SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
50403130044,7,4,3,0,0,0,16,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,4,0,0,0,13,3,12,17,17,11,4,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,9,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,17,0,0,0,5,0,0,0,0,4,0,4,5,4,7,0,0,0,19,0,0,6,6,0,0,0,0,13,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,20,5,16,23,28
50403130045,15,4,0,3,0,0,41,0,0,5,3,0,0,0,0,10,0,3,0,0,0,0,0,0,3,3,4,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,9,29,41,18,7,6,0,0,113,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,8,5,9,13,3,6,0,0,0,39,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,6,4,3,0,0,0,14,0,5,3,0,0,0,0,0,8,5,9,24,3,6,3,0,0,48,5,4,4,3,0,0,0,0,20,0,4,0,0,0,0,0,0,7,4,11,3,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,10,0,0,0,0,20,16,52,71,33
50403130046,3,0,0,3,0,0,14,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,15,23,20,13,5,5,12,4,0,79,0,6,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,4,12,0,0,3,3,4,0,21,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,5,4,6,0,4,5,0,0,24,3,4,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,3,0,0,8,0,25,26,44,20,13
50403130047,3,10,6,0,0,0,20,0,0,5,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,13,21,17,11,4,7,0,74,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,4,18,6,5,3,3,0,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,12,0,4,3,0,3,0,0,0,11,0,5,4,11,7,0,0,0,29,0,0,5,5,5,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,10,3,0,0,0,27,15,31,51,34
50403130048,9,6,0,5,0,0,25,0,9,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,15,13,21,31,16,7,5,0,0,93,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,3,4,4,7,3,0,9,0,0,27,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,4,6,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,4,15,10,0,5,0,0,38,0,6,9,0,4,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,9,13,3,0,3,0,0,26,16,42,61,38
50403130049,6,8,3,3,0,0,45,0,12,13,6,5,0,0,0,28,0,0,0,0,0,0,0,0,5,0,7,6,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,19,17,65,59,28,13,4,0,0,189,0,0,0,0,0,0,0,0,10,0,5,0,4,0,0,0,0,12,5,22,22,15,6,0,0,0,68,0,4,3,5,0,0,0,0,15,4,0,5,0,0,0,0,0,3,4,14,12,0,0,0,0,0,33,0,8,5,5,0,0,0,0,17,11,16,14,7,6,3,0,0,60,3,12,13,5,7,0,0,0,40,0,0,0,0,0,0,0,0,10,7,10,16,0,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,3,10,13,9,3,0,0,0,46,37,111,108,65
50501107001,0,4,3,3,0,0,11,5,3,0,0,4,0,0,0,13,0,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,17,14,10,10,0,0,0,66,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,4,0,3,6,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,5,0,3,0,0,15,5,3,0,6,4,0,0,0,17,0,0,4,0,0,0,0,0,6,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,12,13,32,25,23
50501107002,11,3,4,0,0,0,24,0,3,5,4,3,0,0,0,15,0,0,4,0,0,0,0,0,3,0,5,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,30,24,16,20,7,0,0,105,0,0,0,0,0,3,0,0,3,0,6,4,0,0,0,0,0,3,0,9,9,7,12,11,0,0,54,0,12,8,7,8,0,0,0,26,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,17,0,0,3,7,4,3,0,0,20,5,11,9,3,7,3,0,0,40,0,3,3,3,3,0,0,0,16,0,5,4,0,0,0,0,0,9,0,5,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,5,0,0,0,0,26,5,59,48,47
50501107003,4,0,0,0,0,0,14,0,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,6,24,21,3,18,0,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,0,22,0,11,5,0,0,0,0,0,17,0,0,0,3,0,0,0,0,4,0,6,4,4,5,0,0,0,13,0,0,5,0,3,0,0,0,11,0,0,5,4,4,0,0,0,21,0,6,8,0,5,0,0,0,20,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,12,37,34,20
50501107004,17,0,7,0,0,0,36,0,8,4,0,9,0,0,0,25,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,4,0,0,0,8,10,51,53,16,24,10,0,0,156,0,0,3,6,0,0,0,0,12,0,4,7,5,0,0,0,0,7,0,12,17,0,11,6,3,0,45,0,8,5,4,4,4,0,0,24,0,3,0,0,0,0,0,0,3,0,14,3,7,5,5,0,0,35,0,6,6,0,0,0,0,0,20,4,15,21,0,11,3,0,0,48,3,16,9,5,9,0,0,0,37,0,0,9,0,0,0,0,0,12,0,3,7,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,8,5,0,4,0,0,0,24,17,85,94,31
50501107005,3,3,0,3,0,0,23,4,0,8,5,5,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,4,0,0,20,11,35,28,21,20,13,0,0,133,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,8,0,17,11,3,9,5,0,0,43,0,7,3,10,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,5,0,6,5,0,0,30,0,11,10,6,5,0,0,0,26,6,9,9,6,4,5,0,0,35,3,5,10,6,5,0,0,0,35,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,7,8,3,0,5,0,0,42,19,75,68,48
50501107006,10,4,3,3,0,0,17,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,6,29,31,15,11,17,0,0,110,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,7,3,5,9,3,0,39,0,6,9,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,6,10,3,5,3,0,0,23,0,3,6,0,0,3,0,0,18,0,9,11,5,3,3,0,0,36,0,6,14,3,0,8,0,0,26,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,5,0,3,0,0,19,12,56,59,29
50501107007,6,8,3,3,0,0,33,3,6,10,9,4,0,0,0,26,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,13,21,31,33,28,20,9,7,0,151,6,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,9,0,10,10,4,9,11,6,0,51,0,9,7,7,4,6,0,0,27,0,0,0,5,0,0,0,0,9,0,4,10,0,4,0,3,0,33,0,5,4,3,4,4,0,0,23,0,11,11,11,11,6,0,0,52,3,8,4,11,3,0,0,0,30,0,0,0,0,0,0,0,0,5,3,4,6,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,9,3,4,3,4,0,29,26,60,63,57
50501107008,13,5,5,4,3,0,52,0,11,9,10,8,0,4,0,49,4,0,0,6,0,0,0,0,12,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,11,26,11,95,63,40,29,14,10,15,278,0,8,3,5,0,0,0,0,14,0,4,4,3,0,0,0,0,17,3,30,12,11,8,11,4,0,78,0,18,20,6,3,5,0,0,44,0,0,0,0,0,0,0,0,5,0,23,18,4,5,8,0,0,64,0,24,9,8,6,0,0,0,62,6,26,22,11,11,6,3,0,81,0,14,10,9,8,8,4,0,59,4,4,0,3,0,0,0,0,15,0,13,3,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,8,9,8,4,4,8,12,55,23,172,128,74
50501107009,3,0,0,3,0,0,13,0,9,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,33,26,6,9,9,5,3,98,0,6,6,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,3,9,8,4,3,3,4,0,38,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,4,8,3,0,3,0,5,0,19,0,7,3,0,3,0,0,0,17,0,3,6,5,0,4,0,0,22,0,12,8,7,0,0,0,0,32,0,0,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,3,0,21,9,54,54,17
50501107010,5,0,0,4,0,0,15,0,3,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,25,20,4,3,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,0,6,4,0,0,26,0,4,4,0,0,4,0,0,12,0,0,3,0,0,0,0,0,0,0,7,7,0,0,0,0,0,14,0,3,0,0,0,0,0,0,9,0,8,9,0,5,5,0,0,17,0,3,4,0,0,0,0,0,13,0,5,4,0,0,0,0,0,11,0,5,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,6,0,0,0,0,24,15,50,49,11
50501107011,5,0,0,0,0,0,16,0,4,8,5,0,6,0,0,25,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,24,9,15,3,5,0,96,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,3,10,10,3,3,10,0,0,41,0,5,4,0,0,0,0,3,19,0,0,0,0,5,0,0,0,5,4,11,6,0,3,0,0,0,19,0,0,4,0,7,0,0,0,14,9,10,4,3,0,0,0,0,31,5,15,11,5,6,4,0,0,38,0,0,0,0,0,0,0,0,3,4,7,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,58,40,23
50501107012,6,0,5,0,0,0,19,0,7,5,3,3,3,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,31,30,12,14,14,0,0,106,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,8,7,0,4,12,0,0,44,0,6,3,3,0,0,0,0,16,0,0,3,0,0,0,0,0,5,0,5,5,4,5,0,0,0,23,0,6,6,3,3,0,0,0,25,0,12,7,3,5,5,4,0,33,0,9,5,3,3,3,0,0,27,0,3,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,23,22,54,54,25
50501107013,3,4,3,5,0,0,19,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,8,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,18,12,8,9,11,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,5,3,0,0,27,0,10,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,16,0,0,0,5,5,0,0,0,8,3,9,5,5,3,3,0,0,29,0,0,10,0,0,4,0,0,15,0,0,4,0,0,0,0,0,6,0,7,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,9,6,35,36,23
50501107014,13,10,4,4,0,0,42,0,12,9,6,6,5,0,0,33,0,0,3,0,0,0,0,0,7,3,9,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,7,9,42,35,27,31,14,5,0,157,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,0,0,9,0,16,15,4,12,8,0,0,53,0,3,15,3,6,0,0,0,26,0,0,0,3,0,0,0,0,8,0,7,4,0,8,3,0,0,25,0,6,3,6,5,0,0,0,25,14,7,19,12,10,4,0,0,60,3,14,5,3,6,4,0,0,46,0,0,4,0,0,0,0,0,12,3,7,0,8,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,10,4,0,5,4,3,0,23,19,75,69,49
50501107015,10,5,8,5,0,0,31,4,6,7,7,0,5,0,0,31,0,0,0,0,0,0,0,0,6,0,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,17,10,41,51,27,27,15,7,0,171,0,8,3,4,0,0,0,0,14,0,0,4,0,0,0,0,0,8,4,14,16,13,11,7,0,0,60,0,5,7,0,0,0,0,0,22,0,0,6,0,0,0,0,0,9,0,10,8,7,4,0,0,0,31,0,11,8,8,8,0,0,0,33,5,6,16,8,13,5,0,0,50,5,4,6,7,3,12,0,0,38,0,0,4,0,0,0,0,0,10,0,12,10,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,13,3,3,0,0,0,35,27,72,95,56
50501107016,13,3,0,0,0,0,35,0,4,9,7,3,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,4,0,0,0,0,10,11,43,36,21,19,9,5,0,145,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,7,0,14,8,5,6,10,4,0,52,0,3,3,3,0,0,4,0,23,0,0,4,0,0,0,0,0,8,0,15,8,9,10,3,0,0,44,5,0,7,3,3,3,0,0,19,0,16,16,8,0,0,0,0,47,7,4,13,7,6,0,0,0,37,0,5,6,0,0,0,0,0,16,0,0,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,4,3,0,0,0,0,22,19,88,64,48
50501107017,5,11,3,5,0,0,28,0,7,6,0,0,0,0,0,13,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,32,33,19,14,10,7,0,115,0,0,6,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,11,7,4,9,3,0,0,46,5,9,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,3,0,9,3,4,3,3,4,0,28,3,8,8,3,4,5,0,0,29,0,5,6,16,0,3,0,0,32,5,7,6,0,0,0,0,0,18,3,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,10,16,60,60,34
50501107018,9,3,5,3,0,0,32,0,3,7,3,5,0,0,0,17,0,3,3,0,0,0,0,0,5,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,10,5,40,36,30,22,10,0,0,141,0,0,5,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,21,12,9,17,5,4,0,61,0,3,4,6,7,3,0,0,20,0,0,3,0,0,0,0,0,5,0,9,7,6,3,3,0,0,27,0,13,0,10,7,3,0,0,26,3,11,11,10,9,3,0,0,51,0,6,10,6,5,3,0,0,30,0,5,3,0,0,0,0,0,12,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,4,10,0,0,0,0,24,17,81,72,61
50501107019,9,4,0,0,0,0,18,5,3,0,0,4,0,0,0,13,0,4,0,0,0,0,0,0,5,3,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,27,19,4,9,3,0,0,74,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,6,4,6,0,3,0,26,0,6,9,6,0,0,0,0,19,0,0,0,4,0,0,0,0,4,0,8,3,4,5,0,0,0,25,0,3,0,3,5,6,0,0,11,0,9,8,4,0,3,0,0,25,0,4,0,3,4,0,4,0,14,0,4,0,0,0,0,0,0,9,3,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,10,53,34,21
50501107020,5,8,4,0,0,0,27,0,5,6,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,33,25,28,22,4,0,0,115,0,0,0,5,0,0,0,0,5,3,3,0,4,0,0,0,0,15,0,13,8,5,3,4,0,0,40,0,7,8,4,0,0,0,0,19,0,0,0,0,5,0,0,0,9,0,0,0,5,8,0,0,0,18,0,10,8,5,3,0,0,0,32,0,15,5,8,4,0,0,0,34,0,5,7,6,4,0,0,0,29,0,0,0,4,0,0,0,0,6,0,7,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,3,0,12,16,72,40,51
50501107021,10,0,3,3,0,0,23,3,7,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,6,36,30,13,14,4,0,0,104,0,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,3,5,13,7,5,6,3,0,0,38,0,3,9,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,11,9,9,6,0,0,0,30,0,3,6,0,0,0,0,0,16,0,3,15,0,8,6,0,3,32,3,6,5,7,0,0,0,0,23,5,0,3,0,0,0,0,0,7,0,4,6,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,8,0,0,0,0,30,17,60,65,26
