SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
50604113608,5,0,0,0,7,0,12,0,0,0,0,6,0,14,4,6,0,4,10,7,32,9,10,3,0,14,9,42,7,11,3,0,8,4,32,5,9,0,0,5,3,21,0,7,5,0,7,0,16,0,5,5,0,0,0,8,0,0,0,0,0,0,3,31,51,12,5,59,22,173,4,0,0,0,3,0,5,0,0,0,0,6,0,4,0,3,3,7,7,6,34,0,9,3,3,8,9,28,4,3,5,0,7,0,19,3,6,6,6,7,3,31,0,0,7,4,5,5,18,0,0,0,0,3,0,9,3,0,0,0,0,0,6,16,35,22,15,47,18,165,7,0,0,0,10,0,17,5,0,0,0,13,0,18,10,18,5,6,15,7,63,9,24,8,3,26,11,72,7,15,7,3,17,0,49,7,16,9,3,15,7,51,0,15,10,4,6,5,40,0,6,0,0,8,0,13,3,0,0,0
50604113609,7,0,0,0,7,0,18,0,6,0,0,5,0,18,4,3,4,0,14,3,25,11,12,4,3,12,4,44,4,7,0,0,4,0,22,11,8,0,0,0,0,24,4,7,0,0,9,3,20,0,0,4,0,8,0,11,0,0,0,0,0,0,0,48,39,15,9,63,11,183,6,0,0,0,8,0,12,7,6,0,0,3,0,17,3,3,3,4,3,4,29,4,7,14,5,7,0,35,4,3,11,0,7,0,22,3,3,0,3,14,0,27,4,7,6,3,10,0,22,0,3,0,3,0,0,9,0,0,0,0,0,0,0,34,33,33,21,54,16,183,11,0,0,0,12,0,29,7,5,0,4,16,0,34,7,13,9,4,19,3,56,18,18,10,8,21,3,83,9,10,10,3,10,4,46,11,16,0,6,10,0,49,5,9,8,0,18,3,46,0,3,5,3,11,0,22,0,0,0,0
50604113610,0,0,0,0,0,0,4,3,0,0,0,5,0,9,8,14,0,0,27,4,55,6,9,4,0,16,11,40,3,3,0,0,17,10,39,3,3,0,0,8,13,24,0,0,0,0,5,4,15,4,3,0,0,3,0,8,0,0,0,0,0,0,4,30,33,4,10,83,44,207,0,3,0,0,4,0,10,8,3,0,0,5,0,17,9,13,5,9,25,4,57,3,4,0,5,6,6,26,4,4,0,4,5,3,29,0,4,0,3,7,7,18,0,4,3,3,0,3,15,4,4,0,0,4,0,11,0,0,0,0,4,0,0,34,38,10,17,57,24,183,3,3,0,0,8,4,11,11,8,0,0,8,0,28,18,31,5,9,47,5,111,7,10,0,4,21,12,66,10,7,0,3,24,18,67,5,6,3,3,14,19,48,4,3,3,5,8,5,27,6,8,0,0,8,6,22,0,0,0,0
50604113611,6,0,0,0,3,0,7,4,3,0,0,15,0,16,7,6,5,0,14,0,29,9,8,6,5,14,0,34,4,7,5,0,9,0,23,5,9,0,0,3,0,19,0,4,3,3,8,0,22,0,0,0,0,3,0,14,0,0,0,0,0,0,4,35,44,17,7,65,6,168,4,0,0,0,9,0,9,0,4,0,0,7,0,12,5,5,3,6,11,0,23,3,3,5,8,10,5,29,3,8,3,6,14,0,28,0,0,3,0,11,0,22,5,7,5,3,0,0,23,0,0,7,0,3,0,11,0,0,0,0,0,0,0,26,31,22,24,60,9,167,10,0,0,0,9,0,23,5,11,0,0,18,0,31,12,14,3,6,19,6,57,13,11,7,7,19,3,60,10,13,6,6,20,0,51,10,13,0,9,16,0,39,4,6,12,8,10,0,43,0,0,8,3,11,0,27,0,0,0,0
50604113612,5,0,0,0,6,0,10,3,0,0,0,17,0,26,0,0,0,0,20,7,31,5,11,4,3,13,3,37,4,3,0,0,12,3,20,4,0,0,0,8,6,18,0,6,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,29,23,12,4,76,16,150,4,0,0,0,3,0,7,3,0,0,0,11,0,15,3,3,0,5,11,5,25,5,9,9,8,10,3,36,7,8,6,4,6,0,24,4,0,3,3,3,0,14,0,0,0,3,6,0,9,0,0,0,3,0,0,4,0,0,0,0,0,0,0,21,30,10,26,44,8,140,8,0,0,0,8,0,21,9,3,0,0,29,0,38,10,7,4,5,23,8,52,14,16,7,12,17,3,75,8,12,4,9,11,4,44,7,6,0,3,13,0,38,0,3,0,5,9,0,21,0,0,4,0,0,3,9,0,0,0,0
50604113614,4,0,0,0,9,7,24,4,9,0,0,9,0,26,10,6,0,5,22,4,47,22,8,3,6,30,7,75,11,9,5,3,18,3,54,8,9,0,3,11,5,35,3,3,5,3,20,6,32,0,9,0,0,11,0,20,0,0,0,0,0,0,5,55,58,17,18,132,34,315,3,5,0,0,12,3,27,0,7,0,0,13,4,26,9,8,8,8,17,0,54,0,20,5,13,19,7,64,7,10,4,5,14,4,43,7,9,3,3,14,7,34,7,6,3,3,14,0,39,0,5,0,3,10,0,19,0,0,0,0,0,0,0,45,65,27,40,108,26,309,11,11,0,0,22,5,47,6,12,0,0,22,3,52,21,15,7,13,39,13,98,23,23,7,18,46,14,136,15,19,10,11,36,6,100,12,22,3,8,18,12,71,6,10,11,11,29,4,72,3,8,0,7,17,0,41,0,0,0,0
50604113615,6,0,0,0,7,7,15,3,3,0,0,7,4,18,11,11,5,0,12,9,46,10,14,6,3,27,4,66,11,12,0,0,15,3,46,5,6,0,5,16,4,36,4,6,8,0,13,4,34,0,7,0,0,8,0,20,0,0,0,0,3,0,3,52,66,18,7,102,32,282,5,3,0,0,6,0,17,3,3,0,0,10,0,16,4,8,3,8,17,6,45,10,13,7,7,16,4,65,0,4,7,8,3,4,32,9,11,4,4,15,0,37,3,6,3,7,15,0,38,0,3,0,3,7,0,16,0,0,0,0,4,0,5,35,58,33,43,86,19,267,7,6,0,0,10,7,33,6,5,0,0,15,8,35,15,19,5,8,29,16,94,19,30,9,13,44,6,126,10,13,11,8,18,11,70,11,18,7,3,25,3,75,5,8,8,11,21,3,69,0,13,0,10,16,0,37,0,0,0,0
50604113616,5,4,0,0,11,6,23,4,0,0,0,9,6,11,4,8,0,0,12,3,31,11,12,0,0,15,5,46,7,4,3,0,19,3,30,5,10,0,0,10,3,28,4,8,8,0,11,0,29,0,6,0,3,0,0,6,0,0,0,0,0,0,0,36,45,16,5,81,18,201,12,0,0,0,5,0,17,4,4,0,0,7,0,17,4,0,0,8,8,0,29,9,9,3,5,3,0,36,0,4,3,0,12,0,21,3,5,0,0,5,0,10,3,5,7,4,11,0,30,4,0,0,3,6,0,10,0,0,0,0,0,0,6,41,28,22,23,53,11,170,14,6,0,0,15,6,35,4,3,0,0,12,6,30,9,12,5,8,23,6,56,15,23,3,8,19,9,79,9,3,6,0,26,5,49,4,11,7,0,19,3,46,10,6,11,7,13,5,55,4,4,0,7,6,0,20,0,0,0,0
50604113617,0,0,0,0,4,0,7,0,0,0,0,0,0,7,4,8,0,0,10,4,24,6,6,0,3,14,4,24,4,4,3,4,9,6,27,10,7,0,3,11,3,27,6,0,3,0,6,0,17,4,0,0,0,5,0,12,0,0,0,0,0,0,3,36,29,9,11,58,21,155,5,0,0,0,0,3,10,0,3,0,0,8,5,14,4,4,5,7,5,3,21,0,7,0,5,6,0,24,0,7,6,3,5,0,21,4,4,4,3,8,0,32,0,4,10,3,4,0,25,0,3,0,0,6,0,12,0,3,0,0,0,0,3,22,30,22,24,48,13,157,8,0,0,0,9,3,17,3,4,0,0,5,7,18,7,14,4,8,12,6,46,7,10,5,6,13,4,50,7,11,6,5,13,7,51,10,8,7,9,19,8,58,9,4,6,6,18,0,47,3,3,0,6,15,0,26,0,0,0,0
50604113618,8,9,0,0,25,0,38,6,0,0,0,15,0,20,3,12,0,0,15,0,31,8,8,0,4,11,5,37,4,7,0,0,14,7,34,4,13,0,0,20,0,32,6,6,0,0,9,0,14,0,4,0,0,7,0,7,0,0,0,0,0,0,0,43,54,4,6,102,12,217,10,6,0,0,9,0,25,4,6,0,0,7,0,19,4,8,3,3,16,5,35,0,7,7,14,9,6,47,5,14,6,8,6,0,39,0,6,0,0,10,0,24,0,4,4,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,26,31,70,13,211,15,14,0,0,33,3,60,10,6,0,0,23,4,40,11,16,3,0,27,7,68,12,18,7,22,25,5,88,9,26,6,11,26,3,74,3,14,3,0,25,3,57,4,9,4,0,13,3,37,0,0,0,0,7,0,6,0,0,0,0
50604113619,3,0,0,0,0,0,8,0,0,0,0,0,0,4,3,5,0,0,7,0,23,13,12,0,0,9,9,40,7,12,3,0,9,5,33,13,17,4,0,24,6,63,7,12,3,0,17,8,41,3,3,0,0,4,3,14,0,0,0,0,0,0,4,51,50,11,3,76,33,219,0,0,0,0,0,0,3,4,0,3,0,0,0,13,3,9,0,0,4,4,18,0,0,3,7,0,0,10,0,7,0,3,3,3,24,4,8,15,4,19,5,56,0,6,8,0,7,0,27,4,3,0,0,0,0,4,0,0,0,0,0,0,0,22,38,25,15,42,12,149,7,0,0,0,4,0,10,5,0,3,0,0,5,16,8,11,0,0,15,4,40,13,11,4,5,13,7,50,10,16,3,3,11,6,52,16,23,17,4,39,7,118,12,14,6,6,24,13,66,6,5,0,0,4,3,16,0,0,0,0
50604113620,10,3,0,0,13,4,24,4,6,0,0,10,4,26,6,7,0,0,14,0,27,9,10,0,3,15,3,33,9,7,0,0,17,3,34,0,6,0,0,6,0,14,0,0,0,0,6,0,12,0,0,0,0,4,0,6,0,0,0,0,0,0,0,33,37,6,9,80,15,180,0,3,0,0,13,0,14,9,0,0,0,0,4,18,9,4,3,3,13,3,33,4,8,3,10,12,5,32,4,12,3,3,13,0,34,3,4,4,3,5,0,23,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,26,24,58,16,174,6,4,0,0,23,3,47,13,12,0,0,12,6,43,12,8,3,3,25,3,56,10,13,6,13,26,9,70,8,19,4,3,27,6,71,5,7,4,3,14,5,38,3,4,4,3,9,0,21,0,0,0,0,3,0,8,0,0,0,0
50604113622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,3,5,6,0,0,0,0,6,0,12,0,0,0,0,0,0,5,0,0,4,0,5,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,10,6,0,3,18,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,3,3,0,0,3,5,12,0,5,0,0,6,0,12,0,3,0,0,0,0,17,0,0,0,4,4,0,8,0,0,0,3,3,0,3,0,0,0,0
50604113623,0,0,0,0,3,0,9,4,6,0,0,5,0,3,0,0,0,0,0,0,3,0,5,0,0,5,0,8,7,7,3,0,7,0,21,8,16,6,0,0,0,28,4,3,0,0,3,0,13,0,0,0,0,9,0,7,0,0,0,0,0,0,0,26,28,10,4,23,0,91,6,0,0,0,5,0,9,9,0,0,0,0,0,9,0,5,0,0,0,0,3,0,4,0,0,0,0,5,3,4,4,5,0,0,15,0,3,10,4,7,0,25,0,3,4,3,0,0,9,0,0,7,3,0,0,11,0,0,0,0,0,0,0,16,25,23,16,15,0,92,8,3,0,0,3,0,13,8,9,0,0,3,0,16,0,7,3,0,3,0,8,0,9,0,0,0,0,11,10,7,6,0,8,0,35,8,16,16,8,5,0,57,4,11,4,0,3,0,23,0,0,3,3,7,0,15,0,0,0,0
50604113624,6,0,0,0,5,0,15,6,3,0,0,4,0,9,3,0,0,0,7,0,14,8,12,0,0,6,0,22,4,3,3,3,8,0,20,6,10,3,0,4,3,24,3,5,4,0,4,0,20,8,0,0,3,3,0,15,0,0,0,0,0,0,0,39,40,19,4,34,3,140,4,0,0,0,0,0,10,0,0,0,0,3,0,9,0,5,0,0,5,0,11,4,7,9,3,0,0,20,0,3,9,6,0,0,23,4,8,5,8,0,0,17,0,8,3,4,0,0,20,0,3,5,3,0,0,14,0,0,0,0,0,0,0,20,40,25,23,10,5,126,12,0,0,0,7,0,24,9,3,0,0,11,0,18,8,9,0,0,10,0,28,6,19,9,3,8,0,40,4,8,13,4,6,6,38,9,16,10,8,5,0,47,6,15,7,6,7,0,38,8,6,4,7,3,0,23,0,0,0,0
50604113626,9,3,0,0,6,0,15,4,3,0,0,0,0,11,3,8,0,0,4,3,16,0,0,0,0,7,0,12,6,7,3,5,5,0,28,3,11,0,3,7,0,29,4,8,3,0,4,0,18,0,0,5,0,0,0,7,0,0,0,0,0,0,6,36,41,18,14,35,4,142,6,4,0,0,3,0,7,4,0,0,0,0,0,7,3,0,7,4,3,4,21,0,3,0,5,0,0,16,0,10,6,0,6,0,22,0,7,6,11,0,0,27,0,3,3,0,0,0,14,0,0,3,0,3,0,16,0,0,0,0,0,0,0,20,33,25,22,15,8,127,14,4,0,0,9,0,28,11,0,0,0,0,0,18,9,10,5,4,5,3,40,0,8,6,5,7,0,27,11,17,3,10,12,0,54,10,17,7,7,10,9,58,5,9,3,0,9,0,30,0,4,6,4,5,0,18,0,0,0,0
50604113630,0,0,0,0,3,0,9,0,3,0,0,0,0,12,3,7,0,0,9,0,23,4,7,0,0,8,0,22,6,8,0,0,8,5,21,10,10,0,0,11,0,31,6,11,0,4,5,7,35,6,5,0,0,13,7,26,0,0,0,0,8,19,32,39,46,0,8,70,43,209,0,0,0,0,7,0,13,0,0,0,0,5,0,6,6,3,0,0,0,0,7,0,3,3,5,6,3,20,5,11,0,0,3,0,24,0,9,6,4,0,0,29,3,0,5,13,5,8,34,0,0,6,0,11,13,29,0,0,0,0,17,35,57,19,33,23,25,56,64,219,5,0,0,0,14,0,20,3,5,0,0,0,0,13,12,13,0,4,8,0,36,4,12,4,5,12,4,44,5,17,0,0,10,6,45,11,20,6,7,9,0,55,9,8,5,10,12,18,70,3,4,4,0,21,21,58,0,0,0,0
50604113631,13,4,0,0,15,0,28,0,3,0,0,15,5,29,14,5,0,0,30,0,48,22,14,4,0,38,8,81,10,9,5,4,25,3,48,0,5,0,0,12,5,23,3,3,0,0,8,4,25,0,0,0,0,3,5,7,0,0,0,0,0,8,9,68,41,9,8,137,34,294,5,0,0,0,13,3,23,3,7,6,0,19,3,36,10,13,4,9,31,12,73,9,15,12,19,18,3,65,4,9,0,3,13,8,40,0,5,11,4,14,0,28,0,0,3,3,0,10,18,0,0,0,0,3,12,15,0,0,0,0,4,16,21,36,51,34,35,117,58,330,15,8,0,0,22,6,55,10,14,6,0,32,5,64,19,16,9,10,58,12,128,30,30,13,19,51,12,145,15,13,3,10,41,10,90,0,6,12,3,28,4,51,3,3,0,6,9,7,41,0,0,0,0,8,16,22,0,0,0,0
50604113632,5,3,0,0,5,4,15,5,4,0,0,9,0,20,7,4,3,0,22,0,34,5,11,3,0,9,4,29,9,3,5,0,14,0,25,3,3,0,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,8,3,72,7,150,9,0,0,0,13,0,25,0,0,0,0,9,0,15,3,8,3,4,12,0,34,0,7,3,9,9,0,25,4,3,3,5,10,0,26,0,0,0,0,9,0,14,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,21,15,61,6,142,12,6,3,0,19,5,37,13,4,0,0,20,0,32,14,11,5,4,33,0,64,5,11,10,9,17,4,61,8,6,10,5,22,0,48,6,6,3,0,12,0,32,4,0,7,0,4,0,13,0,0,0,0,0,0,3,0,0,0,0
50604113633,8,5,0,0,7,0,21,5,5,0,0,15,0,23,8,3,4,3,22,3,44,12,13,0,8,19,0,49,12,10,0,3,16,3,48,6,0,6,0,4,0,15,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,52,36,13,10,81,9,208,5,4,0,0,18,0,24,6,6,0,0,12,0,33,3,12,4,7,11,0,47,5,13,14,5,17,0,60,5,10,4,5,14,0,37,0,0,0,0,9,0,13,0,0,0,0,7,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,44,29,27,94,3,218,12,10,0,0,22,0,46,11,10,0,0,31,0,51,14,16,8,11,34,3,90,18,24,13,14,34,4,112,13,18,6,7,35,3,89,7,3,4,6,11,0,31,0,3,0,0,7,0,9,0,0,3,0,0,0,7,0,0,0,0
50604113634,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,5,0,0,5,4,24,4,5,5,0,15,0,24,0,6,0,0,3,0,13,8,7,0,0,10,3,29,0,11,3,4,8,3,33,0,3,3,0,4,0,13,5,0,0,0,4,5,15,23,37,13,3,56,18,152,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,9,6,0,13,3,30,0,5,0,3,8,0,15,0,4,0,0,5,0,19,4,5,0,3,10,4,29,0,14,9,3,15,4,44,3,17,0,5,23,4,52,3,3,0,0,18,3,35,28,69,20,16,92,22,238,0,0,0,0,0,0,3,0,3,0,0,0,0,6,7,17,8,0,17,5,53,10,10,5,3,18,0,40,3,8,3,3,9,3,32,13,16,0,5,15,8,58,0,28,8,11,29,6,77,5,20,3,5,28,4,68,11,4,4,3
50604113635,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,3,4,0,0,0,4,0,9,0,4,0,0,4,0,12,0,0,0,0,0,0,4,8,7,4,0,0,0,22,6,9,5,3,7,6,35,3,0,0,0,3,0,17,23,21,11,10,29,6,105,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,4,0,0,0,0,6,0,0,0,0,4,0,11,0,14,4,9,10,0,39,10,9,5,6,12,4,48,0,9,3,5,13,7,30,22,32,20,16,43,14,150,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,4,0,0,8,3,7,4,0,4,0,6,0,12,4,4,0,0,10,0,20,0,0,0,0,7,0,11,12,16,8,10,11,0,61,14,16,13,10,20,8,81,6,9,6,6
50604113636,0,5,0,0,4,0,16,0,0,0,0,4,0,6,3,12,0,0,15,0,27,4,8,0,4,4,5,30,5,3,0,4,8,0,17,0,3,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,25,0,7,45,8,109,0,0,0,0,3,0,9,4,4,0,0,10,0,19,0,15,6,0,15,0,42,3,13,0,8,17,6,44,4,6,0,3,9,0,21,0,3,0,0,3,0,9,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,15,15,57,4,146,3,5,0,0,15,0,22,4,4,6,0,15,0,23,6,20,4,0,24,0,68,11,16,4,11,25,10,73,6,5,0,5,16,0,40,0,4,0,0,3,0,16,0,0,0,0,10,0,9,0,0,0,0,0,0,4,0,0,0,0
50604113637,4,0,0,0,8,0,14,3,0,0,0,0,0,6,8,16,0,0,11,8,47,9,12,3,0,8,0,33,6,0,0,0,7,0,16,4,0,5,7,3,0,12,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,11,7,35,12,134,9,0,0,0,0,0,14,4,0,0,0,5,0,12,12,15,9,10,3,3,48,0,10,4,8,9,0,32,6,6,4,5,0,0,23,0,9,3,0,0,0,14,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,20,18,29,7,136,14,0,0,0,8,0,22,4,4,0,0,10,0,18,19,28,7,12,15,11,91,6,16,9,8,17,0,57,13,7,5,3,11,0,39,4,13,5,7,4,0,25,0,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0
50604113638,0,4,0,0,0,0,9,4,4,0,0,8,0,13,3,3,4,0,14,4,31,3,8,0,0,9,3,21,3,5,0,0,5,4,16,0,6,0,0,3,5,19,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,5,17,33,12,3,39,20,117,0,5,0,0,0,0,5,5,0,0,0,4,0,7,3,4,4,4,11,4,32,6,4,3,0,0,0,19,0,0,5,0,3,0,10,3,0,0,4,3,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,0,4,15,22,12,15,24,13,98,0,5,0,0,0,0,8,6,3,0,0,14,0,23,10,10,6,6,26,9,63,9,8,3,9,10,3,40,3,6,8,0,9,4,33,3,5,3,4,6,9,28,0,3,0,0,8,0,10,0,0,0,0,3,0,8,0,0,0,0
50604113639,5,4,0,0,4,0,11,3,0,0,0,6,0,11,12,8,5,0,15,9,41,3,8,4,0,14,3,37,8,8,6,0,12,6,42,7,3,0,0,8,3,23,3,0,3,0,0,0,16,0,3,0,0,4,0,10,0,0,0,0,0,0,0,43,34,20,6,72,23,194,0,0,0,0,0,0,9,3,4,0,0,3,0,14,0,7,10,5,5,7,34,0,5,9,4,5,3,27,5,4,5,4,6,0,25,0,7,6,0,0,0,17,0,8,5,0,9,5,22,0,0,0,7,0,0,9,0,0,0,0,3,0,3,12,38,28,16,48,20,164,8,3,0,0,7,4,23,7,4,0,0,8,0,27,11,10,14,5,19,15,77,3,16,11,4,25,9,67,10,15,8,3,20,4,62,8,13,7,0,11,7,41,3,10,6,4,12,4,35,0,3,0,7,5,0,15,0,0,0,0
