SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50403106502,98,33,49,55,43,42,44,16,3,395
50403106503,48,32,28,27,58,46,51,32,4,316
50403106504,31,39,15,27,52,48,36,25,3,283
50403106505,85,61,66,56,60,92,87,36,14,558
50403106506,33,28,36,26,47,50,48,33,12,308
50403106507,107,54,82,82,60,61,43,46,15,547
50403106508,103,117,85,81,102,120,68,43,18,731
50403106509,94,58,50,74,64,73,36,25,4,473
50403106510,29,20,6,5,12,18,11,6,0,110
50403106511,75,47,57,65,43,53,26,7,0,380
50403106512,93,58,84,62,61,65,47,13,4,485
50403106513,132,91,113,91,95,94,78,53,19,766
50403106514,64,44,38,44,45,26,20,11,10,301
50403106601,80,37,81,61,65,33,28,15,9,405
50403106602,49,28,78,36,38,39,30,13,14,319
50403106603,68,73,79,69,62,56,63,60,66,594
50403106604,70,83,111,87,79,52,53,25,17,573
50403106605,80,74,113,94,107,79,72,59,76,748
50403106606,74,42,76,59,63,50,42,20,10,442
50403106607,61,58,95,68,61,70,43,23,21,514
50403106608,127,141,187,130,100,124,68,45,14,940
50403106609,78,141,185,137,108,85,63,52,35,900
50403106610,20,17,8,16,29,43,26,32,52,253
50403106611,49,37,32,33,47,36,24,15,7,275
50403106615,92,75,49,95,136,118,75,50,27,729
50403106616,33,22,31,32,44,64,40,15,0,279
50403106617,11,41,66,49,44,34,23,7,8,284
50403106618,12,26,36,25,29,27,17,9,9,196
50403106619,52,74,60,51,78,65,47,27,14,473
50403106620,84,72,63,71,58,52,56,23,3,471
50403106621,107,87,79,87,99,97,91,42,14,696
50403106622,116,100,60,51,67,51,36,21,6,500
50403106623,0,0,0,0,0,0,0,0,0,0
50403106624,45,35,40,30,39,39,27,12,8,272
50403106625,52,37,47,59,35,52,31,13,6,326
50403106626,50,24,41,50,37,45,15,13,0,269
50403106627,62,35,57,39,41,35,42,8,6,336
50403106628,35,34,30,38,38,35,37,16,11,277
50403106701,110,62,85,79,66,51,46,21,6,529
50403106702,76,39,45,44,47,31,19,13,0,318
50403106703,66,55,41,38,40,24,22,16,0,299
50403106704,81,51,69,45,64,83,32,18,3,440
50403106705,71,51,52,45,70,66,23,17,8,401
50403106706,36,44,29,22,55,34,28,12,0,259
50403106707,42,27,25,34,28,21,14,7,0,193
50403106708,58,60,24,42,89,67,30,13,0,380
50403106709,87,62,75,70,62,58,48,10,3,484
50403106711,92,39,62,59,40,48,20,16,11,387
50403106712,80,56,71,50,57,36,21,0,0,374
50403106713,102,45,59,71,46,33,23,11,4,399
50403106714,54,33,42,38,35,27,15,12,6,267
50403106715,128,54,94,75,50,33,29,8,6,479
50403106716,70,79,62,50,82,95,46,24,10,514
50403106717,32,30,19,31,40,33,20,19,0,223
50403106718,0,0,0,0,0,0,0,0,0,0
50403106719,0,0,0,0,0,0,0,0,0,0
50403106720,46,24,24,22,37,25,17,12,4,211
50403106721,147,78,96,85,88,72,22,13,3,605
50403106722,46,41,20,32,48,40,21,3,5,259
50403106801,44,44,16,29,55,51,39,11,0,283
50403106802,42,51,20,31,51,56,39,17,3,303
50403106803,68,30,22,41,45,61,43,20,7,338
50403106804,88,73,34,58,89,70,56,20,6,495
50403106807,73,56,37,43,89,75,77,35,3,490
50403106808,42,37,13,35,54,50,41,30,3,302
50403106809,191,134,75,139,182,156,110,36,7,1025
50403106811,45,36,24,24,62,55,84,40,12,377
50403106812,32,37,13,15,36,65,45,19,3,264
50403106813,54,59,34,45,69,110,55,26,7,443
50403106814,40,35,42,28,54,104,71,49,3,419
50403106815,79,76,24,54,85,64,36,15,9,438
50403106817,5,3,4,3,12,11,9,0,0,49
50403106819,171,101,64,103,144,112,50,16,4,762
50403106821,190,72,108,98,75,41,20,4,4,601
50403106822,226,72,149,144,58,44,34,0,0,734
50403106823,0,0,0,0,0,0,0,0,0,0
50403106824,153,56,77,93,37,40,21,6,0,490
50403106825,176,46,81,94,39,21,19,5,0,472
50403106826,194,73,115,127,56,28,9,3,5,604
50403106827,116,47,77,60,52,14,6,8,0,380
50403106828,183,65,159,115,53,25,13,5,0,615
50403106829,218,109,57,135,140,84,34,17,0,793
50403106830,23,18,15,21,24,22,36,7,0,176
50403106831,151,70,106,88,56,24,27,3,0,530
50403106832,127,43,84,78,29,15,14,7,0,396
50403106833,215,95,68,140,111,31,11,12,0,672
50403106901,0,0,0,0,0,0,0,0,0,0
50403129801,66,43,32,51,45,16,27,16,3,298
50403129802,157,65,75,110,61,37,16,0,0,530
50403129803,64,68,28,43,60,18,15,12,0,300
50403129804,98,47,34,53,58,30,13,0,0,338
50403129805,152,61,67,105,77,25,30,8,0,523
50403129806,102,44,86,66,37,29,16,0,0,382
50403129807,107,64,31,59,66,41,15,11,0,404
50403129808,144,45,61,130,43,19,18,0,0,468
50403129809,147,89,67,98,98,53,20,10,0,593
50403129810,78,19,107,60,18,15,8,0,0,303
50403129811,45,31,58,30,30,14,13,12,3,232
50403129812,250,64,181,176,81,41,13,9,0,818
50403129813,153,42,174,109,48,26,22,7,0,580
50403129814,91,45,126,53,29,24,11,0,0,385
50403129815,151,77,82,107,66,36,21,12,0,554
50403129816,130,66,34,64,105,45,31,4,0,481
50403129817,124,101,40,79,99,62,33,27,8,582
50403129818,128,65,52,83,72,33,28,7,6,478
50403129819,130,61,75,74,43,36,13,6,0,436
50403129820,115,83,60,76,85,56,37,4,0,522
50403129821,167,69,167,129,51,46,18,3,0,652
50403129822,0,0,0,0,0,0,0,0,0,0
50403129823,129,51,141,78,31,18,8,3,0,458
50403129824,157,72,101,108,64,48,49,12,5,625
50403129825,152,65,136,126,64,33,14,6,0,593
50403129826,114,59,65,73,61,29,20,4,3,439
50403129827,172,78,234,103,47,41,19,3,0,684
50403129828,61,46,28,38,46,31,10,7,0,268
50403129829,198,55,158,130,42,50,25,4,0,663
50403129830,77,30,31,49,42,20,39,26,8,318
50403129831,171,71,155,100,59,33,22,10,0,622
50403129832,194,73,91,138,82,66,32,9,0,692
50403129833,133,64,59,89,71,38,18,8,0,484
50403129901,72,61,32,36,65,51,30,9,0,353
50403129902,83,70,57,53,74,46,33,12,0,421
50403129903,200,57,142,143,70,31,19,9,0,677
50403129904,188,61,172,124,48,29,8,0,0,637
50403129905,96,59,31,61,77,41,18,7,0,396
50403129906,36,32,20,24,36,52,35,24,0,257
50403129907,73,42,119,57,39,16,7,0,0,352
50403129908,137,53,171,105,36,25,6,0,0,534
50403129909,95,61,26,54,69,57,25,26,6,416
50403129910,47,32,37,37,50,52,40,18,3,319
50403129911,29,22,26,14,19,44,32,10,6,211
50403129912,182,33,152,117,32,28,8,6,0,554
50403129913,134,47,104,89,39,12,9,0,0,432
50403129914,10,21,14,16,18,31,25,5,0,129
50403129915,133,79,147,100,60,22,12,8,0,555
50403129916,97,18,100,62,21,15,10,3,0,331
50403129917,169,48,119,125,69,39,12,3,0,589
50403129918,79,41,106,52,27,8,0,0,0,312
50403129919,181,52,167,149,29,17,16,3,0,612
50403129920,96,66,113,63,36,4,0,0,0,375
50403129921,158,51,204,99,31,18,8,0,0,568
50403129922,102,49,168,67,27,21,12,0,0,446
50403129923,119,48,140,93,21,17,6,0,0,442
50403129924,174,75,196,119,43,22,3,0,0,635
50403129925,198,57,128,153,51,22,8,5,0,617
50403130001,279,100,125,170,123,44,26,9,0,875
50403130002,63,55,25,36,54,44,18,18,0,303
50403130003,94,49,65,35,33,16,8,4,0,301
50403130004,52,37,40,24,54,35,24,11,0,283
50403130005,32,26,23,34,21,31,53,101,122,444
50403130006,0,0,0,0,0,0,0,0,0,0
50403130007,57,28,35,41,34,15,13,4,0,231
50403130008,50,56,109,52,37,20,15,7,0,348
50403130009,96,70,46,72,61,37,27,15,0,412
50403130010,149,76,61,100,48,28,11,3,0,478
50403130011,128,53,80,62,60,32,17,12,3,438
50403130012,67,48,33,46,50,43,17,8,0,310
50403130013,153,56,96,100,67,48,9,17,3,547
50403130014,56,43,26,46,50,27,18,20,0,287
50403130015,143,45,54,87,39,20,4,8,0,409
50403130016,95,76,46,72,69,52,29,24,0,468
50403130017,99,83,63,70,85,52,32,12,3,508
50403130018,166,73,82,91,54,21,9,9,0,507
50403130019,53,40,23,40,47,31,24,18,0,270
50403130020,78,54,44,46,55,42,30,26,0,384
50403130021,121,60,68,76,64,30,19,3,0,443
50403130022,50,38,29,32,23,11,5,5,4,193
50403130023,114,96,30,58,105,82,36,21,10,545
50403130024,131,62,73,90,44,22,9,3,3,428
50403130025,30,25,17,10,17,26,17,18,4,175
50403130026,133,75,71,95,91,38,17,13,0,526
50403130027,0,0,0,3,0,13,67,155,116,357
50403130028,111,48,46,49,54,27,25,16,7,376
50403130029,42,32,24,24,26,39,16,9,4,211
50403130030,71,49,45,50,47,35,17,8,0,323
50403130031,103,55,48,52,53,48,17,7,0,383
50403130032,117,67,53,71,87,58,29,7,0,495
50403130033,0,0,0,0,0,0,0,0,0,0
50403130034,85,41,40,52,37,21,16,11,0,301
50403130035,146,62,58,74,61,40,18,5,0,458
50403130036,98,29,31,54,32,17,9,3,0,270
50403130037,71,44,41,51,31,30,27,4,4,308
50403130038,141,115,56,83,95,63,20,10,4,579
50403130039,156,64,92,111,67,34,26,12,3,553
50403130040,57,31,33,36,38,34,36,14,6,278
50403130041,115,65,80,62,54,41,31,7,0,457
50403130042,89,89,29,54,77,70,21,12,4,445
50403130043,84,48,61,43,45,49,22,15,7,369
50403130044,76,31,31,31,44,21,12,8,0,257
50403130045,159,51,73,103,59,24,17,4,0,496
50403130046,33,49,55,27,15,25,42,26,5,279
50403130047,92,47,37,68,50,36,19,6,0,358
50403130048,146,56,45,86,58,25,24,6,0,448
50403130049,266,116,155,156,100,53,23,5,5,881
50501107001,56,30,44,33,27,25,19,15,0,253
50501107002,79,34,76,59,68,65,42,15,11,456
50501107003,60,23,42,40,25,44,18,5,0,265
50501107004,143,55,109,112,54,52,43,20,5,586
50501107005,101,41,95,80,63,56,48,12,8,506
50501107006,103,30,71,83,47,39,51,14,0,441
50501107007,100,70,85,88,69,72,62,32,5,581
50501107008,237,69,200,159,117,77,76,34,12,984
50501107009,85,35,76,70,45,27,31,19,7,392
50501107010,69,22,67,60,21,19,31,12,0,310
50501107011,59,39,65,56,32,38,37,22,8,358
50501107012,69,48,74,71,47,49,38,23,5,427
50501107013,48,29,45,46,43,24,35,10,9,290
50501107014,122,75,100,93,75,94,54,17,8,642
50501107015,139,80,95,117,81,84,49,13,3,655
50501107016,110,57,109,77,73,54,49,28,8,565
50501107017,100,42,74,77,51,48,29,29,3,453
50501107018,111,47,107,93,88,61,52,13,4,569
50501107019,55,32,68,47,31,29,24,18,3,305
50501107020,108,57,95,62,70,51,35,12,6,506
50501107021,80,35,67,70,37,39,40,13,4,389
50501107022,55,47,84,48,45,39,38,8,0,370
50501107023,0,0,0,0,0,0,0,0,0,0
50501107024,50,37,39,43,26,32,17,10,0,263
50501107101,82,54,56,52,57,77,25,13,3,416
50501107102,100,72,45,52,91,35,22,9,0,426
50501107103,74,58,47,40,64,61,28,22,4,409
50501107104,105,66,103,57,81,46,36,3,0,492
50501107105,140,61,57,75,81,80,39,14,5,545
50501107106,33,23,17,24,26,20,24,21,23,210
50501107107,69,57,32,58,55,80,37,15,7,407
50501107108,75,38,42,43,46,59,18,7,4,342
50501107109,56,35,44,31,37,22,16,8,0,250
50501107110,104,49,44,64,73,72,44,13,4,471
50501107111,64,41,37,50,35,30,29,16,9,310
50501107112,110,49,61,61,65,36,23,10,5,419
50501107113,85,55,82,54,53,58,39,21,0,440
50501107114,76,75,48,45,99,75,21,17,13,466
50501107115,79,45,42,35,61,32,19,17,0,332
50501107116,99,91,69,65,111,71,46,10,9,567
50501107117,116,90,49,76,90,66,35,18,4,547
50501107118,98,82,139,109,88,74,55,25,7,680
50501107119,65,57,29,50,60,64,37,8,3,369
50501107120,51,66,22,25,67,59,36,18,4,336
50501107121,47,61,21,29,74,42,20,3,0,297
50501107122,77,55,42,51,78,70,27,16,3,415
50501107123,103,58,50,90,69,80,46,18,4,522
50501107124,103,73,43,76,88,70,48,14,0,522
50501107125,0,0,0,0,0,0,0,0,0,0
50501107126,46,64,25,34,74,75,29,14,4,365
50501107127,76,73,17,43,90,61,22,7,3,394
50501107128,64,44,33,36,54,67,32,14,9,339
50501107129,63,45,41,44,59,74,31,20,5,376
50501107130,66,51,50,45,41,32,29,7,0,315
50501107131,38,45,26,30,39,51,8,14,0,250
50501107132,64,61,31,46,64,65,39,33,8,420
50501107133,31,17,45,22,21,28,18,8,6,191
50501107134,62,82,46,33,101,76,45,24,3,469
50501107135,90,86,42,45,106,79,42,14,6,512
50501107201,63,29,12,42,39,30,38,9,3,259
50501107202,59,28,26,37,35,19,14,20,0,245
50501107203,62,25,21,44,47,29,25,10,10,277
50501107204,128,88,50,91,78,58,71,30,5,610
50501107205,139,97,46,83,106,110,71,27,7,676
50501107206,100,83,81,66,101,88,75,20,4,621
50501107207,117,54,55,62,66,49,64,30,0,498
50501107208,79,39,50,62,38,44,55,23,4,394
50501107209,92,34,28,61,64,29,55,47,24,439
50501107210,107,41,42,76,61,36,33,19,0,424
50501107211,60,29,21,46,41,20,27,12,3,250
50501107212,94,46,21,63,77,36,63,36,6,441
50501107213,81,57,37,49,68,87,83,46,10,524
50501107214,65,49,20,37,53,78,96,94,107,597
50501107215,162,69,39,99,110,78,121,41,6,732
50501107216,133,84,36,77,93,84,95,41,13,653
50501107217,131,51,38,96,60,68,56,20,3,524
50501107218,94,45,22,71,55,43,66,21,0,416
50501107219,115,53,38,73,75,56,59,30,10,514
50501107220,143,41,68,93,88,47,51,25,3,570
50501107221,49,19,13,30,28,27,23,5,0,201
50501107222,71,44,18,48,47,27,51,20,0,320
50501107223,120,57,51,73,85,58,60,31,5,536
50501107224,147,72,52,88,88,71,47,33,16,616
50501107225,73,47,19,55,58,49,59,28,3,381
50501107226,142,58,28,88,92,60,72,26,11,567
50501107227,100,46,32,64,73,51,65,39,17,484
50501107228,138,70,28,92,95,65,80,43,6,617
50501107229,59,25,16,40,42,24,33,25,4,267
50501107230,46,24,15,33,25,47,46,26,3,268
50501107231,180,38,67,106,100,69,65,38,11,678
50501107232,136,70,41,92,95,55,56,41,3,586
50501107233,86,65,24,54,80,59,48,13,4,436
50501107234,93,30,37,70,50,43,42,13,0,369
50501107301,86,36,52,80,47,36,54,18,0,416
50501107302,91,50,44,77,61,37,47,27,0,439
50501107303,69,52,41,60,82,52,67,25,0,442
50501107304,91,65,54,75,72,43,67,36,10,505
50501107305,90,41,64,66,50,54,51,25,9,450
50501107306,49,28,31,25,38,36,40,13,0,258
50501107307,81,31,40,61,52,34,37,20,5,354
50501107308,117,47,71,69,77,41,66,30,7,533
50501107309,68,48,28,35,65,29,37,21,5,332
50501107310,115,56,57,87,88,74,74,34,3,582
50501107311,95,59,67,83,67,58,76,21,3,529
50501107312,37,21,45,27,44,21,33,17,5,245
50501107313,57,36,16,30,45,16,23,18,5,241
50501107314,103,44,61,81,66,53,60,26,0,484
50501107315,77,36,37,54,57,26,36,18,6,350
50501107316,85,36,31,67,54,30,60,26,0,389
50501107317,100,52,86,71,64,44,70,47,11,543
50501107318,69,30,47,54,42,28,32,35,0,342
50501107319,89,53,52,50,60,47,69,71,24,520
50501107320,72,52,49,59,52,49,54,29,10,419
50501107321,106,75,76,87,64,86,62,44,16,614
50501107322,46,31,45,32,40,18,26,18,4,267
50501107323,53,57,48,38,49,47,56,37,7,383
50501107324,52,43,40,50,67,36,40,20,8,362
50501107325,44,33,27,46,35,27,49,26,7,286
50501107326,80,45,36,67,44,35,51,20,8,379
50501107327,95,31,43,67,42,39,59,21,0,402
50501107328,55,56,28,45,52,38,39,20,0,342
50501107329,56,23,43,36,36,36,48,18,3,302
50501107330,70,23,42,52,36,31,36,21,4,305
50501107331,68,56,41,60,48,72,81,27,8,453
50501107332,57,45,36,57,35,44,40,16,6,323
50501107333,0,0,0,0,0,0,0,0,0,0
50501107334,88,19,53,66,25,42,25,23,4,347
50501107335,117,59,49,96,77,69,76,35,4,584
50501107401,78,50,76,65,53,47,43,9,0,415
50501107402,106,56,47,71,68,84,77,10,13,543
50501107403,100,67,45,69,67,78,50,29,7,507
50501107404,88,102,35,56,121,128,95,42,6,675
50501107405,65,90,38,59,84,119,40,24,0,516
50501107406,62,59,29,55,76,109,49,22,4,461
50501107407,55,34,46,47,48,32,29,14,3,305
50501107408,87,44,103,82,40,57,46,15,8,482
50501107409,102,50,101,86,61,62,65,15,10,546
50501107410,67,43,62,51,40,36,30,11,0,333
50501107411,102,43,87,71,56,43,23,19,5,456
50501107412,162,92,107,130,97,64,56,26,7,745
50501107413,80,31,72,61,40,41,51,15,3,395
50501107414,157,48,106,112,72,54,56,18,0,632
50501107415,111,34,95,96,48,47,40,18,4,487
50501107416,150,72,93,111,94,79,72,31,10,712
50501107417,83,54,73,82,46,55,37,16,0,453
50501107418,70,39,52,74,52,43,41,18,11,403
50501107419,115,60,94,78,64,63,39,15,5,531
50501107420,82,54,31,58,65,65,58,9,7,423
50501107421,80,56,35,42,71,94,91,62,12,546
50501107501,94,99,37,57,88,108,75,37,0,586
50501107502,76,47,30,38,61,74,48,12,0,382
50501107503,105,38,39,68,68,68,44,19,7,445
50501107504,82,54,53,71,60,103,59,33,4,519
50501107505,84,44,46,51,54,27,24,11,0,347
50501107506,159,71,54,118,82,82,69,31,15,664
50501107507,48,40,42,34,43,34,26,10,5,276
50501107508,65,49,65,70,39,45,44,14,7,388
50501107509,70,64,35,31,42,86,50,21,0,402
50501107510,111,86,60,79,109,107,112,30,8,701
50501107511,101,71,27,64,67,92,85,24,9,534
50501107512,144,62,63,102,76,59,60,21,6,586
50501107513,118,64,40,79,71,79,84,30,8,574
50501107514,55,51,24,39,55,54,83,46,22,431
50501107515,84,46,26,64,70,65,98,56,33,540
50501107516,68,52,17,47,62,69,60,18,5,412
50501107517,39,30,11,26,42,37,36,5,4,223
50501107518,87,74,22,48,82,86,45,19,4,463
50501107519,43,32,9,24,31,40,34,14,5,230
50501107520,105,115,50,68,141,152,112,35,5,781
50501107521,78,78,31,46,87,87,64,28,5,497
50501107522,95,91,61,46,103,161,121,40,0,722
50501107523,98,79,37,62,98,61,35,18,10,491
50501107601,52,49,21,30,61,84,32,17,3,348
50501107602,64,63,33,27,64,88,37,9,6,390
50501107603,86,81,28,40,97,84,48,7,9,487
50501107604,70,42,24,43,63,89,51,23,4,415
50501107606,39,38,25,20,47,41,24,8,0,236
50501107607,34,46,9,24,47,68,15,9,4,252
50501107608,99,88,32,54,93,121,65,23,4,570
50501107609,85,127,33,45,156,87,48,12,3,592
50501107611,216,202,60,164,274,232,98,36,6,1287
50501107612,187,176,52,99,214,191,69,12,8,999
50501107613,0,0,4,4,0,20,42,17,11,97
50501107614,318,234,103,214,306,250,121,26,4,1573
50501107615,0,0,0,0,0,0,0,0,0,0
50501107616,300,129,89,208,202,125,71,19,0,1140
50501107617,247,195,136,162,256,235,101,24,7,1360
50501107701,0,0,0,0,0,0,0,0,0,0
50501107702,53,35,39,42,35,50,31,19,3,318
50501107703,46,69,79,55,52,82,65,16,3,463
50501107704,34,90,107,65,61,44,49,29,7,490
50501107705,23,28,61,39,35,46,48,58,50,381
50501107706,95,43,52,73,62,64,60,25,7,471
50501107707,83,37,35,68,50,44,27,15,7,364
50501107708,90,44,61,61,56,86,92,39,7,536
50501107709,35,24,10,25,37,33,14,5,5,190
50501107710,63,56,71,57,34,64,22,6,3,377
50501107711,67,43,49,45,48,43,35,7,6,349
50501107712,74,52,51,50,49,61,41,19,34,438
50501107713,36,122,156,92,68,69,75,41,5,664
50501107714,32,107,90,63,79,109,84,31,4,588
50501107715,29,46,58,44,32,55,62,23,7,351
50501107716,0,0,0,0,0,0,0,0,0,0
50501107717,42,33,58,25,26,48,20,3,0,256
50501107718,50,33,31,31,39,42,27,13,3,271
50501107719,44,259,218,86,63,47,29,6,0,758
50501107720,95,68,67,63,62,44,32,17,0,445
50501107721,100,49,88,75,68,71,46,13,6,517
50501107722,69,46,31,58,57,72,54,16,4,408
50501107723,111,63,60,69,77,79,62,40,14,562
50501107724,96,58,49,74,62,54,40,23,15,476
50501107725,88,34,41,57,63,68,46,28,11,446
50501107726,57,16,48,52,31,47,37,33,32,348
50501107727,101,42,93,85,50,61,52,18,4,515
50501107728,74,36,28,49,48,42,42,21,7,349
50501107729,61,51,44,46,35,43,43,16,3,341
50501107730,54,35,39,35,48,51,38,10,4,319
50501107731,83,64,38,50,74,81,19,5,7,419
50501107732,33,48,66,56,45,70,81,55,81,537
50501107733,0,0,0,0,0,0,0,0,0,3
50501107734,0,0,0,0,0,0,0,0,0,0
50501107735,47,43,32,36,54,56,27,14,3,299
50501107736,108,94,62,70,105,90,44,14,3,596
50501107801,119,65,53,82,79,70,55,22,27,576
50501107802,83,32,27,54,45,49,44,3,6,347
50501107803,84,45,45,79,56,53,59,16,15,456
50501107804,72,42,40,58,48,71,62,32,11,436
50501107805,73,40,41,54,48,71,53,9,4,388
50501107806,58,38,24,42,48,43,67,19,10,355
50501107807,126,57,38,73,63,62,64,18,4,507
50501107808,109,76,35,69,61,108,69,15,10,550
50501107809,62,43,36,59,44,32,37,9,12,328
50501107810,38,30,13,35,34,18,34,9,5,215
50501107811,110,64,66,83,84,65,78,15,4,577
50501107812,105,58,41,95,83,66,91,23,15,577
50501107813,61,21,23,49,32,43,48,7,10,296
50501107814,75,21,28,56,23,42,30,11,0,278
50501107815,92,39,36,63,56,46,50,20,8,406
50501107816,65,26,28,36,35,63,59,61,41,404
50501107817,99,45,36,82,65,67,57,14,13,474
50501107818,76,52,45,52,57,61,74,20,12,443
50501107819,70,32,34,53,37,49,59,14,4,347
50501107820,59,35,21,48,34,24,44,20,5,289
50501107821,113,48,49,84,88,58,67,17,9,531
50501107822,45,29,29,32,30,55,39,8,3,273
50501107823,128,78,57,81,79,88,63,28,17,610
50501107824,73,58,33,40,61,77,56,9,4,410
50501107825,46,22,22,49,42,52,35,22,6,297
50501107826,0,0,0,0,0,0,0,0,0,6
50501107827,65,38,21,58,48,33,44,22,0,337
50501107828,54,24,37,37,29,25,32,14,3,260
50501107829,81,48,43,63,52,60,71,12,4,440
50501107830,66,48,26,45,60,71,36,15,6,374
50501107831,43,17,24,34,33,28,32,34,63,300
50501107832,0,0,0,0,0,0,0,0,0,0
50501107833,49,42,31,35,57,81,102,129,118,635
50501107834,3,7,4,10,9,15,39,72,106,275
50501107835,41,28,21,24,27,23,30,12,0,197
50501107901,94,60,31,63,70,61,64,20,3,472
50501107902,90,56,33,57,79,96,55,20,5,491
50501107903,58,21,15,36,33,35,19,12,7,237
50501107904,89,42,33,68,65,51,86,91,62,591
50501107905,103,75,59,80,75,85,58,26,4,571
50501107906,96,92,50,53,115,95,89,26,9,619
50501107907,56,83,13,38,77,65,71,20,3,426
50501107908,83,75,38,51,79,103,79,38,9,555
50501107909,81,63,23,47,86,75,55,30,9,481
50501107910,117,56,26,100,81,62,40,15,3,507
50501107911,75,52,72,59,52,46,46,23,4,425
50501107912,82,55,28,67,66,73,61,25,10,468
50501107913,92,50,79,62,62,49,49,31,8,486
50501107914,0,0,0,0,0,0,0,0,0,0
50501107915,86,70,51,67,85,70,53,15,8,510
50501107916,50,47,24,28,39,53,48,15,7,321
50501107917,76,52,33,56,57,50,53,24,3,402
50501107918,42,22,28,52,37,47,61,33,5,322
50501107919,44,43,14,27,47,37,45,8,0,258
50501107920,66,34,25,37,44,35,48,16,4,312
50501107921,86,89,23,62,89,83,67,19,6,524
50501107922,93,45,52,69,49,51,34,8,8,410
50501107923,74,47,45,54,59,75,39,12,3,415
50501107924,0,0,0,0,0,0,0,0,0,0
50501107925,98,76,69,80,87,48,34,28,0,527
50501107926,126,48,76,79,89,57,52,20,6,549
50501107927,125,83,62,101,79,85,67,11,9,628
50501108001,67,60,24,40,49,89,59,14,7,405
50501108002,63,59,32,42,42,62,27,6,4,342
50501108003,74,50,47,46,63,49,50,10,4,395
50501108004,29,19,9,19,36,27,16,4,3,161
50501108005,92,58,58,64,74,42,49,23,3,462
50501108006,55,55,25,30,52,64,38,5,0,312
50501108007,69,62,28,52,88,75,69,44,9,501
50501108008,56,41,16,37,58,58,31,24,3,330
50501108009,44,30,21,17,46,40,20,3,8,228
50501108010,70,68,28,35,61,68,40,13,0,392
50501108011,76,41,31,54,56,69,60,8,0,397
50501108012,70,36,25,43,58,36,33,0,0,301
50501108013,51,32,30,34,45,30,29,13,6,271
50501108014,92,72,33,64,89,105,78,31,11,574
50501108015,52,49,21,29,50,52,47,12,0,305
50501108016,0,0,0,0,0,0,0,0,0,0
50501108017,48,42,23,32,41,55,37,8,5,295
50501108018,53,32,43,37,36,54,39,19,4,321
50501108019,91,80,28,66,96,64,75,18,10,520
50501108020,75,69,31,55,69,57,56,32,7,442
50501108021,75,42,22,49,64,54,38,21,7,375
50501108022,61,58,33,48,50,47,77,37,17,440
50501108023,68,56,23,44,67,52,26,6,0,340
50501108101,94,24,47,72,46,41,41,24,0,382
50501108102,58,48,85,50,50,42,36,15,4,382
50501108103,98,46,51,76,52,53,47,13,0,436
50501108104,0,0,0,0,0,0,0,0,0,0
50501108105,63,31,33,46,43,32,29,6,3,292
50501108106,88,36,62,74,58,43,47,24,7,439
50501108107,132,49,68,87,76,67,44,21,3,548
50501108108,101,34,59,72,39,43,32,20,0,403
50501108109,75,19,67,55,36,35,43,16,0,350
50501108110,85,42,40,56,44,41,30,16,3,357
50501108111,79,36,36,58,61,37,38,25,8,374
50501108112,67,46,68,53,74,35,35,22,6,403
50501108113,67,32,60,53,33,21,41,9,3,319
50501108114,82,49,40,69,54,62,63,48,19,487
50501108115,118,63,66,97,67,46,28,16,3,508
50501108116,0,0,0,0,0,0,0,0,0,0
50501108117,127,32,66,104,53,51,60,11,11,513
50501108118,67,22,39,55,40,35,52,10,4,322
50501108119,78,41,58,71,44,33,34,22,5,386
50501108120,45,42,29,25,46,33,25,18,6,272
50501108121,93,49,54,69,59,80,63,14,4,491
50501108122,53,17,28,49,24,27,25,10,0,224
50501108123,95,40,60,75,48,67,57,20,11,466
50501108124,53,29,10,37,42,38,33,13,3,272
50501108201,66,41,22,48,47,53,45,12,7,335
50501108202,89,62,32,50,67,64,52,30,12,450
50501108203,83,36,35,51,49,53,48,23,5,384
50501108204,74,35,19,62,48,35,62,20,4,343
50501108205,58,37,21,40,46,40,38,18,9,314
50501108206,83,58,47,59,94,126,69,41,3,574
50501108207,95,61,16,58,62,56,56,34,13,462
50501108208,46,39,16,34,33,41,38,20,0,273
50501108209,62,50,15,47,52,51,105,87,51,525
50501108210,68,33,16,45,33,37,41,14,8,293
50501108211,108,67,17,68,73,76,99,45,10,567
50501108212,77,48,22,47,53,62,63,23,0,392
50501108213,56,32,28,35,49,50,55,12,0,308
50501108214,82,23,22,51,44,50,48,8,11,336
50501108215,92,34,26,53,58,43,68,28,8,409
50501108216,40,50,19,13,48,61,64,21,10,312
50501108217,47,59,21,23,69,73,55,20,9,380
50501108218,74,45,26,47,60,45,72,16,12,385
50501108219,123,54,47,76,68,50,45,18,4,484
50501108220,78,45,32,31,83,62,43,32,3,406
50501108221,27,60,18,19,39,57,59,28,6,322
50501108222,54,38,12,37,45,57,78,52,9,382
50501108223,87,66,32,48,69,75,91,46,14,530
50501108224,91,58,26,50,84,61,55,33,0,463
50501108225,67,67,60,55,84,87,82,33,6,549
50501108301,79,49,29,57,52,60,46,11,5,382
50501108302,102,80,37,67,70,79,52,16,3,507
50501108303,95,64,28,59,59,74,44,7,0,419
50501108304,69,50,46,50,59,57,34,12,3,377
