SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
50401104730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,0,0,8,4,0,0,0,4,9,7,6,0,14,6,4,0,0,11,0,0,0,0,3,0,3,0,0,4,6,8,0,0,12,0,10,0,0,11,0,3,0,0,6,4,12,0,0,15,6,3,3,0,12,0,0,0,0,0,47,41,18,3,108
50401104731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,5,0,0,0,0,8,0,0,5,0,0,0,0,6,0,3,0,0,6,5,8,0,0,13,0,7,0,0,10,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,5,0,0,6,0,0,0,0,3,25,38,13,0,76
50401104732,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,4,0,7,8,0,0,3,18,6,0,3,0,7,7,3,5,0,18,6,6,4,0,11,3,9,0,0,7,6,7,4,0,9,8,17,3,0,31,5,9,0,0,18,9,10,0,0,16,4,4,0,0,10,4,6,0,0,8,4,5,9,0,12,0,0,0,0,0,74,73,42,6,191
50401104733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,10,6,0,4,0,11,4,0,9,0,9,9,0,4,0,15,0,11,3,0,15,0,10,0,0,13,4,4,0,0,5,12,12,5,0,25,3,10,0,4,19,11,7,4,0,20,4,4,0,0,7,7,3,0,0,11,3,6,4,0,19,5,0,0,0,4,78,74,40,3,198
50401104734,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,3,0,0,0,3,6,6,0,0,5,3,4,6,0,14,4,5,0,0,8,0,3,0,0,6,10,14,0,0,22,0,13,0,0,19,8,9,0,0,20,3,7,0,0,8,3,4,0,0,7,8,3,0,0,9,0,0,0,0,4,48,64,24,4,133
50401104735,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,3,6,0,0,0,6,11,6,4,0,22,4,5,4,0,13,4,3,6,0,14,6,8,4,0,15,3,4,0,0,12,5,10,0,0,12,7,15,4,0,21,4,12,4,0,21,6,5,0,0,10,0,12,0,0,16,7,13,0,0,21,3,14,0,0,20,0,0,0,0,0,80,106,34,8,222
50401104736,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,7,9,0,0,0,14,9,9,0,0,14,3,3,0,0,11,6,0,0,0,6,0,0,3,0,10,3,14,3,0,30,9,10,0,0,18,10,6,0,0,17,0,3,4,0,3,3,14,0,0,20,0,5,4,0,5,0,0,0,0,0,67,63,25,8,161
50401104737,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,15,0,4,0,16,9,0,4,0,12,8,0,3,0,12,3,10,6,0,21,4,5,3,0,15,0,4,4,0,5,7,10,0,0,18,8,10,0,0,12,6,13,0,0,19,0,4,0,0,7,5,5,0,0,11,3,9,0,0,16,0,0,0,0,0,77,73,29,3,180
50401104738,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,4,12,0,0,0,12,5,3,0,0,8,3,4,5,0,16,5,5,3,0,8,5,4,4,0,9,11,6,3,0,19,8,24,0,0,33,8,3,0,0,10,9,3,0,0,18,3,5,0,0,7,3,6,0,0,9,0,4,3,0,11,0,0,0,0,0,78,73,32,5,181
50401104739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,4,3,0,7,15,0,3,0,16,8,0,0,0,12,4,8,5,0,13,8,3,0,0,12,10,0,0,0,9,0,0,0,0,7,8,7,0,0,23,9,5,3,0,17,0,8,5,0,10,6,3,0,0,9,0,15,0,0,15,6,9,0,0,12,0,0,0,0,0,73,74,29,0,183
50401104740,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,4,0,14,3,5,0,0,9,0,0,7,4,14,3,4,0,0,6,3,3,0,0,12,3,0,3,0,6,0,6,0,0,11,3,4,4,0,12,4,3,0,0,7,5,3,0,0,7,5,3,0,0,12,9,0,3,0,11,0,0,0,0,0,49,49,33,7,141
50401104741,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,4,0,3,0,5,10,0,4,0,17,7,0,9,0,16,7,3,3,0,14,3,0,4,0,16,0,5,9,0,11,8,8,0,0,25,6,6,4,0,24,9,3,0,0,16,6,7,0,0,12,3,5,0,0,6,7,3,0,0,14,0,6,0,0,8,0,0,0,0,0,89,56,32,7,191
50401104742,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,3,5,0,0,0,11,3,0,8,0,9,5,5,0,0,11,0,3,0,0,9,0,4,0,0,7,4,0,0,0,3,4,3,0,0,11,4,3,0,0,11,5,0,0,0,7,3,5,0,0,5,0,9,0,0,11,0,7,3,0,10,0,0,0,0,0,46,50,22,3,121
50401104743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,4,3,0,0,0,3,5,5,9,0,23,0,0,0,0,7,0,3,4,0,3,3,7,0,0,9,7,7,0,0,12,9,8,0,0,14,4,8,0,0,9,0,9,0,0,9,3,13,0,0,12,10,9,3,0,20,5,0,0,0,5,61,64,22,4,150
50401104744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,3,0,0,0,0,4,0,3,0,11,6,3,4,0,15,0,0,0,0,9,0,0,0,0,5,4,6,0,0,9,0,9,0,0,9,8,3,0,0,15,0,3,0,0,3,3,4,0,0,10,6,5,0,0,4,0,0,0,0,0,56,43,9,9,112
50401104745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,8,0,0,4,0,8,4,7,0,0,5,4,4,0,0,3,0,4,0,0,11,4,6,0,0,12,0,3,0,0,4,0,9,3,0,8,0,8,0,0,8,4,14,0,0,15,5,6,0,0,5,0,0,0,0,0,31,48,17,0,99
50401104801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104802,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,9,3,0,0,0,9,5,0,0,0,3,8,0,0,0,14,7,3,0,0,13,5,3,4,0,7,3,3,0,0,8,8,15,0,0,23,5,8,3,0,13,0,11,0,0,15,3,8,0,0,10,6,25,0,0,36,6,11,4,0,12,0,0,0,0,0,54,91,21,0,168
50401104803,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,4,0,0,0,4,0,5,0,0,5,3,5,4,0,9,0,4,0,0,6,7,10,0,0,17,0,3,0,0,5,3,3,0,0,9,0,6,0,0,3,4,11,0,0,10,0,8,0,0,10,5,0,0,0,5,39,50,13,0,108
50401104804,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,8,0,0,0,5,5,0,0,0,3,0,0,0,0,4,0,7,0,0,10,0,3,0,0,4,3,0,0,0,5,8,3,0,0,12,3,7,0,0,12,5,5,0,0,8,0,3,0,0,5,0,18,3,0,26,0,4,0,0,6,0,0,0,0,0,39,48,12,0,103
50401104805,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,3,0,6,0,0,0,0,4,0,0,0,0,4,0,4,0,0,3,0,0,0,0,4,6,8,6,0,13,0,5,4,0,7,3,5,0,0,7,0,3,0,0,7,4,9,0,0,18,3,3,4,0,12,0,0,0,0,0,38,53,16,0,105
50401104806,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,3,0,4,6,0,5,0,11,10,0,0,0,8,6,0,7,0,11,6,4,0,0,14,3,0,0,0,6,0,4,0,0,4,3,8,4,0,18,3,0,4,0,9,4,7,0,0,16,4,4,0,0,5,0,15,0,0,12,3,9,0,0,10,0,0,0,0,4,63,59,18,0,138
50401104807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,0,8,9,0,0,0,6,5,0,0,0,8,5,5,4,0,14,3,6,6,0,17,4,5,0,0,7,14,10,4,0,28,0,6,6,0,14,0,9,0,0,16,0,11,0,0,11,10,17,0,0,16,8,4,0,0,10,0,0,0,0,0,58,70,22,0,155
50401104808,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,3,0,13,6,3,0,0,8,6,0,0,0,11,11,0,5,0,13,5,0,0,0,8,3,0,5,0,7,3,3,7,0,14,8,4,0,0,14,7,0,5,0,8,0,3,0,0,4,6,15,0,0,19,5,3,0,0,4,0,0,0,0,0,78,46,23,0,145
50401104809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,0,0,0,12,3,0,0,0,6,0,3,7,0,7,6,4,8,0,17,0,7,4,0,8,4,4,3,0,10,3,7,0,0,14,4,9,0,0,13,0,7,0,0,13,3,6,3,0,10,3,16,0,0,20,0,3,3,0,12,0,0,0,0,5,45,68,34,0,144
50401104810,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,5,0,11,4,0,4,0,6,0,0,4,0,9,5,0,0,0,7,0,6,0,0,3,0,5,0,0,0,0,8,4,0,13,5,8,0,0,8,4,7,0,0,12,3,10,0,0,10,5,6,0,0,10,4,11,0,0,7,0,0,0,0,0,41,52,13,0,104
50401104811,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,3,8,0,0,0,3,3,0,5,0,7,6,0,0,0,6,16,0,0,0,16,6,4,5,0,11,0,4,0,0,4,0,4,4,0,7,3,9,0,0,13,0,9,4,0,15,3,8,0,0,10,3,8,3,0,20,0,10,0,0,11,0,0,0,0,0,49,69,21,3,145
50401104812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,10,0,0,0,11,4,0,6,0,10,5,0,6,0,7,6,0,3,0,10,0,0,0,0,5,6,5,0,0,9,8,5,0,0,10,3,3,0,0,9,4,6,0,0,15,0,0,0,0,8,0,12,0,0,16,4,10,0,0,13,3,0,0,0,3,58,51,14,0,119
50401104813,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,5,0,6,0,0,3,0,5,5,8,0,0,9,0,5,0,0,3,0,8,0,0,3,6,11,4,0,15,3,7,0,0,11,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,6,4,0,9,0,0,0,0,0,25,36,14,0,76
50401104814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,3,0,7,4,3,0,0,9,5,0,0,0,4,0,0,0,0,5,0,0,0,0,5,3,3,0,0,10,0,3,0,0,3,0,5,0,0,3,0,5,0,0,14,0,3,0,0,3,0,8,0,0,9,0,7,0,0,6,0,0,0,0,0,32,33,18,0,84
50401104815,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,6,8,0,0,0,8,3,0,0,0,6,7,5,0,0,11,9,4,0,0,14,5,4,4,0,9,0,6,0,0,10,3,5,0,0,16,0,4,0,0,5,6,9,0,0,15,0,4,0,0,11,13,17,0,0,25,0,7,0,0,11,0,0,0,0,0,63,74,15,0,151
50401104816,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,11,0,0,0,9,4,0,5,0,7,0,5,6,0,7,0,0,0,0,8,3,0,4,0,3,5,0,0,0,7,7,0,0,0,11,0,10,0,0,7,3,6,0,0,10,0,0,0,0,0,0,15,0,0,15,0,3,0,0,8,0,0,0,0,0,44,43,20,3,104
50401104817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,6,0,0,0,4,4,3,0,0,11,8,0,0,0,11,4,3,3,0,13,0,3,0,0,8,6,3,0,0,7,10,6,4,0,20,7,13,0,0,17,0,0,0,0,8,4,0,0,0,3,6,13,0,0,18,0,5,0,0,10,0,0,0,0,0,55,55,15,0,130
50401104818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7,0,0,0,11,4,0,6,0,8,0,7,0,0,7,0,0,0,0,8,3,0,0,0,0,0,4,0,0,8,3,0,0,0,10,0,6,0,0,7,0,0,0,0,4,0,4,0,0,8,0,4,0,0,4,0,0,0,0,0,31,28,10,0,71
50401104819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,4,0,6,7,3,0,0,12,0,3,0,0,3,0,0,0,0,3,3,0,0,0,5,10,0,7,0,12,4,4,0,0,8,0,5,0,0,7,0,10,0,0,7,9,6,0,0,11,0,3,4,0,5,0,0,0,0,0,48,38,14,0,102
50401104820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,0,7,6,6,0,0,7,0,0,3,0,4,4,5,0,0,8,0,4,0,0,7,3,4,3,0,13,3,0,0,0,10,3,0,0,0,6,3,10,0,0,7,0,4,0,0,9,0,0,0,0,0,33,34,20,0,88
50401104821,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,7,3,0,0,0,3,0,0,0,0,4,4,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,6,0,0,9,0,3,0,0,5,4,10,0,0,10,0,3,0,0,0,0,11,0,0,15,0,6,0,0,3,0,0,0,0,0,34,36,7,0,79
50402104901,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,4,3,0,0,6,3,0,0,0,3,8,0,0,0,10,0,4,0,0,8,0,4,3,0,3,13,7,0,0,20,0,5,0,0,11,0,6,0,0,0,6,4,0,0,7,0,4,0,0,4,8,14,0,0,24,3,0,0,0,3,50,53,16,0,118
50402104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,12,7,4,0,0,13,0,3,0,0,8,3,0,0,0,5,5,9,0,0,11,7,7,0,0,13,0,0,0,0,0,38,34,7,0,76
50402104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,3,4,0,0,10,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,6,8,0,0,6,0,0,0,0,0,22,18,3,0,49
50402104904,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,9,0,0,0,5,0,4,0,0,6,3,3,5,0,12,5,3,0,0,5,0,0,0,0,3,0,10,3,0,16,6,0,0,0,9,0,3,0,0,8,3,7,0,0,11,9,9,0,0,13,0,7,3,0,13,0,0,0,0,0,37,45,22,0,106
50402104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,3,3,0,0,0,3,5,0,0,0,4,0,0,0,0,5,0,3,0,0,7,13,3,0,0,14,3,7,0,0,13,5,8,0,0,6,0,6,0,0,10,4,5,0,0,12,5,7,0,0,15,0,0,0,0,0,46,40,7,0,93
50402104907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,5,0,3,0,11,6,5,0,0,10,4,0,0,0,7,0,0,0,0,3,0,10,3,0,14,7,4,0,0,12,3,6,0,0,10,7,11,0,0,13,0,3,0,0,7,0,12,0,0,8,5,16,5,0,20,0,0,0,0,6,39,75,18,0,133
50402104908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,3,0,0,4,0,3,3,0,3,0,6,5,0,0,0,5,0,0,0,0,0,0,6,0,0,6,7,3,3,0,10,0,3,0,0,10,3,5,0,0,5,5,6,0,0,9,9,18,0,0,26,13,8,0,0,20,0,0,0,0,0,57,50,16,0,118
50402104909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,6,7,4,0,19
50402104910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,5,0,0,0,11,0,0,0,0,3,5,0,0,0,5,3,9,0,0,8,5,0,5,0,8,0,0,0,0,4,39,20,12,0,74
50402104911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8
50402104912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402104913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,9,4,4,0,0,9,0,3,0,0,6,3,0,0,0,6,4,8,0,0,10,12,12,0,0,28,0,7,0,0,10,0,0,0,0,0,41,43,5,0,91
50402105002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,5,0,0,0,0,3,5,3,0,0,11,0,0,0,0,4,0,0,0,0,7,6,5,3,0,12,6,4,0,0,15,3,7,0,0,12,0,6,0,0,7,0,8,0,0,8,7,0,0,0,11,0,0,0,0,0,41,36,18,0,98
50402105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,3,0,0,0,7,0,0,0,0,6,4,0,0,0,7,4,3,0,0,5,0,0,0,0,7,0,0,0,0,11,4,10,0,0,11,6,0,0,0,9,0,5,0,0,5,0,13,0,0,14,4,10,3,0,12,0,0,0,0,0,48,49,7,0,109
50402105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,7,8,0,0,0,7,0,0,3,0,4,0,0,0,0,0,0,4,0,0,4,12,9,0,0,21,4,7,0,0,10,4,9,0,0,12,3,7,0,0,10,4,10,0,0,17,3,7,0,0,11,0,0,0,0,0,53,56,11,0,123
50402105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,0,0,4,4,0,0,0,3,6,0,0,0,4,0,0,0,0,4,0,4,0,0,8,3,6,0,0,6,3,3,0,0,14,3,14,0,0,12,3,5,0,0,9,6,18,4,0,24,3,7,0,0,8,0,0,0,0,0,44,57,14,0,117
50402105007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,9,3,0,0,0,8,0,0,0,0,3,6,0,0,0,7,0,4,0,0,5,3,3,0,0,12,4,0,0,0,3,3,14,0,0,24,0,10,4,0,16,0,0,0,0,0,35,41,11,0,82
50402105008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,6,0,0,0,4,3,0,0,0,3,0,0,0,0,0,3,8,0,0,10,0,11,3,0,13,0,5,3,0,14,0,0,0,0,3,5,24,0,0,32,0,10,0,0,12,0,0,0,0,0,33,63,4,5,107
50402105009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,4,3,4,0,0,8,0,6,0,0,14,3,8,3,0,19,0,4,0,0,8,4,17,0,0,25,3,3,0,0,10,0,0,0,0,0,34,54,12,0,97
50402105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,3,0,0,10,0,0,0,0,5,3,0,0,0,10,0,0,0,0,3,5,6,0,0,7,5,8,0,0,12,6,0,0,0,5,0,4,0,0,4,8,19,0,0,29,7,5,0,0,4,0,0,0,0,0,46,50,7,0,98
50402105012,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,5,0,3,0,3,0,0,0,8,0,0,0,8,6,0,0,0,5,4,5,0,0,5,3,0,0,0,6,4,5,0,0,11,0,0,0,0,3,5,23,0,0,31,5,6,3,0,11,0,0,0,0,0,54,47,6,0,111
