SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
50201102220,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,6,0,4,3,16,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,4,0,0,0,16,0,0,9,6,3,6,0,0,0,22,0,0,4,0,0,0,0,0,0,10,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,27,23,19,36,18,11,5,150,15,0,4,0,4,0,9,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,5,0,0,12,0,0,3,0,3,0,10,3,0,27,0,0,0,0,6,6,5,6,3,19,0,0,0,3,0,6,0,0,0,19
50201102301,0,3,0,5,5,9,6,5,0,32,0,0,9,5,5,4,11,7,4,36,0,8,6,3,5,7,4,0,0,38,0,0,8,0,6,0,6,4,0,19,0,3,3,3,0,4,0,0,0,22,0,0,4,0,0,5,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,3,0,0,21,13,28,37,28,29,41,29,27,3,242,17,3,5,0,4,12,5,3,0,51,4,0,4,0,3,0,0,0,0,12,0,0,3,4,3,6,3,0,0,24,5,3,9,7,4,11,10,15,4,66,0,3,5,3,9,9,19,13,4,61,0,8,6,3,5,6,7,6,0,45
50201102302,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,0,14,8,5,11,13,0,4,70,5,0,3,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,6,0,11,0,0,0,0,5,3,3,0,0,8
50201102303,0,0,0,3,0,5,3,0,0,10,0,0,0,0,0,0,4,4,0,16,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,5,0,0,0,16,0,0,0,0,0,3,0,0,0,7,0,0,0,0,7,6,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,13,15,20,23,15,12,0,124,4,0,0,0,5,3,0,0,0,20,6,0,0,0,0,0,0,0,0,13,3,0,0,0,5,0,0,0,0,22,0,0,0,0,0,5,5,3,0,17,8,3,0,5,0,5,6,6,0,29,3,0,0,0,0,3,3,3,0,18
50201102304,0,0,0,0,0,0,11,37,6,62,0,0,0,4,0,0,11,29,12,55,0,0,0,0,4,3,13,21,7,43,0,4,6,0,0,10,5,9,4,31,0,0,0,0,4,0,0,4,3,15,0,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,5,20,8,12,15,12,21,13,46,122,40,286,4,0,0,3,0,3,4,0,0,28,3,4,0,0,0,0,0,0,5,9,4,0,5,0,0,0,6,8,0,16,0,0,0,0,0,5,18,60,18,103,0,0,0,4,0,0,18,34,20,74,0,0,0,0,4,3,17,33,13,71
50201102306,0,0,6,0,3,7,14,11,6,47,0,0,0,0,4,6,13,7,6,40,0,0,5,4,3,5,13,5,4,35,0,3,4,5,4,4,0,0,0,20,0,0,0,3,0,5,0,3,0,26,0,0,0,3,0,0,0,0,0,7,0,0,0,5,5,3,0,0,0,12,0,0,3,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,10,10,29,37,22,48,48,33,14,241,11,0,3,0,4,8,4,4,0,26,3,0,0,4,0,0,0,0,0,9,6,4,3,7,0,4,6,4,0,25,0,0,9,4,6,18,18,16,4,72,0,0,4,0,6,6,22,17,11,69,0,0,11,9,3,3,18,7,3,54
50201102307,0,4,0,7,4,5,8,6,0,25,0,0,0,0,3,5,5,9,0,30,0,0,0,0,7,5,5,5,0,21,0,0,4,0,4,0,3,3,0,15,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,9,10,16,28,29,23,21,4,148,10,0,4,0,0,4,0,0,0,28,0,0,0,0,4,0,0,0,0,3,0,3,5,0,3,0,9,0,0,12,0,4,0,7,3,5,11,11,0,38,0,0,0,3,3,5,11,15,4,47,0,0,0,0,7,8,5,3,3,27
50201102308,0,0,3,6,0,8,8,0,4,29,0,0,7,8,4,5,4,7,0,31,0,5,0,3,5,4,3,0,0,24,0,0,3,8,4,5,0,0,0,24,0,4,0,0,4,0,5,0,0,11,0,0,5,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,7,4,0,0,21,20,13,34,38,37,34,22,10,3,220,17,0,0,3,3,9,3,0,0,37,0,0,0,0,0,4,0,0,0,6,4,4,3,5,0,0,6,0,0,23,0,0,8,11,4,11,17,3,3,57,0,0,8,9,7,5,8,9,0,44,0,7,8,10,7,4,6,0,0,42
50201102309,0,0,3,0,0,4,3,0,4,24,0,0,4,0,5,7,5,6,0,27,0,0,4,4,3,0,6,5,0,25,0,3,3,0,3,3,3,0,0,20,0,0,6,8,3,3,0,0,0,18,0,0,4,0,3,7,5,0,0,20,0,0,0,4,0,4,0,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,0,0,5,5,0,0,0,7,0,0,0,3,0,6,0,0,0,13,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,10,13,17,33,39,66,25,14,4,226,8,0,0,5,4,18,7,0,0,34,5,0,0,0,0,6,0,0,0,12,3,4,0,3,3,6,4,0,0,16,0,3,4,3,0,6,9,5,4,37,0,5,0,5,5,7,6,10,0,36,0,0,4,4,3,0,7,5,0,28
50201102310,0,0,0,0,0,4,4,6,0,15,0,3,0,0,0,0,7,0,0,19,0,0,7,5,0,0,4,3,0,18,0,0,0,3,3,3,0,0,0,10,0,3,5,0,6,0,0,0,0,9,0,0,6,0,3,0,0,0,0,9,0,0,0,0,3,4,0,0,0,10,0,0,0,0,9,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,10,11,20,21,19,37,36,31,10,0,173,9,6,0,0,4,8,5,0,0,37,10,0,3,0,0,4,0,0,0,16,7,6,0,8,0,3,7,0,0,28,0,0,0,0,3,3,7,4,0,27,0,3,3,0,4,5,9,4,0,26,0,4,7,5,0,6,9,3,0,25
50201102311,0,0,0,3,5,3,10,5,4,29,0,3,0,3,3,10,6,0,5,27,0,3,6,4,0,0,4,4,0,25,0,0,0,3,4,4,3,0,0,18,0,0,4,3,0,0,3,0,0,15,0,3,10,4,3,4,0,0,0,21,0,0,0,0,6,9,8,0,0,14,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,14,28,36,30,29,36,30,10,10,219,9,6,3,8,0,6,7,0,0,37,0,0,0,0,0,0,0,0,0,8,3,5,3,0,6,3,5,3,0,34,0,0,7,3,11,6,19,11,3,56,4,5,0,0,3,9,12,3,4,39,0,3,7,5,6,7,8,4,0,39
50201102312,0,0,0,0,0,3,7,3,0,20,0,4,0,3,0,3,3,3,0,21,0,0,0,0,0,0,6,0,0,14,0,0,5,0,5,0,0,0,0,10,0,0,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,3,13,13,13,19,18,26,14,3,120,7,0,4,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,15,0,0,0,0,5,7,10,13,0,34,0,4,0,3,0,3,8,3,0,24,0,4,0,0,0,0,6,0,0,14
50201102314,0,0,0,0,7,6,4,11,0,21,0,0,0,0,3,9,3,8,0,28,0,0,3,3,0,3,3,0,0,14,0,0,0,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,3,0,0,12,10,17,15,17,22,34,24,18,7,159,5,6,4,0,7,5,0,0,0,25,5,0,0,0,0,5,0,0,0,14,5,4,3,3,7,4,3,3,0,32,0,6,4,0,6,4,13,8,6,51,0,0,4,0,3,11,15,14,0,44,0,5,4,4,0,5,10,6,0,33
50201102315,0,0,4,4,0,4,3,4,0,22,0,0,4,8,9,8,7,0,0,30,0,0,0,0,5,3,0,0,0,14,0,0,3,0,0,0,0,0,0,8,0,5,0,6,3,0,0,0,0,16,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,11,21,17,22,24,13,16,5,140,13,0,3,0,0,0,4,0,0,27,4,0,0,0,0,0,0,0,0,7,4,4,4,6,0,3,5,3,0,21,0,0,3,4,10,8,10,9,5,41,0,4,9,6,8,4,9,8,0,53,0,7,4,5,0,4,3,0,0,22
50201102316,4,0,0,0,0,0,12,19,5,39,0,0,4,4,0,0,12,15,7,44,0,0,0,3,0,0,3,12,6,28,0,0,0,0,0,3,0,9,0,25,0,3,0,0,0,6,0,6,0,14,0,0,6,5,4,0,5,0,0,14,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,6,7,18,5,11,13,16,22,18,37,73,33,220,7,0,0,0,3,3,3,5,0,17,3,6,0,0,0,0,0,0,4,10,0,0,0,0,3,0,0,0,0,13,4,0,0,0,3,4,19,25,11,67,0,0,5,4,3,0,13,23,12,67,0,0,3,6,0,3,9,19,9,49
50201102317,0,0,3,4,4,0,4,0,0,12,3,0,0,6,0,0,12,4,0,20,0,4,3,0,5,3,3,0,0,24,0,0,7,6,4,4,4,0,0,30,0,0,3,3,8,6,0,0,0,19,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,14,13,38,32,27,22,25,11,0,179,11,0,0,8,4,0,0,0,0,20,8,0,0,0,0,0,0,0,0,12,8,0,3,0,0,3,10,0,0,27,0,3,3,4,6,3,4,0,0,24,3,0,0,6,4,0,18,9,0,35,0,4,7,3,7,3,6,4,0,36
