SA1_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
50502108409,0,0,0,0,4,3,5,6,0,13,0,0,0,3,6,5,4,0,0,20,0,0,3,0,10,10,5,6,0,30,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,3,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,6,13,4,9,22,21,12,16,4,107,0,0,0,0,0,3,0,4,0,10,0,8,3,3,7,3,0,0,0,23,0,0,0,0,0,0,0,0,6,8,0,5,0,5,0,0,0,0,0,15,0,3,4,0,6,3,0,3,0,17,0,3,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,9,18,19,14,8,8,3,90
50502108410,0,0,0,0,3,3,0,7,0,10,0,0,0,0,6,13,3,6,0,22,0,4,8,6,6,5,5,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,9,6,6,17,20,10,18,4,88,0,0,0,5,0,4,0,0,0,9,4,7,0,0,9,3,0,0,0,27,0,3,0,0,0,6,0,0,0,5,0,9,6,3,5,0,0,0,0,25,0,7,3,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,26,20,11,16,10,5,3,0,98
50502108411,0,0,0,0,6,7,0,3,0,17,0,3,0,0,11,4,0,7,0,28,0,0,0,0,0,5,0,9,0,27,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,9,11,3,17,24,7,23,0,98,0,0,0,0,0,0,0,0,0,6,4,10,5,5,8,5,0,3,0,45,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,5,0,0,0,11,0,4,9,7,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,14,12,8,19,13,5,4,6,94
50502108412,0,3,0,0,3,7,5,11,0,25,0,6,0,0,18,20,0,8,0,49,0,0,0,0,7,9,5,10,0,35,0,4,3,0,0,3,0,0,0,12,0,0,0,3,3,0,3,6,0,13,0,5,0,5,0,4,0,5,0,15,0,0,0,0,3,0,0,0,3,13,0,11,5,0,9,0,0,6,0,25,0,0,0,0,4,0,0,0,0,5,6,23,8,3,41,54,15,35,3,192,0,0,0,0,4,7,0,7,0,18,3,5,4,9,14,19,6,4,0,66,0,0,0,5,0,0,0,0,0,10,0,9,8,5,4,5,0,0,0,32,4,4,5,3,13,10,0,0,0,41,0,12,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,4,9,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,3,7,40,28,24,49,35,7,15,6,201
50502108413,0,0,0,0,0,3,0,0,0,11,0,0,4,0,7,5,0,3,0,18,0,0,0,0,0,8,0,12,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,5,0,11,0,3,6,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,8,7,0,16,21,14,21,0,93,0,0,0,0,0,0,4,0,0,6,0,0,8,6,5,5,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,12,6,3,4,0,0,0,0,22,0,5,4,3,7,6,0,0,0,27,0,0,4,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,19,14,19,16,4,9,0,105
50502108414,0,0,0,5,7,8,4,0,0,16,0,3,0,0,7,6,0,0,0,25,0,0,0,0,5,16,4,14,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,8,0,3,0,3,0,0,0,3,0,9,0,0,0,0,4,0,0,9,0,18,0,3,3,0,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,11,11,9,27,37,8,28,3,144,0,0,0,0,4,0,0,0,0,10,0,0,3,9,8,9,8,0,0,37,0,0,0,0,6,5,0,0,0,13,0,11,7,7,8,4,0,0,0,43,0,3,0,0,6,10,0,0,0,22,0,8,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,27,31,20,38,25,5,7,0,155
50502108415,0,0,0,0,0,6,0,4,0,17,0,3,0,0,8,7,0,11,0,32,0,0,0,0,6,16,0,4,0,31,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,7,4,9,4,9,14,37,11,21,0,106,0,0,0,0,4,4,0,0,0,9,0,10,7,0,6,4,0,0,0,31,0,0,0,0,0,0,0,0,0,8,0,6,0,0,4,0,0,0,0,12,0,0,3,0,6,4,0,0,0,22,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,18,20,7,15,14,4,6,0,98
50502108416,0,5,0,0,3,3,5,3,0,23,5,0,6,0,5,11,3,0,0,29,0,0,0,0,7,7,0,8,0,28,0,0,0,0,0,4,0,0,0,5,0,3,0,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,7,0,3,0,4,0,4,0,3,0,18,0,0,0,0,0,0,0,0,0,0,6,6,3,8,27,36,11,19,5,123,0,0,0,0,7,5,5,0,0,19,0,6,4,0,6,10,4,0,0,39,0,0,4,0,5,3,0,0,0,10,0,0,0,3,5,0,0,0,0,8,0,3,5,0,0,3,0,0,0,20,0,6,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,17,25,8,23,27,13,3,0,118
50502108417,0,0,0,0,0,4,3,0,0,11,0,0,0,3,9,8,0,0,0,21,0,0,0,3,6,4,0,8,0,26,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,3,3,10,3,18,17,10,17,0,81,0,0,0,0,0,0,0,5,0,3,0,0,4,5,4,6,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,6,0,10,5,0,0,0,21,0,3,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,13,15,13,17,13,0,8,0,76
50502108418,0,0,0,0,0,8,7,9,0,17,0,6,0,0,16,8,3,7,0,35,0,0,9,0,0,17,7,9,0,35,0,9,0,0,0,3,0,0,0,11,0,0,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,10,3,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,7,13,14,4,25,36,11,30,0,141,0,0,3,6,3,11,0,3,0,14,3,0,7,7,11,11,3,5,0,45,0,0,0,0,0,0,0,0,0,5,0,9,5,8,0,0,0,0,0,24,0,0,3,3,10,12,5,0,0,28,0,8,5,0,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,27,21,22,21,28,12,10,0,145
50502108419,0,3,0,0,3,6,0,3,0,17,0,0,0,0,3,9,0,3,0,19,0,0,0,0,6,10,0,4,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,3,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,11,8,3,15,26,9,19,4,97,0,0,0,0,3,0,0,0,0,6,0,5,4,4,0,0,0,4,0,19,0,0,0,0,0,3,0,0,0,4,0,3,7,0,7,0,0,0,0,17,0,9,4,0,3,4,0,0,0,27,0,8,5,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,20,9,12,14,0,3,0,102
50502108420,0,0,0,3,5,5,4,5,0,14,0,0,0,0,0,10,0,7,0,17,0,3,4,0,9,10,3,0,0,23,0,3,0,0,0,0,4,0,0,6,0,0,3,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,11,0,0,0,5,6,0,0,3,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,15,5,12,28,19,12,19,0,108,0,0,6,0,4,3,0,0,0,10,4,4,8,0,3,6,4,0,0,28,0,0,0,4,0,0,0,0,0,12,0,5,4,0,0,0,4,0,0,13,3,4,4,0,3,0,0,0,0,20,0,8,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,22,24,12,19,13,8,0,0,104
50502108421,0,0,0,0,5,3,8,3,0,18,0,4,0,5,4,12,3,3,0,35,3,5,3,0,12,12,4,4,0,37,0,4,0,0,0,3,0,4,0,11,0,0,0,0,3,0,0,0,0,5,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,11,0,0,4,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,9,16,10,10,29,41,14,19,0,146,0,0,4,0,3,0,0,3,0,14,0,3,12,0,6,5,4,0,0,30,0,0,0,4,0,0,0,0,0,8,0,13,7,0,5,0,0,0,0,19,0,5,6,0,8,6,0,0,0,25,0,10,4,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,34,34,11,25,11,6,3,0,124
50502108422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108423,0,0,0,0,0,6,0,0,0,13,0,0,0,0,7,4,0,0,0,7,0,0,4,4,5,9,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,10,8,15,18,0,18,0,75,0,0,0,0,0,0,0,4,0,5,0,0,3,5,3,8,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,5,8,0,3,0,0,0,0,15,0,4,0,3,6,0,0,3,0,26,0,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,18,9,15,21,12,4,4,0,85
50502108424,0,0,0,0,0,0,0,5,0,9,0,0,0,0,7,4,4,3,0,19,0,0,3,0,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,6,6,3,12,13,3,16,3,67,0,0,0,0,0,0,0,3,0,8,0,4,5,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,9,7,14,3,0,3,0,56
50502108425,0,0,0,0,3,0,0,6,0,13,5,0,0,0,3,6,0,4,0,15,0,0,0,0,11,11,3,8,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,9,0,4,0,17,0,4,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,6,6,6,3,29,27,8,24,0,104,0,0,0,0,0,0,0,0,0,3,0,4,6,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,4,3,0,5,4,0,5,0,17,0,4,7,0,3,3,0,4,0,22,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,15,3,15,10,3,7,0,75
50502108426,0,0,0,0,0,3,5,4,0,13,0,0,0,0,4,10,0,4,0,16,0,0,0,0,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,4,0,12,0,3,0,0,0,4,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,8,7,3,23,29,5,25,0,95,0,0,0,0,0,5,0,0,0,4,3,8,5,4,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,8,3,3,0,0,0,0,14,0,6,3,3,0,7,0,0,0,17,0,6,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,17,25,12,9,10,3,0,0,83
50502108427,0,0,0,0,0,5,3,3,0,17,0,0,0,0,0,4,0,0,0,11,0,0,0,3,4,11,0,9,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,3,0,0,0,16,0,0,3,0,3,5,0,0,0,17,0,0,0,0,5,0,0,0,0,6,7,3,5,6,21,34,10,20,5,110,0,0,0,0,3,0,0,5,0,8,0,3,5,0,8,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,9,4,0,5,0,0,0,0,21,0,5,7,7,5,3,0,0,0,35,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,30,21,5,24,12,3,9,0,109
50502108428,0,4,0,0,0,3,4,8,0,13,0,0,0,0,5,7,3,7,0,24,0,0,0,0,9,10,6,4,0,28,0,0,0,0,4,0,0,0,0,8,0,0,0,0,7,0,0,0,0,9,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,4,0,11,0,0,0,0,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,12,0,3,28,35,17,25,0,114,0,0,0,0,0,3,0,0,0,11,0,0,3,3,4,11,7,0,0,23,0,0,4,0,8,3,0,0,0,11,0,3,8,5,0,0,0,0,0,22,0,3,3,7,3,4,0,0,0,21,0,6,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,20,18,17,19,26,0,3,0,111
50502108429,0,0,0,0,0,4,0,0,0,11,0,0,0,0,3,7,0,3,0,18,0,3,4,0,9,6,0,10,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,4,7,0,0,12,4,0,4,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,5,5,10,8,4,25,24,13,20,0,108,0,0,0,0,3,0,0,0,0,9,0,0,4,3,3,9,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,4,3,0,8,3,0,0,0,22,0,4,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,16,9,8,16,12,7,8,0,85
50502108430,0,0,4,0,0,4,0,10,0,20,0,0,0,3,0,10,5,4,0,26,0,0,0,0,4,7,0,3,0,26,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,7,0,0,0,0,5,4,0,5,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,10,5,11,29,6,26,0,98,0,0,0,0,4,4,0,6,0,9,0,3,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,7,4,6,7,0,0,0,0,23,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,14,6,13,9,3,5,0,77
50502108431,0,0,0,0,0,4,6,9,0,12,0,0,0,0,4,4,0,10,0,18,0,0,0,0,4,12,5,5,0,32,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,6,0,7,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,10,0,5,4,0,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,8,18,3,27,26,11,28,0,122,0,0,0,5,0,4,0,0,0,14,3,0,3,0,7,5,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,11,3,5,7,6,9,7,0,0,0,35,0,5,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,17,19,8,16,21,0,6,3,93
50502108432,0,0,0,0,0,9,0,7,0,17,0,0,0,0,5,3,0,8,0,18,0,0,0,3,0,7,0,8,0,21,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,3,0,12,0,0,0,0,0,0,0,7,0,11,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,12,9,3,19,22,4,27,0,101,0,0,0,0,0,0,0,0,0,6,4,5,3,0,4,4,0,4,0,26,0,6,0,0,0,0,0,0,0,9,0,4,3,7,0,0,0,0,0,12,0,3,3,5,7,6,0,0,0,20,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,16,12,13,10,3,3,0,85
50502108433,0,0,0,0,4,0,0,4,0,16,0,4,0,4,7,10,3,7,0,37,3,0,0,0,9,9,4,12,0,36,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,7,0,0,12,0,0,0,0,3,4,0,4,0,19,0,5,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,6,17,13,9,30,34,14,34,0,159,0,0,0,0,7,4,4,6,0,22,0,6,3,6,12,3,0,0,0,30,0,0,4,0,0,4,0,0,0,7,0,5,4,3,5,0,0,0,6,20,0,3,4,3,10,5,0,0,0,29,0,4,5,4,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,20,22,21,34,28,6,7,3,138
50502108434,0,0,0,0,0,5,0,3,0,9,0,0,0,5,7,7,5,7,0,31,0,0,4,3,6,9,4,3,0,36,0,0,0,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,3,0,0,5,0,0,0,0,11,0,0,0,4,4,5,0,4,0,13,0,4,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,15,5,11,29,34,10,26,0,133,0,0,0,0,0,6,0,0,0,15,4,0,5,5,8,8,0,5,0,36,0,0,6,3,0,4,0,0,0,9,0,5,3,4,3,4,0,3,0,27,7,5,3,0,13,7,4,6,0,36,0,14,4,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,26,18,18,31,25,3,13,0,152
50502108435,0,0,0,0,4,3,5,0,0,16,0,0,0,0,5,3,0,0,0,12,0,0,5,0,5,11,5,10,0,25,0,3,3,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,4,0,0,3,0,0,0,0,13,0,6,5,0,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,6,13,16,5,25,26,7,15,0,115,0,0,0,0,5,3,0,0,0,4,0,0,0,0,8,8,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,4,0,0,0,26,0,0,0,3,9,0,0,0,0,21,0,0,3,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,5,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,12,20,16,24,19,7,0,0,105
50502108436,0,0,0,0,3,0,0,5,0,9,0,0,0,3,5,6,0,0,0,21,0,0,0,0,8,5,0,3,0,19,0,0,3,0,0,4,0,3,0,8,0,4,4,0,0,3,0,0,0,7,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,5,12,4,0,26,31,5,18,0,99,0,0,0,0,0,6,0,0,0,9,0,5,4,4,11,13,0,0,0,34,0,0,0,0,0,4,0,0,0,4,0,7,9,4,3,0,3,0,0,28,0,3,7,4,4,5,0,5,0,37,0,4,3,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,19,23,17,28,27,10,7,0,129
50502108437,0,0,0,7,9,5,3,3,0,20,0,3,0,0,7,15,0,3,0,31,4,0,0,5,3,9,0,8,0,18,0,0,0,0,0,4,4,0,0,10,0,0,0,0,8,4,3,0,0,13,0,0,4,0,0,3,0,4,0,10,0,0,0,0,5,4,0,4,0,23,0,8,6,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,16,12,9,32,48,12,29,0,164,0,0,0,0,3,0,4,0,0,17,4,3,3,5,12,6,0,4,0,45,0,0,0,0,6,0,0,0,0,12,0,5,0,0,3,0,0,0,0,10,0,0,0,3,12,11,0,0,0,32,0,11,4,5,0,3,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,30,17,11,43,34,5,9,0,156
