SA2_CODE_2021,Emp_Worked_FT_A_15_24_y_M,Emp_Worked_FT_A_25_34_y_M,Emp_Worked_FT_A_35_44_y_M,Emp_Worked_FT_A_45_54_y_M,Emp_Worked_FT_A_55_64_y_M,Emp_Worked_FT_A_65_and_over_M,Emp_Worked_FT_Tot_M,Emp_Worked_PT_A_15_24_y_M,Emp_Worked_PT_A_25_34_y_M,Emp_Worked_PT_A_35_44_y_M,Emp_Worked_PT_A_45_54_y_M,Emp_Worked_PT_A_55_64_y_M,Emp_Worked_PT_A_65_and_over_M,Emp_Worked_PT_Tot_M,EAfW_A_15_24_y_M,EAfW_A_25_34_y_M,EAfW_A_35_44_y_M,EAfW_A_45_54_y_M,EAfW_A_55_64_y_M,EAfW_A_65_over_M,EAfW_Tot_M,Emp_Tot_Age_15_24_y_M,Emp_Tot_Age_25_34_y_M,Emp_Tot_Age_35_44_y_M,Emp_Tot_Age_45_54_y_M,Emp_Tot_Age_55_64_y_M,Emp_Tot_A_65_over_M,Emp_Tot_Tot_M,Unemp_A_15_24_y_M,Unemp_A_25_34_y_M,Unemp_A_35_44_y_M,Unemp_A_45_54_y_M,Unemp_A_55_64_y_M,Unemp_A_65_over_M,Unemp_Tot_M,Tot_LF_Ag_15_24_y_M,Tot_LF_Ag_25_34_y_M,Tot_LF_Ag_35_44_y_M,Tot_LF_Ag_45_54_y_M,Tot_LF_Ag_55_64_y_M,Tot_LF_Ag_65_and_over_M,Tot_LF_Tot_M,Not_in_LF_Age_15_24_y_M,Not_in_LF_Age_25_34_y_M,Not_in_LF_Age_35_44_y_M,Not_in_LF_Age_45_54_y_M,Not_in_LF_Age_55_64_y_M,Not_in_LF_A_65and_over_M,Not_In_LF_Tot_M,LF_stat_NS_A_15_24_y_M,LF_stat_NS_A_25_34_y_M,LF_stat_NS_A_35_44_y_M,LF_stat_NS_A_45_54_y_M,LF_stat_NS_A_55_64_y_M,LF_stat_NS_A_65and_over_M,LF_status_NS_Tot_M,Tot_Age_15_24_y_M,Tot_Age_25_34_y_M,Tot_Age_35_44_y_M,Tot_Age_45_54_y_M,Tot_Age_55_64_y_M,Tot_A_65_and_over_M,Tot_Tot_M,Emp_Worked_FT_A_15_24_y_F,Emp_Worked_FT_A_25_34_y_F,Emp_Worked_FT_A_35_44_y_F,Emp_Worked_FT_A_45_54_y_F,Emp_Worked_FT_A_55_64_y_F,Emp_Worked_FT_A_65_and_over_F,Emp_Worked_FT_Tot_F,Emp_Worked_PT_A_15_24_y_F,Emp_Worked_PT_A_25_34_y_F,Emp_Worked_PT_A_35_44_y_F,Emp_Worked_PT_A_45_54_y_F,Emp_Worked_PT_A_55_64_y_F,Emp_Worked_PT_A_65_and_over_F,Emp_Worked_PT_Tot_F,EAfW_A_15_24_y_F,EAfW_A_25_34_y_F,EAfW_A_35_44_y_F,EAfW_A_45_54_y_F,EAfW_A_55_64_y_F,EAfW_A_65_over_F,EAfW_Tot_F,Emp_Tot_Age_15_24_y_F,Emp_Tot_Age_25_34_y_F,Emp_Tot_Age_35_44_y_F,Emp_Tot_Age_45_54_y_F,Emp_Tot_Age_55_64_y_F,Emp_Tot_A_65_over_F,Emp_Tot_Tot_F,Unemp_A_15_24_y_F,Unemp_A_25_34_y_F,Unemp_A_35_44_y_F,Unemp_A_45_54_y_F,Unemp_A_55_64_y_F,Unemp_A_65_over_F,Unemp_Tot_F,Tot_LF_Ag_15_24_y_F,Tot_LF_Ag_25_34_y_F,Tot_LF_Ag_35_44_y_F,Tot_LF_Ag_45_54_y_F,Tot_LF_Ag_55_64_y_F,Tot_LF_Ag_65_and_over_F,Tot_LF_Tot_F,Not_in_LF_Age_15_24_y_F,Not_in_LF_Age_25_34_y_F,Not_in_LF_Age_35_44_y_F,Not_in_LF_Age_45_54_y_F,Not_in_LF_Age_55_64_y_F,Not_in_LF_A_65and_over_F,Not_In_LF_Tot_F,LF_stat_NS_A_15_24_y_F,LF_stat_NS_A_25_34_y_F,LF_stat_NS_A_35_44_y_F,LF_stat_NS_A_45_54_y_F,LF_stat_NS_A_55_64_y_F,LF_stat_NS_A_65and_over_F,LF_status_NS_Tot_F,Tot_Age_15_24_y_F,Tot_Age_25_34_y_F,Tot_Age_35_44_y_F,Tot_Age_45_54_y_F,Tot_Age_55_64_y_F,Tot_A_65_and_over_F,Tot_Tot_F,Emp_Worked_FT_A_15_24_y_P,Emp_Worked_FT_A_25_34_y_P,Emp_Worked_FT_A_35_44_y_P,Emp_Worked_FT_A_45_54_y_P,Emp_Worked_FT_A_55_64_y_P,Emp_Worked_FT_A_65_and_over_P,Emp_Worked_FT_Tot_P,Emp_Worked_PT_A_15_24_y_P,Emp_Worked_PT_A_25_34_y_P,Emp_Worked_PT_A_35_44_y_P,Emp_Worked_PT_A_45_54_y_P,Emp_Worked_PT_A_55_64_y_P,Emp_Worked_PT_A_65_and_over_P,Emp_Worked_PT_Tot_P,EAfW_A_15_24_y_P,EAfW_A_25_34_y_P,EAfW_A_35_44_y_P,EAfW_A_45_54_y_P,EAfW_A_55_64_y_P,EAfW_A_65_over_P,EAfW_Tot_P,Emp_Tot_Age_15_24_y_P,Emp_Tot_Age_25_34_y_P,Emp_Tot_Age_35_44_y_P,Emp_Tot_Age_45_54_y_P,Emp_Tot_Age_55_64_y_P,Emp_Tot_A_65_over_P,Emp_Tot_Tot_P,Unemp_A_15_24_y_P,Unemp_A_25_34_y_P,Unemp_A_35_44_y_P,Unemp_A_45_54_y_P,Unemp_A_55_64_y_P,Unemp_A_65_over_P,Unemp_Tot_P,Tot_LF_Ag_15_24_y_P,Tot_LF_Ag_25_34_y_P,Tot_LF_Ag_35_44_y_P,Tot_LF_Ag_45_54_y_P,Tot_LF_Ag_55_64_y_P,Tot_LF_Ag_65_and_over_P,Tot_LF_Tot_P,Not_in_LF_Age_15_24_y_P,Not_in_LF_Age_25_34_y_P,Not_in_LF_Age_35_44_y_P,Not_in_LF_Age_45_54_y_P,Not_in_LF_Age_55_64_y_P,Not_in_LF_A_65and_over_P,Not_In_LF_Tot_P,LF_stat_NS_A_15_24_y_P,LF_stat_NS_A_25_34_y_P,LF_stat_NS_A_35_44_y_P,LF_stat_NS_A_45_54_y_P,LF_stat_NS_A_55_64_y_P,LF_stat_NS_A_65and_over_P,LF_status_NS_Tot_P,Tot_Age_15_24_y_P,Tot_Age_25_34_y_P,Tot_Age_35_44_y_P,Tot_Age_45_54_y_P,Tot_Age_55_64_y_P,Tot_A_65_and_over_P,Tot_Tot_P
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,15,3,0,0,0,27,0,0,0,0,0,0,3,0,3,0,0,0,0,4,5,18,8,0,4,0,37,0,0,0,4,0,0,5,5,17,9,6,4,0,47,7,0,8,0,0,3,27,0,0,0,0,0,0,5,16,20,15,11,10,4,73,0,5,4,0,4,0,18,6,0,0,0,0,0,13,0,3,0,0,0,0,4,4,12,6,6,6,0,33,4,0,0,0,0,0,6,11,18,6,6,6,0,35,22,10,6,0,0,5,48,0,0,0,0,0,0,0,31,17,13,8,5,6,86,0,22,9,0,7,0,43,3,3,0,0,4,0,14,0,7,0,0,0,0,6,10,30,14,9,13,0,66,3,5,0,4,0,0,13,14,31,14,5,14,0,84,28,9,13,10,0,10,71,0,0,0,3,0,0,3,41,42,26,14,18,12,159
504031066,11,19,9,11,3,0,56,10,0,3,0,0,0,13,0,4,0,0,0,0,5,20,24,15,10,8,0,76,6,5,3,4,3,0,22,23,27,21,11,7,0,96,28,10,5,9,8,12,73,3,0,0,0,0,0,3,64,41,26,21,15,16,180,5,10,3,9,9,3,38,8,5,5,3,3,0,25,0,0,3,0,0,0,7,17,13,9,12,15,3,71,3,3,0,0,0,0,15,21,17,15,16,12,3,80,29,16,15,15,14,20,105,4,0,4,0,0,4,4,48,33,25,32,29,23,198,23,26,17,16,12,4,94,14,3,3,6,8,0,41,0,7,3,0,0,0,15,41,36,24,24,19,4,142,10,8,4,4,4,0,37,47,43,30,29,23,4,182,57,24,23,22,27,32,186,6,0,4,0,0,4,13,111,71,55,55,45,40,378
504031067,7,19,13,10,10,3,56,3,9,0,0,0,0,11,0,0,0,0,5,0,9,12,24,17,12,11,3,72,0,0,0,0,0,0,9,15,28,14,12,11,3,78,12,4,3,3,0,5,31,3,0,0,0,0,0,3,34,28,20,17,10,5,110,4,9,7,12,3,3,38,6,7,6,4,0,0,20,0,0,0,0,0,0,0,11,13,16,14,3,3,61,4,0,4,0,0,0,15,21,16,19,15,0,3,71,24,13,5,10,6,4,54,0,0,0,0,0,0,3,42,26,19,25,8,10,135,18,21,18,22,7,6,91,10,12,11,3,0,0,34,0,0,4,0,5,0,9,24,32,25,25,14,6,131,9,7,7,0,0,0,19,35,42,36,28,10,6,153,37,15,5,10,6,10,87,4,0,0,0,0,0,7,70,59,40,44,18,16,246
504031068,11,12,6,8,8,0,38,8,4,0,0,0,0,14,8,4,3,4,4,0,14,19,20,8,15,8,0,67,6,3,0,0,0,0,9,22,27,8,14,8,0,75,14,3,0,3,0,0,22,0,0,0,0,0,0,0,34,25,5,23,8,0,100,4,16,9,5,4,0,40,7,3,3,0,0,0,20,0,0,0,0,0,0,0,18,18,11,10,8,0,59,3,0,0,0,0,0,9,17,23,11,10,9,0,67,10,15,3,3,0,3,37,0,0,0,0,0,0,5,30,37,16,13,15,3,107,17,25,15,16,9,0,78,13,11,3,4,5,0,34,3,4,3,4,4,0,19,33,41,20,26,11,0,127,10,6,0,0,0,0,19,41,44,20,25,11,0,148,23,18,5,7,0,3,63,0,0,0,0,0,0,0,66,63,23,36,20,4,207
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,10,19,13,11,0,3,62,9,5,0,0,0,0,22,0,8,3,0,0,0,13,19,28,26,13,3,4,96,0,0,0,0,0,0,6,26,28,26,15,3,4,96,8,0,3,3,0,7,18,0,0,0,0,0,0,0,33,35,30,18,3,6,119,6,20,13,0,4,0,49,7,14,8,5,0,0,33,6,0,0,0,0,0,7,14,30,11,8,4,0,82,7,0,0,0,0,0,9,23,34,16,8,4,0,95,11,9,6,5,5,4,34,0,0,0,0,0,0,0,33,42,18,16,8,3,129,17,37,28,13,3,0,108,20,21,9,6,5,0,53,6,6,3,0,0,0,17,40,65,39,25,10,5,175,6,0,0,0,0,0,12,47,67,42,27,10,5,189,16,13,3,6,4,6,54,0,0,0,0,0,0,0,63,76,47,31,9,11,245
504031299,11,10,13,0,3,0,46,0,3,0,5,0,0,8,0,4,0,0,0,0,4,13,19,19,4,3,0,60,6,0,3,0,0,0,8,19,21,21,4,3,0,67,12,7,4,0,0,0,33,0,0,0,0,0,0,3,27,29,28,4,6,0,100,3,21,8,11,0,0,45,5,7,3,3,0,0,16,0,5,4,0,0,0,8,11,33,11,12,5,0,67,4,4,0,0,0,0,7,16,31,15,12,5,0,80,11,13,4,6,5,6,39,0,0,0,0,0,0,0,20,47,20,15,11,6,117,14,32,26,11,5,0,91,9,8,5,0,0,0,25,0,9,4,0,0,0,12,22,50,36,14,8,0,127,9,3,0,0,0,0,18,34,54,35,14,8,0,145,23,23,9,6,7,8,64,0,0,0,0,4,0,4,52,75,49,19,16,8,219
504031300,13,26,21,24,8,5,90,9,5,3,5,6,0,14,3,4,0,4,0,0,16,26,33,29,24,10,5,123,14,4,0,0,0,0,25,37,37,28,27,10,3,143,28,4,7,3,3,5,60,0,0,0,0,0,0,0,72,41,37,30,18,9,201,13,10,14,3,7,4,40,10,11,9,5,3,0,36,0,4,0,0,0,0,11,26,25,17,7,10,3,89,4,4,0,0,0,0,9,28,25,20,11,10,3,102,24,16,14,4,8,8,71,0,0,0,3,0,0,4,54,42,38,14,17,6,179,22,31,37,30,9,4,129,19,13,9,6,4,0,51,7,9,4,4,3,0,30,48,57,46,40,21,4,209,19,8,6,5,0,0,34,67,65,52,38,21,3,244,55,19,19,11,16,9,130,0,0,0,3,0,0,8,122,81,70,50,33,17,383
505011070,4,7,3,0,4,0,22,3,0,0,0,0,0,6,0,0,0,5,0,0,7,5,7,6,7,4,0,36,3,0,0,3,0,0,7,6,10,6,6,4,0,39,3,3,0,3,0,3,15,0,0,0,0,0,0,0,11,13,11,6,6,3,55,3,5,6,4,4,0,8,3,3,6,0,0,0,15,0,0,0,0,0,0,0,6,5,6,8,5,0,26,0,4,0,0,0,0,6,8,6,11,8,5,0,27,3,4,6,3,3,0,26,0,0,0,0,0,0,0,12,12,14,5,7,0,54,8,7,9,6,3,0,36,3,4,6,0,4,0,16,0,0,0,4,0,0,8,12,12,14,13,6,0,60,0,6,0,3,0,0,8,15,20,16,9,6,0,72,8,7,11,5,0,3,33,0,0,0,0,0,0,0,24,28,27,15,10,6,105
505011071,8,9,3,3,0,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,3,3,3,0,27,0,0,0,0,0,0,0,6,4,3,3,3,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,6,9,3,3,0,30,0,0,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,0,13,0,0,3,0,0,0,3,0,0,6,5,0,0,22,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,8,5,6,0,24,9,9,4,11,0,0,30,0,0,5,4,0,0,9,0,0,0,0,0,0,4,11,7,6,11,3,0,44,0,0,3,0,0,0,4,11,7,9,11,3,0,44,3,0,0,0,0,4,8,0,0,0,0,0,0,0,17,10,14,11,7,4,56
505011072,3,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,15,0,0,0,0,0,0,5,4,9,7,5,0,0,19,6,0,0,0,5,0,9,0,0,0,0,0,0,3,9,3,7,4,4,0,33,3,3,0,0,0,0,10,0,0,4,0,0,0,5,0,0,0,0,0,0,0,3,3,5,0,0,0,20,0,0,0,0,0,0,0,9,3,5,0,0,0,23,4,6,0,0,0,6,12,0,0,0,0,0,0,4,10,5,5,0,4,3,34,3,11,0,3,5,0,30,0,0,4,0,0,0,7,0,0,0,0,0,0,4,6,11,8,4,5,0,35,5,0,0,0,0,0,7,13,14,8,4,6,0,42,11,3,0,0,3,6,18,0,0,0,3,0,0,4,21,15,8,9,9,4,65
505011073,4,8,0,3,0,0,16,3,0,0,0,0,0,8,0,0,0,0,0,0,0,8,5,0,3,0,0,29,0,0,0,0,0,0,0,5,5,0,3,0,0,23,4,0,5,3,0,3,12,3,0,0,0,0,0,9,11,5,3,8,0,6,45,4,0,0,5,4,0,13,3,0,3,0,6,0,12,0,0,0,0,0,0,0,3,5,4,7,4,0,26,0,0,0,0,0,0,0,3,5,4,7,4,0,26,20,3,3,0,4,3,33,0,0,3,0,0,0,3,18,7,8,11,8,3,55,9,8,8,6,3,0,28,9,3,3,0,6,0,20,0,0,0,0,0,0,0,11,9,8,13,5,5,51,0,0,0,0,0,0,0,11,9,8,13,5,5,54,17,3,5,8,3,8,40,3,0,3,0,0,0,7,34,14,13,19,12,11,100
505011074,0,5,4,5,5,0,17,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,8,8,5,7,0,28,3,0,0,0,0,0,3,4,8,8,4,7,0,32,15,0,0,0,3,0,22,0,0,0,0,0,0,0,21,7,9,10,11,0,53,0,4,0,3,0,0,8,9,0,0,3,3,0,13,0,3,0,0,0,0,5,6,6,0,3,3,0,23,0,3,0,0,0,0,5,8,8,0,3,3,0,31,0,0,3,0,4,0,13,0,0,0,0,0,0,0,14,14,5,6,9,3,43,0,12,6,4,5,0,29,9,0,0,3,3,0,16,0,3,0,0,0,0,5,11,15,10,10,8,0,47,3,3,0,0,0,0,7,12,16,10,12,8,0,57,15,5,6,3,7,5,38,0,0,0,0,0,0,0,27,21,11,15,14,3,95
505011075,4,0,3,5,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,3,5,0,16,0,0,0,0,0,0,0,4,5,3,3,5,0,16,4,0,0,0,3,0,7,0,0,0,0,0,0,0,3,5,0,3,9,0,21,0,4,0,3,0,0,7,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,4,0,5,0,0,13,0,0,0,0,0,0,0,4,3,0,5,0,0,16,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,3,0,5,6,4,25,4,5,3,9,5,0,24,4,0,0,0,0,0,8,0,6,0,0,0,0,3,8,9,3,9,5,0,32,0,0,0,0,0,0,0,8,12,3,9,5,0,31,4,0,0,0,8,5,15,0,0,0,0,0,0,0,15,11,0,9,5,7,47
505011076,0,0,0,0,0,0,12,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,3,3,0,0,0,0,15,5,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,0,3,0,0,21,0,0,0,6,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,6,0,0,14,0,0,0,0,0,0,0,0,0,5,6,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,6,0,0,17,3,6,0,6,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,4,7,5,8,6,0,0,23,0,0,0,0,0,0,0,7,5,8,6,0,0,23,5,0,0,0,0,0,8,0,0,0,0,0,0,0,8,6,10,12,0,0,35
505011077,5,7,3,4,3,0,22,3,0,0,0,0,0,7,0,0,0,0,0,0,0,8,10,7,7,7,0,31,3,0,0,0,0,0,8,10,11,7,7,7,0,41,8,3,0,0,4,0,13,0,0,0,0,0,0,4,15,14,7,5,9,3,53,0,4,6,0,0,0,11,5,3,4,0,0,0,11,0,0,0,0,0,0,0,4,9,9,7,0,0,24,0,0,0,0,0,0,0,4,9,9,7,0,0,26,5,0,0,0,5,4,19,0,0,0,0,0,0,0,10,10,13,9,0,4,45,5,13,11,3,3,0,33,10,6,4,4,0,0,21,0,0,0,0,0,0,3,14,12,11,5,7,0,52,3,0,0,3,0,0,8,14,16,11,12,7,0,64,14,5,0,6,4,3,31,0,0,0,0,0,0,3,28,24,18,15,10,7,98
505011078,0,0,7,3,3,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,4,0,25,0,0,0,0,0,0,0,5,0,11,3,4,0,27,5,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,10,4,4,3,34,0,7,4,4,0,0,9,6,0,6,3,0,0,11,0,0,0,0,0,0,0,3,8,4,5,3,0,28,0,0,0,0,0,0,0,6,8,4,5,3,0,25,0,0,5,0,0,4,12,0,0,0,0,0,0,0,9,6,9,3,3,4,40,0,5,9,4,5,0,24,4,0,5,3,0,3,20,0,0,0,0,0,0,0,13,10,14,9,8,3,43,0,0,0,0,0,0,0,10,10,15,9,8,3,48,10,0,3,0,0,3,22,0,0,0,5,0,0,5,19,13,22,11,4,5,71
505011079,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,0,0,0,0,0,0,0,0,8,0,4,0,0,10,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,4,0,4,15,0,3,0,0,0,0,8,0,0,4,0,0,0,9,0,0,0,0,0,0,4,0,9,7,3,3,0,17,0,0,0,0,0,0,0,0,9,7,3,3,0,17,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,9,3,3,3,3,22,0,9,3,0,0,0,14,0,3,4,0,0,0,10,0,0,0,0,0,0,4,8,10,3,7,3,0,32,0,0,0,0,0,0,0,8,10,5,7,3,0,29,0,0,0,0,0,4,7,0,0,0,0,0,0,0,5,12,7,7,3,4,43
505011080,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,13,0,0,0,0,0,0,3,3,3,3,4,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,6,3,3,0,3,21,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,5,3,0,16,0,0,9,4,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,7,4,0,3,22,0,0,0,0,0,0,3,3,6,7,4,0,3,20,0,0,0,4,0,4,13,0,0,0,0,0,0,0,10,4,9,3,6,7,39
505011081,0,7,7,6,5,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,4,6,0,0,24,0,0,0,0,0,0,0,5,5,4,6,0,0,27,3,0,0,0,0,3,7,0,0,0,0,0,0,0,7,12,10,6,0,3,34,3,0,6,0,0,0,11,3,4,0,0,0,0,8,0,0,0,0,0,0,0,4,7,8,0,0,0,18,0,0,0,0,0,0,0,4,7,8,0,0,0,21,3,4,0,0,4,0,15,0,0,0,0,0,0,0,7,9,8,5,4,6,31,6,6,6,6,5,0,28,3,6,5,0,0,0,14,0,0,0,0,0,0,4,10,14,13,7,0,0,43,0,0,0,0,0,0,3,8,14,13,5,0,0,45,3,3,0,0,4,4,23,0,0,0,0,0,0,0,17,14,11,9,9,10,71
505011082,0,4,6,4,0,0,10,0,4,0,0,0,3,5,0,0,0,0,0,0,0,0,6,9,4,0,9,20,0,0,0,0,0,0,0,4,6,9,4,0,9,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,6,9,3,0,11,29,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,3,5,0,13,0,0,0,0,0,0,0,0,0,4,3,5,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,14,0,4,6,5,0,0,18,0,4,0,0,0,3,5,0,0,5,0,0,0,5,0,10,13,5,5,9,32,0,0,0,0,0,0,0,0,10,13,5,5,9,32,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,10,13,4,5,14,42
505011083,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,10,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,3,3,3,3,3,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,0,6,17,0,3,6,5,4,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,5,4,0,22,5,0,0,0,0,5,4,6,7,7,5,4,5,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,7,7,5,3,0,29
505021084,5,11,3,0,4,0,24,0,0,0,0,0,0,9,0,3,0,0,0,0,5,9,15,0,4,7,0,41,3,3,3,0,0,0,10,12,14,9,0,10,0,47,3,0,0,4,3,4,15,0,0,0,0,0,0,0,14,19,7,6,12,4,59,3,7,4,3,4,0,20,7,3,4,0,4,0,21,0,0,0,0,0,0,0,8,12,10,4,5,0,46,0,0,5,0,0,0,3,9,12,12,4,5,0,51,7,0,7,3,3,3,28,0,0,0,0,0,0,3,14,18,19,9,13,10,84,6,18,3,5,8,0,43,9,7,5,3,5,0,34,0,3,0,0,0,0,7,17,33,13,8,10,0,82,5,3,3,0,0,0,13,19,32,17,11,14,0,93,10,5,8,5,7,6,46,0,0,0,0,0,0,3,26,36,22,13,23,11,144
505021085,7,10,7,5,9,3,41,10,6,3,0,3,0,31,0,0,0,0,0,0,7,27,18,12,9,5,5,81,9,4,3,0,6,0,24,40,25,19,10,10,5,103,38,10,11,14,12,13,93,3,0,0,0,0,0,7,80,33,31,22,18,16,208,8,13,9,7,9,0,45,4,11,6,4,6,0,41,0,0,0,0,0,3,6,17,22,20,14,11,0,91,9,0,0,4,6,0,17,25,28,21,17,14,0,110,25,14,14,22,21,26,126,3,0,3,5,0,0,12,60,45,37,40,39,32,249,20,23,14,14,12,5,87,18,18,18,4,8,0,70,0,3,0,0,0,0,14,44,41,36,22,17,11,171,20,6,6,5,5,0,39,62,50,43,23,23,11,213,64,27,27,32,29,44,218,8,3,4,6,0,0,23,142,73,68,58,57,48,451
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,7,12,10,0,0,0,29,0,3,0,0,0,0,7,0,0,0,0,0,0,4,8,13,10,3,0,0,37,4,0,0,0,0,0,6,13,15,15,5,5,0,47,10,0,4,3,10,0,31,0,0,0,0,0,0,0,20,19,16,9,9,0,82,0,3,0,7,0,0,17,0,9,0,0,6,0,17,0,0,0,0,0,0,0,3,9,5,7,5,0,36,9,0,0,5,0,0,11,10,15,5,14,5,0,49,9,7,7,12,6,3,40,0,0,0,0,0,0,0,16,20,9,23,12,5,89,3,17,12,6,6,0,45,6,6,0,5,6,0,25,0,0,0,0,0,0,4,8,26,15,11,5,0,75,11,0,4,0,0,0,20,24,26,17,17,7,0,95,18,10,12,13,12,4,75,0,0,0,0,0,0,0,40,39,30,28,15,4,168
