SA2_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
506011308,49,41,89,5258,5628,10885,195,106,295,5503,5773,11278,38,23,56,4429,4043,8475,3,3,7,4471,4070,8542,4,5,7,158,201,353,0,0,0,156,205,357,36,22,63,4582,4238,8824,3,3,7,4629,4268,8895,11,11,30,645,1365,2010,0,3,3,657,1381,2037,0,0,0,31,25,53,185,98,284,220,121,340,5.6,15.4,9.7,3.4,4.7,4,0,0,0,3.4,4.7,4,70.6,63.4,67.4,87.2,75.3,81.1,3.1,3.8,3.4,84.1,74,78.9,66.7,53.7,60.9,84.3,71.8,77.8,3.1,3.8,3.4,81.2,70.5,75.7,8,6,14,487,832,1313,0,0,0,494,838,1329,29,14,41,3884,3163,7043,3,3,12,3918,3185,7102,0,0,0,197,155,352,0,0,0,197,155,353,0,0,0,486,458,947,0,0,0,486,459,945,0,0,0,106,166,271,0,0,0,108,166,272,8,0,4,1122,1711,2832,0,3,0,1126,1717,2844,4,3,9,667,669,1333,0,0,0,667,680,1351,13,9,27,1176,668,1849,0,0
506021118,174,180,358,5841,5721,11561,482,355,834,6500,6261,12760,77,79,157,4000,3403,7403,6,9,10,4088,3486,7572,20,24,38,247,199,442,0,0,0,268,217,481,95,94,199,4248,3601,7847,6,9,10,4351,3700,8056,65,76,143,1467,1962,3425,7,14,27,1537,2051,3595,9,3,19,132,163,293,464,335,800,607,508,1115,20.2,20.4,20.3,5.8,5.5,5.6,0,0,0,6.1,5.9,6,56.3,53.8,55,72.7,62.9,67.8,1.7,1.4,1.6,67,59.1,63.1,44.9,42.9,43.9,68.5,59.4,64,1.7,1.4,1.6,62.9,55.7,59.3,12,17,26,357,612,964,0,0,0,366,627,992,68,54,123,3582,2754,6341,6,4,10,3659,2817,6480,0,4,4,245,144,393,0,0,0,245,151,393,3,3,6,337,318,652,0,0,0,338,321,658,4,0,5,66,171,240,0,0,0,67,173,243,4,10,17,907,1111,2016,0,0,0,915,1121,2034,4,18,20,591,618,1203,0,0,0,594,632,1229,41,27,64,1312,655,1969,3,0
506021119,142,143,283,6715,6715,13432,472,358,827,7324,7212,14540,57,55,114,4925,4606,9527,7,7,16,4986,4669,9654,12,20,29,260,229,482,0,0,0,271,243,517,68,74,143,5180,4826,10007,8,11,17,5259,4909,10169,55,58,116,1430,1819,3251,12,11,26,1496,1892,3385,13,13,32,105,64,172,449,333,785,571,411,983,19.4,23,21.3,5,4.7,4.8,11.1,11.1,11.1,5.2,4.9,5.1,48.2,51.7,50,77.2,71.9,74.5,1.9,2.5,2.2,71.8,68.1,69.9,38.8,39.9,39.4,73.3,68.5,70.9,1.7,2.2,1.9,68.1,64.7,66.4,11,10,17,644,1090,1738,0,0,0,658,1104,1758,46,44,92,4227,3485,7714,7,10,14,4282,3538,7818,0,0,0,264,218,480,0,0,3,268,218,486,9,3,10,623,672,1297,0,0,0,634,673,1309,0,3,3,188,308,495,0,0,0,188,318,499,13,16,29,1692,1971,3655,0,3,3,1707,1988,3694,5,11,14,611,711,1319,0,0,3,617,724,1341,25,26,54,1171,635,1813,7,5
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,14,7,20,0,0,0,14,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,20,0,0,0,14,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,95,76,171,6487,6312,12800,427,308,742,7013,6697,13713,64,51,121,4905,4371,9277,13,11,20,4987,4430,9412,6,5,11,228,212,434,0,0,0,231,215,448,68,56,128,5128,4579,9717,13,11,20,5216,4646,9856,24,18,40,1275,1679,2951,12,15,20,1304,1708,3019,0,0,0,85,57,137,408,286,701,492,344,838,5.6,7,6.3,4.4,4.6,4.5,0,0,0,4.4,4.6,4.5,75.5,74,74.9,79.1,72.6,75.9,2.6,2.6,2.6,74.3,69.3,71.9,71.3,68.8,70.2,75.6,69.2,72.5,2.6,2.6,2.6,71.1,66.1,68.7,10,13,24,593,887,1485,0,3,3,609,906,1507,61,38,93,4265,3448,7713,9,7,16,4331,3488,7820,0,0,3,282,161,442,0,0,0,281,162,446,6,5,8,708,734,1440,0,0,0,709,738,1449,0,0,3,183,266,452,0,0,0,184,266,455,9,14,22,1622,1825,3448,6,3,9,1636,1842,3473,7,10,21,684,713,1395,0,3,5,689,729,1420,25,11,41,1081,595,1672,4,0
506021309,90,100,191,3299,3344,6645,268,226,497,3661,3674,7333,52,46,94,2287,1996,4293,6,3,15,2344,2052,4398,6,0,9,146,125,276,0,0,0,154,128,283,53,52,104,2437,2125,4563,9,3,14,2499,2183,4678,42,43,85,822,1174,1993,9,8,15,865,1233,2094,0,7,7,40,42,84,251,216,467,295,265,558,9.4,8,8.7,6.1,5.9,6,11.1,0,7.1,6.2,5.9,6.1,58.2,50.5,54.2,73.9,63.5,68.7,3.4,2.2,2.8,68.3,59.4,63.8,52.7,46.5,49.5,69.4,59.8,64.6,3,2.2,2.6,64.1,55.8,60,6,15,18,171,334,496,0,0,0,172,344,516,39,32,73,2080,1638,3716,7,4,12,2125,1671,3803,0,0,0,135,70,204,0,0,0,135,70,207,0,0,6,137,173,314,0,0,0,142,173,315,0,0,0,38,85,122,0,0,0,38,83,124,5,4,7,508,638,1144,0,0,0,512,641,1152,9,8,13,328,362,692,0,0,0,337,372,706,17,19,34,771,399,1173,3,0
506021310,34,43,76,2773,2846,5620,163,134,301,2971,3030,6000,21,29,46,1975,1624,3592,6,4,3,1996,1649,3648,0,4,7,99,92,185,0,0,0,98,93,190,21,32,50,2070,1714,3781,3,4,5,2096,1743,3836,12,16,28,674,1096,1777,3,14,13,695,1121,1815,0,0,0,29,43,70,155,123,282,182,162,351,9.5,12.9,11.5,4.7,5.3,4.9,20,0,14.3,4.8,5.4,5.1,61.8,68.9,65.8,74.5,60.1,67.2,3,1.5,2.3,70.5,57.6,64,55.9,60,58.2,71.1,57,63.9,2.4,1.5,2,67.1,54.5,60.8,6,3,10,173,285,462,0,0,4,182,287,471,13,20,38,1771,1317,3087,4,0,4,1788,1338,3125,0,0,0,126,71,198,0,0,0,126,71,200,0,0,0,214,202,415,0,0,0,214,203,416,0,0,0,40,62,101,0,0,0,40,60,100,0,9,9,448,594,1038,0,0,0,443,600,1047,0,4,6,264,297,567,0,0,3,266,301,575,7,9,20,636,270,904,3,0
506021311,93,116,203,4460,4230,8690,302,220,526,4853,4570,9419,56,57,112,3359,2861,6216,7,9,17,3428,2925,6348,8,6,17,181,153,333,0,0,0,185,161,351,62,64,124,3541,3013,6556,7,5,22,3615,3088,6695,27,48,71,878,1193,2070,6,17,19,917,1250,2164,0,3,8,39,30,71,285,200,484,328,230,557,12.9,12.3,12.6,5.1,5.1,5.1,0,11.1,5,5.2,5.2,5.2,67.4,58,62.3,79.4,71.2,75.4,3.6,4,3.8,74.4,67.6,71.1,58.7,50.9,54.4,75.4,67.6,71.6,3.6,3.6,3.6,70.6,64,67.4,3,17,19,309,466,782,0,0,0,313,485,805,44,39,85,2998,2373,5363,5,4,14,3048,2417,5467,0,0,0,177,112,289,0,0,0,178,112,292,0,0,5,385,312,693,0,0,0,383,314,696,0,0,0,103,136,242,0,0,0,103,143,238,8,13,20,967,1118,2084,0,6,0,978,1134,2109,8,13,14,518,519,1037,0,0,0,526,528,1053,18,19,39,860,469,1329,6,0
506031124,180,196,373,8375,8330,16705,497,415,910,9047,8940,17989,68,76,140,5573,4554,10128,8,5,11,5649,4636,10280,19,13,38,401,303,705,3,0,3,424,319,744,87,84,177,5970,4856,10832,8,8,16,6072,4952,11025,76,105,184,2159,3099,5262,15,18,30,2257,3221,5480,6,3,9,240,375,610,472,389,862,718,767,1484,23.3,16.1,19.8,6.7,6.2,6.5,40,12.5,27.8,7,6.4,6.7,51.1,44.2,47.5,71.3,58.3,64.8,2,1.9,2,67.1,55.4,61.3,39.2,37.1,38.1,66.5,54.7,60.6,1.2,1.7,1.4,62.4,51.8,57.2,11,15,22,609,805,1413,0,0,3,621,824,1439,54,61,113,4855,3692,8544,3,6,9,4913,3750,8664,0,0,3,329,184,516,0,0,0,329,187,518,3,4,3,861,760,1621,0,0,0,867,763,1629,0,0,0,145,260,406,0,0,0,145,263,408,8,13,23,1907,1932,3837,3,6,9,1914,1949,3867,11,14,25,833,816,1650,0,4,4,841,838,1678,33,30,59,1263,683,1942,5,0
506031125,27,29,56,3915,4195,8112,120,62,177,4063,4283,8344,20,19,33,2766,2597,5361,10,0,14,2797,2618,5409,0,0,4,139,152,294,0,0,0,141,158,301,16,21,35,2909,2749,5655,10,0,14,2935,2768,5708,7,10,16,976,1419,2397,6,9,14,993,1435,2423,0,0,0,34,29,56,104,53,156,135,78,215,5.6,15,10.5,4.9,5.6,5.2,0,0,0,4.8,5.6,5.2,69.2,71.4,70.4,74.2,65.6,69.7,8.4,4.8,7.2,72.3,64.7,68.4,65.4,60.7,63,70.6,61.9,66.1,8.4,4.8,7.2,68.8,61.1,64.8,4,4,9,307,520,829,0,0,0,317,524,837,15,12,23,2423,2047,4475,10,0,11,2444,2066,4507,0,4,3,149,120,270,0,0,0,152,118,274,0,0,0,290,283,578,0,0,0,295,283,574,0,0,0,65,149,215,0,0,0,66,149,215,3,3,4,844,955,1796,3,0,3,846,958,1802,0,3,8,353,488,840,0,0,0,358,490,852,3,5,11,757,386,1144,0,0
506031126,0,0,0,4,0,4,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,50,0,50,0,0,0,50,0,50,0,0,0,66.7,0,66.7,0,0,0,40,0,40,0,0,0,33.3,0,33.3,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,94,130,224,7930,7675,15606,511,420,932,8533,8221,16758,38,53,92,5897,4642,10536,10,7,16,5952,4689,10637,14,15,23,332,330,659,0,0,0,342,336,684,55,62,120,6223,4968,11188,10,7,16,6289,5033,11319,33,65,98,1569,2601,4169,10,12,21,1609,2674,4288,0,5,6,140,110,246,488,406,900,635,519,1146,20.8,20.3,20.5,5.3,6.6,5.9,0,0,0,5.4,6.7,6,57.6,49.2,52.7,78.5,64.7,71.7,2,0.7,1.4,73.7,61.2,67.6,45.7,39.2,41.9,74.3,60.5,67.5,2,0.7,1.4,69.7,57.1,63.5,4,15,22,435,658,1096,0,0,0,440,678,1119,37,38,68,5318,3887,9211,8,7,13,5363,3926,9291,0,0,3,354,151,501,0,0,0,351,152,506,6,3,10,710,822,1532,0,0,0,715,830,1543,0,0,0,93,196,287,0,0,0,93,194,291,0,11,9,1651,1928,3579,3,5,6,1653,1940,3593,4,7,7,943,802,1743,0,0,0,946,802,1752,11,26,42,1277,716,1995,5,0
506031128,81,73,157,5392,5653,11044,221,167,392,5696,5900,11594,47,27,75,3495,3232,6726,11,11,27,3556,3271,6820,11,15,25,216,186,395,0,0,0,225,198,426,55,42,97,3711,3412,7121,14,11,26,3777,3467,7246,28,31,62,1603,2130,3732,18,13,28,1641,2176,3818,0,0,0,79,109,191,195,144,335,274,253,529,21.4,34.1,26.8,5.7,5.4,5.6,7.1,0,3.8,6,5.7,5.8,67.5,54.7,61.4,68.8,60.4,64.5,6.3,7.1,6.6,66.3,58.8,62.5,53,36,44.9,64.8,57.2,60.9,5.9,7.1,6.4,62.4,55.4,58.8,3,8,12,423,673,1093,0,0,0,429,682,1113,40,19,55,3029,2529,5560,11,12,24,3085,2555,5636,0,0,0,243,133,383,0,0,0,243,137,380,0,0,0,311,310,621,0,0,0,311,310,621,0,0,0,97,179,273,0,0,0,97,177,272,0,3,8,916,1173,2087,0,7,6,919,1177,2100,0,9,6,514,625,1137,6,5,4,521,630,1148,21,23,42,1278,684,1964,4,0
506031129,22,26,47,5413,6006,11426,141,128,268,5581,6160,11738,10,12,16,3505,3261,6767,0,3,5,3522,3274,6794,3,0,3,191,161,354,0,0,0,192,163,358,10,11,21,3700,3424,7126,0,5,9,3714,3438,7154,11,12,26,1688,2543,4237,7,15,25,1709,2574,4282,0,0,0,24,38,64,132,107,237,159,142,303,18.2,18.2,18.2,5.2,4.8,5,0,25,14.3,5.2,4.8,5,50,44,46.8,68.3,57,62.4,2.1,3.2,2.6,66.6,55.8,60.9,40.9,36,38.3,64.8,54.3,59.3,2.1,2.4,2.2,63.1,53.1,57.9,0,0,0,474,772,1242,0,0,0,480,770,1248,3,8,11,3004,2467,5477,0,3,3,3014,2474,5494,0,0,0,213,170,385,0,0,0,213,170,385,0,0,0,752,626,1377,0,0,0,752,626,1380,0,0,0,149,217,368,0,0,0,150,217,370,0,0,4,1439,1688,3123,0,3,3,1438,1691,3131,0,5,0,484,630,1119,0,4,7,491,637,1125,0,0,7,806,360,1172,0,0
506031130,0,0,0,6,0,9,5,0,5,12,0,16,0,0,0,4,0,10,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,4,0,11,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,25,12.5,0,0,0,0,25,12.5,0,0,0,50,100,66.7,0,0,0,40,100,57.1,0,0,0,50,75,58.3,0,0,0,40,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,23,25,52,7132,7559,14688,182,127,310,7334,7712,15044,16,17,30,4728,4405,9125,10,0,7,4752,4415,9166,0,0,0,285,291,576,0,0,0,280,291,577,19,17,36,5011,4695,9700,10,0,7,5035,4708,9742,5,6,17,2090,2829,4916,5,11,13,2100,2849,4948,0,0,0,31,33,70,163,119,284,202,159,356,5.9,6.3,6.1,5.6,6.2,5.9,0,0,0,5.6,6.2,5.9,70.8,61.5,66,70.3,62.1,66,3.9,0.8,2.6,68.7,61.1,64.8,66.7,57.7,62,66.3,58.2,62.1,3.9,0.8,2.6,64.8,57.3,60.9,0,3,4,681,1074,1760,0,0,0,690,1072,1763,15,10,27,3991,3288,7282,6,0,8,4008,3301,7316,3,0,3,264,170,436,0,0,0,264,170,432,0,0,0,872,763,1634,4,0,4,873,768,1636,0,0,0,169,292,457,0,0,0,172,289,461,5,4,5,1822,2072,3901,3,3,7,1833,2080,3908,0,0,0,700,744,1444,0,0,0,699,746,1445,9,6,14,1079,509,1587,0,0
506041132,189,228,420,7701,7285,14984,457,384,838,8350,7894,16240,93,87,182,5215,3950,9166,14,12,27,5322,4050,9370,18,23,41,344,328,678,0,0,0,364,357,725,115,114,221,5561,4285,9844,14,14,26,5689,4409,10093,73,99,173,2013,2893,4901,5,18,21,2089,3008,5101,9,17,25,125,104,239,432,352,785,570,478,1043,16.1,21.6,18.8,6.2,7.7,6.9,7.7,7.7,7.7,6.4,8.1,7.2,58.9,48.5,53.2,72.2,58.8,65.7,2.9,3.4,3.1,68.1,55.8,62.2,49.5,38,43.2,67.7,54.3,61.2,2.6,3.1,2.9,63.7,51.3,57.7,8,24,35,389,604,995,0,0,5,400,628,1030,81,59,139,4717,3274,7989,10,13,22,4806,3342,8145,0,3,4,326,158,478,0,0,0,325,163,487,0,0,0,374,460,829,0,0,0,379,461,833,0,3,3,78,127,207,0,0,0,83,129,208,0,12,13,1022,1335,2357,5,4,10,1028,1347,2376,4,17,27,744,689,1430,0,0,0,753,710,1457,40,50,87,1694,886,2576,4,3
506041133,377,147,529,9297,9136,18436,305,188,495,9982,9476,19458,29,36,70,6369,5510,11877,3,5,10,6405,5556,11961,6,4,8,326,333,655,0,0,0,328,336,666,39,41,82,6686,5843,12539,3,5,10,6736,5892,12628,331,106,444,2540,3222,5762,8,12,21,2888,3343,6230,12,0,12,64,68,132,285,172,462,369,241,602,16.2,9.5,12.7,4.8,5.7,5.2,0,0,0,4.9,5.7,5.3,9.7,28,14.9,72,64,68,2,2.1,2,67.4,62.2,64.9,8.1,25.3,13,68.5,60.3,64.4,2,2.1,2,64.1,58.6,61.5,3,11,11,712,1058,1774,0,0,3,717,1073,1786,25,24,53,5558,4391,9945,4,4,7,5588,4420,10007,0,0,0,332,223,556,0,0,0,332,226,561,0,0,3,801,743,1543,0,0,0,807,743,1550,0,0,0,143,251,396,0,0,0,143,251,396,3,10,15,1695,2171,3867,0,3,3,1704,2180,3884,4,6,5,895,897,1790,3,0,6,904,901,1802,20,10,29,1651,848,2495,0,0
506041134,236,276,512,7539,7857,15393,479,444,927,8252,8579,16834,110,95,199,4701,3664,8367,16,14,22,4821,3774,8597,46,36,74,398,358,758,3,3,5,440,395,841,151,126,278,5099,4022,9120,16,14,31,5263,4168,9431,72,141,208,2284,3648,5934,20,21,37,2371,3810,6180,15,4,23,155,184,340,451,412,859,622,599,1222,27.8,27.1,27.5,7.8,8.9,8.3,13.3,14.3,13.8,8.4,9.5,8.9,64.8,46.6,54.9,67.6,51.2,59.3,3.1,3.2,3.1,63.8,48.6,56,46.8,33.9,39.8,62.4,46.6,54.3,2.7,2.7,2.7,58.4,44,51.1,10,27,37,345,584,925,0,0,0,353,610,962,97,66,160,4278,3039,7321,16,12,26,4392,3118,7507,3,5,7,307,129,438,0,0,0,313,134,449,4,4,8,185,189,376,0,0,0,186,192,382,0,8,8,52,102,159,0,0,0,52,108,162,0,16,11,548,854,1399,0,9,9,553,870,1420,9,11,20,554,728,1279,3,4,6,560,744,1301,56,41,97,1938,1205,3144,12,3
506041135,118,125,246,7629,8179,15807,302,242,545,8046,8545,16594,78,59,135,5721,5147,10869,16,11,28,5809,5216,11026,13,5,18,315,323,648,0,0,0,326,338,662,85,68,154,6041,5472,11511,18,15,29,6138,5549,11689,28,59,82,1521,2636,4154,20,12,31,1567,2707,4274,5,0,5,68,71,139,265,214,485,341,294,631,11.4,10.6,11,5.3,6,5.6,6.3,9.1,7.4,5.3,6,5.7,73.9,53.7,63.6,79.2,66.9,72.8,5.3,4.6,5,76.3,64.9,70.5,65.5,48,56.6,75,62.9,68.7,5,4.1,4.6,72.2,61,66.5,8,11,20,578,938,1517,0,0,0,586,954,1538,68,50,112,5065,4145,9213,14,7,19,5144,4206,9346,0,5,6,317,201,517,0,0,0,319,204,521,0,0,5,444,430,881,0,0,0,446,433,883,0,0,0,99,205,306,0,0,0,100,204,303,4,11,12,1111,1575,2694,0,4,4,1117,1587,2707,6,7,9,714,883,1601,4,4,6,723,889,1614,32,25,53,1859,1089,2948,7,0
