SA2_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
507011160,..,19,4,0,0,0,21,..,..,14,12,4,0,25,..,13,14,7,0,3,37,..,0,0,0,0,0,0,..,32,30,9,6,3,79,..,..,..,0,0,4,4,..,32,30,15,4,4,87,12,..,..,..,..,..,12,..,0,6,0,3,0,9,12,32,31,15,7,4,105,..,1161,49,7,4,0,1221,..,..,472,458,152,46,1130,..,253,168,56,7,5,486,..,44,8,0,0,0,47,..,1459,688,525,166,55,2891,..,..,..,23,16,20,59,..,1459,688,544,181,74,2952,1375,..,..,..,..,..,1375,..,125,30,3,6,0,158,1375,1587,717,556,181,74,4480
507011161,..,14,4,0,0,0,16,..,..,7,22,9,6,50,..,10,8,7,5,5,23,..,0,0,0,0,0,0,..,21,17,28,13,15,92,..,..,..,0,0,0,0,..,21,17,28,13,13,95,17,..,..,..,..,..,17,..,5,4,0,0,0,8,17,26,17,26,13,13,119,..,1239,73,16,3,0,1327,..,..,819,1176,398,123,2512,..,273,261,85,15,14,646,..,50,16,6,0,0,66,..,1557,1165,1278,423,132,4551,..,..,..,21,16,63,96,..,1557,1165,1300,436,195,4651,1073,..,..,..,..,..,1073,..,119,41,9,0,0,167,1073,1671,1209,1301,438,195,5892
507011163,..,5,3,0,0,0,10,..,..,7,8,4,3,26,..,4,8,5,4,0,24,..,0,0,0,0,0,0,..,12,21,14,14,3,60,..,..,..,0,0,5,3,..,12,21,12,14,8,61,4,..,..,..,..,..,4,..,0,0,0,0,0,6,4,15,21,12,14,8,72,..,663,33,0,0,0,700,..,..,327,448,142,48,964,..,148,108,41,3,5,312,..,22,0,4,0,0,21,..,829,473,487,151,48,1995,..,..,..,9,9,22,44,..,829,473,498,162,71,2036,622,..,..,..,..,..,622,..,47,14,0,0,0,62,622,875,484,500,159,71,2715
507011259,..,7,5,0,0,0,10,..,..,17,9,8,5,30,..,8,17,11,4,6,38,..,0,0,0,0,0,0,..,21,29,19,14,8,89,..,..,..,3,5,3,5,..,21,29,17,14,9,92,12,..,..,..,..,..,12,..,3,0,0,0,0,4,12,22,33,17,14,9,111,..,851,34,10,0,0,901,..,..,422,620,237,61,1346,..,152,137,50,17,6,355,..,27,0,0,0,0,28,..,1036,591,676,258,63,2624,..,..,..,13,16,27,59,..,1036,591,694,279,94,2685,630,..,..,..,..,..,630,..,68,18,5,0,0,92,630,1102,611,699,279,94,3407
507011260,..,4,0,0,0,0,4,..,..,0,0,4,4,10,..,0,0,0,0,0,5,..,0,0,0,0,0,0,..,4,0,0,4,0,9,..,..,..,0,0,0,0,..,4,0,0,4,0,9,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,4,5,0,4,0,15,..,262,4,0,0,0,273,..,..,117,147,65,14,343,..,23,26,8,3,0,63,..,8,0,0,0,0,10,..,297,150,156,67,17,686,..,..,..,10,9,4,19,..,297,150,161,78,24,710,119,..,..,..,..,..,119,..,10,3,0,0,0,13,119,306,158,161,78,24,841
507021164,..,8,0,0,0,0,5,..,..,5,0,3,0,5,..,0,4,3,0,0,12,..,0,0,0,0,0,0,..,8,12,4,3,0,25,..,..,..,0,0,0,0,..,8,12,4,3,0,25,7,..,..,..,..,..,7,..,3,0,0,0,0,4,7,8,16,4,3,0,41,..,754,22,6,0,0,787,..,..,302,463,167,38,966,..,126,76,26,4,0,231,..,14,3,0,0,0,20,..,898,406,500,170,38,2008,..,..,..,11,3,6,21,..,898,406,506,174,47,2030,767,..,..,..,..,..,767,..,58,17,4,0,0,87,767,955,424,514,177,47,2879
507021165,..,17,4,4,0,0,29,..,..,3,5,8,0,20,..,15,12,4,3,0,37,..,0,0,0,0,0,0,..,37,19,9,14,0,77,..,..,..,0,0,3,5,..,37,19,10,12,8,86,37,..,..,..,..,..,37,..,3,5,0,0,0,11,37,40,23,17,11,8,132,..,1873,66,19,0,0,1960,..,..,591,610,148,32,1379,..,317,166,45,11,0,543,..,40,12,0,0,0,54,..,2230,833,666,161,30,3928,..,..,..,12,17,7,30,..,2230,833,676,174,38,3959,2576,..,..,..,..,..,2576,..,268,111,35,4,0,420,2576,2500,945,715,179,38,6958
507021166,..,20,0,0,0,0,23,..,..,10,17,4,3,39,..,14,10,9,6,6,41,..,0,3,0,0,0,6,..,37,26,28,13,10,108,..,..,..,0,0,0,0,..,37,26,28,13,9,112,36,..,..,..,..,..,36,..,9,3,3,0,0,14,36,51,26,25,13,9,155,..,1511,52,15,0,3,1577,..,..,604,717,224,50,1592,..,363,190,55,14,6,627,..,43,6,3,0,0,58,..,1922,848,792,239,60,3860,..,..,..,20,20,18,51,..,1922,848,810,258,75,3911,1755,..,..,..,..,..,1755,..,191,59,35,6,4,290,1755,2108,905,838,268,78,5960
507021167,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,0,0,0,0,0,9
507031169,..,20,3,0,0,0,33,..,..,23,23,14,12,72,..,13,20,9,3,7,46,..,4,0,0,0,0,6,..,42,43,34,21,18,157,..,..,..,0,0,6,10,..,42,43,32,25,24,162,22,..,..,..,..,..,22,..,12,0,0,0,0,13,22,52,42,34,25,24,194,..,1049,84,13,0,0,1146,..,..,774,1068,490,187,2516,..,277,200,104,38,17,627,..,41,14,5,0,0,60,..,1370,1063,1192,530,198,4354,..,..,..,18,38,79,133,..,1370,1063,1209,566,275,4490,925,..,..,..,..,..,925,..,144,28,8,6,0,187,925,1511,1090,1218,570,279,5606
507031170,..,19,0,0,0,0,20,..,..,8,13,9,5,34,..,10,16,11,3,3,51,..,3,3,0,0,0,8,..,33,24,26,13,8,109,..,..,..,0,0,3,3,..,33,24,27,18,16,120,22,..,..,..,..,..,22,..,6,0,0,0,0,5,22,39,24,27,17,16,149,..,537,25,4,0,0,556,..,..,220,230,117,62,632,..,195,136,49,20,17,414,..,31,6,0,0,0,43,..,767,386,281,137,80,1647,..,..,..,7,8,20,32,..,767,386,290,140,102,1682,935,..,..,..,..,..,935,..,92,14,0,4,0,108,935,857,395,293,145,100,2730
507031172,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,7,0,0,0,0,7,..,..,0,4,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,7,0,6,0,0,9,..,..,..,0,0,0,0,..,7,0,6,0,0,7,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,7,0,6,0,0,12
507031173,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,..,0,0,0,0,..,4,0,0,0,0,4,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,7,0,0,0,0,14
507031174,..,24,8,0,0,0,29,..,..,22,26,14,8,69,..,36,28,21,11,6,94,..,0,0,0,0,0,4,..,61,55,42,24,15,201,..,..,..,0,5,9,11,..,61,55,42,27,23,209,40,..,..,..,..,..,40,..,7,3,0,0,0,13,40,68,59,43,27,23,260,..,849,36,9,0,0,888,..,..,355,412,170,83,1025,..,301,192,72,36,15,614,..,44,8,5,0,0,55,..,1192,592,493,211,104,2590,..,..,..,17,20,26,63,..,1192,592,511,225,130,2655,1254,..,..,..,..,..,1254,..,120,11,4,0,0,140,1254,1315,607,512,226,130,4051
507031261,..,9,0,0,0,0,9,..,..,3,18,7,0,21,..,0,4,0,0,0,7,..,0,0,0,0,0,0,..,15,4,18,4,0,44,..,..,..,0,0,5,4,..,15,4,16,8,5,50,9,..,..,..,..,..,9,..,5,0,0,0,0,5,9,17,4,18,8,5,60,..,655,27,0,0,0,686,..,..,424,496,159,53,1138,..,116,89,28,9,5,242,..,13,0,0,0,0,20,..,781,546,523,167,56,2075,..,..,..,14,19,50,82,..,781,546,542,188,107,2157,373,..,..,..,..,..,373,..,52,13,5,0,0,70,373,832,554,543,188,107,2607
507041175,..,4,0,0,0,0,4,..,..,8,5,3,0,17,..,0,0,0,0,0,4,..,0,0,0,0,0,0,..,8,6,8,3,0,28,..,..,..,0,0,4,5,..,8,6,9,3,4,30,10,..,..,..,..,..,10,..,3,3,0,0,0,7,10,12,8,9,3,4,43,..,1240,32,6,0,0,1279,..,..,508,696,258,56,1512,..,191,132,33,9,0,370,..,36,7,7,0,0,51,..,1465,681,736,262,56,3208,..,..,..,15,19,22,66,..,1465,681,754,279,86,3267,1009,..,..,..,..,..,1009,..,67,24,7,5,0,104,1009,1535,711,760,288,86,4383
507041176,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,6,..,0,0,0,0,0,0,..,7,0,0,0,0,5,..,..,..,0,0,0,0,..,7,0,0,0,0,5,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,7,0,0,0,0,14,..,328,15,3,0,4,349,..,..,166,236,112,24,537,..,53,35,13,4,0,114,..,10,0,0,0,0,13,..,390,217,253,118,24,1005,..,..,..,4,6,15,24,..,390,217,253,123,39,1028,207,..,..,..,..,..,207,..,14,10,0,0,3,28,207,407,228,254,125,37,1268
507041177,..,18,0,0,0,0,22,..,..,8,5,0,0,16,..,9,6,5,0,0,18,..,0,0,0,0,0,4,..,24,12,13,4,0,58,..,..,..,0,0,0,0,..,24,12,14,3,0,58,23,..,..,..,..,..,23,..,6,0,0,0,0,6,23,34,12,14,3,0,84,..,1466,39,5,3,0,1514,..,..,572,793,256,52,1657,..,331,174,55,3,5,564,..,56,5,0,0,0,67,..,1861,788,841,257,49,3803,..,..,..,3,18,6,27,..,1861,788,854,274,59,3825,2044,..,..,..,..,..,2044,..,138,28,5,5,0,173,2044,1996,812,854,273,59,6041
507041178,..,7,0,0,0,0,10,..,..,11,12,10,0,30,..,3,0,6,3,0,17,..,0,0,0,0,0,0,..,13,16,22,7,0,57,..,..,..,0,0,5,5,..,13,16,22,7,7,61,9,..,..,..,..,..,9,..,5,0,0,3,0,11,9,18,16,20,10,7,80,..,1519,49,8,0,0,1578,..,..,627,933,338,81,1974,..,250,169,45,6,5,484,..,57,14,0,0,0,73,..,1821,859,998,348,81,4104,..,..,..,13,24,39,76,..,1821,859,1012,365,119,4180,1520,..,..,..,..,..,1520,..,96,35,12,6,0,145,1520,1917,893,1022,375,119,5842
507041179,..,3,0,0,0,0,3,..,..,3,5,4,0,8,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,7,5,3,4,0,16,..,..,..,0,0,0,4,..,7,5,5,4,3,23,4,..,..,..,..,..,4,..,4,3,0,0,0,3,4,10,10,5,4,3,26,..,738,29,5,3,0,770,..,..,326,515,183,47,1069,..,104,96,23,7,0,236,..,15,3,0,0,0,19,..,862,452,544,190,51,2097,..,..,..,11,17,36,57,..,862,452,551,207,82,2155,641,..,..,..,..,..,641,..,36,8,0,3,0,48,641,895,459,553,208,82,2848
507041180,..,4,0,0,0,0,7,..,..,6,0,0,0,6,..,3,0,0,0,0,10,..,0,0,0,0,0,0,..,4,3,8,0,3,18,..,..,..,0,0,0,0,..,4,3,8,0,3,18,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,4,3,8,0,3,20,..,1138,43,8,0,0,1191,..,..,534,742,261,52,1594,..,172,95,28,14,5,319,..,13,6,0,0,0,19,..,1324,679,781,280,57,3120,..,..,..,15,18,30,66,..,1324,679,797,298,84,3187,564,..,..,..,..,..,564,..,32,9,6,3,0,57,564,1353,695,806,299,87,3799
507041181,..,13,0,0,0,0,13,..,..,3,12,9,0,26,..,5,6,3,0,3,12,..,0,0,0,0,0,0,..,21,4,13,9,0,54,..,..,..,0,0,0,0,..,21,4,13,8,0,55,11,..,..,..,..,..,11,..,5,0,0,0,0,5,11,21,4,13,8,0,73,..,1569,43,0,0,0,1616,..,..,738,1132,404,85,2357,..,288,187,72,21,0,568,..,45,8,3,0,0,53,..,1904,968,1203,422,85,4589,..,..,..,16,11,20,51,..,1904,968,1224,439,109,4639,1567,..,..,..,..,..,1567,..,89,30,9,3,0,130,1567,1999,997,1234,437,109,6334
507041182,..,6,3,0,0,0,6,..,..,5,4,4,0,13,..,4,4,0,0,0,10,..,0,0,0,0,0,0,..,12,16,4,4,0,29,..,..,..,0,0,0,3,..,12,16,5,4,4,35,0,..,..,..,..,..,0,..,0,0,0,0,0,7,0,10,22,5,4,4,45,..,1333,67,7,4,0,1409,..,..,497,602,181,48,1334,..,191,134,38,10,6,378,..,60,6,3,0,0,74,..,1577,706,654,199,54,3190,..,..,..,24,30,35,84,..,1577,706,673,229,87,3279,973,..,..,..,..,..,973,..,97,61,29,15,10,215,973,1682,771,706,240,101,4471
507041183,..,3,0,0,0,0,5,..,..,0,4,0,0,16,..,13,4,9,7,7,35,..,0,0,0,0,0,0,..,18,11,16,9,7,52,..,..,..,0,0,0,5,..,18,11,17,10,9,60,20,..,..,..,..,..,20,..,0,0,0,0,0,9,20,23,10,18,10,9,87,..,408,19,4,0,0,434,..,..,165,264,82,15,532,..,136,88,36,10,0,266,..,25,6,4,0,0,35,..,569,275,307,92,15,1260,..,..,..,0,0,3,10,..,569,275,309,96,16,1273,677,..,..,..,..,..,677,..,62,14,10,0,0,94,677,627,291,317,100,16,2041
507041184,..,0,0,0,0,0,0,..,..,0,3,0,0,6,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,3,0,0,7,..,..,..,0,0,0,0,..,0,0,3,0,0,7,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,5,0,3,0,0,4,..,600,22,11,0,0,633,..,..,291,384,150,44,871,..,70,58,17,3,5,152,..,15,3,0,0,0,19,..,678,379,407,158,50,1680,..,..,..,13,16,36,70,..,678,379,421,180,87,1744,191,..,..,..,..,..,191,..,13,7,3,0,0,28,191,694,384,424,180,87,1958
507051186,..,16,3,0,0,0,17,..,..,10,8,18,10,44,..,12,16,16,5,0,54,..,4,0,0,0,0,4,..,29,28,28,25,14,120,..,..,..,0,5,4,8,..,29,28,28,30,14,127,18,..,..,..,..,..,18,..,5,4,0,0,0,13,18,36,33,28,28,14,155,..,825,34,4,0,0,859,..,..,284,252,125,51,702,..,215,148,62,10,10,447,..,32,0,0,0,0,41,..,1067,469,314,140,59,2050,..,..,..,17,10,22,53,..,1067,469,333,150,82,2099,920,..,..,..,..,..,920,..,82,14,0,0,0,93,920,1150,485,333,150,82,3123
507051187,..,19,3,0,0,0,22,..,..,18,27,20,14,79,..,5,18,19,4,3,44,..,0,0,0,0,0,0,..,21,42,45,20,13,145,..,..,..,0,3,3,7,..,21,42,45,27,22,150,11,..,..,..,..,..,11,..,5,0,0,0,0,5,11,29,38,45,27,22,168,..,1113,41,3,0,0,1161,..,..,527,684,271,115,1598,..,213,208,101,37,19,582,..,31,8,0,0,0,46,..,1359,791,793,317,130,3384,..,..,..,21,33,41,99,..,1359,791,812,346,171,3482,739,..,..,..,..,..,739,..,80,7,0,0,0,97,739,1442,799,812,349,171,4316
507051188,..,36,0,0,0,0,33,..,..,13,19,10,6,40,..,4,17,3,0,4,30,..,3,0,0,0,0,3,..,45,33,20,10,5,107,..,..,..,0,0,0,4,..,45,33,20,14,5,114,43,..,..,..,..,..,43,..,7,0,0,0,0,14,43,55,35,20,14,5,172,..,1848,55,8,0,0,1911,..,..,486,417,181,67,1152,..,401,203,50,18,9,676,..,52,8,0,0,0,61,..,2297,757,481,198,73,3802,..,..,..,24,14,26,71,..,2297,757,501,208,105,3875,2851,..,..,..,..,..,2851,..,180,16,0,3,0,200,2851,2479,769,504,217,102,6922
507051189,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,..,25,3,0,0,0,30,..,..,10,18,13,4,45,..,9,3,5,0,0,17,..,3,0,0,0,0,3,..,31,16,28,13,4,87,..,..,..,0,0,0,3,..,31,16,29,13,7,96,19,..,..,..,..,..,19,..,3,3,0,0,0,9,19,37,16,29,13,7,126,..,1374,46,3,0,0,1421,..,..,454,505,171,51,1181,..,228,155,58,19,6,460,..,28,3,0,0,0,38,..,1626,656,568,191,62,3100,..,..,..,14,10,22,47,..,1626,656,583,199,81,3148,1524,..,..,..,..,..,1524,..,84,12,0,0,0,96,1524,1708,667,590,199,81,4768
507051191,..,31,3,4,0,0,43,..,..,21,36,26,20,105,..,10,24,14,7,0,55,..,0,0,0,0,0,0,..,44,53,50,39,20,200,..,..,..,0,4,0,9,..,44,53,51,39,28,206,28,..,..,..,..,..,28,..,8,0,0,0,0,8,28,47,52,51,40,28,246,..,1560,59,6,0,0,1624,..,..,859,1384,628,206,3079,..,332,362,158,45,12,913,..,45,11,0,0,0,58,..,1938,1292,1557,680,215,5672,..,..,..,32,32,47,112,..,1938,1292,1579,706,263,5785,1018,..,..,..,..,..,1018,..,90,19,6,0,0,112,1018,2024,1310,1586,712,263,6912
507051192,..,17,0,0,0,0,21,..,..,20,16,10,13,65,..,14,10,10,5,5,43,..,0,0,0,0,0,0,..,34,34,28,13,21,130,..,..,..,3,3,5,9,..,34,34,36,16,29,142,13,..,..,..,..,..,13,..,10,5,0,0,0,12,13,35,38,36,16,29,168,..,1160,52,8,0,0,1220,..,..,471,557,250,90,1374,..,245,183,73,22,6,533,..,32,8,0,0,0,37,..,1433,716,637,274,100,3160,..,..,..,21,21,30,63,..,1433,716,655,290,130,3229,1027,..,..,..,..,..,1027,..,97,14,4,0,0,114,1027,1530,732,656,289,130,4375
507051193,..,29,3,0,0,0,31,..,..,14,19,12,8,60,..,8,17,11,5,9,52,..,0,0,0,0,0,0,..,46,39,33,15,21,154,..,..,..,0,0,5,5,..,46,39,37,19,20,156,15,..,..,..,..,..,15,..,9,0,3,0,0,13,15,50,39,36,19,20,187,..,937,39,9,0,0,982,..,..,408,434,172,74,1091,..,239,179,85,30,23,556,..,34,4,4,0,0,46,..,1210,633,531,199,103,2672,..,..,..,27,11,23,65,..,1210,633,559,218,127,2737,889,..,..,..,..,..,889,..,88,8,3,0,0,105,889,1297,636,558,213,127,3734
507051312,..,29,3,0,0,0,32,..,..,19,23,12,10,67,..,5,9,3,5,0,25,..,0,0,0,0,0,0,..,40,32,33,12,12,126,..,..,..,0,4,6,7,..,40,32,33,16,12,132,17,..,..,..,..,..,17,..,0,0,0,0,0,4,17,37,33,33,16,12,147,..,920,40,5,3,0,966,..,..,476,591,288,107,1461,..,141,158,86,18,8,414,..,31,0,0,0,0,32,..,1090,670,676,311,118,2874,..,..,..,25,16,27,70,..,1090,670,702,331,144,2945,769,..,..,..,..,..,769,..,73,22,0,0,0,99,769,1165,695,703,331,144,3811
507051313,..,38,3,0,0,0,37,..,..,29,43,33,8,113,..,12,16,9,5,3,45,..,0,0,0,0,0,0,..,42,46,54,39,15,195,..,..,..,5,3,7,13,..,42,46,61,42,15,211,12,..,..,..,..,..,12,..,8,0,0,0,0,9,12,56,46,57,42,15,236,..,1836,90,8,0,0,1936,..,..,1023,1652,700,277,3651,..,361,377,161,41,17,957,..,48,4,0,0,0,55,..,2244,1499,1817,744,295,6599,..,..,..,31,52,68,152,..,2244,1499,1848,792,360,6749,1270,..,..,..,..,..,1270,..,141,33,7,3,0,178,1270,2387,1533,1855,794,360,8203
507051314,..,0,0,0,0,0,3,..,..,0,5,6,3,14,..,3,0,0,0,0,8,..,0,0,0,0,0,0,..,0,4,10,3,3,24,..,..,..,0,0,0,0,..,0,4,10,3,4,23,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,3,4,10,3,4,32,..,156,6,0,0,0,171,..,..,96,123,48,18,283,..,21,31,9,4,0,68,..,4,4,0,0,0,4,..,180,135,131,55,21,525,..,..,..,6,4,10,17,..,180,135,139,53,30,542,87,..,..,..,..,..,87,..,6,0,0,0,0,11,87,188,138,139,53,30,637
509011225,..,33,3,0,0,0,42,..,..,14,14,14,3,42,..,25,22,12,5,3,68,..,0,0,0,0,0,3,..,58,41,28,19,10,155,..,..,..,0,0,0,8,..,58,41,33,21,16,163,43,..,..,..,..,..,43,..,4,3,0,0,0,5,43,58,41,31,21,16,213,..,1699,46,12,0,0,1757,..,..,414,433,175,81,1106,..,287,196,62,16,7,580,..,54,13,0,0,0,60,..,2039,672,512,198,92,3504,..,..,..,16,4,18,40,..,2039,672,527,201,111,3543,2248,..,..,..,..,..,2248,..,128,21,7,4,0,153,2248,2167,688,535,202,111,5943
