SA2_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
503011032,0,0,0,64,71,131,0,0,0,64,72,135,0,0,5,271,252,524,0,0,0,274,255,531,0,0,9,320,291,610,0,0,5,316,300,618,0,0,0,10,4,10,0,0,0,10,4,10,0,0,0,7,7,12,0,0,0,7,7,12,0,0,0,8,5,13,0,0,0,8,5,13,0,0,0,10,14,26,0,0,0,10,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,67,0,0,0,31,32,67,0,0,0,166,175,343,0,0,0,166,175,343,0,0,0,41,44,88,0,0,0,41,43,90,0,0,0,24,17,44,0,0,0,24,17,44,0,0,0,41,68,107,0,0,0,41,68,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,310,582,0,0,0,274,310,580,0,0,0,311,337,653,0,0,0,311,339,649,0,0,0,16,31,43,0,0
503011033,0,0,0,95,83,180,0,0,0,95,83,180,0,0,6,480,459,935,0,3,8,482,467,951,0,5,5,475,449,928,0,0,0,477,457,933,0,0,0,9,4,18,0,0,0,9,4,21,0,0,0,0,13,17,0,0,0,0,13,17,0,0,0,9,0,8,0,0,0,9,0,8,0,0,0,6,26,28,0,0,0,6,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,40,77,0,0,0,31,40,72,0,0,0,202,183,385,0,0,0,204,185,389,0,0,0,29,27,58,0,0,0,29,27,58,0,0,0,21,45,69,0,0,0,21,45,69,0,0,0,38,77,113,0,0,0,38,78,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,290,329,619,0,0,0,291,334,625,0,0,4,323,376,699,0,0,0,324,381,705,0,0,0,31,29,57,0,0
503011034,0,0,3,76,76,150,0,0,0,75,76,154,4,3,12,363,429,792,0,0,0,371,436,801,6,35,44,355,624,981,0,7,7,370,662,1029,0,0,0,17,15,31,0,0,0,17,15,31,0,0,0,11,19,33,0,0,0,11,19,33,0,0,0,11,14,26,0,0,0,11,14,26,0,0,0,23,46,70,0,0,0,23,45,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,92,157,0,0,0,64,95,157,0,0,0,204,269,478,0,0,0,207,273,484,3,0,6,69,90,163,0,0,0,75,89,165,0,0,0,25,31,56,0,0,0,25,31,56,5,0,5,53,96,150,0,0,0,53,96,152,0,0,0,0,0,3,0,0,0,0,0,3,3,4,4,360,484,839,0,0,3,360,490,849,3,4,8,418,574,1002,0,0,3,428,578,1008,0,0,0,33,40,77,0,0
503011035,0,0,0,140,142,278,0,0,0,140,142,280,6,10,12,810,698,1510,0,0,0,815,705,1526,0,0,5,751,672,1418,4,0,3,753,670,1426,0,0,0,20,26,50,0,0,0,26,26,50,0,0,0,6,26,35,0,0,0,6,29,37,0,0,0,14,7,20,0,0,0,14,7,20,0,0,0,29,45,76,0,0,0,29,45,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,105,186,0,0,0,79,109,186,36,47,82,1143,1189,2327,0,0,0,1181,1232,2412,9,4,10,379,305,682,0,0,0,380,314,692,0,0,0,64,54,118,0,0,0,67,54,120,0,0,0,85,141,227,0,0,0,85,141,227,0,0,0,6,3,6,0,0,0,6,3,6,38,53,92,1670,1693,3362,3,0,6,1720,1747,3460,45,48,97,1745,1797,3548,3,0,6,1795,1855,3652,0,0,0,63,90,151,0,0
503011036,0,0,0,98,74,170,0,3,3,98,76,170,3,0,10,491,407,903,0,0,0,496,410,910,18,0,18,612,401,1010,5,0,5,635,399,1033,0,0,0,5,14,14,0,0,0,5,14,14,0,0,0,6,5,10,0,0,0,6,5,10,0,0,0,16,3,18,0,0,0,16,3,18,0,0,0,13,33,45,0,0,0,13,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,59,98,0,0,0,42,59,98,0,0,4,229,211,438,0,0,0,232,209,444,0,0,0,36,46,74,0,0,0,36,46,74,0,0,0,27,16,41,0,0,0,27,16,41,0,0,0,64,90,151,0,0,0,64,90,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,347,357,706,0,0,0,349,361,710,0,0,4,389,414,803,0,0,0,395,412,806,0,0,0,23,22,50,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,3,146,100,247,0,0,0,147,102,248,6,6,17,521,474,994,0,4,4,527,485,1009,9,9,19,400,375,767,0,0,0,407,386,791,0,0,0,29,33,61,0,0,0,29,29,60,0,0,0,12,24,33,0,0,0,12,24,33,0,0,0,24,16,39,0,0,0,24,16,39,0,0,0,23,56,76,0,0,0,23,56,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,122,212,0,0,0,90,125,216,0,0,0,133,180,312,0,0,0,133,184,316,0,0,3,67,77,144,0,0,0,68,79,151,0,0,0,25,38,66,0,0,0,25,38,66,0,4,7,82,139,226,0,0,0,88,143,232,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,311,436,745,0,0,0,316,445,755,5,4,10,402,560,965,0,0,0,405,563,970,0,0,0,51,51,102,0,0
503021039,0,0,0,150,117,265,0,0,0,150,120,264,4,3,8,532,499,1030,0,0,0,537,501,1041,4,13,16,417,518,939,3,0,3,425,533,956,0,0,0,38,38,74,0,0,0,38,38,74,0,0,0,50,71,124,0,0,0,53,71,123,0,0,0,18,23,44,0,0,0,18,28,49,0,0,0,56,86,142,0,0,0,56,92,145,0,0,0,3,0,3,0,0,0,3,0,3,0,0,4,170,219,390,0,0,0,175,223,390,4,9,12,294,437,725,0,0,0,295,443,742,0,4,0,149,142,298,0,0,0,149,145,301,0,0,3,45,57,103,0,0,0,50,61,108,0,3,3,128,211,340,3,0,0,133,215,347,0,0,0,0,0,3,0,0,0,0,0,3,9,16,21,619,852,1469,3,0,0,626,865,1494,10,13,21,790,1071,1858,3,0,6,796,1089,1886,0,0,0,61,106,169,0,0
503021040,0,0,0,87,70,153,0,0,0,87,70,150,9,5,10,311,319,629,0,0,0,321,318,632,0,0,0,273,228,502,0,0,0,273,229,504,0,0,0,18,7,31,0,0,0,18,7,31,0,0,3,19,33,52,0,0,0,18,32,53,0,0,0,21,7,24,0,0,0,17,7,25,0,0,0,46,48,89,0,0,0,46,48,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,102,94,195,0,0,0,102,91,201,0,3,5,117,173,289,0,0,0,115,176,290,0,0,0,62,70,132,0,0,0,60,70,137,0,0,0,19,32,56,0,0,0,19,32,56,0,0,0,66,101,169,0,0,0,69,103,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,268,380,645,0,0,0,273,383,652,3,5,11,370,467,841,0,0,0,377,471,853,0,0,0,41,50,88,0,0
503021042,0,0,7,152,130,289,0,0,0,158,138,297,3,3,7,607,621,1228,0,0,0,612,624,1231,8,10,9,545,507,1052,0,0,0,553,514,1063,0,0,0,20,27,45,0,0,0,20,27,45,0,0,0,22,40,61,0,0,0,22,40,61,0,0,0,14,13,28,0,0,0,14,13,28,0,0,0,43,68,119,0,0,0,43,68,119,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,103,152,253,0,0,0,103,152,253,4,4,12,253,334,587,0,0,0,260,342,597,0,3,7,128,154,278,0,0,0,126,160,285,0,0,0,47,51,93,0,0,0,45,51,92,4,0,4,146,212,361,0,0,0,150,217,368,0,0,0,0,4,4,0,0,0,0,4,0,10,8,23,561,757,1325,5,5,8,579,764,1347,10,8,23,666,912,1576,5,5,8,682,922,1605,0,0,0,53,83,135,0,0
503021043,0,0,0,170,153,319,0,0,0,170,152,323,8,8,16,817,787,1607,4,0,3,825,795,1624,0,4,8,618,540,1155,0,0,0,616,546,1164,0,0,0,33,56,91,0,0,0,33,56,91,0,0,0,69,95,165,0,0,0,74,95,168,0,0,0,27,16,46,0,0,0,27,16,46,0,0,0,76,107,185,0,0,0,76,107,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,277,480,0,0,0,210,277,480,4,4,5,230,303,535,0,0,0,235,305,542,0,0,0,200,241,437,0,0,0,200,239,437,0,0,3,35,53,81,0,0,0,36,55,83,0,0,0,139,192,329,0,0,0,139,191,327,0,0,0,0,5,5,0,0,0,0,5,5,4,7,10,602,785,1385,0,0,0,603,793,1398,5,7,8,812,1059,1865,0,0,0,814,1063,1878,0,0,0,81,118,196,0,0
503021295,0,0,0,61,44,101,0,0,0,61,44,101,4,3,8,133,131,265,0,0,0,136,136,267,3,0,7,106,106,213,0,0,0,109,111,220,0,0,0,39,33,72,0,0,0,39,33,72,0,0,0,75,109,185,0,0,0,75,109,187,0,0,0,20,25,44,0,0,0,20,23,40,0,0,4,55,100,158,0,0,0,61,102,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,193,263,452,0,0,0,191,264,458,0,0,0,176,215,392,0,0,0,176,217,394,3,3,3,119,153,274,0,0,0,118,158,276,0,0,0,21,32,53,0,0,0,21,32,52,9,0,8,111,114,227,0,0,0,117,115,236,0,0,0,0,3,6,0,0,0,0,3,6,6,6,13,431,520,948,0,0,0,437,524,957,6,4,16,622,783,1400,0,0,0,629,787,1417,0,0,0,71,110,182,0,0
503021296,0,0,0,61,55,112,0,0,0,64,55,119,0,6,9,184,228,403,0,0,0,184,228,417,0,4,4,90,102,192,0,0,0,94,101,196,0,0,0,32,51,87,0,0,0,32,51,87,0,0,0,68,109,175,0,0,0,72,106,177,0,0,0,19,15,32,0,0,0,19,15,32,0,0,0,64,105,167,0,0,0,65,105,174,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,181,277,462,0,0,0,188,281,466,0,0,5,154,179,334,0,0,0,156,183,334,0,4,6,168,170,339,0,0,0,167,177,344,0,3,3,26,25,57,0,0,0,26,30,57,4,4,6,134,156,294,0,0,0,143,158,298,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,487,534,1022,0,0,0,492,550,1041,5,14,24,672,817,1484,0,0,0,681,825,1508,5,0,6,69,107,172,0,0
503021297,3,0,3,30,35,67,0,0,0,36,35,74,3,4,9,115,105,217,0,0,0,118,110,224,0,5,6,72,68,137,0,0,0,69,69,144,0,0,0,51,56,101,0,0,0,51,56,103,0,0,0,95,116,209,0,0,0,99,116,207,0,0,0,20,20,40,0,0,0,20,20,40,3,0,5,62,90,154,0,0,0,63,90,158,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,228,277,505,0,0,0,231,277,512,0,6,8,232,310,547,0,0,0,236,318,555,0,0,3,207,192,393,0,0,0,203,192,400,0,5,5,31,35,64,0,0,0,31,36,70,4,0,4,116,113,234,0,0,0,121,113,234,0,0,0,0,0,0,0,0,0,0,0,0,7,10,19,588,655,1242,0,0,0,593,661,1251,11,12,24,814,928,1742,0,0,0,822,938,1766,0,0,0,124,132,258,0,0
504011044,3,3,12,144,130,272,0,0,0,147,135,282,26,19,44,592,535,1128,0,0,0,620,551,1167,30,23,50,414,392,807,3,0,7,445,408,860,4,7,5,28,36,64,0,0,0,27,41,68,0,0,0,26,39,64,0,0,0,26,38,62,5,3,6,43,24,65,0,0,0,45,27,71,0,0,0,51,107,163,0,0,0,58,107,163,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,149,204,349,0,0,0,158,208,367,4,3,12,96,137,235,0,0,0,106,141,246,0,3,3,47,66,113,0,0,0,47,75,117,0,0,3,31,24,60,0,0,0,35,24,60,0,0,0,84,133,218,0,0,0,84,130,223,0,0,0,0,0,3,0,0,0,0,0,3,3,11,16,269,363,632,0,0,0,271,379,649,14,18,31,415,572,989,0,0,0,432,585,1016,0,3,5,61,72,135,0,0
504011045,4,0,8,238,214,454,0,0,0,242,219,462,28,20,43,880,865,1747,0,0,0,911,883,1795,16,30,46,714,612,1330,6,4,10,739,642,1383,4,0,4,42,43,89,0,0,0,48,43,92,0,0,0,63,78,138,0,0,0,65,81,144,0,0,0,45,28,73,0,0,0,44,28,70,0,3,5,88,131,223,0,0,0,91,136,226,0,0,0,0,3,4,0,0,0,4,3,3,5,5,13,243,281,522,0,0,0,245,286,536,0,3,5,241,294,533,0,0,0,245,300,540,0,7,7,113,133,241,0,0,0,115,138,249,0,3,4,45,65,109,0,0,0,48,65,111,5,4,8,146,227,371,0,0,0,145,231,381,0,0,0,0,0,4,0,0,0,0,0,4,8,16,19,550,714,1265,0,0,4,554,736,1288,15,25,37,789,999,1786,3,0,3,802,1024,1821,4,5,5,97,126,222,0,0
504011046,0,0,0,109,90,203,0,0,0,108,90,201,11,0,8,331,307,640,0,0,0,337,308,651,0,3,6,268,233,492,0,0,0,269,233,502,0,0,0,45,26,67,0,0,0,45,26,67,0,0,0,56,90,144,0,0,0,56,90,146,4,0,4,10,12,25,0,0,0,14,12,27,0,0,0,80,108,188,0,0,0,77,108,188,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,184,237,423,0,0,0,188,240,426,0,0,4,131,172,300,0,0,0,132,172,303,0,3,4,115,155,267,0,0,0,116,160,273,0,0,0,22,29,55,0,0,0,22,29,55,0,6,5,109,158,273,0,0,0,112,163,278,0,0,0,3,0,3,0,0,0,3,0,3,6,5,11,379,516,893,0,0,0,381,519,904,7,6,20,564,748,1314,0,0,0,575,758,1333,0,5,5,59,90,153,0,0
504011047,4,4,11,196,178,377,0,0,0,203,190,391,26,26,48,733,733,1464,0,0,0,759,759,1519,18,16,36,660,555,1214,3,0,3,681,574,1252,0,0,0,66,48,115,0,0,0,66,48,115,0,0,0,52,92,142,0,0,0,59,92,143,3,0,3,54,29,78,0,0,0,54,29,83,0,6,6,88,122,205,0,0,0,84,124,210,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,261,286,550,0,0,0,268,289,553,0,6,6,240,250,492,0,0,0,240,256,495,0,0,0,129,97,230,0,0,0,129,97,230,3,0,3,33,47,84,0,0,0,39,47,86,0,4,4,80,131,207,0,0,0,75,130,210,0,0,0,8,0,8,0,0,0,5,0,5,0,6,11,488,524,1009,0,0,0,491,529,1024,8,10,15,752,818,1567,0,0,0,762,827,1586,0,0,0,138,139,276,0,0
504011048,5,0,0,64,55,119,0,0,0,70,59,121,7,10,14,298,245,537,0,3,0,304,254,556,13,5,19,246,274,513,3,0,3,255,280,540,0,0,0,17,23,41,0,0,0,17,23,41,0,0,0,16,17,31,0,0,0,13,17,32,0,0,0,25,14,38,0,0,0,25,18,38,0,0,0,22,32,57,0,0,0,22,31,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,80,159,0,0,0,79,83,163,0,0,0,109,116,220,0,0,0,109,118,224,0,0,0,24,28,47,0,0,0,24,28,47,0,0,0,11,11,28,0,0,0,11,11,28,0,0,0,27,37,64,0,0,0,27,37,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,191,358,0,0,0,172,192,363,0,5,5,253,266,519,0,0,0,250,269,525,0,0,0,21,41,60,0,0
504021049,0,0,0,19,15,37,0,0,0,19,15,37,0,4,4,93,85,179,0,0,0,95,87,184,5,0,8,140,96,239,0,0,0,142,95,245,0,0,0,3,5,3,0,0,0,0,5,8,0,0,0,6,4,7,0,0,0,6,4,7,0,0,0,17,8,23,0,0,0,17,8,23,0,0,0,7,20,25,0,0,0,7,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,64,0,0,0,30,35,65,0,0,0,11,15,30,0,0,0,11,15,30,0,0,0,0,14,15,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,27,0,0,0,3,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,62,0,0,0,15,51,62,0,0,0,40,88,127,0,0,0,47,88,127,0,0,0,3,19,20,0,0
504021050,0,4,4,63,63,119,0,0,0,63,64,123,0,6,5,322,300,625,0,0,0,321,306,627,7,8,18,295,253,543,0,0,0,302,259,564,0,0,0,13,9,17,0,0,0,13,9,17,0,0,0,5,15,16,0,0,0,5,16,22,0,0,0,32,17,46,0,0,0,32,16,44,0,0,0,19,24,48,0,0,0,19,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,68,63,127,0,0,0,68,64,132,0,0,0,63,84,139,0,0,3,65,82,149,0,0,0,14,21,29,0,0,0,13,21,32,0,0,0,9,11,20,0,0,0,9,11,20,0,0,0,29,67,103,0,0,0,29,76,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,182,296,0,0,3,118,183,305,0,5,3,189,245,427,0,5,5,190,250,440,0,0,0,22,47,68,0,0
504021051,0,0,0,55,42,98,0,0,0,55,42,95,11,16,25,236,201,437,0,0,4,251,220,464,10,6,15,151,157,302,0,0,6,159,159,318,0,0,0,14,13,21,0,0,0,15,14,27,0,0,0,5,0,10,0,0,0,5,0,10,0,0,0,23,16,35,0,0,0,23,16,38,5,0,5,8,31,37,0,0,0,13,31,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,48,57,108,0,0,0,53,61,115,0,6,6,35,54,84,0,0,0,35,60,88,0,0,0,7,32,32,0,0,0,7,33,35,0,0,0,6,13,19,0,0,0,6,10,17,0,0,0,21,27,46,0,0,0,21,31,46,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,60,121,185,0,0,0,60,134,192,6,11,13,110,181,294,0,0,0,118,192,309,0,0,0,15,25,38,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,4,4,7,100,93,191,0,0,0,107,98,201,20,19,37,516,489,999,0,6,4,532,507,1042,19,12,35,514,523,1039,0,0,0,537,536,1071,0,3,3,25,22,46,0,0,0,25,24,49,0,0,0,8,26,35,0,0,0,8,26,34,0,0,4,56,26,83,0,0,0,66,29,87,0,0,0,41,75,121,0,0,0,41,75,121,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,136,148,286,0,0,0,137,157,291,0,0,6,65,95,158,0,0,0,67,97,163,0,0,0,21,45,60,0,0,0,21,41,63,0,0,0,20,19,41,0,0,0,20,22,40,0,0,0,42,87,127,0,0,0,42,87,127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,144,236,390,0,4,4,150,246,394,5,7,17,283,393,670,0,4,4,287,399,691,0,0,4,40,66,106,0,0
