SA2_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
501021011,0,0,0,5,0,7,3,0,3,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,198,227,427,5512,5782,11295,345,264,611,6051,6273,12327,19,20,43,390,394,781,6,11,17,415,427,846,66,61,132,787,713,1502,26,30,57,881,801,1683,32,35,66,611,567,1181,28,8,39,674,613,1285,42,58,100,1482,1548,3025,108,48,157,1633,1653,3287,31,40,71,1256,1406,2663,86,46,138,1371,1492,2863,0,15,13,988,1156,2141,87,117,205,1077,1288,2362,178,215,392,5113,5505,10626,195,220,417,5494,5939,11439,0,0,0,10,14,25,0,4,5,12,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,4,3,6,8,0,0,0,5,0,5,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,4,17,128,110,237,29,31,59,165,144,307,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021014,143,135,278,4307,4175,8484,304,242,546,4758,4553,9309,9,18,26,204,184,391,8,10,23,226,212,437,35,20,57,572,477,1047,44,32,77,654,525,1181,27,25,45,480,416,894,31,36,67,539,469,1010,30,38,68,963,947,1912,62,45,113,1061,1035,2091,31,35,63,1211,1226,2431,102,60,156,1344,1319,2662,9,7,15,877,921,1803,52,59,112,945,990,1930,139,131,265,4048,3974,8025,240,209,445,4417,4316,8740,0,0,0,18,9,20,5,0,5,18,9,21,0,0,0,0,3,8,0,0,0,0,3,8,0,0,0,10,12,19,0,0,0,10,12,19,0,0,0,8,4,12,0,0,0,8,4,12,0,0,0,5,6,10,0,0,0,5,5,11,6,3,8,190,128,316,33,8,46,224,140,371,0,0,0,3,4,5,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021015,122,181,304,3206,3372,6583,161,148,310,3490,3703,7195,18,14,30,178,177,356,7,10,13,193,198,398,38,40,76,398,368,772,19,21,38,452,426,881,19,42,60,356,332,688,12,17,28,384,386,773,27,43,66,843,856,1704,50,34,80,921,933,1851,20,35,48,793,922,1717,43,45,86,855,993,1849,4,10,19,646,711,1361,32,32,61,682,756,1438,118,168,280,2992,3221,6210,110,118,226,3221,3504,6721,0,0,0,5,4,7,0,0,0,5,4,7,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,78,78,156,3,3,7,84,82,171,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021016,85,71,159,1878,1927,3800,159,122,280,2114,2120,4234,12,7,12,83,93,175,0,5,11,94,107,202,19,14,32,212,229,439,12,13,23,243,253,500,21,16,35,182,165,349,12,22,30,216,200,417,13,16,30,358,395,751,46,17,68,416,431,843,17,16,36,541,567,1102,56,40,96,613,624,1238,4,6,4,503,474,975,23,26,50,531,506,1036,82,68,146,1717,1818,3532,104,98,201,1901,1979,3885,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,6,3,6,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,84,64,144,29,12,41,110,70,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0
501021251,141,174,314,4388,4688,9080,208,165,372,4743,5027,9770,12,23,34,324,301,626,6,12,23,344,338,686,44,48,85,841,793,1633,17,16,38,900,852,1754,31,42,72,622,615,1235,25,22,51,680,672,1355,32,42,79,1088,1367,2459,61,54,114,1185,1464,2650,18,26,36,1106,1132,2240,61,41,101,1183,1192,2380,5,4,6,415,478,892,27,18,50,448,502,948,141,164,309,4155,4519,8679,119,125,250,4416,4816,9227,0,0,0,5,0,8,0,0,0,5,0,8,0,0,0,4,7,5,0,0,0,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,15,90,88,176,4,8,11,104,108,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021252,26,24,51,1447,1454,2907,57,29,90,1535,1510,3042,0,0,4,45,60,102,0,0,0,48,60,107,6,0,11,235,201,435,0,0,3,245,207,451,4,4,7,185,189,375,5,6,13,202,195,393,0,5,3,244,263,501,11,5,15,255,271,527,5,11,15,478,498,979,23,13,44,516,526,1038,5,4,9,262,241,507,16,3,17,274,252,530,24,24,49,1343,1379,2722,19,20,39,1385,1426,2812,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,32,62,0,4,3,36,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,123,131,251,5679,6172,11853,357,302,655,6157,6603,12760,14,14,26,270,257,524,11,8,13,291,278,568,27,19,45,663,600,1265,24,18,42,715,636,1354,19,29,46,563,573,1133,25,27,52,607,629,1234,29,34,58,1304,1400,2709,111,79,189,1452,1510,2963,21,28,45,1567,1717,3282,109,63,167,1700,1800,3501,12,6,22,1308,1625,2932,73,115,187,1396,1748,3143,108,111,217,5229,5809,11040,230,240,467,5572,6152,11728,0,0,0,20,19,37,0,0,0,20,19,37,0,0,0,12,5,16,0,0,0,10,9,18,0,0,0,20,14,34,4,0,5,22,17,39,0,0,0,9,5,14,0,0,0,9,5,14,0,0,0,3,3,12,0,0,5,9,4,8,6,15,22,402,217,614,73,34,114,483,267,750,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,4,0,7,5,0,5,5,6,10,0,0,0,0,0,0,0,0
501021254,167,197,363,2162,2215,4381,195,184,377,2525,2594,5119,28,20,57,126,107,233,12,21,28,163,149,318,26,38,62,280,250,535,23,19,42,333,307,642,36,39,72,261,258,517,17,20,42,313,315,634,36,41,78,537,573,1110,59,56,115,636,669,1303,33,37,72,570,600,1165,56,39,96,656,670,1327,5,16,22,391,431,823,25,30,52,421,476,895,159,180,337,2063,2134,4195,156,161,318,2371,2480,4852,0,0,0,8,9,14,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,66,53,124,10,8,14,82,69,148,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,63,53,116,3125,3231,6361,316,278,595,3503,3564,7068,11,0,8,144,148,294,15,12,23,174,158,329,8,16,27,416,373,783,46,41,84,473,428,896,0,12,9,242,261,504,22,28,43,259,294,557,8,8,16,529,613,1136,60,56,117,594,675,1266,19,13,33,930,981,1915,105,80,187,1056,1076,2132,14,6,21,869,855,1727,75,65,133,951,933,1882,51,47,104,2873,3032,5899,265,243,506,3190,3323,6512,0,0,0,11,14,23,0,0,0,11,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,221,131,352,32,8,41,257,146,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031018,75,79,153,2753,2859,5612,218,173,391,3039,3112,6155,5,7,11,133,146,280,4,6,10,146,161,308,16,19,36,339,309,649,25,18,33,375,345,718,17,20,33,254,206,465,19,16,37,296,239,537,15,14,28,491,582,1079,50,29,79,555,628,1181,19,22,41,804,896,1695,62,54,115,881,970,1852,0,3,3,726,719,1446,57,52,109,782,778,1563,64,74,139,2533,2679,5215,150,141,289,2751,2894,5650,0,0,0,11,11,20,0,0,0,11,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,0,0,5,13,7,17,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,121,76,195,21,11,28,141,96,236,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031019,113,107,223,2417,2473,4891,175,154,329,2710,2737,5447,10,12,19,129,127,262,10,0,11,152,144,300,30,30,59,311,289,598,27,18,45,366,342,703,34,20,51,274,253,527,20,26,46,324,305,624,15,18,35,532,544,1077,40,29,72,585,595,1181,20,23,48,653,694,1352,45,51,96,725,767,1497,0,0,5,514,559,1075,35,29,59,547,591,1141,116,109,222,2253,2314,4567,135,134,264,2504,2549,5052,0,0,0,4,7,9,0,0,0,4,7,9,0,0,0,5,4,10,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,97,81,176,18,9,21,116,95,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031020,60,56,113,2333,2225,4555,266,254,520,2657,2539,5198,6,6,3,84,85,167,3,7,4,94,89,185,8,11,24,222,193,416,29,31,65,260,242,503,12,14,26,182,139,322,16,21,31,213,165,377,14,6,21,389,432,821,50,52,105,454,492,944,15,18,31,748,763,1510,100,90,189,860,868,1726,6,6,17,708,614,1325,72,54,124,780,677,1459,52,58,109,2080,2014,4095,214,227,442,2353,2293,4648,0,0,0,12,8,18,0,0,0,12,6,22,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3,3,7,0,0,0,3,3,9,0,0,0,8,5,7,0,0,0,8,5,7,0,0,0,5,4,7,4,0,4,3,4,8,6,0,6,280,244,519,42,45,83,326,288,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0
502011021,87,79,164,3925,4015,7943,232,156,390,4250,4250,8498,12,8,25,212,179,394,3,3,8,227,199,425,24,23,52,541,550,1087,15,30,47,580,609,1185,11,9,21,386,369,756,29,12,45,423,397,816,22,22,40,755,890,1649,67,33,97,841,939,1789,13,15,26,1010,1081,2091,88,52,138,1108,1141,2251,7,3,5,1034,943,1975,27,20,51,1068,965,2033,80,79,159,3571,3773,7345,95,114,216,3751,3973,7717,0,0,0,11,5,15,0,0,0,11,5,15,0,0,0,5,4,6,0,0,0,5,4,6,0,0,0,6,5,7,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,78,144,8,0,8,79,75,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,107,94,209,4402,4650,9047,251,160,413,4766,4903,9664,8,16,23,186,197,387,11,0,11,204,213,414,26,26,55,487,490,978,12,15,34,528,531,1062,25,15,39,445,429,874,28,11,45,494,463,958,20,19,41,796,918,1710,69,34,108,883,969,1854,21,23,48,1202,1385,2586,84,49,129,1307,1459,2767,3,5,11,1288,1224,2508,49,40,97,1344,1269,2613,100,86,183,3980,4371,8350,112,111,224,4185,4575,8761,0,0,0,14,11,24,0,0,0,14,11,24,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,6,6,14,3,0,3,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,113,120,225,0,3,3,111,125,235,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
502011023,239,257,492,4107,4743,8846,271,256,532,4621,5246,9869,28,30,56,196,222,416,14,19,34,245,261,502,74,78,151,452,517,964,38,39,77,565,631,1194,46,36,85,476,443,914,22,32,52,547,506,1054,40,65,111,800,929,1725,64,59,123,907,1053,1956,36,36,72,1010,1168,2176,64,47,113,1112,1248,2358,9,10,18,1173,1472,2645,63,70,136,1246,1551,2798,225,236,462,3862,4556,8416,189,214,404,4275,5008,9281,0,3,7,9,11,18,0,0,0,11,14,25,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,7,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,19,109,110,223,23,36,60,140,166,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011024,218,229,449,8834,9806,18644,469,343,813,9525,10379,19905,24,27,52,441,444,887,20,8,30,482,482,964,55,61,119,1064,1016,2085,29,34,67,1150,1116,2256,37,52,82,953,917,1871,31,26,60,1014,993,2014,44,45,93,1579,1852,3426,141,71,217,1770,1964,3738,41,41,80,2254,2678,4927,147,96,237,2432,2810,5243,18,11,25,2551,2898,5453,101,103,211,2674,3013,5685,203,223,422,8066,9210,17275,190,222,416,8457,9656,18110,0,0,0,31,30,64,0,0,0,36,34,66,0,0,0,0,5,8,0,0,0,0,5,8,0,0,0,7,5,10,0,0,0,7,7,15,0,0,0,0,4,6,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,167,206,378,5,3,15,180,215,394,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011025,167,204,373,4208,4776,8986,474,420,899,4858,5404,10256,14,27,42,178,198,375,30,22,51,223,245,467,39,39,75,325,317,638,30,43,69,389,396,790,35,50,84,412,480,887,64,48,111,501,579,1079,40,46,87,908,968,1876,134,114,243,1078,1127,2209,27,34,57,1149,1333,2484,131,103,243,1312,1474,2786,12,14,22,1248,1487,2728,89,86,177,1348,1583,2931,153,187,337,3880,4457,8334,368,355,722,4396,4999,9391,0,0,0,15,16,33,0,4,7,21,19,38,0,0,0,9,9,17,0,0,0,5,9,14,0,0,0,12,11,18,0,0,0,10,11,22,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,12,25,182,185,368,46,39,87,243,242,483,0,0,0,0,6,3,0,0,0,5,3,9,0,0,0,3,6,6,0,0,0,3,6,6,0,0,0,0,0,0,0,0
502011026,70,63,131,3007,3022,6025,263,179,443,3342,3257,6599,8,3,13,147,118,268,7,8,13,161,133,296,18,16,30,338,320,657,14,15,32,369,355,726,17,10,30,283,314,599,22,25,42,325,349,672,13,19,26,535,600,1135,71,38,113,621,653,1273,10,15,24,824,829,1656,77,45,118,916,886,1798,4,5,3,877,835,1709,77,46,121,952,879,1835,67,59,130,2709,2824,5532,144,139,291,2925,3019,5944,0,0,0,9,13,25,0,0,0,9,13,25,0,0,0,4,6,12,0,0,4,9,7,12,0,0,0,6,0,10,0,0,0,6,0,10,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,67,73,139,6,10,20,76,92,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,245,255,494,9474,10370,19845,523,391,917,10244,11014,21261,45,33,81,699,704,1398,31,24,52,772,756,1532,63,74,142,1547,1494,3044,59,62,121,1676,1628,3304,41,43,75,1174,1140,2317,54,47,94,1266,1227,2493,73,66,133,2399,2857,5256,168,95,268,2645,3022,5663,21,31,50,2123,2393,4515,164,93,261,2305,2517,4819,10,6,12,1525,1783,3304,49,78,121,1583,1860,3441,226,243,465,8873,10017,18888,250,289,541,9354,10546,19895,0,0,0,8,8,17,0,4,4,7,9,18,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,11,0,0,0,3,0,10,3,8,12,159,196,356,7,16,20,168,220,388,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011028,201,253,454,4808,5415,10224,334,310,645,5338,5981,11323,21,30,48,214,200,409,7,4,16,240,233,472,60,50,114,497,488,987,38,36,74,592,579,1174,48,59,104,456,487,945,29,34,66,535,580,1116,38,51,91,861,946,1810,80,55,138,978,1058,2030,25,41,68,1221,1446,2671,90,73,163,1331,1562,2900,13,22,30,1557,1848,3403,96,102,195,1663,1971,3633,191,233,421,4469,5135,9598,219,245,465,4872,5614,10486,0,0,4,13,21,34,3,4,10,23,29,49,0,0,0,4,0,5,0,0,0,4,0,5,0,0,0,0,3,7,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,7,20,116,113,231,3,3,11,131,129,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,166,153,325,4511,4733,9247,359,333,688,5042,5219,10263,21,19,37,265,249,514,23,16,38,307,282,586,36,34,70,659,625,1288,54,54,113,752,716,1471,38,31,69,450,485,932,43,45,87,531,562,1093,39,28,70,960,1073,2031,96,81,180,1097,1180,2278,23,26,46,1133,1205,2341,96,74,170,1250,1304,2558,8,17,25,1050,1096,2146,46,56,102,1106,1173,2274,150,145,294,4181,4493,8678,246,274,517,4570,4919,9484,0,0,0,15,14,32,0,3,3,15,16,35,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,157,141,298,11,10,19,171,156,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
503011030,17,14,30,3240,3347,6593,98,96,188,3351,3453,6805,0,0,0,98,90,185,3,3,3,102,93,192,0,0,3,517,472,986,8,11,14,528,484,1010,4,3,8,501,452,953,9,9,20,514,462,973,4,0,0,436,497,927,21,16,36,457,506,964,0,0,5,1005,1049,2054,30,30,61,1041,1080,2115,0,0,4,688,795,1485,20,31,50,711,831,1542,11,12,26,3102,3220,6329,53,64,111,3167,3301,6461,0,0,0,6,4,6,0,0,0,6,4,6,0,0,0,4,0,3,0,0,0,4,3,7,0,0,0,4,9,14,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,57,114,0,0,0,60,63,117,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,30,33,61,4079,4644,8727,224,235,462,4331,4914,9248,0,6,9,193,141,337,8,3,11,202,149,355,6,10,13,462,453,920,10,20,32,476,482,955,10,7,25,561,581,1141,29,33,60,598,628,1228,6,4,12,941,1023,1961,70,58,131,1014,1085,2101,7,3,9,952,1154,2111,48,44,91,1002,1202,2206,3,0,4,968,1292,2258,68,72,143,1035,1367,2397,30,27,58,3848,4438,8284,151,206,357,4024,4675,8699,0,0,0,12,13,20,0,0,0,12,13,20,0,0,0,7,0,10,0,0,0,7,0,10,0,0,0,4,4,4,0,0,0,4,4,4,0,0,0,4,4,9,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,126,84,212,11,15,26,143,103,245,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011032,4,14,27,3666,3778,7443,152,126,279,3828,3918,7750,0,0,4,184,152,335,4,8,10,186,156,346,0,4,7,445,407,853,6,9,10,452,419,868,0,4,3,483,475,960,18,7,24,499,488,989,3,4,5,771,836,1605,60,42,104,833,881,1720,0,6,7,999,1068,2071,33,31,68,1035,1108,2144,0,0,3,780,841,1620,32,26,60,814,866,1680,4,17,24,3412,3550,6966,82,84,169,3502,3647,7154,0,0,0,4,4,11,0,0,0,4,4,11,0,0,0,11,7,22,3,0,3,15,12,22,0,0,0,4,10,16,0,0,0,4,10,16,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,110,207,3,3,5,94,110,212,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
