SA3_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
50502,35001,21511,31827,30335,24907,21098,17566,11515,5269,199021,28,13,28,29,32,34,33,39,17,247,11,8,25,20,7,17,21,7,3,115,10,3,24,14,17,25,27,10,4,141,0,3,8,16,12,26,9,3,0,77,6,0,4,5,5,3,4,0,0,38,478,568,755,513,417,414,333,203,130,3805,3,0,9,5,6,9,8,0,0,45,0,0,8,6,0,5,0,0,0,17,5,0,5,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,517,597,828,584,470,499,409,224,133,4265,542,607,861,610,496,530,444,264,147,4510,30,34,78,46,64,87,62,25,4,449,35573,22157,32770,30995,25471,21718,18067,11802,5422,203974
50503,45316,26148,27268,29337,27005,20376,13932,7439,2507,199325,23,32,15,23,25,25,35,29,16,213,0,8,6,4,7,8,12,0,0,50,8,4,11,4,7,6,7,9,0,56,0,0,6,3,11,9,14,3,0,55,0,0,3,0,0,5,8,5,0,19,480,606,585,407,298,272,256,98,49,3041,0,3,0,0,0,9,8,0,0,16,3,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,9,493,625,616,421,322,315,306,117,50,3262,514,648,632,445,348,340,347,144,67,3480,33,30,81,50,24,63,55,18,3,372,45863,26829,27976,29833,27384,20779,14335,7601,2572,203173
50601,21719,10278,13420,14832,10433,8824,6697,3164,967,90345,26,15,20,16,6,16,18,8,3,130,4,5,5,3,3,0,4,0,0,30,0,5,0,8,0,3,0,0,0,23,4,0,9,6,0,0,3,0,0,22,0,0,0,0,0,3,3,4,0,15,262,286,260,202,192,160,146,89,57,1656,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,270,301,272,219,204,175,162,93,58,1758,289,312,296,237,209,194,181,112,60,1892,8,7,17,12,16,48,60,21,0,184,22021,10598,13733,15092,10657,9069,6932,3295,1023,92423
50602,11323,8464,14777,11534,8496,7415,5467,2761,1240,71485,9,3,24,17,12,14,14,12,11,109,6,3,20,22,22,13,10,0,0,107,0,9,14,17,23,30,12,0,0,106,0,5,20,32,33,29,11,0,0,136,0,3,16,21,35,15,8,0,0,102,244,419,516,408,437,377,186,81,21,2698,0,3,10,10,20,18,16,3,0,64,0,0,8,3,0,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,255,443,605,512,575,483,250,90,30,3243,260,451,633,531,589,501,259,104,39,3359,3,25,53,29,38,54,34,10,0,244,11584,8943,15461,12093,9120,7963,5758,2877,1279,75090
50603,17443,13717,14640,13757,11444,9778,7982,4676,2128,95563,3,10,11,7,11,23,31,13,7,111,7,9,13,9,3,9,3,0,0,50,4,0,15,11,9,7,7,0,0,42,3,5,0,6,4,3,0,4,0,32,0,4,3,3,3,3,0,0,0,17,189,310,290,191,161,128,129,90,50,1529,0,0,0,0,0,6,0,0,0,7,0,0,4,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,15,200,326,325,223,180,166,145,94,53,1706,203,342,338,226,189,182,174,108,58,1817,24,24,54,35,40,78,73,25,12,352,17667,14077,15030,14020,11674,10036,8227,4809,2189,97732
50604,25893,15747,16860,19120,15442,12330,9748,4969,1817,121933,30,17,13,33,17,20,19,23,13,181,0,10,3,0,8,9,8,0,0,48,6,3,5,4,8,5,9,0,0,54,0,0,4,5,10,11,8,6,0,36,0,0,0,0,0,5,0,0,0,17,365,400,367,253,236,215,154,64,33,2085,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,13,370,421,391,269,266,241,195,74,36,2253,404,433,399,299,277,261,217,98,49,2438,26,22,36,31,37,67,75,18,6,320,26320,16203,17300,19460,15759,12658,10043,5093,1873,124686
50605,11155,6465,6014,7568,7407,6711,5855,3433,1243,55838,9,8,5,9,7,20,13,8,0,75,0,4,4,0,4,0,5,0,0,12,3,0,3,3,0,0,3,3,0,24,0,0,3,6,6,4,3,0,0,22,0,0,4,0,0,4,3,0,0,14,183,204,160,164,133,158,92,71,21,1188,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,183,205,178,174,144,162,117,70,21,1270,192,214,179,182,152,187,132,84,29,1342,9,7,14,3,5,7,7,6,7,58,11353,6685,6209,7749,7559,6904,5990,3516,1266,57243
50606,7892,3519,4555,4507,3785,3137,2002,901,242,30550,3,5,3,3,3,4,4,3,0,32,4,0,0,5,0,5,0,0,0,12,0,0,0,0,3,0,9,0,0,20,7,0,0,0,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,6,111,95,98,40,60,66,53,17,10,553,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,94,98,47,68,77,58,23,10,599,129,100,99,46,73,81,64,25,10,637,8,0,0,4,3,8,9,3,0,46,8030,3625,4662,4561,3865,3234,2080,927,252,31229
50607,6136,5649,6136,5431,4991,4799,4417,2387,1199,41150,3,8,12,11,9,8,16,5,5,71,0,4,3,5,5,7,5,0,0,41,6,3,4,12,12,3,12,0,0,48,0,4,3,0,5,13,8,0,0,41,4,0,5,3,0,0,0,0,0,13,141,281,193,162,112,162,138,66,28,1287,0,0,0,0,0,8,4,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,11,4,0,0,3,0,0,0,0,0,8,154,295,222,184,141,198,166,72,35,1468,152,308,231,196,153,212,179,79,36,1545,13,22,43,23,21,22,30,0,0,172,6305,5976,6409,5659,5164,5025,4622,2467,1232,42870
50701,22219,13146,16635,17294,14720,11818,8625,4458,1720,110635,10,6,10,11,12,12,18,18,10,108,3,5,7,3,10,9,10,0,0,47,0,3,8,5,11,13,16,4,0,69,5,3,8,9,0,3,8,0,0,42,5,3,7,5,0,5,0,0,0,25,273,363,330,255,200,207,178,98,41,1948,3,0,5,3,0,7,6,0,0,23,0,0,0,5,4,0,0,0,0,13,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,5,290,388,367,284,236,255,218,103,41,2175,303,393,372,295,244,270,234,119,51,2279,13,30,27,14,23,43,48,9,0,199,22537,13568,17036,17604,14988,12125,8910,4583,1775,113121
50702,5817,3874,4794,5076,5184,5131,4134,2246,1068,37330,4,0,7,9,3,13,5,8,4,62,4,40,72,29,22,13,19,3,0,210,5,0,25,10,14,14,20,3,0,93,0,0,3,18,14,26,3,0,0,69,0,0,3,3,0,3,3,0,0,28,112,236,267,216,237,262,196,125,59,1719,0,3,0,0,6,5,9,0,0,26,0,0,4,5,0,4,0,0,0,15,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,124,294,375,298,295,327,259,135,59,2163,131,295,382,304,297,337,264,145,65,2225,13,33,82,26,25,32,16,6,3,228,5956,4206,5260,5403,5509,5502,4418,2390,1132,39781
50703,10243,5388,7354,7369,5362,3887,2576,1268,406,43850,3,4,7,5,9,9,7,3,0,38,0,0,7,6,0,3,0,0,0,20,0,0,0,0,0,0,0,4,0,11,0,4,0,0,6,0,0,0,0,12,0,0,0,0,6,11,7,0,0,18,123,152,140,105,82,91,58,24,5,785,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,158,147,115,99,103,61,26,5,851,128,162,152,117,107,110,65,31,3,886,5,0,13,3,7,14,22,10,0,74,10378,5557,7517,7496,5475,4012,2664,1301,413,44805
50704,18050,12553,10503,13123,13471,12588,11403,6533,3272,101495,10,5,6,13,8,24,22,20,9,127,0,7,9,7,8,7,9,11,0,59,6,12,10,9,9,20,13,4,0,77,0,6,4,0,7,10,5,0,0,29,0,0,0,3,0,0,0,0,0,10,272,365,382,282,265,310,292,259,164,2590,0,0,7,0,0,0,3,4,0,18,5,0,8,8,0,0,0,0,0,26,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,289,391,410,313,289,351,326,279,163,2815,297,391,422,326,305,371,348,295,176,2940,36,20,32,43,45,42,44,17,7,297,18389,12970,10958,13495,13817,13009,11797,6843,3453,104736
