SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
50901,0,0,0,12,33,34,300,192,58,42,43,51,26,4,19,821,9,3,9,7,22,6,0,0,3,0,0,0,0,0,0,61,0,0,3,20,10,3,14,3,3,0,4,4,0,0,6,69,0,14,20,31,49,68,291,105,14,20,31,45,6,0,16,699,3,11,4,3,0,7,6,7,0,0,10,0,5,0,0,51,0,0,0,0,0,0,10,4,4,0,0,5,0,0,8,32,0,0,0,3,3,10,93,59,32,8,14,5,9,0,5,240,136,344,1504,979,608,327,433,171,23,15,21,33,4,5,180,4796,0,3,20,48,38,26,44,20,4,0,0,12,6,0,0,224,0,0,0,3,0,8,14,17,0,3,4,9,6,0,17,77,20,46,120,116,139,78,300,144,44,29,37,31,30,75,53,1271,257,733,1979,1504,1402,899,2091,1087,252,172,247,268,134,123,513,11649
50902,0,0,0,9,25,26,147,224,56,24,32,48,22,4,20,642,11,0,0,10,18,4,6,0,3,3,0,0,0,0,0,55,0,5,7,11,7,6,21,0,0,0,0,0,0,0,0,55,0,0,7,16,38,63,200,69,14,7,9,7,3,3,10,446,0,0,0,0,5,6,8,3,0,0,0,0,0,0,19,47,0,0,0,0,0,0,10,6,3,0,18,31,13,0,0,74,0,0,0,0,8,5,25,14,3,0,10,11,3,0,7,83,82,239,1091,713,494,292,599,211,15,15,13,16,10,0,185,3978,4,0,12,26,21,20,12,18,3,4,4,0,0,0,4,124,0,0,0,9,15,10,7,16,0,0,8,0,0,0,36,96,25,50,152,103,106,77,171,88,25,20,18,77,22,99,126,1173,222,517,1521,1251,1179,869,1651,1003,178,114,183,269,127,125,703,9927
50903,0,0,0,0,10,8,43,61,9,8,21,38,7,8,8,216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,5,7,3,0,0,0,0,0,0,0,0,21,0,0,3,6,8,20,76,24,3,3,9,8,16,10,9,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10,0,0,0,0,4,4,4,7,0,0,0,0,0,0,0,18,26,80,297,143,90,46,113,41,7,0,6,7,5,0,49,924,0,3,3,5,3,6,3,9,5,0,0,0,0,0,0,41,0,0,0,0,3,7,0,5,4,0,0,0,0,0,0,16,10,5,33,25,21,22,61,39,13,8,7,15,8,22,11,299,64,159,409,273,308,213,508,334,66,38,59,115,43,46,124,2754
51001,0,0,0,3,24,10,76,122,24,14,21,18,16,0,6,342,0,0,0,0,13,0,0,5,0,0,0,4,4,0,0,33,0,0,11,12,3,10,4,3,0,0,0,0,0,0,0,51,0,0,7,24,34,47,112,35,6,12,4,9,5,0,4,289,0,0,6,0,4,4,12,10,0,0,6,4,0,0,0,51,0,0,0,0,0,0,7,27,0,0,4,4,4,0,0,52,0,0,0,0,8,18,31,24,3,7,7,15,0,0,7,114,21,125,489,358,330,204,365,182,21,12,25,49,24,3,66,2266,0,3,7,23,16,16,25,21,4,3,11,11,4,0,0,142,0,0,0,4,6,0,13,10,4,6,4,0,0,3,5,57,6,28,74,80,104,80,208,142,31,48,50,183,82,45,32,1189,67,318,733,739,857,616,1318,929,145,166,218,457,190,66,219,7050
51002,0,0,0,0,24,34,204,324,58,32,48,57,16,4,11,816,0,0,0,0,14,3,8,3,0,0,0,0,0,0,0,26,0,0,0,8,28,6,20,8,0,0,11,3,0,0,0,90,0,0,0,7,25,50,225,76,0,4,9,22,18,3,10,448,0,0,0,0,0,7,21,11,6,0,9,11,4,0,3,71,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,8,15,43,49,12,3,8,7,3,0,5,161,8,33,224,175,216,136,339,168,26,21,16,34,16,4,44,1461,0,0,3,0,4,13,13,8,0,4,5,9,0,0,0,61,0,0,0,0,8,3,5,16,0,9,3,6,0,0,0,47,0,8,39,42,93,112,422,240,37,44,46,87,39,19,32,1248,14,75,346,414,804,797,2443,1687,213,233,268,417,155,60,208,8144
51003,0,0,0,10,31,23,214,208,35,32,29,25,4,4,11,635,0,0,0,4,14,0,5,4,0,0,0,0,0,0,0,33,0,0,0,5,11,9,18,10,5,0,0,3,0,0,0,62,0,0,0,17,31,54,220,75,0,3,6,15,7,8,3,438,0,0,7,0,4,3,24,23,4,0,3,10,4,0,0,85,0,0,0,0,0,0,10,28,0,0,0,6,0,0,0,44,0,0,0,4,12,19,70,56,17,13,14,18,10,0,7,225,13,46,316,252,279,180,410,219,15,14,11,25,14,5,51,1839,0,0,4,5,8,13,16,16,0,0,11,5,0,0,0,82,0,0,0,0,14,0,9,21,5,5,4,3,0,0,0,65,9,7,52,68,80,110,341,208,42,24,47,84,32,7,27,1144,27,91,474,583,845,798,2372,1651,230,196,225,355,148,62,201,8256
51101,0,0,0,0,10,9,20,52,0,6,9,10,6,0,7,121,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,4,3,4,0,6,0,0,0,0,0,0,0,0,17,0,0,0,6,10,16,122,41,4,3,7,19,11,0,4,244,0,0,0,4,0,3,6,14,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,3,3,9,0,8,6,0,0,43,10,60,203,102,85,55,108,39,0,8,8,9,3,0,37,746,0,0,6,8,5,8,11,6,0,0,0,5,0,0,0,45,0,0,0,0,0,0,6,0,0,3,0,0,3,3,0,17,0,3,31,7,25,28,59,45,7,10,8,24,12,3,14,280,39,111,301,211,271,219,506,310,40,71,54,118,60,13,96,2414
51102,0,0,0,4,6,3,14,30,6,3,4,13,0,0,5,93,0,0,0,0,14,0,3,0,3,0,4,0,0,0,0,26,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,9,15,32,53,4,6,0,4,0,0,0,5,132,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,3,0,4,3,0,0,0,28,0,0,0,0,0,0,5,9,3,3,4,0,0,0,0,36,19,91,326,230,217,117,149,69,14,11,11,21,5,0,65,1343,0,7,8,12,12,13,7,14,0,3,10,16,10,9,3,119,0,0,0,5,49,26,21,18,4,0,0,0,7,0,9,125,5,16,57,32,77,47,64,50,20,15,42,61,26,11,14,531,59,219,491,414,548,332,495,332,79,64,140,179,71,25,133,3586
51103,0,0,0,10,37,51,264,281,37,45,66,76,13,8,24,901,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,0,0,9,5,13,10,8,11,0,0,0,0,0,0,5,51,0,0,6,5,21,49,326,135,6,22,30,29,29,4,11,678,0,0,0,5,6,9,19,11,6,0,0,11,0,0,0,63,0,0,0,0,0,0,0,4,0,0,5,6,3,0,0,19,0,0,0,3,6,30,63,52,15,17,10,18,0,3,11,227,6,56,297,239,155,145,254,163,10,20,27,40,12,13,43,1472,0,0,8,6,10,5,18,21,0,3,0,0,0,0,6,83,0,0,0,4,9,4,9,19,3,0,0,9,6,0,0,64,4,22,53,58,90,100,509,294,56,59,101,122,64,39,31,1597,31,137,470,527,785,926,2833,1992,269,304,402,508,208,111,258,9770
51104,0,0,0,17,51,42,136,170,39,29,20,32,15,10,14,570,0,5,0,3,4,0,3,10,0,0,0,0,0,0,0,29,0,0,3,18,11,7,17,3,0,0,0,4,0,0,5,66,0,0,10,20,40,49,280,161,11,19,11,15,8,10,5,636,0,0,6,0,5,4,16,5,0,6,0,6,0,0,0,49,0,0,0,0,0,3,3,13,0,0,5,10,0,0,0,37,0,0,0,3,10,19,46,37,17,10,9,5,9,9,6,174,62,208,875,494,292,184,413,236,19,24,23,30,5,3,119,2979,0,0,11,11,19,17,24,22,0,3,5,5,5,0,4,137,0,0,0,11,26,24,14,22,7,4,5,3,7,5,6,136,17,30,117,72,102,99,263,140,18,29,32,35,30,6,24,1018,163,446,1212,957,916,779,1862,1291,171,177,172,231,125,68,279,8871
59797,0,0,0,0,0,7,14,10,0,7,3,0,0,0,14,60,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,9,0,0,0,0,0,5,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,24,33,37,32,66,36,5,4,7,5,0,0,3,255,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,11,8,16,15,27,12,4,0,0,0,3,0,0,94,0,4,37,59,82,108,208,115,17,6,18,14,10,3,28,717
