LGA_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
LGA50080,0,0,0,3,0,0,7,0,0,10,22,34,13,33,17,3,127,1594,616,187,1036,220,30,3672,0,16,5,5,5,0,41,0,26,5,6,9,0,43,14,189,42,54,15,7,317,13,106,83,80,42,5,340,50,53,20,98,28,3,251,121,78,59,143,34,0,433,549,79,28,374,57,7,1088,666,18,12,218,34,3,955,142,6,0,45,12,0,206,23,0,0,8,4,0,31,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,6,0,0,5,0,0,0,11,9,0,17,24,40,19,60,48,5,190,1603,605,270,1125,303,33,3938
LGA50210,0,0,4,8,0,0,8,0,0,19,54,39,5,57,16,13,189,3321,678,85,1730,220,44,6070,0,25,8,9,6,4,43,0,27,9,8,0,0,42,22,197,26,42,7,0,300,68,116,71,90,37,8,383,187,68,6,131,25,0,422,651,80,19,304,29,3,1086,1363,43,9,579,61,6,2069,1341,5,16,441,57,5,1863,466,3,5,137,18,0,622,87,0,0,17,3,0,113,8,0,0,9,3,0,24,6,0,0,0,0,0,11,0,4,0,0,0,0,6,5,0,0,7,0,0,13,76,40,11,91,27,19,263,4284,618,170,1859,278,43,7248
LGA50250,0,0,5,8,0,0,3,12,0,16,14,17,11,12,108,3,154,127,87,62,58,1277,9,1621,16,16,30,5,731,8,797,0,5,4,0,33,0,34,0,34,6,3,75,0,109,0,17,3,0,36,0,52,0,11,0,4,28,0,41,5,11,0,0,15,0,29,4,6,0,7,15,0,33,17,3,0,11,8,0,41,13,0,0,8,4,0,29,11,0,0,4,5,0,17,0,0,0,0,6,0,10,0,0,0,3,6,0,7,0,0,0,0,5,0,5,9,0,0,9,32,0,48,12,4,18,28,187,3,248,88,92,60,79,1174,8,1501
LGA50280,0,0,4,3,0,0,13,6,0,17,4,6,0,25,29,0,67,568,106,19,591,129,10,1424,0,4,0,8,5,0,17,0,0,0,4,0,0,10,0,33,5,24,13,0,79,3,23,3,30,12,0,79,13,9,0,46,6,0,71,32,13,3,55,10,0,111,91,16,0,125,7,0,236,255,5,0,209,8,0,475,123,0,0,66,4,0,199,23,0,0,30,4,0,51,3,0,0,3,27,0,33,0,0,0,8,3,0,11,0,0,0,0,0,0,0,0,0,0,24,8,0,31,7,6,0,53,24,3,100,564,95,14,687,136,9,1512
LGA50350,0,0,3,0,0,0,0,0,0,7,8,17,6,10,7,3,52,742,327,42,464,33,10,1620,0,3,0,0,0,0,16,0,10,0,3,0,0,13,4,123,16,12,0,4,156,7,58,14,16,0,0,92,9,16,3,29,0,0,69,34,33,14,55,0,0,139,259,22,6,132,8,0,429,404,5,0,137,3,0,557,119,0,0,19,0,0,138,24,0,0,5,0,0,34,12,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,11,24,3,27,0,10,76,885,298,65,447,26,18,1738
LGA50420,0,0,9,9,6,0,5,4,0,14,68,32,10,99,13,12,237,4337,834,119,2408,235,44,7976,4,30,0,14,0,0,53,0,51,14,6,0,0,75,27,330,14,75,7,0,455,74,129,38,104,17,0,362,218,57,13,173,19,3,481,633,68,20,312,46,0,1079,1286,48,17,623,66,0,2050,1889,21,6,665,75,7,2666,857,6,0,250,15,4,1131,201,0,0,56,7,0,264,52,0,0,12,3,0,73,16,0,0,10,6,0,28,0,0,0,6,0,0,6,14,0,0,14,0,0,33,60,54,15,110,29,11,289,5350,788,135,2433,293,40,9037
LGA50490,4,0,16,6,3,0,5,0,0,12,46,51,4,59,16,8,182,3270,1075,59,1395,155,34,5988,9,42,4,5,0,0,65,3,77,7,14,0,0,95,20,443,34,48,14,5,561,38,146,44,73,8,4,306,94,74,18,64,8,0,255,314,90,14,141,19,0,572,1239,59,8,398,54,8,1776,2001,31,8,488,61,11,2599,697,5,0,110,5,3,827,136,0,0,27,3,0,169,41,0,0,9,0,0,55,11,0,0,3,3,0,12,4,0,0,0,6,0,13,3,0,0,5,3,0,17,73,56,7,75,34,26,270,4681,1027,148,1476,218,54,7593
LGA50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,26,5,29,8,6,82,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,5,0,9,0,0,12,0,4,0,6,0,0,15,0,0,0,9,0,0,11,7,0,0,3,0,0,15,3,0,0,4,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,10,4,42,7,0,83
LGA50630,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,74,15,0,51,40,5,183,0,3,0,0,3,0,6,0,0,0,0,7,0,7,0,3,0,0,0,0,9,0,0,3,0,3,0,12,8,0,0,7,0,0,12,7,0,3,6,0,0,22,26,4,0,14,3,0,51,27,0,0,13,0,0,37,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,71,17,5,44,39,0,178
LGA50770,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,22,15,0,50,14,0,106,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,9,0,0,13,0,6,0,10,0,0,15,4,4,0,13,5,0,28,7,4,0,16,6,0,23,9,0,0,5,0,0,17,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,21,12,0,60,20,0,121
LGA50840,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,12,132,38,9,127,30,0,332,0,0,0,5,11,0,14,0,5,0,0,0,0,4,0,12,0,8,0,0,19,11,6,6,14,3,0,42,11,0,0,8,0,0,26,15,7,6,13,9,0,45,59,5,0,32,7,0,103,44,0,0,22,0,0,69,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,13,0,25,147,41,13,114,42,5,359
LGA50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,21,5,34,12,0,78,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,3,0,0,14,0,0,0,3,0,0,9,0,5,0,10,0,0,22,0,3,0,7,3,0,17,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,9,3,17,5,27,15,0,68
LGA50980,9,0,29,25,0,0,28,25,0,77,21,78,3,30,71,0,209,881,1020,50,342,647,29,2969,4,48,25,0,19,0,96,0,84,33,0,7,0,128,11,200,50,8,51,0,313,7,157,26,19,55,0,273,6,66,6,20,64,3,174,18,133,12,29,82,5,268,86,114,19,59,104,0,379,155,38,13,80,144,0,435,170,10,0,49,57,0,295,124,3,0,38,12,0,174,87,0,0,37,15,0,139,62,3,0,22,6,0,93,27,0,0,14,5,0,48,40,0,0,35,39,0,110,37,90,26,47,161,13,375,838,953,206,452,821,28,3302
LGA51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,22,4,24,17,0,67,0,0,0,0,6,0,7,0,0,0,0,0,0,3,0,3,0,5,7,0,7,0,4,4,7,0,0,21,0,3,0,0,0,0,10,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,10,6,13,10,20,18,0,61
LGA51120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,18,10,46,18,0,96,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,12,7,6,0,24,6,0,0,4,3,0,14,0,0,0,5,0,0,11,0,0,0,3,0,0,3,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,11,20,18,0,70
LGA51190,0,0,0,3,0,0,6,0,0,8,29,37,9,35,16,8,134,2150,662,126,1151,169,49,4311,4,20,0,7,8,0,30,0,46,3,8,5,0,59,22,237,22,34,6,4,323,43,140,91,61,22,7,356,101,56,23,101,3,0,291,394,65,15,247,30,4,754,924,32,11,456,34,3,1459,656,9,13,213,29,3,930,147,0,0,34,7,0,186,41,0,0,8,0,0,54,18,0,0,4,0,0,16,3,3,0,4,0,0,7,0,0,0,0,0,0,8,0,0,0,0,6,0,11,46,34,18,45,31,8,182,2400,633,199,1223,181,30,4667
LGA51260,0,0,7,3,0,0,11,7,0,21,16,31,4,41,22,0,122,1704,531,44,1003,211,28,3516,5,16,0,19,5,0,33,0,13,0,8,0,0,27,0,176,19,25,21,0,246,19,108,31,40,21,4,217,22,34,6,67,25,0,159,31,54,13,84,33,0,215,240,42,11,204,52,0,547,776,22,0,370,43,4,1205,444,0,0,123,14,4,586,118,0,0,33,3,0,151,30,0,0,16,10,0,49,7,0,0,7,10,0,13,3,0,0,5,4,0,11,14,0,0,33,13,0,71,29,18,5,79,44,3,193,1729,489,90,1107,291,21,3726
LGA51310,0,0,67,109,0,0,33,0,0,147,18,0,8,25,4,5,53,1322,29,27,582,45,8,2006,0,0,0,0,0,0,5,0,3,0,0,0,0,5,3,20,0,11,4,0,43,15,4,8,10,0,0,39,42,0,0,40,0,0,83,187,0,0,67,6,0,261,197,0,0,83,4,0,285,230,0,0,93,0,0,327,237,0,0,79,0,0,315,189,0,0,50,3,0,253,155,0,0,45,0,0,200,105,0,0,23,4,0,127,72,0,0,13,4,0,85,122,0,0,23,7,0,153,22,0,7,25,10,0,61,1583,31,16,565,39,0,2234
LGA51330,0,0,20,18,0,0,24,0,0,46,66,47,16,130,18,11,286,4748,955,113,2779,295,54,8944,6,37,5,9,0,0,51,5,47,6,19,5,0,87,62,344,23,149,17,7,601,86,125,45,151,16,3,421,53,49,10,107,16,3,243,258,74,24,210,30,0,595,1527,63,19,615,105,7,2339,2839,28,15,774,146,7,3811,1029,5,15,272,41,0,1362,289,0,0,74,6,0,370,97,0,0,34,3,0,134,38,0,0,19,0,0,57,12,0,0,3,0,0,17,16,0,0,18,0,0,34,101,58,16,144,36,24,381,6414,829,187,2597,426,57,10513
LGA51400,0,0,0,0,0,0,0,0,0,0,13,12,0,8,5,0,38,653,195,50,306,21,7,1234,0,5,0,0,0,0,4,0,4,0,0,0,0,12,0,63,15,4,0,0,76,0,51,36,16,3,0,112,4,14,13,14,0,0,57,21,26,4,36,0,0,89,113,9,0,102,6,0,227,417,3,0,121,8,5,551,75,0,0,22,0,0,106,11,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,10,14,4,18,12,5,66,668,187,80,356,43,9,1336
LGA51470,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,11,0,17,21,0,47,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,3,3,3,0,12,3,3,0,11,4,0,18,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,23,7,6,3,24,27,0,70
LGA51540,4,0,9,0,0,0,14,10,0,20,9,10,4,14,35,0,69,148,267,30,178,230,6,864,0,4,18,4,22,0,45,0,13,13,3,23,0,58,3,52,3,18,28,0,107,16,46,25,15,46,4,148,12,16,0,24,22,0,75,22,25,4,39,49,0,142,27,18,4,41,48,0,137,20,13,0,23,42,0,95,6,0,0,5,15,0,32,0,0,0,0,3,0,9,0,0,0,0,3,0,4,0,0,0,0,9,0,12,0,0,0,0,3,0,3,0,0,0,16,40,0,61,3,13,10,34,68,0,128,123,201,72,223,414,11,1046
LGA51610,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,9,0,0,21,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,5,0,0,0,0,4,0,8,0,0,0,0,0,0,12,0,0,0,5,0,0,3,3,0,0,3,0,0,7,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,15,19,3,0,29,17,0,66
LGA51680,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,51,8,6,79,15,0,154,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,9,0,0,16,0,0,0,9,0,0,9,4,0,0,5,5,0,15,16,0,0,18,0,0,34,14,0,0,17,0,0,34,12,0,0,4,0,0,17,10,0,0,5,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,55,3,5,87,14,0,167
LGA51710,0,0,0,0,0,0,3,0,0,3,4,4,0,13,17,0,35,6,71,0,57,65,0,200,0,9,0,0,23,0,35,0,13,0,0,3,0,26,0,23,0,3,4,0,32,0,23,0,5,3,0,32,0,0,0,11,0,0,13,0,3,0,6,0,0,12,0,3,0,10,0,0,13,0,0,0,13,7,0,16,0,0,0,5,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,10,6,0,24,0,86,5,65,54,0,213
LGA51750,0,0,35,78,0,0,24,0,0,94,13,6,0,9,8,3,40,691,24,12,289,24,0,1053,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,10,0,0,21,9,0,3,10,0,0,22,16,6,3,7,0,0,28,37,0,0,15,0,0,53,92,4,0,45,0,0,143,193,0,0,58,0,0,256,183,0,0,47,0,0,233,143,0,0,24,0,0,173,77,0,0,16,5,0,98,36,0,0,13,3,0,63,37,0,0,6,0,0,42,96,0,0,24,0,0,116,6,0,0,23,6,0,42,936,17,8,309,24,3,1297
LGA51820,0,0,22,22,0,0,8,7,0,34,66,75,12,81,35,15,278,5058,1204,125,2261,279,58,8988,9,54,5,11,9,0,81,8,69,8,7,10,0,99,17,420,23,67,6,0,542,42,237,78,115,20,8,498,139,92,17,116,22,0,385,307,115,24,213,53,0,714,1203,87,13,507,46,4,1869,3113,36,3,858,74,5,4093,1441,7,0,303,29,0,1785,357,0,0,78,4,0,440,82,6,0,17,9,0,109,36,0,0,16,9,0,57,19,0,0,8,6,0,36,24,10,0,17,24,0,68,107,64,12,123,38,21,368,6896,1206,196,2454,357,49,11156
LGA51860,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,34,4,9,20,5,66,0,7,0,0,12,0,18,0,0,0,0,0,0,0,0,8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,6,47,9,8,17,0,89
LGA51890,0,0,0,0,0,0,3,0,0,4,4,9,0,14,3,0,33,270,163,10,234,26,8,710,0,0,0,7,0,0,3,0,7,0,0,0,0,7,3,46,0,14,3,0,73,14,20,5,27,5,0,68,25,20,0,40,4,0,87,95,22,0,60,7,0,186,86,6,0,47,11,0,150,35,0,0,19,3,0,58,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,16,8,4,48,265,131,12,230,48,3,688
LGA51960,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,16,276,31,26,89,38,3,465,0,0,0,0,5,0,6,0,3,0,0,0,0,6,24,6,11,14,7,0,60,71,5,4,20,6,0,109,39,0,4,14,0,0,64,48,0,7,20,6,0,90,42,0,4,3,0,0,52,9,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,5,24,256,14,31,85,32,9,421
LGA52030,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,20,13,3,48,26,0,102,0,0,0,0,0,0,4,0,0,0,0,7,0,5,0,0,0,0,5,0,4,4,3,0,3,0,0,9,5,0,0,6,5,0,17,3,0,0,11,0,0,18,0,0,0,5,0,0,6,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,12,7,4,35,19,0,86
LGA52100,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,11,4,21,11,49,24,0,105,0,0,0,0,4,0,5,0,5,0,0,0,0,5,0,5,7,3,4,0,21,0,0,0,9,6,0,18,0,0,0,14,0,0,18,0,0,0,8,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,3,14,9,39,18,0,88
LGA52170,0,0,45,103,0,0,30,0,0,140,4,0,0,3,0,0,13,495,36,0,264,10,3,805,0,4,0,0,0,0,4,0,8,0,0,0,0,11,0,20,0,0,0,0,24,3,3,0,8,0,0,10,3,3,0,8,0,0,18,5,0,0,10,0,0,16,37,0,0,26,0,0,62,75,0,0,41,0,0,116,106,0,0,45,0,0,146,55,0,0,32,0,0,86,45,0,0,22,0,0,66,48,0,0,7,0,0,56,33,0,0,6,0,0,42,139,0,0,34,0,0,170,8,0,0,16,4,0,28,546,42,5,245,6,3,851
LGA52240,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,9,7,5,43,22,0,79,0,0,0,0,3,0,4,0,0,0,0,0,0,7,4,0,0,10,0,0,18,8,3,6,14,9,0,40,5,0,0,3,0,0,11,0,0,0,3,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,14,14,5,8,37,33,0,95
LGA52310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,0,0,18,7,0,33,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,3,0,6,0,0,0,5,0,0,5,0,0,0,6,3,0,7,0,0,0,5,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,31,11,0,49
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,8,10,0,26,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,15,0,0,0,4,20,0,34
LGA52450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,23,17,9,42,29,0,124,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,10,8,5,4,0,21,5,11,4,6,0,0,18,0,7,0,3,0,0,14,6,0,0,17,0,0,28,7,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,14,17,28,10,49,17,0,121
LGA52520,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,14,3,25,4,78,43,0,145,0,3,0,0,0,0,3,0,0,0,0,7,0,7,0,3,0,6,5,0,14,0,0,0,4,0,0,10,0,0,0,6,0,0,8,0,3,0,13,3,0,25,0,3,3,4,0,0,14,0,0,0,7,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,16,0,18,12,41,30,0,108
LGA52590,0,0,5,0,0,0,0,4,0,0,0,0,0,6,15,0,24,102,26,0,103,55,0,289,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,12,11,0,27,0,0,0,5,0,0,9,0,0,0,9,4,0,19,16,11,0,12,6,0,40,35,7,0,25,11,0,87,43,0,0,20,0,0,69,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,5,4,0,6,22,0,37,116,24,6,99,67,0,311
LGA52660,0,0,0,0,0,0,0,0,0,0,8,0,0,12,13,0,30,548,35,10,371,63,7,1027,0,0,0,4,0,0,7,0,0,3,3,0,0,8,0,10,0,19,3,0,35,5,9,4,15,8,0,36,6,9,6,25,8,0,57,16,3,0,46,9,0,79,156,4,0,120,10,0,294,285,4,3,88,9,0,382,54,0,0,15,6,0,69,8,0,0,4,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,22,18,4,55,548,41,20,353,74,7,1035
LGA52730,0,0,0,3,0,0,5,0,0,9,3,0,4,14,0,0,22,185,79,19,208,31,3,528,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,31,10,13,3,0,55,4,13,13,12,8,0,49,0,7,0,17,4,0,31,6,13,11,25,4,0,60,68,9,0,57,8,3,148,39,0,0,49,3,0,105,16,0,0,9,0,0,27,4,0,0,3,0,0,7,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,3,0,19,9,0,28,142,78,33,228,49,4,531
LGA52800,0,0,0,0,0,0,5,3,0,9,8,97,9,16,67,5,202,111,996,51,81,329,15,1581,0,203,102,0,73,0,381,0,90,128,0,20,3,250,0,118,59,5,47,0,236,0,57,37,5,33,0,130,0,21,3,13,11,0,54,14,39,12,10,24,0,97,31,18,0,13,13,0,82,30,3,3,10,23,0,80,7,4,0,5,3,0,18,0,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,14,6,41,19,17,63,5,157,99,609,366,101,323,12,1512
