LGA_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
LGA52450,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3,8,8,11,10,0,0,53,13,18,62,35,39,47,34,20,5,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,14,0,0,0,3,3,11,6,0,0,32,0,7,8,11,4,6,0,0,0,30,0,0,15,6,8,11,0,0,0,42,0,3,6,0,4,6,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,6,6,40,8,19,46,29,30,33,13,8,7,189
LGA52520,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,3,15,21,16,22,13,0,0,106,6,19,64,79,45,50,22,7,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,8,3,14,8,5,4,0,35,0,6,9,10,3,0,5,5,0,39,0,5,13,3,0,0,0,0,0,33,0,0,0,5,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,3,27,5,12,45,26,37,20,16,12,3,175
LGA52590,0,0,10,4,6,8,5,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,15,12,37,39,31,32,42,17,5,229,23,31,144,128,151,165,181,60,8,886,0,0,3,7,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,4,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,8,11,10,0,0,0,0,23,0,0,11,10,20,19,20,0,0,86,0,0,12,20,24,20,15,3,0,87,3,9,19,23,14,14,4,5,0,90,0,4,10,14,9,6,4,0,0,46,0,0,0,4,4,5,0,0,0,14,0,10,8,12,8,7,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,10,7,25,25,22,32,16,17,7,154,16,24,108,114,106,106,61,30,10,579
LGA52660,0,8,15,31,23,24,21,6,0,127,3,0,0,0,0,5,0,0,0,5,0,0,4,12,16,10,13,0,0,53,17,25,83,95,95,82,67,53,42,560,69,191,641,700,609,543,415,185,87,3453,0,3,12,19,14,3,0,0,0,51,0,0,0,0,3,0,0,0,0,6,0,4,15,19,7,4,6,3,0,55,0,3,3,4,0,0,0,0,0,16,0,6,12,14,8,6,0,0,0,47,4,12,67,70,74,44,38,13,0,316,3,14,60,90,73,51,14,8,7,313,18,67,138,125,91,40,20,7,0,508,6,30,78,63,49,40,10,5,0,284,0,4,16,13,5,5,4,0,0,46,9,43,61,52,29,10,11,0,0,213,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,13,30,30,35,57,55,35,45,74,67,429,80,212,508,530,417,239,141,114,76,2308
LGA52730,3,5,7,6,9,16,4,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,0,33,22,11,25,35,49,54,49,34,12,292,51,29,141,251,294,389,343,180,45,1714,0,0,3,13,6,6,9,0,0,37,0,0,0,0,3,0,6,0,0,9,0,0,4,0,0,4,0,4,0,18,0,0,7,5,0,0,0,0,0,12,10,0,12,18,16,8,5,0,0,57,0,0,24,51,56,56,32,12,0,245,0,0,18,32,38,53,35,9,0,189,0,3,21,41,37,35,21,7,0,177,0,7,29,37,44,36,30,12,4,192,3,0,3,19,19,21,13,3,0,76,0,4,7,19,15,9,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,5,0,0,13,8,4,5,15,35,18,17,19,10,138,24,26,146,244,279,251,176,68,21,1230
LGA52800,0,0,6,3,11,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,13,61,45,103,92,85,96,57,15,0,554,67,94,275,230,221,213,134,24,0,1262,0,0,8,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,15,0,0,5,0,5,0,0,0,0,6,7,3,11,8,0,3,0,0,0,28,0,8,34,30,43,27,14,0,0,157,0,19,61,41,40,27,0,0,0,181,5,13,46,35,18,12,0,0,0,140,0,6,36,32,18,17,0,0,0,114,0,0,4,0,9,0,0,0,0,14,4,5,10,0,0,5,0,0,0,30,0,4,0,0,0,0,0,0,0,6,0,0,3,3,5,0,0,0,0,9,41,43,101,84,68,43,16,3,6,409,62,105,322,256,207,134,33,4,6,1126
LGA52870,0,3,0,13,9,6,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,5,0,0,25,15,10,28,35,36,41,43,34,8,251,54,68,158,241,261,278,285,124,24,1488,0,0,6,7,10,4,3,0,0,22,0,0,0,3,0,0,0,0,0,13,0,0,3,9,3,5,4,3,0,24,0,0,0,5,0,0,0,0,0,4,4,0,12,7,12,7,0,0,0,44,5,3,21,35,61,40,18,8,3,190,0,8,19,40,39,44,27,3,0,168,0,20,23,37,39,41,12,9,5,180,3,6,26,34,41,30,12,0,0,144,0,3,8,3,10,6,5,0,3,34,5,3,12,12,7,8,7,0,0,60,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,6,12,20,23,32,22,23,16,148,22,50,134,211,243,217,108,39,21,1046
LGA52940,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,10,0,13,4,0,38,0,13,18,23,29,16,29,8,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,4,5,3,3,0,23,0,4,11,4,0,8,0,0,0,27,0,0,4,6,0,3,0,0,0,14,0,0,7,3,5,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,21,20,14,25,12,7,0,107
LGA53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,12,8,14,13,6,0,60,3,7,27,30,23,26,26,11,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,10,0,0,4,3,13,4,0,0,0,20,0,0,7,7,6,3,0,0,0,25,0,0,5,0,0,4,0,0,0,16,0,0,6,3,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,16,0,6,32,21,24,15,9,0,0,105
LGA53080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,17,0,21,19,8,6,0,77,9,6,32,5,33,36,29,8,0,160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,4,8,0,0,0,16,0,0,3,5,3,0,0,0,0,18,0,3,0,6,4,3,0,0,0,13,0,0,6,5,0,0,4,0,0,12,0,0,4,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,5,7,3,4,0,0,46,5,18,38,27,17,17,9,4,0,139
LGA53150,0,4,10,3,12,9,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,0,3,0,0,25,3,6,29,38,30,23,23,36,30,212,21,86,287,364,484,418,340,162,67,2229,0,6,15,22,15,9,5,0,0,71,0,0,0,4,5,0,0,0,0,12,0,3,9,15,8,5,4,0,5,39,0,8,0,3,8,4,0,0,0,20,0,0,7,7,4,3,0,0,0,25,0,9,57,76,107,65,29,9,0,354,0,11,31,61,99,72,35,11,0,328,3,21,63,98,79,36,18,7,0,326,0,16,38,75,85,58,23,5,0,299,0,3,25,25,29,12,7,9,0,99,0,3,8,21,11,11,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,24,20,22,18,33,33,25,24,40,39,254,28,111,272,433,495,303,158,87,51,1925
LGA53220,0,4,26,26,30,9,0,0,0,99,0,0,5,0,0,0,0,0,0,4,0,0,7,8,11,5,0,0,0,37,36,105,503,474,362,242,36,3,0,1782,57,230,1182,1083,789,511,95,12,0,3958,0,4,29,10,6,0,0,0,0,49,0,0,5,4,0,0,0,0,0,20,3,13,38,13,7,0,0,0,0,74,0,3,3,0,5,0,0,0,0,5,0,4,19,6,5,3,0,0,0,37,8,14,57,38,22,7,3,0,0,147,0,9,65,47,23,10,4,0,0,160,3,41,116,63,33,12,0,0,0,271,3,14,53,29,25,8,0,0,0,131,0,3,18,4,0,0,0,0,0,23,6,23,62,30,22,11,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,5,0,0,0,17,47,69,179,146,86,47,14,3,0,598,65,206,635,403,241,110,24,6,0,1684
LGA53290,0,7,26,18,22,21,7,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,8,6,0,36,64,62,101,99,149,123,106,84,10,800,102,207,546,556,605,536,350,216,46,3165,0,0,10,6,11,0,0,0,0,29,0,0,7,0,3,0,0,0,0,11,0,0,8,8,3,4,3,0,0,28,0,0,4,0,6,0,0,0,0,7,6,11,22,38,16,3,5,0,0,91,0,16,58,72,91,55,53,18,3,360,4,13,75,87,91,66,25,10,0,370,20,38,95,117,73,56,24,10,0,436,6,21,51,69,63,43,15,8,0,278,0,12,24,20,12,8,8,0,0,79,6,38,41,48,32,19,9,0,0,191,0,0,0,0,0,7,0,0,0,3,6,0,0,4,3,0,4,0,0,19,50,30,54,63,76,62,75,86,52,541,99,176,449,520,479,322,217,125,60,2449
LGA53360,0,3,8,11,9,8,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,6,0,22,13,17,29,34,29,33,19,8,3,188,21,57,202,204,172,149,82,30,3,923,0,0,12,4,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,3,0,0,9,0,4,0,0,0,0,17,0,0,12,16,18,9,3,0,0,61,0,4,8,9,18,8,0,0,0,56,5,6,26,28,12,10,5,0,0,89,0,7,17,14,7,4,3,0,0,46,0,0,0,7,0,0,0,0,0,11,0,4,14,7,6,6,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,16,19,13,9,9,4,0,78,10,36,120,119,78,47,32,7,0,452
LGA53430,8,12,50,50,51,33,23,7,0,233,0,5,0,0,0,3,0,0,0,9,0,8,30,37,33,31,16,8,4,160,43,65,231,206,215,173,133,84,69,1223,109,417,1787,1903,1706,1681,1231,572,164,9576,0,17,112,83,59,33,10,3,0,319,0,0,15,15,11,13,4,0,0,59,3,15,45,36,19,25,9,13,0,166,5,7,33,35,14,9,0,0,0,111,0,7,49,43,29,11,0,0,0,144,0,67,297,260,269,193,97,29,8,1224,4,28,136,151,215,221,88,24,11,877,15,68,262,249,215,135,67,28,11,1045,9,63,241,314,283,234,91,20,9,1264,0,52,150,149,94,68,30,5,0,546,11,50,70,68,59,41,14,3,3,323,0,0,0,0,0,0,0,0,0,3,0,3,13,21,16,19,4,5,0,79,66,47,134,126,137,151,160,207,131,1161,118,436,1559,1548,1418,1161,588,344,165,7335
LGA53570,0,0,6,3,7,13,12,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,19,10,15,43,39,67,68,69,58,5,367,22,58,168,180,269,288,300,158,21,1459,0,0,7,5,0,0,3,0,0,14,0,0,0,0,5,0,0,0,0,7,0,0,0,5,0,3,7,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,10,7,3,5,3,0,0,27,0,6,10,11,21,20,18,7,0,93,0,0,15,22,20,27,3,5,0,99,0,15,21,29,31,29,13,0,0,138,3,6,14,12,6,15,6,0,0,67,0,0,4,3,11,4,0,0,0,20,4,7,17,22,6,14,4,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,3,15,33,18,43,26,17,7,168,28,35,111,156,123,169,90,30,5,749
LGA53640,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,6,3,12,7,13,15,4,0,62,6,11,49,42,46,53,39,3,0,253,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,0,0,0,0,15,0,0,3,3,3,13,3,0,0,26,0,0,6,13,4,5,0,0,0,36,4,0,8,10,10,4,3,0,0,38,0,6,3,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,6,5,0,0,5,0,32,9,11,36,47,41,33,8,3,0,186
LGA53710,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,6,12,14,17,7,0,67,11,6,24,35,31,29,39,11,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,0,3,8,6,6,3,0,0,29,0,0,12,7,3,8,6,0,0,30,0,0,8,5,10,0,0,0,0,31,0,6,0,5,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,5,0,24,5,7,36,33,33,26,9,5,4,161
LGA53780,22,135,389,389,230,139,89,29,7,1445,8,14,12,8,5,8,5,3,0,60,7,29,119,123,115,69,47,29,5,546,223,293,788,818,706,464,333,229,143,3987,675,2074,5778,7273,5432,3869,2766,1301,368,29521,0,74,226,148,77,41,13,0,0,582,3,22,131,92,46,9,7,0,0,314,10,37,136,112,74,45,36,15,7,476,6,19,46,24,12,10,0,3,0,111,8,22,88,47,36,14,6,0,0,224,31,202,582,505,516,347,193,70,18,2464,15,117,470,502,454,282,126,41,8,2021,114,457,1534,1171,752,469,202,68,13,4784,83,284,770,596,508,334,106,23,0,2706,22,79,210,121,65,37,21,11,0,576,90,268,455,356,182,139,63,15,0,1566,3,5,5,9,9,4,3,0,0,35,0,8,53,46,26,18,13,0,0,173,359,252,607,610,516,487,396,395,208,3826,750,1850,5310,4345,3266,2243,1174,658,256,19860
LGA53800,8,23,74,72,62,43,18,13,0,303,0,0,7,0,0,5,0,0,4,11,3,12,11,25,26,28,13,3,0,119,141,104,325,330,334,289,190,153,79,1948,279,508,1621,1685,1744,1595,1056,467,170,9124,0,8,26,37,13,11,3,0,0,101,3,3,18,13,13,9,5,0,0,62,3,10,18,28,14,8,6,7,0,91,0,4,19,12,11,3,0,0,0,49,5,16,56,20,22,13,0,0,0,135,10,75,203,249,215,193,89,46,13,1096,5,35,165,234,236,131,62,24,11,897,57,132,294,303,273,166,44,20,3,1293,39,69,167,194,181,113,21,0,0,789,5,19,49,37,29,9,5,3,0,162,40,78,120,143,63,39,26,14,3,532,4,0,0,6,5,0,0,0,0,11,0,3,3,15,14,6,9,0,0,52,153,102,159,181,181,158,171,151,70,1317,327,553,1298,1479,1274,857,444,267,97,6607
LGA53920,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,0,0,11,29,26,53,49,50,31,10,14,3,262,34,44,135,126,112,75,33,14,3,569,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,19,0,3,7,14,13,5,0,0,0,48,0,3,23,9,15,27,4,0,0,83,5,4,25,10,5,6,3,0,0,58,0,3,15,7,14,9,0,0,0,49,0,0,3,0,0,0,3,0,0,11,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,15,27,15,15,11,3,8,4,111,17,39,121,60,71,66,12,8,4,400
LGA53990,3,10,47,59,54,35,23,10,3,243,0,0,0,3,0,0,0,0,0,9,0,3,20,35,28,30,21,5,0,134,63,49,149,164,171,158,120,69,29,976,210,353,1079,1346,1279,1203,861,331,79,6741,0,7,16,32,27,4,4,0,0,87,0,0,11,4,7,6,0,0,0,28,0,11,30,29,21,4,11,3,0,98,3,5,10,10,3,4,0,0,0,28,11,6,12,31,16,4,0,0,0,91,6,28,116,128,175,138,69,18,0,679,0,16,84,202,158,114,51,11,5,643,41,87,187,199,149,89,39,9,6,804,16,41,130,139,110,90,21,0,0,544,3,6,27,24,18,11,5,3,0,102,12,47,83,90,51,25,15,4,0,334,0,0,0,0,0,0,0,0,0,6,0,0,0,8,9,5,5,0,0,31,76,43,106,119,117,111,78,80,25,763,171,307,816,1018,863,613,300,137,32,4247
LGA54060,0,3,7,5,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,9,15,9,17,35,30,53,45,36,9,244,23,38,71,119,151,199,176,86,20,887,0,5,7,5,0,0,0,0,0,18,0,0,0,4,7,0,0,0,0,4,6,0,0,0,5,0,3,0,0,10,0,0,0,0,0,5,0,0,0,8,0,0,7,7,3,0,0,0,0,19,0,3,9,22,20,27,17,4,0,104,0,0,9,24,23,21,10,0,4,95,0,8,18,20,17,22,9,6,0,98,0,3,9,20,10,8,7,0,0,54,0,0,7,0,3,4,5,0,0,18,0,5,12,20,8,4,4,0,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,6,0,12,18,20,16,20,21,7,115,16,23,86,141,109,107,76,37,8,600
LGA54130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,3,4,7,6,14,10,0,3,54,7,18,50,46,35,54,28,9,3,251,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,9,0,0,0,0,26,0,0,5,5,6,3,3,0,0,25,0,0,8,12,10,10,4,0,0,41,0,3,10,9,5,6,0,0,0,27,0,0,4,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,5,3,0,0,0,22,6,9,51,49,34,21,8,0,0,179
LGA54170,19,62,145,220,249,208,110,50,9,1079,12,15,7,0,0,5,7,0,0,48,9,35,62,114,134,108,85,40,9,592,165,224,542,690,711,566,417,243,153,3717,790,2354,6299,8540,8899,8087,6267,2369,582,44175,5,109,254,288,191,101,28,13,0,991,4,13,56,123,106,37,5,0,0,343,5,38,118,167,144,98,53,35,21,685,0,41,76,96,63,22,8,0,0,305,21,38,104,81,42,22,6,0,0,316,26,376,873,1310,1634,937,380,149,42,5723,20,178,719,1222,1523,1077,339,103,36,5217,128,579,1516,2048,1769,1112,412,180,42,7784,109,400,930,1069,972,654,197,45,6,4382,37,181,317,267,174,118,49,18,3,1165,120,381,522,644,485,320,109,36,13,2632,3,8,10,8,3,8,12,3,5,61,8,13,47,67,64,50,15,8,5,275,362,229,384,470,580,506,403,509,288,3737,850,2585,5923,7854,7758,5075,2003,1101,467,33609
LGA54200,10,33,86,112,90,65,36,17,3,459,5,3,3,0,0,3,0,0,0,14,9,10,35,50,50,33,25,23,7,248,78,110,283,298,288,251,167,132,78,1684,313,820,2250,2929,2800,2371,1970,1051,312,14814,0,26,86,72,50,44,14,10,0,298,0,3,15,24,28,12,4,0,0,88,4,10,49,58,35,29,25,18,8,240,0,15,16,27,12,9,5,0,0,84,0,15,40,42,27,19,3,6,0,159,8,107,266,290,385,321,184,79,14,1666,17,62,204,328,354,368,176,66,18,1598,49,209,526,496,422,336,221,65,20,2332,37,111,307,323,327,234,99,34,12,1480,11,41,96,86,62,39,29,11,3,380,43,108,196,213,120,95,58,13,0,838,3,3,0,4,0,3,0,0,0,18,0,3,8,21,26,15,8,0,0,82,161,108,166,225,223,222,213,230,145,1684,339,814,1980,2202,2066,1745,1050,530,219,10944
