LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52450,0,0,0,0,0,10,0,0,0,0,0,0,11,6,3,3,4,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,4,12,23,30,15,13,6,7,13,123,0,0,0,0,0,0,4,0,7,6,4,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,6,9,5,11,53,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,10,7,5,3,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0
LGA52520,0,0,0,0,0,7,0,0,0,4,0,0,12,9,8,3,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,10,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,9,9,15,26,25,19,21,10,11,140,0,0,0,0,0,0,0,7,3,9,7,5,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,16,5,9,15,3,7,58,0,0,0,0,0,5,0,0,4,0,0,0,10,0,0,0,0,0,6,8,8,0,3,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0
LGA52590,4,0,5,0,0,36,0,0,0,0,0,0,13,8,15,11,11,6,59,0,0,0,0,0,3,3,4,6,3,0,0,13,0,0,0,0,0,6,6,10,4,10,0,0,35,0,0,3,11,10,8,14,4,0,0,0,0,47,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,4,16,3,11,19,56,34,37,7,6,0,3,7,181,0,0,0,0,0,0,0,0,0,0,0,46,45,15,6,15,30,72,73,104,58,44,42,27,63,528,0,0,0,0,0,0,7,3,5,16,4,8,50,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,18,14,10,15,10,5,81,0,0,0,0,0,0,4,3,0,8,0,11,23,0,0,0,0,0,0,16,9,6,4,6,4,41,0,0,0,0,0,4,0,0,0,0,0,0
LGA52660,11,7,8,5,0,71,0,0,0,0,0,4,64,73,48,40,21,4,249,0,0,0,0,0,0,6,6,10,10,11,0,49,0,0,0,4,0,20,57,33,9,16,17,5,161,0,0,3,13,14,30,18,12,0,0,4,0,95,0,0,0,0,4,4,9,5,4,0,4,0,24,0,0,0,0,0,0,4,0,0,3,4,0,15,18,10,5,52,196,169,98,14,4,5,3,13,589,0,0,0,3,9,3,0,0,0,0,0,131,143,18,11,8,75,225,249,306,228,143,176,122,147,1719,0,3,0,0,0,3,0,42,53,92,94,21,312,0,0,0,0,0,5,16,8,12,9,7,4,61,0,0,0,0,0,13,82,98,128,156,91,29,603,0,0,0,0,0,3,13,11,24,33,25,6,110,0,0,0,0,3,17,89,79,28,30,25,17,289,0,0,0,0,0,8,30,11,0,7,6,3
LGA52730,6,6,3,0,0,62,0,0,0,0,0,9,19,18,13,6,4,0,81,0,0,0,0,0,0,6,3,5,0,3,0,15,0,0,0,0,6,8,10,5,6,5,0,0,40,5,0,3,3,12,20,25,3,6,3,7,0,87,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,3,3,13,14,6,7,27,99,105,42,11,7,8,10,5,346,0,0,0,0,0,4,0,0,0,0,0,90,99,21,10,13,48,127,170,148,69,53,51,40,102,837,0,0,0,0,0,5,8,7,14,22,24,13,91,0,0,0,0,0,12,21,11,9,7,7,3,71,0,0,0,0,0,9,30,22,40,27,24,10,166,0,0,0,0,0,0,11,0,0,4,5,5,28,0,0,0,0,0,9,25,12,10,3,9,0,61,0,0,0,0,0,6,20,3,0,0,0,0
LGA52800,0,0,4,0,0,8,0,0,0,0,0,6,9,8,11,6,6,0,44,0,0,0,0,0,0,5,0,0,6,5,0,15,0,0,0,4,0,9,13,8,0,0,0,0,30,0,0,0,7,0,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,3,3,44,33,21,6,6,0,0,0,8,130,0,0,0,3,0,0,0,0,0,0,0,44,51,0,3,3,59,35,42,45,43,45,60,44,61,450,0,0,0,0,0,3,6,14,10,24,16,15,89,0,0,0,0,0,3,4,4,0,0,0,0,18,0,0,0,0,0,0,6,11,8,8,5,8,48,0,0,0,0,0,0,0,3,0,4,0,0,18,0,0,0,5,0,9,19,9,4,9,0,6,56,0,0,0,3,3,11,6,0,0,0,0,5
LGA52870,8,5,0,3,0,46,0,0,0,0,0,14,28,19,23,23,12,3,117,0,0,0,0,0,0,7,6,0,6,4,0,23,0,0,0,0,0,20,32,11,0,7,12,0,85,0,5,0,3,6,27,14,0,0,0,3,0,64,0,0,0,0,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,11,13,10,10,40,99,78,52,9,4,7,3,9,330,0,0,0,0,0,0,0,0,0,0,0,64,69,18,16,10,55,114,162,168,75,60,87,68,85,917,0,0,0,0,0,0,11,4,15,25,28,12,100,0,0,0,0,0,3,3,0,3,5,3,0,24,0,0,0,0,0,12,21,25,40,40,23,6,171,0,0,0,0,0,0,4,9,11,6,13,5,53,0,0,0,0,0,17,31,31,15,11,10,7,114,0,0,0,0,4,5,12,3,0,0,0,0
LGA52940,4,0,0,0,0,4,0,0,0,0,0,3,7,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,5,14,19,15,13,10,5,4,8,92,0,0,0,0,0,0,0,5,5,5,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,6,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
LGA53010,0,0,0,0,0,6,0,0,0,0,0,0,6,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,7,17,16,11,4,4,7,9,88,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,4,3,6,3,31,0,0,0,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
LGA53080,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,5,11,13,9,6,5,5,6,12,63,0,0,0,0,0,0,0,5,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
LGA53150,12,0,10,7,0,39,0,0,0,0,0,4,15,5,20,25,48,0,123,0,0,0,0,0,0,3,0,0,3,7,4,18,5,0,0,0,0,3,17,16,0,12,22,0,74,0,0,0,9,9,14,26,7,10,9,5,3,87,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,17,37,55,77,21,6,10,13,6,263,0,0,0,0,0,0,0,0,0,0,0,42,44,15,8,4,24,42,82,160,80,57,105,182,54,812,0,0,0,0,0,0,5,3,8,34,154,15,218,0,0,0,0,0,0,3,8,4,10,17,0,43,0,0,0,0,0,4,14,25,36,76,210,11,378,0,0,0,0,0,0,0,4,3,4,25,3,45,0,0,0,0,0,3,6,13,5,19,84,10,145,0,0,0,0,0,0,4,4,0,5,8,0
LGA53220,0,0,8,0,0,10,0,0,0,0,0,4,3,5,10,19,10,0,52,0,0,0,0,0,0,0,0,10,5,0,0,18,0,0,0,0,0,0,10,3,4,5,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,3,29,15,10,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,33,29,0,0,3,34,15,24,26,17,53,90,102,35,405,0,0,0,0,0,0,0,11,20,52,93,15,185,0,0,0,3,0,5,0,0,4,0,3,0,13,0,0,0,0,0,3,5,14,31,32,44,7,135,0,0,0,0,0,0,5,0,3,7,25,3,44,0,0,0,0,0,7,24,21,6,16,18,4,93,0,0,0,3,5,0,9,0,0,0,0,0
LGA53290,14,8,8,5,0,77,0,0,0,3,0,3,72,55,37,37,28,8,244,0,0,0,0,0,5,6,4,11,4,4,3,38,0,0,0,0,0,26,50,20,0,9,11,0,123,0,0,0,11,12,36,18,13,0,0,4,0,99,0,0,0,0,0,5,0,6,0,3,6,0,13,0,0,0,0,0,4,5,5,3,0,0,3,17,16,13,6,29,137,115,69,17,9,11,14,17,446,0,0,0,0,0,0,3,0,0,0,5,135,150,24,11,3,46,153,209,285,212,135,145,142,171,1550,0,0,0,0,0,10,20,44,34,65,74,46,287,0,0,0,0,0,5,12,4,9,8,0,10,47,4,0,0,3,0,12,108,87,76,105,64,54,505,0,0,0,0,0,0,5,10,17,14,12,6,74,0,0,0,0,0,20,71,38,11,21,9,13,183,0,0,0,3,0,8,10,5,0,4,0,0
LGA53360,0,4,0,3,0,25,0,0,0,0,0,0,13,9,16,12,0,0,54,0,0,0,0,0,0,0,7,5,4,8,0,23,0,0,0,0,0,9,9,4,0,3,0,0,15,0,0,0,0,0,3,3,0,0,0,0,0,17,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,0,4,20,19,13,4,0,0,0,4,74,0,0,0,0,0,0,0,0,0,0,0,50,47,4,0,0,3,19,47,59,46,42,46,32,57,365,0,0,0,0,0,0,9,8,12,21,15,11,66,0,0,0,0,0,6,7,0,0,0,6,0,15,0,0,0,0,0,0,16,17,19,17,14,7,97,0,0,0,0,0,0,0,3,4,4,7,0,15,0,0,0,0,0,7,14,13,0,3,6,0,44,0,0,0,0,0,0,0,3,0,0,0,0
LGA53430,35,16,24,40,0,205,0,0,0,0,3,9,96,108,100,122,153,8,603,0,0,0,0,0,0,11,21,18,22,49,10,116,0,0,0,0,10,35,78,69,18,35,72,7,323,0,0,3,10,20,70,90,31,12,17,39,6,299,0,0,0,6,4,10,6,7,5,3,5,0,38,0,0,0,0,0,0,0,0,6,5,9,0,28,42,17,20,69,204,240,183,58,26,43,42,16,973,0,0,0,0,0,0,3,0,0,0,0,259,266,40,20,28,92,247,399,538,412,292,532,750,303,3665,0,0,0,0,0,0,14,33,44,125,349,35,600,0,0,0,5,0,19,34,27,27,39,47,3,196,0,0,0,0,5,8,71,105,147,272,418,35,1052,0,0,0,0,0,0,15,15,29,55,91,11,216,0,0,0,0,3,13,67,79,34,66,134,15,420,0,0,0,0,13,15,28,14,10,19,26,7
LGA53570,8,3,4,7,0,43,0,0,0,0,0,5,20,14,9,12,3,6,66,0,0,0,0,0,0,0,3,4,0,4,0,19,0,0,0,3,5,9,31,14,0,0,5,0,65,0,0,4,7,10,19,13,0,0,0,0,3,53,0,0,0,0,0,6,3,7,5,0,3,0,15,0,0,0,0,0,0,0,7,0,0,3,0,11,15,7,8,38,94,77,49,8,4,0,6,16,334,0,0,0,0,0,0,0,0,0,0,0,77,84,19,10,16,47,115,124,160,82,42,30,50,103,812,0,0,0,0,0,3,7,15,18,21,14,20,99,0,0,0,0,0,4,4,4,4,3,3,4,24,0,0,0,0,0,0,21,28,25,23,10,12,121,0,0,0,0,0,0,3,0,4,6,9,8,27,0,0,0,0,0,3,22,10,4,7,10,7,60,0,0,0,0,0,0,8,3,4,0,0,4
LGA53640,3,0,0,0,0,9,0,0,0,0,0,7,6,11,6,6,4,0,26,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,3,6,0,3,0,3,0,17,0,0,0,0,6,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,0,3,0,4,28,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,8,11,18,19,23,12,19,11,17,137,0,0,0,0,0,0,3,3,6,5,4,3,28,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,10,13,9,7,8,7,53,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,4,0,6,9,5,33,0,0,0,0,0,0,0,0,0,0,0,0
LGA53710,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,7,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,5,0,3,0,12,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,13,8,3,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,3,0,19,15,33,14,14,8,7,19,129,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,6,3,5,9,8,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,9,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
LGA53780,65,22,22,11,10,444,0,0,0,7,11,58,478,355,236,196,90,13,1442,3,0,0,5,4,15,51,47,43,44,18,4,233,7,0,3,17,38,249,516,205,49,64,54,9,1212,7,11,26,80,103,229,179,47,24,13,7,9,737,0,0,0,6,15,29,32,17,9,9,8,9,126,0,0,0,0,0,3,12,9,8,20,9,13,83,318,66,88,323,1062,890,439,60,25,29,11,75,3390,3,0,0,6,13,19,6,10,0,6,0,656,732,346,85,123,454,1270,1625,2089,1294,854,924,472,810,10339,0,0,0,4,3,20,209,485,601,960,969,133,3384,0,0,0,8,11,91,192,118,83,83,61,22,659,0,0,0,7,7,110,831,812,804,848,656,150,4218,3,0,0,7,6,21,96,125,132,151,104,41,686,3,0,8,33,64,507,1216,724,230,373,366,118,3647,0,0,17,73,83,297,288,114,45,53,48,64
LGA53800,22,16,15,7,3,189,0,0,0,0,5,27,163,145,103,111,68,8,627,0,0,0,0,0,3,27,15,24,33,24,0,127,0,0,0,10,14,64,134,82,26,28,43,3,404,0,4,8,40,39,89,75,19,7,13,3,5,303,0,0,0,0,4,3,17,14,0,3,0,3,50,0,0,0,0,0,4,7,4,8,5,5,0,38,75,25,27,122,390,288,199,39,18,23,22,38,1257,0,0,0,0,8,8,0,0,0,4,0,390,413,76,32,37,181,469,547,771,497,363,467,342,459,4238,0,0,0,0,0,5,44,92,113,271,260,57,847,0,0,0,0,0,12,32,31,37,14,22,13,160,0,0,3,0,0,16,165,217,263,252,174,56,1154,0,0,0,0,0,4,34,39,34,63,42,14,220,0,0,0,0,3,40,165,128,40,69,56,27,533,0,0,6,7,7,22,58,21,16,11,8,8
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,8,0,0,0,3,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,24,12,12,10,3,6,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,26,15,10,12,7,16,18,5,23,145,0,0,0,0,0,0,0,3,5,0,4,3,19,0,0,0,0,0,5,5,0,0,0,0,3,12,0,0,0,0,0,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,9,6,5,0,0,0,0,22,0,0,0,8,4,5,5,0,0,0,0,0
LGA53990,18,6,6,8,0,119,0,0,3,0,0,13,94,89,104,102,47,4,467,0,0,0,0,0,0,15,16,19,27,13,5,93,0,0,0,9,4,33,111,70,14,27,22,12,297,0,0,6,28,27,62,64,19,4,3,7,0,221,0,0,3,6,5,8,17,9,3,5,5,0,62,0,0,0,0,0,0,0,8,4,7,6,0,33,66,20,43,111,319,347,201,39,19,17,0,23,1210,0,0,0,0,0,3,4,3,0,0,4,241,258,71,31,56,150,369,510,582,388,298,358,235,291,3334,0,0,0,0,0,6,29,80,95,218,235,62,733,0,0,0,0,0,9,30,20,12,12,5,3,103,0,0,0,0,0,16,166,207,221,259,185,55,1102,0,0,0,0,0,7,25,29,39,40,39,10,190,0,0,0,4,3,30,169,153,43,70,47,32,549,0,0,0,4,10,12,34,23,10,10,7,10
LGA54060,0,0,4,5,0,23,0,0,0,0,0,5,14,12,11,5,8,0,58,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,9,0,3,4,0,35,0,0,5,7,0,10,11,6,0,0,0,0,32,0,0,0,4,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,8,23,62,53,35,8,6,6,0,9,223,0,0,0,0,0,0,0,0,0,0,0,61,67,12,0,10,37,65,90,88,46,34,31,30,76,529,0,0,0,0,0,0,3,3,6,24,18,11,67,0,0,0,0,0,0,3,4,0,0,0,6,6,0,0,0,0,0,0,14,12,15,19,14,11,84,0,0,0,0,0,0,4,8,0,0,4,3,22,0,0,0,0,0,5,15,6,0,7,3,6,44,0,0,0,0,0,0,9,0,0,4,0,0
LGA54130,0,0,0,0,0,10,0,0,0,6,0,0,5,10,0,4,4,0,28,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,3,4,0,0,0,0,0,8,0,0,0,4,6,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,5,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,11,10,19,24,18,10,14,12,9,141,0,0,0,0,0,3,5,4,5,3,6,5,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,3,7,6,39,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0
