LGA_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
LGA52450,23,27,10,23,18,24,11,13,0,149,277,238,159,184,170,196,127,77,25,1456,0,0,0,0,0,4,0,0,0,5,21,13,10,19,10,40,46,16,11,192,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,14,25,11,29,10,5,10,8,4,0,105,27,32,21,14,24,16,16,6,5,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,3,0,13,5,15,13,7,3,87
LGA52520,38,15,28,28,18,18,7,8,3,173,294,134,211,205,176,205,112,67,27,1428,0,0,0,0,0,0,0,0,0,0,23,13,8,20,30,28,23,12,17,165,0,0,0,0,0,0,0,0,0,0,11,3,13,7,3,3,5,7,4,52,26,11,28,12,3,15,3,0,0,104,31,26,20,45,17,24,3,9,0,171,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,7,12,13,9,5,59
LGA52590,52,24,57,43,45,52,47,23,4,342,495,233,365,367,457,549,482,218,49,3212,0,0,3,4,4,0,3,0,0,14,19,11,14,32,62,99,161,90,27,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,0,3,31,0,0,0,0,0,0,0,0,0,0,39,24,41,44,60,92,79,39,11,435,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,7,0,3,21,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,10,16,8,4,49,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,4,5,4,7,14,32,11,3,82
LGA52660,246,133,171,169,147,170,111,87,36,1264,3028,1706,1836,1780,1888,1657,1177,699,273,14028,25,8,25,20,15,13,8,0,0,114,136,104,86,149,271,340,394,294,118,1897,0,0,0,0,0,0,0,0,0,0,65,29,23,46,48,29,41,22,4,305,0,0,0,0,0,0,0,0,0,0,491,239,260,344,357,307,241,160,50,2449,14,0,4,10,3,9,5,4,5,51,4,0,6,4,7,0,3,3,0,31,15,6,11,12,18,13,11,8,5,90,14,4,0,5,0,4,0,6,0,40,0,0,5,0,6,8,5,4,4,37,0,0,0,4,0,0,0,0,0,4,5,3,0,4,15,12,11,4,3,62,28,9,3,21,14,16,8,10,6,109,19,6,7,18,27,40,24,25,0,165,0,0,4,0,3,8,0,6,0,26,11,0,3,7,7,3,3,10,3,50,16,7,13,22,43,52,76,44,13,276
LGA52730,158,49,42,99,111,136,137,56,20,801,1011,511,383,636,868,976,931,411,118,5850,5,0,0,16,19,14,23,3,0,94,25,16,4,31,78,141,198,146,47,682,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,17,10,18,0,60,0,0,0,0,0,0,0,0,0,0,59,28,29,47,62,88,99,61,17,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,7,5,16,4,0,0,57,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,14,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,20,0,0,0,0,0,3,0,8,0,9,0,0,0,4,0,12,13,13,0,55,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,13,5,0,0,5,4,25,34,31,6,108
LGA52800,317,194,273,199,157,97,60,12,6,1307,1982,1097,1379,1051,955,788,335,101,35,7728,0,8,4,8,5,5,0,0,0,27,15,8,23,15,30,59,43,15,0,216,0,0,0,0,0,0,0,0,0,0,9,3,18,6,10,6,14,0,0,59,0,0,0,0,0,0,0,0,0,0,153,84,114,114,125,103,73,22,5,799,6,0,0,3,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,174,117,87,117,103,86,30,13,4,731,29,4,18,9,14,9,0,0,0,80,0,0,0,0,14,10,11,6,0,42,3,0,0,0,0,0,0,0,0,8,10,8,5,5,3,0,3,0,0,35,31,22,26,18,19,23,17,5,3,154
LGA52870,126,55,51,77,107,123,101,44,19,710,1053,512,526,671,853,1037,791,321,110,5871,0,0,0,4,9,6,9,4,0,32,59,34,28,46,110,199,215,143,47,888,0,0,0,0,0,0,0,0,0,0,10,3,0,3,12,6,8,0,5,51,0,0,0,0,0,0,0,0,0,0,175,64,59,109,131,153,145,84,27,950,6,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,7,3,6,0,7,4,15,11,5,4,61,0,0,0,0,0,0,0,0,0,5,0,3,0,3,5,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,8,3,0,16,8,6,0,0,63,3,0,3,3,0,4,4,0,0,23,4,0,0,5,7,10,24,7,5,65,0,0,0,0,0,0,4,0,0,6,11,3,7,4,0,10,9,3,0,47,3,0,0,8,8,26,37,21,6,107
LGA52940,16,4,8,11,3,0,6,3,0,62,161,51,70,85,94,97,91,41,9,693,0,0,0,0,0,0,0,0,0,0,8,7,4,12,21,15,41,12,0,127,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,10,9,7,7,14,7,16,5,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,9,11,8,0,47
LGA53010,18,3,11,16,14,24,4,7,0,92,124,39,99,91,86,118,69,43,5,673,0,0,0,0,0,0,0,0,0,0,6,0,6,12,12,17,25,4,0,87,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,18,6,11,8,14,16,9,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,7,0,22
LGA53080,17,14,23,23,39,29,19,3,0,159,115,54,116,70,148,140,93,31,6,767,0,0,6,5,0,0,0,0,0,17,5,3,7,0,12,5,20,15,5,64,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,3,14,10,9,17,13,11,0,89,0,0,3,0,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,5,0,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3
LGA53150,106,66,74,87,124,93,53,54,59,721,1349,847,712,965,1244,1057,653,382,167,7375,0,3,8,8,13,13,23,0,0,65,72,66,32,62,145,161,160,89,44,825,0,0,0,0,0,0,0,0,0,0,14,11,5,7,15,5,13,4,3,70,0,0,0,0,0,0,0,0,0,0,350,253,120,184,297,282,193,137,68,1886,0,0,3,0,0,0,0,0,0,6,4,0,0,0,8,5,9,3,0,38,0,5,3,6,3,8,8,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,8,4,4,31,0,6,0,0,3,5,3,0,0,26,3,5,3,3,8,23,21,10,5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,7,26,31,17,18,4,134
LGA53220,238,188,720,514,418,229,28,3,0,2334,1608,999,2934,2194,1684,945,194,24,6,10591,10,8,26,25,35,8,4,0,0,117,39,23,54,88,95,112,25,5,0,431,0,0,0,0,0,0,0,0,0,0,49,31,29,29,36,29,7,3,0,217,0,0,0,0,0,0,0,0,0,0,202,97,232,260,245,153,41,7,3,1239,0,4,0,11,0,0,0,0,0,14,3,5,8,13,14,8,0,0,0,45,0,0,0,3,6,3,0,0,0,7,0,0,0,0,4,0,0,0,0,11,33,27,32,28,6,18,9,0,0,153,0,0,0,5,0,0,0,0,0,3,3,0,12,12,7,0,0,0,0,34,16,11,10,21,15,5,0,0,0,74,3,0,7,8,13,19,6,4,0,64,0,0,0,0,0,0,0,0,0,0,25,27,18,19,15,10,4,0,0,122,7,7,11,17,11,20,4,0,0,75
LGA53290,378,236,247,234,315,251,178,81,34,1955,2933,1731,1632,1743,2095,1796,1350,698,256,14238,19,5,9,23,14,12,7,0,0,90,122,69,62,93,215,323,294,229,97,1502,0,0,0,0,0,0,0,0,0,0,47,16,27,24,17,39,24,9,9,203,0,0,0,4,0,0,0,0,0,4,251,133,148,175,265,226,214,149,40,1604,6,9,8,3,6,3,9,4,5,43,0,0,3,0,0,4,0,0,0,13,19,11,8,24,11,13,14,10,3,119,0,0,0,0,0,0,0,0,0,8,38,9,9,18,18,20,32,19,4,177,0,0,0,4,0,0,0,0,0,4,8,14,0,9,12,14,18,10,3,88,7,6,3,14,18,14,22,11,4,91,17,7,8,13,18,31,49,32,6,189,0,0,0,0,0,3,3,3,0,14,9,0,0,15,8,12,4,6,3,65,37,11,12,22,48,86,89,66,33,405
LGA53360,58,32,55,57,39,43,25,0,0,314,565,253,413,455,401,325,243,61,14,2727,4,0,5,10,9,3,4,0,0,31,19,8,11,28,35,63,51,27,7,247,0,0,0,0,0,0,0,0,0,0,4,0,5,0,8,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,47,30,77,58,52,55,42,19,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,23,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,10,0,8,0,37
LGA53430,410,331,604,492,506,453,325,243,169,3536,4096,2878,4582,4021,4214,3889,2813,1674,736,28893,23,30,38,63,94,74,67,16,0,411,177,108,106,222,354,520,575,393,148,2599,0,0,0,0,0,0,0,0,0,0,29,23,20,28,23,36,30,22,7,218,0,0,0,0,0,0,0,0,0,0,855,603,561,645,870,959,804,634,379,6296,0,3,0,0,0,4,3,9,4,34,27,18,21,23,32,21,23,18,9,200,9,3,3,9,11,5,10,7,0,64,0,3,0,3,6,0,0,0,0,12,0,4,5,6,11,12,8,12,3,59,0,3,0,0,0,0,0,0,0,8,0,0,9,11,15,17,12,12,0,81,14,9,7,11,13,20,11,10,0,95,19,6,20,28,45,56,73,47,12,307,0,0,0,4,0,0,8,0,0,14,5,5,0,4,5,3,0,0,0,17,22,17,22,33,46,72,81,53,18,359
LGA53570,89,38,53,67,78,116,98,46,13,603,887,441,509,569,734,871,805,333,72,5218,8,5,20,12,18,11,5,4,0,75,46,41,19,51,108,165,229,139,31,827,0,0,0,0,0,0,0,0,0,0,16,7,6,8,4,12,5,11,0,62,0,0,0,0,0,0,0,0,0,0,89,54,70,85,125,160,167,81,16,848,0,0,0,0,0,0,4,0,0,8,0,0,7,3,0,6,9,6,0,24,4,3,7,3,5,7,4,7,0,40,0,3,6,3,0,0,0,4,0,19,0,0,0,3,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,5,0,25,12,9,8,3,8,3,0,0,0,43,3,8,17,9,16,22,25,15,7,122,0,0,0,0,0,0,3,0,0,4,0,0,4,5,5,3,0,0,0,19,10,9,0,13,20,24,50,26,0,166
LGA53640,26,9,13,14,33,26,14,8,0,152,244,102,179,146,178,202,106,34,15,1219,0,0,0,0,0,0,0,0,0,7,24,8,15,13,26,28,36,10,0,160,0,0,0,0,0,0,0,0,0,0,14,5,14,14,3,12,8,0,0,82,18,18,9,11,6,5,14,0,0,82,19,4,18,18,17,22,13,6,6,120,0,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,7,11,0,0,32
LGA53710,17,10,11,16,12,21,8,9,5,109,205,72,111,114,147,149,120,73,31,1036,0,0,0,0,0,0,0,0,0,0,16,3,13,20,23,28,45,17,5,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,39,13,21,33,21,34,27,19,6,206,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,9,11,11,4,47
LGA53780,1949,1411,1895,1674,1268,980,642,403,201,10427,24657,15926,19192,17584,14908,11983,8280,4113,1429,118073,625,433,672,978,743,561,462,123,28,4634,651,579,425,769,1426,1783,1984,1333,467,9418,3,0,0,0,0,0,0,0,0,4,620,377,389,390,402,288,237,129,47,2891,13,15,10,12,9,11,5,0,0,69,3872,2779,2035,3017,3085,2701,2308,1171,414,21386,52,36,32,38,44,31,49,17,3,309,87,50,52,86,71,62,65,20,7,512,43,37,51,66,75,67,73,39,17,465,42,51,30,45,44,39,36,14,0,299,33,26,10,27,34,32,40,19,11,223,84,72,39,61,53,35,13,9,0,369,138,104,98,126,114,138,113,73,26,920,492,293,244,295,293,248,149,61,16,2099,231,147,120,188,233,255,255,195,67,1686,8,7,10,10,20,25,44,34,14,166,121,62,50,76,75,53,51,30,13,525,151,104,85,152,172,205,297,189,62,1416
LGA53800,792,536,629,610,630,494,355,195,61,4312,8037,4883,4709,4934,5641,4739,3256,1806,636,38632,48,37,38,75,73,43,28,6,5,350,331,268,204,363,773,935,1000,611,261,4745,0,0,0,0,0,0,0,0,0,0,83,51,24,45,62,51,31,15,0,358,0,0,0,0,0,0,0,0,0,0,1818,1118,839,930,1263,1196,917,542,202,8826,5,0,7,0,5,9,12,11,5,60,9,0,9,11,15,13,8,5,3,64,35,13,25,25,46,35,39,25,4,255,3,7,5,3,10,4,5,4,0,37,15,11,5,11,16,33,27,16,10,150,0,0,3,0,0,0,0,0,0,3,28,7,14,18,20,24,34,17,10,175,138,45,34,84,88,92,58,18,0,560,11,4,7,18,34,80,95,51,20,317,8,3,8,6,7,14,23,5,4,74,43,27,25,25,23,31,13,5,7,190,74,54,31,65,93,148,172,119,29,781
LGA53920,205,112,165,116,81,52,28,13,3,770,871,541,607,445,341,292,122,39,11,3267,0,0,7,4,0,0,0,0,0,11,0,4,0,4,6,16,15,0,0,55,0,0,0,0,0,0,0,0,0,0,3,4,9,4,3,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,301,214,203,164,125,74,49,12,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,110,67,43,51,39,29,22,8,0,374,71,56,21,45,28,12,11,5,0,250,0,4,0,4,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,28,16,17,21,19,9,7,3,0,116
LGA53990,510,318,322,351,377,335,291,144,30,2679,5890,3060,3139,3551,3761,3332,2415,1101,292,26549,15,8,23,40,34,19,20,4,0,165,265,186,120,315,522,744,721,430,135,3440,0,0,0,0,0,0,0,0,0,0,92,53,50,73,84,61,50,20,8,490,0,0,0,0,0,0,0,0,0,0,1127,599,506,728,768,777,629,323,84,5539,21,7,8,14,13,20,36,21,4,128,18,0,3,11,8,7,8,4,0,51,43,16,28,38,27,30,37,18,7,239,32,16,9,15,24,12,7,6,0,119,0,6,6,5,7,6,10,11,0,51,0,0,0,0,0,0,0,0,0,0,6,0,9,11,12,27,20,15,4,103,28,8,15,17,13,25,22,9,0,132,50,19,27,38,58,67,81,40,4,385,6,3,0,0,5,4,4,0,0,27,10,8,10,16,14,9,12,10,0,97,39,26,10,36,53,128,123,92,19,523
LGA54060,46,23,27,39,44,56,55,13,10,319,608,297,286,389,490,586,567,259,90,3569,0,0,3,4,3,0,4,0,0,27,39,25,18,41,78,136,195,124,36,686,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,6,6,0,0,19,0,0,0,0,0,0,0,0,0,0,67,38,20,47,85,98,110,50,7,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,5,0,0,14,4,0,0,0,5,11,20,12,5,51,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,4,16,0,0,0,4,16,24,45,25,12,118
LGA54130,47,3,34,23,21,33,16,13,0,187,231,75,161,119,175,189,101,48,7,1106,0,0,0,0,0,0,0,0,0,0,14,3,6,10,23,31,33,9,6,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,22,12,18,17,14,26,17,12,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,25
LGA54170,1972,1461,1387,1491,1606,1533,951,467,267,11147,29519,20594,17271,20772,23507,20890,13834,5654,2404,154443,153,136,200,339,329,237,223,57,16,1686,2066,1748,872,1727,3407,4261,4391,2324,809,21602,0,0,0,0,0,0,0,0,0,4,490,322,202,295,442,342,322,150,49,2612,5,0,0,5,0,0,0,0,6,11,6512,4135,2745,4181,4709,4954,4105,1863,647,33849,81,65,28,50,70,83,115,57,14,567,216,171,122,197,263,276,198,90,38,1579,33,38,25,38,55,70,56,23,18,364,95,60,52,40,49,42,39,20,3,401,52,23,24,35,56,65,73,42,8,380,62,34,38,40,19,53,23,3,5,279,133,95,56,126,165,198,148,90,38,1055,347,241,179,237,242,241,178,68,14,1755,153,152,85,172,352,544,564,314,116,2457,12,8,7,6,11,32,35,18,4,137,20,14,11,19,17,19,29,14,6,151,405,233,130,286,427,563,698,356,132,3226
LGA54200,861,566,670,646,683,653,521,311,155,5069,11180,7217,7080,7677,7966,6912,5561,2935,921,57451,103,59,87,165,135,83,56,13,3,699,497,388,234,501,919,1275,1414,1055,385,6671,0,0,0,0,0,0,0,0,0,0,125,107,70,109,133,124,131,84,38,927,69,26,47,42,24,15,5,5,0,231,2070,1404,965,1363,1681,1449,1371,716,281,11297,27,13,7,17,20,27,29,25,11,182,34,31,19,37,39,31,35,12,0,240,10,14,8,25,24,33,33,23,12,177,17,12,14,14,9,19,11,6,0,98,11,6,3,25,28,29,25,24,12,162,16,0,0,12,4,0,0,0,0,41,23,17,23,27,43,51,55,31,12,273,89,60,41,51,67,55,54,15,11,451,81,53,32,60,102,144,158,130,48,810,9,5,0,10,7,11,17,3,8,59,117,67,40,69,77,50,70,23,13,536,86,57,42,85,126,196,243,178,59,1069
