LGA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,3,4,4,0,0,21,7,11,3,17,12,17,10,8,0,94,78,120,70,267,126,143,99,70,18,987,0,0,0,0,0,0,0,0,0,0,139,200,111,360,191,206,145,92,21,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,25,21,16,6,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LGA57490,0,9,17,75,24,10,3,0,0,146,0,10,25,60,48,62,45,28,8,282,0,15,43,135,72,43,15,5,0,327,3,77,114,524,290,243,182,97,29,1555,160,420,394,884,363,273,263,240,197,3194,4335,9951,8217,18897,9141,7800,5757,3268,1225,68591,0,0,0,4,0,0,0,0,0,10,8653,17090,12086,23317,9453,7294,5465,2549,818,86720,0,0,0,29,4,0,3,0,0,46,0,0,0,42,22,33,20,9,3,125,0,9,4,62,15,10,3,0,0,105,0,7,0,10,3,0,0,0,0,17,4,23,14,104,57,39,26,9,4,272,0,0,7,20,19,13,8,4,0,71,0,20,25,112,48,41,22,6,0,282,0,3,0,33,17,32,53,37,6,178,0,3,4,17,9,6,11,7,3,57,26,640,1388,2874,3083,3889,2370,1921,593,16773,0,0,11,45,22,16,7,0,0,105,0,0,0,46,20,14,21,10,7,112
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,0,0,9,0,0,0,10,7,10,11,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,14,11,9,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,7,0,8,3,0,0,26,0,3,0,11,7,10,5,0,0,34,0,6,23,58,21,5,5,0,0,119,0,14,41,133,48,37,27,15,3,325,24,90,64,194,76,73,46,35,8,610,1370,2519,1877,4987,2006,1694,1049,455,138,16102,0,3,4,18,5,3,0,0,0,34,2689,4710,2966,6404,2443,1798,1151,396,119,22665,0,0,3,9,4,0,0,0,0,18,0,0,0,10,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,7,0,8,0,10,0,0,0,0,0,13,4,8,13,23,7,15,5,0,0,76,0,0,0,3,3,5,4,0,0,13,0,0,3,21,12,0,8,0,0,42,0,0,0,12,0,3,0,4,0,24,0,0,0,3,0,0,0,3,0,7,0,40,104,472,494,715,430,291,64,2605,0,4,7,22,0,4,0,0,0,42,0,3,0,13,6,0,4,0,0,28
LGA57770,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,20,5,11,13,25,3,10,10,4,5,82,29,49,44,150,60,82,65,22,3,507,0,0,0,0,0,0,0,0,0,0,51,78,49,147,81,102,99,37,4,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,17,12,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
LGA57840,0,6,15,47,28,29,8,6,0,139,0,3,4,10,9,11,5,0,0,41,0,0,11,28,18,23,14,0,0,97,7,30,89,406,133,107,78,54,19,928,33,59,93,264,95,117,125,121,142,1045,981,1934,2830,6222,2739,2771,2508,1382,794,22163,0,0,0,15,5,3,4,0,0,30,1863,3498,4496,6426,2911,2603,2576,1244,612,26234,0,3,6,26,0,3,0,0,0,38,0,0,0,17,0,10,3,3,0,37,0,7,4,82,8,9,0,0,0,102,0,0,5,10,8,4,4,0,0,29,0,9,9,55,19,24,16,9,0,135,0,0,0,21,12,8,8,10,0,59,7,41,98,363,103,132,50,18,9,809,0,0,0,4,3,12,14,7,9,51,0,5,3,23,6,3,8,4,0,53,13,70,133,469,397,603,480,309,147,2604,0,0,0,5,6,0,6,5,0,23,0,7,0,54,11,5,9,0,0,91
LGA57910,5,46,138,684,493,373,267,63,46,2123,0,0,11,59,25,26,28,18,5,185,0,7,30,179,83,80,55,12,7,446,53,503,695,3688,837,647,472,274,144,7313,243,428,483,1705,507,445,486,408,258,4966,6465,12143,12341,37053,14275,12516,10941,7100,3659,116500,4,17,39,222,43,37,18,5,0,383,12408,20305,17298,34581,15183,12439,9587,6060,2739,130595,0,6,10,81,14,9,12,0,0,135,4,0,14,242,102,204,91,29,9,692,13,43,53,1090,87,28,13,6,0,1334,0,6,5,45,29,24,8,4,0,121,9,29,45,275,130,92,60,26,10,670,3,7,16,105,37,27,25,10,3,230,5,142,235,1454,493,446,258,101,47,3174,0,5,6,92,71,104,173,155,77,694,9,46,26,65,28,32,40,51,17,309,47,332,642,3038,1882,2220,1865,1281,541,11841,0,5,3,23,15,20,11,3,0,82,6,19,49,284,69,54,32,10,4,527
LGA57980,0,0,3,11,6,4,6,3,0,40,0,0,0,7,4,0,0,4,0,22,0,0,5,9,6,4,6,0,0,33,8,27,27,173,75,50,29,31,10,428,17,24,29,127,35,31,37,25,17,342,404,960,936,2685,1120,1041,983,631,287,9044,0,0,0,0,0,0,0,0,0,0,709,1427,1325,2722,1149,1086,1114,648,247,10423,0,0,0,4,0,0,0,0,0,10,0,0,0,11,0,10,3,4,4,28,3,3,0,55,10,0,4,0,0,68,0,0,0,0,0,0,0,0,0,5,0,7,11,31,13,19,7,5,0,105,0,6,0,10,6,0,3,3,0,25,0,26,31,140,39,21,28,10,0,298,0,0,0,6,10,3,5,4,0,26,0,0,0,6,0,0,0,0,3,12,13,66,74,276,200,286,265,159,58,1383,0,0,0,0,0,0,0,0,0,8,0,7,9,36,18,10,8,3,4,99
LGA58050,4,34,65,537,285,189,126,33,12,1295,0,0,9,31,19,34,8,7,0,112,0,30,77,244,93,73,33,11,0,557,13,135,352,1260,446,350,217,99,39,2918,175,396,376,940,401,317,264,180,119,3176,5412,10604,9290,23655,10143,8511,5551,2756,1055,76981,3,40,112,423,92,48,16,8,0,753,10685,18762,13749,24874,10337,8059,5058,2265,695,94489,0,13,3,76,14,10,16,3,0,141,0,0,0,136,79,80,48,18,10,374,0,9,5,85,10,0,5,0,0,121,0,9,10,69,40,33,26,3,0,188,6,13,14,66,36,30,26,6,3,202,0,0,0,25,16,16,7,7,0,78,0,14,58,331,153,123,69,7,8,764,0,3,4,63,36,68,109,54,32,363,0,9,44,38,8,17,5,6,0,130,7,176,487,1546,1584,2211,1428,946,315,8702,0,4,3,33,19,18,3,0,0,87,0,0,11,66,18,19,12,10,0,139
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,6,8,9,4,0,3,0,27,10,23,10,42,33,24,21,10,5,172,0,0,0,0,0,0,0,0,0,0,20,43,28,60,44,48,25,18,9,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,13,6,10,4,0,0,49,24,41,22,72,39,38,29,19,3,274,0,0,0,0,0,0,0,0,0,0,36,61,37,89,52,50,49,32,5,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,8,0,0,0,4,8,16,10,5,4,35,4,27,12,52,33,54,36,20,9,242,85,216,152,393,332,474,374,168,35,2229,0,0,0,0,0,0,0,0,0,0,150,405,301,533,418,567,471,169,36,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,34,71,138,116,88,20,474,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,7,0,0,20,8,8,16,24,23,25,20,14,0,137,0,0,0,0,0,0,0,0,0,0,9,17,24,38,28,44,29,20,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,10,12,10,30,8,7,3,0,0,79,0,0,0,0,0,0,0,0,0,0,19,23,21,30,26,18,14,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,4,13,23,87,31,6,8,0,5,174,0,0,4,11,11,8,8,8,0,44,0,0,14,19,15,4,8,5,0,55,11,28,83,489,96,80,44,21,23,879,41,58,104,346,101,83,77,103,157,1081,1044,1502,2304,6700,2118,1777,1432,913,677,18477,0,3,8,37,10,4,3,4,0,79,1833,2494,3010,6512,2349,1922,1477,689,416,20707,5,7,5,58,0,6,4,0,0,84,0,0,0,13,0,9,0,3,0,25,0,8,13,101,7,5,4,0,0,136,0,5,8,7,6,0,3,0,0,32,0,6,6,68,21,7,10,3,0,123,0,0,0,14,6,0,6,4,0,36,0,23,71,400,80,71,37,12,4,697,0,0,0,0,4,7,5,5,4,38,0,16,3,20,7,0,6,0,0,56,8,46,88,492,322,441,321,217,92,2016,0,0,3,11,5,5,0,0,0,17,0,0,10,62,9,8,3,0,0,86
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,7,10,7,3,0,0,51,15,51,24,87,49,73,45,26,3,381,0,0,0,0,0,0,0,0,0,0,30,79,51,111,78,107,71,44,5,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,4,4,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,0,0,26,77,70,54,69,20,6,324,0,0,5,13,4,7,0,0,0,24,0,0,3,22,7,10,5,0,0,51,0,29,46,409,95,79,50,26,12,749,24,44,87,373,77,60,58,31,24,787,889,1668,2009,7251,2257,1869,1267,645,438,18293,0,0,0,9,0,5,0,0,0,13,1772,2941,2868,8216,2804,2218,1220,482,178,22710,0,0,4,12,0,3,0,0,0,20,0,0,0,29,4,4,11,5,0,61,0,10,7,144,11,3,0,0,0,168,0,0,0,10,4,0,4,0,0,19,0,0,13,102,30,19,3,4,0,173,0,3,3,25,10,7,0,0,0,51,0,8,87,238,33,46,32,10,9,465,0,0,0,21,5,6,9,9,7,56,0,0,0,3,0,5,8,0,7,22,8,45,118,780,390,429,264,106,38,2179,0,3,0,10,0,0,0,0,0,16,0,0,14,105,10,4,7,0,0,140
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,10,13,27,10,9,14,16,0,103,35,94,80,175,107,145,143,73,31,869,0,0,0,0,0,0,0,0,0,0,74,164,118,249,152,192,199,88,37,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,22,25,24,9,96,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,4,8,7,8,8,3,0,43,16,27,16,47,51,33,31,21,3,250,0,0,0,0,0,0,0,0,0,0,22,40,36,75,64,55,47,24,8,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,6,45,105,830,412,349,211,46,24,2031,0,13,67,119,111,87,48,26,20,481,6,25,107,322,182,134,52,18,0,836,18,238,535,1729,834,570,370,169,66,4520,196,486,424,1101,485,370,306,261,123,3746,7257,15183,13360,31173,14617,11111,7789,4224,1597,106304,3,47,102,388,146,80,34,4,0,806,14001,25971,16911,29555,11213,8016,5705,2872,1008,115259,0,3,8,74,13,11,14,0,3,132,0,0,5,140,77,74,47,8,0,353,0,12,19,222,44,4,3,0,0,313,3,9,17,104,65,44,35,9,4,286,5,25,43,126,61,46,23,10,0,338,0,0,7,43,17,41,17,7,0,138,0,29,48,500,145,143,75,19,11,967,0,8,7,87,46,68,93,49,17,378,0,39,88,128,43,48,47,27,7,431,50,1140,2932,6117,5291,4736,3011,2131,681,26087,0,0,6,33,21,17,10,4,0,91,0,6,8,70,42,26,21,13,4,182
LGA58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,3,0,5,0,7,0,0,0,0,0,4,4,0,0,20,10,15,18,24,24,28,14,15,0,142,107,253,200,431,288,335,297,151,61,2120,0,0,0,0,0,0,0,0,0,0,183,448,357,646,403,423,436,166,64,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,7,26,43,78,75,55,17,304,0,0,0,13,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,15,7,4,9,3,0,58,15,49,23,65,60,59,55,19,8,362,0,0,0,0,0,0,0,0,0,0,20,78,54,99,97,109,88,36,16,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,6,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,18,12,16,8,29,8,24,13,10,4,125,0,0,0,0,0,0,0,0,0,0,14,28,13,37,23,39,19,12,5,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,15,0,7,4,48,19,50,20,75,37,61,25,29,10,329,0,0,0,0,0,0,0,0,0,0,32,83,43,110,65,89,55,41,9,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,11,3,17,9,13,9,9,0,63,41,73,29,122,58,84,54,33,9,500,0,0,0,0,0,0,0,0,0,0,64,127,57,182,88,116,82,55,12,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,22,9,0,3,0,0,51,15,29,20,61,31,12,16,6,0,189,0,0,0,0,0,0,0,0,0,0,14,46,43,95,43,24,24,7,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,19,0,0,0,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA59310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,8,0,7,9,0,0,43,32,86,43,152,64,92,91,33,9,601,0,0,0,0,0,0,0,0,0,0,74,152,83,242,112,143,146,56,20,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,17,6,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,3,3,3,0,0,25,15,26,18,49,25,35,32,13,5,210,0,0,0,0,0,0,0,0,0,0,32,51,31,73,39,61,42,15,5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
