LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA56090,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,5,4,12,0,21,0,0,0,4,0,0,0,6,0,19,0,32,0,4,0,4,0,6,0,8,0,16,0,39,4,9,0,13,0,24,7,20,4,30,0,96,6,10,3,39,3,50,6,17,3,17,0,152,3,18,3,25,3,46,5,19,6,24,0,159,10,12,0,82,14,65,6,25,5,16,0,230,58,22,0,201,25,132,8,26,12,46,0,538,100,23,11,251,35,63,10,20,3,24,0,537,133,23,7,238,17,86,17,9,4,4,4,544,110,14,3,154,26,30,6,4,3,3,0,356,406,21,13,387,43,180,20,28
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,6,0,13,0,0,0,0,0,4,0,8,0,16,0,26,0,6,0,0,0,5,0,7,5,6,0,29,5,3,0,7,0,11,0,11,4,22,0,62,0,10,0,16,0,20,4,12,6,10,0,80,8,5,0,21,0,21,4,4,0,10,0,73,7,5,0,29,0,34,0,9,6,9,0,93,28,8,0,72,7,70,6,10,11,13,0,227,37,16,4,90,14,24,12,8,0,7,0,213,53,5,0,66,11,36,4,3,0,4,0,187,40,0,0,39,7,15,0,6,0,0,0,119,114,7,3,89,23,41,10,6
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,20,7,0,0,6,0,0,0,0,0,0,0,13,4,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,10,0,5,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0
LGA56460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,9,9,0,0,0,0,4,0,3,0,4,0,19,4,4,0,7,0,11,0,4,0,5,0,28,3,0,0,3,0,7,0,0,3,0,0,27,3,3,0,12,0,5,0,0,0,0,0,25,16,5,6,24,0,9,5,0,0,3,0,68,19,4,0,23,3,5,0,0,0,0,0,51,11,0,0,14,0,4,0,0,0,0,0,34,5,3,0,12,5,4,0,0,0,0,0,22,23,0,0,13,0,3,0,0
LGA56580,0,0,0,0,0,5,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,12,3,4,0,0,0,4,0,5,0,6,0,30,0,3,0,3,0,11,0,0,4,7,0,27,0,0,0,6,0,18,0,4,0,3,0,45,0,0,0,11,3,24,0,7,0,3,0,58,12,13,0,50,0,47,0,23,0,20,0,166,11,10,0,64,3,22,4,9,5,13,0,138,36,4,0,54,3,26,10,8,0,10,0,158,49,11,0,62,3,20,0,3,0,13,0,164,584,77,6,791,70,378,11,41
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,3,0,10,0,12,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,8,4,10,3,0,0,0,0,3,0,4,3,5,0,22,0,3,0,0,0,4,0,4,0,8,0,19,0,7,0,3,0,23,0,10,0,13,0,50,3,5,0,10,0,24,0,5,0,15,0,67,10,4,0,19,8,14,0,6,0,3,0,69,8,0,0,21,0,20,0,0,0,3,0,53,22,3,0,44,8,38,0,4,6,4,0,131,38,4,0,47,3,8,0,5,0,5,0,113,25,5,0,34,6,19,0,3,0,3,0,89,25,0,4,19,0,12,0,0,0,0,0,63,56,5,0,29,4,24,4,0
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,3,0,4,4,3,0,10,4,0,0,0,0,8,0,4,0,3,0,14,0,0,0,6,0,8,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,13,3,5,0,16,0,4,0,3,3,3,0,36,5,0,3,7,3,3,0,0,0,0,0,20,3,0,0,7,0,5,0,0,4,0,0,19,3,0,0,8,0,0,0,0,0,0,0,12,0,3,0,5,0,4,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,6,33,6,0,42,4,44,0,11
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA57080,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,7,0,7,0,18,0,0,0,0,0,6,0,11,0,5,0,24,0,5,0,0,0,8,0,5,0,3,0,28,3,5,0,0,0,18,0,7,0,5,0,48,3,10,0,7,0,20,0,4,0,6,0,59,4,4,0,5,0,25,0,11,0,3,0,56,7,0,0,16,0,41,0,9,0,0,0,82,23,5,0,34,4,94,3,9,3,15,0,185,30,6,0,33,4,16,4,4,0,3,0,103,30,3,0,24,8,40,0,0,0,3,0,112,23,3,0,12,12,3,4,0,0,6,0,60,126,8,7,92,26,111,6,5
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,4,0,14,0,0,0,4,0,7,0,7,0,0,0,20,4,0,0,0,0,0,0,3,0,0,0,12,6,0,0,0,0,5,0,4,0,3,0,29,3,0,0,14,0,5,0,3,0,0,0,37,0,4,0,8,0,7,0,3,0,4,0,38,3,3,0,13,0,10,0,3,0,3,0,38,10,0,3,19,5,14,0,4,4,10,0,67,11,0,0,23,3,5,4,0,0,0,0,54,9,0,0,14,0,3,0,0,0,0,0,33,7,0,0,5,0,0,0,0,0,0,0,14,22,0,0,18,5,5,0,0
LGA57280,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,7,0,3,0,6,3,20,0,0,0,0,0,5,0,5,0,5,0,18,0,6,0,0,0,4,0,3,0,3,0,20,0,0,0,3,0,9,0,0,0,3,0,25,0,0,0,14,3,15,0,0,5,0,0,47,13,4,0,26,12,74,0,9,7,0,0,161,41,11,0,75,7,22,4,0,7,3,0,175,64,5,7,55,18,44,6,4,5,0,0,215,68,4,5,56,19,14,4,0,0,0,0,161,313,5,15,152,39,78,12,9
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,9,8,4,0,7,0,12,0,5,0,0,0,26,0,0,0,7,4,3,0,0,0,0,0,20,8,0,0,5,0,6,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,10,3,0,8,17,0,9,0,0
LGA57490,0,0,0,0,0,3,0,4,5,24,0,35,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,6,0,11,6,33,0,47,0,4,0,0,0,9,0,17,0,34,0,67,0,8,0,8,0,19,0,44,9,58,0,144,6,15,0,16,0,62,0,53,6,87,0,248,12,19,3,41,0,144,4,62,18,103,0,409,22,44,0,108,15,269,9,75,23,93,5,661,34,33,11,217,22,349,14,55,26,82,0,844,66,46,3,311,40,342,10,41,23,62,12,959,339,92,30,778,102,714,47,106,70,103,3,2382,428,80,20,955,96,266,51,48,34,54,0,2032,539,48,23,691,112,291,38,33,36,40,0,1848,514,24,19,435,72,79,35,16,8,19,3,1220,1132,44,31,816,150,382,56,39
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,0,0,0,0,0,3,13,0,11,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,11,0,0,0,0,0,0,0,10,3,8,0,20,0,6,0,4,0,4,0,3,0,11,0,33,0,3,0,4,0,10,0,11,0,14,0,49,3,4,0,12,0,51,0,11,0,14,0,103,15,11,4,44,0,81,0,21,3,15,0,206,12,16,0,91,12,103,0,16,4,16,0,269,33,12,4,105,16,110,6,14,11,5,0,319,128,24,8,265,33,171,16,20,20,32,0,714,157,15,3,269,30,79,10,6,6,10,0,595,144,12,11,174,27,68,8,10,11,6,0,465,109,12,3,109,18,24,11,6,4,0,0,291,288,15,10,225,35,94,7,12
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,4,0,0,0,0,0,13,0,0,0,4,0,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
LGA57840,0,0,0,3,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,3,0,9,0,17,0,0,0,0,0,0,0,6,3,10,0,22,0,3,3,0,0,3,0,7,0,7,0,29,0,3,0,5,0,5,0,10,0,15,0,43,0,8,0,6,0,30,0,15,0,17,0,83,5,8,0,19,6,24,0,22,0,21,0,105,6,18,0,21,0,44,0,14,4,16,0,120,4,9,0,41,4,40,0,12,0,12,0,119,53,24,0,129,7,119,5,18,5,24,0,379,60,22,4,153,19,49,3,14,0,12,0,334,74,20,8,166,20,83,5,12,3,16,0,418,111,7,5,128,23,17,4,13,0,4,0,326,674,74,11,753,91,328,22,37
LGA57910,7,5,0,4,0,3,0,3,0,88,0,109,0,0,0,0,0,4,0,8,0,12,0,25,0,3,0,4,0,0,0,14,0,36,0,58,0,0,0,0,0,0,0,13,0,34,0,47,0,0,0,3,0,6,4,29,0,60,0,112,0,8,0,4,0,13,0,56,4,68,3,163,9,20,3,28,0,56,0,81,10,112,0,315,10,37,0,28,0,158,0,95,13,128,5,476,14,69,0,105,12,267,5,134,7,169,5,796,53,122,8,259,16,320,13,132,28,149,5,1099,66,91,6,344,21,347,12,88,28,123,5,1132,97,100,4,413,35,315,19,80,19,113,3,1204,453,194,23,1064,79,686,29,153,27,193,9,2910,479,152,26,1158,120,243,40,68,20,106,3,2412,581,116,12,1160,162,385,29,62,22,76,0,2610,617,71,7,824,132,149,40,46,12,46,3,1945,2760,244,66,3017,411,1176,80,111
LGA57980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,6,0,4,0,6,0,6,0,0,0,6,0,5,0,0,0,14,0,0,0,4,0,3,0,12,0,4,0,24,0,9,0,5,0,13,0,6,0,4,0,33,0,4,0,4,0,15,0,0,0,4,0,30,5,4,0,7,0,17,0,5,0,5,0,44,18,8,3,24,3,59,0,8,0,6,0,139,14,12,0,38,7,24,3,8,0,5,0,105,23,6,0,50,10,27,0,5,0,3,0,129,42,9,0,52,12,11,0,6,0,5,0,132,309,42,4,364,40,192,9,15
