LGA_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
LGA54280,224,638,1687,1604,1414,1143,253,19,0,6970,213,85,165,136,108,135,83,14,0,943,16,34,54,60,77,88,15,0,0,339,4,32,51,30,28,25,9,0,0,182,458,788,1958,1836,1624,1391,360,30,0,8438,22,35,40,39,46,31,5,0,0,220,37,9,11,6,3,13,6,0,0,88,56,44,51,51,57,43,7,0,0,303,516,831,2008,1880,1679,1432,367,30,0,8746,271,107,195,163,176,245,497,273,56,1981,66,133,288,256,228,206,129,50,8,1355,848,1068,2491,2299,2085,1879,991,354,60,12083,151,439,943,867,936,607,101,3,0,4037,266,167,531,550,392,358,118,10,0,2392,12,20,121,52,54,55,8,0,0,326,4,20,29,16,22,12,3,3,0,104,432,644,1613,1490,1407,1025,231,15,0,6858,20,23,22,23,23,11,0,0,0,119,30,13,24,24,12,13,0,0,0,112,45,37,39,49,32,25,0,0,0,229
LGA54310,121,331,1265,1537,1113,643,118,0,0,5133,185,57,116,131,90,67,19,8,0,661,21,13,97,104,68,57,13,0,0,371,6,9,42,30,20,11,4,0,0,122,329,411,1522,1795,1293,782,155,9,0,6286,14,15,26,15,23,15,0,0,0,108,31,3,7,0,8,0,5,0,0,52,45,17,27,18,28,15,3,0,0,163,372,428,1555,1812,1316,797,156,9,0,6447,204,96,147,127,111,114,110,54,3,972,102,116,412,451,302,200,66,15,0,1675,678,646,2108,2402,1730,1114,335,73,7,9092,56,244,744,756,657,293,38,0,0,2782,193,72,412,527,313,125,32,0,0,1673,13,14,139,76,44,31,3,0,0,324,13,7,25,13,10,6,0,0,0,70,271,334,1312,1366,1016,462,81,0,0,4841,10,12,24,18,17,15,0,0,0,88,20,9,21,14,11,3,0,0,0,74,29,19,44,35,27,20,0,0,0,170
LGA54340,25,65,163,148,147,154,41,4,0,739,26,18,34,26,26,38,28,10,0,200,0,6,12,0,11,8,0,0,0,36,4,3,14,9,4,7,0,0,0,34,54,93,214,184,182,200,66,15,0,1003,3,4,8,13,4,12,0,0,0,40,0,0,3,4,0,3,0,0,0,11,4,4,6,16,9,13,0,0,0,54,59,99,225,198,194,210,67,15,0,1059,55,19,26,26,31,49,124,93,31,441,18,12,29,39,27,21,16,10,6,176,128,124,276,258,245,273,208,111,32,1677,13,49,76,64,79,83,14,5,0,380,38,33,54,76,66,69,43,4,0,371,0,3,13,7,15,4,6,4,0,49,0,0,0,0,7,4,0,0,0,10,56,79,140,148,161,155,56,8,0,810,0,0,4,0,6,0,0,0,0,19,5,0,7,8,4,5,0,0,0,24,5,0,9,10,15,8,0,0,0,41
LGA54410,8,13,30,37,37,51,10,0,0,192,5,0,7,4,0,10,8,4,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,11,15,11,38,44,44,72,20,3,0,247,3,0,6,0,4,0,0,0,0,18,0,0,0,0,3,0,0,0,0,5,3,0,6,0,5,4,0,0,0,18,18,14,41,44,46,76,20,3,0,261,15,3,6,8,12,16,62,35,11,171,6,5,8,6,10,19,6,9,0,64,32,23,59,60,75,108,83,57,12,505,4,12,16,13,23,22,5,0,0,88,12,5,8,26,27,19,7,0,0,111,0,0,3,3,0,3,0,0,0,16,5,0,0,0,0,0,0,0,0,6,20,15,25,42,55,50,11,3,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3
LGA54480,6,9,22,37,33,21,9,4,0,133,0,0,0,4,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,6,10,21,41,40,26,8,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,21,41,40,26,8,0,0,159,7,0,3,0,3,4,5,7,0,33,0,3,0,6,4,4,0,0,0,26,18,15,28,48,46,29,19,10,0,206,0,3,16,13,15,9,0,0,0,55,0,0,5,14,10,3,7,0,0,40,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,20,27,26,15,7,0,0,104,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
LGA54550,5,28,50,91,69,94,33,4,0,383,9,9,11,14,14,18,20,9,0,107,0,0,9,4,3,0,5,3,0,23,4,0,3,6,3,7,0,0,0,22,16,40,79,110,89,123,60,16,0,534,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,9,16,40,80,109,89,126,60,16,0,538,10,0,4,17,11,23,50,48,15,178,0,0,4,10,11,17,7,12,3,67,30,41,88,130,115,169,121,78,20,785,7,13,29,26,44,45,20,0,0,187,8,9,32,53,42,44,19,4,0,203,0,0,11,11,3,0,3,0,0,30,4,0,0,0,0,5,4,0,0,12,19,27,66,86,96,91,41,3,0,434,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,8
LGA54620,11,18,31,42,50,41,19,10,4,211,0,3,0,5,6,4,10,0,0,27,0,0,5,3,5,5,0,0,0,9,0,0,0,0,0,0,4,0,0,11,16,18,32,43,53,45,30,15,3,261,0,0,0,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,10,16,18,36,49,58,46,30,15,3,272,3,0,0,0,3,13,23,11,0,68,0,4,6,12,0,11,12,5,3,46,20,30,37,57,69,67,60,28,11,375,0,3,15,9,26,23,9,0,0,94,4,4,17,20,18,8,14,0,0,85,0,6,6,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,12,32,32,48,42,24,4,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6
LGA54690,0,3,13,14,22,17,17,0,0,88,0,0,4,0,6,5,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,14,20,20,24,22,4,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,20,20,26,22,4,0,115,0,0,0,3,4,5,18,12,0,45,0,0,0,0,4,0,0,0,0,8,3,3,20,22,30,27,34,15,0,166,0,0,5,5,9,17,0,0,0,38,0,0,9,11,6,8,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,10,17,22,9,0,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
LGA54760,4,11,27,39,40,35,15,4,0,181,0,5,0,5,6,9,3,10,0,29,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,13,33,48,49,42,19,16,0,224,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,29,48,49,49,19,16,0,230,3,0,0,0,3,4,25,10,8,62,0,5,4,8,10,6,8,0,0,34,8,18,35,54,63,53,53,29,9,320,0,0,13,18,19,21,12,0,0,82,3,3,4,21,22,15,6,5,0,80,0,0,5,0,3,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,6,3,27,40,45,41,21,5,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA54830,169,647,2239,2553,1771,1020,164,7,0,8568,374,329,402,318,296,238,109,18,4,2082,20,30,100,102,92,56,20,0,0,419,10,30,80,68,46,21,5,0,0,260,573,1032,2822,3041,2201,1339,295,28,4,11332,49,108,151,109,77,60,8,0,0,572,101,33,37,11,27,17,12,0,0,245,156,146,188,124,106,80,21,0,0,813,725,1176,3007,3163,2308,1419,313,30,4,12148,575,351,716,613,471,488,921,570,162,4884,78,77,267,238,174,119,69,26,14,1060,1385,1609,3988,4018,2950,2031,1301,628,179,18092,79,428,1255,1251,1021,567,71,0,0,4675,433,496,1124,1184,809,505,124,3,0,4678,21,36,208,109,91,55,14,0,0,535,19,20,55,33,23,12,6,3,0,162,546,977,2646,2584,1943,1136,214,13,0,10044,41,56,86,57,55,40,0,0,0,329,99,53,111,88,50,33,7,0,0,445,141,107,197,139,103,71,6,0,0,776
LGA54900,13,25,60,73,80,75,30,12,0,369,3,6,4,5,8,10,7,8,0,51,0,0,0,0,0,7,4,0,0,12,0,0,0,0,0,0,0,0,0,8,18,26,70,80,90,90,44,16,0,433,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,22,26,70,80,90,90,44,16,0,437,7,0,0,0,0,10,19,16,5,62,4,0,3,5,5,13,11,0,0,42,39,29,76,88,97,108,70,31,3,547,0,12,21,29,35,47,8,8,0,158,7,10,26,36,21,17,13,0,0,135,0,0,4,5,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,5,8,17,51,68,62,65,25,11,0,317,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
LGA54970,3,23,81,65,58,56,11,0,0,293,0,3,7,5,13,7,4,0,0,37,0,4,10,5,11,7,0,0,0,34,0,0,5,0,0,0,0,0,0,7,4,25,97,77,77,66,13,0,0,368,0,0,0,3,5,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,0,0,18,4,28,104,86,84,74,13,0,0,389,15,8,17,12,11,21,14,6,0,95,5,25,96,77,80,55,12,0,0,356,24,65,217,174,174,142,38,5,0,841,0,10,33,19,13,26,0,0,0,103,0,0,11,3,8,5,0,0,0,29,0,4,3,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,15,43,28,23,33,0,0,0,147,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
LGA55040,7,46,102,69,59,50,13,0,0,351,5,4,13,11,7,4,0,0,0,37,0,0,9,7,4,4,0,0,0,29,0,0,6,0,3,0,0,0,0,11,10,51,124,83,67,60,18,4,0,423,0,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,10,11,49,123,83,77,62,18,4,0,431,7,3,8,6,12,6,19,4,4,74,6,45,114,73,46,37,9,4,0,338,22,105,241,166,131,111,51,11,4,843,4,14,45,35,36,29,5,3,0,166,6,6,10,16,10,7,7,0,0,59,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,10,19,64,59,53,39,12,3,0,241,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11
LGA55110,350,948,2478,2900,3170,2595,516,34,0,12987,754,495,528,455,503,658,448,95,4,3930,54,66,192,200,252,305,78,10,5,1157,21,42,122,88,64,54,20,5,0,417,1177,1549,3313,3641,3980,3612,1063,135,9,18486,86,159,228,169,168,142,35,0,0,992,197,55,50,33,26,65,21,4,0,459,284,211,282,200,196,211,61,3,0,1446,1463,1760,3593,3844,4179,3821,1118,145,7,19939,967,280,403,453,617,1420,4567,3398,950,13062,113,164,353,422,442,351,291,251,148,2529,2541,2209,4347,4718,5229,5587,5983,3797,1108,35525,136,606,1302,1517,1992,1379,172,5,0,7109,1052,851,1458,1843,1848,1717,476,35,4,9288,34,82,246,165,165,245,46,4,0,986,29,38,64,48,61,34,14,3,4,288,1253,1578,3073,3573,4062,3377,699,54,6,17674,45,84,107,114,117,97,6,4,0,575,169,68,119,100,113,120,28,0,0,715,220,152,223,212,232,214,34,0,0,1286
LGA55180,77,129,270,289,363,361,128,16,4,1650,55,18,64,48,58,108,80,25,0,467,4,10,16,18,30,31,17,3,0,126,0,8,11,8,0,3,7,8,0,48,146,166,366,360,458,505,241,45,3,2290,6,8,13,5,10,13,6,0,0,66,5,5,0,7,0,9,0,0,0,25,15,14,18,9,15,16,4,0,0,88,153,180,379,371,470,528,248,45,3,2377,100,22,34,43,78,162,324,266,81,1113,15,19,46,36,64,52,42,27,17,313,271,213,455,452,617,739,614,337,98,3806,29,53,125,152,210,207,38,13,0,826,106,48,153,180,231,241,100,10,0,1062,0,11,27,16,17,41,11,0,0,124,6,4,6,5,6,5,3,3,0,40,146,110,310,356,464,488,150,27,0,2049,3,0,9,10,7,6,0,0,0,41,7,0,9,7,9,8,0,0,0,34,14,0,13,12,15,17,0,0,0,79
LGA55250,0,20,75,46,37,45,19,0,0,247,0,3,4,10,3,7,0,4,0,33,0,4,5,0,4,6,0,0,0,23,0,0,3,0,4,0,0,0,0,4,0,29,97,58,44,58,25,3,0,313,0,0,3,0,5,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,4,0,4,4,5,3,0,0,0,16,6,27,99,56,51,56,25,5,0,328,15,9,19,15,15,12,22,10,0,116,7,24,56,28,30,16,6,3,0,181,27,64,173,107,87,94,57,19,0,629,0,8,38,14,21,22,0,0,0,109,0,3,8,6,11,10,4,0,0,34,0,0,9,0,0,4,5,0,0,11,4,4,0,0,0,0,0,0,0,9,0,15,52,27,35,30,7,0,0,165,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12
LGA55320,279,1032,3462,4742,4872,3446,818,65,7,18716,1215,1218,842,602,636,835,819,173,9,6346,52,68,107,148,154,196,82,5,0,816,11,43,91,69,48,36,18,12,0,335,1560,2357,4507,5555,5708,4514,1726,256,16,26217,44,87,153,114,143,116,30,3,0,688,234,124,70,19,28,54,35,6,0,569,272,211,223,135,177,176,63,3,0,1256,1837,2567,4730,5689,5882,4688,1792,265,16,27477,1345,449,404,327,381,1162,3504,2682,1111,11365,76,93,247,283,265,250,193,135,120,1665,3253,3107,5385,6305,6538,6103,5492,3080,1248,40511,98,823,2545,2354,2905,2004,346,7,0,11081,1514,1508,1545,2866,2571,2129,851,95,3,13082,50,72,332,244,155,204,76,11,3,1142,24,31,48,40,33,29,15,0,3,230,1686,2434,4473,5500,5668,4364,1283,109,5,25535,21,36,73,93,89,52,7,0,0,371,254,102,83,129,115,92,32,0,0,808,274,141,153,221,212,146,34,0,0,1179
LGA55390,0,19,41,44,40,14,5,0,0,171,0,0,0,7,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,4,26,52,49,40,16,6,0,0,192,0,0,5,0,4,0,0,0,0,11,0,0,0,4,0,0,0,0,0,7,0,0,5,4,4,0,0,0,0,15,4,24,59,53,35,22,12,0,0,204,4,0,5,8,6,9,9,4,0,43,0,16,40,39,19,15,14,0,0,132,5,43,97,98,60,40,30,6,0,383,0,10,7,0,10,11,0,0,0,41,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,13,13,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA55460,15,56,109,111,131,117,34,3,0,581,21,14,29,7,9,28,20,7,0,138,0,0,3,5,10,3,3,0,0,32,0,0,3,6,0,4,0,0,0,15,39,68,143,130,153,148,59,9,0,764,0,6,9,8,0,3,0,0,0,32,0,0,0,0,9,0,0,0,0,13,0,9,11,8,4,3,0,0,0,37,41,79,156,141,159,153,62,9,3,805,30,8,12,15,34,52,113,62,20,338,14,10,30,35,22,25,25,11,5,170,87,95,197,184,211,232,194,87,31,1315,13,26,55,59,65,48,19,0,0,282,37,17,45,64,57,67,14,5,0,307,0,0,23,7,5,11,4,0,0,46,0,0,0,6,4,3,0,3,0,14,53,48,123,126,134,131,35,5,0,653,0,3,0,0,3,3,0,0,0,20,0,0,0,0,5,0,0,0,0,11,0,4,7,0,12,3,0,0,0,20
LGA55530,0,7,14,18,17,22,4,4,0,95,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,14,17,23,24,4,4,0,105,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,14,17,23,26,4,4,0,108,4,0,0,0,0,6,22,7,3,47,0,3,0,0,8,10,3,7,4,32,6,12,20,21,29,49,34,17,8,190,0,0,0,8,9,5,0,0,0,34,0,6,5,14,9,3,3,4,0,33,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,10,21,14,11,3,0,0,75,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
LGA55600,16,35,75,76,105,109,32,10,0,446,15,4,9,7,10,24,27,10,0,98,0,0,0,3,0,8,7,0,0,24,0,0,7,0,0,0,0,3,0,6,30,40,81,91,121,138,61,15,0,581,0,3,7,6,6,0,0,0,0,25,3,0,0,3,0,4,0,0,0,10,3,3,7,5,6,4,0,0,0,33,27,46,91,97,124,141,65,15,0,608,28,6,14,9,18,24,59,44,14,216,8,7,20,13,19,18,14,12,0,110,60,61,127,116,160,179,139,76,17,938,8,25,37,34,61,55,19,3,0,241,17,8,25,51,55,50,24,12,0,228,0,0,10,0,3,4,4,0,0,22,0,0,0,0,0,0,4,0,0,11,21,31,74,86,118,104,39,11,0,497,0,0,6,0,3,0,0,0,0,8,3,0,6,0,0,0,0,0,0,17,4,4,12,0,4,0,0,0,0,19
LGA55670,0,9,21,22,26,27,11,0,0,111,3,4,6,0,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,6,22,20,34,31,14,0,0,131,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,10,5,11,25,20,34,29,14,0,0,141,8,6,6,4,8,4,19,7,10,66,11,0,3,3,6,6,9,3,4,44,19,15,31,31,44,44,50,13,12,253,0,0,6,14,11,20,4,4,0,63,0,0,14,11,9,9,4,0,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,8,14,25,23,29,5,4,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,9,77,257,374,458,281,82,20,0,1563,75,112,92,76,67,94,88,26,0,631,5,6,14,17,9,8,12,0,0,71,0,0,3,6,0,7,0,0,0,18,91,200,369,475,537,385,183,42,0,2284,0,8,7,15,15,16,6,0,0,71,14,5,7,0,0,0,8,5,0,33,15,11,20,15,15,16,8,0,0,103,106,215,386,483,554,403,192,48,0,2392,134,40,57,30,61,129,275,209,73,1005,9,11,41,37,36,37,21,24,11,228,243,263,484,557,652,568,491,289,82,3623,9,64,222,182,256,127,23,0,0,884,142,150,150,232,240,183,89,14,0,1197,8,8,27,24,17,8,9,0,0,103,3,0,3,3,3,6,0,0,0,17,166,225,402,440,512,324,117,21,0,2202,0,7,7,11,16,0,0,0,0,38,28,3,5,6,10,11,0,0,0,66,28,11,11,20,21,12,0,0,0,107
LGA55810,0,9,16,16,19,13,3,0,0,78,3,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,21,12,28,19,8,0,0,100,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,23,12,26,20,9,0,0,103,3,0,7,4,0,7,17,9,0,54,3,12,19,21,34,21,17,9,0,143,13,21,44,43,63,52,38,17,0,297,0,5,3,15,11,15,6,0,0,54,0,0,0,0,3,5,0,0,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,8,17,16,23,5,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA55880,4,4,16,24,30,31,12,7,0,114,0,5,3,0,0,3,4,0,0,11,0,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,19,28,29,36,12,4,0,133,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,3,20,25,29,35,10,4,0,141,0,0,0,0,9,6,13,6,4,46,0,0,3,0,4,4,0,0,0,18,9,3,25,32,45,49,30,13,4,206,0,6,6,8,19,18,3,0,0,60,0,0,9,11,9,7,8,0,0,42,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,11,17,23,30,8,0,0,108,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA55950,6,5,21,24,28,29,19,3,0,137,0,0,4,4,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,0,0,10,11,5,25,27,34,33,24,7,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,25,27,34,33,24,7,0,168,13,0,0,3,0,10,8,4,0,43,3,0,5,0,6,3,0,0,3,33,24,8,31,31,43,40,37,20,6,241,0,0,6,3,15,14,9,0,0,42,4,0,7,14,8,12,8,3,0,52,0,0,4,3,0,3,3,0,0,13,0,0,0,4,0,0,0,0,0,7,4,0,19,24,25,25,15,0,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
