UCL_CODE_2021,M15_19_C_Own_chld_childr,M15_19_C_Oth_ch_chiln,M15_19_Ca_Ow_ch_ch_oth_ch_ch,M15_19_yr_C_for_Tot,M15_19_D_not_prov_ch_care,M15_19_U_ch_care_ns,M15_19_OS_vis,M15_19_yr_Tot,M20_24_C_Own_chld_childr,M20_24_C_Oth_ch_chiln,M20_24_Ca_Ow_ch_ch_oth_ch_ch,M20_24_yr_C_for_Tot,M20_24_D_not_prov_ch_care,M20_24_U_ch_care_ns,M20_24_OS_vis,M20_24_yr_Tot,M25_34_C_Own_chld_childr,M25_34_C_Oth_ch_chiln,M25_34_Ca_Ow_ch_ch_oth_ch_ch,M25_34_yr_C_for_Tot,M25_34_D_not_prov_ch_care,M25_34_U_ch_care_ns,M25_34_OS_vis,M25_34_yr_Tot,M35_44_C_Own_chld_childr,M35_44_C_Oth_ch_chiln,M35_44_Ca_Ow_ch_ch_oth_ch_ch,M35_44_yr_C_for_Tot,M35_44_D_not_prov_ch_care,M35_44_U_ch_care_ns,M35_44_OS_vis,M35_44_yr_Tot,M45_54_C_Own_chld_childr,M45_54_C_Oth_ch_chiln,M45_54_Ca_Ow_ch_ch_oth_ch_ch,M45_54_yr_C_for_Tot,M45_54_D_not_prov_ch_care,M45_54_U_ch_care_ns,M45_54_OS_vis,M45_54_yr_Tot,M55_64_C_Own_chld_childr,M55_64_C_Oth_ch_chiln,M55_64_Ca_Ow_ch_ch_oth_ch_ch,M55_64_yr_C_for_Tot,M55_64_D_not_prov_ch_care,M55_64_U_ch_care_ns,M55_64_OS_vis,M55_64_yr_Tot,M65_74_C_Own_chld_childr,M65_74_C_Oth_ch_chiln,M65_74_Ca_Ow_ch_ch_oth_ch_ch,M65_74_yr_C_for_Tot,M65_74_D_not_prov_ch_care,M65_74_U_ch_care_ns,M65_74_OS_vis,M65_74_yr_Tot,M75_84_C_Own_chld_childr,M75_84_C_Oth_ch_chiln,M75_84_Ca_Ow_ch_ch_oth_ch_ch,M75_84_yr_C_for_Tot,M75_84_D_not_prov_ch_care,M75_84_U_ch_care_ns,M75_84_OS_vis,M75_84_yr_Tot,M85ovr_C_Own_chld_childr,M85ovr_C_Oth_ch_chiln,M85ov_Ca_Ow_ch_ch_oth_ch_ch,M85ovr_C_for_Tot,M85ovr_D_not_prov_ch_care,M85ovr_U_ch_care_ns,M85ovr_OS_vis,M85ovr_Tot,MTot_C_Own_chld_childrn,MTot_C_Oth_ch_chiln,MTot_Ca_Ow_ch_ch_oth_ch_ch,MTot_C_for_Tot,MTot_D_not_prov_ch_care,MTot_U_ch_care_ns,MTot_OS_vis,MTot_Tot,F15_19_C_Own_chld_childr,F15_19_C_Oth_ch_chiln,F15_19_Ca_Ow_ch_ch_oth_ch_ch,F15_19_yr_C_for_Tot,F15_19_D_not_prov_ch_care,F15_19_U_ch_care_ns,F15_19_OS_vis,F15_19_yr_Tot,F20_24_C_Own_chld_childr,F20_24_C_Oth_ch_chiln,F20_24_Ca_Ow_ch_ch_oth_ch_ch,F20_24_yr_C_for_Tot,F20_24_D_not_prov_ch_care,F20_24_U_ch_care_ns,F20_24_OS_vis,F20_24_yr_Tot,F25_34_C_Own_chld_childr,F25_34_C_Oth_ch_chiln,F25_34_Ca_Ow_ch_ch_oth_ch_ch,F25_34_yr_C_for_Tot,F25_34_D_not_prov_ch_care,F25_34_U_ch_care_ns,F25_34_OS_vis,F25_34_yr_Tot,F35_44_C_Own_chld_childr,F35_44_C_Oth_ch_chiln,F35_44_Ca_Ow_ch_ch_oth_ch_ch,F35_44_yr_C_for_Tot,F35_44_D_not_prov_ch_care,F35_44_U_ch_care_ns,F35_44_OS_vis,F35_44_yr_Tot,F45_54_C_Own_chld_childr,F45_54_C_Oth_ch_chiln,F45_54_Ca_Ow_ch_ch_oth_ch_ch,F45_54_yr_C_for_Tot,F45_54_D_not_prov_ch_care,F45_54_U_ch_care_ns,F45_54_OS_vis,F45_54_yr_Tot,F55_64_C_Own_chld_childr,F55_64_C_Oth_ch_chiln,F55_64_Ca_Ow_ch_ch_oth_ch_ch,F55_64_yr_C_for_Tot,F55_64_D_not_prov_ch_care,F55_64_U_ch_care_ns,F55_64_OS_vis,F55_64_yr_Tot,F65_74_C_Own_chld_childr,F65_74_C_Oth_ch_chiln,F65_74_Ca_Ow_ch_ch_oth_ch_ch,F65_74_yr_C_for_Tot,F65_74_D_not_prov_ch_care,F65_74_U_ch_care_ns,F65_74_OS_vis,F65_74_yr_Tot,F75_84_C_Own_chld_childr,F75_84_C_Oth_ch_chiln,F75_84_Ca_Ow_ch_ch_oth_ch_ch,F75_84_yr_C_for_Tot,F75_84_D_not_prov_ch_care,F75_84_U_ch_care_ns,F75_84_OS_vis,F75_84_yr_Tot,F85ovr_C_Own_chld_childr,F85ovr_C_Oth_ch_chiln,F85ov_Ca_Ow_ch_ch_oth_ch_ch,F85ovr_C_for_Tot,F85ovr_D_not_prov_ch_care,F85ovr_U_ch_care_ns,F85ovr_OS_vis,F85ovr_Tot,FTot_C_Own_chld_childrn,FTot_C_Oth_ch_chiln,FTot_Ca_Ow_ch_ch_oth_ch_ch,FTot_C_for_Tot,FTot_D_not_prov_ch_care,FTot_U_ch_care_ns,FTot_OS_vis,FTot_Tot,P15_19_C_Own_chld_childr,P15_19_C_Oth_ch_chiln,P15_19_Ca_Ow_ch_ch_oth_ch_ch,P15_19_yr_C_for_Tot,P15_19_D_not_prov_ch_care,P15_19_U_ch_care_ns,P15_19_OS_vis,P15_19_yr_Tot,P20_24_C_Own_chld_childr,P20_24_C_Oth_ch_chiln,P20_24_Ca_Ow_ch_ch_oth_ch_ch,P20_24_yr_C_for_Tot,P20_24_D_not_prov_ch_care,P20_24_U_ch_care_ns,P20_24_OS_vis,P20_24_yr_Tot,P25_34_C_Own_chld_childr,P25_34_C_Oth_ch_chiln,P25_34_Ca_Ow_ch_ch_oth_ch_ch,P25_34_yr_C_for_Tot,P25_34_D_not_prov_ch_care,P25_34_U_ch_care_ns,P25_34_OS_vis,P25_34_yr_Tot,P35_44_C_Own_chld_childr,P35_44_C_Oth_ch_chiln,P35_44_Ca_Ow_ch_ch_oth_ch_ch,P35_44_yr_C_for_Tot,P35_44_D_not_prov_ch_care,P35_44_U_ch_care_ns,P35_44_OS_vis,P35_44_yr_Tot,P45_54_C_Own_chld_childr,P45_54_C_Oth_ch_chiln,P45_54_Ca_Ow_ch_ch_oth_ch_ch,P45_54_yr_C_for_Tot,P45_54_D_not_prov_ch_care,P45_54_U_ch_care_ns,P45_54_OS_vis,P45_54_yr_Tot
UCL521036,0,0,0,0,7,5,0,11,3,0,0,3,8,0,0,12,8,0,0,8,17,3,0,37,4,0,0,4,14,0,0,16,8,0,0,8,30,19,0,54,0,3,0,6,45,10,0,63,0,0,0,0,46,9,0,52,0,0,0,0,22,0,0,25,0,0,0,0,4,0,0,5,22,6,0,30,195,50,0,269,0,0,0,0,4,0,0,7,5,0,0,5,13,4,0,18,12,3,0,12,18,4,0,39,5,0,0,5,12,5,0,23,3,6,0,5,29,11,0,42,4,3,0,8,40,3,0,57,0,0,0,0,37,4,0,41,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,26,9,0,33,170,40,0,243,0,0,0,0,12,6,0,18,6,0,0,6,19,9,0,32,20,3,0,22,40,14,0,74,11,0,0,11,26,5,0,38,11,6,0,8,64,24,0,94
UCL521037,0,3,0,3,41,0,0,41,0,0,0,0,19,0,0,23,11,0,0,14,28,3,0,43,31,5,3,37,26,3,0,68,11,6,0,20,38,3,0,53,8,3,0,12,55,0,0,62,0,0,0,0,46,0,0,47,0,0,0,0,29,3,0,29,0,0,0,0,3,0,0,6,66,15,3,83,278,19,0,377,0,0,0,0,25,0,0,22,3,0,0,3,7,0,0,11,26,4,0,24,17,6,0,48,44,0,0,48,29,4,0,78,21,10,0,30,40,4,0,72,0,6,0,6,48,0,0,55,0,3,0,8,48,4,0,59,0,0,0,0,25,9,0,37,0,0,0,0,0,0,0,4,91,30,0,121,240,26,0,389,0,7,0,7,62,0,0,67,3,0,0,3,27,3,0,36,40,7,0,37,42,5,0,91,71,4,7,81,58,9,0,146,31,14,0,47,75,5,0,125
UCL521038,0,0,0,0,13,3,0,15,0,0,0,0,9,3,0,11,8,0,0,5,9,3,0,20,17,0,0,17,12,6,0,30,4,0,0,4,29,5,0,42,0,3,0,9,60,3,0,72,0,0,0,0,67,9,0,81,0,0,0,0,42,8,0,49,0,0,0,0,15,0,0,16,33,12,0,40,243,47,0,330,0,0,0,0,10,5,0,12,0,0,0,0,4,0,0,8,10,0,6,14,8,5,0,27,23,0,0,22,7,5,0,35,9,4,0,17,31,0,0,48,0,6,0,6,47,15,0,68,0,6,0,10,57,10,0,80,0,4,0,4,34,3,0,40,0,0,0,0,28,5,0,26,42,26,6,74,228,44,0,349,0,4,0,4,23,5,0,35,3,0,0,3,9,7,0,20,17,3,6,22,18,8,0,43,37,0,0,42,22,7,0,62,17,4,0,22,57,9,0,89
UCL521039,0,3,0,3,26,4,0,29,0,0,0,0,5,0,0,6,12,0,0,12,5,0,0,19,22,0,4,30,13,3,0,40,13,0,0,18,22,8,0,43,9,8,0,12,48,3,0,68,4,9,0,6,39,5,0,53,0,0,0,0,31,4,0,36,0,0,0,0,6,4,0,8,61,18,3,85,203,24,0,306,0,7,0,7,18,5,0,27,0,0,0,0,0,0,0,0,13,3,4,21,14,4,0,38,38,0,4,43,8,3,0,55,12,4,6,22,28,5,0,54,8,8,0,12,65,4,0,80,0,9,0,11,37,0,0,52,0,0,0,0,23,3,0,26,0,0,0,0,7,0,0,12,73,34,9,117,201,19,0,340,0,7,0,7,39,5,0,56,0,0,0,0,10,0,0,10,27,3,4,35,16,4,0,53,68,0,3,71,22,3,0,101,32,4,4,38,57,9,0,97
UCL521040,0,0,0,0,0,0,0,3,0,0,0,0,13,14,6,36,27,0,3,27,40,25,5,101,44,0,3,52,30,30,0,114,12,3,6,21,49,28,0,97,0,4,0,4,94,31,0,129,0,3,0,8,96,32,0,134,0,0,0,0,37,6,0,42,0,0,0,0,0,0,0,6,81,20,16,112,369,166,10,660,0,0,0,0,4,0,0,6,0,0,0,0,8,5,3,19,42,9,4,52,33,30,10,120,29,0,9,35,21,14,0,76,8,12,0,22,47,28,0,94,0,3,0,4,85,36,0,124,0,11,0,10,91,37,0,134,0,0,0,0,22,11,0,36,0,0,0,0,0,0,0,0,80,31,17,123,318,153,16,609,0,0,0,0,10,3,0,12,0,4,0,4,23,21,8,56,66,7,9,76,78,54,14,217,74,0,16,90,53,49,0,192,23,13,5,42,94,60,0,191
UCL521041,0,0,0,0,4,5,0,7,0,0,0,0,16,0,0,16,44,4,0,45,36,5,0,84,59,0,3,61,25,0,0,96,10,0,0,13,41,0,0,54,0,7,0,9,43,0,0,51,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,13,10,130,166,11,0,309,0,0,0,0,3,0,0,5,4,0,0,0,17,0,0,21,48,0,9,58,24,7,0,90,32,0,5,46,18,0,0,61,6,3,0,5,15,0,0,21,0,4,0,4,20,0,0,23,0,3,0,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,18,18,122,104,9,0,235,0,0,0,0,4,5,0,11,3,0,0,0,29,0,0,38,86,3,14,108,59,10,0,171,95,3,14,104,46,0,0,151,13,6,0,15,60,0,0,76
UCL521042,0,0,0,0,18,0,0,20,0,3,0,3,13,3,0,20,3,0,0,3,25,4,5,42,9,0,0,16,16,0,3,31,16,0,0,12,34,3,0,49,6,0,0,11,37,7,0,51,0,0,0,5,45,6,0,45,0,0,0,0,19,0,0,19,0,0,0,0,11,0,0,12,37,10,0,44,215,26,12,292,0,0,0,0,15,0,0,14,0,0,0,0,7,0,0,11,13,0,0,9,16,5,7,35,26,4,0,28,16,8,0,48,12,6,0,19,33,3,0,53,0,4,0,5,40,0,0,40,0,6,0,6,24,0,0,32,0,0,0,0,22,3,0,22,0,0,0,0,14,0,0,15,46,18,0,65,185,20,7,277,0,0,0,0,32,4,0,35,0,4,0,4,21,5,0,31,11,0,0,13,43,7,9,78,33,4,6,43,31,5,3,76,25,6,0,30,67,8,0,101
UCL521043,0,0,0,0,9,0,0,11,0,0,0,0,4,0,0,9,11,0,0,11,6,0,0,16,12,0,0,12,5,5,0,25,10,4,0,13,20,4,0,38,0,0,0,3,36,0,0,47,0,4,0,4,28,0,0,34,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,35,10,0,45,128,11,0,184,0,0,0,0,9,0,0,11,0,0,0,0,4,0,0,4,10,0,3,8,14,3,0,21,16,0,0,14,0,6,0,25,11,0,0,16,27,3,0,45,0,12,0,10,37,0,0,51,0,10,0,10,16,0,0,27,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,42,19,3,65,123,9,0,199,0,0,0,0,17,6,0,24,0,0,0,0,13,0,0,11,16,0,3,15,13,3,0,39,25,0,0,29,13,9,0,49,22,5,0,33,45,8,0,87
UCL521044,0,0,0,0,12,0,0,12,3,0,0,5,12,4,0,20,10,0,0,10,16,0,0,26,13,0,0,11,19,5,0,35,0,0,0,4,29,10,0,40,0,6,0,7,52,8,0,67,0,3,0,3,52,0,0,57,0,0,0,0,33,0,0,37,0,0,0,0,12,0,0,10,25,16,0,43,234,24,0,297,0,0,0,0,9,0,0,9,9,0,0,8,7,5,0,16,15,4,0,16,16,3,0,28,19,3,0,22,8,0,0,28,3,0,0,4,18,7,0,33,0,13,0,8,55,4,0,66,0,5,0,5,46,3,0,57,0,4,0,4,38,4,0,40,0,0,0,0,13,0,0,11,42,23,0,63,204,27,0,292,0,0,0,0,22,0,0,22,6,3,0,14,15,3,0,34,24,4,0,25,33,0,0,58,25,4,3,32,26,4,0,63,9,0,0,10,46,14,0,69
UCL521045,0,0,0,0,6,5,0,12,0,0,0,0,6,0,0,0,4,0,0,4,7,3,0,19,4,0,0,4,10,3,0,16,3,0,0,3,13,12,0,29,3,3,0,6,25,13,0,37,0,3,0,3,47,21,0,71,0,0,0,0,22,11,0,31,0,0,0,0,13,3,0,17,18,7,0,24,143,66,0,232,0,0,0,0,8,0,0,8,0,0,0,4,3,5,0,6,4,3,0,4,14,9,0,32,10,4,0,13,11,5,0,21,0,0,0,3,15,8,0,21,0,8,0,8,33,15,0,48,0,4,0,4,40,12,0,54,0,0,0,0,20,7,0,31,0,0,0,0,14,4,0,19,17,18,0,36,159,59,0,256,0,0,0,0,14,5,0,18,0,0,0,4,7,7,0,13,11,3,0,12,22,17,0,53,15,4,0,16,16,7,0,40,4,0,0,3,29,14,0,52
UCL521046,3,6,0,4,23,3,0,36,4,6,0,16,15,0,0,26,13,4,0,15,30,0,0,49,16,3,0,24,16,10,0,44,6,0,5,12,40,6,0,53,0,5,0,4,45,8,0,54,0,0,0,0,16,9,0,18,0,0,0,0,8,0,0,13,0,0,0,0,3,0,0,3,39,31,3,73,194,30,0,298,0,6,0,12,9,3,0,23,0,9,0,10,18,0,0,32,20,9,8,25,22,3,0,52,16,6,5,29,19,5,0,50,3,12,0,15,31,0,0,51,0,3,0,6,21,4,0,37,0,8,0,8,20,7,0,32,0,4,0,4,10,0,0,11,0,0,0,0,0,0,0,0,43,57,11,110,156,26,0,293,3,11,0,21,31,8,0,61,6,11,0,24,33,0,0,59,27,12,4,45,58,7,0,105,37,8,5,48,34,11,0,93,3,15,4,27,76,3,0,102
UCL521047,0,0,0,0,5,0,0,5,0,0,0,0,9,0,0,13,13,0,0,13,27,5,0,39,11,0,0,14,23,3,0,38,8,4,0,13,31,8,0,52,0,7,0,7,64,5,0,77,0,0,0,0,44,4,0,49,0,0,0,0,15,0,0,19,0,0,0,0,4,0,0,4,38,7,0,53,213,36,0,299,0,0,0,0,3,0,0,3,0,3,0,3,10,0,0,15,9,4,0,12,17,7,0,40,7,0,4,13,13,0,0,33,8,4,0,12,33,5,0,45,0,0,0,0,27,0,0,30,0,3,0,3,28,0,0,35,0,0,0,0,14,0,0,11,0,0,0,0,10,3,0,6,30,14,4,48,152,13,0,219,0,0,0,0,7,0,0,6,0,3,0,0,16,5,0,27,22,4,0,27,39,12,0,76,20,0,5,25,37,11,0,69,14,8,0,22,65,15,0,97
UCL521048,0,0,0,0,15,0,0,21,0,0,0,0,13,3,0,16,9,0,3,12,24,5,0,41,15,0,0,16,13,7,0,38,11,3,0,8,21,4,0,34,0,4,0,4,50,13,0,67,0,11,0,11,78,3,0,90,0,0,0,0,48,7,0,54,0,0,0,0,14,3,0,18,33,28,5,60,273,45,0,384,0,3,0,3,10,6,0,15,4,0,0,3,6,0,0,18,15,0,10,26,8,7,0,46,19,3,0,27,18,6,0,47,15,6,0,16,27,6,0,53,0,10,0,16,60,10,0,80,0,9,0,9,73,12,0,84,0,0,0,0,35,4,0,39,0,0,0,0,20,0,0,16,54,38,13,104,252,40,0,398,0,8,0,8,24,5,0,34,4,3,0,5,24,4,0,36,31,0,12,41,35,13,0,84,32,5,3,44,34,11,0,86,22,11,0,27,49,8,0,85
UCL521049,3,9,0,8,13,0,0,21,5,4,0,8,7,0,0,20,12,13,0,25,20,4,0,48,7,3,5,21,17,0,0,42,7,4,0,18,14,0,0,32,0,0,0,0,11,0,0,18,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,8,79,98,14,0,192,3,8,0,12,5,0,0,22,11,4,0,19,11,3,0,31,18,7,3,24,11,3,0,42,20,13,4,35,9,0,0,43,4,13,0,19,16,0,0,36,5,8,0,13,14,4,0,28,0,5,0,5,4,0,0,8,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,50,59,15,127,73,14,0,218,7,13,0,18,20,0,0,37,21,12,0,28,17,7,0,58,24,16,5,49,39,10,0,91,26,21,7,53,24,3,0,80,14,20,3,32,31,0,0,68
UCL521050,0,5,0,5,14,4,0,22,0,0,0,0,21,3,0,23,14,0,0,18,30,3,0,49,20,0,0,26,18,3,0,45,11,0,0,15,29,0,0,45,0,3,0,4,41,3,0,51,0,5,0,5,49,3,0,51,0,0,0,0,17,0,0,17,0,0,0,0,9,0,0,9,47,18,0,67,217,24,0,310,0,0,0,0,11,0,0,10,3,0,0,8,16,4,0,25,19,4,0,20,11,0,0,38,27,3,0,33,8,3,0,45,3,4,0,8,24,0,0,30,0,11,0,11,35,0,0,50,0,5,0,6,33,3,0,43,0,0,0,0,22,0,0,24,0,0,0,0,9,0,0,9,62,27,0,86,173,16,0,277,0,0,0,0,22,7,0,30,3,3,0,5,35,7,0,45,36,0,6,36,39,3,0,88,48,7,0,51,33,10,0,92,16,4,4,23,55,6,0,78
UCL521051,0,0,0,0,17,0,0,20,7,0,0,7,30,0,0,37,9,0,0,12,24,0,0,40,23,0,0,23,11,6,0,39,8,5,0,10,39,3,0,55,0,0,0,4,60,4,0,71,0,6,0,6,29,4,0,38,0,0,0,0,17,5,0,22,0,0,0,0,0,0,0,0,48,16,0,62,232,25,0,317,0,6,0,6,27,4,0,31,7,0,0,9,17,0,0,25,22,0,0,24,16,0,0,38,25,0,0,29,17,4,0,54,12,8,0,15,48,6,0,68,0,10,0,14,59,4,0,79,0,6,0,6,27,3,0,41,0,0,0,0,20,4,0,26,0,0,0,0,9,0,0,7,66,36,4,101,236,34,0,371,0,5,0,5,47,3,0,54,11,0,0,15,51,0,0,64,36,3,0,33,35,8,0,77,48,0,0,47,26,14,0,90,25,10,0,31,83,12,0,126
UCL521052,0,0,0,0,13,3,0,14,3,3,0,5,8,9,0,21,12,0,0,14,25,19,0,51,19,0,0,19,35,31,0,82,17,8,0,22,40,35,0,98,4,4,0,3,53,28,0,82,0,0,0,0,47,9,0,63,0,0,0,0,12,3,0,17,0,0,0,0,0,0,0,0,43,17,0,67,228,130,0,424,0,7,0,13,12,4,0,29,3,0,3,5,8,5,0,15,28,0,0,30,23,19,0,66,19,8,0,26,24,9,0,62,5,8,0,14,27,6,0,49,0,5,0,7,50,17,0,77,0,5,0,5,26,9,0,36,0,0,0,0,10,0,0,18,0,0,0,0,0,0,0,0,61,29,10,93,173,74,4,346,4,7,0,11,24,7,0,42,3,3,3,8,20,7,0,34,35,5,0,40,46,28,0,121,37,8,0,43,54,40,0,138,19,11,3,37,62,43,0,141
UCL522001,0,12,0,12,13,4,0,25,0,9,0,9,16,5,0,29,5,8,15,22,21,0,0,43,5,8,9,24,11,0,0,39,4,12,0,16,17,3,0,33,0,0,3,9,0,0,0,14,0,3,0,3,6,0,0,12,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,18,53,27,96,87,16,0,196,6,3,0,9,11,3,0,19,3,12,0,15,9,4,0,26,4,14,16,28,19,0,0,50,5,14,10,23,12,0,0,35,4,10,5,14,13,0,0,31,0,3,0,3,12,0,0,20,0,3,4,4,12,5,0,17,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,18,52,34,100,82,9,0,197,6,9,0,12,25,3,0,42,3,20,0,26,22,6,0,55,7,16,26,56,37,0,0,88,12,20,18,53,19,3,0,71,5,18,7,31,32,3,0,66
UCL522002,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,12,5,0,0,5,3,3,0,9,7,0,0,10,4,0,0,11,5,0,0,5,11,0,0,19,0,0,0,0,10,0,0,17,0,0,0,0,28,0,0,26,0,0,0,0,11,0,0,13,0,0,0,0,3,0,0,3,13,10,0,25,83,9,0,116,0,0,0,0,7,0,0,7,0,0,0,0,3,0,0,4,8,0,0,7,8,0,0,15,3,0,4,3,7,0,0,12,4,3,0,9,8,0,0,21,0,4,0,4,21,0,0,30,0,4,0,3,30,0,0,32,0,0,0,0,13,4,0,18,0,0,0,0,3,0,0,3,9,15,5,26,100,7,0,137,0,0,0,0,12,0,0,12,0,0,0,0,12,0,0,14,13,0,0,12,11,3,0,27,8,0,4,8,11,0,0,22,3,3,0,10,28,0,0,31
UCL522003,0,4,0,4,9,0,0,11,0,6,0,8,9,5,0,18,7,0,0,15,9,9,0,27,0,5,5,5,5,4,0,16,0,10,0,9,4,0,0,17,0,3,0,3,10,0,0,9,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,8,45,54,15,0,119,0,9,0,9,0,0,0,9,7,0,0,9,9,0,0,14,13,0,0,14,9,0,0,26,4,6,3,12,4,7,0,26,0,12,0,10,9,0,0,23,0,0,0,6,6,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,17,24,11,53,45,10,0,111,0,5,0,8,7,3,0,22,4,7,0,10,15,5,0,34,20,4,0,25,25,5,0,55,5,4,11,22,13,11,0,38,0,17,0,16,13,3,0,40
UCL522004,0,3,0,4,20,0,0,26,6,0,0,8,12,0,0,23,5,0,0,5,13,0,0,14,0,3,3,9,10,0,0,22,0,0,0,0,8,0,0,16,0,0,0,0,6,0,0,6,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,4,30,81,3,0,112,0,3,0,4,16,0,0,24,3,5,0,7,3,0,0,13,17,0,0,20,9,0,0,28,3,4,0,16,7,0,0,20,0,4,0,3,11,0,0,16,0,4,0,8,6,0,0,13,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,30,21,5,51,62,7,0,123,3,8,0,9,36,0,0,48,14,6,0,13,15,6,0,35,27,0,0,27,15,0,0,46,11,11,6,19,15,4,0,38,0,4,3,3,18,0,0,28
UCL522005,0,0,0,3,7,5,0,16,0,0,0,0,0,0,0,0,8,0,0,11,10,6,0,25,13,3,0,15,16,0,0,28,0,8,0,9,7,0,0,12,0,0,0,0,13,0,0,11,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,21,11,0,33,61,11,0,106,0,4,0,3,12,0,0,15,4,0,0,4,7,0,0,9,6,0,0,12,9,0,0,23,17,4,0,22,14,0,0,30,4,0,0,4,8,0,0,17,0,0,0,4,6,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,34,17,0,59,66,4,0,127,6,7,0,9,21,6,0,34,4,0,0,4,10,0,0,13,16,3,0,25,19,5,0,55,31,9,0,34,25,0,0,64,5,4,0,10,18,0,0,26
UCL522006,0,0,0,0,13,0,0,18,0,0,0,0,21,0,0,17,6,0,0,6,3,0,0,14,11,0,0,11,5,5,0,20,13,0,0,13,16,0,0,33,0,0,0,0,30,3,0,30,0,5,0,7,17,0,0,23,0,0,0,0,7,0,0,7,0,0,0,0,8,0,0,8,38,10,0,40,123,8,0,174,0,0,0,0,7,0,0,7,0,0,0,0,14,0,0,17,11,0,0,9,6,0,0,15,19,0,5,19,4,0,0,22,14,5,0,19,14,6,0,27,0,13,0,13,24,0,0,38,0,7,0,7,14,0,0,24,0,0,0,0,13,0,0,13,0,0,0,0,3,0,0,3,40,27,5,73,103,7,0,177,0,0,0,0,25,0,0,28,0,0,0,0,34,0,0,38,16,0,0,16,11,0,0,30,34,0,5,35,9,3,0,46,28,5,0,32,29,7,0,64
UCL522007,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,5,0,0,0,0,12,0,0,6,0,0,0,0,15,0,0,19,0,0,0,5,23,0,0,26,0,0,0,0,12,0,0,11,0,0,0,0,0,3,0,3,6,0,0,10,77,7,0,89,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,3,0,0,3,9,0,0,18,5,0,0,5,3,0,0,9,0,0,0,0,4,0,0,6,0,0,0,0,18,0,0,24,0,5,0,5,27,0,0,32,0,0,0,0,6,4,0,7,0,0,0,0,0,0,0,0,14,5,0,18,71,4,0,97,0,0,0,0,4,0,0,5,0,0,0,0,12,0,0,12,4,0,0,4,16,0,0,21,11,0,0,11,4,0,0,14,5,0,0,5,11,0,0,15
UCL522008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,7,9,0,0,9,4,4,0,10,4,0,0,4,9,0,0,11,0,0,0,0,20,0,0,21,0,0,0,0,20,0,0,20,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,11,0,0,11,67,3,0,80,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,4,3,0,0,6,3,0,0,13,3,0,0,3,3,0,0,11,0,0,0,0,10,3,0,15,0,3,0,3,16,3,0,18,0,3,0,3,13,0,0,14,0,0,0,0,7,4,0,7,0,0,0,0,0,0,0,0,12,5,0,17,58,7,0,91,0,0,0,0,5,0,0,5,0,0,0,0,9,0,0,5,9,0,0,6,10,0,0,22,12,0,0,12,5,5,0,21,0,0,0,0,22,3,0,21
UCL522009,0,0,0,0,9,0,0,10,0,0,0,0,10,0,0,14,5,0,0,5,9,5,0,15,12,0,0,16,0,0,0,22,8,0,0,6,33,3,0,41,0,0,0,0,17,4,0,24,0,0,0,0,11,0,0,11,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,28,5,0,26,103,11,0,143,0,0,0,0,17,0,0,22,0,0,0,6,8,0,0,11,6,3,0,11,12,0,0,17,5,0,6,13,10,0,0,27,6,3,0,10,21,0,0,36,0,4,0,7,14,0,0,20,0,0,0,0,9,0,0,11,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,25,12,7,42,95,8,0,146,0,0,0,0,30,3,0,31,0,0,0,6,25,3,0,23,9,3,0,10,23,6,0,34,22,0,4,32,16,0,0,47,9,4,0,18,49,4,0,72
