SAL_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
SAL50699,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21
SAL50700,26,90,123,0,0,0,0,0,0,247,0,0,127,0,0,0,0,0,0,138,0,0,9,0,0,0,0,0,0,14,205,130,400,0,0,0,0,0,8,745,105,17,97,0,0,0,0,0,4,217,72,23,39,0,0,0,0,0,3,136,18,70,92,0,0,0,0,0,0,181,0,6,3,0,0,0,0,0,0,7,8,20,31,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,95,134,0,0,0,0,0,0,251,0,0,127,0,0,0,0,0,0,138,0,0,9,0,0,0,0,0,0,14,205,138,404,0,0,0,0,0,8,752
SAL50701,433,400,576,0,0,0,12,12,7,1427,12,5,9,0,0,0,0,0,0,26,14,22,17,0,0,0,0,0,0,54,2009,663,837,0,0,0,13,13,6,3537,646,121,101,0,0,0,0,0,0,866,915,116,140,0,0,0,0,0,0,1177,268,266,455,0,0,0,6,6,7,1000,32,54,16,0,0,0,0,0,0,94,129,81,97,0,0,0,5,5,0,314,10,3,0,0,0,0,0,0,0,19,3,3,13,0,0,0,5,5,0,27,7,0,5,0,0,0,0,0,0,6,447,410,582,0,0,0,11,11,5,1461,12,5,9,0,0,0,0,0,0,26,15,22,17,0,0,0,0,0,0,53,2037,679,847,0,0,0,16,16,6,3586
SAL50702,278,546,193,0,0,0,0,0,3,1023,7,21,4,0,0,0,0,0,0,33,4,15,0,0,0,0,0,0,0,21,1043,1108,255,0,0,0,0,0,7,2409,328,207,21,0,0,0,0,0,0,555,420,325,40,0,0,0,0,0,0,785,177,358,161,0,0,0,0,0,3,691,29,56,0,0,0,0,0,0,0,92,72,116,27,0,0,0,0,0,0,215,9,17,6,0,0,0,0,0,0,24,3,19,7,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,3,289,563,194,0,0,0,0,0,3,1048,7,21,4,0,0,0,0,0,0,33,4,15,0,0,0,0,0,0,0,21,1059,1128,258,0,0,0,0,0,7,2442
SAL50703,14,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,138,0,0,0,0,0,0,0,0,138,60,0,0,0,0,0,0,0,0,60,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,141,0,0,0,0,0,0,0,0,141
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50705,155,13,4,0,0,0,0,5,0,182,21,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,9,684,23,4,4,0,19,0,30,5,743,319,7,0,5,0,10,0,20,0,350,196,0,0,0,0,4,0,4,3,204,86,11,4,0,0,0,0,0,0,98,22,0,0,0,0,0,0,0,0,22,40,8,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,168,19,4,0,0,0,0,5,0,192,21,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,9,711,25,4,4,0,19,0,30,5,779
SAL50706,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13
SAL50707,290,102,19,0,0,0,0,0,0,408,23,4,0,0,0,0,0,0,0,26,23,3,5,0,0,0,0,0,0,26,2482,259,36,0,0,0,0,0,3,2784,1254,132,5,0,0,0,0,0,0,1385,925,25,4,0,0,0,0,0,0,957,164,43,14,0,0,0,0,0,0,222,8,29,0,0,0,0,0,0,0,39,115,26,4,0,0,0,0,0,0,149,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,297,106,23,0,0,0,0,0,0,420,24,4,0,0,0,0,0,0,0,27,29,3,5,0,0,0,0,0,0,29,2518,261,36,0,0,0,0,0,3,2820
SAL50708,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0,0,44,24,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,47,0,0,0,0,0,0,0,0,45
SAL50709,103,28,0,4,0,0,0,3,5,138,10,5,0,0,0,0,0,0,4,18,5,6,0,0,0,0,0,0,0,13,420,68,0,26,0,4,0,33,8,530,199,25,0,15,0,0,0,17,0,246,113,8,0,7,0,0,0,7,0,127,36,15,0,0,0,0,0,0,0,55,6,3,0,0,0,0,0,0,0,9,50,5,0,0,0,0,0,0,5,61,11,0,0,0,0,0,0,0,0,11,7,4,0,4,0,0,0,4,0,14,5,0,0,0,0,0,0,0,0,3,112,31,0,4,0,0,0,3,5,150,10,5,0,0,0,0,0,0,5,17,5,6,0,0,0,0,0,0,0,16,441,72,0,26,0,4,0,33,12,557
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,28,0,0,4,0,0,0,5,0,37,9,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,5,260,0,0,7,3,0,0,10,3,282,119,0,0,3,0,0,0,4,0,125,99,0,0,0,0,0,0,0,0,103,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,33,0,0,4,0,0,0,3,0,40,9,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,5,270,0,0,14,3,0,0,17,3,285
SAL50712,295,197,86,0,0,0,0,0,3,580,20,4,0,0,0,0,0,0,0,29,14,3,4,0,0,0,0,0,0,22,898,277,106,0,0,0,3,3,3,1290,216,21,9,0,0,0,0,0,0,244,378,48,9,0,0,0,0,0,0,439,152,134,60,0,0,0,0,0,0,349,34,47,11,0,0,0,0,0,0,93,88,20,4,0,0,0,0,0,0,119,0,9,0,0,0,0,0,0,0,15,41,7,11,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,317,217,88,0,0,0,0,0,5,624,20,4,0,0,0,0,0,0,0,29,23,10,4,0,0,0,0,0,0,40,954,299,107,0,0,0,3,3,5,1378
SAL50713,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,33,14,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,33
SAL50714,195,55,3,0,0,0,0,0,0,251,7,7,0,0,0,0,0,0,0,16,7,11,0,0,0,0,0,0,0,19,1706,229,6,0,0,0,0,0,0,1942,749,105,0,0,0,0,0,0,0,855,759,55,7,0,0,0,0,0,0,814,130,36,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,66,20,3,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,54,3,0,0,0,0,0,0,259,7,7,0,0,0,0,0,0,0,16,11,11,0,0,0,0,0,0,0,19,1727,231,6,0,0,0,0,0,0,1961
SAL50715,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24
SAL50716,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,76,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,85
SAL50717,42,12,0,0,0,0,0,0,0,58,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,190,15,0,0,0,0,0,0,0,203,63,0,0,0,0,0,0,0,0,60,90,0,0,0,0,0,0,0,0,90,32,15,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,0,0,0,0,0,0,0,67,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,202,16,0,0,0,0,0,0,0,219
SAL50718,147,43,8,0,0,0,0,0,0,203,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,11,464,52,9,0,0,0,0,0,3,533,133,3,0,0,0,0,0,0,0,139,198,8,0,0,0,0,0,0,0,200,116,41,6,0,0,0,0,0,0,160,7,0,0,0,0,0,0,0,0,11,39,3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,174,45,6,0,0,0,0,0,0,234,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,509,61,12,0,0,0,0,0,3,582
SAL50719,16,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,188,0,0,0,0,0,0,0,0,190,95,0,0,0,0,0,0,0,0,93,83,0,0,0,0,0,0,0,0,82,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,198,0,0,0,0,0,0,0,0,196
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,103,57,0,0,0,0,0,0,0,0,62,28,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,105,0,0,0,0,0,0,0,0,102
SAL50723,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,18
SAL50724,135,99,0,0,0,0,0,0,0,233,10,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,18,413,144,0,0,0,0,0,0,0,561,136,16,0,0,0,0,0,0,0,160,128,20,0,0,0,0,0,0,0,146,61,33,0,0,0,0,0,0,0,94,40,60,0,0,0,0,0,0,0,108,37,14,0,0,0,0,0,0,0,48,5,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,151,112,0,0,0,0,0,0,0,264,10,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,15,435,155,0,0,0,0,0,0,0,594
SAL50725,483,130,78,0,0,0,0,0,0,688,35,3,0,0,0,0,0,0,0,43,30,4,0,0,0,0,0,0,0,36,2956,348,117,0,0,0,0,0,3,3419,1369,102,16,0,0,0,0,0,0,1493,1052,113,19,0,0,0,0,0,0,1181,319,73,49,0,0,0,0,0,0,450,8,13,0,0,0,0,0,0,0,21,147,35,23,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,5,12,3,3,0,0,0,0,0,0,20,3,4,0,0,0,0,0,0,0,4,491,127,81,0,0,0,0,0,0,708,35,3,0,0,0,0,0,0,0,43,30,4,0,0,0,0,0,0,0,36,2978,352,121,0,0,0,0,0,3,3459
SAL50726,0,0,0,3,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,12,21,3,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,10,12,20
SAL50727,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,19,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,33
SAL50728,14,23,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,26,0,0,0,0,0,0,0,82,4,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,37,0,11,0,0,0,0,0,0,0,10,8,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,19,23,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,26,0,0,0,0,0,0,0,85
