SAL_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
SAL50447,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,25,0,0,0,0,25,..,..,0,0,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,24,0,0,0,0,28,..,..,..,0,0,0,0,..,24,0,3,0,0,29,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,24,0,3,0,0,33
SAL50448,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,8,0,0,0,7,..,5,0,0,0,0,5,..,0,0,0,0,0,0,..,8,8,0,0,0,10,..,..,..,0,0,0,0,..,8,8,0,0,0,10,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,8,8,0,0,0,22
SAL50449,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,8,0,0,0,0,8,..,..,0,0,5,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,8,0,0,5,0,7,..,..,..,0,0,0,0,..,8,0,0,5,0,7,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,8,0,0,5,0,10
SAL50450,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,12,0,0,0,0,12,..,..,0,0,3,0,9,..,4,0,0,0,0,3,..,0,0,0,0,0,0,..,16,4,0,3,0,24,..,..,..,0,0,0,0,..,16,4,0,3,0,24,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,20,4,0,3,0,36
SAL50451,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,7,0,0,0,0,6,..,..,0,0,3,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,7,0,0,3,0,10,..,..,..,0,0,0,0,..,7,0,0,3,0,10,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,7,0,0,3,0,16
SAL50452,..,11,0,0,0,0,11,..,..,4,3,0,0,15,..,9,5,4,3,0,17,..,0,0,0,0,0,6,..,15,9,6,11,5,43,..,..,..,0,0,0,5,..,15,9,6,10,9,47,8,..,..,..,..,..,8,..,3,0,0,0,0,6,8,16,9,6,10,6,56,..,497,12,0,0,0,516,..,..,128,129,45,10,314,..,109,38,17,10,0,171,..,21,0,0,0,0,30,..,636,184,145,55,12,1031,..,..,..,8,0,7,13,..,636,184,151,56,14,1041,605,..,..,..,..,..,605,..,44,5,0,0,0,51,605,675,193,151,56,15,1700
SAL50453,..,7,0,0,0,0,7,..,..,7,5,0,0,6,..,3,7,0,0,0,10,..,0,0,0,0,0,0,..,14,8,7,0,0,33,..,..,..,0,0,0,0,..,14,8,7,0,0,32,13,..,..,..,..,..,13,..,3,0,0,0,0,5,13,18,12,7,0,0,42,..,407,38,23,7,3,479,..,..,286,324,130,85,818,..,74,56,27,6,7,170,..,24,8,5,0,0,39,..,506,384,377,146,98,1508,..,..,..,9,14,37,54,..,506,384,382,153,131,1564,414,..,..,..,..,..,414,..,74,41,21,4,4,141,414,583,428,405,156,135,2117
SAL50454,..,10,0,0,0,0,7,..,..,0,4,3,4,12,..,4,0,0,0,0,9,..,0,0,0,0,0,0,..,8,0,8,6,3,30,..,..,..,4,0,6,5,..,8,0,13,4,8,36,10,..,..,..,..,..,10,..,0,0,0,0,0,0,10,8,0,13,4,8,48,..,66,0,0,0,0,68,..,..,16,34,15,5,68,..,7,0,0,0,0,9,..,0,0,0,0,0,0,..,71,23,34,16,5,145,..,..,..,0,0,0,0,..,71,23,33,16,5,148,71,..,..,..,..,..,71,..,8,3,0,0,0,7,71,78,24,36,10,5,227
SAL50455,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,3,0,0,0,6,..,..,..,0,0,0,0,..,4,3,0,0,0,6,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,3,0,0,0,10
SAL50456,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,0,0,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50457,..,8,0,0,0,0,5,..,..,5,0,3,0,5,..,0,4,3,0,0,12,..,0,0,0,0,0,0,..,8,12,4,3,0,25,..,..,..,0,0,0,0,..,8,12,4,3,0,25,7,..,..,..,..,..,7,..,3,0,0,0,0,4,7,8,16,4,3,0,41,..,754,22,6,0,0,787,..,..,302,463,167,38,966,..,126,76,26,4,0,231,..,14,3,0,0,0,20,..,898,406,500,170,38,2008,..,..,..,11,3,6,21,..,898,406,506,174,47,2030,767,..,..,..,..,..,767,..,58,17,4,0,0,87,767,955,424,514,177,47,2879
SAL50458,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,5,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,0,0,0,0,4
SAL50459,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,0,3,0,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,10,0,3,0,0,10,..,..,..,0,0,0,0,..,10,0,3,0,0,10,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,10,0,3,0,0,19
SAL50460,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,..,0,0,0,0,..,5,0,0,0,0,5,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL50462,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,7,0,0,0,0,3,..,..,5,0,0,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,8,0,0,0,0,10,..,..,..,0,0,0,0,..,8,0,0,0,0,10,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,8,0,0,0,0,20
SAL50463,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,7,..,..,..,0,0,0,0,..,5,0,0,0,0,7,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,5,0,0,0,0,7
SAL50464,..,20,0,0,0,0,25,..,..,0,0,0,0,5,..,6,0,0,0,0,7,..,0,0,0,0,0,0,..,26,5,0,0,0,39,..,..,..,0,0,0,0,..,26,5,0,0,0,39,28,..,..,..,..,..,28,..,9,0,0,0,0,9,28,39,7,0,0,0,78,..,1734,88,17,6,0,1842,..,..,375,186,43,13,612,..,167,61,14,4,0,246,..,54,16,3,0,0,74,..,1957,537,216,51,10,2767,..,..,..,3,4,4,9,..,1957,537,217,55,13,2779,2232,..,..,..,..,..,2232,..,331,112,23,3,0,474,2232,2290,649,245,60,19,5491
SAL50465,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,33,0,0,0,0,35,..,..,9,6,8,0,29,..,0,0,4,0,0,3,..,0,0,0,0,0,0,..,34,17,8,8,0,62,..,..,..,0,0,0,0,..,34,17,8,8,0,62,16,..,..,..,..,..,16,..,0,0,0,0,0,0,16,36,17,8,8,0,79
SAL50466,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,6,..,..,..,0,0,0,0,..,3,0,0,0,0,6,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,3,0,0,0,0,12
SAL50467,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,0,0,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,3,..,39,0,0,0,0,40,..,..,3,0,0,0,3,..,7,4,0,0,0,5,..,0,0,0,0,0,0,..,45,6,0,0,0,55,..,..,..,0,0,0,0,..,45,6,0,0,0,55,116,..,..,..,..,..,116,..,3,0,0,0,0,3,116,50,6,0,0,0,167
SAL50468,..,20,0,0,0,0,19,..,..,10,9,0,7,21,..,11,9,0,4,0,23,..,6,3,0,0,0,11,..,35,23,9,6,3,78,..,..,..,0,0,0,0,..,35,23,9,6,8,76,21,..,..,..,..,..,21,..,0,0,0,0,3,6,21,39,22,11,5,10,108,..,1040,64,20,3,0,1127,..,..,424,477,115,43,1067,..,179,85,25,5,9,301,..,54,11,5,0,0,72,..,1268,586,536,123,53,2564,..,..,..,12,8,12,26,..,1268,586,542,128,65,2590,1165,..,..,..,..,..,1165,..,187,80,26,8,8,307,1165,1454,663,566,140,71,4066
SAL50469,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,3,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,3,0,0,0,4,..,..,..,0,0,0,0,..,4,3,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,3,0,0,0,4
SAL50470,..,0,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,0,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,3,..,4,0,0,0,0,4,..,..,0,0,3,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,6,0,0,3,0,9,..,..,..,0,0,0,0,..,6,0,0,3,0,9,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,6,0,0,3,0,9
SAL50471,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,18,0,0,0,0,18,..,..,11,3,0,0,15,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,18,9,3,0,0,37,..,..,..,0,0,0,0,..,18,9,3,0,0,37,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,21,9,3,0,0,43
SAL50472,..,22,4,0,0,0,29,..,..,13,27,12,6,62,..,3,11,5,3,4,29,..,0,0,0,0,0,0,..,26,28,31,16,10,117,..,..,..,3,0,4,8,..,26,28,35,16,16,123,12,..,..,..,..,..,12,..,3,0,0,0,0,4,12,29,30,35,16,16,138,..,909,28,3,0,0,949,..,..,303,338,163,52,855,..,153,125,39,17,4,340,..,18,8,0,0,0,28,..,1088,466,378,179,60,2166,..,..,..,16,11,9,39,..,1088,466,397,187,72,2207,806,..,..,..,..,..,806,..,60,3,4,0,0,72,806,1146,473,407,187,72,3082
SAL50473,..,0,3,0,0,0,5,..,..,4,5,4,3,16,..,0,7,4,4,0,20,..,3,0,0,0,0,3,..,9,14,6,3,9,40,..,..,..,0,0,0,0,..,9,14,6,3,9,40,7,..,..,..,..,..,7,..,4,0,0,0,0,4,7,7,14,6,3,9,47,..,354,10,0,0,0,360,..,..,154,148,62,23,391,..,76,58,24,5,4,173,..,18,3,0,0,0,22,..,445,229,166,74,29,945,..,..,..,9,4,8,16,..,445,229,178,77,32,959,332,..,..,..,..,..,332,..,34,10,3,0,0,52,332,484,241,181,77,32,1346
SAL50474,..,5,0,0,0,0,5,..,..,0,5,0,0,14,..,0,4,0,0,0,3,..,0,0,0,0,0,0,..,5,6,9,0,0,25,..,..,..,0,0,0,0,..,5,6,9,0,0,25,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,5,6,9,0,0,23,..,506,30,4,0,0,532,..,..,214,257,95,21,592,..,71,51,26,3,3,150,..,10,0,0,0,0,9,..,579,291,282,101,25,1282,..,..,..,4,10,5,25,..,579,291,291,105,35,1306,351,..,..,..,..,..,351,..,44,5,0,0,0,51,351,621,298,291,107,35,1707
SAL50475,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,0,5,0,0,12,..,..,..,0,0,0,0,..,4,0,5,0,0,12,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,0,5,0,0,15
SAL50476,..,9,0,0,0,0,9,..,..,4,4,0,4,11,..,4,6,0,0,0,4,..,0,0,0,0,0,0,..,5,8,4,0,4,24,..,..,..,0,0,0,0,..,5,8,4,6,4,28,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,5,8,4,6,4,28,..,274,8,0,0,0,285,..,..,185,212,94,30,522,..,85,57,17,7,0,167,..,11,0,0,0,0,13,..,371,248,227,105,31,982,..,..,..,3,6,6,20,..,371,248,240,113,38,1001,197,..,..,..,..,..,197,..,12,0,0,0,0,13,197,381,249,240,113,38,1214
SAL50477,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,14,0,0,0,0,18,..,..,0,4,0,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,14,4,4,0,0,17,..,..,..,0,0,0,0,..,14,4,4,0,0,17,13,..,..,..,..,..,13,..,0,0,0,0,0,0,13,14,4,4,0,0,27
SAL50478,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,4,0,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,7,0,0,0,4,..,..,..,0,0,0,0,..,0,7,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,7,0,0,0,9
SAL50479,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,5,..,..,..,0,0,0,0,..,4,0,0,0,0,5,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL50480,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,18,0,0,0,0,20,..,..,4,6,6,0,9,..,0,0,0,0,0,4,..,0,0,0,0,0,0,..,18,9,9,0,0,32,..,..,..,0,0,0,3,..,18,9,10,0,0,36,15,..,..,..,..,..,15,..,0,0,0,0,0,0,15,18,9,10,0,0,49
SAL50481,..,0,0,0,0,0,0,..,..,0,5,0,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,5,0,0,3,..,..,..,0,0,0,0,..,0,0,5,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,5,0,0,3,..,51,0,0,0,0,58,..,..,13,12,4,0,27,..,0,3,0,0,0,6,..,0,0,0,0,0,0,..,55,22,9,4,0,96,..,..,..,0,0,5,6,..,55,22,13,6,5,102,21,..,..,..,..,..,21,..,3,0,0,0,0,7,21,62,22,13,6,5,132
SAL50482,..,35,0,0,0,0,36,..,..,31,58,36,22,148,..,30,27,28,16,10,113,..,7,0,0,0,0,8,..,69,59,88,54,32,302,..,..,..,0,6,11,16,..,69,59,88,58,38,320,42,..,..,..,..,..,42,..,6,3,0,0,0,11,42,80,66,88,58,38,369,..,1543,75,8,0,0,1622,..,..,885,1309,591,278,3070,..,423,402,177,53,31,1088,..,63,11,3,0,0,77,..,2029,1377,1492,643,312,5855,..,..,..,37,34,76,139,..,2029,1377,1528,680,384,5994,1527,..,..,..,..,..,1527,..,145,16,4,3,0,164,1527,2172,1391,1537,680,384,7686
SAL50483,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,4,..,..,..,0,0,0,0,..,3,0,4,0,0,4,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,3,0,4,0,0,13
