SAL_CODE_2021,No_bed_ne_sp_Hw_ATSIP,No_bed_ne_sp_Oth_h,No_bed_ne_sp_Tot,One_m_bn_One_ebn_Hw_ATSIP,One_m_bn_One_ebn_Oth_h,One_m_bn_One_ebn_Tot,One_m_bn_Two_ebn_Hw_ATSIP,One_m_bn_Two_ebn_Oth_h,One_m_bn_Two_ebn_Tot,One_m_bn_Thr_ebn_Hw_ATSIP,One_m_bn_Thr_ebn_Oth_h,One_m_bn_Thr_ebn_Tot,One_m_bn_Fou_m_ebn_Hw_ATSIP,One_m_bn_Fou_m_ebn_Oth_h,One_m_bn_Fou_m_ebn_Tot,One_m_bn_Tot_Hw_ATSIP,One_m_bn_Tot_Oth_h,One_m_bn_Tot_Tot,One_m_bs_One_bs_Hw_ATSIP,One_m_bs_One_bs_Oth_h,One_m_bs_One_bs_Tot,One_m_bs_Two_bs_Hw_ATSIP,One_m_bs_Two_bs_Oth_h,One_m_bs_Two_bs_Tot,One_m_bs_Thr_bs_Hw_ATSIP,One_m_bs_Thr_bs_Oth_h,One_m_bs_Thr_bs_Tot,One_m_bs_Fou_m_bs_Hw_ATSIP,One_m_bs_Fou_m_bs_Oth_h,One_m_bs_Fou_m_bs_Tot,One_m_bs_Tot_Hw_ATSIP,One_m_bs_Tot_Oth_h,One_m_bs_Tot_Tot,Tot_Hw_ATSIP,Tot_Oth_h,Tot_Tot
SAL50327,15,38,45,3,5,5,0,0,0,0,0,0,0,0,0,3,5,5,8,57,62,16,92,105,4,25,30,0,5,5,28,179,202,46,234,283
SAL50328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,3,3
SAL50329,25,225,253,10,27,33,0,3,7,0,3,3,0,0,0,10,33,43,36,535,569,32,1060,1094,10,454,465,0,39,35,78,2088,2163,128,2463,2587
SAL50330,0,7,9,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,0,31,33,0,45,45,0,26,26,0,0,0,0,102,104,4,129,135
SAL50331,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,12,12,0,3,3,0,0,0,0,23,26,0,37,37
SAL50332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,9,9,0,4,4,0,0,0,0,21,21,0,25,25
SAL50333,0,12,12,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,11,14,3,9,14,0,12,12,0,3,3,3,35,43,5,46,49
SAL50334,3,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,6,93,100,0,45,45,0,4,4,6,194,199,9,237,244
SAL50335,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,5,27,31,0,6,6,0,6,6,5,58,60,3,70,74
SAL50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,10,0,0,0,0,0,0,0,13,13,0,21,22
SAL50338,0,43,43,0,3,3,0,0,0,0,0,0,0,3,3,0,6,6,0,3,9,0,6,8,0,0,0,0,0,0,0,9,17,0,63,64
SAL50339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50340,5,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,67,3,120,122,3,49,49,0,5,5,9,241,243,17,283,297
SAL50341,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,3,5,0,5,0,0,0,15,0,15,21,0,20
SAL50342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50343,3,461,466,0,28,28,0,0,0,0,0,0,0,0,0,0,28,28,0,921,929,0,895,895,0,330,330,0,72,70,0,2218,2224,12,2876,2892
SAL50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,3,3,0,0,0,0,11,11,0,20,20
SAL50345,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,4,0,0,0,0,12,12,0,10,10
SAL50346,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,3,0,4,4,0,0,0,0,16,15,0,19,21
SAL50347,4,62,64,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,5,235,242,4,256,261,0,135,134,0,10,10,9,636,647,10,760,769
SAL50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,8,8
SAL50349,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,12,12
SAL50350,3,234,241,3,12,13,0,0,0,0,0,0,0,0,0,3,12,13,15,690,704,13,1151,1164,3,321,322,0,31,32,31,2193,2222,47,2563,2611
SAL50351,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,0,0,0,0,0,0,12,12,0,15,15
SAL50352,3,21,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,4,37,38,0,63,63,0,28,26,0,7,7,4,135,134,14,172,184
SAL50353,3,454,455,0,92,92,0,4,4,0,0,0,0,0,0,0,96,96,0,300,299,3,240,238,0,10,10,0,5,5,3,555,552,8,1132,1139
SAL50354,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,40,40,0,11,11,0,0,0,0,74,80,0,90,89
SAL50355,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,24,24,0,11,11,0,5,5,0,44,48,3,59,57
SAL50356,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,15,15,0,3,3,0,3,3,0,27,27,0,37,37
SAL50357,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,55,55,0,43,43,0,7,7,0,152,152,7,176,183
SAL50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,8,8
SAL50359,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,15,18,0,9,6,0,6,6,0,48,48,4,63,66
SAL50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,4,0,5,8
SAL50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL50362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,3,3,0,0,0,0,10,10,0,9,9
SAL50363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50364,4,29,33,0,5,11,0,0,0,0,0,0,0,0,0,0,5,11,3,70,73,4,110,110,0,43,41,0,13,13,7,236,237,9,283,293
SAL50365,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,8,4,0,3,3,0,0,0,0,17,13,0,22,18
SAL50366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL50367,8,191,199,0,14,14,0,0,0,0,0,0,0,0,0,0,14,14,9,599,600,13,777,787,0,641,643,0,50,50,22,2067,2080,23,2388,2415
SAL50368,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,10,10,0,14,14,0,0,0,0,38,36,0,50,53
SAL50369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0,0,0,6,9,0,11,15
SAL50370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50371,0,176,173,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,4,177,176,0,173,173,0,45,45,0,13,13,4,408,407,8,599,605
SAL50372,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,32,32,0,7,7,0,0,0,0,52,52,0,71,70
SAL50373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,3,3,0,0,0,0,19,19,0,19,19
SAL50374,0,82,79,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,4,312,314,0,443,445,0,341,342,0,166,166,4,1262,1267,6,1416,1423
SAL50375,5,27,34,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,6,60,64,3,89,95,0,38,36,0,9,11,9,196,206,17,238,256
SAL50376,27,289,315,11,29,33,4,0,8,0,0,0,0,0,0,15,29,41,37,834,869,39,1062,1106,10,734,746,0,28,28,86,2658,2749,132,3145,3277
SAL50377,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,18,18,0,12,12,0,0,0,0,40,39,0,53,54
SAL50378,6,59,59,0,5,5,0,5,5,0,0,0,0,0,0,0,10,10,8,116,124,3,129,137,0,29,29,0,4,4,11,278,294,13,365,388
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,76,12,87,30,0,34,6,0,6,4,0,5,4,0,4,44,0,49,80,25,100,28,6,38,4,0,4,0,0,0,112,31,142,253,48,306
SAL50381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,6,6,0,10,10
SAL50382,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,22,26,0,37,38,0,33,35,0,0,0,0,92,99,10,102,116
SAL50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,7,7
SAL50384,0,186,193,0,32,31,0,7,7,0,3,3,0,0,0,0,42,41,15,722,737,3,689,700,0,353,355,0,25,25,18,1789,1817,20,2130,2149
SAL50385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,7,7
SAL50386,0,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,60,61,3,90,98,0,45,45,0,3,3,3,198,207,4,219,222
SAL50387,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,80,81,0,64,64,0,16,16,0,211,211,3,233,237
SAL50388,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,31,3,58,62,0,18,23,0,7,7,6,111,123,12,138,144
SAL50389,0,32,37,0,3,6,0,0,0,0,0,0,0,0,0,0,3,6,7,112,113,0,151,157,0,152,153,0,22,22,7,437,445,18,501,513
SAL50390,4,118,121,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,8,298,305,6,471,478,0,287,283,0,45,45,14,1101,1111,24,1282,1305
SAL50391,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,8,8,0,3,3,0,18,19,0,19,19
SAL50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,3,3,0,0,0,0,14,14,0,10,10
SAL50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,3,3,0,12,12,0,11,11
SAL50395,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50396,11,153,164,0,11,19,0,4,4,0,0,3,0,0,0,0,15,26,20,555,569,20,915,933,12,691,699,0,42,42,52,2203,2243,65,2483,2546
SAL50397,6,220,232,0,37,37,0,11,11,0,0,0,0,0,0,0,48,48,25,560,580,15,645,658,7,206,213,0,3,3,47,1414,1454,55,1722,1781
SAL50398,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,8,8
SAL50399,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,39,39,0,17,17,0,6,6,0,85,86,3,113,114
SAL50400,0,26,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,78,86,4,83,83,4,65,68,0,4,9,13,230,246,21,281,296
SAL50401,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,12,13,0,0,0,0,0,0,0,19,20,0,25,27
SAL50402,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,8,8,0,0,0,0,4,4,0,17,24,6,29,32
SAL50403,12,51,62,0,5,5,0,6,6,0,0,0,0,0,0,0,11,11,12,60,72,17,83,103,4,32,38,0,6,3,33,181,216,43,274,318
SAL50404,3,113,117,3,11,15,0,0,0,0,0,0,0,0,0,3,11,15,4,333,344,9,419,422,0,115,116,0,8,8,13,875,890,20,1055,1080
SAL50405,78,86,165,34,4,46,11,0,10,11,0,10,0,0,0,56,4,66,92,131,222,60,144,203,14,77,94,6,9,11,172,361,530,337,491,827
SAL50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,8,8
SAL50407,0,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,9,9,0,7,7,0,0,0,0,21,21,0,26,26
SAL50408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,3,3,0,0,0,0,10,10,0,10,10
SAL50409,18,1090,1109,0,141,148,0,16,21,0,0,0,0,0,0,0,157,169,50,2846,2899,31,3409,3435,6,1389,1396,0,227,227,87,7871,7957,119,9461,9579
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50411,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,22,22,0,12,12,0,6,6,0,57,57,0,69,69
SAL50412,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,13,13,0,12,12,0,0,0,0,44,47,0,61,57
SAL50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50414,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,5,5,0,0,0,0,17,17,0,19,23
SAL50415,60,92,156,12,10,22,0,0,0,0,0,0,0,0,0,12,10,22,52,256,308,41,248,284,19,108,128,0,9,7,112,621,727,193,779,981
SAL50416,4,48,55,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,12,123,133,7,194,203,6,107,111,0,10,9,25,434,456,35,516,547
SAL50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,4,4,0,0,0,0,10,10,0,17,17
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50419,11,86,96,4,13,22,0,0,0,0,0,0,0,0,0,4,13,22,11,270,283,11,407,420,3,250,256,0,18,16,25,945,975,47,1085,1136
SAL50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,8,8,0,13,13
SAL50421,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,17,17,0,3,3,0,0,0,0,26,26,0,26,26
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50423,14,525,547,0,43,41,0,4,4,4,0,0,0,0,0,4,47,45,24,1251,1280,14,1242,1257,0,277,279,0,43,43,38,2813,2859,68,3566,3629
SAL50424,4,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,48,3,70,75,0,22,26,0,4,4,6,143,153,9,174,186
SAL50425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,8,8,0,16,16
SAL50426,4,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,120,129,19,190,204,4,140,145,0,10,4,35,460,482,39,510,545
SAL50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10
SAL50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,5,6,0,9,13
SAL50430,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,7,0,4,4,0,0,0,0,15,15,3,15,19
SAL50431,13,175,189,4,27,28,0,4,4,0,0,0,0,0,0,4,31,32,30,622,656,33,1114,1144,6,646,645,0,46,46,69,2428,2491,85,2769,2853
SAL50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,0,0,0,0,10,10,0,6,6
SAL50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,8,8
SAL50434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,7,7
SAL50435,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,17,17,0,22,22,0,7,7,0,76,76,0,86,90
SAL50436,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,19,19,0,13,18,0,10,10,0,52,57,0,59,57
SAL50437,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,36,0,45,46,0,12,12,0,3,3,0,94,97,7,109,116
SAL50438,4,374,378,0,26,28,0,0,0,0,0,0,0,0,0,0,26,28,12,1449,1463,16,1830,1844,3,1393,1392,4,167,167,35,4839,4866,44,5501,5543
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50441,8,141,153,0,8,6,0,3,3,0,0,0,0,0,0,0,11,9,9,521,532,7,839,843,5,506,510,0,37,38,21,1903,1923,32,2188,2222
SAL50442,8,9,15,3,0,3,0,0,0,3,0,3,0,0,0,6,0,6,3,0,3,6,0,8,0,0,0,0,0,0,9,0,11,22,11,34
SAL50443,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,10,0,0,0,0,0,0,0,12,13,0,21,21
SAL50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,9,9,0,6,8
SAL50446,0,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,7,66,69,0,32,32,0,5,4,7,142,149,9,183,190
SAL50447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,7,7,0,8,8,0,29,29,0,33,33
SAL50448,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,9,9,0,22,22
SAL50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,10,10
SAL50450,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,4,4,0,0,0,0,16,16,0,36,34
SAL50451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,5,5,0,0,0,0,12,12,0,16,16
SAL50452,15,126,141,0,17,22,0,0,0,0,0,0,0,0,0,0,17,22,20,516,538,10,713,725,4,245,246,0,19,16,34,1493,1525,56,1700,1762
SAL50453,4,328,335,0,89,94,0,15,15,0,6,3,0,0,0,0,110,112,12,617,635,12,643,660,4,264,270,0,20,25,28,1544,1590,42,2117,2158
SAL50454,14,41,47,4,0,7,0,0,7,0,0,0,0,0,0,4,0,14,9,67,74,9,66,77,0,28,34,0,3,8,18,164,193,48,227,273
SAL50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,8,8,0,10,10
SAL50456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,4
SAL50457,8,446,459,0,21,24,0,5,4,0,0,0,0,0,0,0,26,28,15,1018,1031,4,940,941,0,277,277,0,57,63,19,2292,2312,41,2879,2913
SAL50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,19,14
SAL50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,5,5
SAL50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,5,0,6,6,0,0,0,0,17,17,0,20,20
SAL50463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7
SAL50464,29,2030,2057,3,186,191,0,19,19,0,4,4,0,0,0,3,209,214,28,2227,2260,9,736,745,0,94,94,0,14,15,37,3071,3114,78,5491,5564
SAL50465,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,24,22,0,21,21,0,7,7,0,64,62,0,79,80
SAL50466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,0,12,12
SAL50467,0,114,114,0,8,8,3,0,3,0,0,0,0,0,0,3,8,11,0,34,42,0,0,0,0,0,0,0,0,0,0,34,42,3,167,172
SAL50468,33,790,818,3,78,81,5,11,14,0,0,0,0,0,0,8,89,95,43,1343,1384,14,1348,1359,0,304,302,4,39,43,61,3034,3088,108,4066,4172
SAL50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4
SAL50470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,0,0,0,0,0,0,3,8,8,3,9,9
SAL50471,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,15,15,0,10,10,0,3,3,0,32,32,0,43,43
SAL50472,25,226,253,4,18,18,0,0,5,0,0,0,0,0,0,4,18,23,40,867,905,36,1100,1134,16,668,685,0,39,45,92,2674,2769,138,3082,3223
SAL50473,13,146,155,5,32,34,4,3,3,0,4,4,0,0,0,9,39,41,14,392,408,10,492,495,3,190,196,0,27,27,27,1101,1126,47,1346,1396
SAL50474,5,122,127,0,12,17,0,0,0,0,0,0,0,0,0,0,12,17,10,376,380,7,647,658,4,431,429,0,46,46,21,1500,1513,23,1707,1730
SAL50475,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,3,0,5,5,0,0,0,0,16,16,0,15,15
SAL50476,3,97,94,0,8,13,0,0,6,0,0,0,0,0,0,0,8,19,6,318,324,14,538,547,3,195,196,0,6,6,23,1057,1073,28,1214,1237
SAL50477,0,18,18,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,27,27
SAL50478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,9,9
SAL50479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,5,5
SAL50480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,14,14,0,13,13,0,0,0,0,43,44,0,49,52
SAL50481,0,14,13,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,34,36,0,48,48,0,28,28,0,0,0,0,110,112,3,132,132
SAL50482,69,869,939,24,142,164,6,21,32,3,0,6,0,0,0,33,163,202,124,2508,2627,83,2516,2600,25,1181,1204,3,45,49,235,6250,6480,369,7686,8056
SAL50483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,7,7,0,13,7
SAL50484,10,158,166,4,19,23,0,7,7,0,0,0,0,0,0,4,26,30,17,419,437,3,498,504,3,126,128,0,8,8,23,1051,1077,48,1304,1352
SAL50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50486,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,31,0,37,37,0,22,22,0,0,0,4,86,90,4,109,111
SAL50487,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,20,24,0,15,15,0,0,0,4,39,43,8,54,56
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50491,6,227,232,6,8,10,0,0,0,0,0,0,0,0,0,6,8,10,10,651,659,20,957,974,4,508,513,0,28,28,34,2144,2174,55,2475,2522
SAL50492,8,168,176,0,8,14,0,0,0,0,0,0,0,0,0,0,8,14,8,319,328,3,237,237,0,73,74,0,14,12,11,643,651,30,883,910
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,0,0,0,10,10,0,14,14
