LGA_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
LGA53990,5856,2938,2988,3521,3431,3373,2728,1350,375,26543,5,4,0,8,5,4,15,12,4,62,0,0,3,0,0,3,3,0,0,13,3,0,8,0,4,4,4,0,0,20,0,0,0,0,8,5,9,3,0,20,0,0,0,0,10,0,0,0,0,11,101,196,107,91,103,131,81,32,14,862,0,0,0,0,3,7,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,111,203,116,96,122,150,95,34,14,946,110,206,123,97,125,162,111,48,23,1007,6,0,10,5,3,6,0,0,0,36,5969,3146,3121,3623,3562,3533,2835,1397,394,27585
LGA54060,538,272,196,325,419,562,589,320,75,3300,5,0,0,5,0,0,6,7,0,17,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,3,3,0,8,0,0,0,0,0,0,8,0,0,10,0,0,0,5,3,3,0,0,0,11,30,33,66,55,54,101,135,59,5,535,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,68,60,59,110,148,61,5,577,28,34,68,66,60,115,154,69,5,597,0,0,0,0,0,0,0,0,0,4,569,305,269,387,479,673,741,388,81,3899
LGA54130,236,70,121,142,134,167,117,39,10,1030,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,14,14,13,21,27,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,14,13,19,30,3,0,111,6,4,11,14,13,19,28,3,0,114,0,0,9,0,0,0,0,0,0,9,247,76,142,161,147,185,151,42,10,1151
LGA54170,29367,18532,15236,20277,21597,20328,16930,7507,2662,152432,27,7,21,17,22,26,34,9,3,167,5,7,6,3,4,6,13,5,0,54,9,11,18,11,8,24,23,4,0,108,8,5,3,3,6,7,10,0,0,41,0,0,0,4,3,4,0,0,0,5,420,492,489,406,357,326,254,183,174,3112,0,0,0,0,3,3,9,3,0,17,3,0,4,0,0,0,3,0,0,12,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,448,516,523,436,375,377,311,196,174,3354,471,526,539,448,395,404,344,209,184,3523,21,16,31,27,33,43,31,17,3,211,29851,19075,15810,20751,22018,20771,17306,7730,2847,156162
LGA54200,11155,6465,6014,7568,7407,6711,5855,3433,1243,55838,9,8,5,9,7,20,13,8,0,75,0,4,4,0,4,0,5,0,0,12,3,0,3,3,0,0,3,3,0,24,0,0,3,6,6,4,3,0,0,22,0,0,4,0,0,4,3,0,0,14,183,204,160,164,133,158,92,71,21,1188,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,183,205,178,174,144,162,117,70,21,1270,192,214,179,182,152,187,132,84,29,1342,9,7,14,3,5,7,7,6,7,58,11353,6685,6209,7749,7559,6904,5990,3516,1266,57243
LGA54280,6304,3399,4504,4163,3699,3143,1621,612,186,27631,0,3,4,4,10,11,7,10,0,58,0,3,5,9,8,15,25,4,0,64,0,0,6,8,6,15,66,4,0,116,0,9,17,4,7,32,23,3,0,97,0,0,4,9,3,18,38,0,0,79,103,269,575,487,396,422,172,60,3,2487,0,0,3,0,4,18,0,0,0,28,0,0,0,0,4,9,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,106,286,624,518,436,525,320,75,3,2892,104,291,634,525,445,542,325,83,10,2952,5,9,29,9,10,14,19,0,0,93,6419,3693,5162,4694,4152,3694,1965,697,199,30673
LGA54310,5461,2232,3854,4144,2914,1723,530,127,11,21002,9,6,7,8,5,7,0,3,0,41,13,12,18,36,42,41,33,6,0,200,27,8,22,24,29,71,82,20,0,280,16,6,40,68,77,94,74,10,3,372,6,3,9,20,31,52,39,10,0,166,111,305,1039,1038,1097,985,622,195,14,5400,0,0,0,4,5,18,9,0,0,37,0,5,6,4,5,6,5,0,0,26,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,164,339,1129,1197,1277,1271,869,238,14,6492,171,344,1140,1204,1284,1277,869,237,14,6535,6,15,34,31,19,20,17,3,0,149,5639,2586,5031,5380,4218,3023,1413,364,24,27682
LGA54340,766,478,498,455,459,485,396,215,93,3838,0,0,0,6,0,3,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,39,15,27,32,23,13,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,39,15,30,30,24,13,3,193,14,26,35,27,32,38,24,13,5,215,0,4,4,0,0,0,0,0,0,3,781,504,537,482,485,521,419,226,94,4061
LGA54410,148,88,91,111,139,189,141,107,40,1050,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,14,7,11,6,10,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,7,11,11,7,0,0,58,3,7,14,7,13,11,7,3,0,67,0,0,0,0,0,0,0,0,0,0,149,100,102,111,151,196,146,110,43,1117
LGA54480,107,35,55,84,81,44,35,18,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,7,8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,7,8,0,0,36,5,4,5,0,0,7,8,0,0,36,0,0,0,0,0,0,0,0,0,0,110,37,60,79,81,48,46,18,0,480
LGA54550,355,108,164,238,222,291,193,133,53,1758,0,0,0,6,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,10,8,0,24,6,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,8,7,28,6,11,0,82,5,14,11,7,7,28,6,8,0,92,0,0,0,0,0,0,0,0,0,0,361,121,175,248,230,317,199,137,55,1847
LGA54620,134,58,71,109,114,111,93,38,18,747,0,0,0,0,0,6,3,3,0,13,0,0,3,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,5,5,37,73,47,56,63,19,6,4,313,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,74,50,53,73,31,4,4,342,11,37,74,50,53,74,33,7,4,347,0,0,7,0,0,0,0,0,0,4,143,94,149,155,171,195,123,48,23,1105
LGA54690,61,17,23,33,46,56,56,24,3,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,9,3,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,5,3,8,0,0,23,3,5,3,3,5,3,6,0,0,31,0,0,0,0,0,0,0,0,0,0,64,17,27,39,55,58,60,24,3,354
LGA54760,157,31,68,100,109,103,75,34,9,690,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,7,0,0,22,9,0,0,3,4,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,165,33,75,100,115,100,82,39,10,719
LGA54830,10243,5388,7354,7369,5362,3887,2576,1268,406,43850,3,4,7,5,9,9,7,3,0,38,0,0,7,6,0,3,0,0,0,20,0,0,0,0,0,0,0,4,0,11,0,4,0,0,6,0,0,0,0,12,0,0,0,0,6,11,7,0,0,18,123,152,140,105,82,91,58,24,5,785,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,158,147,115,99,103,61,26,5,851,128,162,152,117,107,110,65,31,3,886,5,0,13,3,7,14,22,10,0,74,10378,5557,7517,7496,5475,4012,2664,1301,413,44805
LGA54900,235,91,132,161,165,177,112,54,12,1136,6,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,5,0,0,5,0,14,14,15,14,20,9,6,0,91,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,15,13,24,18,6,0,110,3,14,18,15,13,27,20,6,0,113,0,0,0,0,0,0,0,0,0,3,238,106,149,185,178,198,126,58,12,1253
LGA54970,126,129,278,224,215,195,46,8,5,1226,0,5,19,3,9,8,4,0,0,48,0,0,10,5,6,20,3,0,0,42,0,5,10,0,4,10,5,4,0,37,0,0,6,12,15,16,0,0,0,59,0,5,4,9,4,4,0,0,0,32,6,165,597,573,606,422,75,7,0,2450,0,0,0,0,10,4,0,0,0,17,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,621,603,652,476,92,14,0,2640,6,175,636,608,663,480,96,14,0,2690,0,0,3,5,0,0,0,0,0,20,131,306,926,841,876,678,141,21,0,3929
LGA55040,248,187,343,241,193,169,68,19,5,1470,0,0,0,0,4,5,0,0,0,4,0,0,8,5,0,3,11,0,0,23,0,7,3,7,3,10,13,6,0,42,0,0,11,11,8,17,8,0,0,55,0,5,6,5,0,0,5,0,0,22,16,187,566,501,428,293,89,12,0,2091,0,0,0,0,5,5,7,0,0,9,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,197,585,540,443,321,134,15,0,2259,16,201,585,540,446,327,134,15,0,2262,0,0,7,4,0,3,0,0,4,21,261,382,938,783,640,495,205,32,7,3752
LGA55110,15361,8856,8387,9072,9934,10680,11124,7201,2581,83202,10,18,11,20,16,44,61,38,21,245,8,3,0,8,0,9,12,0,0,42,8,0,5,9,13,6,24,5,0,76,0,0,0,3,0,4,12,0,0,18,0,0,0,0,4,5,3,0,0,15,309,308,270,245,294,301,272,150,65,2209,0,0,0,0,4,0,9,0,0,27,0,3,5,0,4,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,323,317,289,266,321,330,329,164,65,2413,337,339,300,286,336,376,390,206,83,2658,9,7,10,15,11,17,18,3,5,89,15703,9201,8701,9371,10286,11074,11540,7415,2671,85956
LGA55180,1435,833,830,886,1123,1361,1049,578,193,8282,0,0,4,0,0,6,3,0,5,26,0,0,0,0,0,5,7,0,0,13,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,3,5,0,0,10,3,0,0,0,0,3,0,0,0,7,68,65,95,100,102,132,93,26,12,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,66,100,101,107,150,105,26,12,730,71,66,101,101,108,152,112,31,15,752,4,13,26,3,0,0,0,0,0,48,1506,913,956,990,1234,1511,1159,605,209,9085
LGA55250,166,159,256,162,142,139,74,30,0,1124,0,4,6,0,0,3,0,0,0,11,0,0,3,0,3,4,4,0,0,16,0,0,4,0,4,4,0,3,0,17,0,5,0,0,0,5,3,0,0,14,0,3,0,0,0,3,5,0,0,17,8,89,235,238,266,194,101,18,0,1144,0,0,4,5,0,3,6,0,0,13,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,91,254,245,279,220,118,25,0,1235,11,94,254,245,283,220,118,25,0,1247,0,0,5,3,4,0,0,0,0,12,171,253,512,411,429,363,197,47,0,2388
LGA55320,17610,12243,10286,12799,13134,12198,11049,6430,3242,98993,10,5,6,13,8,24,22,23,9,124,0,5,9,7,8,7,9,11,0,57,6,10,6,9,9,20,13,4,0,71,0,6,4,0,7,10,5,0,0,29,0,0,0,7,0,0,0,0,0,13,268,356,374,276,269,309,291,258,159,2564,0,0,7,0,0,0,4,4,0,17,5,0,8,8,0,0,0,0,0,26,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,287,380,410,306,293,354,321,277,162,2789,296,390,419,323,302,371,348,296,170,2908,37,26,32,41,45,42,48,17,7,292,17941,12649,10743,13162,13479,12612,11434,6743,3422,102196
LGA55390,20,71,106,105,77,70,26,11,0,479,0,0,0,0,4,0,0,0,0,12,0,0,3,0,0,5,0,0,0,15,0,0,5,3,0,0,0,0,0,9,0,4,10,5,0,7,7,0,0,28,0,0,0,0,0,4,3,0,0,4,0,64,192,192,201,132,34,3,0,821,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,206,201,206,147,52,4,0,889,0,68,206,201,206,147,53,4,0,898,0,3,0,0,0,0,0,0,0,3,20,144,318,312,284,210,75,11,0,1379
LGA55460,563,304,351,345,361,400,337,150,63,2881,5,0,0,3,4,4,5,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,31,34,20,46,40,16,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,33,21,48,40,24,0,0,221,15,36,41,24,48,41,24,4,0,245,0,0,0,0,0,0,0,0,0,3,585,340,384,370,421,444,363,157,68,3133
LGA55530,75,19,32,46,55,63,49,27,4,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,4,15,18,41,46,12,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,16,18,40,51,12,0,155,5,3,4,16,18,40,51,12,0,155,0,0,0,0,0,0,0,0,0,0,81,24,40,57,72,106,99,41,4,530
LGA55600,422,210,226,222,291,299,249,130,47,2107,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,13,24,25,22,21,48,24,6,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,33,18,22,49,31,5,0,197,13,32,33,19,23,54,31,4,0,206,0,20,26,9,0,0,0,0,0,51,434,254,279,248,318,355,277,141,47,2362
LGA55670,144,68,53,66,61,79,95,37,18,610,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,11,6,3,3,9,30,35,12,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,3,9,29,35,17,0,125,9,10,7,3,14,34,35,17,0,125,0,0,0,0,0,0,0,0,0,0,147,72,65,66,80,105,127,51,20,743
LGA55740,1505,1142,925,1081,1274,1051,899,539,200,8618,8,0,5,3,4,0,0,0,0,26,0,4,5,0,0,4,0,0,0,14,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,34,24,20,28,23,23,30,16,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,39,35,27,25,28,30,30,16,252,42,38,37,23,29,24,31,30,16,281,6,4,7,0,7,7,4,4,0,37,1549,1180,970,1113,1314,1088,931,574,218,8930
LGA55810,121,47,67,100,97,97,65,23,3,620,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,7,4,0,0,21,0,0,0,0,0,8,9,6,0,16,6,5,0,0,9,0,0,0,0,18,0,0,0,0,3,0,0,0,0,13,0,43,156,139,142,132,57,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,155,151,152,142,73,4,0,733,4,47,157,151,152,142,72,4,0,734,0,0,0,0,0,0,0,0,0,0,124,99,227,252,254,240,137,24,3,1356
LGA55880,69,20,39,60,71,77,41,15,16,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,26,6,0,4,4,0,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,75,20,45,64,73,79,49,13,16,440
LGA55950,119,37,57,60,73,75,62,44,11,542,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,6,7,8,10,4,0,39,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,11,15,4,0,52,0,0,3,6,11,11,18,4,0,57,0,0,0,0,0,0,0,0,0,0,119,42,60,65,81,93,80,46,9,598
LGA56090,6375,4098,3942,4601,5295,5296,4223,2293,715,36832,6,10,3,5,3,5,20,11,0,74,0,0,0,0,0,0,4,0,0,10,0,0,0,5,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,121,151,123,96,93,73,56,35,21,769,0,0,0,0,0,4,3,4,0,8,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,151,129,103,98,86,74,46,21,818,131,153,137,110,101,95,89,58,17,892,0,6,10,3,6,12,0,3,0,40,6505,4257,4089,4716,5399,5397,4319,2352,734,37765
LGA56160,26,3,13,14,14,10,5,0,0,91,4,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,5,12,20,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,5,12,24,0,0,69,3,0,8,9,10,12,24,0,0,72,0,0,0,0,0,0,0,0,0,0,32,7,23,24,26,22,35,0,0,169
LGA56230,3179,1743,1592,1796,2063,2247,2218,1317,387,16537,0,3,3,6,5,6,16,10,3,54,0,0,0,0,0,4,20,0,0,16,4,0,3,0,0,4,3,0,0,17,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,89,91,68,66,64,67,79,34,11,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,98,72,66,72,78,106,35,11,629,96,96,79,75,79,83,119,37,19,682,3,0,4,3,3,0,3,0,0,22,3281,1834,1673,1871,2143,2332,2338,1362,399,17239
