ILOC_CODE_2021,Arthritis_Age_0_14,Arthritis_Age_15_24,Arthritis_Age_25_34,Arthritis_Age_35_44,Arthritis_Age_45_54,Arthritis_Age_55_64,Arthritis_Age_65_over,Arthritis_Age_Tot,Asthma_Age_0_14,Asthma_Age_15_24,Asthma_Age_25_34,Asthma_Age_35_44,Asthma_Age_45_54,Asthma_Age_55_64,Asthma_Age_65_over,Asthma_Age_Tot,Cancer_inc_rem_Age_0_14,Cancer_inc_rem_Age_15_24,Cancer_inc_rem_Age_25_34,Cancer_inc_rem_Age_35_44,Cancer_inc_rem_Age_45_54,Cancer_inc_rem_Age_55_64,Cancer_inc_rem_Age_65_over,Cancer_inc_rem_Age_Tot,Dem_inc_Alz_Age_0_14,Dem_inc_Alz_Age_15_24,Dem_inc_Alz_Age_25_34,Dem_inc_Alz_Age_35_44,Dem_inc_Alz_Age_45_54,Dem_inc_Alz_Age_55_64,Dem_inc_Alz_Age_65_over,Dem_inc_Alz_Age_Tot,Dia_exc_ges_dia_Age_0_14,Dia_exc_ges_dia_Age_15_24,Dia_exc_ges_dia_Age_25_34,Dia_exc_ges_dia_Age_35_44,Dia_exc_ges_dia_Age_45_54,Dia_exc_ges_dia_Age_55_64,Dia_exc_ges_dia_Age_65_over,Dia_exc_ges_dia_Age_Tot,HD_inc_Ha_ang_Age_0_14,HD_inc_Ha_ang_Age_15_24,HD_inc_Ha_ang_Age_25_34,HD_inc_Ha_ang_Age_35_44,HD_inc_Ha_ang_Age_45_54,HD_inc_Ha_ang_Age_55_64,HD_inc_Ha_ang_Age_65_over,HD_inc_Ha_ang_Age_Tot,Kid_dis_Age_0_14,Kid_dis_Age_15_24,Kid_dis_Age_25_34,Kid_dis_Age_35_44,Kid_dis_Age_45_54,Kid_dis_Age_55_64,Kid_dis_Age_65_over,Kid_dis_Age_Tot,LC_inc_COPD_emph_Age_0_14,LC_inc_COPD_emph_Age_15_24,LC_inc_COPD_emph_Age_25_34,LC_inc_COPD_emph_Age_35_44,LC_inc_COPD_emph_Age_45_54,LC_inc_COPD_emph_Age_55_64,LC_inc_COPD_emph_Age_65_over,LC_inc_COPD_emph_Age_Tot,MHC_inc_dep_anx_Age_0_14,MHC_inc_dep_anx_Age_15_24,MHC_inc_dep_anx_Age_25_34,MHC_inc_dep_anx_Age_35_44,MHC_inc_dep_anx_Age_45_54,MHC_inc_dep_anx_Age_55_64,MHC_inc_dep_anx_Age_65_over,MHC_inc_dep_anx_Age_Tot,Stroke_Age_0_14,Stroke_Age_15_24,Stroke_Age_25_34,Stroke_Age_35_44,Stroke_Age_45_54,Stroke_Age_55_64,Stroke_Age_65_over,Stroke_Age_Tot,A_oth_LTHC_Age_0_14,A_oth_LTHC_Age_15_24,A_oth_LTHC_Age_25_34,A_oth_LTHC_Age_35_44,A_oth_LTHC_Age_45_54,A_oth_LTHC_Age_55_64,A_oth_LTHC_Age_65_over,A_oth_LTHC_Age_Tot,No_LTHC_Age_0_14,No_LTHC_Age_15_24,No_LTHC_Age_25_34,No_LTHC_Age_35_44,No_LTHC_Age_45_54,No_LTHC_Age_55_64,No_LTHC_Age_65_over,No_LTHC_Age_Tot,Not_st_Age_0_14,Not_st_Age_15_24,Not_st_Age_25_34,Not_st_Age_35_44,Not_st_Age_45_54,Not_st_Age_55_64,Not_st_Age_65_over,Not_st_Age_Tot,Tot_per_Age_0_14,Tot_per_Age_15_24,Tot_per_Age_25_34,Tot_per_Age_35_44,Tot_per_Age_45_54,Tot_per_Age_55_64,Tot_per_Age_65_over,Tot_per_Age_Tot
ILOC50300501,0,0,0,0,0,4,0,9,0,0,0,0,3,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,13,16,0,0,3,80,0,0,0,0,0,0,0,0,34,16,13,17,12,9,10,111
ILOC50300502,0,0,0,0,0,0,0,4,0,4,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,12,24,20,9,9,8,3,0,73,5,0,0,0,0,0,0,4,31,19,11,18,12,8,9,110
ILOC50300503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,10,7,9,3,0,35,0,0,0,0,0,0,0,0,11,4,7,9,9,9,3,47
ILOC50300601,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,13,4,28,0,0,0,7,6,8,0,22,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,13,82,89,62,46,33,19,3,327,13,3,6,9,9,0,0,39,95,94,76,67,56,31,12,431
ILOC50300701,0,0,0,0,0,4,3,8,0,0,3,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,7,19,49,0,0,3,3,5,4,13,29,0,0,3,4,4,4,10,25,0,0,0,0,0,0,4,5,0,0,0,4,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,34,17,8,7,8,0,0,74,3,0,0,0,0,0,0,8,46,24,18,18,17,13,19,141
ILOC50400101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,19,18,24,3,3,4,89,23,3,0,0,0,0,0,32,41,20,18,25,7,11,13,138
ILOC50400102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,3,0,4,25,13,0,0,0,0,0,0,13,14,10,0,7,6,6,4,43
ILOC50400103,0,0,0,0,0,0,4,5,3,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,3,22,0,0,0,5,5,0,4,14,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,4,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,4,3,3,3,4,0,3,22,84,84,64,32,22,5,0,298,19,6,11,4,8,0,0,37,108,98,81,50,44,20,14,409
ILOC50400201,0,0,0,0,6,0,0,4,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,29,0,0,5,0,9,3,0,10,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,4,5,3,0,0,16,0,0,0,0,0,4,0,0,0,0,7,6,8,3,4,28,53,64,54,35,24,7,7,233,59,25,10,10,0,3,0,112,113,89,75,67,48,18,20,430
ILOC50400202,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,16,11,3,8,7,4,0,46,3,5,0,0,0,0,0,8,22,15,10,5,13,7,3,70
ILOC50400203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,38,26,13,12,3,0,0,94,3,0,0,0,0,0,0,9,38,30,15,23,3,10,4,126
ILOC50400204,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,38,22,23,9,12,0,0,110,17,12,7,4,0,5,4,49,56,40,37,19,18,4,3,178
ILOC50400205,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,16,0,4,0,3,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,21,21,17,3,4,0,0,68,3,4,0,0,0,0,0,9,33,24,26,14,11,3,0,111
ILOC50400301,0,0,0,0,0,6,4,11,4,0,3,0,9,5,4,26,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,7,8,9,14,40,0,5,0,4,4,5,4,17,0,0,0,0,4,4,0,7,0,0,0,0,0,5,0,4,0,0,5,4,0,0,0,10,0,0,0,0,3,0,5,7,0,4,0,0,4,4,6,23,162,125,72,78,56,20,12,522,41,15,11,10,9,6,0,90,214,144,95,105,92,53,45,745
ILOC50400302,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,32,34,26,18,11,9,190,20,5,0,3,3,3,0,36,78,41,39,34,20,18,19,253
ILOC50400303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,18,11,21,9,0,0,99,21,4,0,3,0,3,0,31,52,23,13,22,16,7,0,136
ILOC50400401,0,0,0,0,0,0,0,3,0,0,5,0,3,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,0,0,0,0,0,5,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,58,40,28,20,11,12,233,22,16,10,17,9,3,5,70,93,78,51,46,30,24,17,349
ILOC50400501,0,0,0,0,0,0,0,3,3,3,0,0,10,5,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,12,3,43,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,4,4,0,0,13,0,0,0,0,0,0,0,3,3,5,5,3,3,0,4,25,69,71,33,38,14,5,0,231,22,0,0,0,0,0,0,27,99,87,44,50,38,19,5,343
ILOC50400601,0,0,7,3,3,14,6,28,9,3,11,11,10,8,5,60,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,0,3,3,8,22,21,16,70,3,0,0,4,9,10,11,37,0,0,0,0,8,5,8,19,0,0,0,0,0,3,4,5,0,8,0,8,10,7,0,35,0,0,0,0,5,0,0,0,15,3,12,6,13,9,6,59,327,148,136,76,74,26,10,801,44,16,11,15,14,3,21,128,398,184,174,126,133,72,59,1149
ILOC50400602,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,19,18,21,17,8,4,5,84,5,0,0,0,0,0,0,13,26,20,21,17,13,5,8,114
ILOC50400603,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,11,3,9,0,0,39,0,0,0,0,0,0,0,0,21,3,11,5,7,6,5,60
ILOC50400701,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,6,0,3,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,22,17,19,12,6,12,3,92,22,0,0,12,5,0,0,39,43,20,23,29,15,16,7,152
ILOC50400702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,4,4,3,4,3,0,50,4,4,0,0,0,0,0,6,31,9,14,9,9,5,4,73
ILOC50400801,0,0,0,0,4,7,3,17,3,0,0,0,5,8,0,25,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,10,12,17,13,41,0,0,0,0,0,13,4,16,0,0,0,3,0,4,3,10,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,5,0,0,0,0,0,0,0,5,0,0,3,3,0,0,3,16,97,48,47,43,31,12,12,292,34,0,8,10,6,6,0,57,134,51,59,67,55,45,30,448
ILOC50500101,0,0,7,4,12,10,15,50,34,20,24,3,11,9,10,124,0,0,3,0,0,3,5,15,0,0,0,0,0,0,0,4,0,0,6,4,16,23,24,79,0,0,0,0,9,13,12,33,0,0,0,0,0,4,4,14,0,0,0,0,4,7,10,15,15,31,23,20,11,10,6,113,0,0,0,0,0,6,8,11,7,9,11,10,11,9,6,59,216,87,55,29,25,12,6,441,36,14,11,7,3,3,0,75,302,158,117,68,76,61,50,828
ILOC50500102,0,0,3,3,7,8,6,26,38,13,24,10,10,8,4,104,4,0,0,4,0,7,0,11,0,0,0,0,0,0,0,0,0,4,10,11,13,13,4,49,0,0,4,0,8,5,5,20,0,0,0,0,0,0,0,3,5,0,0,0,3,6,4,14,22,18,31,10,10,9,0,104,0,0,0,0,0,0,0,6,23,9,18,12,5,3,0,68,272,91,98,54,15,12,4,547,22,8,3,8,0,0,0,45,369,141,160,93,50,33,14,865
ILOC50500103,0,0,5,0,5,3,6,20,12,9,9,5,3,4,0,48,0,0,3,0,0,4,5,13,0,0,0,0,0,0,0,3,0,0,0,3,12,3,6,29,0,0,0,0,4,4,0,11,0,0,0,0,8,0,0,10,0,0,0,0,0,3,3,12,5,13,10,9,3,0,4,48,0,0,0,0,0,0,0,4,12,5,0,3,5,8,0,32,91,30,39,25,12,16,7,226,12,5,6,4,4,3,4,32,131,63,62,49,32,38,22,392
ILOC50500104,0,0,0,0,3,6,9,19,26,10,8,6,3,4,3,64,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,10,9,7,28,0,0,0,4,6,8,3,15,0,0,0,0,0,4,0,5,0,0,0,0,5,5,0,6,3,8,7,4,8,6,5,37,0,0,0,0,0,0,0,0,13,5,4,0,0,3,0,21,159,50,42,18,18,4,6,301,9,10,10,0,4,0,0,35,202,77,77,40,30,28,16,470
ILOC50500105,0,3,0,0,5,4,0,9,8,9,5,3,3,4,0,35,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,23,0,0,0,0,5,5,3,10,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,7,3,10,7,8,6,4,0,41,0,0,0,0,0,0,0,5,4,7,4,4,5,0,0,23,58,25,18,4,14,0,4,126,6,3,0,0,0,0,0,15,75,45,40,22,26,19,7,235
ILOC50500201,0,0,0,0,0,3,8,23,8,20,16,4,9,7,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,26,0,0,0,0,0,3,9,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,5,3,12,6,10,9,6,3,56,0,0,0,0,0,0,0,0,9,3,0,3,6,3,0,32,104,46,29,23,20,4,3,226,16,6,3,4,0,0,0,35,138,85,55,32,40,24,21,399
ILOC50500301,0,0,0,0,0,3,6,12,12,21,15,10,12,6,0,70,0,0,0,0,0,5,0,8,0,0,0,0,0,0,4,4,0,0,0,9,0,5,9,23,0,0,0,0,0,3,5,10,0,0,0,0,0,3,0,6,0,0,0,0,0,3,3,8,5,15,15,13,12,8,0,75,0,0,0,0,0,3,3,5,8,9,10,0,8,9,5,46,144,78,53,23,20,15,4,333,17,9,9,3,0,0,0,34,180,117,91,54,47,31,20,537
ILOC50500302,0,0,7,4,5,9,8,27,7,4,13,12,3,12,9,58,0,0,0,0,0,5,0,7,0,0,0,0,0,0,5,7,0,0,0,3,3,9,10,28,0,0,0,0,0,7,10,17,0,0,0,0,0,3,0,4,0,0,0,0,5,3,0,8,7,20,22,16,7,13,7,92,0,0,0,0,0,3,4,9,9,8,11,6,11,8,6,59,97,69,49,29,29,15,8,289,4,6,4,3,0,3,3,30,125,101,87,60,50,52,37,504
ILOC50500401,0,0,0,5,5,8,9,27,16,7,7,15,6,6,9,65,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,6,0,4,8,9,35,0,0,0,0,8,9,10,23,0,0,0,0,5,0,0,8,0,0,0,0,0,0,3,12,3,6,14,16,8,6,5,53,0,0,0,0,0,5,0,8,6,4,4,3,3,5,8,34,89,65,54,32,23,13,7,276,17,7,6,0,3,4,0,38,125,88,85,54,52,41,28,484
ILOC50500402,0,0,0,0,4,4,8,20,6,9,0,5,3,4,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,6,29,0,0,0,0,3,5,3,9,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,3,0,12,9,10,3,0,4,37,0,0,0,0,0,0,0,0,3,8,0,5,0,6,6,28,69,34,24,5,10,3,3,154,3,5,0,0,0,0,0,10,82,62,39,24,23,19,15,272
ILOC50500403,0,0,0,0,0,0,0,4,0,8,0,4,4,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,13,16,5,4,3,0,77,0,0,0,0,0,0,0,0,40,24,18,13,11,7,6,115
ILOC50500404,0,0,4,0,4,4,6,17,5,7,11,0,5,5,3,35,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,8,12,7,33,0,0,0,0,4,6,6,14,0,0,0,0,4,0,3,8,0,0,0,0,3,0,0,8,0,6,14,0,7,4,0,44,0,0,0,0,0,0,4,5,7,4,0,0,8,3,0,25,38,24,17,19,17,10,8,125,4,3,6,0,0,0,3,24,52,40,46,25,35,29,24,255
ILOC50500501,0,0,0,0,3,0,3,15,6,14,9,8,5,6,4,52,0,0,0,0,0,6,6,7,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,18,0,0,0,0,4,7,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,11,12,8,6,4,3,47,0,0,0,0,0,0,3,4,11,9,6,3,0,4,4,35,92,49,21,6,18,9,9,208,13,4,3,5,3,4,4,32,118,85,45,24,38,32,31,378
ILOC50500502,0,0,4,6,6,11,15,41,24,23,25,15,4,10,6,111,0,0,0,0,0,0,6,12,0,0,5,0,0,0,4,5,0,0,3,4,12,13,18,49,0,0,7,0,3,9,11,34,0,0,4,3,3,0,5,8,0,0,4,0,0,0,3,11,4,34,27,22,14,9,13,125,0,0,0,0,0,0,4,8,15,7,10,7,8,9,7,62,193,107,65,33,33,8,0,444,12,15,5,0,9,6,3,51,248,174,120,85,69,38,42,784
ILOC50500503,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,18,5,4,11,0,0,51,0,0,0,0,0,0,0,3,21,21,8,12,4,10,3,76
ILOC50500601,0,0,3,5,0,8,3,18,30,16,11,10,8,0,3,85,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,8,4,8,25,0,0,0,0,4,9,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,14,12,11,10,0,0,53,0,0,0,0,0,0,0,6,3,5,3,8,4,6,0,31,169,74,53,33,25,9,0,357,15,12,4,3,0,0,0,39,222,117,80,60,48,28,13,564
ILOC50500602,0,0,0,4,0,0,6,14,8,6,10,6,4,3,5,44,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,20,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,10,16,11,9,6,4,52,0,0,0,0,0,0,0,0,7,5,4,4,4,4,0,27,80,52,39,10,27,4,0,225,4,6,5,3,0,0,0,20,99,84,72,31,47,26,18,372
ILOC50500603,0,0,0,3,10,13,12,37,26,16,13,15,11,10,8,94,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,4,0,0,5,4,9,13,10,40,0,0,0,0,0,8,11,15,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,9,12,22,16,12,13,10,7,86,0,0,0,0,0,0,0,0,26,13,7,3,12,5,4,66,219,109,76,45,22,19,8,489,30,8,4,5,6,0,0,49,297,160,119,86,60,46,27,794
ILOC50500604,0,0,0,0,3,6,4,11,8,0,4,0,0,6,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,11,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,8,0,3,3,0,26,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,10,40,20,16,10,7,5,0,101,0,0,0,0,4,0,0,5,51,33,30,19,15,9,14,174
ILOC50500605,0,0,0,5,9,4,18,29,9,0,4,9,4,7,3,37,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,6,9,7,29,0,0,0,0,6,9,4,18,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,5,0,11,4,5,11,9,4,40,0,0,0,0,0,0,3,7,3,5,3,0,4,0,3,23,89,42,26,23,11,7,5,198,12,0,5,8,0,4,0,32,114,63,43,39,30,25,28,343
ILOC50500701,0,0,0,3,7,16,9,40,18,8,12,6,12,9,10,74,0,0,0,0,3,4,3,13,0,0,0,0,0,0,0,0,0,0,0,9,0,6,9,35,0,0,4,0,5,5,6,22,0,0,0,3,0,0,0,5,0,0,0,3,3,8,4,14,10,22,23,12,23,7,3,106,0,0,0,0,0,5,0,7,7,9,9,5,9,8,9,52,137,68,54,47,27,15,4,353,10,10,5,0,7,0,5,44,174,111,94,66,76,52,46,621
ILOC50500801,0,0,0,0,0,6,10,12,7,4,4,6,5,5,3,30,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,21,0,0,0,0,0,0,3,7,0,0,5,0,0,0,0,7,0,0,0,0,0,0,3,12,0,5,10,8,5,0,0,29,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,10,54,36,20,11,12,3,0,133,4,3,7,3,4,0,0,26,74,44,46,18,26,16,16,230
ILOC50500802,0,0,0,8,0,3,0,5,13,9,0,8,4,3,0,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,3,3,3,0,0,29,0,0,0,0,0,0,0,0,8,10,6,3,3,3,0,36,86,32,21,23,18,6,0,183,6,79,188,107,47,7,0,439,116,134,220,142,76,23,5,713
ILOC50500803,0,4,4,3,6,18,11,43,28,15,13,15,10,10,11,100,0,0,0,0,0,3,3,17,0,0,0,0,0,0,0,4,0,7,3,13,9,16,18,66,0,0,0,3,7,13,13,35,0,0,0,0,0,0,3,5,0,0,0,0,5,5,0,8,3,20,19,19,18,8,6,93,0,0,0,0,0,0,0,5,11,15,9,4,14,11,13,76,229,94,43,42,36,15,8,464,34,7,9,4,3,4,6,65,304,140,89,93,85,63,49,819
ILOC50500804,0,0,6,0,3,0,6,16,5,9,7,4,4,3,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,17,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,7,10,3,3,6,35,0,0,0,0,0,0,0,0,3,7,3,7,7,0,4,27,79,31,21,12,6,4,3,159,13,6,0,5,0,0,0,25,108,59,40,26,25,11,9,284
ILOC50500805,0,0,3,0,6,0,12,17,13,4,5,8,3,5,4,38,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,5,0,7,12,20,0,0,0,4,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,29,0,0,0,0,0,0,3,3,7,4,0,3,4,0,0,20,48,23,19,16,5,0,5,119,16,7,9,3,0,6,0,43,83,46,35,28,16,17,17,245
ILOC50500806,0,0,0,3,0,3,5,10,6,0,0,3,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,27,0,0,0,0,0,5,4,13,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,9,0,0,7,3,9,0,0,21,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,13,31,10,14,6,3,0,4,64,5,5,0,0,0,0,0,12,43,18,19,17,13,11,18,144
ILOC50500807,0,3,0,7,10,5,11,35,10,12,12,10,11,6,15,68,0,0,0,0,4,0,3,3,0,0,0,0,0,0,6,6,0,0,3,4,11,8,14,41,0,0,0,0,4,9,13,26,0,0,0,0,3,0,4,11,0,0,0,0,0,0,7,10,6,16,18,14,13,8,9,70,0,0,0,0,0,0,4,3,6,0,5,5,0,8,3,34,122,35,52,19,17,5,3,264,3,4,5,3,0,0,4,19,147,64,83,47,45,31,38,454
