ILOC_CODE_2021,S_Eng_on_Sp_Eng_on,S_Eng_o_UAILE_Vw_w,S_Eng_o_UAILE_Nw_nal,S_Eng_o_UAILE_Tot,S_Eng_o_Ns,S_Eng_o_Tot,UAIL_AIL_nfd_Sp_Eng_on,UAIL_AIL_nfd_UAILE_Vw_w,UAIL_AIL_nfd_UAILE_Nw_nal,UAIL_AIL_nfd_UAILE_Tot,UAIL_AIL_nfd_Ns,UAIL_AIL_nfd_Tot,UAIL_ALDRRL_Sp_Eng_on,UAIL_ALDRRL_UAILE_Vw_w,UAIL_ALDRRL_UAILE_Nw_nal,UAIL_ALDRRL_UAILE_Tot,UAIL_ALDRRL_Ns,UAIL_ALDRRL_Tot,UAIL_Yol_Mat_Sp_Eng_on,UAIL_Yol_Mat_UAILE_Vw_w,UAIL_Yol_Mat_UAILE_Nw_nal,UAIL_Yol_Mat_UAILE_Tot,UAIL_Yol_Mat_Ns,UAIL_Yol_Mat_Tot,UAIL_CYPL_Sp_Eng_on,UAIL_CYPL_UAILE_Vw_w,UAIL_CYPL_UAILE_Nw_nal,UAIL_CYPL_UAILE_Tot,UAIL_CYPL_Ns,UAIL_CYPL_Tot,UAIL_TSIL_Sp_Eng_on,UAIL_TSIL_UAILE_Vw_w,UAIL_TSIL_UAILE_Nw_nal,UAIL_TSIL_UAILE_Tot,UAIL_TSIL_Ns,UAIL_TSIL_Tot,UAIL_NDFAL_Sp_Eng_on,UAIL_NDFAL_UAILE_Vw_w,UAIL_NDFAL_UAILE_Nw_nal,UAIL_NDFAL_UAILE_Tot,UAIL_NDFAL_Ns,UAIL_NDFAL_Tot,UAIL_Arand_Sp_Eng_on,UAIL_Arand_UAILE_Vw_w,UAIL_Arand_UAILE_Nw_nal,UAIL_Arand_UAILE_Tot,UAIL_Arand_Ns,UAIL_Arand_Tot,UAIL_WDL_Sp_Eng_on,UAIL_WDL_UAILE_Vw_w,UAIL_WDL_UAILE_Nw_nal,UAIL_WDL_UAILE_Tot,UAIL_WDL_UAILE_Ns,UAIL_WDL_Tot,UAIL_KAL_Sp_Eng_on,UAIL_KAL_UAILE_Vw_w,UAIL_KAL_UAILE_Nw_nal,UAIL_KAL_UAILE_Tot,UAIL_KAL_Ns,UAIL_KAL_Tot,UAIL_OAIL_Sp_Eng_on,UAIL_OAIL_UAILE_Vw_w,UAIL_OAIL_UAILE_Nw_nal,UAIL_OAIL_UAILE_Tot,UAIL_OAIL_Ns,UAIL_OAIL_Tot,UAIL_TAIL_Sp_Eng_on,UAIL_TAIL_UAILE_Vw_w,UAIL_TAIL_UAILE_Nw_nal,UAIL_TAIL_UAILE_Tot,UAIL_TAIL_Ns,UAIL_TAIL_Tot,Uol_Sp_Eng_on,Uol_UAILE_Vw_w,Uol_UAILE_Nw_nal,Uol_UAILE_Tot,Uol_NS,Uol_Tot,Luah_ns_Sp_Eng_on,Luah_ns_UAILE_Vw_w,Luah_ns_UAILE_Nw_nal,Luah_ns_UAILE_Tot,Luah_ns_Ns,Luah_ns_Tot,Tot_Sp_Eng_on,Tot_UAILE_Vw_w,Tot_UAILE_Nw_nal,Tot_UAILE_Tot,Tot_Ns,Tot_Tot
ILOC50501903,97,..,..,..,..,97,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,97,5,0,5,0,103
ILOC50501904,1220,..,..,..,..,1220,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,18,0,18,0,18,..,3,0,3,0,3,..,59,0,63,0,63,..,102,0,104,3,109,..,15,3,16,0,16,..,17,0,23,139,157,1220,138,5,141,137,1497
ILOC50501905,822,..,..,..,..,822,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,21,0,25,0,25,..,31,0,32,0,32,..,12,10,21,0,21,..,24,0,23,8,28,822,65,8,75,8,901
ILOC50501906,197,..,..,..,..,197,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,8,0,6,0,6,..,10,0,10,4,14,197,21,0,23,4,224
ILOC50501907,209,..,..,..,..,209,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,4,..,7,0,7,0,13,..,4,4,5,0,5,..,6,0,6,4,8,209,15,4,15,9,232
ILOC50501908,401,..,..,..,..,401,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,28,0,28,..,44,0,44,0,44,..,5,0,5,0,5,..,23,0,23,7,31,401,71,0,71,7,476
ILOC50501909,383,..,..,..,..,383,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,16,..,20,0,20,0,18,..,0,0,3,0,3,..,7,3,10,0,14,383,30,3,34,4,424
ILOC50502001,1872,..,..,..,..,1872,..,8,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,17,0,17,..,0,0,0,0,0,..,61,0,66,0,66,..,96,0,98,0,98,..,17,13,28,0,34,..,29,5,33,22,61,1872,139,15,160,29,2061
ILOC50502101,1724,..,..,..,..,1724,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,54,0,61,0,61,..,84,0,85,0,85,..,16,9,27,0,27,..,44,3,49,29,76,1724,143,12,159,29,1910
ILOC50600102,9,..,..,..,..,9,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,208,23,231,0,231,..,0,0,0,0,0,..,0,0,0,0,0,..,222,25,254,0,254,..,5,0,3,0,3,..,0,0,0,0,4,9,229,31,254,0,269
ILOC50600103,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,109,54,164,6,165,..,0,0,0,0,0,..,0,0,0,0,0,..,109,54,164,6,165,..,0,0,0,0,0,..,0,0,0,0,0,4,109,51,167,6,171
ILOC50600104,0,..,..,..,..,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,50,0,52,0,52,..,0,0,0,0,0,..,14,0,16,0,16,..,68,6,72,0,72,..,0,0,0,0,0,..,0,0,0,0,0,0,68,6,72,0,75
ILOC50600105,72,..,..,..,..,72,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,13,0,13,0,13,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,72,18,0,18,0,93
ILOC50600106,461,..,..,..,..,461,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,0,0,0,0,0,..,15,0,15,0,15,..,54,0,57,0,57,..,9,0,12,0,10,..,11,0,18,10,25,461,82,5,80,11,556
ILOC50600107,7,..,..,..,..,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,81,0,86,0,86,..,0,0,0,0,0,..,0,0,0,0,0,..,84,0,84,0,84,..,0,0,0,0,0,..,0,0,0,0,0,7,84,3,84,0,90
ILOC50600108,6,..,..,..,..,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,87,0,89,5,91,..,0,0,0,0,0,..,0,0,0,0,0,..,87,5,91,5,93,..,0,0,0,0,0,..,4,0,4,0,4,6,91,5,88,5,99
ILOC50600109,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,103,4,106,0,102,..,0,0,0,0,0,..,0,0,0,0,0,..,100,4,102,0,104,..,0,0,0,0,0,..,4,0,4,0,4,0,105,4,111,0,110
ILOC50600110,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,68,0,75,0,75,..,79,7,86,0,86,..,0,0,0,0,0,..,0,0,0,0,0,3,79,7,86,0,87
ILOC50600111,144,..,..,..,..,144,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,31,6,33,0,33,..,0,0,0,0,0,..,11,0,11,0,11,..,41,6,45,0,45,..,0,0,0,0,0,..,0,0,4,0,7,144,44,3,45,0,195
ILOC50600112,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,214,..,..,..,..,214,..,10,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,76,5,79,4,84,..,77,10,87,4,93,..,3,4,9,4,10,..,11,0,12,10,21,214,93,14,100,16,337
ILOC50600202,73,..,..,..,..,73,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,37,0,36,0,36,..,37,0,36,0,36,..,0,0,0,0,0,..,5,0,5,3,12,73,38,0,38,3,121
ILOC50600203,98,..,..,..,..,98,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,6,6,98,3,0,3,6,114
ILOC50600204,259,..,..,..,..,259,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,14,0,14,0,14,..,35,0,35,0,39,..,4,0,4,0,4,..,4,0,4,0,4,259,40,0,40,0,300
ILOC50600301,1262,..,..,..,..,1262,..,19,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,105,8,105,0,108,..,137,8,147,4,150,..,12,3,12,0,12,..,80,0,85,18,101,1262,231,8,240,19,1530
ILOC50600401,34,..,..,..,..,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,9,5,11,0,11,..,18,5,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,34,18,5,20,0,53
ILOC50600402,54,..,..,..,..,54,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,34,5,40,0,40,..,33,10,42,0,42,..,0,0,0,0,0,..,0,0,0,0,0,54,34,10,44,0,101
ILOC50600403,238,..,..,..,..,238,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,13,..,0,0,0,0,0,..,13,0,16,0,16,..,40,0,38,0,40,..,5,0,5,0,5,..,12,0,15,3,20,238,59,6,58,4,306
ILOC50600404,1945,..,..,..,..,1945,..,23,3,22,0,24,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,43,0,41,0,46,..,0,0,0,0,0,..,0,0,0,0,0,..,39,0,40,0,40,..,3,0,3,0,3,..,99,0,105,3,108,..,214,13,221,4,226,..,39,3,45,3,51,..,133,3,143,93,229,1945,388,20,405,100,2454
ILOC50600405,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,11,..,..,..,..,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,65,0,65,0,65,..,65,0,65,0,65,..,0,0,0,0,0,..,0,0,0,172,172,11,65,0,65,172,249
ILOC50600502,45,..,..,..,..,45,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,45,14,0,14,0,60
ILOC50600503,51,..,..,..,..,51,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,46,0,53,0,53,..,46,0,53,0,53,..,0,0,0,0,0,..,0,0,0,0,0,51,49,0,47,0,101
ILOC50600504,138,..,..,..,..,138,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,199,4,202,7,206,..,208,4,207,7,213,..,0,0,0,0,0,..,15,0,15,9,22,138,220,4,223,11,374
ILOC50600505,223,..,..,..,..,223,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,25,0,25,..,33,0,33,0,33,..,9,0,9,0,9,..,17,5,15,3,18,223,54,5,59,3,291
ILOC50700101,658,..,..,..,..,658,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,21,0,21,0,21,..,4,0,4,0,4,..,7,0,7,32,36,658,34,0,34,32,723
ILOC50700102,577,..,..,..,..,577,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,5,0,5,..,10,0,16,155,164,577,21,4,25,155,755
ILOC50700201,631,..,..,..,..,631,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,15,0,15,0,15,..,9,3,10,0,8,..,6,0,6,17,25,631,30,3,32,19,679
ILOC50700202,44,..,..,..,..,44,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,44,0,0,0,0,40
ILOC50700203,76,..,..,..,..,76,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,3,76,0,0,4,5,85
ILOC50700204,55,..,..,..,..,55,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,55,8,0,8,0,64
ILOC50700205,96,..,..,..,..,96,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,96,5,0,5,0,108
ILOC50700301,362,..,..,..,..,362,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,6,0,11,0,11,..,4,0,4,4,9,362,22,0,20,4,386
ILOC50700302,174,..,..,..,..,174,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,5,0,5,9,8,174,4,0,7,9,183
ILOC50700303,146,..,..,..,..,146,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,12,0,12,0,12,..,0,0,0,0,0,..,4,0,4,107,113,146,18,0,18,107,269
ILOC50700304,280,..,..,..,..,280,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,5,17,0,17,..,15,3,20,0,20,..,0,0,6,0,6,..,9,0,9,5,15,280,27,4,29,5,315
ILOC50700305,223,..,..,..,..,223,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,5,10,223,12,0,19,5,244
ILOC50700401,732,..,..,..,..,732,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,0,31,0,36,..,34,0,36,0,40,..,3,6,7,0,7,..,7,0,8,10,19,732,51,5,54,13,797
ILOC50700501,205,..,..,..,..,205,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,14,0,14,0,14,..,5,0,5,0,5,..,0,0,0,12,11,205,15,0,15,12,232
ILOC50700502,93,..,..,..,..,93,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,3,4,93,9,0,9,3,100
ILOC50700601,747,..,..,..,..,747,..,8,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,30,0,30,0,30,..,15,0,18,0,22,..,16,0,16,6,26,747,57,3,62,7,815
ILOC50700701,105,..,..,..,..,105,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,5,11,105,11,0,11,5,125
ILOC50700702,140,..,..,..,..,140,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,4,3,6,140,9,0,12,3,158
ILOC50700703,82,..,..,..,..,82,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,6,0,6,..,11,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,82,19,0,14,0,104
ILOC50700801,126,..,..,..,..,126,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,4,7,9,126,3,4,0,7,134
ILOC50700802,224,..,..,..,..,224,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,25,25,224,16,0,16,25,261
ILOC50700901,2515,..,..,..,..,2515,..,23,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,98,0,98,0,98,..,126,0,126,0,124,..,17,9,22,0,22,..,68,4,78,27,109,2515,214,8,222,32,2771
ILOC50701001,222,..,..,..,..,222,..,10,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,6,0,6,..,0,0,0,0,0,..,3,0,3,18,20,222,12,0,11,18,256
ILOC50701002,280,..,..,..,..,280,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,19,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,280,19,0,19,0,302
ILOC50701101,388,..,..,..,..,388,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,20,0,20,0,20,..,39,0,39,0,38,..,3,0,4,0,4,..,3,0,3,5,9,388,43,0,45,9,435
ILOC50701102,261,..,..,..,..,261,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,10,20,29,261,13,0,13,20,294
ILOC50701201,73,..,..,..,..,73,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,73,3,0,3,0,83
ILOC50701202,301,..,..,..,..,301,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,3,3,0,3,..,12,0,10,6,14,301,15,4,18,6,325
ILOC50701203,141,..,..,..,..,141,..,0,0,0,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,12,0,12,0,11,..,0,0,0,0,0,..,0,0,0,0,0,141,14,0,14,4,159
ILOC50701301,338,..,..,..,..,338,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,5,0,3,0,3,..,11,0,9,14,21,338,14,3,15,14,366
