ILOC_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
ILOC50400302,4,0,5,0,0,0,0,0,0,4,0,5,18,21,38,0,0,0,0,0,0,18,27,37,0,11,15,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50400303,0,0,0,0,0,0,0,0,0,0,0,0,6,13,21,0,0,0,0,0,0,6,13,21,5,8,11,0,0,0,0,0,0,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50400401,0,0,5,0,0,0,0,0,0,0,0,5,24,13,40,4,0,4,0,0,0,31,13,40,16,12,28,0,0,0,0,0,0,16,12,34,4,6,15,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,0,0
ILOC50400501,4,3,3,0,0,0,0,0,0,4,3,3,17,27,42,0,0,0,0,0,0,17,27,42,4,6,12,0,0,0,0,0,0,4,6,12,4,3,4,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,7,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,0,0
ILOC50400601,8,21,26,27,18,49,0,0,0,41,34,79,94,95,187,125,104,225,0,4,8,220,203,416,45,50,96,46,50,100,0,0,0,96,101,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,6,3,8,0,3,3,8,7,21,0,0,0,8,12,22,6,0,9,15,24,40,0,0,0,24,29,49,0,0,0,0,0,0,0,0,0,0,0,0,4,8,15,28,36,64,0,0,0,36,42,78,0,0,5,3,10,12,0,0,0,3,6,10,0,0,0,11,8,14,0,0,0,11,8,20,0,0,0,5,4,5,0,0,0,5,4,5,3,5,4,14,28,43,0,0,0,22,34,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,27,49,81,0,0,0,35,54,87,11,11,18,61,83,146,0,0,0,65,100,168,0,0,3,11,15,20,0,0
ILOC50400602,3,0,3,0,0,0,0,0,0,3,0,3,4,5,11,0,0,0,0,0,0,4,5,11,0,6,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50400603,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50400701,0,0,0,0,5,9,0,0,0,6,5,6,4,6,10,29,30,58,0,0,0,30,39,71,0,4,3,19,21,42,0,0,0,12,32,46,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,16,0,0,0,6,9,16,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,10,28,32,0,0,0,10,28,32,0,0,0,4,0,3,0,0
ILOC50400702,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,4,0,3,0,0,0,13,7,22,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ILOC50400801,0,3,0,0,0,0,0,0,0,4,3,6,30,37,60,13,0,10,0,0,0,35,32,75,23,18,34,0,9,9,0,0,0,23,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,3,4,0,5,4,0,0,0,3,10,14,0,0,0,0,0,0,0,0
ILOC50500101,12,20,34,90,88,176,0,0,0,102,105,209,57,57,117,421,401,824,5,6,3,480,461,949,43,31,76,346,285,630,6,0,4,393,320,709,4,3,7,30,41,64,0,0,0,30,40,71,0,0,0,21,39,57,0,0,0,21,47,59,4,4,5,30,33,66,0,0,0,29,37,67,7,3,5,26,74,96,0,0,0,29,77,105,0,0,0,0,3,3,0,0,0,0,3,3,9,10,23,99,192,290,0,0,0,111,206,311,0,0,0,28,62,95,0,0,0,32,62,97,0,6,3,29,38,62,0,0,0,33,42,67,0,0,0,4,16,22,0,0,0,4,16,22,3,4,7,22,48,73,0,0,0,22,50,76,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,87,160,253,0,0,0,90,170,263,16,15,32,185,351,541,0,0,0,204,367,571,4,5,10,60,90,143,0,0
ILOC50500102,13,11,26,735,598,1332,3,3,6,753,611,1365,82,94,178,3121,2940,6060,5,0,8,3204,3037,6246,52,58,105,1837,1887,3718,7,6,4,1892,1941,3834,0,6,5,107,91,201,0,0,0,113,91,204,0,0,0,100,148,249,0,0,0,100,151,253,5,4,4,156,99,256,0,0,0,157,104,266,9,9,13,204,320,524,0,0,0,209,330,535,0,0,0,0,3,4,0,0,0,0,3,4,6,15,25,576,663,1234,0,0,0,579,681,1262,0,5,5,396,534,932,0,0,0,401,538,936,3,5,10,156,258,416,0,0,3,163,267,429,0,0,0,62,99,162,0,0,0,62,102,161,5,5,6,215,389,600,0,0,6,216,401,615,0,0,0,0,6,3,0,0,0,0,6,3,10,14,22,830,1287,2119,3,4,3,842,1306,2144,19,28,53,1402,1953,3361,9,4,10,1428,1991,3417,4,10,14,231,355,578,4,0
ILOC50500103,6,6,10,63,61,120,0,0,0,69,63,137,40,29,68,388,385,771,0,0,0,428,409,842,12,16,35,308,312,620,0,0,0,331,329,660,0,0,0,22,28,53,0,0,0,22,30,53,0,3,3,18,34,51,0,0,0,18,34,56,4,0,5,41,27,68,0,0,0,43,26,68,0,0,0,35,48,90,0,0,0,35,55,90,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,124,138,258,0,0,0,127,147,269,0,5,8,49,65,114,0,0,0,53,71,123,0,0,0,21,43,63,0,0,0,26,43,71,0,0,0,19,20,43,0,0,0,19,20,43,0,3,3,17,44,65,0,0,0,17,46,70,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,115,176,289,0,0,0,112,179,297,5,11,16,236,308,548,0,0,0,244,326,564,6,4,11,33,41,76,0,0
ILOC50500104,8,8,19,115,123,239,0,0,0,128,132,256,45,60,103,668,593,1263,0,0,0,714,652,1366,26,31,61,440,410,855,0,0,0,472,440,913,0,0,0,25,34,57,0,0,0,25,36,64,0,0,0,16,35,52,0,0,0,17,35,47,4,0,4,36,36,74,0,0,0,45,36,81,0,3,3,46,85,129,0,0,0,46,85,130,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,126,192,313,0,0,0,132,194,327,0,0,0,64,93,161,0,0,0,64,93,161,0,0,3,15,36,57,0,0,0,14,45,53,0,0,0,16,19,34,0,0,0,16,19,34,0,0,0,32,44,74,0,0,0,32,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125,196,323,0,0,0,129,202,328,4,4,7,252,384,640,0,0,4,263,392,653,3,0,3,40,79,113,0,0
ILOC50500105,3,4,7,41,41,77,0,0,0,46,43,88,16,14,31,155,161,319,0,0,0,172,180,348,11,12,25,130,148,281,0,0,0,142,166,307,5,0,5,13,5,20,0,0,0,15,5,19,0,0,0,10,9,19,0,0,0,10,11,19,0,0,0,12,17,24,0,0,0,12,17,24,0,5,3,15,35,55,0,0,0,18,35,56,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,51,66,113,0,0,0,52,70,121,6,0,6,18,30,39,0,0,0,16,30,45,0,4,4,5,23,21,0,0,0,5,27,26,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,8,10,16,0,0,0,8,10,24,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,28,67,98,0,0,0,32,74,106,9,10,12,79,128,209,0,0,0,84,142,225,0,0,4,21,27,48,0,0
ILOC50500201,3,3,12,144,130,272,0,0,0,147,135,282,26,19,44,592,535,1128,0,0,0,620,551,1167,30,23,50,414,392,807,3,0,7,445,408,860,4,7,5,28,36,64,0,0,0,27,41,68,0,0,0,26,39,64,0,0,0,26,38,62,5,3,6,43,24,65,0,0,0,45,27,71,0,0,0,51,107,163,0,0,0,58,107,163,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,149,204,349,0,0,0,158,208,367,4,3,12,96,137,235,0,0,0,106,141,246,0,3,3,47,66,113,0,0,0,47,75,117,0,0,3,31,24,60,0,0,0,35,24,60,0,0,0,84,133,218,0,0,0,84,130,223,0,0,0,0,0,3,0,0,0,0,0,3,3,11,16,269,363,632,0,0,0,271,379,649,14,18,31,415,572,989,0,0,0,432,585,1016,0,3,5,61,72,135,0,0
ILOC50500301,7,8,9,287,242,535,0,0,0,299,251,551,36,31,72,1091,1040,2133,0,4,6,1136,1076,2210,32,27,58,947,843,1785,4,0,7,986,877,1858,4,0,4,89,67,154,0,0,0,93,67,160,0,0,0,76,117,188,0,0,0,79,117,194,3,0,0,78,40,119,0,0,0,81,40,120,0,5,3,123,168,288,0,0,0,124,171,292,0,0,0,0,0,3,0,0,0,0,0,3,5,9,13,369,388,758,0,0,0,375,396,769,0,9,9,351,384,741,0,0,0,351,395,749,0,0,0,155,141,297,0,0,0,155,139,299,3,0,3,48,65,115,0,0,0,51,65,115,0,7,3,120,185,308,0,0,0,118,190,315,0,0,0,8,4,5,0,0,0,5,4,6,0,16,22,683,785,1464,0,0,0,685,799,1479,14,23,31,1056,1179,2228,0,0,0,1066,1198,2261,4,0,4,170,175,339,0,0
ILOC50500302,6,0,7,307,288,594,0,0,0,314,294,605,33,14,53,1092,1068,2159,0,0,6,1127,1081,2212,20,23,45,893,783,1677,5,0,6,919,810,1730,0,0,0,84,63,145,0,0,0,81,63,147,0,3,0,104,154,264,0,0,0,103,158,267,0,0,0,47,37,84,0,0,0,49,37,86,6,0,3,149,223,373,0,0,0,151,223,379,0,0,0,0,3,7,0,0,0,4,3,3,9,4,12,381,483,864,0,0,0,390,484,878,6,9,7,346,422,764,0,0,0,348,426,772,0,6,10,215,267,483,0,0,0,215,276,494,0,3,4,70,84,155,0,0,0,67,87,159,3,4,10,238,361,596,0,0,0,242,367,610,0,0,0,7,0,3,0,0,0,7,0,3,11,16,28,875,1135,2007,0,0,4,885,1154,2037,16,21,41,1259,1614,2875,3,0,3,1276,1635,2916,5,3,11,146,206,347,0,0
ILOC50500401,10,3,11,98,98,197,0,0,0,106,106,213,23,30,50,451,440,892,0,0,3,478,468,945,28,16,43,352,299,655,0,0,0,377,319,697,0,0,0,51,35,89,0,0,0,50,37,89,0,0,4,46,62,107,0,0,0,47,66,109,0,0,0,34,16,48,0,0,0,35,16,49,0,0,0,58,113,172,0,0,0,65,113,172,0,0,0,3,0,3,0,0,0,3,0,3,4,3,7,184,229,415,0,0,3,190,232,420,0,3,6,103,163,261,0,0,0,104,166,275,0,5,8,68,89,159,0,0,0,75,99,165,0,0,0,31,27,58,0,0,0,30,31,59,4,3,4,69,103,176,0,0,0,69,104,177,0,0,0,0,0,0,0,0,0,0,0,0,7,16,22,269,387,656,0,0,0,276,403,678,8,17,26,458,616,1070,0,6,0,466,638,1104,4,0,3,70,85,159,0,0
ILOC50500402,5,3,7,70,49,121,0,0,0,71,59,129,14,20,32,299,301,597,0,5,4,313,327,633,14,16,30,216,214,430,0,0,3,233,234,465,0,0,0,31,35,68,0,0,0,35,35,70,0,3,3,33,44,85,0,0,0,33,50,88,0,0,5,14,10,28,0,0,0,20,9,31,0,6,4,34,70,106,0,0,0,36,75,108,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,129,155,285,0,0,0,133,164,295,0,0,0,82,102,188,0,0,0,82,104,186,0,0,0,53,66,121,0,0,0,53,66,121,0,0,0,13,32,39,0,0,0,14,30,45,0,0,0,31,36,69,0,0,0,33,40,72,0,0,0,4,0,4,0,0,0,4,0,4,0,3,4,182,235,422,0,0,5,187,239,426,9,12,15,312,398,707,4,0,3,322,404,723,0,0,4,49,49,97,0,0
ILOC50500403,0,0,0,73,55,129,0,0,0,71,56,134,11,3,11,302,289,591,0,0,0,311,294,600,8,16,19,221,200,420,0,0,3,228,214,442,0,0,0,20,20,40,0,0,0,20,20,40,0,0,0,15,44,59,0,0,0,15,45,65,0,0,0,20,7,24,0,0,0,20,7,31,0,0,0,32,57,84,0,0,0,32,59,91,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,83,130,219,0,0,0,83,135,219,0,3,0,68,84,152,0,0,0,70,83,155,0,0,0,50,62,112,0,0,0,54,62,114,0,0,0,12,10,24,0,0,0,12,10,24,0,0,0,31,37,64,0,0,0,29,37,67,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,162,185,345,0,0,0,170,189,353,3,5,12,254,315,569,0,0,0,251,322,576,0,0,0,38,53,89,0,0
ILOC50500404,0,0,5,72,59,130,0,0,0,74,57,133,14,20,28,288,265,555,0,3,5,302,284,584,14,9,21,174,161,335,3,3,6,191,173,358,0,0,0,29,24,60,0,0,0,29,24,60,0,0,0,42,82,127,0,0,0,42,82,127,0,0,0,19,16,41,0,0,0,25,17,39,0,4,4,65,92,151,0,0,0,65,91,157,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,164,212,373,0,0,0,166,218,379,0,3,3,126,151,276,0,0,0,126,152,279,0,0,0,86,96,185,0,0,0,90,96,191,0,0,0,28,33,60,0,0,0,28,33,60,0,6,6,80,94,172,0,0,0,80,100,174,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,327,379,700,0,0,0,327,380,707,0,9,11,489,589,1073,0,0,0,491,600,1090,0,0,3,68,71,142,0,0
ILOC50500501,10,3,13,382,383,761,0,0,0,385,385,771,24,26,52,2415,2219,4632,4,6,10,2438,2252,4690,22,31,50,2236,2050,4289,3,6,11,2265,2086,4348,0,0,5,111,73,183,0,0,0,111,75,184,0,0,0,84,149,233,0,0,0,84,149,240,0,0,0,116,40,161,0,0,0,116,40,161,0,0,0,143,252,394,0,0,0,143,257,395,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,459,516,973,0,0,0,460,519,984,0,8,3,855,946,1798,0,0,3,855,949,1808,3,0,3,221,258,485,0,0,0,225,264,482,0,0,0,87,103,189,0,0,0,87,103,189,0,0,0,182,277,461,0,0,0,182,284,466,0,0,0,0,4,4,0,0,0,0,4,4,8,6,13,1343,1590,2936,0,0,0,1352,1598,2949,8,11,16,1807,2113,3918,0,5,3,1818,2130,3939,3,0,7,168,208,378,0,0
