ILOC_CODE_2021,Age_14_IndSt_nsP,Age_14_TotM,Age_14_TotF,Age_14_TotP,Age_10_14_Indig_M,Age_10_14_Indig_F,Age_10_14_Indig_P,Age_10_14_NonInd_M,Age_10_14_NonInd_F,Age_10_14_NonInd_P,Age_10_14_Indig_st_nsM,Age_10_14_Indig_st_nsF,Age_10_14_Indig_st_nsP,Age_10_14_TotM,Age_10_14_TotF,Age_10_14_TotP,Age_15_Indig_M,Age_15_Indig_F,Age_15_Indig_P,Age_15_NonInd_M,Age_15_NonInd_F,Age_15_NonInd_P,Age_15_Indig_st_nsM,Age_15_Indig_st_nsF,Age_15_Indig_st_nsP,Age_15_TotM,Age_15_TotF,Age_15_TotP,Age_16_Indig_M,Age_16_Indig_F,Age_16_Indig_P,Age_16_NonInd_M,Age_16_NonInd_F,Age_16_NonInd_P,Age_16_IndigStat_nsM,Age_16_IndigStat_nsF,Age_16_IndigStat_nsP,Age_16_TotM,Age_16_TotF,Age_16_TotP,Age_17_Indig_M,Age_17_Indig_F,Age_17_Indig_P,Age_17_NonInd_M,Age_17_NonInd_F,Age_17_NonInd_P,Age_17_IndigStat_nsM,Age_17_IndigStat_nsF,Age_17_IndigStat_nsP,Age_17_TotM,Age_17_TotF,Age_17_TotP,Age_18_Indig_M,Age_18_Indig_F,Age_18_Indig_P,Age_18_NonInd_M,Age_18_NonInd_F,Age_18_NonInd_P,Age_18_IndigStat_nsM,Age_18_IndigStat_nsF,Age_18_IndigStat_nsP,Age_18_TotM,Age_18_TotF,Age_18_TotP,Age_19_Indig_M,Age_19_Indig_F,Age_19_Indig_P,Age_19_NonInd_M,Age_19_NonInd_F,Age_19_NonInd_P,Age_19_IndigStat_nsM,Age_19_IndigStat_nsF,Age_19_IndigStat_nsP,Age_19_TotM,Age_19_TotF,Age_19_TotP,Age_15_19_Indig_M,Age_15_19_Indig_F,Age_15_19_Indig_P,Age_15_19_NonInd_M,Age_15_19_NonInd_F,Age_15_19_NonInd_P,Age_15_19_IndSt_nsM,Age_15_19_IndSt_nsF,Age_15_19_IndSt_nsP,Age_15_19_TotM,Age_15_19_TotF,Age_15_19_TotP,Age_20_Indig_M,Age_20_Indig_F,Age_20_Indig_P,Age_20_NonInd_M,Age_20_NonInd_F,Age_20_NonInd_P,Age_20_Ind_status_nsM,Age_20_Ind_status_nsF,Age_20_Ind_status_nsP,Age_20_TotM,Age_20_TotF,Age_20_TotP,Age_21_Indig_M,Age_21_Indig_F,Age_21_Indig_P,Age_21_NonInd_M,Age_21_NonInd_F,Age_21_NonInd_P,Age_21_Ind_status_nsM,Age_21_Ind_status_nsF,Age_21_Ind_status_nsP,Age_21_TotM,Age_21_TotF,Age_21_TotP,Age_22_Indig_M,Age_22_Indig_F,Age_22_Indig_P,Age_22_NonInd_M,Age_22_NonInd_F,Age_22_NonInd_P,Age_22_Indig_st_nsM,Age_22_Indig_st_nsF,Age_22_Indig_st_nsP,Age_22_TotM,Age_22_TotF,Age_22_TotP,Age_23_Indig_M,Age_23_Indig_F,Age_23_Indig_P,Age_23_NonInd_M,Age_23_NonInd_F,Age_23_NonInd_P,Age_23_Indig_st_nsM,Age_23_Indig_st_nsF,Age_23_Indig_st_nsP,Age_23_TotM,Age_23_TotF,Age_23_TotP,Age_24_Indig_M,Age_24_Indig_F,Age_24_Indig_P,Age_24_NonInd_M,Age_24_NonInd_F,Age_24_NonInd_P,Age_24_Indig_st_nsM,Age_24_Indig_st_nsF,Age_24_Indig_st_nsP,Age_24_TotM,Age_24_TotF,Age_24_TotP,Age_20_24_Indig_M,Age_20_24_Indig_F,Age_20_24_Indig_P,Age_20_24_NonInd_M,Age_20_24_NonInd_F,Age_20_24_NonInd_P,Age_20_24_Indig_st_nsM,Age_20_24_Indig_st_nsF,Age_20_24_Indig_st_nsP,Age_20_24_TotM,Age_20_24_TotF,Age_20_24_TotP,Age_25_29_Indig_M,Age_25_29_Indig_F,Age_25_29_Indig_P,Age_25_29_NonInd_M,Age_25_29_NonInd_F,Age_25_29_NonInd_P,Age_25_29_Indig_st_nsM,Age_25_29_Indig_st_nsF,Age_25_29_Indig_st_nsP,Age_25_29_TotM,Age_25_29_TotF,Age_25_29_TotP,Age_30_34_Indig_M,Age_30_34_Indig_F,Age_30_34_Indig_P,Age_30_34_NonInd_M,Age_30_34_NonInd_F,Age_30_34_NonInd_P,Age_30_34_Indig_st_nsM,Age_30_34_Indig_st_nsF,Age_30_34_Indig_st_nsP,Age_30_34_TotM,Age_30_34_TotF,Age_30_34_TotP,Age_35_39_Indig_M,Age_35_39_Indig_F,Age_35_39_Indig_P,Age_35_39_NonInd_M,Age_35_39_NonInd_F,Age_35_39_NonInd_P,Age_35_39_Indig_st_nsM,Age_35_39_Indig_st_nsF,Age_35_39_Indig_st_nsP,Age_35_39_TotM,Age_35_39_TotF,Age_35_39_TotP,Age_40_44_Indig_M,Age_40_44_Indig_F,Age_40_44_Indig_P,Age_40_44_NonInd_M
ILOC50501201,13,419,412,833,21,32,58,1938,1911,3848,32,43,71,1991,1989,3981,5,4,9,362,393,758,7,9,12,375,404,780,5,0,13,342,367,715,8,7,9,362,371,734,4,5,9,387,382,773,0,7,10,396,396,789,6,4,13,342,358,703,3,14,21,358,372,731,7,5,14,324,313,641,7,8,13,334,330,665,38,17,54,1764,1815,3582,26,44,69,1828,1875,3700,4,0,4,384,387,765,5,9,15,392,400,782,3,8,9,324,357,681,7,7,15,336,371,702,7,6,8,324,325,651,12,10,23,341,336,679,4,8,8,285,289,575,9,11,15,289,309,599,3,6,13,307,268,570,15,9,19,316,282,597,18,26,40,1614,1621,3237,40,47,81,1678,1687,3365,22,22,44,1330,1460,2789,58,56,108,1411,1536,2950,15,8,20,1404,1602,3000,71,61,127,1485,1673,3155,12,12,30,1666,1974,3641,76,46,127,1755,2036,3793,19,14,33,1821
ILOC50501202,11,307,253,565,30,20,50,1527,1332,2853,31,23,55,1587,1376,2962,3,8,12,264,283,544,0,4,5,268,296,567,0,4,3,277,253,532,12,7,17,290,260,555,7,7,10,290,241,532,3,3,8,303,250,557,5,4,15,298,342,638,9,3,14,311,356,670,3,10,13,305,315,616,11,7,15,318,331,654,28,37,64,1435,1431,2864,42,23,67,1497,1494,2992,9,8,9,283,307,586,6,7,10,290,316,610,9,5,8,327,318,647,12,3,15,349,325,677,7,5,16,280,282,562,6,5,15,291,300,592,3,3,5,296,272,569,7,13,21,312,290,601,7,0,9,269,245,517,6,8,12,281,259,535,31,26,49,1455,1434,2887,38,31,73,1523,1490,3010,14,23,38,1270,1090,2363,53,42,92,1338,1152,2493,15,11,27,1213,1279,2487,36,31,72,1264,1320,2583,8,16,30,1357,1506,2856,56,36,96,1421,1563,2980,7,16,22,1316
ILOC50501301,10,228,212,441,33,33,68,1059,959,2022,43,33,68,1140,1022,2157,9,8,19,211,196,411,0,11,15,221,217,444,5,4,13,207,193,402,5,4,15,224,207,427,3,4,7,204,173,380,3,0,7,214,184,396,5,4,11,182,184,359,10,5,16,199,195,391,19,5,27,168,157,331,9,3,10,193,176,368,39,35,75,969,910,1879,34,31,60,1047,973,2020,11,3,18,189,144,332,5,6,10,210,154,359,23,5,25,173,129,307,7,3,16,206,139,349,32,3,41,167,135,299,5,3,9,205,141,351,17,4,24,140,121,260,5,6,11,166,133,299,31,3,35,127,110,242,10,0,12,169,118,285,117,22,137,810,641,1452,29,24,51,953,684,1633,135,16,156,734,592,1330,38,31,71,911,647,1558,159,13,169,951,798,1747,55,36,86,1159,842,2005,96,11,109,1004,889,1888,52,26,80,1151,922,2071,80,12,95,1010
ILOC50501302,4,35,48,89,19,29,47,172,185,359,10,10,25,203,230,430,4,6,8,52,39,90,3,0,6,65,43,106,0,3,3,41,43,82,3,0,3,50,44,89,3,7,10,33,37,71,0,3,6,41,44,83,5,5,4,41,31,71,0,0,0,45,36,85,3,0,7,31,44,77,0,3,4,39,46,86,23,13,37,197,189,391,8,9,17,235,207,447,3,4,9,47,35,79,0,0,0,52,38,87,7,5,11,45,32,76,9,0,9,54,36,93,7,0,9,47,38,94,4,0,8,62,47,108,4,6,10,36,29,62,3,3,6,44,36,79,0,6,6,46,46,90,0,3,3,46,53,101,13,26,38,224,175,401,15,12,25,251,214,464,19,14,36,200,188,388,21,12,33,236,220,455,10,10,22,228,215,436,11,9,15,242,236,473,6,10,21,201,222,424,19,9,23,224,246,471,10,11,22,183
ILOC50501401,15,169,148,313,13,23,36,883,844,1723,37,20,51,930,888,1815,3,4,7,152,128,276,4,0,10,158,132,289,0,0,6,141,129,272,0,4,5,142,142,279,5,0,5,134,137,277,8,3,13,147,140,292,8,5,12,194,267,456,13,15,28,210,284,491,6,8,11,294,348,642,27,20,45,322,373,700,16,18,33,916,1007,1919,54,46,97,984,1071,2051,4,10,13,346,412,755,33,48,75,382,470,852,5,5,13,422,398,820,41,32,73,471,430,902,16,4,20,409,478,887,37,33,74,456,518,977,0,13,15,500,552,1053,48,54,105,555,616,1173,11,13,24,546,635,1182,53,68,117,606,715,1318,35,51,79,2224,2471,4694,218,231,443,2474,2749,5220,34,41,77,3434,3452,6883,386,273,656,3852,3766,7622,27,21,54,3508,3429,6941,358,233,586,3887,3685,7572,19,11,34,2957,2522,5478,234,157,393,3215,2692,5906,30,19,49,1994
ILOC50501402,28,691,693,1381,29,44,75,3189,3085,6276,78,73,153,3303,3201,6501,9,12,27,670,647,1315,15,18,37,696,678,1377,14,9,15,640,658,1294,19,19,33,669,682,1350,7,10,16,679,568,1245,17,6,21,697,586,1283,17,12,29,612,625,1234,14,17,35,636,649,1290,8,20,24,588,583,1169,17,26,44,614,629,1244,46,60,109,3184,3073,6266,82,90,173,3320,3224,6542,10,14,21,579,640,1222,12,23,32,606,677,1281,3,6,14,567,615,1180,21,16,38,595,637,1230,4,5,13,574,572,1142,14,30,49,592,605,1198,13,7,16,516,523,1042,16,18,36,541,551,1096,6,3,11,539,527,1070,28,20,49,573,555,1131,36,43,76,2777,2878,5655,95,102,202,2912,3023,5933,26,20,43,2434,2490,4928,143,130,276,2606,2640,5242,15,24,40,2319,2461,4780,144,107,259,2483,2590,5071,19,12,29,2287,2720,5015,114,97,216,2422,2834,5258,8,14,23,2534
ILOC50501501,39,359,322,684,108,126,235,1535,1477,3010,98,87,186,1749,1679,3429,17,15,32,303,315,621,16,21,41,339,352,690,17,18,33,299,265,567,9,9,21,327,292,620,9,13,23,281,264,545,7,9,20,304,285,588,13,24,38,238,227,468,17,7,32,276,261,537,15,15,22,281,262,541,14,13,27,307,287,598,73,79,152,1402,1340,2740,74,63,140,1552,1485,3033,14,8,28,263,256,520,18,3,24,292,267,561,19,16,35,241,231,473,11,11,25,272,253,525,15,12,27,264,229,499,8,10,20,295,251,540,19,12,33,248,214,459,16,11,27,282,235,517,10,7,18,242,232,478,10,16,25,267,254,525,77,57,135,1266,1154,2420,58,57,117,1404,1271,2674,55,61,121,1253,1155,2409,109,76,189,1423,1285,2711,49,48,100,1224,1332,2557,120,80,197,1393,1464,2856,39,41,82,1189,1378,2563,123,85,217,1349,1505,2861,39,33,68,1100
ILOC50501502,26,146,138,283,32,21,55,707,584,1298,38,39,70,780,643,1417,9,6,13,118,130,251,6,6,8,131,137,274,0,0,6,123,100,219,5,0,4,132,100,231,5,5,7,135,103,234,5,3,7,140,110,253,9,4,10,120,109,224,7,8,10,129,118,250,0,8,9,120,121,238,0,7,9,123,129,261,24,26,40,613,557,1173,24,28,44,659,607,1262,0,4,6,107,129,240,6,7,13,120,141,267,0,9,8,130,126,255,7,9,16,143,141,280,3,4,8,129,152,281,14,14,24,152,166,317,9,3,10,138,127,265,16,7,26,158,135,297,3,8,9,126,138,258,14,13,29,137,157,293,22,24,45,634,672,1306,58,48,106,714,745,1458,23,19,41,700,655,1350,71,47,118,794,726,1517,16,23,46,649,684,1337,47,44,91,726,751,1473,7,9,22,668,734,1403,63,36,101,747,775,1523,18,14,31,675
ILOC50501503,41,549,545,1097,90,93,184,2558,2544,5098,96,103,196,2740,2740,5484,10,16,23,464,470,939,22,18,34,499,501,1000,16,20,31,427,418,843,15,18,31,452,451,908,12,14,30,445,409,858,21,8,27,478,437,911,10,10,25,409,359,764,13,14,24,434,382,815,7,7,16,405,345,753,19,9,25,429,361,793,60,65,126,2154,2000,4160,80,71,150,2296,2138,4433,3,14,21,347,324,670,16,12,23,369,346,717,13,11,21,334,365,696,16,11,32,359,389,749,11,20,30,293,356,647,17,21,36,322,391,708,10,7,16,328,375,701,24,14,40,359,398,760,8,17,26,300,328,626,17,16,27,329,359,686,51,67,115,1601,1747,3348,88,68,157,1742,1885,3620,55,72,129,1864,2120,3981,127,102,226,2048,2285,4338,54,41,100,2141,2671,4812,185,101,284,2377,2820,5195,48,52,103,2256,2594,4856,188,89,276,2492,2738,5229,31,36,68,2011
ILOC50501601,12,274,219,491,61,58,124,1195,1080,2271,47,44,89,1301,1177,2483,9,9,18,187,203,390,6,6,12,207,218,423,0,6,13,184,184,369,7,0,10,189,197,387,7,11,23,177,209,385,4,3,8,188,220,411,9,13,20,160,181,335,9,0,9,173,192,367,3,5,11,188,171,356,8,3,16,205,185,387,30,51,77,892,941,1832,36,22,63,964,1013,1975,11,4,16,166,144,313,6,7,10,183,153,333,7,7,14,156,156,316,6,11,17,181,169,347,6,7,10,156,164,314,4,12,18,168,181,346,6,14,17,168,148,319,7,10,15,186,168,349,3,0,9,149,192,339,14,7,23,168,206,369,34,30,67,796,806,1600,45,38,80,867,872,1741,28,40,70,923,1101,2026,52,37,95,1009,1184,2190,32,30,63,1169,1355,2529,73,51,121,1271,1434,2708,33,31,69,1203,1246,2451,59,51,110,1296,1327,2628,31,20,48,1017
ILOC50501701,12,268,225,498,59,32,94,1107,949,2051,31,30,56,1199,1008,2204,20,8,30,264,196,462,4,0,4,285,204,497,14,12,28,243,164,410,3,5,11,264,179,449,16,9,24,214,176,397,4,0,5,238,187,425,3,5,10,257,205,461,3,10,12,268,215,480,9,13,21,275,263,536,8,9,20,295,282,578,67,40,112,1253,1007,2264,23,30,50,1341,1080,2418,0,9,6,280,289,571,6,11,19,292,306,598,6,6,13,306,332,643,11,12,22,322,350,675,10,5,18,355,334,690,16,14,23,386,345,734,6,3,14,308,330,640,18,16,29,340,342,682,3,6,9,343,360,706,24,10,29,368,378,745,34,21,57,1601,1647,3245,71,53,131,1706,1723,3431,16,31,52,1585,1557,3139,88,65,147,1684,1651,3337,26,26,42,1472,1522,2992,94,75,169,1591,1621,3213,12,9,13,1397,1519,2915,60,62,119,1466,1587,3048,8,15,22,1243
ILOC50501702,4,155,126,274,30,26,53,674,654,1320,31,24,61,733,701,1434,9,0,8,112,117,231,4,9,11,125,126,251,3,0,7,125,111,233,3,0,6,134,113,252,8,7,8,108,122,232,4,7,16,118,134,259,5,7,12,127,139,269,4,8,13,142,153,293,5,5,12,202,234,434,13,13,24,223,248,468,30,22,54,679,723,1401,36,35,70,742,778,1525,12,11,19,233,242,470,14,6,22,257,258,515,0,6,14,237,261,498,10,19,32,250,294,544,0,3,5,291,309,597,24,12,37,315,327,640,8,8,14,311,313,622,28,16,37,349,329,676,10,5,17,315,335,648,18,10,31,343,353,701,36,34,76,1379,1458,2835,97,72,164,1520,1560,3077,35,41,79,1825,1751,3577,130,113,240,1989,1906,3895,31,18,51,1791,1832,3618,142,89,231,1959,1939,3899,22,18,36,1637,1546,3184,104,88,190,1769,1644,3412,19,21,40,1231
ILOC50501801,24,517,522,1041,40,29,76,2473,2370,4838,51,63,117,2568,2463,5030,7,5,20,497,469,969,7,13,19,515,494,1007,12,0,13,486,456,944,6,14,24,506,477,979,9,5,10,477,430,904,7,5,21,492,444,937,7,0,13,395,365,761,14,8,20,411,376,792,0,4,0,412,377,789,8,5,20,424,388,810,38,21,59,2270,2101,4371,46,54,100,2360,2166,4525,6,9,14,392,393,783,5,3,12,405,404,809,6,4,5,382,372,760,15,9,25,404,387,790,4,4,14,379,398,776,13,11,30,401,415,814,8,0,9,369,401,767,14,24,36,389,427,817,0,0,8,409,462,871,25,17,42,432,478,915,25,23,49,1931,2027,3959,70,68,143,2033,2116,4148,32,34,63,2198,2564,4758,171,145,315,2396,2742,5134,23,27,57,2844,3228,6077,216,151,363,3091,3406,6496,24,16,41,2972,3162,6131,184,122,306,3183,3299,6483,20,14,39,2677
ILOC50501802,12,272,291,566,37,20,56,1402,1338,2740,51,35,87,1488,1397,2882,7,6,19,273,271,538,10,5,18,290,286,575,10,6,12,266,267,534,3,7,15,281,278,564,3,15,21,272,295,568,5,9,17,289,316,605,8,5,17,288,263,554,7,8,11,302,277,583,7,3,12,271,315,581,3,15,20,282,332,613,36,44,76,1371,1406,2778,36,44,79,1439,1500,2934,6,9,15,313,313,627,8,5,17,328,330,658,12,11,22,314,364,679,8,11,25,334,388,723,4,0,11,280,320,601,10,3,18,298,327,625,7,4,15,314,342,658,12,7,24,332,354,693,8,3,9,362,327,688,10,13,25,378,342,720,42,30,70,1578,1673,3252,55,48,97,1673,1742,3415,16,18,41,1632,1645,3274,78,64,145,1732,1726,3461,25,16,35,1669,1754,3425,98,70,163,1785,1845,3629,17,29,50,1703,1745,3456,90,71,163,1814,1852,3662,17,14,29,1492
ILOC50501803,10,89,90,176,21,18,39,459,450,909,36,38,77,512,506,1017,3,3,4,79,68,146,6,7,11,87,76,161,3,0,3,85,58,144,6,9,18,100,67,167,5,0,6,100,71,168,9,8,18,114,80,194,3,6,9,54,77,138,8,6,16,66,87,157,5,3,6,71,66,139,4,4,11,83,76,158,17,15,34,392,342,728,40,37,72,450,386,837,8,5,13,83,88,172,6,15,19,98,102,203,3,0,5,119,106,229,7,6,15,141,119,254,7,0,11,108,107,212,11,9,22,128,118,249,5,11,11,130,114,241,14,8,20,143,127,269,7,4,12,123,134,255,15,10,30,144,146,291,32,25,53,565,541,1108,56,43,102,653,610,1268,17,23,43,798,814,1614,55,42,94,870,882,1752,14,10,29,868,889,1765,77,52,124,960,954,1914,10,17,27,760,766,1529,64,60,126,841,846,1683,12,11,16,619
ILOC50501804,21,362,360,721,30,37,65,1909,1837,3741,59,64,125,1999,1937,3932,5,7,11,350,346,701,15,12,28,373,367,746,6,5,16,346,325,667,10,12,17,359,343,695,4,6,9,374,301,672,13,18,33,398,320,716,6,7,12,324,323,648,3,13,21,332,343,675,4,4,13,320,345,663,17,16,30,340,362,703,33,32,64,1712,1641,3347,55,67,125,1796,1741,3541,3,8,12,386,419,809,20,17,39,410,454,857,8,3,17,407,494,895,27,28,45,438,523,964,15,11,25,449,523,972,22,26,52,489,563,1050,9,12,24,515,577,1092,26,20,48,553,610,1165,5,15,24,575,632,1209,38,24,63,622,672,1291,43,62,101,2332,2641,4978,131,119,249,2511,2824,5330,44,69,108,3588,3954,7539,216,235,451,3841,4263,8100,45,48,86,4228,4511,8740,233,186,420,4504,4745,9249,27,35,63,4099,4097,8196,260,196,451,4387,4327,8715,13,38,51,2946
ILOC50501901,3,134,134,269,36,38,78,623,602,1221,26,21,45,686,668,1343,3,5,8,128,127,249,6,5,10,136,135,270,4,4,12,129,115,244,3,3,5,139,127,264,0,4,7,149,128,277,3,3,10,158,136,297,6,11,11,134,121,258,6,0,8,145,130,272,0,4,12,134,119,253,5,3,12,142,133,272,22,30,46,671,615,1284,22,16,43,710,656,1371,9,5,10,152,130,279,4,4,3,164,131,298,0,0,3,132,126,263,0,3,5,139,131,272,4,0,4,143,130,271,0,0,3,148,133,278,4,5,11,136,120,249,0,3,3,139,125,263,4,3,10,151,119,267,8,7,12,155,130,287,20,16,33,710,626,1334,9,15,29,740,654,1398,8,21,27,633,560,1199,33,19,50,671,598,1270,8,18,24,586,574,1163,19,19,43,622,610,1232,10,13,21,554,615,1170,13,24,37,575,649,1227,6,12,14,540
ILOC50501902,8,147,128,278,72,72,139,704,616,1321,35,24,64,806,711,1517,7,9,14,136,127,266,5,8,12,150,143,293,10,11,21,144,116,263,3,3,10,164,126,291,4,10,16,117,109,226,4,8,13,129,125,246,7,15,23,138,118,254,7,6,9,150,135,289,8,4,10,121,132,250,3,15,22,132,148,277,39,40,83,663,597,1257,27,37,61,724,672,1399,9,0,13,133,105,240,5,3,8,146,116,262,7,4,15,152,136,288,7,3,12,164,148,304,15,5,17,120,114,236,3,6,7,135,124,257,7,7,18,139,140,283,10,8,20,158,161,318,6,9,10,157,118,279,8,6,11,170,127,302,41,29,67,699,620,1316,31,24,53,774,669,1444,33,33,63,661,607,1266,44,34,70,727,673,1397,17,40,56,645,689,1336,46,41,91,710,766,1482,20,24,48,736,739,1473,46,38,83,803,793,1600,22,19,39,699
ILOC50501903,3,12,14,27,6,8,12,38,40,87,5,4,10,54,59,106,0,0,0,5,4,13,0,0,0,5,11,18,4,0,6,5,11,20,0,0,0,12,14,22,3,0,0,6,4,15,0,0,0,8,11,17,0,0,0,15,6,18,0,0,6,13,4,24,0,0,6,3,5,14,0,0,3,4,9,12,9,3,12,33,38,71,0,3,8,47,48,96,0,0,5,12,6,19,4,0,4,15,7,23,0,0,0,15,10,29,0,0,3,16,14,33,0,3,3,17,5,23,4,0,4,20,8,29,0,0,0,17,9,27,0,0,0,19,9,30,0,0,0,9,10,22,0,4,4,9,20,31,0,4,7,72,44,119,10,3,14,84,56,141,4,0,8,59,56,117,6,3,9,70,61,132,3,0,3,66,63,131,0,0,10,68,69,140,9,3,4,56,62,118,10,4,12,71,67,140,0,0,4,62
ILOC50501904,16,355,311,668,72,86,156,1659,1583,3239,48,55,101,1779,1718,3491,19,13,27,280,298,582,5,10,17,308,317,627,10,17,34,311,257,574,16,4,19,337,281,624,5,15,20,297,232,527,7,4,12,309,256,558,15,12,27,266,275,543,16,11,17,294,292,590,6,13,18,271,249,525,9,7,18,284,270,558,56,66,121,1425,1316,2746,43,41,80,1525,1422,2950,6,9,13,256,236,498,15,8,20,275,252,531,6,4,16,269,271,543,3,12,17,280,288,571,9,12,19,295,284,575,15,11,28,320,305,624,10,15,27,291,281,580,13,12,23,315,312,623,12,16,28,289,348,641,19,13,29,319,372,697,50,52,101,1401,1424,2829,59,56,113,1511,1538,3046,73,115,187,1822,2205,4029,99,68,168,1994,2390,4384,54,99,156,2365,2791,5155,141,69,214,2561,2965,5523,45,61,107,2495,2342,4833,128,57,183,2669,2459,5129,26,43,66,1692
ILOC50501905,15,237,220,452,59,73,129,1127,1055,2186,45,46,85,1227,1174,2405,12,9,29,214,199,415,13,12,28,247,225,471,13,10,21,207,189,391,3,15,14,219,214,432,11,13,20,206,172,375,10,5,15,224,183,411,10,9,18,210,204,418,9,4,13,226,215,440,14,7,20,177,149,326,5,4,14,196,165,357,58,47,109,1010,911,1922,46,41,88,1111,1001,2114,11,8,16,188,193,385,11,5,12,214,202,412,6,11,16,185,165,347,5,0,11,199,176,375,6,8,10,157,161,318,11,3,14,172,175,342,4,7,11,143,138,284,9,8,10,156,152,311,10,11,20,119,144,261,3,6,7,134,158,292,38,34,73,794,800,1598,34,24,55,868,865,1731,27,32,59,658,741,1405,40,42,81,724,817,1543,22,25,46,747,934,1680,60,55,114,828,1019,1846,32,18,48,944,1095,2037,59,49,106,1030,1158,2190,24,19,42,928
ILOC50501906,3,67,39,108,13,11,20,272,227,499,8,5,7,284,238,526,7,9,13,50,48,101,0,0,0,57,55,112,3,4,6,56,38,89,0,0,0,59,37,101,6,5,5,47,37,85,0,6,5,58,42,101,5,0,5,60,39,101,0,3,3,66,41,108,0,6,3,50,31,82,0,0,0,51,33,88,24,12,40,265,194,458,3,6,8,296,208,502,0,0,9,45,30,69,0,0,0,45,34,78,0,0,3,44,35,82,5,0,6,50,39,88,0,0,0,39,31,73,0,0,0,42,35,79,0,0,0,40,38,80,0,3,0,38,46,83,0,0,5,32,41,76,0,0,0,33,41,78,11,9,16,198,179,379,10,5,18,216,195,408,12,5,14,241,252,494,10,3,16,264,262,523,7,9,17,299,315,619,26,11,37,334,331,670,5,3,9,300,326,630,18,8,30,327,346,671,5,5,5,271
ILOC50501907,5,33,25,57,5,10,14,89,83,176,10,9,19,106,98,213,0,0,0,23,19,45,4,0,4,29,25,54,0,0,0,23,20,38,0,5,5,23,26,42,0,3,6,20,19,38,0,0,0,26,20,39,0,0,4,20,22,49,3,4,5,23,33,58,0,0,0,27,27,58,4,5,6,35,29,62,5,10,13,119,110,224,13,10,23,126,127,255,3,0,5,31,42,75,11,5,17,42,52,93,3,8,8,35,47,84,4,5,6,45,57,93,3,12,14,25,41,61,0,5,3,28,56,83,3,3,7,32,40,72,11,5,14,40,52,91,4,3,0,45,36,76,3,0,7,53,41,91,19,21,34,169,200,372,23,28,55,207,250,455,13,10,24,209,207,415,19,22,44,239,238,476,12,12,18,210,193,400,28,12,37,245,221,459,11,9,16,181,165,345,28,12,38,220,186,398,5,6,11,158
ILOC50501908,12,35,39,77,23,21,40,169,149,320,22,12,36,220,185,399,5,0,7,36,15,48,0,4,5,42,18,61,0,5,6,45,25,70,3,0,3,46,30,81,4,4,7,28,26,51,0,3,5,32,31,62,11,0,12,29,33,62,0,4,6,36,36,77,3,13,14,33,38,72,0,3,9,43,48,95,22,17,44,170,136,304,14,8,25,205,165,374,3,0,5,41,39,84,0,3,3,46,41,86,3,3,7,45,47,90,3,0,6,49,48,101,9,8,14,34,47,82,3,5,6,39,58,100,0,3,4,50,43,97,6,4,6,58,51,107,0,10,10,61,58,117,0,9,6,65,66,132,15,22,37,227,229,458,14,15,30,258,270,526,22,19,44,233,251,483,25,17,39,274,289,563,11,20,31,250,252,500,22,18,39,288,286,572,18,19,29,245,207,448,15,24,38,276,245,520,10,8,16,188
ILOC50501909,6,66,53,115,37,21,58,242,203,440,9,7,14,279,230,515,8,5,13,48,34,80,0,0,0,56,41,95,0,8,9,49,38,87,0,0,0,51,48,99,5,6,11,48,54,99,0,0,0,53,61,114,3,0,3,45,38,87,4,3,4,52,44,99,0,3,6,34,49,81,0,0,0,36,54,88,16,24,43,224,214,439,5,7,12,249,244,489,0,0,3,49,45,95,4,0,4,55,44,98,0,5,11,43,46,91,0,3,4,43,54,100,0,8,9,35,40,69,0,0,0,37,42,82,3,3,4,43,33,79,0,0,0,51,36,87,4,0,4,36,31,61,0,0,0,40,31,69,11,18,31,204,192,393,11,6,13,222,217,436,20,12,36,234,217,454,19,13,25,271,241,518,12,16,24,196,230,425,10,11,21,215,252,470,9,9,17,216,231,442,13,9,24,239,251,484,9,14,18,209
ILOC50502001,38,908,924,1833,95,110,207,4368,4228,8599,130,118,247,4595,4455,9046,24,22,46,822,783,1610,28,27,53,876,827,1708,33,34,63,812,736,1549,23,19,42,867,789,1649,14,20,37,790,764,1556,14,13,27,828,793,1624,18,21,43,763,714,1474,18,13,29,800,751,1552,21,18,45,723,705,1426,18,19,38,769,739,1509,113,116,227,3918,3705,7618,110,86,193,4140,3898,8044,16,19,35,753,760,1511,21,22,44,792,803,1594,25,20,39,799,717,1512,36,17,60,854,752,1610,14,13,32,766,716,1486,27,21,49,813,751,1564,17,19,34,717,711,1431,34,23,58,766,752,1522,14,20,35,780,679,1461,37,16,51,829,715,1542,82,98,179,3817,3580,7401,161,102,260,4059,3780,7837,80,88,167,3512,3657,7169,166,116,285,3755,3864,7620,61,83,139,3960,4594,8556,206,128,337,4227,4803,9034,53,49,99,4575,4948,9519,179,139,315,4809,5134,9937,50,45,89,4115
