POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
503011034,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,385,548,504,550,413,135,9,2546,48,17,11,8,16,3,0,104,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,0,0,7,4,0,0,20,0,3,0,0,0,0,0,9,56,17,13,22,17,3,3,127,516,612,546,597,465,145,10,2893,9,12,3,7,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,13,11,12,6,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,0,20,16,16,11,9,6,0,0,69
503011035,0,0,0,0,0,0,0,0,6,24,13,11,9,0,0,68,1524,3694,3710,3256,2336,690,72,15282,153,216,158,165,161,58,11,923,0,0,3,0,7,4,0,8,3,26,28,30,30,5,0,124,38,120,143,127,101,25,0,559,16,17,13,8,6,0,0,59,158,169,135,90,80,25,4,664,2069,4674,4485,3882,2941,872,93,19019,74,116,108,137,102,32,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,6,11,0,0,0,44,5,0,0,0,0,0,0,11,0,0,0,0,3,0,0,12,90,129,124,145,110,36,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,26,21,29,6,0,143,12,19,12,8,6,0,0,60,4,12,6,0,6,0,0,31,36,66,49,28,41,10,0,234,17,43,34,30,34,8,0,156,138,239,198,203,183,50,0,1023
503011036,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,12,472,816,729,668,552,157,11,3401,49,13,16,22,13,0,0,121,0,0,0,0,0,0,0,4,4,3,0,4,3,0,0,16,8,18,15,10,5,3,0,59,0,3,3,0,0,0,0,13,23,25,29,18,9,4,0,113,574,900,799,739,601,176,13,3800,3,3,0,5,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,5,8,6,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,6,5,6,5,4,0,0,27,11,14,10,9,12,4,0,62
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,146,108,57,39,9,5,420,4,4,3,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,6,75,159,116,63,37,11,5,468,3,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,10,5,0,0,0,0,26
503021038,0,0,0,0,0,0,0,0,10,15,9,11,0,0,0,41,600,1245,1402,1177,780,214,22,5436,111,97,69,58,44,8,0,387,0,0,3,0,0,0,0,9,0,11,14,13,9,0,0,43,11,24,26,23,17,0,0,101,0,10,14,10,5,3,0,42,45,70,45,42,27,5,0,235,884,1674,1744,1437,938,248,23,6944,59,83,55,34,26,9,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,72,65,37,13,5,0,230,6,7,5,6,4,0,0,23,3,5,7,0,0,0,0,16,99,164,129,81,46,15,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,5,0,0,0,12,5,0,0,0,0,0,0,13,0,4,0,0,0,0,0,6,8,8,3,3,0,0,0,32,15,18,8,13,10,0,0,62,124,191,147,97,54,18,0,627
503021039,0,0,0,0,0,0,0,0,6,18,9,3,7,0,0,36,620,993,877,925,682,234,26,4352,120,61,41,35,19,10,0,275,0,0,0,3,0,0,0,9,3,4,4,4,0,0,0,16,3,8,4,11,5,0,0,37,3,6,7,3,0,0,0,22,65,35,23,22,25,7,0,176,913,1207,994,1022,746,266,28,5169,26,24,6,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,32,27,7,7,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,10,0,4,0,0,0,22,12,12,8,5,7,5,0,35,41,46,16,14,9,8,0,132
503021040,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,12,300,516,453,398,316,94,19,2100,75,26,14,21,5,3,0,142,0,0,0,0,4,0,0,11,0,0,0,0,3,0,0,14,0,4,5,3,0,0,0,10,0,0,0,0,0,0,0,7,29,29,16,13,12,8,0,108,450,624,516,464,349,112,22,2531,20,3,13,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,5,16,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,12,5,5,3,0,0,0,0,14,29,15,18,9,4,0,0,77
503021042,0,0,0,0,0,0,0,0,3,17,18,20,7,0,0,70,1513,3443,3264,3064,2027,560,65,13936,251,178,113,91,73,26,3,729,0,4,4,0,12,0,0,19,3,12,18,12,22,0,0,64,16,54,63,48,38,7,0,225,13,46,49,25,15,4,0,154,97,123,85,87,74,21,4,497,2091,4199,3805,3501,2366,653,80,16702,72,119,93,74,52,11,0,418,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,36,61,40,40,23,7,0,210,6,13,8,9,4,0,0,38,6,8,8,0,0,0,0,24,130,199,152,114,82,15,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,16,7,6,0,0,0,0,0,15,3,5,0,3,0,0,0,9,9,14,8,5,6,0,0,38,15,26,32,18,14,0,0,108,155,239,195,135,100,21,0,849
503021043,0,0,0,0,0,0,0,0,7,15,3,0,3,0,0,29,715,1535,1526,1515,1124,340,36,6805,91,86,53,61,55,24,0,375,0,4,0,3,6,6,0,16,8,12,5,4,6,0,0,33,11,21,29,21,19,0,0,104,0,6,6,10,6,0,0,29,33,71,42,38,32,17,4,232,938,1883,1764,1729,1304,402,50,8065,36,52,39,35,21,9,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,28,18,14,0,0,98,3,0,0,4,0,0,0,10,0,3,3,0,0,0,0,9,56,93,72,55,33,12,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,9,0,0,0,3,4,0,0,11,9,17,6,14,12,0,0,57,67,111,83,71,48,14,0,384
503021295,0,0,0,0,0,0,0,0,12,31,25,3,0,3,0,75,591,2069,2647,2235,1510,363,22,9422,95,201,174,164,126,24,0,788,0,4,0,5,4,0,0,12,5,13,27,36,19,3,0,105,4,35,68,64,52,13,0,232,19,91,95,51,25,0,0,288,41,128,98,60,48,24,0,410,911,3061,3618,3025,2064,479,25,13175,61,139,169,146,108,30,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,74,107,74,40,9,0,332,12,11,15,11,5,5,0,48,0,10,11,3,6,0,0,22,99,233,298,235,167,43,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,12,21,0,0,65,0,9,11,0,3,0,0,23,3,7,10,6,0,0,0,28,10,43,31,19,21,0,0,124,6,37,39,29,16,4,0,130,115,308,362,281,204,44,0,1318
503021296,0,0,0,0,0,0,0,0,13,13,13,11,0,0,0,51,606,1490,1538,1247,952,266,32,6136,70,93,79,47,61,12,0,367,0,3,3,0,9,3,0,23,0,13,4,6,8,7,0,40,13,24,22,21,13,3,0,99,4,30,18,26,13,10,0,98,51,100,54,42,25,7,5,283,887,1964,1885,1503,1160,319,33,7755,50,64,56,45,31,6,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,38,38,28,3,0,153,3,8,9,4,3,0,0,27,5,3,3,0,0,0,0,12,76,107,101,88,61,13,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,14,5,4,0,0,0,0,0,11,6,0,3,0,0,0,0,10,10,6,4,9,3,0,0,32,8,17,11,7,7,3,0,63,94,129,119,99,69,17,0,535
503021297,0,3,3,0,0,0,0,11,81,238,191,90,59,10,0,664,2780,8923,11496,9992,5949,1481,133,40752,699,1658,1194,937,673,160,10,5327,0,10,12,15,12,0,0,49,13,132,146,157,89,13,0,552,63,425,711,729,301,30,4,2260,106,453,443,312,178,20,0,1525,310,1232,734,362,295,65,0,2997,7382,22008,23084,18233,10877,2431,187,84195,737,1409,1674,1296,756,164,10,6038,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,693,1606,2082,1578,850,136,5,6948,158,290,236,195,138,18,0,1036,23,84,106,72,38,3,0,331,1617,3394,4101,3146,1784,318,16,14365,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,4,84,182,187,130,88,14,0,690,59,120,71,51,30,10,0,338,32,103,65,32,21,6,0,267,176,412,330,216,137,26,0,1314,62,179,166,130,78,10,0,621,1851,3987,4595,3491,1997,357,18,16299
504011044,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,15,566,939,1154,1075,856,217,13,4824,131,54,25,38,27,4,4,279,0,0,14,15,8,3,0,39,4,0,0,8,6,3,0,22,3,3,9,6,3,0,0,31,0,11,5,6,11,0,0,32,19,0,11,20,9,10,0,65,746,1044,1250,1179,919,235,16,5388,15,14,9,7,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,20,13,13,6,9,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,12,4,6,0,0,29,23,20,20,17,17,3,0,98
504011045,0,0,0,0,0,0,0,0,10,13,3,3,0,0,0,29,758,1347,1465,1502,1152,372,39,6639,106,78,54,50,33,12,3,327,0,12,16,14,21,6,0,62,3,3,8,12,6,0,0,26,4,6,12,5,8,5,0,39,0,13,11,8,10,4,0,37,20,12,9,14,15,3,0,74,927,1511,1594,1615,1260,401,48,7354,11,11,8,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,13,12,13,13,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,3,0,0,0,8,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,14,9,11,10,10,3,6,0,45,22,29,22,23,14,0,0,115
504011046,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15,250,419,451,375,274,75,11,1846,60,29,14,5,5,3,0,123,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,9,8,0,4,3,0,0,0,21,0,0,9,5,3,0,0,12,26,13,10,8,7,0,0,70,370,475,504,397,307,89,11,2154,10,8,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,17,8,7,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,4,0,0,19,20,14,9,5,6,0,0,53
504011047,0,0,0,0,0,0,0,0,14,13,7,0,0,0,0,37,978,1229,1095,1019,842,208,17,5387,264,67,39,42,32,15,4,471,0,0,4,10,12,0,5,28,3,3,3,0,0,0,0,12,3,4,9,12,4,0,0,27,11,11,10,7,3,3,0,37,24,19,17,11,16,7,0,102,1434,1410,1214,1118,925,240,30,6376,11,13,4,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,16,21,7,0,6,0,0,0,30,8,6,0,0,0,0,0,11,30,12,4,0,7,0,0,58,24,3,10,4,8,0,0,44,69,29,22,11,15,0,0,139
504011048,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,110,125,173,139,148,58,3,762,47,11,8,4,3,3,0,74,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,0,3,0,0,0,0,10,169,141,190,155,167,63,3,887,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,6,7,4,3,0,0,0,0,15
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,149,160,192,205,42,4,801,8,11,6,18,10,5,0,53,0,0,0,4,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,59,164,170,219,222,49,10,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,3,5,0,0,0,0,16
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,75,136,173,109,34,10,607,12,0,0,7,0,4,0,20,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,0,7,3,0,3,8,6,0,3,35,94,77,146,190,125,45,12,680,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,11
504021051,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,34,66,62,75,77,10,3,322,8,3,6,4,0,0,0,22,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,6,49,72,72,79,85,15,3,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,327,318,385,442,400,100,9,1988,119,14,6,11,21,4,0,165,0,3,7,13,20,3,0,38,0,0,0,0,3,4,0,17,4,3,0,3,5,0,0,13,0,4,3,0,4,0,0,14,6,3,10,4,8,11,0,54,471,345,409,476,467,121,12,2303,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,4,3,0,3,0,0,14,11,5,3,0,7,0,0,25
504021054,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,406,566,592,636,478,154,15,2849,132,22,20,13,14,3,0,207,0,12,4,12,9,3,0,43,0,3,0,0,0,0,0,9,6,5,6,0,5,0,0,17,5,4,7,5,3,0,0,33,10,7,4,10,3,3,0,44,572,626,643,681,519,176,14,3236,4,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,5,0,0,0,22,7,10,11,7,4,0,0,44
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,223,337,338,382,318,86,8,1686,69,14,11,13,10,0,0,121,3,3,8,7,12,0,0,30,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,12,4,8,8,0,3,0,0,18,8,3,4,7,11,4,0,36,325,372,368,418,348,92,8,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,3,0,6,0,0,0,12,4,3,4,6,0,0,0,16
504031057,0,0,0,0,0,0,0,0,3,6,4,7,0,0,0,13,284,378,400,325,254,75,5,1722,142,28,20,21,14,0,0,218,0,0,3,5,4,3,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,6,9,8,0,0,27,16,8,8,3,7,0,0,37,463,428,438,360,291,84,5,2073,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,8,6,6,4,5,0,4,0,24,19,10,9,9,3,4,0,39
