POW_SA2_CODE_2021,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_NegNilInc_E,P_NegNilInc_OM_IE,P_NegNilInc_OM_UIE,P_NegNilInc_CFW,P_NegNilInc_ES_NS,P_NegNilInc_Tot,P_1_149_E,P_1_149_OM_IE,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000_3499_E,P_3000_3499_OM_IE,P_3000_3499_OM_UIE,P_3000_3499_CFW,P_3000_3499_ES_NS,P_3000_3499_Tot,P_3500mo_E,P_3500mo_OM_IE,P_3500mo_OM_UIE,P_3500mo_CFW,P_3500mo_ES_NS,P_3500mo_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
505031101,151,30,13,2147,11,0,6,14,0,31,284,0,12,8,0,297,205,0,12,5,0,223,215,0,13,5,3,243,185,3,28,0,0,219,322,5,31,3,7,370,319,18,34,0,0,379,372,23,37,6,0,440,360,15,46,0,0,430,195,17,38,4,0,249,178,30,18,0,0,225,104,17,11,0,0,135,159,25,15,3,0,203,18,8,6,0,0,36,15,18,13,0,0,49,35,0,0,0,0,43,2986,192,326,45,22,3568
505031102,47,8,6,797,9,0,0,0,0,12,79,0,9,7,0,84,78,3,3,3,0,87,48,6,17,4,0,72,63,5,4,0,0,71,113,3,20,0,3,136,130,5,17,0,5,163,134,7,18,0,3,169,112,11,18,3,0,141,95,15,12,0,0,115,80,13,11,0,0,101,52,5,0,0,0,59,70,9,5,0,0,76,9,5,0,0,0,8,0,7,4,0,0,8,7,0,3,0,0,9,1064,73,143,21,13,1316
505031104,59,8,11,646,5,0,3,0,0,9,18,0,5,0,0,25,16,3,11,0,0,31,33,0,12,0,0,44,35,0,6,0,0,44,108,6,18,5,0,133,103,8,18,3,4,132,125,7,17,4,7,154,88,8,18,0,0,122,68,12,15,0,0,94,37,10,6,0,0,58,27,9,9,0,0,45,33,9,8,0,0,48,3,0,0,0,0,9,3,0,5,0,0,17,11,0,0,0,0,11,709,74,153,15,13,965
505031105,265,43,11,1984,10,0,0,15,0,29,199,3,18,4,0,230,159,3,31,8,0,199,130,9,32,5,0,175,139,3,31,9,0,176,213,16,36,0,0,269,221,20,42,3,3,288,270,26,52,4,0,358,233,31,60,3,4,331,184,43,61,0,0,289,149,52,50,0,0,248,133,31,30,0,0,194,221,48,61,0,0,330,20,21,13,0,0,54,33,31,21,0,0,94,29,7,9,0,5,53,2345,339,555,61,18,3318
505031106,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,11,12,0,0,0,0,14,15,0,0,0,0,15,22,0,0,0,0,22,27,0,0,0,0,27,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,0,95,0,8,0,0,110
505031107,155,28,8,896,3,0,9,9,0,17,67,0,10,3,0,79,38,5,33,3,0,70,57,3,23,3,0,84,51,8,22,0,0,85,105,6,25,3,0,147,110,17,32,4,0,161,116,20,49,0,5,186,174,24,39,0,0,235,120,15,24,4,0,162,98,20,15,0,0,139,72,19,14,0,0,106,112,24,27,0,0,161,0,0,3,0,0,10,11,10,0,0,0,23,6,3,3,0,0,18,1144,162,320,47,13,1686
505031255,129,23,0,1017,3,0,3,5,0,13,51,0,11,3,0,65,47,0,18,0,3,73,55,3,20,0,0,76,71,0,6,0,0,87,120,3,22,7,0,155,143,8,27,0,0,172,145,12,35,0,0,200,158,19,41,0,0,215,114,5,24,0,0,143,108,12,13,0,0,131,77,19,14,0,0,113,112,12,30,0,0,155,19,3,0,0,0,30,24,7,12,0,0,43,21,0,0,0,0,21,1266,110,278,28,5,1686
505031256,28,12,11,403,5,0,3,4,0,9,27,0,0,0,0,27,18,0,0,0,0,22,29,0,6,3,0,33,41,4,7,4,0,49,86,0,8,0,0,97,105,7,12,0,5,124,146,14,6,0,6,175,108,7,8,6,0,127,71,0,3,5,0,82,44,3,8,0,0,56,16,3,8,0,0,35,36,0,8,0,0,48,11,0,4,0,0,18,5,8,8,4,0,26,6,0,3,0,0,12,741,60,91,28,14,937
505031257,30,9,9,277,0,0,3,5,0,7,15,0,3,0,4,18,18,0,6,0,0,28,11,0,5,4,0,25,9,0,0,0,0,15,28,11,0,0,0,39,35,3,13,0,0,52,38,0,7,3,4,52,31,0,10,0,0,47,20,5,10,3,0,36,24,3,5,0,0,29,19,3,4,0,0,27,23,10,6,0,0,30,10,0,0,0,0,15,5,7,0,0,0,7,3,0,0,0,0,4,298,48,80,14,7,443
505031258,112,28,10,972,3,0,0,9,0,17,58,0,8,3,0,73,69,0,24,5,0,95,55,0,13,0,0,75,83,10,14,0,0,104,129,0,25,3,0,168,135,10,27,4,0,173,156,7,24,0,0,187,138,21,25,3,0,185,104,14,22,0,5,138,66,22,23,0,0,109,66,7,7,0,0,86,83,14,6,0,0,107,9,0,3,0,0,16,9,3,10,0,0,25,6,0,3,0,6,16,1179,117,226,35,16,1569
505031303,129,40,10,1089,3,0,0,11,0,16,57,4,9,5,0,75,71,5,20,5,0,99,88,8,23,0,0,111,86,12,15,5,0,122,141,12,32,8,0,196,213,15,39,9,0,270,278,17,35,7,3,341,326,38,51,7,0,423,200,33,42,3,0,279,177,36,29,5,0,245,127,39,23,0,0,188,183,53,11,0,0,258,27,14,3,3,0,49,32,39,10,0,5,82,19,4,4,0,3,29,2028,318,344,69,19,2770
505031304,128,20,3,637,5,0,4,5,0,13,34,0,5,0,0,45,37,0,9,3,0,47,23,5,13,5,0,53,36,0,24,0,0,61,53,4,19,4,0,74,68,8,39,0,0,117,73,20,33,0,0,127,67,13,32,3,0,116,48,13,16,0,0,82,69,18,12,0,0,104,47,14,6,0,0,70,45,21,7,0,0,80,7,8,9,0,0,22,13,19,7,0,0,38,10,0,0,0,0,10,636,147,249,29,11,1070
505031305,324,112,30,6169,42,8,15,49,0,114,351,12,20,16,0,403,357,25,34,15,3,433,434,40,36,15,6,536,598,41,40,17,4,699,986,67,87,26,12,1175,1368,95,94,23,0,1582,2335,131,112,17,9,2600,2788,220,146,14,9,3183,2041,193,122,11,6,2382,1620,256,124,5,3,2010,1087,201,85,5,5,1387,1492,358,83,6,5,1949,292,111,32,0,0,436,325,224,52,9,0,612,143,23,22,9,29,220,16271,2002,1113,233,98,19722
505031306,152,23,9,2565,17,0,0,11,0,26,237,0,12,0,0,249,201,4,16,6,0,220,181,6,23,6,0,219,195,7,21,5,0,232,329,15,33,5,0,382,387,32,30,6,0,444,410,18,38,0,0,472,431,43,44,8,4,523,306,26,24,3,0,366,311,27,33,5,3,378,207,19,23,0,0,251,219,36,19,0,0,276,30,11,4,0,0,48,30,19,27,0,0,70,33,0,4,0,3,42,3526,256,353,41,20,4193
506011110,157,29,20,3983,28,0,4,10,0,46,325,0,10,5,0,340,364,0,31,6,4,402,299,0,27,5,6,330,329,5,23,0,0,361,528,18,41,3,6,600,584,19,39,0,5,641,663,22,42,4,4,741,754,31,47,3,0,838,583,27,23,5,0,632,448,35,17,0,3,506,344,19,12,0,0,380,402,33,22,0,0,459,31,15,5,0,0,57,41,31,19,0,0,84,42,3,0,3,0,49,5762,261,367,46,33,6464
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,31,3,5,465,0,0,0,3,0,3,7,0,0,0,0,10,20,3,4,0,0,21,18,0,9,0,5,31,22,4,18,0,0,47,50,0,13,0,0,61,68,5,10,0,0,80,80,0,14,0,0,102,82,0,8,0,0,86,80,3,15,0,0,104,68,4,0,0,0,73,49,5,4,0,0,59,64,3,0,0,0,76,8,0,0,0,0,7,4,0,5,0,0,8,15,0,0,0,0,12,640,35,97,7,3,781
506011114,117,29,12,1750,17,0,3,12,0,33,141,5,17,3,0,163,144,6,17,3,0,172,124,5,19,6,0,154,150,10,22,5,0,189,256,10,31,3,0,311,330,19,33,7,3,387,393,14,29,0,0,444,406,32,33,0,0,479,322,30,19,0,0,370,238,40,24,4,0,307,151,30,17,3,0,199,214,20,15,4,4,256,30,7,3,0,0,44,21,26,18,0,0,66,28,7,5,5,5,50,2968,270,308,50,23,3623
506011115,100,15,10,1917,10,0,5,0,0,14,11,0,6,0,0,21,33,0,10,3,0,47,34,4,8,0,0,47,38,4,16,0,0,66,124,5,23,0,0,154,150,5,8,0,3,172,254,13,17,3,7,292,322,16,19,3,5,367,286,16,10,0,0,322,302,9,18,0,0,322,210,12,8,0,0,228,325,8,11,0,0,350,34,7,0,0,0,45,93,13,12,0,3,116,25,0,0,0,0,29,2257,116,177,15,19,2592
506011116,109,20,4,584,0,0,0,5,0,7,41,3,7,3,0,60,40,9,14,3,0,64,52,0,12,8,0,75,49,5,19,0,0,74,76,9,13,5,0,97,90,8,19,0,0,122,75,8,35,5,0,124,62,19,30,3,0,111,40,22,15,4,0,83,40,21,22,0,0,78,20,17,15,0,0,50,43,9,16,0,0,63,8,6,3,0,0,16,0,7,3,0,0,21,0,0,3,0,0,5,634,136,236,37,10,1051
506011117,60,5,5,630,0,0,0,4,0,4,38,0,6,0,0,44,53,0,9,0,0,67,54,3,7,0,0,61,55,0,12,0,0,67,87,7,14,0,0,114,93,4,11,0,0,106,83,8,19,0,0,117,96,10,15,0,0,121,56,11,8,4,0,76,49,5,9,0,4,62,48,4,4,0,0,55,45,4,5,0,0,57,0,0,0,0,0,4,0,0,0,0,0,6,12,0,0,0,0,15,788,45,129,8,9,972
506011307,111,8,0,1200,4,0,0,0,0,14,134,0,11,0,0,150,111,4,22,0,0,139,81,5,13,4,0,103,95,3,17,3,0,115,129,9,17,0,0,154,135,9,14,7,0,167,189,13,30,0,0,234,154,27,16,0,0,193,121,12,10,0,0,144,109,9,8,0,0,133,75,18,8,0,0,96,141,10,22,0,0,171,20,3,0,0,0,28,10,7,9,0,0,24,5,0,0,0,0,13,1524,129,200,13,4,1876
506011308,148,35,14,1492,14,4,0,9,0,27,81,0,7,9,0,98,67,4,16,5,0,93,70,3,19,7,0,97,114,5,26,5,0,143,155,14,30,6,0,205,214,20,36,3,4,273,421,31,42,4,0,493,463,43,46,7,5,563,358,26,27,3,4,418,317,53,27,3,0,394,248,34,16,5,0,305,389,56,23,4,0,473,67,19,6,0,0,100,57,47,8,3,0,124,27,0,4,0,6,35,3056,370,317,64,22,3832
506021118,156,32,26,5902,35,0,0,16,0,56,306,5,12,3,0,324,291,3,15,5,0,316,303,14,33,8,5,354,421,13,25,0,9,474,674,25,32,3,3,746,867,28,57,8,5,966,1332,49,66,0,10,1459,1791,77,71,0,0,1946,1518,53,40,6,9,1622,1372,64,36,3,8,1482,1025,49,32,0,6,1110,2189,99,52,0,4,2344,543,48,14,0,0,604,738,128,27,0,5,895,137,8,4,0,13,162,13543,671,518,70,70,14863
506021119,253,46,9,3249,18,0,4,11,0,28,220,3,18,6,0,246,244,0,31,8,0,282,246,19,37,11,0,314,290,6,30,7,0,347,492,22,46,4,4,568,528,35,56,6,3,627,654,54,46,10,0,764,755,66,67,3,0,891,506,55,53,4,0,609,393,47,36,8,0,481,224,56,23,0,4,308,309,80,45,3,0,437,47,39,16,0,0,102,53,60,16,0,0,128,56,4,3,0,8,64,5040,536,528,78,22,6200
506021120,33,4,6,1882,14,0,0,0,0,24,28,0,7,0,0,32,53,0,4,3,0,52,69,0,3,0,0,79,104,5,0,0,0,110,223,5,10,0,0,242,363,11,15,0,8,389,815,6,21,0,3,853,1198,23,40,0,0,1259,1073,22,31,0,0,1124,928,32,28,0,3,990,672,23,6,0,0,697,1107,45,17,0,3,1175,252,21,6,0,6,278,223,66,15,0,0,302,59,7,6,0,11,77,7174,269,203,13,33,7690
506021121,31,15,21,4805,37,0,0,6,0,49,85,0,3,0,0,88,156,4,4,0,0,165,196,0,8,0,3,213,231,4,8,0,7,246,491,4,19,0,3,522,746,13,13,0,3,776,1351,16,25,0,4,1401,2041,40,28,0,7,2114,1673,19,18,0,0,1705,1447,31,19,0,3,1505,1177,24,9,4,6,1221,2745,33,16,0,3,2793,816,13,5,0,0,841,1253,29,8,0,0,1300,91,6,0,4,15,116,14553,239,186,30,52,15057
506021123,195,44,26,7027,46,3,0,12,4,68,490,3,12,9,0,518,519,6,26,4,5,572,475,15,30,6,3,531,553,19,37,5,5,621,904,31,52,12,3,1002,1045,35,63,0,9,1153,1493,48,66,5,4,1625,1971,53,77,5,9,2120,1559,56,44,0,7,1669,1215,63,37,0,5,1313,737,51,20,3,0,811,1185,103,52,6,8,1345,312,45,11,0,0,373,512,104,28,0,0,644,97,6,6,4,6,116,13116,634,576,74,68,14480
506021309,78,14,11,2001,13,0,0,8,0,23,203,0,5,3,0,216,219,4,4,0,5,233,177,0,13,3,0,201,223,4,11,0,0,238,289,12,9,0,0,314,303,15,15,0,0,340,315,19,18,0,4,352,314,18,24,5,0,362,239,13,10,3,0,270,177,18,17,0,0,216,105,15,4,0,0,127,132,9,8,0,0,153,22,4,9,0,0,40,41,21,13,0,0,77,25,0,0,3,3,37,2797,154,170,30,22,3174
506021310,40,11,5,557,0,0,0,3,0,9,14,0,6,0,0,26,23,0,3,0,0,30,30,6,10,0,0,46,38,0,8,0,0,52,72,4,7,3,0,81,76,3,9,0,0,93,85,3,19,7,5,109,96,10,16,0,0,120,98,10,15,0,0,115,74,12,8,0,0,90,59,4,5,0,0,70,69,6,3,0,0,83,14,5,0,0,0,13,10,3,8,0,0,23,6,0,0,0,0,6,769,65,111,20,3,959
506021311,78,20,9,1816,6,0,0,5,0,14,24,0,5,4,0,39,63,3,7,0,0,77,62,3,11,6,0,85,117,3,14,4,0,138,183,8,17,0,0,207,212,12,17,3,3,249,335,18,30,5,0,393,471,33,25,3,0,530,441,13,29,0,3,490,369,17,17,0,0,401,285,15,10,0,0,310,619,35,5,0,6,666,164,13,6,0,0,180,219,51,8,0,0,278,18,4,0,0,0,24,3582,234,210,37,19,4083
506031124,169,34,17,7204,35,7,3,9,0,50,251,0,15,7,0,274,291,0,16,9,3,323,308,7,25,4,4,352,447,5,19,3,0,482,755,20,54,4,5,837,825,28,36,8,4,900,1140,34,54,0,4,1232,1580,28,61,3,4,1676,1367,32,40,3,0,1441,1419,42,27,0,6,1497,1094,32,28,0,3,1155,2014,39,32,8,4,2091,357,25,9,0,0,392,508,38,16,0,0,555,93,0,8,4,3,102,12491,340,434,58,45,13362
506031125,112,25,0,1006,8,0,3,11,0,19,119,0,10,8,0,129,133,0,18,0,0,143,86,4,10,8,0,109,80,5,12,7,0,99,131,9,17,3,0,164,131,9,30,6,0,185,135,12,25,4,0,172,125,17,23,0,0,169,58,20,16,0,0,90,61,22,16,3,0,94,54,14,11,0,0,80,74,22,9,0,0,108,13,8,8,0,0,28,19,17,8,0,0,37,12,0,4,0,0,18,1236,159,213,41,5,1655
506031126,88,37,14,4789,27,3,0,21,0,50,144,3,5,8,0,162,221,3,6,4,3,243,243,9,13,8,6,277,371,11,13,9,0,411,632,20,28,8,3,694,1133,26,20,7,4,1192,2098,62,27,0,3,2194,2775,78,46,7,9,2919,1995,80,26,6,4,2116,1695,74,43,4,8,1821,1079,80,22,0,0,1185,1813,175,41,5,5,2042,387,51,13,0,0,455,417,161,22,8,3,612,127,8,11,0,7,154,15170,867,348,82,66,16535
506031127,147,44,20,6082,44,0,3,11,0,57,492,4,8,13,0,511,617,5,14,5,0,649,550,4,26,6,3,592,640,7,26,5,0,683,867,22,47,13,3,953,901,34,34,10,10,982,1124,45,75,12,9,1254,1166,65,52,5,4,1288,905,52,51,5,9,1013,670,48,31,0,3,754,507,37,18,3,0,565,744,61,24,0,0,826,75,13,3,0,0,101,102,41,19,0,3,168,71,3,3,6,13,95,9478,451,422,88,45,10488
506031128,115,22,0,1218,3,5,0,5,0,15,98,0,12,0,0,117,96,0,22,4,0,125,104,3,21,8,0,131,114,9,18,5,0,141,171,4,33,5,0,216,172,10,20,0,0,211,201,26,19,0,0,246,179,26,30,3,0,239,111,13,23,0,0,153,86,23,15,0,0,126,71,11,11,0,0,101,103,15,14,0,0,130,15,3,0,0,0,15,14,11,5,0,0,32,14,0,0,0,0,19,1556,153,248,33,12,1998
506031129,138,24,6,1221,8,4,0,8,0,18,132,0,12,6,0,152,101,3,15,0,5,129,76,4,19,6,0,106,95,3,22,3,0,132,123,4,18,0,0,149,152,14,20,6,0,191,145,15,33,6,0,200,157,14,30,3,0,201,85,22,17,0,0,131,87,27,24,4,0,137,49,14,24,0,0,91,96,29,17,0,0,146,5,6,6,0,0,23,10,27,7,0,0,50,12,0,0,0,0,14,1341,196,273,50,7,1871
506031130,90,40,21,4532,33,5,3,11,3,62,86,5,0,3,0,96,156,7,11,5,0,182,224,12,14,7,0,254,323,16,21,10,4,377,653,21,46,12,9,732,1036,43,42,0,6,1131,2211,66,72,9,13,2381,3229,82,97,10,14,3433,2498,81,64,4,6,2653,2144,115,63,3,11,2335,1496,78,28,0,8,1609,2686,175,44,3,0,2912,576,71,15,0,3,667,657,174,13,3,4,855,132,12,8,6,14,171,18131,977,550,99,94,19853
506031131,211,56,6,2692,15,3,5,19,0,40,303,3,14,3,0,320,265,8,26,6,0,302,229,13,28,11,0,280,255,15,28,9,0,308,341,15,43,8,0,407,325,25,48,7,0,406,465,56,48,0,5,571,458,46,53,6,4,568,336,53,42,3,0,437,267,58,38,11,3,372,176,43,21,5,0,241,281,67,20,3,0,370,38,26,14,0,0,70,22,45,23,5,0,103,32,10,0,5,3,52,3794,493,444,91,14,4837
506041132,134,33,6,1816,18,4,8,20,0,42,89,0,11,9,0,109,98,3,15,7,0,131,127,10,33,4,0,174,148,19,29,4,4,204,300,9,48,5,0,368,365,18,48,8,8,451,517,33,53,3,0,605,632,45,54,8,0,743,473,37,30,0,0,550,377,41,24,4,5,440,239,33,20,0,0,289,301,39,18,3,3,363,51,13,0,0,0,69,38,33,11,0,0,81,36,0,0,0,9,45,3804,351,408,75,27,4665
506041133,203,31,11,2336,13,0,5,6,0,26,128,0,20,5,0,156,146,3,30,8,0,183,131,18,29,8,4,181,143,10,27,3,0,187,238,16,42,6,3,306,286,26,42,6,3,365,371,24,46,9,3,445,425,34,33,6,0,505,347,38,37,0,5,424,451,30,23,0,0,507,337,16,11,0,0,358,432,45,25,0,0,511,43,14,14,0,0,67,43,40,12,0,0,103,29,3,5,0,0,41,3557,322,392,66,25,4362
506041134,130,10,10,2216,16,0,3,8,0,33,137,0,8,7,0,151,126,0,22,7,0,156,130,4,20,4,0,167,160,3,23,5,5,198,279,12,29,0,4,322,354,17,40,0,5,420,376,16,28,4,3,426,416,18,42,3,0,485,274,22,32,3,0,326,235,13,22,0,0,275,112,8,11,0,0,133,177,20,12,0,3,214,17,5,10,0,0,26,17,20,10,0,0,46,19,3,3,0,6,25,2853,160,318,34,21,3393
506041135,163,25,10,1313,10,0,0,5,0,16,87,0,16,3,0,107,86,4,19,4,0,116,93,8,29,5,0,139,98,8,32,0,0,139,170,8,37,5,0,219,189,25,31,9,0,249,213,21,41,4,0,278,185,22,52,0,0,258,120,28,32,4,0,184,102,22,20,0,0,150,62,14,25,0,0,101,118,19,24,0,5,159,11,9,8,0,0,31,12,19,6,0,3,42,20,5,0,0,0,23,1572,220,372,36,14,2219
506041136,149,55,22,3825,23,3,7,21,0,52,200,0,14,8,0,222,215,10,19,15,0,255,239,13,34,5,4,294,314,17,36,9,3,380,532,33,41,11,6,627,786,48,34,10,6,879,1128,50,66,7,3,1255,1412,83,59,0,5,1555,1050,73,41,4,0,1173,908,75,37,3,0,1028,562,65,17,3,5,657,804,113,33,3,0,951,164,31,15,0,0,212,149,66,18,4,5,238,77,9,0,8,13,104,8563,675,472,104,49,9872
506041137,144,30,5,1872,12,0,0,4,0,20,193,0,18,0,0,212,173,0,18,6,0,200,159,7,23,9,0,200,181,5,28,8,0,225,230,10,41,4,0,297,265,19,33,7,3,324,271,27,47,3,4,353,259,31,35,4,0,329,209,24,26,0,0,265,171,18,17,0,0,215,136,6,21,0,0,164,209,17,12,0,0,242,19,4,11,0,0,27,19,12,6,0,0,37,15,0,7,3,0,26,2530,194,352,50,11,3134
506051138,170,43,10,2718,7,0,9,14,0,30,168,0,16,5,0,192,158,8,32,4,4,203,129,3,22,6,0,167,197,9,16,0,3,232,333,26,37,3,4,398,463,22,41,6,0,537,778,41,50,5,0,875,1111,51,57,3,0,1220,902,34,47,3,0,981,767,42,37,3,4,848,594,40,25,6,0,664,918,56,39,7,5,1018,178,21,13,0,0,212,186,53,14,3,5,256,56,5,5,0,3,71,6950,400,454,80,35,7918
506051139,110,21,6,1131,10,0,6,11,0,21,87,7,4,5,0,109,119,3,16,3,0,134,60,0,17,3,3,82,92,6,21,0,0,119,149,7,17,3,5,178,171,11,19,4,0,211,231,14,35,0,3,284,262,18,29,0,0,312,218,27,8,3,0,263,156,24,10,0,0,194,118,16,12,0,0,155,147,31,26,0,0,202,31,7,11,0,0,44,32,16,11,0,4,66,18,0,4,0,5,25,1902,194,238,40,20,2390
506051140,238,59,12,2111,7,0,6,19,0,35,157,5,15,0,0,180,177,8,22,9,0,216,133,4,41,8,0,187,149,12,26,9,0,196,238,8,45,4,3,295,280,24,46,4,0,351,291,32,59,14,0,391,317,42,39,6,0,412,221,35,43,4,3,306,164,41,36,5,0,234,138,31,21,3,0,197,161,54,32,0,0,251,25,20,6,0,0,57,24,43,25,4,0,86,29,0,4,3,0,41,2512,363,453,87,19,3434
506051141,160,43,9,1469,6,4,0,23,0,27,118,4,15,7,0,134,80,3,14,4,0,101,74,4,22,3,0,100,86,9,33,5,0,128,175,13,32,13,0,229,173,25,42,9,0,254,207,19,36,10,0,267,252,39,44,0,3,340,187,31,28,3,0,249,160,33,28,5,0,227,121,25,14,3,0,166,209,48,30,0,0,279,28,25,10,0,0,55,12,21,12,0,0,47,24,3,5,0,3,34,1900,298,350,90,13,2642
506061142,199,37,14,2002,12,3,4,15,0,32,228,0,15,0,0,250,167,5,20,3,0,194,135,7,28,0,0,168,153,7,30,3,0,198,259,15,33,8,4,318,322,14,35,6,4,386,287,25,45,0,6,363,272,30,63,6,0,377,175,22,40,0,0,235,145,31,34,7,0,213,122,12,20,0,0,157,158,27,27,0,0,208,15,8,7,0,0,29,23,19,12,4,0,54,22,3,4,0,7,33,2495,223,420,60,19,3230
506061143,113,51,5,871,6,0,6,18,0,32,41,0,10,5,0,54,40,3,6,7,0,61,49,6,16,4,3,80,42,6,14,6,0,73,90,17,23,12,0,135,151,14,23,0,0,191,214,24,20,9,0,264,235,30,34,10,0,304,195,17,21,4,0,245,143,31,15,4,0,194,100,15,20,3,0,146,144,30,16,0,0,190,27,10,13,0,0,54,21,21,7,3,5,46,19,4,6,0,6,32,1513,226,248,83,16,2089
506061144,83,40,3,486,7,0,0,7,0,19,22,0,9,5,0,36,20,0,14,7,0,39,32,4,16,5,0,57,34,3,24,5,0,63,46,10,10,9,0,73,58,11,14,3,0,90,75,9,16,9,0,112,100,10,20,8,0,141,63,0,21,6,0,89,105,9,17,5,0,141,56,12,8,0,0,77,77,11,5,0,0,96,9,4,3,0,0,15,4,9,5,0,0,16,11,5,5,0,0,20,722,99,181,70,8,1080
506071145,182,24,11,2081,6,0,5,7,0,24,89,0,12,4,0,108,120,0,9,4,0,133,108,10,29,0,0,140,134,9,13,3,0,161,218,14,29,4,0,258,286,12,22,5,0,330,373,26,34,3,0,436,355,27,44,3,0,427,258,28,25,0,0,317,231,37,32,0,0,300,163,23,18,0,0,212,254,57,33,7,7,347,41,25,15,0,0,87,57,56,28,5,0,149,12,4,0,0,4,23,2719,322,356,43,18,3460
506071146,127,26,10,1666,13,0,3,5,0,25,156,5,13,0,3,174,149,6,11,3,0,172,107,4,15,3,3,136,120,6,23,4,0,146,186,13,9,0,3,221,235,11,17,7,0,272,265,21,25,8,0,310,251,29,23,0,0,302,185,23,22,6,0,226,164,24,14,0,0,204,105,15,11,4,0,138,177,40,29,0,0,248,38,17,11,3,0,69,29,17,4,0,0,59,14,0,0,0,0,14,2189,239,225,46,14,2713
506071147,229,46,16,4651,15,4,0,13,0,44,184,0,18,3,0,209,230,3,19,4,3,263,214,4,16,3,0,240,235,19,25,0,0,286,401,25,33,3,5,470,530,31,47,4,3,617,705,34,59,8,0,805,856,44,62,12,3,969,688,56,37,4,0,790,659,69,42,7,4,783,601,61,31,0,0,690,1034,129,46,6,4,1227,192,74,18,0,0,284,268,180,63,9,0,517,45,3,0,0,0,54,6862,741,525,88,36,8248
507011148,211,45,4,1668,9,6,4,10,0,27,93,3,19,0,0,117,85,7,23,3,0,115,95,10,27,5,0,141,117,7,21,4,0,148,183,15,41,0,0,238,238,6,33,10,0,291,245,12,42,6,0,306,241,24,38,4,0,303,155,19,37,3,0,220,139,25,32,5,0,200,118,11,21,6,0,154,142,35,23,5,0,212,22,16,6,0,0,46,27,14,10,0,0,47,15,0,3,0,0,20,1918,200,390,72,3,2580
507011150,107,38,20,2816,22,5,7,22,4,53,99,0,5,3,0,113,142,4,13,8,0,163,156,12,17,3,5,189,233,12,9,9,3,258,402,12,35,11,0,456,604,32,34,3,0,681,1174,49,38,6,4,1271,1668,84,64,7,7,1821,1307,77,44,0,4,1435,1027,100,33,9,7,1176,784,68,20,3,4,884,1155,143,34,4,4,1336,230,56,6,3,0,296,235,126,9,0,0,373,91,6,6,6,9,117,9319,793,379,91,54,10631
