POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
505031099,0,3,0,3,0,0,0,3,0,10,0,9,5,8,0,0,0,0,0,25,0,8,0,14,5,0,0,7,0,28,0,5,0,25,0,0,0,9,0,47,0,9,4,38,0,0,0,5,0,64,0,26,4,41,15,0,3,3,0,90,0,35,5,9,3,0,3,0,0,49,5,50,4,10,0,0,15,0,0,79,0,40,5,13,6,0,15,0,0,75,17,76,0,10,3,0,3,0,0,117,3,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,272,20,176,36,0,42,34,3,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031100,0,7,0,0,0,0,0,4,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,14,0,11,0,9,0,0,0,5,0,20,0,4,0,14,10,0,0,7,0,28,0,17,4,10,12,0,0,0,0,37,5,8,4,3,0,0,0,0,0,19,0,29,0,3,0,0,0,0,0,36,0,32,0,11,0,0,0,0,0,39,12,35,0,16,0,0,0,0,0,64,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,146,7,74,24,0,0,20,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031101,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,0,3,0,9,0,6,5,5,0,0,0,11,0,27,0,8,0,3,9,0,0,5,0,26,0,4,4,8,5,0,0,3,0,17,0,13,0,7,6,0,0,4,0,23,3,12,0,3,5,0,0,0,0,24,0,23,0,13,0,0,0,0,0,31,0,19,0,9,0,0,0,0,0,32,9,32,0,17,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,117,11,76,23,0,3,25,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031102,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,19,0,0,0,8,0,0,0,4,0,18,0,9,0,12,6,0,0,0,0,24,0,9,3,6,0,0,0,0,0,24,0,20,0,3,0,0,0,0,0,25,4,15,0,5,3,0,0,0,0,29,8,19,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,81,8,56,12,0,0,12,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,4,0,12,0,0,0,0,0,22,0,9,0,5,4,0,0,0,0,11,0,3,0,0,0,0,0,5,0,11,0,3,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,15,3,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,0,32,7,0,0,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031105,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,6,6,6,0,0,0,0,0,19,0,0,0,18,7,0,0,5,0,32,0,7,0,17,0,0,0,3,0,26,0,18,5,3,5,0,0,0,0,29,0,18,3,0,0,0,0,0,0,29,0,26,0,0,0,0,0,0,0,28,3,43,0,0,0,0,0,0,0,45,8,64,0,0,0,0,0,0,0,71,8,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,186,13,56,20,0,0,16,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,5,0,4,0,4,0,7,0,0,0,0,0,10,0,6,0,8,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,13,4,3,0,7,3,0,0,0,0,18,0,8,0,3,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,18,3,16,0,0,0,0,4,0,0,20,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,59,0,38,6,0,3,13,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,6,0,3,0,8,0,0,0,0,0,17,0,0,4,7,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,5,23,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,73,4,32,5,0,0,8,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,6,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,3,8,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,8,0,10,0,0,0,0,0,14,0,5,0,5,5,0,0,0,0,15,0,7,0,8,3,0,0,0,0,17,0,7,0,11,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,20,0,14,0,8,0,0,0,0,0,23,0,20,0,7,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,71,7,47,10,0,0,7,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031303,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,11,0,0,0,6,0,0,0,0,0,9,0,3,0,4,3,0,0,0,0,8,0,7,0,7,3,0,0,4,0,12,0,0,0,5,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,11,4,15,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,4,25,4,0,0,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031304,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,7,0,4,0,0,3,0,0,0,0,12,0,4,0,13,0,0,0,0,0,15,0,4,0,5,0,0,0,0,0,11,0,7,0,3,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,22,0,17,0,3,0,0,0,0,0,22,4,18,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,83,3,34,6,0,0,5,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031305,0,3,0,0,0,0,0,5,0,14,0,5,0,4,5,0,0,0,0,14,0,0,0,14,0,0,0,4,0,26,0,12,0,14,5,0,0,10,0,33,0,11,0,16,8,0,0,4,0,40,0,19,4,14,11,0,0,3,0,46,0,29,5,5,3,0,0,3,0,56,0,49,4,9,4,0,0,0,0,65,7,44,0,23,0,0,0,0,0,69,14,63,0,7,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,7,34,243,21,115,37,0,6,23,6,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031306,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,0,0,6,0,3,3,3,5,0,0,0,0,17,0,7,0,6,0,0,0,3,0,27,0,10,4,13,0,0,0,4,0,30,0,7,0,14,3,0,0,3,0,36,0,14,0,9,6,0,0,0,0,32,4,22,0,14,0,0,0,3,0,44,0,19,0,19,0,0,0,0,0,48,9,26,0,35,0,0,0,0,0,73,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,119,15,123,19,0,5,23,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,4,7,0,0,0,0,9,4,5,0,7,5,0,0,0,0,22
506011110,0,5,0,7,0,0,0,8,0,22,0,4,0,11,0,0,0,3,0,23,0,4,7,20,7,0,0,3,0,41,0,7,0,42,9,0,0,8,0,70,0,23,3,39,19,0,0,11,0,82,0,34,0,45,20,0,4,8,0,116,3,70,0,27,23,0,0,5,0,130,8,53,0,44,7,0,0,0,0,114,5,79,0,45,0,0,0,0,0,135,30,91,0,78,4,0,0,0,0,198,8,0,0,0,0,0,0,0,0,10,6,4,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,62,374,18,357,97,3,4,47,4,966,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,12
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,11,0,4,0,0,3,0,0,0,0,7,0,0,0,3,0,0,4,0,0,7,0,0,0,8,0,0,6,4,0,20,0,3,0,0,0,0,0,0,0,10,3,18,0,0,0,0,3,0,0,19,0,10,0,0,0,0,0,0,0,12,6,15,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,7,27,5,0,14,4,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011114,0,0,0,5,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,8,0,3,0,7,0,0,0,0,0,12,0,6,0,14,3,0,0,0,0,30,0,6,3,13,3,0,0,0,0,28,0,15,5,10,6,0,0,0,0,33,4,18,0,0,17,0,11,3,0,47,3,30,7,5,7,0,0,0,0,54,0,34,5,0,9,0,0,3,0,53,14,60,12,0,0,0,10,0,0,95,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,22,181,37,58,50,0,19,26,5,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011115,0,4,0,5,0,0,0,0,0,14,0,4,0,7,8,0,5,0,0,12,0,12,3,17,16,0,0,8,0,54,0,25,3,28,13,0,0,11,0,85,0,42,3,39,27,0,0,17,0,144,0,90,9,50,52,0,5,11,3,234,0,123,14,21,32,0,0,12,0,198,6,180,5,8,12,0,0,3,6,214,4,135,3,6,7,0,0,0,0,148,15,201,0,3,6,0,0,0,0,229,0,26,0,0,0,0,0,0,0,24,0,60,0,0,0,0,0,0,0,68,0,3,0,0,0,0,0,0,0,9,33,922,41,187,179,0,13,69,8,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,3,3,3,0,0,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011117,0,0,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,15,0,0,0,13,0,0,0,0,0,20,0,3,0,8,10,0,0,3,0,23,0,7,0,11,0,0,0,0,0,19,0,10,0,4,0,0,0,0,0,19,0,14,0,0,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,24,3,22,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,94,8,51,16,0,0,15,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,12
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,5,0,5,3,0,0,0,0,11,0,9,0,6,0,0,0,0,0,21,0,16,0,8,0,0,0,0,0,29,0,17,0,0,0,0,0,0,0,21,4,30,0,3,0,0,0,0,0,34,0,24,0,0,0,0,0,0,0,28,4,26,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,138,5,33,13,0,0,4,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011308,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,9,0,0,0,0,0,14,0,5,0,8,8,0,0,0,0,22,0,9,0,6,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,26,0,17,0,15,0,0,0,0,0,28,9,9,0,21,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,3,69,10,0,0,11,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021118,0,6,0,4,0,0,0,0,0,10,0,0,0,5,3,0,0,0,0,9,0,4,0,8,3,0,0,0,0,20,0,5,0,14,12,0,0,3,0,33,0,10,0,11,11,0,0,5,0,40,0,23,3,13,18,0,0,4,3,65,0,27,3,11,20,0,0,0,0,67,8,32,4,3,27,0,6,0,0,78,5,38,0,12,16,0,0,0,4,75,35,53,7,30,12,0,8,0,0,146,14,0,0,0,3,0,0,0,0,14,10,4,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,11,76,199,27,123,120,4,17,20,10,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
506021119,0,0,0,4,0,0,0,0,0,8,0,0,0,9,3,0,0,0,0,12,0,0,0,11,0,0,0,3,0,15,0,5,0,18,7,0,0,8,0,37,0,16,8,32,0,0,0,0,0,61,0,20,0,19,5,0,0,0,0,49,3,26,7,6,10,0,0,0,0,56,6,42,3,12,0,0,0,0,0,59,0,33,0,4,0,0,0,0,0,40,14,37,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,27,195,26,115,32,0,0,11,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,10
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,11,0,0,4,0,5,0,0,0,0,15,0,0,8,0,7,0,0,0,0,19,0,0,24,0,0,0,0,0,0,32,5,5,67,0,3,0,0,0,0,83,3,0,7,0,0,0,0,0,0,10,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,4,130,6,20,0,4,5,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
