POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
501021011,0,0,3,10,19,21,30,40,37,6,0,168,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,7,0,0,3,4,0,0,0,0,10,0,0,0,6,4,4,0,0,7,0,0,4,5,0,5,0,0,26,7,4,6,5,12,6,0,0,34,9,10,13,12,17,11,0,0,67,0,14,16,25,31,20,9,0,117,0,9,20,24,37,38,8,0,136,0,0,14,16,26,19,0,0,73,0,7,8,9,10,6,3,0,41,0,0,7,3,3,6,0,0,24,0,0,4,5,10,17,0,0,39,0,0,0,0,4,0,0,0,3,0,0,0,4,9,0,0,0,11,0,0,0,0,0,0,0,0,0,18,44,94,112,163,147,17,6,607,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
501021012,0,0,8,52,48,61,84,92,67,18,0,421,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,9,6,4,0,0,11,0,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,6,0,3,3,6,6,4,0,0,19,0,0,3,4,5,4,0,0,18,0,5,7,3,14,8,0,0,43,0,0,8,3,7,9,0,0,30,0,0,4,4,5,7,0,0,22,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,35,44,49,33,9,0,191,0,0,0,0,0,0,0,0,5,81,3,4,0,0,0,0,0,87,34,7,4,8,3,0,0,0,56,10,9,6,7,4,4,0,0
501021014,0,0,0,36,21,48,52,59,61,13,0,297,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,7,0,5,0,0,5,0,0,0,8,0,0,0,5,6,3,3,0,10,0,0,4,8,3,4,3,0,21,0,3,0,3,6,0,0,0,23,0,10,6,4,5,9,4,0,34,3,7,10,10,8,10,3,4,40,0,3,6,14,18,16,3,0,66,0,6,9,10,7,17,0,0,56,0,0,8,7,10,12,0,0,38,0,0,3,3,3,5,0,0,15,0,0,6,6,9,5,4,0,24,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,27,47,79,90,91,28,0,367,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,21,3,0,0,4,0,0,0,0,11,5,3,3,4,4,0,0,0
501021015,0,0,7,31,49,58,62,78,42,9,0,333,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,11,0,0,5,4,0,9,0,0,17,0,0,3,6,8,5,0,0,19,0,0,8,11,6,6,4,0,32,0,0,0,10,12,9,4,0,39,0,7,11,13,21,15,0,0,67,0,6,20,17,17,17,4,0,88,0,0,11,12,22,28,4,0,71,0,0,0,12,23,10,0,0,47,0,0,5,5,9,12,4,0,35,0,0,7,9,10,6,3,0,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,8,0,12,0,0,0,0,3,0,0,0,8,10,23,76,104,135,126,30,0,490,0,0,0,0,0,0,0,0,0,81,0,0,0,3,0,0,0,85,28,4,0,0,0,5,0,0,51,13,3,3,9,7,12,0,0
501021016,0,0,5,12,14,18,27,33,30,5,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,0,3,0,4,0,0,15,0,0,0,3,0,0,0,0,15,0,4,0,0,3,3,0,0,18,0,0,0,7,10,0,0,0,17,0,0,10,5,10,0,0,0,33,0,0,7,5,10,3,0,0,22,0,0,5,3,0,3,0,0,16,0,0,3,0,3,0,0,0,10,0,0,0,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,26,40,47,35,7,4,175,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,5,0,0,3,0,0,0,0,3,0,5,0,4,0,0,0,0
501021251,0,0,4,21,15,49,41,60,42,6,5,227,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,6,6,0,0,11,0,0,0,6,0,5,0,0,11,0,0,3,0,11,5,0,0,17,0,0,3,4,0,0,0,0,16,0,0,4,3,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,22,26,16,15,0,94,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,46,18,0,0,0,0,0,0,0,28,4,3,0,3,4,0,0,0
501021252,0,0,0,3,0,0,11,10,12,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,6,0,0,4,0,0,5,0,0,10,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,12,24,3,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,0,0,12,204,214,352,411,415,283,48,0,1932,0,0,0,3,0,0,0,0,6,8,8,0,3,0,0,4,0,24,6,0,7,8,4,9,6,0,41,0,8,8,9,12,15,6,0,61,3,3,10,28,22,14,5,0,95,12,16,32,40,33,38,12,0,178,7,26,46,56,49,33,13,0,241,4,37,73,73,75,49,15,0,333,7,38,75,78,103,69,14,0,382,3,15,52,64,78,70,8,0,286,0,0,29,25,62,32,12,0,163,0,0,17,25,26,10,0,0,86,0,0,10,20,26,24,0,0,86,0,0,0,5,7,0,0,0,15,0,0,3,6,7,4,0,0,18,0,0,3,0,0,5,0,0,4,58,155,369,448,499,380,107,4,2018,3,0,0,5,0,3,0,0,12,141,0,3,4,3,3,0,0,158,63,11,8,11,4,6,4,0,102,23,10,14,13,7,11,5,0
501021254,0,0,0,18,21,22,25,29,29,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,4,0,0,0,0,5,6,0,0,10,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,9,6,4,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,0,0,0,19,19,25,38,53,55,14,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,0,0,5,0,4,5,0,0,6,0,0,0,0,0,6,3,0,15,4,0,5,4,3,0,3,0,16,0,0,0,0,0,9,4,0,23,0,0,4,4,13,10,0,7,33,0,0,0,10,6,6,3,0,24,0,0,9,10,12,15,3,0,48,0,0,3,3,11,9,5,0,38,0,0,4,5,3,3,0,0,16,0,0,0,0,3,3,0,0,8,0,0,3,0,6,4,0,0,17,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,31,40,63,83,26,9,263,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
501031018,0,0,0,19,18,24,31,35,46,8,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,0,0,7,0,0,0,4,6,0,0,0,14,0,0,0,0,3,6,0,0,12,0,3,0,0,3,4,3,0,19,0,0,3,3,0,9,0,0,21,0,3,0,6,7,4,5,0,26,0,0,0,7,7,9,0,0,29,0,0,5,4,0,3,0,0,13,0,0,0,0,7,7,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,29,50,40,14,0,164,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,6,0,0,5,4,3,0,0,17,0,0,4,0,0,0,0,0
501031019,0,0,4,28,30,46,48,72,69,22,3,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,12,0,0,0,0,3,3,0,0,14,6,0,11,7,3,8,0,0,33,0,3,6,9,7,8,3,0,43,0,6,5,7,12,13,7,0,54,0,4,8,15,22,19,3,0,73,0,0,4,3,16,9,0,0,34,0,0,0,3,3,11,4,0,18,0,0,0,4,4,3,0,0,12,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,40,61,87,81,18,0,318,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,32,15,0,4,0,8,4,0,0,32,0,0,0,4,0,3,0,0
501031020,0,0,0,18,4,32,22,35,34,15,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,10,0,0,0,3,3,5,0,0,12,0,0,0,0,0,5,0,0,7,0,0,0,0,4,0,3,0,16,0,0,7,4,4,3,0,0,21,0,0,4,6,3,7,0,7,25,0,0,0,6,8,7,3,0,24,0,0,0,0,8,7,3,0,16,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,41,42,16,4,141,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,3,0,0,0,0,4,0,0,5,0,0,0,0,0,3,5,0
502011021,0,0,5,6,12,16,20,25,18,3,0,101,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,5,5,6,0,7,0,0,0,0,8,0,0,0,8,0,0,4,4,4,6,0,0,14,0,0,0,0,3,4,0,0,8,0,0,0,4,3,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,6,20,18,28,8,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,0,0,9,35,58,70,63,70,62,6,0,370,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,5,0,10,0,4,0,0,0,3,0,0,7,0,4,0,0,0,0,0,0,12,0,0,7,4,3,5,0,5,27,0,0,5,3,6,4,7,0,24,0,3,0,6,6,0,3,0,19,0,0,0,4,9,0,0,0,16,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,20,32,43,32,14,8,163,4,0,0,0,0,0,0,0,3,67,3,0,0,3,0,0,0,70,30,4,0,3,7,0,3,0,44,13,3,0,0,4,4,0,0
502011023,0,0,5,32,55,116,151,190,158,26,0,735,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,6,6,3,3,0,0,19,0,0,4,4,10,7,6,0,39,5,4,12,12,11,16,3,0,62,0,9,19,13,24,16,8,0,83,0,6,13,18,25,22,5,0,90,0,10,17,24,32,40,3,0,127,0,0,7,9,22,25,3,0,73,0,0,0,15,8,7,0,0,31,0,0,3,0,9,6,0,0,10,0,0,3,3,9,5,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,12,23,85,105,151,152,42,3,575,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,40,30,6,0,4,0,0,0,0,42,14,9,9,0,5,9,0,0
502011024,0,0,8,46,77,83,123,103,88,17,0,536,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,6,5,3,0,4,5,0,19,3,3,6,10,0,9,0,0,34,0,4,3,6,7,4,6,0,26,0,0,0,12,4,3,5,0,25,0,9,3,8,8,12,3,0,32,0,4,0,9,6,5,0,0,31,0,0,3,4,15,8,0,0,34,0,0,9,0,5,5,0,0,13,0,0,0,7,3,6,0,0,12,0,0,0,0,5,0,0,0,5,0,0,0,0,9,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,6,23,37,58,66,61,21,3,281,0,0,0,0,0,0,0,0,5,54,3,3,0,7,0,0,0,66,44,9,9,0,7,5,0,0,66,13,11,6,3,13,4,0,0
502011025,0,0,6,267,326,352,357,358,250,46,0,1962,0,0,3,0,0,0,0,0,10,12,0,0,6,0,4,0,0,21,7,0,0,5,3,4,0,0,25,4,3,10,12,13,12,6,4,57,5,8,12,14,9,16,7,0,75,4,6,26,32,23,20,9,0,119,0,9,34,36,33,24,12,0,150,0,22,37,53,63,38,9,0,216,0,9,36,54,75,58,14,0,244,0,4,22,28,42,47,3,0,144,0,0,6,25,29,21,3,0,83,0,0,3,6,18,6,4,0,41,0,0,4,13,14,8,0,0,38,0,0,0,4,0,0,0,0,9,0,0,4,3,4,0,0,0,9,0,0,0,4,0,5,0,0,12,36,70,202,288,321,261,75,4,1261,6,0,0,0,0,0,0,0,7,188,9,6,9,6,0,3,0,215,88,50,9,11,8,9,4,0,182,42,42,19,23,23,14,7,0
502011026,0,0,0,15,8,12,14,14,18,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,13,0,0,4,3,0,0,0,0,12,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,8,13,19,7,0,64,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0
502011027,0,0,7,70,73,128,156,169,87,13,0,688,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,0,8,0,0,0,8,0,0,0,0,5,0,0,3,8,0,4,0,0,17,0,0,0,0,0,7,0,0,12,0,0,7,10,5,3,0,0,31,0,0,3,5,5,6,0,0,27,0,3,9,7,9,0,5,0,31,0,0,5,3,12,4,0,0,29,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,32,41,47,34,15,4,188,3,0,0,0,0,0,0,0,3,88,3,4,0,0,0,0,0,94,44,6,4,7,6,0,0,0,67,13,7,7,3,4,0,0,0
502011028,0,0,4,13,30,74,99,108,93,13,0,429,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,4,0,19,0,0,0,4,0,3,3,0,10,0,0,0,0,4,7,0,0,14,0,0,0,3,8,11,0,0,21,0,0,4,7,6,6,0,0,14,0,0,0,6,5,0,0,0,9,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,23,30,37,12,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
502011029,0,0,3,56,43,76,74,61,77,16,0,404,0,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,0,10,0,0,0,3,0,0,0,0,10,0,0,3,0,4,0,3,0,12,0,4,0,3,0,0,0,0,12,0,3,4,3,11,8,0,0,28,4,3,8,6,3,7,0,0,37,0,3,6,14,13,5,8,0,45,3,0,10,12,24,12,0,0,60,0,0,9,12,13,10,0,0,51,0,0,3,11,3,9,0,0,31,0,0,4,6,13,8,0,0,24,0,0,4,7,11,9,0,0,34,0,0,0,0,0,7,0,0,8,0,0,0,4,5,0,0,0,9,0,0,0,0,3,3,0,0,4,8,21,66,86,111,85,16,0,388,3,0,0,0,0,0,0,0,3,64,7,0,0,0,0,0,0,72,35,9,4,0,4,0,0,0,48,5,6,0,9,6,6,0,0
503011030,0,0,3,59,79,49,30,26,21,3,4,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,12,0,0,0,4,0,5,0,3,13,0,0,3,4,0,0,0,0,9,0,0,4,0,0,5,0,0,8,0,0,0,0,5,4,0,5,16,0,0,0,5,0,4,0,0,20,0,0,0,3,10,4,3,0,25,0,0,6,0,6,9,0,0,23,0,0,0,0,0,4,0,0,12,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,6,0,0,0,0,0,0,0,0,0,3,16,19,19,41,53,14,5,160,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,38,7,0,0,0,0,0,0,0,10,7,4,0,0,0,0,0,0
503011031,0,0,10,167,230,183,120,111,101,23,0,937,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,9,0,4,6,0,0,0,22,0,10,0,0,9,9,0,0,25,0,7,3,7,0,3,5,0,34,0,11,6,15,14,13,7,0,67,3,11,15,10,8,10,3,0,63,3,7,20,10,11,13,5,0,68,0,4,26,23,16,28,8,3,108,0,3,21,15,22,19,4,0,91,0,4,6,15,13,18,3,0,54,0,0,7,9,4,9,0,0,27,0,0,5,8,11,6,3,0,31,0,0,0,0,3,0,0,0,4,0,0,0,0,6,4,0,0,16,0,0,0,0,0,0,0,0,0,12,75,116,114,121,133,41,4,622,0,0,0,0,0,0,0,0,6,82,19,0,0,0,0,0,0,104,62,43,10,5,0,4,0,0,134,32,43,12,4,15,11,3,0
503011032,0,0,4,118,156,110,69,52,41,13,0,556,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,5,0,0,3,0,0,0,10,0,6,0,0,7,0,0,0,14,0,3,6,3,3,5,0,0,25,0,7,11,9,6,3,0,0,31,0,4,3,10,9,8,4,0,30,0,3,15,12,11,9,0,0,47,0,3,10,11,12,9,0,0,45,0,0,5,10,10,8,0,0,31,0,0,0,0,4,7,0,0,18,0,0,0,7,3,0,0,0,16,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,4,0,19,0,0,0,0,0,0,0,0,0,8,28,50,64,86,52,19,5,314,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,25,21,13,0,0,6,6,0,0,33,8,19,0,0,0,0,0,0
503011033,0,0,0,73,74,74,40,49,28,7,5,354,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,17,0,3,3,0,0,0,0,0,7,0,0,3,5,0,0,0,0,14,0,3,0,6,0,3,6,0,16,0,0,0,0,11,6,4,0,25,0,0,5,3,8,3,4,0,19,0,7,4,4,9,7,0,0,27,0,0,8,3,6,0,0,0,23,0,0,3,5,5,5,0,0,12,0,0,0,0,4,3,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,8,23,24,31,45,42,11,5,199,7,0,0,0,0,0,0,0,9,50,8,0,0,0,0,0,0,50,21,4,0,6,0,3,0,0,33,6,12,0,0,6,3,0,0
503011034,0,0,6,83,157,196,134,124,92,30,3,818,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,12,0,3,0,4,3,3,3,0,19,0,3,0,0,3,5,0,0,16,0,0,0,0,6,11,0,0,30,0,4,9,5,11,10,6,0,39,0,8,12,7,8,11,0,0,55,0,6,12,8,5,18,6,0,59,0,0,5,7,12,11,3,0,37,0,3,9,4,8,10,3,0,43,0,0,0,3,11,9,0,0,18,0,0,0,0,10,3,0,0,13,0,0,0,0,4,0,5,0,4,0,0,0,0,3,4,4,0,7,0,0,0,0,0,0,0,0,0,8,29,55,56,90,96,33,7,371,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,14,6,3,0,0,0,0,0,31,6,12,3,6,0,0,0,0
