POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,22,8,25,13,5,47,44,19,17,3,184,15,26,27,20,106,133,48,72,4,458,18,27,19,22,81,113,44,86,8,425,6,33,30,20,76,98,53,106,13,448,14,31,38,30,93,95,53,100,6,464,5,26,18,23,67,111,36,97,5,396,10,31,30,30,87,135,39,116,6,492,18,15,23,23,111,121,56,106,10,480,21,22,36,30,80,96,37,84,5,403,25,32,29,33,66,87,28,61,3,353
501021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,15,14,220,42,10,15,9,0,3,3,325,10,40,34,28,35,23,3,6,9,179,5,31,28,17,34,38,5,5,5,172,13,48,45,21,31,39,8,15,0,221,12,58,45,30,32,29,3,11,3,225,7,41,37,29,36,21,9,20,0,219,6,36,41,23,31,49,10,20,4,215,10,30,42,36,28,31,5,24,3,211,11,31,37,21,40,16,5,16,0,179,11,27,41,15,9,22,8,16,3,153
501021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,3,8,3,0,9,3,40,11,86,19,15,28,30,10,20,7,222,10,27,23,16,86,72,27,88,5,348,13,48,36,19,105,90,26,119,11,468,8,37,34,26,89,119,43,139,5,495,14,40,44,35,75,130,39,171,11,559,9,40,45,19,71,117,37,161,11,509,21,41,45,20,70,107,41,154,10,514,25,47,44,27,67,96,28,133,8,480,25,53,37,22,69,81,21,162,9,479,20,40,29,26,46,70,28,127,7,383
501021015,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,4,26,15,182,44,23,38,46,11,33,10,407,17,45,33,32,95,84,51,71,11,434,18,36,41,23,109,103,40,68,6,449,21,53,40,18,81,104,43,99,3,468,21,45,40,30,106,97,45,108,15,504,13,45,46,43,94,107,49,113,7,511,18,31,54,32,87,111,47,101,13,491,18,22,60,28,88,138,53,141,8,554,31,39,42,35,100,102,57,104,6,515,49,54,35,23,63,61,26,88,3,406
501021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,24,3,25,12,0,7,14,8,12,0,83,3,13,14,12,51,21,10,42,9,177,3,8,16,19,43,40,12,32,8,179,11,20,9,7,34,37,19,37,8,180,5,26,20,9,49,41,26,55,10,235,17,12,9,16,69,43,17,51,6,229,11,23,20,20,90,45,40,58,3,300,18,22,23,14,79,47,39,68,4,317,26,21,24,13,79,30,38,54,0,289,25,31,22,8,45,18,18,38,0,203
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,132,18,6,10,4,0,0,0,187,5,20,16,7,19,10,0,8,3,94,5,13,13,14,18,10,4,16,3,90,4,22,16,11,22,17,4,7,0,101,5,31,16,12,20,21,3,16,0,128,0,22,19,15,15,21,10,19,5,133,3,22,21,13,34,31,4,20,5,156,6,12,17,23,23,24,10,18,4,124,3,15,16,15,23,13,6,11,4,106,6,17,18,6,10,7,7,10,4,82
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,6,4,0,0,38,0,3,12,0,15,8,0,4,0,44,3,5,5,5,14,5,3,3,0,39,9,3,5,3,6,14,6,4,0,51,5,8,5,4,7,5,8,12,0,61,0,7,11,5,9,16,9,20,0,80,0,13,7,8,14,16,11,18,0,82,0,3,3,7,13,19,3,22,0,74,5,6,4,9,11,8,6,9,0,67,4,8,3,9,6,15,3,12,0,58
501021253,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,11,10,8,0,8,3,0,5,15,61,41,460,107,43,92,71,14,21,18,861,42,139,137,99,254,165,51,50,22,954,50,118,127,70,288,225,46,65,23,1007,63,167,167,89,253,203,58,91,16,1108,46,193,198,118,235,203,70,94,19,1182,40,154,182,124,227,249,77,158,15,1223,43,144,186,124,275,242,106,145,13,1274,43,135,173,118,292,226,93,203,9,1297,50,107,135,103,261,181,76,129,11,1050,57,116,128,114,168,116,44,112,0,854
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,4,0,5,4,0,0,0,42,0,7,10,0,14,6,0,0,0,44,0,4,3,4,6,11,0,3,0,41,0,9,7,6,15,12,0,4,4,51,0,3,10,11,3,3,0,3,0,41,0,12,6,6,11,4,5,3,0,51,0,11,10,6,17,10,0,8,0,72,3,3,13,7,9,11,3,9,0,56,5,10,10,7,5,3,0,3,0,52,7,5,3,7,4,3,0,0,0,34
501031017,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,11,3,0,8,0,9,7,40,8,58,15,7,11,11,5,7,6,126,17,19,16,8,30,41,9,37,8,176,9,11,11,11,13,33,11,59,6,174,15,34,25,9,29,29,11,66,4,219,8,27,20,15,19,48,10,74,5,239,7,34,28,11,35,46,18,82,5,269,11,23,46,24,32,68,19,107,6,343,15,32,27,22,42,48,18,96,7,314,19,38,52,22,37,61,25,83,4,348,22,51,37,24,31,41,14,79,4,310
501031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,3,6,4,27,0,64,9,11,17,7,0,4,8,119,3,10,14,15,18,23,9,7,0,97,0,13,5,14,13,13,8,23,0,98,9,13,17,11,29,43,4,28,0,150,7,28,19,18,22,33,13,37,4,178,5,21,18,11,19,24,16,40,0,157,9,36,18,19,20,33,12,47,0,195,12,28,27,17,28,27,13,49,4,209,15,31,15,19,26,26,13,44,4,200,9,41,22,26,26,28,10,33,0,200
501031019,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,3,6,4,24,0,84,19,20,28,32,10,6,8,208,13,12,17,18,40,49,19,26,6,207,18,27,14,19,45,46,10,30,9,221,8,27,22,21,28,43,14,30,3,209,14,26,36,24,42,44,16,34,3,238,7,37,27,22,35,60,12,45,8,245,7,26,35,39,53,54,21,54,0,288,15,26,40,33,50,67,21,38,6,297,22,33,38,26,65,72,23,59,6,334,25,23,51,33,47,46,21,50,0,298
501031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,5,10,0,9,0,37,5,49,9,8,14,15,3,9,4,110,5,7,9,6,19,20,0,13,0,81,5,16,9,14,27,19,7,11,4,115,4,30,22,11,25,29,6,18,0,134,8,19,15,13,30,25,13,21,0,144,3,22,16,11,22,37,8,36,5,165,3,17,24,26,19,48,15,48,0,193,12,35,34,30,28,50,16,52,6,250,17,45,35,22,31,48,15,44,0,262,18,50,36,12,20,30,11,39,6,215
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,13,0,17,0,0,3,4,0,4,0,30,0,6,3,10,3,13,4,4,0,44,0,8,6,0,9,9,3,6,0,53,0,19,6,6,8,12,3,9,0,63,0,19,19,8,7,16,7,5,0,78,7,18,9,6,11,7,9,12,0,70,0,7,11,8,17,15,4,22,0,83,4,13,17,7,9,15,8,12,0,86,0,15,7,15,12,6,8,0,0,73,4,23,17,13,8,0,0,0,0,67
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,12,184,33,16,19,9,4,0,6,276,3,45,35,29,25,23,4,5,4,183,3,31,28,15,25,17,9,9,3,132,6,29,21,15,12,17,4,12,3,125,4,27,28,18,25,20,10,13,0,142,3,31,20,10,19,27,4,18,6,146,10,29,24,19,18,35,6,25,0,172,0,31,22,30,26,16,7,25,0,163,9,32,24,17,26,33,12,28,6,175,8,49,28,20,15,11,7,6,0,143
502011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,0,3,6,28,5,143,41,15,34,29,4,8,5,282,8,86,55,38,83,73,21,15,5,388,22,47,60,38,91,84,29,30,10,405,36,79,82,39,68,71,30,43,14,466,26,78,83,52,86,82,23,42,8,478,16,54,76,63,95,85,25,37,7,465,14,57,82,69,111,100,38,49,4,524,20,61,103,73,114,92,21,72,5,564,39,51,86,67,107,84,26,72,0,527,29,56,70,68,66,49,19,33,0,395
502011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,3,6,0,0,0,0,3,7,29,11,208,42,16,23,12,0,0,7,319,12,88,73,49,51,21,7,9,13,315,13,51,39,16,45,38,10,14,6,238,16,57,45,26,39,25,15,19,8,249,15,51,55,25,36,38,11,34,0,263,6,62,66,32,44,49,19,21,0,300,12,54,48,24,54,48,13,36,12,293,14,51,56,49,49,35,12,35,0,311,20,61,60,39,49,27,19,26,7,305,10,53,43,30,28,24,6,23,4,221
502011025,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,13,5,5,0,9,0,0,16,54,37,675,151,42,73,66,11,8,22,1070,35,320,232,107,223,133,34,36,27,1134,38,153,155,63,242,166,35,70,18,947,56,160,134,81,206,131,35,73,15,892,41,169,166,114,246,179,34,73,15,1037,29,128,158,75,221,155,48,99,14,922,32,119,162,110,228,201,57,111,10,1026,33,116,129,89,238,192,46,123,11,980,34,112,144,105,196,149,53,99,13,905,38,124,119,81,147,86,31,76,7,720
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,52,10,4,3,0,0,5,0,79,4,11,9,6,4,16,0,3,0,62,3,11,6,3,14,11,4,6,3,57,0,15,3,3,9,7,6,7,0,47,3,11,16,5,8,12,0,8,0,66,3,13,10,8,9,16,7,12,0,69,0,11,9,7,14,21,3,15,0,85,0,5,10,3,17,12,6,5,0,59,3,13,11,9,8,7,6,12,0,65,3,13,3,8,11,13,0,4,0,61
502011027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,3,11,29,8,289,47,14,18,9,0,8,3,398,9,79,44,36,46,32,10,14,10,282,16,47,37,18,45,47,17,28,10,265,13,62,55,29,43,52,19,32,0,305,9,50,58,28,50,46,17,29,4,287,6,64,48,31,45,51,14,41,0,300,12,44,63,48,48,52,20,42,3,339,6,45,60,43,59,66,12,42,0,333,8,37,44,27,41,37,14,33,4,250,9,45,22,27,27,28,8,20,0,188
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,4,3,5,0,0,0,0,25,4,11,18,8,6,10,6,0,0,61,7,11,17,8,13,15,8,14,0,92,10,22,23,8,22,26,11,7,0,123,6,23,26,15,21,18,10,16,5,147,3,14,28,13,24,27,0,19,3,132,6,18,24,18,34,22,12,13,6,150,4,24,36,11,39,28,10,20,0,173,10,19,28,23,20,22,5,15,0,152,8,25,23,19,16,22,14,10,0,134
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,5,7,0,0,8,3,5,11,39,13,186,38,16,35,18,3,15,9,342,6,63,55,25,67,68,26,44,6,361,18,34,39,19,123,55,38,61,5,399,18,41,36,38,108,69,40,75,7,437,14,52,61,32,114,92,56,102,6,526,18,43,37,35,119,97,40,82,9,483,12,33,42,33,160,100,49,94,11,534,28,35,51,28,173,102,56,95,8,569,39,51,52,33,172,94,49,77,7,577,37,51,44,25,99,47,25,41,9,388
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,126,17,0,0,0,0,0,0,155,3,61,40,11,24,17,5,5,8,166,0,21,18,6,30,19,3,4,0,109,7,6,16,10,26,25,3,8,5,115,0,20,14,16,14,24,8,4,0,107,0,16,23,12,18,16,7,17,0,111,0,21,26,8,9,25,10,22,5,128,3,30,27,12,20,24,3,25,5,150,4,15,34,6,21,29,5,22,0,139,3,32,17,5,14,16,7,15,0,113
503011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,6,0,0,5,10,32,23,395,68,15,22,14,5,0,4,544,26,369,196,68,102,79,15,24,12,893,22,97,113,75,149,129,38,48,7,680,34,94,99,54,133,134,58,60,6,669,18,80,94,50,112,101,40,70,4,562,12,73,72,40,87,90,38,71,5,487,8,75,80,47,80,92,36,91,9,524,11,61,98,60,76,66,29,86,7,493,14,82,100,56,88,78,34,53,4,508,20,67,91,44,60,63,11,51,0,405
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,0,0,6,3,21,8,159,35,12,6,11,0,0,0,232,15,140,98,37,41,34,9,5,3,375,6,30,45,29,61,54,20,18,4,260,8,30,48,33,69,55,24,38,0,310,6,34,36,20,45,58,25,40,3,268,5,44,35,26,37,48,17,29,8,251,6,29,40,26,37,39,19,38,3,240,8,37,49,31,38,51,19,41,9,277,3,51,38,28,30,49,14,42,0,255,6,42,31,18,17,31,4,15,0,165
503011033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,12,10,170,21,8,3,4,0,0,0,227,7,103,49,17,19,21,7,3,5,234,4,32,36,19,30,29,4,14,11,176,3,24,30,17,29,30,7,15,0,164,3,33,29,18,32,28,8,13,3,165,0,26,34,21,23,30,12,17,0,159,0,27,40,18,24,39,6,24,0,175,4,33,26,23,27,30,8,35,0,193,6,36,36,24,23,24,11,22,0,177,5,37,22,14,16,13,4,20,0,132
