POW_SA2_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,7,0,0,20,8,0,3,0,3,12,6,0,0,28,51,10,16,19,54,65,82,0,8,304,8,0,0,0,6,4,0,0,0,28,38,9,9,24,34,27,7,0,4,154,10,0,3,8,6,5,0,0,0,34,4,0,0,0,4,4,3,0,0,19,0,0,0,0,3,0,0,0,0,3,40,3,6,8,22,18,13,0,0,104,6,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,5,0,0,4,6,13,10,0,5,35,6,0,4,9,4,9,5,0,0,28,21,3,6,3,4,6,0,0,0,41,8,0,0,0,0,0,0,0,0,7
501021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,3,0,0,0,14,4,0,0,0,0,0,0,0,0,3,23,3,9,13,20,18,9,0,0,85,5,0,5,4,30,15,14,0,0,73,4,0,0,0,0,5,0,0,0,17,5,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,12,0,0,3,0,3,0,0,0,0,15,9,0,0,0,6,5,4,0,0,26,28,0,5,3,10,4,0,0,0,53
501021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,24,3,0,9,14,25,67,19,41,199,19,3,9,11,24,18,3,0,0,90,46,5,10,25,66,141,187,6,4,481,3,0,3,0,10,0,0,0,0,23,86,16,23,32,48,35,16,0,0,247,0,0,0,0,0,6,5,0,0,11,15,0,0,3,4,0,9,0,0,29,5,3,0,5,3,7,3,0,0,28,11,0,0,0,10,10,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,3,11,5,0,0,0,27,3,0,3,0,4,4,11,0,0,23,13,0,3,7,12,8,0,0,0,38,28,0,6,8,6,10,4,0,3,67
501021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,16,13,0,3,0,8,10,0,0,0,40,39,0,9,12,26,19,12,0,3,125,12,0,6,9,20,9,3,0,0,61,37,7,10,16,30,27,10,0,0,142,9,7,0,3,13,7,0,0,0,35,49,5,12,15,47,50,40,0,0,213,4,0,3,8,23,22,13,0,0,71,23,0,4,9,19,10,3,0,0,71,0,0,0,0,3,3,7,0,0,9,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,4,0,0,0,11,3,0,0,0,3,6,4,0,0,22,19,0,0,4,8,4,3,0,0,34,29,4,15,13,26,14,6,0,0,105
501021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,12,0,0,24,25,4,3,7,13,5,0,0,3,52,53,6,5,12,18,19,5,0,0,121,0,0,0,0,3,4,0,0,0,10,14,4,3,0,20,17,0,0,0,59,4,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,5,0,0,0,14,4,0,0,0,0,0,4,0,0,9,3,0,0,0,3,3,0,0,0,14,8,0,0,0,0,0,0,0,0,11
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,8,0,0,29,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,16,0,0,0,0,0,0,3,0,0,5,6,5,0,0,10,12,0,0,0,31,3,0,0,5,14,14,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,9,0,0,0,4,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,34,0,6,4,20,18,7,0,0,99
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,4,5,0,0,0,6,3,4,0,0,20,4,0,0,0,0,0,0,0,0,4,4,0,0,3,3,5,0,0,0,23,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
501021253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,12,7,0,0,4,9,4,9,0,0,35,14,0,0,7,9,9,3,0,3,43,7,0,0,4,3,6,0,0,0,22,43,9,19,8,41,15,3,0,0,153,10,0,0,0,7,8,0,0,0,28,94,12,11,33,51,46,30,0,9,272,34,4,15,24,53,94,73,0,0,293,24,4,7,9,18,16,4,0,0,80,9,0,0,3,6,0,5,0,0,27,26,0,6,3,10,9,4,0,0,65,28,5,3,6,5,6,8,0,0,66,52,10,10,20,47,28,6,0,0,185,34,8,0,9,24,18,12,0,0,107,84,8,17,22,39,31,0,0,3,208,60,8,13,28,38,38,8,0,5,196
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,6,8,0,5,6,0,4,0,0,0,19
501031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,8,3,5,6,0,0,4,66,50,6,7,9,17,8,6,0,0,106,11,0,0,6,0,0,0,0,0,21,7,0,0,0,9,0,0,0,0,18,31,0,0,3,8,3,0,0,0,50,11,0,0,0,0,0,0,0,0,10,12,5,0,4,7,0,0,0,0,32,21,0,0,4,8,4,6,0,0,47,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,9,13,0,0,0,4,3,0,0,0,22,3,0,0,0,0,0,0,0,0,9,10,0,0,0,6,4,0,0,0,32,20,0,0,0,5,5,0,0,0,31
501031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,7,8,11,23,0,6,96,8,0,0,0,0,6,0,0,0,8,12,0,0,0,5,0,3,0,5,27,0,0,0,0,0,0,0,0,0,5,10,0,0,3,0,0,3,0,0,23,0,6,0,0,0,0,0,0,0,7,11,0,5,3,11,0,5,0,4,39,8,3,3,5,12,5,0,0,0,43,10,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,13,5,0,32,5,3,0,0,0,9,0,0,0,19,25,0,0,0,4,0,0,0,0,30
501031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,3,3,5,10,5,21,4,17,88,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,17,4,0,0,3,4,0,0,0,0,11,21,0,3,5,4,4,0,0,0,39,8,0,0,4,5,3,8,0,0,35,14,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,12,4,0,0,0,0,0,0,0,0,12,23,0,0,0,8,3,0,0,0,34,29,0,0,3,4,3,0,0,0,46
