POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
501021011,0,3,0,0,3,0,0,0,0,0,7,33,4,0,43,0,3,0,0,8,7,50,14,4,79,0,12,0,0,12,0,0,0,0,6,0,0,0,0,0,6,17,5,0,28,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,13,0,6,3,0,5,0,5,0,0,6,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,3,0,18,0,3,4,0,12,25,158,47,4,230,0,0,0,0,0,0,0,0,0,0,17,15,0,0,28,0,0,0,0,0,22,16,0,0,38,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,13,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,5,5,4,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,11,0,0,21
501021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,12,0,0,0,0,0,0,8,0,0,3,0,8,4,0,8,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,0,0,14,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,3,0,0,0,3,0,5,0,0,4,32,46,7,0,81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,19,7,0,0,22,0,0,0,0,0,6,7,0,0,13,3,3,0,0,4,4,0,0,0,7,6,0,0,0,0,0,0,0,0,3,3,0,0,0,3,9,4,0,0,19,11,3,0,0,18,0,0,0,0,0,4,0,0,0,4,22,5,5,0,28,0,0,0,0,0,24,3,0,0,33
501021014,14,26,6,0,45,6,9,4,0,9,10,7,6,0,22,0,0,0,0,0,11,17,3,0,34,0,4,0,0,3,4,12,6,0,19,0,5,0,0,5,0,4,5,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,9,4,6,0,0,7,60,99,32,0,197,74,30,0,0,98,0,0,0,0,0,14,4,0,0,16,5,0,0,0,3,29,12,0,0,44,0,0,0,0,0,14,6,0,0,15,14,4,0,0,14,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,0,0,0,4,19,4,0,0,21,16,3,0,0,23,3,0,0,0,3,5,0,0,0,10,13,0,0,0,7,5,0,0,0,5,12,7,0,0,19
501021015,0,4,0,0,8,0,3,0,0,3,5,7,12,0,24,0,3,0,0,3,6,29,4,0,40,0,6,5,0,9,0,41,0,0,42,0,4,0,0,4,3,8,3,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,4,0,0,11,0,3,0,0,6,0,6,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,16,0,0,15,4,7,0,0,8,29,134,28,0,200,0,3,0,0,3,0,0,0,0,0,3,8,0,0,16,0,0,0,0,0,30,14,3,0,40,0,0,0,0,3,7,12,0,0,21,3,4,0,0,8,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,15,15,0,0,0,17,0,0,0,0,0,13,4,0,0,12,10,5,0,0,17,6,0,0,0,10,25,29,0,0,48
501021016,3,9,3,0,11,4,3,0,0,10,0,9,0,0,8,0,0,0,0,0,7,9,3,0,18,0,0,0,0,0,0,3,0,0,7,0,4,0,0,4,0,7,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,4,24,46,8,0,79,24,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,25,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,7,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,3,0,0,0,4,0,0,0,0,0,6,9,0,0,14
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,23,29,3,0,52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,19,9,0,0,25,0,0,0,0,0,8,0,0,0,7,8,0,0,0,14,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,8,13,3,0,0,19,0,0,0,0,0,11,0,0,0,10,21,0,0,0,23,8,0,0,0,8,15,0,0,0,13
501021252,6,6,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,21,4,0,26,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,4,0,58,7,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,20,4,0,0,28,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,6,0,0,0,4,0,6,0,0,3,5,0,0,0,5
501021253,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,26,32,3,0,56,3,3,0,0,3,3,59,14,0,70,4,29,9,0,39,0,6,0,0,7,3,0,0,0,7,25,36,6,0,61,7,21,7,0,31,19,56,16,0,93,0,4,0,0,12,4,5,0,0,9,3,3,0,0,7,18,70,5,0,90,3,0,0,0,9,5,32,0,0,36,0,14,0,0,13,135,370,58,0,564,4,0,0,0,4,0,0,0,0,0,16,7,0,0,22,0,0,0,0,0,63,30,0,0,88,3,8,0,0,12,29,36,3,0,66,15,16,0,0,31,11,0,0,0,8,0,0,0,0,5,19,5,0,0,20,3,0,0,0,9,47,24,0,0,72,20,5,0,0,28,3,0,0,0,3,20,6,0,0,26,82,28,0,0,117,17,0,0,0,16,52,31,0,0,85
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,10,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,7,0,0,0,7
501031017,23,44,0,0,74,0,3,0,0,3,0,6,0,0,4,0,0,0,0,0,7,15,0,0,23,0,0,0,0,0,0,6,0,0,6,3,8,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,3,5,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,4,4,57,100,3,4,165,104,59,0,0,167,0,5,0,0,3,3,8,0,0,11,0,0,0,0,0,25,11,0,3,43,0,0,0,0,0,18,12,0,0,32,6,7,0,0,11,16,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,0,0,21,5,0,0,0,8,0,0,0,0,0,12,0,0,0,8,21,6,0,0,24,11,0,0,0,12,25,7,0,0,38
501031018,21,28,8,0,47,0,3,0,0,4,0,5,0,0,11,0,0,0,0,0,8,14,0,0,18,4,3,0,0,8,0,13,0,0,20,0,8,0,0,8,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,9,0,0,7,3,3,0,0,9,48,97,11,0,161,43,23,0,0,78,0,0,0,0,0,13,0,0,0,19,0,0,0,0,0,24,5,0,0,32,3,3,0,0,6,3,7,0,0,13,16,7,0,0,20,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,15,15,5,0,0,15,0,0,0,0,0,3,0,0,0,4,15,4,0,0,15,11,0,0,0,11,15,4,0,0,22
501031019,5,33,10,0,56,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,4,27,0,0,32,0,10,0,0,10,0,13,4,0,17,0,7,3,0,13,5,5,5,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,12,0,6,0,0,5,26,123,19,0,177,40,19,5,0,60,0,0,0,0,0,8,5,0,0,8,0,0,0,0,3,16,13,0,0,33,0,0,0,0,3,9,18,0,0,31,0,3,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,11,3,0,0,11,0,0,0,0,0,6,0,0,0,5,13,0,0,0,16,6,0,0,0,6,23,19,0,0,37
501031020,21,71,5,0,102,0,0,0,0,0,8,9,3,0,18,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,11,3,0,13,3,9,0,0,16,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,43,129,17,0,192,99,58,0,0,157,0,0,0,0,0,7,3,0,0,16,3,0,0,0,3,22,11,0,0,25,0,0,0,0,0,10,4,0,0,9,21,8,5,0,34,8,5,0,0,11,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,11,0,0,0,12,0,0,0,0,0,4,0,0,0,3,10,0,0,0,12,10,0,0,0,10,16,0,0,0,14
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,10,0,0,26,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,3,7,6,4,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,3,5,0,0,0,3,44,38,5,0,87,0,4,0,0,3,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,36,8,0,0,44,0,3,0,0,3,7,0,0,0,4,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,16,10,0,0,0,10,0,0,0,0,0,7,0,0,0,7,14,0,0,0,12,5,0,0,0,5,14,0,0,0,19
502011022,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,18,14,0,0,32,0,0,0,0,0,4,6,0,0,11,0,4,0,0,7,3,7,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,6,7,0,0,14,4,4,0,0,10,0,0,0,0,0,0,0,0,0,5,3,15,0,0,25,0,5,0,0,5,3,8,0,0,13,5,3,0,0,11,66,74,10,0,156,3,0,0,0,3,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,45,13,0,0,56,0,0,0,0,0,8,10,0,0,17,4,9,0,0,17,10,0,0,0,10,0,0,0,0,0,4,0,0,0,4,6,0,0,0,3,17,0,0,0,16,22,0,0,0,24,0,0,0,0,0,5,5,0,0,8,27,0,0,0,24,7,0,0,0,7,31,9,0,0,33
502011023,0,0,0,0,0,3,4,0,0,4,8,26,0,0,40,0,0,0,0,0,6,35,5,0,44,0,3,0,0,3,0,17,4,0,21,0,3,0,0,6,13,5,3,0,19,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10,4,3,0,9,3,0,0,0,5,0,4,0,0,4,0,4,0,0,4,4,15,0,0,25,0,5,0,0,4,8,26,0,0,32,4,16,0,0,20,62,168,18,0,252,0,3,0,0,3,0,0,0,0,0,3,6,0,0,11,0,0,0,0,0,29,9,0,0,43,0,3,0,0,3,7,10,3,0,19,3,3,0,0,8,18,4,0,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,3,0,0,13,24,0,0,0,24,0,0,0,0,0,12,0,0,0,12,34,8,3,0,43,6,0,0,0,7,26,11,0,0,41
502011024,7,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,18,0,0,37,0,0,0,0,3,12,12,8,0,19,0,4,0,0,4,0,7,0,0,9,0,0,0,0,0,7,0,0,0,15,0,4,0,0,4,9,16,0,0,26,0,0,0,0,5,0,4,0,0,4,5,0,0,0,4,15,19,0,0,29,0,0,0,0,0,8,0,0,0,16,7,9,0,0,15,96,87,12,0,199,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,57,33,0,0,90,3,0,0,0,3,15,10,0,0,32,3,6,0,0,12,6,4,0,0,12,3,0,0,0,3,5,0,0,0,5,4,0,0,0,3,30,0,5,0,33,26,4,0,0,31,0,0,0,0,0,9,0,0,0,18,53,6,0,0,60,7,0,0,0,7,39,3,0,0,48
502011025,0,4,0,0,0,0,0,0,0,0,6,19,0,0,26,0,0,0,0,0,11,42,4,0,52,0,7,0,0,7,14,53,15,0,75,5,32,18,0,57,4,3,0,0,13,0,3,0,0,3,3,16,0,0,25,3,19,3,0,32,9,39,0,0,52,0,4,8,0,11,0,0,0,0,0,0,3,0,0,3,17,44,6,0,59,5,7,0,0,10,8,24,0,0,31,4,9,0,0,14,86,340,49,0,484,4,0,0,0,4,0,0,0,0,6,13,13,0,0,25,0,0,0,0,0,65,26,0,0,92,3,0,0,0,9,24,34,0,0,52,16,19,0,0,35,10,4,0,0,14,4,0,0,0,3,6,0,0,0,6,7,0,0,0,4,13,11,0,0,29,31,7,0,0,38,3,0,0,0,5,11,5,0,0,16,77,9,3,0,90,10,0,0,0,7,46,35,0,0,83
502011026,0,3,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,16,0,0,26,0,0,0,0,0,0,4,0,0,4,0,8,0,0,9,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,5,4,0,0,10,4,3,0,0,3,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,0,0,84,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,0,0,17,12,0,0,25,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,9,9,3,0,0,14,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,7,3,0,0,11
502011027,0,0,0,0,0,0,3,0,0,9,4,3,0,0,10,0,0,0,0,0,21,35,0,0,55,0,0,0,0,0,4,4,0,0,12,0,0,8,0,12,13,0,0,0,13,0,0,0,0,4,3,6,0,0,0,4,0,0,0,3,18,5,0,0,21,4,6,0,0,4,0,0,0,0,3,0,4,0,0,5,7,4,0,0,11,0,6,0,0,6,4,7,0,0,9,10,0,0,0,11,90,78,10,0,177,6,0,0,0,6,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,54,22,0,0,78,0,0,0,0,0,10,5,0,0,23,4,7,0,0,11,14,3,0,0,21,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,19,0,0,0,23,25,6,0,0,29,0,0,0,0,0,18,0,0,0,18,38,0,0,0,39,3,0,0,0,3,37,7,0,0,44
502011028,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,8,5,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,3,0,0,0,6,4,0,0,0,4,3,0,0,0,3,3,4,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,5,0,0,3,31,31,0,0,63,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,17,12,0,0,28,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,9,0,0,0,14,4,0,0,0,4,3,0,0,0,3,3,0,0,0,3,14,0,0,0,17,15,4,0,0,18,0,0,0,0,0,3,0,0,0,3,10,0,0,0,13,4,0,0,0,0,19,5,0,0,21
502011029,11,12,3,0,18,5,0,0,0,5,8,11,3,0,14,0,0,0,0,0,15,15,4,0,29,0,0,0,0,0,0,6,3,0,11,0,10,5,0,16,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,0,0,16,0,11,0,0,6,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,6,4,0,0,3,3,12,0,0,15,7,4,0,0,12,60,99,25,0,182,35,10,0,4,50,0,0,0,0,0,10,3,0,0,15,0,0,0,0,3,19,20,0,0,42,4,3,0,0,6,11,8,0,0,18,8,4,0,0,17,11,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,14,3,0,0,15,0,0,0,0,0,5,0,0,0,5,22,0,0,0,24,14,3,0,0,13,29,12,0,0,39
503011030,0,0,0,0,0,7,0,0,0,9,3,4,0,0,8,0,0,0,0,0,9,9,0,0,22,0,0,0,0,0,3,0,0,0,7,0,9,0,0,10,0,3,0,0,3,0,0,0,0,0,10,0,0,0,13,11,6,0,0,21,32,22,4,0,59,3,4,0,0,5,0,0,0,0,0,0,3,0,0,5,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,7,5,0,0,13,100,84,15,0,193,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,22,4,0,0,22,0,0,0,0,0,3,3,0,0,10,3,4,0,0,8,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,29,3,0,0,33,11,5,0,0,10,0,0,0,0,0,14,0,0,0,15,18,6,0,0,23,5,0,0,0,5,16,5,0,0,20
503011031,3,3,0,0,3,5,0,3,0,6,0,4,4,0,9,3,0,0,0,5,23,20,3,0,46,0,6,0,0,6,18,35,7,0,59,0,26,4,0,33,0,6,0,0,4,3,0,0,0,6,20,16,0,0,36,13,26,3,0,38,45,48,0,0,96,4,5,0,0,14,0,0,0,0,0,9,5,0,0,11,10,36,5,0,56,0,3,0,0,4,7,15,0,0,26,8,7,0,0,18,174,268,29,3,472,4,3,0,0,5,5,0,0,0,3,9,3,0,0,13,0,0,0,0,0,31,5,0,0,35,3,0,0,0,3,16,20,0,0,30,0,7,0,0,10,5,0,0,0,5,3,0,0,0,3,10,0,0,0,8,12,0,0,0,13,54,12,5,0,65,17,0,0,0,17,4,0,0,0,4,27,7,0,0,31,54,15,0,0,73,11,0,0,0,13,35,14,0,0,55
503011032,0,0,0,0,8,6,4,0,0,12,5,6,0,0,11,4,0,0,0,4,17,11,0,0,33,0,0,0,0,5,5,28,0,0,33,0,9,8,0,22,3,0,0,0,3,6,3,0,0,9,25,14,4,0,45,15,8,0,0,20,48,41,3,0,92,4,3,0,0,10,0,5,0,0,4,0,0,0,0,4,7,11,3,0,24,5,3,0,0,5,0,3,0,0,7,7,9,0,0,20,151,170,29,0,350,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,35,11,0,0,46,0,0,0,0,0,14,8,0,0,19,6,3,0,0,13,3,0,0,0,3,5,0,0,0,5,7,5,0,0,9,7,4,0,0,11,51,0,0,0,54,7,0,0,0,14,0,0,0,0,0,20,0,0,0,21,47,8,0,0,57,9,0,0,0,5,25,5,0,0,28
