POW_SA2_CODE_2021,Tot_65_69_HW_0,Tot_65_69_HW_1_19,Tot_65_69_HW_20_29,Tot_65_69_HW_30_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40_44,Tot_65_69_HW_45_49,Tot_65_69_HW_50mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_19,Tot_70_74_HW_20_29,Tot_70_74_HW_30_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40_44,Tot_70_74_HW_45_49,Tot_70_74_HW_50mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_19,Tot_75ov_HW_20_29,Tot_75ov_HW_30_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40_44,Tot_75ov_HW_45_49,Tot_75ov_HW_50mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_19,Tot_Tot_HW_20_29,Tot_Tot_HW_30_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40_44,Tot_Tot_HW_45_49,Tot_Tot_HW_50mor,Tot_Tot_HW_NS,Tot_Tot_Tot
506041133,15,37,13,9,30,28,3,8,0,143,4,16,13,5,6,3,0,0,0,44,4,14,3,0,0,0,0,0,0,26,191,754,584,293,824,985,250,419,71,4362
506041134,6,28,23,15,14,20,7,7,0,117,0,14,8,5,0,0,0,0,3,37,0,3,0,3,0,0,0,0,0,11,136,646,629,375,623,486,136,295,60,3393
506041135,5,17,10,8,9,14,3,12,0,82,3,14,0,0,0,0,5,0,0,32,0,5,6,0,0,0,0,0,0,18,69,507,400,192,376,322,105,208,39,2219
506041136,16,47,60,33,59,64,15,51,0,344,8,32,19,12,14,16,5,16,0,114,0,22,11,0,0,3,0,3,0,47,343,1159,1044,684,2053,2102,714,1590,169,9872
506041137,9,41,24,10,16,13,4,6,0,124,0,22,9,5,5,6,4,0,0,51,0,12,0,0,0,0,0,0,0,18,98,861,506,322,519,407,134,234,50,3134
506051138,6,43,39,10,41,54,26,29,6,253,0,31,13,4,11,10,6,13,5,81,0,10,4,5,0,3,0,3,5,30,231,880,683,453,1456,1852,758,1462,138,7918
506051139,0,20,15,9,8,7,6,8,0,70,0,7,6,0,0,4,0,4,3,25,0,6,0,0,0,0,0,3,3,11,56,447,345,191,362,391,168,379,49,2390
506051140,8,48,26,11,22,14,6,12,4,148,3,39,15,8,4,10,0,10,0,93,0,20,11,4,3,0,0,0,0,40,142,825,552,367,544,496,161,317,40,3434
506051141,8,45,29,16,18,20,4,7,10,160,0,28,13,10,3,5,5,9,0,59,0,19,3,0,5,3,0,7,0,37,108,552,375,233,421,433,158,318,46,2642
506061142,3,20,12,6,3,9,0,3,0,63,0,12,7,3,0,4,0,0,0,31,0,3,6,0,0,0,0,0,0,11,115,772,517,334,454,443,157,361,71,3230
506061143,4,20,11,12,10,10,8,12,0,81,3,13,6,3,0,5,0,4,0,36,0,3,3,0,3,0,0,0,0,19,85,267,209,152,365,441,189,345,37,2089
506061144,6,7,10,6,5,9,3,12,3,60,0,8,4,6,6,5,0,7,0,28,0,8,8,3,0,4,0,3,0,29,64,178,130,84,132,231,62,171,30,1080
506071145,3,37,26,20,16,11,4,15,6,132,0,21,14,5,3,10,3,5,0,68,0,13,7,0,3,0,0,0,3,23,118,674,570,327,589,568,181,386,44,3460
506071146,6,44,18,4,21,8,0,5,0,108,5,23,15,4,3,0,0,3,4,50,0,11,0,0,0,0,0,0,0,14,93,687,471,268,453,340,114,244,47,2713
506071147,16,93,71,23,51,48,13,28,3,345,9,62,36,15,13,19,9,7,3,175,5,40,16,4,5,3,4,8,3,80,331,1355,1171,695,1647,1565,452,932,103,8248
507011148,6,23,12,9,3,14,0,11,0,70,0,5,6,0,0,0,0,0,0,16,5,7,0,0,0,0,0,0,0,15,81,553,438,263,408,378,145,270,45,2580
507011150,4,44,42,20,48,54,19,42,3,281,3,20,12,8,12,9,0,12,0,76,0,13,4,3,10,3,0,7,3,41,286,876,716,514,2181,2842,972,2071,159,10631
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,9,0,3,0,18
507011152,6,19,3,4,5,3,0,3,0,44,0,13,0,6,3,0,0,5,0,24,0,4,0,4,0,0,0,0,0,5,50,230,156,92,190,236,63,137,13,1170
507011153,0,6,4,3,0,0,0,0,0,27,0,3,3,0,4,0,0,0,0,13,0,5,4,0,0,0,0,0,0,11,33,186,160,92,106,123,26,61,12,793
507011154,12,24,15,3,7,11,0,9,3,78,0,13,11,0,0,8,0,5,0,41,0,3,3,0,6,0,0,0,0,17,64,435,347,199,325,343,121,215,36,2088
507011155,7,11,11,0,30,43,13,26,0,153,0,6,0,9,0,4,4,3,0,29,0,5,0,0,0,3,0,0,0,11,172,181,216,210,1119,2357,702,1658,84,6690
507011158,0,3,7,0,4,0,0,0,0,26,0,8,6,0,0,3,0,0,0,13,0,4,0,0,0,0,0,0,0,5,26,160,132,93,163,152,42,92,13,875
507011159,4,47,23,21,24,21,10,13,0,162,0,18,10,5,3,10,0,3,0,46,0,18,3,3,0,0,0,0,0,24,204,1061,789,469,1086,1194,367,718,85,5978
507011160,5,25,12,3,12,7,3,8,0,80,4,17,0,3,5,0,4,0,0,35,0,8,4,0,0,4,0,0,0,16,75,594,434,214,403,317,92,165,38,2345
507011161,0,19,11,3,6,3,3,7,0,55,0,4,5,7,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,6,157,1049,719,379,610,406,119,214,56,3705
507011163,0,9,0,3,5,12,0,4,0,41,0,3,3,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,36,223,168,102,218,274,92,200,18,1327
507011259,4,20,9,4,5,14,4,5,0,57,0,12,0,4,3,0,3,0,0,25,0,5,0,0,0,3,0,0,0,10,83,435,289,163,338,435,156,329,32,2271
507011260,21,33,29,18,49,47,12,32,0,239,8,16,8,0,11,7,0,9,0,64,0,3,3,3,0,6,0,8,0,28,350,844,743,523,2023,2365,696,1411,139,9089
507021164,4,23,15,8,3,13,6,15,3,90,0,19,3,5,0,6,0,0,0,35,0,10,0,6,0,0,0,0,0,20,70,494,317,218,345,362,94,231,30,2159
507021165,38,161,129,47,91,89,33,52,7,653,16,110,64,20,34,24,9,10,4,286,9,52,22,11,9,10,3,8,0,121,859,2973,2495,1638,3813,3658,1119,1989,249,18789
507021166,8,63,31,18,22,25,9,25,0,195,0,29,12,8,3,4,0,3,0,66,0,19,4,0,0,0,0,0,0,31,176,975,740,489,714,726,252,464,57,4589
507021167,5,35,21,6,26,19,8,20,7,158,5,18,11,4,10,6,0,10,0,64,0,10,10,5,0,0,0,0,0,31,153,570,514,286,949,1040,334,673,63,4586
507031169,3,5,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,58,334,234,140,239,244,74,163,32,1520
507031170,4,16,6,0,16,8,0,3,0,55,0,3,4,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,3,62,250,224,142,239,194,50,134,28,1319
507031172,0,7,3,4,0,5,3,9,4,37,0,3,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,68,122,82,79,221,349,144,336,28,1432
507031173,13,18,21,3,39,53,38,51,5,246,0,7,12,0,11,8,4,9,0,52,3,9,0,0,0,0,0,5,0,19,344,304,339,251,1676,2371,1235,2297,134,8958
507031174,3,9,6,0,12,8,0,0,0,48,0,5,4,0,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,5,106,534,386,194,427,303,80,150,37,2219
507031261,11,15,7,5,15,23,0,5,0,91,0,8,6,0,4,8,0,8,0,30,0,3,0,0,0,0,0,0,6,6,125,204,178,168,365,578,156,281,42,2088
507041175,6,60,36,6,16,29,6,25,0,176,0,46,20,7,0,15,0,8,0,96,0,31,6,9,0,7,0,0,4,52,204,987,646,314,613,1095,357,972,76,5265
507041176,3,10,3,9,7,0,0,4,0,29,3,6,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,3,0,4,25,119,112,74,96,86,44,69,8,639
507041177,8,29,27,16,18,17,0,6,0,123,5,27,13,6,9,5,0,0,4,71,0,15,8,0,3,0,0,6,0,29,125,883,568,321,667,666,234,363,55,3877
507041178,4,76,43,21,19,38,9,15,0,230,0,46,25,5,6,7,0,4,0,95,8,28,5,0,0,0,0,0,4,49,260,1778,1215,617,1309,1141,301,618,111,7348
507041179,3,31,15,9,12,3,0,8,0,91,0,17,13,0,4,0,3,0,0,40,0,10,3,0,0,0,0,0,0,17,61,540,365,217,333,297,89,191,38,2129
507041180,5,26,16,5,16,3,0,7,0,78,0,13,3,0,3,3,0,0,0,30,0,3,0,3,0,0,0,0,0,9,59,406,249,166,258,228,74,160,13,1609
507041181,14,86,46,22,33,30,10,22,0,256,9,55,25,12,5,16,3,10,10,141,0,31,11,0,0,7,0,0,9,56,199,1521,942,561,1210,1227,383,712,88,6840
507041182,37,97,92,43,81,66,13,38,3,470,3,46,27,7,11,5,3,4,0,112,0,18,7,4,3,3,0,4,0,35,949,1894,2117,1790,3556,3202,754,1376,190,15827
507041183,0,9,7,0,5,0,0,5,3,30,0,10,0,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,3,35,210,156,109,139,117,41,75,12,895
507041184,0,29,9,0,3,13,0,0,0,68,0,10,3,3,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,8,18,229,131,57,85,102,26,48,4,709
507051186,3,13,11,17,17,11,0,5,0,64,4,3,3,0,0,5,0,0,0,10,0,5,0,0,0,0,0,0,0,4,171,328,375,355,440,399,74,153,35,2322
507051187,0,15,22,9,0,3,0,3,3,59,0,16,3,0,0,0,0,4,0,22,0,3,0,0,0,3,0,0,0,8,108,657,479,294,514,480,155,294,57,3039
507051188,31,74,65,32,65,73,24,39,3,406,6,53,18,11,9,9,6,5,0,115,4,23,3,4,0,3,0,4,4,48,666,2119,1675,1024,3199,3557,1019,2396,241,15901
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,6,0,26
507051190,0,17,16,7,11,10,0,4,0,68,0,10,4,3,3,0,0,0,0,29,0,7,4,0,0,0,0,0,0,18,78,353,327,192,264,210,59,165,26,1673
507051191,3,22,16,0,4,5,0,0,0,56,0,9,6,0,0,0,0,0,0,16,0,3,3,0,0,0,0,0,0,13,110,680,418,211,347,366,119,219,45,2517
507051192,5,11,16,0,0,0,6,4,0,46,0,10,4,3,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,5,63,334,270,160,244,152,51,119,28,1420
507051193,6,14,8,3,10,5,0,3,0,45,0,7,7,0,0,4,0,4,0,20,0,0,0,0,0,0,0,0,0,5,88,594,401,236,301,228,58,145,33,2082
507051312,0,11,10,0,4,5,0,9,0,38,0,5,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,127,936,566,268,447,333,84,177,58,2994
507051313,4,11,7,4,3,8,0,8,0,48,0,0,5,5,0,5,0,0,0,16,0,8,0,0,0,0,0,0,0,4,85,416,369,251,389,409,155,302,40,2419
507051314,0,6,6,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,9,15,93,67,44,66,60,17,44,12,419
509011225,31,106,71,48,58,46,18,39,8,430,14,72,33,13,18,10,6,13,4,191,7,39,5,5,0,8,0,0,3,73,533,1976,1578,1140,2089,1767,589,962,153,10788
509011226,3,18,12,14,7,11,0,11,0,77,3,20,8,0,6,5,4,7,5,55,4,17,13,7,0,9,3,4,5,61,57,185,134,106,101,204,92,255,36,1186
509011227,0,14,0,0,4,0,0,0,0,17,0,8,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,23,128,82,49,112,76,28,66,12,568
509011228,7,28,25,8,3,5,5,20,10,113,8,28,16,4,5,14,4,13,0,82,3,20,10,6,4,7,0,4,0,50,111,444,341,184,238,293,98,277,51,2037
509011229,4,20,7,10,5,25,9,29,0,106,5,8,4,0,5,5,0,5,3,45,0,6,4,0,0,0,0,8,5,22,67,182,117,80,109,290,115,475,20,1459
509011230,10,30,18,12,14,23,0,13,0,119,5,14,7,0,0,4,0,12,0,40,6,8,4,5,4,4,0,4,0,33,101,283,223,161,380,416,122,307,46,2049
509011231,8,27,17,3,9,27,3,38,6,133,6,11,12,7,0,15,6,19,4,69,8,8,7,0,3,10,4,8,3,47,105,212,195,115,173,350,143,512,51,1848
509011232,5,18,4,0,5,3,0,7,0,48,3,8,3,0,0,4,0,0,0,21,5,8,0,0,0,0,0,0,0,15,65,131,90,46,111,190,54,104,11,816
509011233,11,39,21,11,15,25,5,15,4,142,5,21,9,0,6,4,7,7,0,57,0,8,3,4,0,0,0,4,4,22,138,350,296,223,490,628,242,463,59,2891
509011234,13,22,26,9,3,18,12,32,0,133,3,24,11,9,6,14,0,15,5,78,4,11,13,9,3,6,0,3,7,53,103,297,240,151,256,377,253,414,52,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,12,20,3,11,8,3,17,0,75,0,7,13,0,0,3,0,10,0,38,5,5,6,0,0,3,0,11,0,38,73,228,190,99,225,248,133,321,39,1549
509021237,4,8,7,5,4,6,4,22,7,76,7,11,5,4,11,4,0,13,3,45,5,12,5,3,0,4,0,5,0,37,68,198,154,94,155,247,111,374,24,1416
509021238,9,20,15,16,8,22,6,33,5,138,4,17,11,8,3,8,0,14,3,69,0,8,16,3,3,3,0,10,10,47,66,228,185,125,151,322,114,464,30,1687
509021239,22,47,28,5,11,30,12,34,0,190,4,26,14,10,4,11,6,17,7,106,5,28,13,13,0,12,4,4,6,83,200,527,460,245,483,664,274,913,90,3855
509021240,10,12,13,9,16,18,4,29,0,120,0,8,9,3,0,7,4,12,0,50,0,4,0,3,4,5,0,11,8,34,104,297,207,142,291,429,165,589,46,2271
509021241,8,24,19,18,12,21,10,32,5,146,3,10,11,5,9,9,3,18,5,70,4,19,16,4,6,9,3,9,3,72,82,282,213,162,222,413,179,654,42,2244
509021242,15,10,10,7,6,11,5,40,3,101,0,11,8,0,5,10,0,18,0,44,0,9,10,0,3,0,0,9,3,36,150,155,137,71,154,226,171,1081,52,2202
509021243,19,46,24,29,46,37,16,35,0,250,6,25,8,10,12,8,0,23,8,97,0,11,4,3,0,5,0,6,0,36,215,611,533,404,961,1011,330,674,94,4828
509021244,4,21,8,7,3,6,0,10,6,65,0,21,11,0,0,5,0,12,3,51,0,4,0,0,0,3,0,9,0,26,29,186,116,61,103,128,36,176,20,871
509021245,14,25,15,10,8,13,0,25,6,119,5,19,15,6,0,3,0,18,4,69,3,10,7,0,0,5,0,3,3,42,87,260,200,126,174,241,85,330,45,1554
509031246,4,16,17,6,5,22,5,23,4,99,6,17,10,0,0,7,0,26,0,69,3,8,3,0,7,4,0,9,3,43,70,184,154,114,133,279,105,403,24,1464
509031247,17,26,7,14,9,16,7,50,4,148,9,11,12,8,5,14,10,23,5,90,0,12,14,6,3,19,0,19,5,79,138,255,217,128,181,427,194,902,49,2485
509031248,5,8,10,9,10,16,3,28,3,97,0,7,0,0,3,3,0,7,0,30,3,8,4,0,0,3,0,0,0,21,298,179,168,61,325,394,277,1252,82,3039
509031249,11,25,22,5,12,26,7,14,0,126,8,13,7,0,0,3,4,5,0,39,0,11,6,0,0,0,0,3,0,23,102,299,277,207,364,451,133,305,43,2182
509031250,12,17,23,10,8,17,7,36,0,129,6,20,10,8,10,10,6,20,0,85,4,18,14,7,6,11,3,10,0,66,106,229,206,131,181,311,142,525,32,1859
510011262,18,42,33,21,47,32,0,49,4,253,5,24,5,9,7,8,4,10,4,74,0,10,7,0,8,0,0,3,0,28,359,707,616,600,1629,1471,472,1332,177,7364
510011263,12,18,13,7,15,23,3,24,0,112,3,6,3,0,11,4,0,7,0,35,0,6,0,0,0,0,0,3,0,13,138,192,171,120,461,464,172,730,79,2523
510011264,3,4,4,0,3,3,0,11,0,36,0,0,3,0,3,7,0,5,3,18,3,0,0,0,0,0,0,0,0,5,83,73,77,61,170,164,62,371,48,1119
510011265,4,16,10,10,27,26,10,30,6,129,0,8,3,4,4,13,0,7,0,48,0,6,4,0,0,6,0,3,0,24,183,279,211,228,693,707,260,897,83,3529
510011266,3,4,3,3,4,3,5,15,0,34,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,3,23,46,47,51,100,96,64,188,15,632
510021267,41,10,12,5,8,7,7,167,9,272,0,3,0,0,3,4,0,27,7,49,5,0,0,0,0,6,3,9,0,21,1634,459,359,130,525,500,1027,9155,346,14131
510021268,17,0,6,5,3,8,4,37,0,79,0,3,0,5,0,4,0,7,0,14,0,0,0,0,0,0,0,4,0,4,436,214,186,104,300,369,312,1857,57,3840
510021269,33,10,9,3,7,20,9,52,0,145,4,3,0,3,6,0,5,12,3,35,0,0,0,0,0,0,0,0,0,0,688,308,262,175,610,831,573,3159,169,6787
510021270,10,4,6,0,14,15,5,21,3,77,4,0,4,6,3,4,0,0,0,21,0,0,0,0,0,0,0,6,0,0,210,355,248,190,547,557,185,632,83,3008
510031271,57,5,9,0,13,14,11,163,4,282,9,3,0,0,0,3,0,22,0,51,0,5,0,0,0,3,0,8,0,20,1726,556,449,224,539,826,895,8193,322,13727
510031272,9,19,6,11,21,28,7,47,0,139,4,10,0,5,3,5,6,15,0,45,0,0,3,0,0,0,0,0,0,5,474,776,574,441,1046,1338,663,2256,110,7675
510031273,15,5,0,0,5,13,13,50,5,117,3,0,0,0,5,3,0,10,0,21,0,0,0,0,0,0,0,0,0,5,686,313,214,173,494,895,608,2918,123,6426
511011274,19,44,36,10,25,22,12,36,0,197,3,20,16,10,3,3,0,10,0,69,4,15,8,0,0,0,0,6,3,43,297,702,573,379,798,1016,348,866,109,5078
511011275,7,16,9,9,12,18,4,37,4,114,3,6,4,8,0,3,0,17,0,38,0,12,5,4,0,3,7,16,4,50,177,244,174,131,177,316,181,1245,69,2712
511021276,7,4,16,6,14,17,9,26,3,106,0,12,10,5,3,0,7,10,0,53,0,5,5,0,0,0,0,5,3,18,103,203,203,148,428,403,116,460,61,2122
511021277,6,9,10,3,11,17,3,12,0,76,4,9,0,0,0,3,3,4,3,23,0,0,0,0,0,0,0,11,0,10,122,280,259,184,394,529,195,552,76,2587
511031278,4,4,10,6,10,16,3,10,0,65,0,11,0,0,7,3,0,6,0,30,0,0,0,0,0,3,0,0,0,9,82,155,149,83,212,350,159,656,36,1886
511031279,17,38,35,19,44,47,18,68,3,296,5,20,14,0,10,18,4,13,3,83,0,14,5,0,0,3,0,3,0,34,441,1007,872,575,1546,1792,745,2786,199,9959
511031280,3,4,13,0,7,11,3,5,0,50,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,60,107,137,78,195,281,90,243,20,1213
511031281,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,3,23,28,10,27,6,99
511031282,6,10,9,8,13,10,12,58,0,125,0,6,0,0,0,0,4,9,0,33,4,3,4,0,0,0,0,8,0,19,348,244,199,95,290,435,569,2671,130,4975
511031283,18,12,10,6,11,9,10,90,3,163,3,3,0,0,0,8,0,14,0,33,0,0,0,0,0,0,0,3,0,11,816,290,257,91,377,401,667,4552,188,7641
511031284,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,35,23,13,26,98,89,507,25,878
511041285,38,77,72,42,64,70,22,62,3,445,9,49,29,6,21,18,3,11,4,143,4,26,11,8,3,9,0,8,9,71,589,1834,1489,1119,2426,2255,815,1672,178,12372
511041286,4,12,11,9,3,12,7,22,0,86,0,8,6,4,0,8,0,3,0,30,0,8,0,0,0,0,0,0,0,14,118,226,193,144,299,549,211,640,45,2414
511041287,3,10,8,0,0,3,0,7,0,39,0,9,0,0,4,0,0,0,0,20,0,3,6,0,0,0,0,0,0,13,37,135,110,88,82,99,37,92,7,683
511041288,3,10,18,4,0,4,0,0,0,41,0,8,4,0,0,0,0,4,0,15,0,5,0,0,0,0,0,0,0,5,29,202,163,93,109,113,39,104,10,863
511041289,9,21,7,4,4,4,5,11,0,65,3,4,6,4,0,4,0,5,5,24,0,9,4,0,0,4,0,4,4,31,55,210,140,78,131,173,58,178,35,1062
511041290,14,8,3,3,7,17,7,82,8,149,4,8,6,0,7,9,0,26,0,58,0,4,4,0,0,0,0,0,3,16,500,184,153,70,258,256,315,2957,138,4835
511041291,8,16,9,7,10,19,7,48,3,128,0,10,4,4,0,13,0,13,4,50,0,10,4,4,3,6,4,16,0,50,155,181,167,112,171,314,170,976,44,2298
511041292,7,32,22,15,11,26,13,28,0,152,0,24,9,9,5,9,3,11,0,74,8,12,12,11,0,14,0,7,4,63,101,308,232,163,207,355,134,552,41,2089
597979799,9,0,0,0,0,0,0,10,0,25,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,235,39,21,17,40,63,31,905,27,1386
599999499,247,791,399,210,150,246,75,288,31,2433,119,409,178,66,37,66,22,81,27,1015,76,232,65,23,12,32,4,27,36,516,4409,11147,7411,4605,6534,10124,3133,11844,1359,60566
