POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
503011034,0,0,0,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,12,5,16,5,0,3,0,0,0,6,0,6,10,3,19,0,0,0,6,0,9,23,7,29,5,3,3,11,14,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,6,0,3,3,21,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,58,27,83,6,0,6,77,10,88,141,34,176,0,0,0,3,4,5,5,0,3,0,0,0,5,3,3,0,3,4,0,0,0,9,9,25,6,0,6,0,0,0,8,0,6,137,92,235,30,80,108,0,0,0,173,170,345,3,0,0,0,4,8,116,152,270,118,159,279,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
503011035,0,0,0,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,15,5,25,0,4,11,0,3,3,3,3,4,26,8,37,9,0,9,49,11,61,92,29,122,0,0,0,29,58,85,0,0,0,0,5,5,0,0,0,0,0,0,18,13,29,0,0,0,4,7,10,0,0,0,3,4,9,3,0,0,3,0,3,17,0,20,18,0,18,0,5,3,95,84,183,0,0,0,0,0,0,0,0,3,0,0,0,5,0,10,10,8,15,17,3,19,133,27,159,12,9,19,167,21,187,324,56,377,3,0,4,0,11,14,14,3,17,0,0,0,4,3,11,0,8,14,0,4,4,30,37,62,10,8,16,36,12,54,7,5,15,109,102,212,102,203,307,0,0,0,270,341,605,0,0,0,31,50,84,419,479,899,455,527,981,0,0,0,3,0,6,0,0,0,5,0,5,0,0,4,0,4
503011036,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,3,5,6,15,3,0,3,0,0,4,3,0,3,3,0,8,0,0,0,13,0,11,22,4,29,0,0,0,4,12,12,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,14,18,26,0,0,0,71,14,74,0,0,0,3,0,3,3,0,3,80,14,87,3,0,5,37,3,41,46,17,68,66,7,73,153,30,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,10,0,0,0,4,3,7,48,25,67,5,30,33,0,0,0,52,62,115,0,0,0,7,0,10,86,86,177,95,92,187,5,0,5,45,15,64,0,0,0,0,0,0,0,0,0,0,0
503021037,0,0,0,5,8,16,4,0,4,0,0,0,3,0,6,0,0,0,15,13,23,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,3,5,0,7,0,0,0,0,9,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,5,52,74,128,52,79,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,3,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,3,6,3,3,9,0,0,0,3,0,3,25,9,36,0,0,0,15,3,24,47,19,70,4,4,8,13,26,34,4,6,5,0,0,0,0,0,0,0,0,0,26,6,34,0,0,0,4,0,3,27,11,35,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,3,0,5,85,60,145,0,4,3,16,11,19,0,0,5,992,763,1751,8,4,17,1018,778,1798,21,3,27,472,334,805,10,0,12,140,28,167,640,374,1016,3,3,6,0,0,3,9,10,9,0,0,0,57,28,86,8,3,9,0,0,0,72,43,114,5,9,10,5,0,6,0,0,0,108,111,217,78,160,239,10,3,5,205,281,488,0,0,0,7,10,15,369,452,813,374,459,827,4,0,4,13,0,15,0,0,0,0,0,0,0,0,0,0,0
503021039,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,4,5,3,9,5,14,3,0,3,0,0,0,0,0,3,10,7,16,0,0,0,5,4,8,21,14,35,0,0,0,10,25,35,4,0,4,0,0,5,0,0,3,0,0,0,9,0,6,0,0,0,0,7,4,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8,5,0,5,35,33,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,23,96,11,0,10,97,5,100,181,32,208,0,4,4,5,0,5,3,3,3,0,0,0,11,9,19,0,0,0,0,0,0,17,18,36,4,7,13,6,0,4,6,8,6,212,209,421,73,184,262,3,5,11,302,419,716,0,0,0,16,20,33,358,413,774,374,434,806,0,3,3,19,3,19,0,0,0,0,0,0,0,0,0,0,0
503021040,0,0,0,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,0,0,0,0,0,0,5,0,5,0,6,7,3,0,3,0,0,3,6,5,13,6,0,9,15,22,37,0,0,0,3,3,6,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,50,7,59,3,3,10,65,4,69,131,14,143,0,0,0,0,0,0,14,5,18,0,0,0,10,9,18,4,10,12,0,0,0,31,23,50,5,4,10,0,0,0,8,6,18,82,45,122,62,113,173,0,0,0,153,176,324,0,0,0,12,8,16,187,206,395,194,216,412,0,3,4,7,0,9,0,0,0,0,0,0,0,0,0,0,0
503021042,0,0,0,15,11,25,3,0,5,0,0,0,3,0,4,0,0,0,19,11,38,48,17,62,4,0,8,13,0,19,727,349,1072,20,8,32,158,69,222,967,440,1407,9,0,13,33,55,89,15,16,33,7,26,38,0,3,4,0,0,0,11,12,26,0,0,0,4,6,12,14,0,14,0,4,7,5,4,8,5,0,5,0,0,0,20,11,30,12,11,21,147,149,297,4,0,4,3,0,3,3,0,3,101,42,143,18,13,39,137,62,190,37,6,43,403,98,504,31,7,39,349,75,422,822,186,1007,0,6,11,6,15,22,22,23,53,0,0,0,10,9,19,11,32,37,3,0,3,60,85,145,12,26,39,32,30,54,4,4,13,185,184,369,215,476,689,4,4,6,454,724,1183,0,0,0,31,29,56,452,488,935,485,515,998,4,0,4,105,22,124,11,3,14,9,0,9,0,4,3,3,0
503021043,0,0,0,10,9,15,0,0,0,0,0,0,14,3,20,0,0,0,19,16,37,8,4,10,0,0,0,3,0,3,30,3,36,0,0,0,33,7,43,81,18,97,3,0,4,24,39,59,5,4,7,5,8,12,0,0,0,0,0,0,7,4,15,0,0,0,74,42,115,0,0,0,0,0,0,0,0,0,0,0,0,23,8,32,17,11,31,0,3,5,169,123,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,17,147,61,202,7,3,11,157,20,177,322,87,408,0,0,0,14,25,40,11,8,22,0,0,0,18,10,28,0,10,11,0,0,4,47,58,105,9,7,13,11,0,14,12,3,11,168,154,321,81,122,207,0,0,6,281,292,572,0,3,0,9,7,8,266,292,560,272,301,573,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0
503021295,0,0,0,12,9,21,0,0,0,0,0,0,0,0,0,0,0,0,15,9,21,57,26,87,10,3,8,12,6,16,2067,888,2958,12,6,14,53,26,77,2206,953,3165,12,5,11,12,6,13,12,5,15,4,3,4,0,0,0,0,0,3,57,27,86,6,0,6,5,0,3,0,0,0,25,14,37,6,0,6,8,4,14,14,0,14,5,0,5,163,149,311,310,213,525,3,0,3,8,0,10,0,0,0,0,0,0,0,0,0,13,0,18,27,11,35,112,55,165,132,68,200,105,22,123,367,161,521,0,0,0,0,4,4,10,0,11,0,0,0,9,0,10,8,12,20,0,0,0,26,20,45,4,4,7,0,0,0,0,5,8,36,28,60,34,27,62,0,0,0,74,69,146,0,3,3,222,294,518,250,296,544,473,593,1065,25,6,33,88,10,101,296,62,353,0,0,5,6,7,14,4,3
503021296,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,12,11,19,0,0,0,6,3,10,29,10,36,5,0,5,12,11,21,61,28,92,7,0,7,34,37,68,3,0,7,6,25,33,0,0,4,4,3,8,29,18,44,0,0,0,0,3,3,0,0,0,23,0,23,4,0,4,3,8,8,5,0,4,13,8,21,3,5,11,148,98,242,0,0,0,10,6,11,4,3,5,5,0,5,0,0,0,19,8,30,20,5,29,134,57,189,67,22,85,144,26,172,367,106,478,3,4,8,19,0,19,12,5,18,10,0,10,28,13,50,14,37,58,0,0,0,85,71,151,19,20,33,107,50,156,13,5,14,140,155,296,99,165,265,3,5,6,370,399,774,5,8,10,48,31,83,605,585,1189,656,618,1279,16,15,35,40,3,45,704,339,1038,0,0,0,4,3,9,5,0
503021297,5,4,10,59,39,94,7,3,15,19,21,39,4,0,4,9,8,17,104,73,180,400,200,599,210,149,359,4054,1995,6044,5678,2728,8407,242,122,364,1142,506,1650,11726,5696,17425,42,13,61,51,84,137,153,64,220,11,24,35,0,0,0,3,0,5,110,43,156,6,6,13,106,59,167,0,0,0,32,14,47,60,27,86,14,5,19,85,33,120,187,67,250,31,14,44,909,447,1358,63,36,95,684,507,1191,231,172,404,13,18,30,14,11,29,1010,745,1749,264,86,346,928,320,1245,1685,679,2361,905,351,1258,3779,1433,5210,19,11,31,393,190,577,333,120,458,0,0,5,19,24,41,35,84,122,6,0,9,819,437,1252,77,92,167,25,22,44,403,238,641,209,228,443,1016,1928,2948,4,7,9,1732,2511,4245,7,6,18,670,874,1545,2372,2542,4915,3053,3424,6474,67,22,88,124,36,160,286,115,400,202,57,263,95,47,141,160,76
504011044,4,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,63,6,74,0,0,0,0,5,6,42,6,46,0,0,0,23,0,21,126,17,147,99,17,111,44,44,86,20,8,24,3,8,11,45,5,51,28,4,35,41,20,60,0,0,0,4,3,4,10,6,9,20,3,23,258,35,292,143,41,186,144,19,161,320,39,358,55,24,74,1234,270,1503,0,0,0,6,0,10,0,0,0,5,6,5,30,8,38,40,12,55,33,4,35,90,14,104,99,20,121,395,80,475,623,115,734,5,3,11,22,4,25,94,61,158,51,7,52,52,43,94,23,17,42,0,0,0,250,142,383,7,9,12,41,9,52,10,3,13,100,122,224,30,61,88,0,6,6,188,206,402,0,0,0,0,5,4,119,185,300,119,185,302,10,3,12,44,7,48,6,0,9,0,0,0,6,3,13,0,0
504011045,0,0,0,5,6,7,0,0,0,0,0,0,4,0,4,4,0,4,10,6,16,60,16,78,0,0,0,14,5,15,74,18,92,3,0,3,67,17,87,222,49,278,160,36,190,40,27,69,12,6,10,21,24,40,9,7,16,3,0,3,21,12,25,0,0,0,20,11,31,25,7,32,33,8,42,102,13,116,86,18,112,59,6,68,181,34,206,51,8,60,826,207,1027,4,3,4,5,4,14,0,0,5,3,0,7,120,22,144,139,31,169,62,18,71,199,44,245,110,14,120,657,91,751,1024,170,1191,11,9,24,87,24,113,30,8,45,37,8,44,29,14,43,16,10,28,0,0,0,215,83,293,30,9,37,110,27,139,3,10,17,43,40,80,158,165,319,0,0,3,345,252,597,0,3,4,13,14,27,144,195,341,155,216,369,14,0,18,210,26,236,11,3,13,0,0,0,0,0,0,3,0
504011046,0,0,0,13,7,20,0,0,0,0,0,0,0,0,0,0,0,0,20,7,27,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,8,0,4,23,6,27,4,3,11,6,5,13,3,0,3,0,0,0,0,0,0,0,0,0,11,5,14,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,12,13,24,0,0,4,37,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,23,5,32,0,0,0,140,21,162,170,21,194,0,0,5,6,0,4,0,0,0,0,0,0,9,0,7,6,4,5,0,0,0,18,5,23,0,0,4,0,0,0,0,0,0,80,66,144,25,69,98,0,0,0,110,136,252,0,0,0,11,5,18,182,230,407,184,241,425,0,0,0,24,0,32,0,0,0,0,0,0,0,0,0,0,0
504011047,4,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,9,0,0,0,0,0,0,15,8,24,0,0,0,0,0,9,25,12,40,5,4,11,174,142,311,0,0,0,3,14,17,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,8,0,4,3,0,3,3,3,3,3,0,3,0,0,0,3,0,3,13,6,20,221,178,395,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,7,10,4,12,50,12,58,21,0,24,238,38,275,317,56,369,5,5,9,13,0,14,3,0,3,20,0,27,20,10,30,5,8,10,0,0,0,59,33,94,8,26,34,156,44,202,14,21,35,272,356,628,308,849,1157,0,0,0,761,1291,2054,0,0,0,3,0,8,383,464,850,388,466,859,0,0,3,64,7,72,0,0,0,0,0,0,0,0,0,0,0
504011048,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,4,13,15,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,28,0,0,0,53,14,61,77,18,89,0,0,0,0,0,0,0,3,6,0,0,0,0,3,3,3,5,5,0,0,0,3,5,14,0,0,8,0,0,0,3,5,6,84,99,177,17,48,58,0,0,0,101,152,249,0,0,0,0,0,0,34,43,81,34,43,79,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0
504021049,0,0,0,20,10,34,0,0,0,0,0,0,0,0,0,0,0,0,20,10,33,6,5,9,0,0,0,0,0,0,7,0,7,18,7,25,3,0,4,36,9,47,3,0,4,68,42,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,4,0,4,26,6,32,48,6,49,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,6,9,12,0,0,3,0,0,0,0,6,9,7,9,16,5,3,10,0,0,0,20,20,37,0,0,0,0,0,0,9,15,14,9,15,14,0,0,0,11,9,11,0,0,0,0,0,0,0,0,0,0,0
504021050,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,4,0,4,0,0,0,0,0,0,8,0,13,0,0,0,5,0,5,23,5,28,4,3,6,8,8,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21,4,27,0,0,0,51,8,61,77,16,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,3,0,0,0,0,0,5,27,15,39,0,17,17,0,0,0,32,42,68,0,0,0,0,0,3,4,42,53,10,44,53,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0
504021051,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,9,0,5,9,3,11,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,11,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,3,28,15,41,37,13,48,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,23,37,63,11,22,28,0,0,0,32,57,92,0,0,0,0,3,3,4,7,13,4,11,14,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,16,9,28,0,0,0,0,0,0,0,0,0,3,0,3,19,12,32,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,3,3,12,20,5,26,5,6,11,7,16,23,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,6,10,0,5,3,5,0,8,4,5,8,5,8,9,8,4,9,50,50,96,0,0,0,0,0,0,0,0,0,8,4,11,16,5,17,28,7,37,7,3,7,28,9,40,8,0,8,138,29,167,186,41,227,3,5,7,24,6,27,9,5,8,7,4,13,9,10,15,0,4,4,0,0,0,50,33,75,0,5,3,7,6,15,9,16,23,112,161,266,21,83,98,0,0,0,145,261,413,0,0,0,8,21,29,156,200,353,157,222,386,0,4,7,25,12,38,0,0,0,0,0,0,0,0,0,0,0
504021054,0,0,0,8,6,12,0,0,0,0,0,0,0,0,0,4,0,5,10,7,14,35,12,44,0,0,0,0,0,5,27,3,33,6,0,6,134,33,168,200,51,256,44,28,68,7,19,25,7,0,3,6,9,24,4,0,3,0,0,3,9,6,19,0,0,0,4,3,7,14,5,16,6,0,6,31,7,38,14,5,23,55,14,67,43,10,48,5,4,10,242,110,350,0,0,0,5,0,5,0,0,0,0,8,8,9,0,9,13,8,17,13,7,17,68,9,82,32,6,41,229,41,269,339,64,407,5,5,10,35,22,56,35,17,53,22,10,34,5,0,6,7,5,15,0,0,0,114,57,173,7,10,17,55,8,63,10,13,18,51,108,158,69,63,124,0,0,0,190,199,389,0,0,0,0,0,3,135,154,284,138,152,288,8,3,11,225,72,296,9,0,3,0,0,0,0,0,0,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
504031056,0,0,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,3,0,4,0,0,0,0,0,0,12,0,9,0,0,0,3,0,3,18,3,19,18,0,16,7,3,11,3,0,3,0,7,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,34,18,51,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,8,0,6,14,0,13,35,7,38,3,0,3,142,28,171,190,36,225,3,4,9,7,4,11,13,7,14,7,0,7,0,0,4,14,3,17,0,0,0,38,20,58,6,7,10,5,0,5,0,0,0,86,104,185,55,74,131,0,0,0,144,180,328,0,0,0,0,0,0,81,103,187,79,109,193,12,0,12,36,5,38,0,0,0,0,0,0,0,0,0,0,0
504031057,0,0,0,34,33,68,0,0,0,0,0,0,0,0,0,7,0,4,44,32,78,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,3,0,7,8,3,13,0,0,0,3,11,15,5,3,13,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,0,3,0,0,0,4,0,6,20,23,46,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,9,0,11,31,11,40,5,3,9,129,18,151,178,37,211,0,0,0,10,22,27,3,0,7,0,0,0,0,4,4,0,0,4,0,0,0,14,24,43,0,0,0,0,0,0,8,8,20,94,168,261,22,40,64,0,4,3,131,217,346,0,0,4,0,0,4,196,193,385,192,197,392,5,3,10,55,3,60,0,0,0,0,0,0,0,0,0,0,0
