POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
505031303,51,15,6,7,5,7,18,0,0,108,3,0,3,0,3,5,0,0,0,18,19,3,9,6,20,4,3,0,0,64,7,5,0,0,3,4,5,0,0,22,69,13,28,37,60,68,18,0,0,294,4,3,0,8,11,6,6,0,3,54,16,4,5,20,26,9,6,0,0,90,6,4,0,0,10,6,0,0,0,26,15,8,8,8,7,5,11,0,0,54,0,0,0,4,0,4,3,0,0,15,3,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,17,3,12,9,6,8,11,0,0,67,7,0,5,5,3,5,0,0,0,23,4,0,0,0,0,3,4,0,0,13,23,9,15,12,21,11,3,3,0,93,10,0,5,13,11,24,12,0,0,78,6,0,5,0,5,0,0,0,0,18,10,3,0,9,8,6,5,0,0,45,24,4,7,15,28,21,4,0,10,99
505031304,0,0,0,0,0,0,3,0,0,6,0,0,5,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,0,7,10,24,10,5,0,0,77,0,0,0,0,0,0,0,0,0,0,13,0,3,3,4,6,4,0,0,44,10,0,3,4,5,5,0,0,0,20,8,8,4,5,8,4,0,0,0,32,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,6,3,14,4,4,0,0,41,10,0,4,0,10,11,5,0,0,40,3,0,0,0,0,0,0,0,0,3,20,3,8,9,8,11,0,0,0,64,10,5,9,11,16,16,9,0,0,78,0,0,0,0,0,0,0,0,0,4,6,0,8,4,9,0,3,0,0,31,4,0,0,5,4,4,0,0,0,20
505031305,7,0,0,4,7,5,6,0,0,33,68,13,23,23,68,55,34,0,3,297,368,127,118,177,367,293,144,3,16,1612,23,3,11,18,22,22,16,0,5,122,413,106,126,195,448,379,119,4,16,1796,111,31,38,53,85,76,34,0,0,425,175,52,64,97,195,129,62,0,11,790,52,12,7,31,75,45,31,0,3,262,117,22,33,31,97,54,54,0,6,415,14,0,0,3,9,0,4,0,0,35,18,5,3,17,31,17,13,0,6,104,13,5,10,13,26,8,3,0,0,74,76,18,28,63,99,90,74,5,4,450,43,9,19,14,48,34,24,0,4,187,27,10,13,26,30,28,23,0,0,145,85,29,35,58,76,55,22,0,0,349,68,23,24,47,117,100,61,0,7,453,11,3,7,8,17,14,6,0,0,65,115,37,41,72,134,120,63,0,4,591,155,47,74,106,192,150,91,3,25,840
505031306,7,4,0,5,7,10,5,0,0,31,0,0,0,0,4,0,0,0,0,10,12,0,0,12,23,18,8,0,0,65,0,0,0,0,0,5,0,0,0,3,15,3,10,13,15,23,6,0,0,84,8,0,0,0,4,13,0,0,0,26,40,5,3,18,45,28,13,0,0,149,13,3,7,19,73,47,38,0,0,204,11,4,0,8,8,3,3,0,4,28,5,0,0,0,4,3,0,0,0,12,5,0,0,0,4,5,0,0,0,12,5,0,6,4,5,3,0,0,0,21,9,0,3,11,23,16,3,0,0,65,9,3,0,4,11,11,11,0,0,46,97,14,31,40,89,34,13,0,0,327,54,11,13,20,33,29,13,0,0,169,75,20,21,52,115,99,60,0,5,448,5,0,0,4,11,6,0,0,0,30,22,0,8,3,26,19,11,0,0,81,10,0,4,8,15,3,9,0,3,59
506011110,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,33,6,7,5,10,9,9,0,0,74,7,0,0,5,3,0,0,0,0,8,25,9,9,8,19,26,10,0,0,111,4,0,5,5,5,5,0,0,0,17,98,22,20,51,96,63,43,0,4,391,20,5,11,24,76,51,28,0,5,230,9,3,0,4,7,4,3,0,0,34,0,0,0,4,5,5,3,0,0,18,10,0,0,0,9,5,0,0,0,27,4,0,3,0,3,6,0,0,0,16,16,8,0,8,5,12,3,0,0,46,11,4,3,10,24,13,10,0,0,81,93,21,13,35,45,42,9,0,0,260,95,11,35,37,66,49,10,0,3,306,134,17,35,73,142,116,57,0,3,581,4,0,0,0,0,4,0,0,0,11,19,0,7,6,18,25,6,0,0,78,11,10,11,3,22,24,12,0,7,101
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,18,5,0,0,0,3,4,4,0,0,13,18,3,3,7,28,20,11,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,10,5,0,0,0,3,0,0,0,0,5,47,6,8,12,16,4,0,0,0,100,4,0,3,4,22,8,3,0,0,47,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,9
506011114,0,0,0,0,3,0,0,0,0,4,3,6,0,5,0,9,3,0,0,18,30,11,3,9,15,3,5,0,0,71,13,0,0,0,0,4,0,0,0,24,33,8,6,5,28,33,16,0,0,127,5,0,4,0,6,3,0,0,0,20,44,5,9,20,27,20,8,0,4,136,11,4,4,14,31,25,15,0,5,98,36,6,8,9,14,12,5,0,0,87,9,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,5,9,0,0,0,0,3,0,0,0,17,7,0,4,6,3,11,8,0,0,38,9,5,6,0,6,9,8,0,0,46,26,4,0,5,10,7,3,0,0,52,54,5,10,13,13,12,12,0,0,125,56,19,18,16,66,49,20,4,0,251,6,0,0,0,0,0,0,0,0,6,30,8,6,0,13,13,3,0,3,86,23,3,9,8,19,9,10,0,3,89
506011115,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,0,5,7,7,0,0,0,0,29,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,5,5,4,0,0,7,0,9,0,0,26,12,0,0,0,0,0,8,0,0,21,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,10,0,0,3,3,4,0,0,0,23,8,0,0,0,8,0,0,0,0,15,3,0,0,3,0,6,0,0,0,23,23,3,0,5,9,10,4,0,0,51,218,46,61,122,236,189,56,5,3,944,3,0,0,0,0,0,0,0,0,7,9,4,0,4,6,4,0,0,0,22,9,0,0,4,17,7,3,0,3,49
506011116,9,0,0,0,0,7,18,0,0,36,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,16,0,3,0,7,3,0,0,0,38,7,0,0,0,0,0,0,0,0,7,18,0,8,0,3,5,3,0,0,37,8,0,0,0,3,4,5,3,0,25,4,0,0,0,0,0,6,0,0,14,4,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,9,6,0,6,0,3,0,0,0,21,3,0,0,0,3,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,19,0,0,9,3,0,0,0,0,36,7,0,0,8,4,3,3,0,0,32,10,0,0,0,3,0,0,0,0,15,6,0,0,0,0,0,0,0,0,11,8,0,0,4,8,3,0,0,0,25
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,4,8,0,0,22,0,0,0,0,0,0,0,0,0,0,17,5,4,6,15,13,5,0,0,65,6,3,0,6,9,5,4,0,0,29,3,0,0,0,15,9,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,4,0,0,16,3,0,0,0,0,4,0,0,0,13,29,6,4,3,15,14,0,0,0,71,13,6,3,8,16,16,11,0,0,65,0,0,0,3,3,0,0,0,0,11,0,0,0,0,11,0,0,0,0,14,0,0,0,3,5,0,0,0,0,14
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,0,0,7,12,12,0,0,0,46,0,0,0,0,0,0,0,0,0,3,16,3,3,14,38,28,11,0,4,118,4,0,4,3,51,35,24,0,0,123,0,0,4,3,20,11,8,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,4,0,0,8,8,3,0,0,0,29,6,0,0,0,9,5,0,0,0,26,0,0,0,0,0,4,5,0,0,7,60,19,19,28,58,50,25,0,0,269,6,0,0,3,34,24,10,0,0,83,0,0,0,0,6,4,0,0,0,12,0,3,0,0,12,8,0,0,0,20,5,0,4,5,16,5,5,0,0,42
506011308,12,3,5,5,9,9,8,0,0,51,10,3,5,6,17,7,6,0,0,52,28,4,11,11,39,30,27,0,0,145,9,0,0,3,0,3,0,0,0,12,40,6,16,21,65,46,7,0,0,209,25,11,13,19,34,31,9,0,0,142,10,0,4,11,20,5,27,0,0,73,4,0,5,7,24,10,7,6,0,55,15,3,10,5,45,34,11,0,4,118,5,0,0,0,6,6,0,0,0,18,8,0,0,0,3,3,0,0,0,18,15,0,5,0,3,0,0,0,0,23,13,5,3,5,14,20,4,0,0,73,16,0,4,3,12,16,8,0,0,54,7,0,5,0,8,4,0,0,0,30,30,6,6,23,33,28,15,0,0,149,11,3,4,10,16,26,10,0,0,74,0,0,0,0,3,0,0,0,0,3,16,3,4,7,10,12,5,0,0,62,23,9,12,7,46,43,24,0,0,171
506021118,0,0,0,4,0,3,0,0,0,14,86,25,24,60,111,101,40,0,3,451,60,18,17,30,61,59,37,0,6,281,18,0,4,5,16,9,3,0,0,55,183,37,39,89,219,208,78,0,11,866,79,21,16,30,73,71,38,0,3,341,64,15,12,28,75,68,47,0,0,308,44,10,15,34,88,102,92,0,7,403,163,31,43,60,181,111,62,0,4,669,13,3,8,5,12,5,5,0,0,48,19,4,0,9,4,5,5,0,0,45,23,3,3,11,26,17,8,0,0,99,91,20,27,31,84,67,53,0,9,374,46,16,23,26,46,53,57,0,6,280,62,10,12,25,40,44,38,0,0,232,45,11,11,13,27,30,15,0,0,150,240,57,64,98,254,230,124,0,23,1095,31,6,6,9,16,15,5,0,0,88,64,13,17,35,62,60,37,0,0,284,85,12,29,44,98,75,44,0,15,412
506021119,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10,4,5,0,0,30,29,8,14,4,31,31,40,0,0,163,0,0,0,0,0,0,0,0,0,0,43,11,10,18,28,41,24,0,3,183,15,5,0,5,13,12,4,0,0,44,61,8,16,37,74,75,50,0,5,315,45,20,20,37,104,115,198,3,14,546,14,6,13,3,14,14,12,0,0,71,3,0,5,3,4,0,6,0,0,9,16,3,4,12,9,4,4,0,0,53,12,0,0,7,10,10,8,0,0,47,48,9,17,28,41,43,20,0,0,205,19,10,3,14,8,14,22,0,0,83,23,5,4,9,28,17,16,0,3,100,56,19,24,15,43,32,27,0,7,222,124,28,41,69,167,135,116,0,3,672,12,0,0,0,5,3,5,0,0,28,32,11,9,16,34,43,21,0,0,156,29,5,14,19,20,23,26,0,8,139
506021120,0,0,0,8,6,4,0,0,0,20,33,15,21,26,50,39,13,0,3,200,114,29,33,55,129,96,40,0,0,506,19,3,4,8,43,24,9,0,0,104,40,3,15,16,44,33,19,0,3,169,75,17,25,32,74,75,39,4,0,338,67,7,12,29,56,61,35,0,6,264,11,4,3,5,5,7,4,0,0,34,192,45,76,69,231,161,142,0,15,940,9,0,7,0,3,5,4,0,0,35,4,0,0,0,3,0,0,0,0,9,12,6,6,7,22,10,12,0,0,75,20,3,6,13,26,35,22,0,0,115,32,5,10,14,30,32,16,0,0,144,14,0,7,4,6,0,10,0,0,37,0,0,0,0,4,0,0,0,0,9,10,0,4,0,6,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,28,6,9,8,20,12,8,0,0,94,61,11,25,39,86,50,40,0,5,326
506021121,3,0,0,0,0,0,0,0,0,3,230,53,91,162,281,196,100,6,11,1135,42,15,14,24,48,42,24,0,0,204,5,0,0,0,0,0,3,0,0,14,20,7,8,13,24,27,9,0,0,111,50,24,21,35,104,72,31,0,0,343,108,40,56,112,236,176,154,0,6,896,38,14,21,22,87,71,40,0,0,286,562,136,187,267,554,404,291,4,25,2433,3,0,0,0,4,5,12,0,0,27,5,0,0,0,0,0,0,0,0,9,7,0,3,8,14,23,7,0,0,60,29,16,15,23,55,50,27,0,4,218,26,8,7,31,47,50,49,0,3,232,143,29,37,40,77,54,23,0,0,401,8,0,4,6,6,3,6,0,0,33,7,0,4,10,23,6,4,0,5,67,0,0,0,0,0,0,0,0,0,0,9,0,6,4,25,16,3,0,0,75,30,4,6,21,56,49,43,0,19,231
506021123,4,0,0,0,0,0,0,0,0,4,19,0,5,8,11,14,3,0,0,57,19,3,0,4,6,14,6,0,0,50,4,0,0,0,0,0,3,0,0,8,128,34,61,84,147,137,58,0,5,647,21,0,0,0,12,18,13,0,0,69,68,18,23,22,78,60,63,0,3,341,73,26,23,75,197,179,303,0,6,881,31,24,25,29,55,42,54,0,5,262,9,3,0,14,16,10,9,0,0,65,37,13,14,21,30,24,13,0,0,157,41,9,9,14,31,40,14,0,3,161,90,23,32,51,85,79,51,0,3,413,57,13,20,49,87,96,167,0,7,498,49,11,14,13,22,19,8,0,0,150,66,17,13,24,29,31,13,0,4,193,129,32,43,49,102,110,66,0,3,540,462,133,145,231,476,371,218,3,22,2067,31,7,12,19,41,58,33,0,7,202,39,10,22,32,61,50,55,0,12,279
506021309,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,3,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,6,0,4,5,12,3,0,0,35,0,0,0,0,0,0,0,0,0,5,62,14,21,30,88,67,61,0,4,347,7,10,6,19,59,67,73,0,0,249,10,4,4,0,14,0,8,0,0,43,0,0,0,3,8,9,5,0,0,25,9,0,8,3,4,11,7,0,0,46,3,4,6,0,5,5,7,0,0,27,9,4,3,10,5,0,4,0,0,40,14,0,0,4,10,11,11,0,0,57,36,8,11,10,17,18,3,0,0,98,23,5,0,11,24,16,0,0,0,85,47,12,17,14,42,35,26,0,3,195,3,0,0,0,0,0,0,0,0,9,8,3,12,3,14,21,12,0,0,71,9,0,6,5,4,10,12,0,6,62
506021310,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,10,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,6,0,0,0,0,3,3,0,0,14,4,0,0,9,17,9,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,11,0,4,6,10,8,9,0,0,45,5,6,0,3,0,6,12,0,0,32,0,0,0,0,0,0,0,0,0,3,41,20,28,28,38,34,22,0,0,207,16,5,6,11,38,35,31,0,0,144,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,0,0,0,17,0,4,0,0,4,3,4,0,0,23
506021311,0,0,0,0,3,0,3,0,0,4,14,5,4,8,10,11,3,0,0,53,15,3,4,0,18,16,5,0,0,63,0,0,0,6,3,0,0,0,0,8,31,10,9,12,22,30,15,0,0,134,16,5,0,11,25,23,9,0,0,88,56,15,15,37,52,38,18,0,3,240,27,6,3,3,39,47,47,0,0,171,17,8,6,10,30,31,19,0,3,118,7,0,0,3,5,12,8,0,0,34,8,0,0,0,9,11,0,0,0,30,9,0,0,0,0,3,0,0,0,16,41,17,21,51,89,78,38,0,3,321,12,6,7,9,10,14,17,0,0,88,31,3,4,11,38,31,14,0,0,138,19,3,5,0,6,3,7,0,0,50,82,26,23,45,96,94,43,0,3,405,0,0,0,4,4,9,8,0,0,29,13,0,0,0,12,9,13,0,0,51,13,8,10,13,26,33,9,0,6,122
506031124,0,0,0,0,5,0,0,0,0,12,5,5,7,7,8,13,0,0,0,47,102,21,42,41,96,77,50,0,5,432,60,6,12,23,42,18,11,0,0,180,21,10,11,15,45,44,15,0,4,175,28,3,7,9,29,16,35,0,3,130,48,8,10,25,75,68,76,0,3,320,20,10,5,16,64,43,61,0,5,227,22,8,7,16,24,32,65,0,0,175,8,0,0,4,4,3,3,0,0,23,3,0,0,3,6,0,0,0,0,18,12,0,0,5,3,5,0,0,0,27,55,14,21,32,52,32,31,5,0,247,24,5,4,14,27,39,56,0,0,164,47,9,9,12,27,22,18,0,0,139,545,168,204,301,429,391,289,11,10,2355,341,68,95,143,427,316,229,0,11,1630,8,6,0,3,4,0,3,0,0,29,38,10,17,10,39,64,40,0,0,217,33,9,22,26,62,53,36,0,11,251
506031125,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,0,7,6,4,0,0,0,12,0,0,0,0,3,3,0,0,0,9,14,5,0,0,12,6,0,0,0,41,9,0,0,3,3,0,0,0,0,10,20,12,6,14,26,17,11,0,0,109,12,0,13,14,47,29,22,0,0,133,6,0,9,5,9,6,5,0,0,35,3,4,0,0,0,0,0,0,0,11,3,5,0,0,4,4,0,0,0,21,0,0,0,0,0,0,0,0,0,13,22,5,5,5,3,5,8,0,0,50,7,0,0,0,6,3,13,0,0,28,5,0,0,0,5,3,0,0,0,8,32,9,4,12,17,12,4,0,0,92,27,7,14,18,22,18,11,0,0,114,0,0,0,0,0,3,0,0,0,5,19,0,8,12,8,10,6,0,6,56,8,4,0,3,17,13,6,0,3,53
506031126,15,8,0,3,16,9,16,0,0,75,88,25,22,26,91,75,50,0,3,374,357,79,94,153,454,332,190,4,24,1685,37,5,12,19,21,29,8,0,0,130,176,29,44,76,195,148,75,0,8,757,296,47,64,82,237,204,125,6,11,1064,116,20,17,43,95,105,89,0,7,497,33,10,10,3,29,41,23,0,4,142,131,32,36,55,179,150,91,3,16,688,10,0,6,7,9,14,6,0,0,42,8,3,3,7,14,0,8,0,0,46,21,4,4,3,13,21,15,0,0,86,87,24,29,53,133,128,60,0,5,525,31,13,7,16,46,41,57,0,0,213,33,5,12,11,23,13,4,0,0,99,7,0,0,4,9,8,11,0,0,37,49,10,11,15,44,54,22,0,7,204,0,0,0,0,5,5,0,0,0,12,54,9,17,22,79,63,25,0,7,274,158,34,48,91,204,163,133,0,30,866
506031127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,15,4,5,3,27,15,4,0,0,66,0,0,0,0,0,0,0,0,0,0,41,6,16,20,33,31,20,0,0,173,9,4,4,9,14,9,4,0,0,53,161,54,48,139,311,256,169,4,15,1145,25,11,17,44,148,179,271,0,4,704,22,8,11,11,37,37,71,0,3,195,3,0,0,5,18,3,6,0,0,40,26,0,10,7,20,5,0,0,0,64,14,6,7,7,8,16,6,0,0,66,19,5,5,13,21,17,27,0,0,108,15,4,10,18,32,30,52,0,3,161,175,37,44,66,104,63,24,0,12,521,109,21,38,31,64,48,23,0,3,336,131,31,44,83,225,177,105,0,4,793,10,0,5,8,14,23,6,0,0,67,31,11,10,18,59,65,65,0,4,263,35,3,15,20,62,56,50,0,12,273
506031128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,10,4,3,10,20,14,0,0,0,51,0,0,0,0,3,0,0,0,0,8,37,5,7,20,62,41,33,0,4,207,3,5,0,0,37,30,29,0,0,102,4,0,5,8,4,9,4,0,0,33,6,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,11,5,3,0,0,5,0,0,0,0,11,16,7,4,5,9,5,7,0,0,40,9,0,3,0,0,15,4,0,0,34,3,0,0,0,3,0,0,0,0,9,73,7,17,25,37,27,20,0,0,213,39,5,14,24,48,30,17,0,0,178,3,0,0,0,0,0,0,0,0,10,4,0,0,4,5,10,7,0,0,36,0,0,0,3,17,14,8,0,4,55
506031129,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,12,3,3,7,8,6,5,0,0,45,0,0,3,3,0,0,0,0,0,9,15,5,4,8,12,13,10,0,0,67,11,0,0,11,42,18,15,0,0,94,0,0,0,0,9,10,15,0,0,34,0,0,0,0,0,3,3,0,0,8,16,0,4,7,5,5,0,0,0,34,12,0,0,4,3,10,5,0,0,31,23,4,8,6,10,18,8,0,0,75,0,0,0,4,9,3,3,0,0,29,10,0,6,0,10,5,3,0,0,32,41,6,8,13,24,11,8,0,0,114,49,18,23,25,61,45,34,0,0,247,0,0,0,0,4,0,0,0,0,5,16,0,10,8,5,4,0,0,0,32,6,7,6,6,8,5,7,0,0,39
506031130,9,0,5,3,9,13,11,0,0,51,155,39,40,86,174,117,57,4,5,681,417,96,111,154,412,319,159,0,11,1680,32,0,7,15,30,20,17,0,0,125,169,27,67,91,206,192,89,0,13,848,245,48,65,88,238,152,77,0,10,922,85,23,18,24,69,53,33,0,5,308,34,7,7,0,8,16,12,0,0,85,317,57,99,154,358,304,283,0,15,1583,8,0,0,5,7,15,9,0,0,47,9,0,6,10,8,4,4,0,0,49,34,10,13,16,50,34,20,0,0,173,50,11,9,21,54,60,37,0,0,244,42,4,11,28,38,25,31,0,0,183,42,4,13,6,18,13,4,0,0,97,18,3,0,6,8,13,0,0,0,52,33,5,9,5,32,18,8,0,0,108,23,3,8,9,9,8,3,0,0,69,107,17,28,35,123,88,68,4,6,471,175,39,44,61,214,162,99,7,23,822
506031131,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,10,35,4,6,6,27,17,14,0,0,106,0,0,0,0,0,0,0,0,0,0,40,11,11,18,31,35,12,0,3,162,13,0,4,10,6,0,5,0,0,29,53,10,25,35,75,46,35,0,5,283,28,4,6,26,80,81,86,0,5,318,11,0,7,9,12,7,5,0,0,54,3,0,4,0,5,3,4,0,0,14,7,3,0,4,0,0,0,0,0,23,10,3,11,5,16,12,9,0,0,62,40,9,15,20,23,23,9,0,0,149,11,3,3,4,10,15,9,0,0,52,6,0,0,6,6,8,4,0,0,34,119,29,25,38,77,59,24,0,0,374,67,21,22,35,64,63,36,0,0,307,0,0,0,8,10,4,4,0,0,26,37,12,14,13,47,32,16,0,0,162,22,7,4,21,30,27,27,0,9,138
506041132,0,0,0,0,0,0,3,0,0,7,11,9,4,5,4,11,7,0,6,46,29,5,8,4,22,14,10,0,0,90,0,0,3,5,3,0,0,0,0,11,37,8,11,30,46,49,13,0,5,205,22,3,6,8,26,13,6,0,0,89,67,7,21,35,51,52,18,0,0,256,13,4,7,6,28,22,13,0,0,95,62,15,26,18,93,74,53,0,5,340,6,0,0,0,6,7,0,0,0,15,5,3,0,0,0,0,0,0,0,15,12,9,0,4,9,16,3,0,0,58,9,3,6,5,9,11,4,0,0,49,13,3,3,4,10,9,14,0,3,61,15,4,7,6,12,3,0,0,0,49,77,20,29,45,72,48,17,0,0,294,23,9,7,13,50,38,32,0,0,182,0,0,0,0,4,0,0,0,0,15,40,10,6,8,28,24,13,0,0,133,37,0,11,10,40,26,18,0,3,151
