POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
504031060,0,13,3,0,4,0,0,16,15,9,5,0,0,27,12,11,11,0,0,36,15,4,7,3,0,33,5,3,12,6,0,19,3,0,3,0,0,12,3,0,0,0,0,7,0,3,5,0,0,15,89,45,60,12,3,215,28,0,0,0,0,32,13,0,4,0,0,18,8,0,0,0,0,10,4,0,0,3,0,10,6,0,0,4,0,15,7,3,8,0,0,19,6,5,6,0,0,13,10,3,8,0,0,26,14,8,4,0,0,23,13,0,12,0,0,25,8,3,4,4,0,21,3,0,4,6,0,12,5,0,6,3,0,11,117,32,54,27,0,225,4,0,0,0,0,8,4,0,0,0,0,7,213,74,118,39,4,453
504031061,0,819,738,26,19,0,0,784,689,22,21,0,0,734,669,25,20,4,4,730,501,24,7,5,0,545,346,15,9,0,0,371,112,8,3,0,0,126,23,4,3,0,0,30,4,0,6,0,0,13,6004,202,128,17,13,6361,74,0,0,0,0,76,135,6,3,0,0,145,92,0,9,0,0,100,89,3,8,0,0,105,109,3,12,4,4,131,73,0,4,4,0,87,70,5,9,3,0,90,58,6,6,0,0,70,45,5,14,0,0,62,45,7,18,3,0,76,29,4,0,0,0,41,14,0,6,0,0,22,0,0,0,0,0,12,832,50,87,25,10,1002,272,0,7,0,0,286,85,4,6,4,5,111,7189,258,234,45,35,7762
504031062,0,125,69,12,15,0,0,105,70,6,13,0,0,92,74,3,15,0,0,93,57,6,8,4,3,79,31,10,8,0,0,51,3,0,4,0,0,11,4,4,3,5,0,11,0,0,0,0,0,0,679,81,84,11,3,865,118,0,0,0,0,117,106,0,6,0,0,104,74,0,7,0,0,88,77,5,16,0,0,95,63,5,15,0,0,84,56,8,7,3,0,77,38,3,6,0,0,57,35,3,8,5,0,48,45,0,22,0,0,65,30,0,3,0,0,41,18,4,8,3,0,34,5,0,5,0,0,10,7,0,0,3,0,9,670,30,108,21,3,836,60,5,0,0,5,65,24,3,0,0,5,32,1435,113,200,35,16,1797
504031063,3,1544,1234,126,57,10,3,1428,1204,157,69,18,4,1451,1178,200,79,8,14,1473,949,176,79,10,3,1213,606,142,54,4,9,810,196,77,29,0,4,303,41,18,7,9,0,70,11,10,6,5,0,32,10663,1179,522,77,50,12488,397,0,6,5,3,406,468,0,9,4,0,485,293,0,13,8,0,312,332,17,20,9,0,377,341,26,28,10,4,408,256,28,24,6,0,323,279,25,24,5,9,339,258,33,25,5,6,320,244,42,25,7,0,321,227,36,37,16,4,318,126,43,21,6,0,197,55,27,10,4,0,99,24,13,6,4,0,49,3302,303,238,82,23,3953,365,21,7,9,0,410,231,15,24,6,22,293,14558,1517,797,174,97,17146
504031064,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,22,4,0,0,0,22
504031065,0,166,151,8,6,3,0,161,178,12,8,4,0,202,184,12,15,5,0,214,157,16,11,4,0,189,93,14,5,0,0,111,35,9,3,4,0,57,0,0,4,0,0,8,0,4,4,0,0,12,1323,94,81,18,0,1518,103,0,0,0,0,103,67,0,0,0,0,70,50,0,7,0,0,56,71,0,8,6,0,83,54,0,4,0,0,67,69,0,8,0,0,86,74,4,12,0,0,90,66,3,0,0,0,67,81,0,7,0,0,98,56,3,11,4,0,76,40,7,8,6,0,52,11,0,5,3,0,23,10,6,0,4,0,15,758,25,76,28,0,893,92,0,0,0,0,93,17,0,0,0,0,25,2197,120,160,50,3,2531
504031066,0,1022,976,53,32,4,0,1075,911,53,45,4,5,1021,975,67,36,4,3,1085,861,66,43,4,5,983,546,46,33,7,5,635,178,15,22,0,3,220,35,11,8,0,0,57,4,7,5,0,0,13,8328,396,310,39,31,9101,1033,0,0,7,0,1042,940,0,10,4,0,952,566,3,23,0,4,600,569,6,17,3,0,600,585,10,35,7,0,638,514,13,18,5,4,550,481,21,20,8,0,532,471,7,22,9,0,515,414,12,31,0,0,470,399,13,23,4,3,439,204,7,33,4,0,251,81,7,12,8,0,107,47,11,5,3,0,63,6306,125,240,59,18,6747,709,11,4,0,4,732,233,12,12,3,21,285,15575,548,569,102,72,16867
504031067,0,19,12,11,3,0,0,32,26,7,5,0,0,39,26,5,9,0,0,29,18,6,6,0,0,23,21,4,4,0,0,23,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,188,33,32,0,0,253,28,0,0,0,0,28,11,0,5,0,0,19,11,0,0,0,0,20,17,5,11,0,0,29,17,4,7,3,0,29,9,5,4,0,0,17,8,0,0,3,0,13,11,0,8,3,0,23,11,0,4,0,0,12,11,0,8,0,0,18,11,0,0,0,0,17,0,0,4,0,0,7,0,0,5,0,0,3,153,20,51,10,0,229,13,0,3,0,0,21,10,0,0,0,0,13,364,58,88,13,6,524
504031068,0,95,52,15,10,0,0,74,60,17,8,0,0,98,63,30,17,4,0,115,49,33,13,0,0,92,31,11,9,0,0,50,15,3,9,5,0,30,5,3,0,3,0,14,0,0,7,0,0,4,528,143,111,18,0,806,66,0,3,0,0,68,53,0,5,0,0,57,34,0,8,3,0,44,43,5,18,5,0,65,23,3,17,8,0,54,28,8,20,4,0,54,30,11,8,3,0,44,43,5,10,0,0,66,20,6,10,3,0,40,27,9,15,4,0,51,14,7,8,9,0,37,7,6,9,4,0,18,4,0,6,7,0,20,387,53,128,52,4,622,45,0,7,0,0,58,16,0,4,0,3,23,976,204,250,69,10,1506
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,99,62,12,12,0,0,88,63,18,8,5,0,91,63,6,10,0,0,83,46,3,6,0,0,51,20,3,0,0,0,20,3,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,572,75,109,6,6,765,188,0,0,3,0,189,100,0,0,0,0,101,60,0,9,0,0,72,51,8,27,0,0,86,59,3,26,0,0,97,59,5,27,0,0,92,40,9,11,3,0,55,44,4,10,0,0,59,29,8,8,0,0,43,20,0,3,0,0,29,9,5,4,0,0,20,3,0,0,0,0,5,0,0,0,0,0,0,666,36,129,16,5,848,58,4,7,0,0,65,32,4,0,0,0,37,1321,113,247,26,8,1716
504031299,3,68,32,15,6,0,0,57,35,9,4,0,0,53,28,11,8,0,0,45,22,15,17,4,0,48,10,4,10,0,0,32,5,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,322,90,105,13,3,538,149,0,4,0,0,152,70,0,0,0,0,71,56,0,12,5,0,70,43,7,14,4,0,68,22,5,12,0,0,41,26,0,6,0,0,31,19,0,10,6,0,35,17,0,8,0,0,26,14,0,7,0,0,23,13,3,3,3,0,25,3,3,6,9,0,17,0,6,0,0,0,0,0,0,4,5,0,8,423,28,87,27,0,570,26,0,4,0,0,32,10,3,0,0,0,16,783,123,200,37,5,1157
504031300,0,242,188,23,23,0,0,235,180,24,22,3,0,226,148,20,26,4,0,200,116,12,21,0,0,146,74,11,9,0,0,90,18,3,3,0,0,25,0,0,0,0,0,6,0,0,0,0,0,3,1510,145,172,17,7,1848,588,0,4,4,3,600,310,0,10,4,0,319,159,0,9,0,0,171,183,3,24,0,0,211,185,17,12,6,0,221,177,11,30,0,0,211,149,6,23,9,0,184,132,5,25,9,0,169,98,0,7,3,0,110,70,6,9,0,0,89,32,0,8,3,0,46,16,0,6,0,0,21,0,0,0,0,0,7,2094,50,174,32,5,2343,153,0,5,0,3,167,66,3,5,0,5,73,3823,198,349,50,18,4434
505011070,0,111,74,9,7,0,0,91,111,3,13,0,0,131,91,14,20,0,0,121,71,15,13,0,0,96,66,3,3,0,0,76,13,5,8,0,0,26,3,0,0,0,0,5,0,0,0,0,0,0,759,75,102,5,0,940,306,0,3,0,0,308,140,0,0,0,4,145,60,0,9,0,0,73,65,0,19,0,0,84,59,3,15,4,0,80,79,3,12,4,0,101,63,0,18,0,0,87,64,4,16,0,0,90,78,6,11,0,0,95,58,4,14,0,0,75,29,0,5,4,0,43,13,0,11,0,0,23,10,0,3,0,0,9,1023,30,132,17,5,1206,90,0,9,3,0,106,17,0,0,0,0,19,1889,109,243,23,6,2270
505011071,0,104,69,15,10,0,0,100,87,23,20,0,0,128,95,26,26,0,4,155,68,16,33,0,0,117,35,13,16,0,0,58,3,4,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,5,717,124,143,8,7,996,308,0,3,0,0,310,158,0,3,0,0,165,76,0,17,0,0,88,76,0,15,3,0,95,72,8,33,3,0,109,62,4,29,4,0,96,73,7,32,7,0,117,84,12,24,0,0,125,84,15,21,4,0,131,53,7,18,0,0,83,35,4,19,0,0,58,12,0,7,3,0,25,0,0,0,0,0,3,1103,53,208,32,3,1399,64,4,3,3,0,79,36,4,0,0,6,47,1918,184,366,38,15,2519
505011072,0,157,101,28,18,3,0,158,94,38,15,3,0,160,133,45,30,0,0,209,87,32,24,0,0,143,59,25,19,0,0,105,18,8,10,5,0,39,8,3,10,0,0,20,0,0,4,0,0,6,959,248,169,16,7,1398,284,0,0,6,0,287,155,0,9,0,0,158,82,0,7,0,0,90,95,4,14,5,0,113,129,15,14,7,0,160,124,8,25,3,0,161,136,14,31,0,0,185,125,12,22,6,0,158,110,19,21,4,0,156,132,18,26,4,0,184,64,12,25,8,0,103,15,10,14,4,0,51,18,6,0,3,0,28,1469,102,220,43,5,1843,115,11,14,0,0,131,29,4,0,6,3,40,2565,358,405,60,15,3414
505011073,0,204,128,27,28,0,0,187,161,23,24,0,0,213,130,20,26,0,0,178,116,15,15,0,0,145,78,12,13,0,0,101,32,8,10,0,0,52,8,3,5,0,0,20,0,0,0,0,0,0,1298,173,170,4,6,1652,524,0,0,0,0,526,272,0,7,0,0,277,122,0,5,0,0,130,125,7,12,10,0,151,90,8,38,0,0,140,116,11,22,5,0,158,120,7,26,0,4,157,132,10,21,0,0,168,113,4,24,0,0,142,100,8,26,4,0,134,46,10,17,10,4,80,26,7,15,4,0,46,9,6,5,3,0,21,1794,84,211,33,10,2122,118,9,12,0,0,139,40,6,9,3,0,50,3241,269,397,50,18,3971
505011074,0,60,26,13,16,0,0,51,35,8,16,3,0,65,28,12,18,5,0,61,37,10,13,3,0,64,20,12,7,0,0,38,8,4,3,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,285,83,112,12,0,492,58,0,0,0,0,58,52,0,0,0,0,51,23,0,14,0,0,39,19,4,9,0,0,38,33,4,18,0,0,52,40,4,10,3,5,65,23,4,16,3,0,48,32,6,14,3,0,52,28,4,15,0,4,50,32,11,15,5,0,62,9,3,9,6,0,33,5,0,6,0,0,14,0,0,3,0,0,9,354,45,136,21,6,561,30,3,9,0,0,45,7,0,3,0,0,17,677,131,264,36,9,1113
505011075,4,188,124,35,14,4,0,176,150,48,15,0,4,218,143,33,21,0,0,197,109,34,26,4,0,168,71,26,10,4,0,113,17,17,10,0,0,42,5,5,0,0,0,10,0,0,0,0,0,0,1387,243,133,16,9,1794,743,4,0,4,0,756,546,3,7,0,0,555,189,0,18,0,0,204,160,8,13,0,0,178,121,13,10,5,0,153,106,15,32,0,0,160,153,14,17,8,0,185,138,11,25,3,0,178,115,13,18,10,0,156,114,20,26,4,0,167,55,11,18,0,0,81,11,7,13,3,0,38,4,7,7,3,0,19,2463,134,189,33,10,2826,141,14,18,5,0,171,46,4,7,3,3,57,4035,392,343,53,16,4849
505011076,0,37,9,16,5,0,0,33,19,8,20,0,0,49,23,27,27,0,0,79,23,20,21,5,0,65,7,11,14,0,0,32,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,172,105,118,4,0,395,52,0,0,0,0,57,40,0,7,0,0,42,6,0,8,0,0,10,7,0,8,0,0,18,16,7,10,3,0,38,8,8,17,3,0,44,13,0,17,3,0,34,16,4,18,8,0,45,12,4,13,0,0,35,9,13,10,7,0,38,5,5,9,0,0,26,0,4,0,0,0,4,0,0,0,0,0,0,183,56,122,20,3,392,9,5,5,0,0,18,8,0,0,0,3,13,365,164,247,33,9,821
505011077,3,1165,1041,58,44,3,0,1150,1065,86,46,4,0,1200,1149,70,39,8,9,1275,947,72,53,5,0,1080,578,55,19,0,0,663,167,27,21,0,0,213,27,8,7,0,0,40,4,3,0,0,0,7,9388,482,339,34,18,10259,1376,0,9,3,3,1394,1335,0,11,6,0,1357,755,13,28,4,4,792,717,15,32,6,4,776,825,24,50,5,6,901,760,17,45,12,0,835,769,24,27,3,0,821,712,16,44,10,4,790,649,20,39,3,0,710,517,17,38,9,0,579,239,15,20,8,0,275,87,10,10,7,0,113,30,6,5,0,0,34,8755,170,359,72,23,9381,803,3,14,0,10,834,220,7,14,7,17,261,19163,667,727,112,70,20738
505011078,0,99,48,15,21,0,0,80,91,16,24,0,0,138,92,22,23,0,0,134,43,8,21,0,0,68,51,13,10,0,0,78,8,6,15,0,0,26,5,4,0,0,0,8,0,0,0,0,0,0,642,107,146,6,0,896,123,0,0,0,0,121,94,0,0,0,0,101,55,0,0,0,0,55,89,0,11,0,0,101,98,9,24,0,0,131,92,6,23,0,0,125,106,9,17,5,0,134,89,6,14,3,0,113,99,14,17,4,0,138,80,9,12,6,0,108,30,9,27,6,0,73,10,6,10,0,0,33,3,3,5,0,0,9,966,71,164,30,4,1236,84,3,4,5,0,91,39,0,8,0,0,47,1730,184,324,37,3,2276
505011079,0,66,23,17,15,0,0,56,32,32,25,0,0,90,23,19,30,0,0,74,22,19,19,0,0,69,8,12,8,0,0,35,5,0,4,0,0,10,6,4,5,0,0,5,0,0,0,0,0,0,269,152,137,10,0,559,124,0,4,0,0,129,65,0,5,0,3,71,23,0,6,0,0,31,31,3,5,0,0,40,38,8,10,3,0,62,24,5,13,3,0,50,36,7,20,0,0,67,25,4,17,3,0,43,30,11,18,4,0,69,23,14,17,6,0,63,22,7,11,6,0,47,0,14,15,3,0,32,3,0,0,0,0,8,444,79,150,35,4,709,24,4,3,0,0,38,7,0,0,0,0,10,745,231,292,45,4,1317
505011080,0,79,63,9,14,0,0,86,67,14,11,0,3,95,83,22,10,3,0,120,38,23,8,0,0,71,43,15,12,0,0,72,8,10,5,0,0,22,0,0,0,0,0,0,5,0,0,0,0,6,548,100,82,9,0,748,92,0,0,0,0,95,66,0,0,0,0,74,24,0,0,0,0,26,40,0,6,0,0,51,44,5,16,0,0,64,55,9,17,7,0,88,51,9,7,4,0,76,59,10,18,4,0,83,58,3,14,0,0,71,28,9,17,3,0,57,26,3,13,0,0,41,8,4,8,0,0,20,0,4,3,0,0,9,563,60,118,19,0,765,31,4,5,0,0,37,10,0,0,0,0,19,1157,165,205,38,6,1562
505011081,0,84,78,12,13,4,0,107,95,10,16,0,0,126,98,10,13,3,0,124,98,3,7,0,0,113,60,7,10,0,0,78,21,4,5,0,0,29,7,0,0,0,0,5,0,0,0,0,0,0,689,75,95,7,0,868,55,0,0,0,0,56,62,0,5,0,0,66,36,0,3,0,0,42,36,4,18,0,0,59,55,7,21,4,0,88,64,3,14,0,0,79,61,3,11,0,0,77,76,5,12,0,0,94,55,3,8,0,0,65,44,8,12,0,0,66,26,0,12,0,0,42,15,0,3,0,0,17,3,0,0,0,0,4,587,35,115,13,0,749,46,0,4,0,0,52,17,0,3,0,3,20,1341,114,213,21,0,1695
505011082,0,57,56,20,7,0,0,79,54,23,12,0,0,92,45,24,18,3,0,99,40,27,11,0,0,75,34,18,15,0,0,59,15,11,10,0,0,38,4,3,3,0,0,13,0,4,0,0,0,4,417,155,98,9,6,680,79,0,0,4,0,82,65,0,5,0,0,73,30,0,0,0,0,30,22,0,5,0,0,33,35,3,11,0,0,60,42,9,16,0,0,71,33,10,9,4,0,58,35,17,22,5,0,79,34,17,16,0,0,66,33,14,25,0,0,76,22,14,13,3,0,53,21,11,12,5,0,49,3,7,0,3,0,11,454,111,141,36,5,738,29,6,7,0,0,46,14,6,0,0,4,25,923,272,247,43,12,1493
505011083,0,57,41,13,8,0,0,58,69,18,10,0,0,87,50,12,16,0,0,87,49,14,14,3,0,85,34,11,12,0,3,59,16,8,5,0,0,30,3,0,3,0,0,3,0,0,0,0,0,0,464,103,78,7,9,654,116,0,7,3,0,123,120,0,7,0,0,124,41,0,9,0,0,49,44,6,10,0,0,62,53,3,15,0,0,70,49,7,4,4,0,61,39,4,13,6,0,68,57,7,17,0,0,77,51,3,22,6,0,85,60,7,10,0,3,85,27,8,11,4,0,42,4,0,5,0,0,11,0,3,4,3,0,14,658,49,131,27,3,869,40,4,9,0,0,55,15,3,0,0,0,25,1177,155,219,32,12,1599
505021084,3,1116,818,112,30,5,3,964,931,111,37,3,5,1093,846,92,44,3,0,989,670,80,42,0,0,795,452,65,31,4,0,549,162,26,17,0,0,208,22,15,12,3,0,51,9,4,0,0,0,14,7595,701,328,31,20,8675,344,5,4,4,0,355,366,0,4,0,0,379,257,3,14,0,0,276,315,13,27,6,0,359,267,19,37,0,0,329,277,25,21,3,3,336,264,26,25,6,4,328,239,19,27,3,0,287,193,24,19,4,5,239,194,21,24,8,0,248,113,21,28,5,0,170,65,22,7,3,0,106,27,13,13,3,0,44,2916,213,255,46,20,3446,380,21,14,5,0,419,158,8,12,8,12,193,11044,943,615,83,52,12733
505021085,0,116,95,10,23,0,0,126,108,5,19,0,4,138,99,9,21,0,0,130,84,5,7,0,0,97,63,0,13,0,0,79,18,5,4,0,0,24,9,0,0,0,0,10,0,0,0,0,0,0,770,57,133,4,10,974,79,0,3,0,0,80,73,0,5,0,0,76,59,4,14,0,0,75,69,3,11,0,0,90,73,5,14,7,0,93,67,3,15,0,0,88,76,11,14,0,0,102,66,0,17,0,0,91,65,4,19,0,3,92,61,5,12,3,5,85,45,5,9,0,0,56,18,3,9,0,0,26,10,0,0,0,0,14,762,41,142,11,15,961,54,4,13,0,0,70,36,0,3,0,8,51,1620,97,297,19,25,2059
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
505021088,0,239,140,26,11,0,0,181,117,21,22,3,0,164,102,26,17,0,0,143,92,32,22,0,0,146,61,18,17,0,0,92,15,7,6,0,0,29,0,6,9,0,0,13,0,0,0,0,0,3,1231,196,163,10,7,1610,657,0,4,4,0,661,470,0,11,0,0,480,184,0,23,3,0,216,141,16,18,0,0,178,138,10,27,3,0,175,118,3,17,0,0,136,89,13,16,4,0,125,90,9,24,3,0,123,106,17,27,4,0,158,86,3,19,0,0,111,50,9,15,0,0,78,31,6,12,3,0,52,10,5,3,0,0,12,2163,99,219,35,9,2510,147,4,16,0,3,168,42,0,0,0,0,52,3579,302,398,44,16,4343
505021089,5,363,237,57,39,0,0,336,247,56,46,8,0,354,260,46,43,0,0,349,216,31,30,0,0,287,146,22,16,0,0,176,52,12,9,0,0,70,9,15,3,0,0,28,0,0,6,0,0,9,2346,320,242,15,7,2935,517,0,9,0,0,527,541,3,5,0,4,554,226,4,11,0,0,246,216,9,16,5,0,238,227,20,35,3,0,284,199,13,38,7,0,266,191,15,31,6,0,246,182,27,38,0,0,244,209,13,35,6,0,259,196,23,29,9,0,253,90,21,37,3,0,154,46,8,18,4,0,77,17,8,7,0,0,31,2860,165,307,48,13,3391,207,15,15,0,0,238,76,6,5,3,4,94,5487,504,571,73,21,6659
505021090,7,146,47,15,15,0,0,81,61,10,14,5,0,85,61,8,16,0,0,87,43,9,12,4,0,70,33,5,7,3,0,47,14,4,3,0,0,17,6,0,0,0,0,10,0,3,0,0,0,3,570,101,127,11,10,821,86,0,3,0,0,94,81,0,4,0,0,90,67,3,22,0,0,91,65,4,16,0,0,95,77,6,26,5,0,112,54,7,22,3,0,83,50,3,17,0,0,79,43,3,26,4,4,75,59,6,11,0,0,81,42,8,7,4,0,64,24,4,14,0,0,43,8,0,6,3,0,16,3,0,0,0,0,5,664,45,182,25,3,920,41,3,3,4,0,49,25,0,4,0,3,41,1303,148,319,33,20,1831
505021091,4,2314,1879,159,44,3,4,2083,1789,152,52,0,8,2008,1666,169,51,4,3,1888,1406,149,39,4,5,1600,853,108,42,6,0,1018,295,60,18,0,0,376,44,42,12,0,0,95,6,14,0,0,0,23,15550,1117,372,37,40,17114,318,0,4,5,0,324,749,10,12,5,4,776,531,8,14,0,3,554,632,18,27,4,0,682,651,22,21,7,0,706,601,24,22,0,0,651,522,26,24,9,4,574,479,27,22,3,0,525,426,33,27,0,0,487,386,26,18,13,0,447,247,31,16,7,3,301,107,28,11,6,0,152,42,19,3,11,4,72,5680,257,233,66,24,6257,765,19,15,5,7,809,278,27,17,8,24,353,22274,1421,634,109,94,24529
505021092,0,180,86,25,23,7,0,141,68,36,30,0,0,136,56,23,28,3,0,112,50,26,21,0,0,97,36,17,7,0,0,64,7,12,6,0,0,35,0,4,3,0,0,9,0,3,0,0,0,4,844,212,203,19,0,1287,237,0,6,0,0,244,237,0,7,0,0,247,149,10,19,0,0,175,125,16,35,5,0,178,94,9,36,4,0,140,77,12,38,0,0,131,74,14,18,5,0,110,60,5,26,0,0,89,45,16,31,0,0,95,39,20,21,0,0,86,21,14,20,4,4,60,13,3,8,0,0,30,5,11,8,0,0,23,1187,121,266,32,7,1608,80,8,9,0,0,96,32,5,0,0,0,44,2145,348,482,48,12,3037
