POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
502011025,8,6,4,12,3,3,42,0,8,25,16,5,20,6,0,74,0,6,21,30,21,18,9,5,125,0,21,41,56,30,21,9,0,174,0,15,51,46,36,29,8,0,183,0,12,51,42,51,35,3,0,184,0,0,27,41,52,14,4,0,147,0,0,32,55,57,57,6,0,203,0,0,5,12,7,11,0,0,32,0,0,4,14,22,14,6,0,63,0,0,4,3,0,0,0,0,3,13,76,273,340,315,245,52,5,1317,0,0,0,0,5,7,0,0,9,6,0,0,0,0,6,0,0,16,4,5,11,3,0,3,0,0,20,5,5,7,5,3,3,0,0,31,29,4,11,8,8,9,3,4,64,32,31,13,17,9,19,3,0,124,19,35,24,16,15,21,0,0,130,4,29,33,30,17,11,3,0,129,4,20,84,53,31,36,3,0,229,0,13,46,34,24,16,3,0,132,0,8,29,29
502011026,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,6,3,0,0,0,6,0,0,0,10,0,0,0,0,11,0,0,0,4,0,0,0,0,7,0,0,4,0,3,3,0,0,9,0,0,0,0,5,6,0,0,10,0,0,3,5,4,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,16,29,23,18,8,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,4,3,0,0,0,0,0,12,3,0,0,0,4,0,0,0,13,3,6,0,4,0,5,0,0,16,0,3,0,3,5,0,0,0,10,0,0,7,5,3,0,0,0,16,0,3,4,3,5,0,0,0,20,0,0,0,6,0,10,0,0,13,0,0,5,3
502011027,4,4,4,0,3,0,23,0,3,10,9,6,0,0,0,35,0,8,13,11,13,3,3,0,48,0,4,15,9,17,8,0,0,57,0,14,18,11,15,6,8,0,68,0,5,33,22,16,16,0,0,95,0,0,33,9,25,13,5,0,83,0,0,14,44,57,31,0,0,144,0,0,0,0,3,0,0,0,10,0,0,0,4,3,0,4,0,8,0,0,0,0,0,0,0,0,5,0,36,153,145,165,91,26,0,616,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,3,4,0,3,0,3,0,11,0,0,3,0,0,0,0,0,7,0,0,3,6,3,3,0,0,14,4,0,4,14,10,5,0,0,40,8,14,3,8,11,6,0,0,40,0,9,8,3,3,9,0,0,34,0,8,23,14,17,12,3,0,73,0,4,9,8,12,6,3,0,42,0,6,7,10
502011028,3,4,4,4,0,0,18,0,0,5,0,3,0,4,0,12,0,0,5,0,5,6,5,0,26,0,0,12,11,4,11,0,0,42,0,3,17,3,7,7,4,0,29,0,5,17,15,17,11,3,0,65,0,0,6,11,12,13,5,0,44,0,0,14,38,29,18,5,0,100,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79,87,88,76,23,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,7,0,3,0,11,0,0,0,4,0,3,3,0,9,0,0,3,0,10,0,0,0,15,0,3,10,0,7,8,0,0,22,0,0,3,0,5,4,0,0,18,0,4,0,0
502011029,0,4,5,7,0,0,14,0,0,4,0,7,4,0,0,16,0,0,5,8,0,3,0,0,20,0,5,10,7,6,5,0,0,36,0,12,17,10,7,0,5,0,55,0,0,20,19,14,8,3,0,69,0,0,17,12,14,16,7,0,65,0,9,30,40,57,29,11,0,172,0,0,3,22,9,9,0,0,50,0,0,0,8,13,18,0,0,46,0,0,0,0,0,0,0,0,0,3,30,111,140,143,103,28,0,563,0,0,0,0,3,0,0,0,6,5,0,0,0,0,5,0,0,14,0,3,0,4,0,0,0,0,13,0,3,0,3,6,0,0,0,18,3,5,4,0,0,8,0,0,25,16,0,8,8,0,9,12,0,56,23,12,9,9,10,4,3,0,74,3,22,19,17,18,17,7,0,97,0,19,23,25,19,16,0,0,98,0,13,24,14,15,12,6,0,87,0,7,34,16
503011030,0,0,5,7,0,0,14,0,0,0,14,4,5,0,5,22,0,0,4,3,0,8,4,4,24,0,0,14,3,10,6,3,0,43,0,4,4,7,6,3,4,3,26,0,3,8,11,5,4,0,0,35,0,0,9,3,0,7,4,0,28,0,0,5,10,11,12,3,0,47,0,0,0,3,4,8,6,0,21,0,0,3,4,15,16,6,3,50,0,0,0,0,0,0,0,0,0,3,7,56,65,81,82,29,10,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,3,0,4,6,0,0,0,0,0,11,0,8,4,3,0,3,0,0,21,0,3,9,3,5,0,0,0,22,0,5,8,6,5,3,0,0,34,0,0,9,4,0,3,0,0,15,0,0,3,0
503011031,24,8,4,3,12,5,78,0,4,16,12,12,9,7,0,67,0,8,24,22,19,16,11,0,104,0,12,49,23,33,32,12,0,166,0,10,65,32,35,26,5,5,172,0,4,52,32,42,42,14,0,190,0,0,40,39,31,33,5,0,157,0,0,76,102,83,66,19,0,347,0,0,7,24,23,9,11,4,76,0,0,13,38,54,21,17,4,153,0,0,5,3,0,0,0,0,7,28,87,388,372,341,263,122,26,1625,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,6,7,0,0,0,0,5,0,0,14,5,4,4,0,0,0,0,0,17,9,7,7,4,0,6,0,0,31,3,20,8,3,9,0,0,0,45,0,11,13,7,0,11,0,0,42,0,11,25,12,9,9,5,0,76,0,9,30,25,17,7,0,0,85,0,3,31,17,6,12,0,0,76,0,0,12,18
503011032,5,6,3,3,3,0,24,0,0,4,11,0,4,0,0,24,0,3,9,7,8,4,4,0,31,0,12,15,12,13,10,11,0,73,0,0,26,11,8,4,4,0,57,0,0,16,23,17,9,7,0,61,0,4,17,15,8,6,5,5,49,0,0,13,21,17,13,3,0,70,0,0,3,4,0,13,3,0,27,0,0,5,20,31,35,9,0,111,0,0,0,0,0,0,0,0,3,7,29,114,135,120,108,62,8,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,5,3,0,0,0,14,4,0,8,6,5,4,0,0,22,5,4,8,6,5,3,0,0,38,0,11,16,20,0,5,3,0,50,0,7,26,22,7,8,5,0,78,0,3,13,17,13,8,0,0,54,0,0,4,16
503011033,8,11,3,6,3,6,23,0,0,0,7,0,6,6,0,17,0,0,4,14,5,7,0,0,23,0,0,12,13,6,4,5,0,42,0,0,10,10,9,11,3,0,39,0,0,14,8,5,3,5,0,49,0,0,10,10,11,9,3,0,43,0,0,4,18,27,21,7,0,83,0,0,0,5,14,0,0,0,23,0,0,9,16,28,16,0,0,66,0,0,0,0,0,0,0,0,6,3,7,79,110,115,89,33,13,451,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,7,0,3,4,5,3,5,3,0,24,0,5,13,7,10,3,0,0,35,0,10,17,12,12,0,0,0,48,0,0,7,10,5,3,0,0,24,0,3,0,3
503011034,10,3,6,5,0,0,27,0,6,11,5,10,13,0,6,43,0,3,14,19,17,10,9,3,77,0,14,27,29,19,18,16,3,125,0,19,38,23,29,18,5,0,126,0,3,44,42,31,30,4,0,157,0,4,44,25,40,15,4,0,131,0,0,37,70,79,55,13,0,253,0,0,4,10,9,15,0,0,34,0,0,3,19,39,13,8,0,85,0,0,0,0,0,0,0,0,6,18,68,250,262,308,205,80,14,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,11,5,5,0,0,0,5,0,0,17,3,3,5,5,7,3,0,0,21,0,5,7,9,4,3,0,0,27,0,8,18,7,5,5,0,0,50,0,6,20,11,6,11,0,0,61,0,0,9,16,13,8,4,0,56,0,0,6,4
503011035,118,94,34,37,23,8,362,0,52,147,129,72,43,16,6,466,0,48,161,179,105,83,32,7,626,0,133,339,331,180,150,44,7,1192,0,250,602,377,233,153,47,11,1667,0,109,771,496,389,242,45,8,2065,0,26,666,481,350,235,63,5,1827,0,14,735,831,696,428,103,11,2823,0,3,96,159,130,116,34,4,539,0,4,89,368,424,336,108,12,1346,0,6,11,8,16,9,3,0,55,22,812,3865,3552,2676,1887,540,88,13439,0,0,0,0,3,0,0,0,10,10,10,6,0,0,0,0,0,27,0,11,5,3,0,0,3,0,30,0,13,5,3,7,8,6,0,43,15,9,20,9,9,7,0,0,76,12,23,23,15,21,12,3,3,112,5,28,44,38,18,18,9,0,156,0,26,62,41,36,19,8,0,195,0,41,94,74,62,45,7,0,324,0,29,95,87,76,53,8,0,349,0,8,49,68
503011036,3,9,11,10,4,0,36,0,5,9,14,9,6,5,0,54,0,3,16,12,12,14,14,3,73,0,7,30,26,13,23,7,0,121,0,21,58,34,34,19,10,0,171,0,9,69,43,41,34,14,0,207,0,0,61,53,39,31,9,5,193,0,0,55,122,126,98,27,0,426,0,0,5,19,21,7,0,0,47,0,0,6,21,35,31,15,0,111,0,0,3,0,4,0,0,0,9,16,74,330,362,356,286,110,17,1543,0,0,3,0,0,0,0,0,3,5,0,0,5,0,0,0,0,9,4,3,0,0,0,3,0,0,9,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,6,8,4,3,0,0,5,0,30,0,4,17,9,0,3,0,0,34,4,8,11,13,3,8,3,0,50,0,11,41,7,13,6,5,0,87,0,6,31,20,12,6,3,0,77,0,6,31,17
503021037,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,6,9,0,0,8,0,0,19,0,0,12,7,0,3,0,0,27,0,0,10,10,0,0,0,0,21,0,0,21,12,7,4,0,0,45,0,0,6,3,3,0,0,0,11,0,0,8,9,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,15,68,38,24,15,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,7,0,0,0,3,6,0,0,0,9,0,0,11,9,0,0,0,0,23,0,0,4,7,5,0,0,0,13,0,0,8,5
503021038,10,14,10,14,3,0,57,0,7,17,14,7,16,5,0,78,4,32,48,46,15,15,14,3,171,0,43,94,63,33,21,3,0,250,0,28,143,82,59,37,17,0,363,0,18,145,130,62,33,10,0,397,0,7,109,110,89,56,9,0,376,0,8,158,305,237,133,28,5,877,0,0,9,48,58,45,11,0,177,0,0,5,61,86,54,9,3,218,0,0,6,3,9,0,0,0,15,12,159,765,908,671,437,113,13,3082,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,5,4,4,0,4,3,0,0,12,3,3,3,9,0,0,0,0,23,8,8,6,4,0,3,0,0,33,8,11,15,12,4,7,3,0,52,5,18,24,12,18,4,4,0,91,5,29,49,25,19,8,0,0,133,6,29,73,45,22,12,0,0,179,0,6,54,31,25,11,3,0,133,0,4,30,39
503021039,19,15,16,6,13,0,80,0,5,26,17,13,20,15,3,106,0,14,46,32,32,22,19,0,159,0,15,70,56,35,38,16,0,225,0,22,80,59,42,34,15,0,250,0,12,76,65,59,48,13,0,270,0,0,78,71,64,49,11,0,279,0,0,62,110,135,80,19,0,419,0,0,5,25,29,22,6,0,82,0,0,15,48,62,33,21,0,174,0,0,0,5,6,0,4,0,14,3,87,516,530,521,372,177,7,2229,0,0,4,0,0,0,0,0,3,4,3,0,3,0,0,0,0,8,0,0,5,6,7,0,0,0,12,7,5,0,0,4,5,0,0,14,0,7,13,6,5,5,0,0,35,5,3,7,12,7,4,4,0,48,4,20,25,11,8,11,4,4,71,0,16,33,23,19,7,9,0,103,3,11,38,29,18,24,0,0,126,0,3,25,19,14,13,0,0,72,0,6,10,11
503021040,9,9,10,6,0,4,49,0,10,13,8,6,10,0,0,54,0,12,22,11,22,6,5,0,73,0,9,28,17,12,17,9,0,96,0,0,31,26,9,11,0,0,79,0,0,29,22,18,23,3,0,94,0,0,17,9,14,20,3,0,59,0,0,25,31,18,17,9,0,97,0,0,4,8,9,0,0,0,26,0,0,6,19,25,11,12,0,71,0,0,0,0,0,0,0,0,3,9,38,203,167,160,124,54,9,761,0,0,4,0,0,0,0,0,7,3,0,0,6,0,0,0,0,11,0,0,0,0,5,0,0,0,9,0,0,0,3,0,0,0,0,14,0,0,10,0,5,7,0,0,24,5,10,9,5,4,4,6,0,31,3,6,18,6,10,4,4,0,48,5,10,19,19,6,9,3,0,73,0,3,16,17,12,10,0,0,55,0,3,9,14,3,3,5,0,36,0,0,8,16
503021042,40,45,40,25,15,3,196,0,36,81,58,40,25,7,3,260,0,75,143,113,78,39,22,5,479,0,157,303,171,116,90,34,4,879,0,106,441,235,135,110,38,7,1067,0,39,469,282,188,151,36,4,1164,0,23,330,243,199,112,34,3,946,0,6,418,539,394,263,76,9,1720,0,0,64,160,99,61,26,3,414,0,0,77,284,333,227,64,6,999,0,0,13,6,11,5,0,0,37,33,567,2429,2194,1675,1154,375,60,8499,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,7,7,6,0,4,0,0,0,23,0,3,4,4,4,7,0,0,33,12,13,11,4,13,3,4,0,59,14,21,26,16,9,15,3,0,98,5,32,35,16,12,9,0,0,110,6,37,73,35,24,21,3,0,198,0,27,103,84,44,36,3,0,304,0,20,90,62,37,29,5,0,251,0,12,58,71
503021043,27,36,23,21,11,4,131,0,3,50,47,36,28,8,0,184,0,31,65,88,56,45,24,0,316,0,42,132,104,73,69,20,8,459,3,47,165,105,96,59,27,0,502,0,26,183,141,107,63,14,0,536,0,9,135,120,91,88,7,0,450,0,6,195,211,199,140,29,3,781,0,0,27,57,55,32,9,0,172,0,0,24,100,147,117,44,3,429,0,0,5,4,3,5,0,0,18,8,202,1038,1055,931,683,204,29,4159,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,5,5,0,0,0,5,0,12,0,0,4,0,3,0,4,0,18,5,3,9,4,4,3,0,0,31,13,19,11,13,7,7,4,0,71,5,22,13,14,13,5,4,0,74,3,25,35,15,17,11,7,0,110,0,9,53,24,25,25,4,0,139,0,9,35,36,17,7,8,0,115,0,0,24,23
503021295,15,14,10,11,16,0,87,0,15,29,24,22,15,15,0,123,0,14,65,52,41,26,10,0,215,0,55,139,106,68,41,11,0,423,0,65,219,159,92,51,18,0,613,0,36,273,232,136,91,22,0,797,0,12,230,241,168,131,32,0,813,0,20,400,652,468,315,77,3,1933,0,6,103,196,93,83,14,0,488,0,0,74,233,197,115,21,0,640,0,4,5,8,5,5,0,0,26,9,269,1578,1941,1324,903,245,13,6289,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,5,5,3,5,0,0,0,0,0,16,0,3,6,4,0,0,0,0,19,7,10,5,4,3,0,0,0,34,7,8,13,6,5,0,5,0,43,6,16,22,13,0,0,0,0,59,0,27,46,24,13,10,4,0,125,0,24,58,37,19,23,0,0,155,3,3,51,31,26,14,4,0,148,3,5,32,31
503021296,22,19,13,10,9,0,90,3,15,35,36,13,17,5,4,128,0,23,47,37,26,22,12,4,164,0,38,108,73,52,33,10,3,328,0,27,151,84,54,38,12,3,366,0,12,129,111,72,47,10,0,379,0,5,77,96,62,39,14,0,293,0,3,89,177,124,93,17,0,506,0,0,10,39,34,17,7,0,109,0,0,16,56,56,34,14,0,170,0,0,0,0,3,0,0,0,9,15,161,720,762,515,355,132,17,2668,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,3,5,3,5,0,24,3,0,0,0,5,4,4,0,19,8,10,7,0,5,0,0,0,26,13,11,22,10,3,5,6,0,70,6,13,29,12,9,12,10,0,88,4,14,52,24,14,13,3,0,128,0,23,65,53,18,20,5,0,181,0,7,47,41,34,17,9,0,157,0,5,32,32
503021297,151,103,59,54,39,13,535,5,121,246,208,98,68,43,6,800,11,302,480,382,181,116,52,13,1537,4,761,1284,734,359,209,89,10,3448,3,747,2202,1063,530,299,87,6,4936,4,456,2742,1582,860,472,126,12,6249,0,179,2120,1736,1003,581,125,9,5757,0,202,4473,5383,3034,1605,295,12,15004,0,15,1022,1932,1230,556,108,6,4872,0,8,954,3885,3612,1733,387,30,10621,0,19,55,58,53,30,9,0,214,91,3179,15897,17209,11088,5804,1411,132,54821,4,0,11,12,3,5,0,0,32,9,5,3,0,0,0,0,0,21,17,16,11,8,11,3,4,0,69,19,26,25,18,9,10,4,3,123,26,32,50,23,14,9,6,0,151,42,68,68,56,35,26,8,0,309,19,83,131,68,48,36,10,0,401,16,110,221,125,81,72,14,0,634,10,115,424,269,122,94,21,0,1057,0,64,356,276,156,103,22,0,984,0,48,265,277
504011044,4,4,8,0,0,0,30,0,3,10,11,4,4,0,0,41,0,3,11,16,20,7,5,0,59,0,10,26,18,22,15,8,0,100,0,11,38,32,22,13,7,0,125,0,8,34,21,23,22,8,0,108,0,0,28,33,25,16,5,0,107,0,0,31,48,40,26,15,0,163,0,0,6,9,3,3,3,0,28,0,0,4,9,3,4,4,0,20,0,0,0,5,4,0,0,0,8,4,42,209,222,181,126,60,5,850,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,6,0,0,3,3,0,0,0,21,18,4,0,4,6,0,0,0,38,23,20,3,6,6,6,0,0,64,9,36,24,16,11,10,0,0,118,3,33,33,35,33,26,10,0,175,0,18,83,70,47,39,3,0,264,0,13,49,63,44,46,5,0,222,0,4,41,49
504011045,6,13,9,11,5,3,53,0,3,14,19,11,6,10,0,64,0,10,23,23,7,15,4,0,87,0,5,27,36,25,17,9,0,124,0,19,56,31,29,16,4,0,161,0,3,59,45,42,19,4,0,174,0,3,50,36,27,20,5,0,140,0,3,41,69,68,45,6,3,239,0,0,0,12,11,10,4,0,42,0,0,7,23,16,13,3,0,65,0,0,0,7,0,0,0,0,6,15,76,311,330,265,187,68,11,1264,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,7,10,3,0,3,7,8,0,0,26,5,3,8,13,0,5,3,3,46,18,8,4,6,12,9,4,0,61,20,22,21,9,7,9,11,0,106,9,49,41,25,12,24,9,0,168,11,40,52,43,29,19,14,0,206,0,28,84,70,60,61,12,0,316,0,10,67,68,67,57,12,0,283,0,6,78,52
504011046,14,12,7,0,8,0,45,0,4,10,12,3,3,3,0,42,0,3,13,10,12,3,3,0,50,0,7,24,22,10,7,0,0,80,0,6,24,23,16,14,3,0,87,0,4,30,25,14,12,0,0,92,0,0,12,16,23,13,0,0,67,0,0,17,33,24,23,3,0,112,0,0,3,8,7,6,4,0,19,0,0,5,4,16,3,5,0,26,0,0,0,3,0,0,0,0,8,5,38,179,194,150,93,39,6,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,11,5,0,0,0,0,3,0,0,10,0,5,0,0,0,8,0,0,21,8,9,5,5,3,0,0,0,27,5,15,10,8,8,5,0,0,52,0,11,15,4,12,4,0,0,52,0,14,21,18,9,9,6,0,74,0,7,16,15,8,4,5,0,58,0,0,15,14
504011047,14,11,5,5,3,3,48,0,8,20,21,9,8,0,0,77,0,8,35,21,17,12,9,0,96,0,19,47,27,25,12,3,0,145,0,20,68,47,23,21,0,0,179,0,9,56,34,31,23,8,0,159,0,0,38,46,29,13,0,0,128,0,0,48,44,34,39,17,0,179,0,0,4,4,11,10,3,0,34,0,0,5,19,18,12,11,0,66,0,0,4,0,3,3,0,0,12,12,80,358,300,218,177,56,8,1206,0,5,4,6,0,0,3,0,9,4,0,0,6,0,0,0,0,13,3,0,3,3,3,0,0,0,16,7,5,12,4,6,9,3,0,48,17,13,6,4,15,9,4,0,72,13,30,11,7,14,8,3,0,95,10,19,17,17,17,23,8,0,121,0,39,53,21,26,19,10,0,161,0,21,51,43,27,36,0,0,185,0,11,44,41,27,11,5,0,135,0,4,30,26
504011048,0,0,0,4,0,0,14,0,0,0,6,4,0,8,0,20,0,0,6,4,0,6,0,0,17,0,3,5,4,5,0,0,0,18,0,3,7,8,7,4,0,0,22,0,0,12,6,8,0,4,6,41,0,0,8,5,10,4,0,0,31,0,0,6,12,9,30,5,0,71,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,12,55,56,49,63,32,5,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,0,4,4,0,0,7,0,4,0,9,6,0,0,0,15,0,0,7,3,6,3,0,0,13,0,0,3,3,3,3,3,0,23,0,3,0,4,7,3,4,0,25,0,0,0,6,3,3,0,0,10,0,0,0,4
