POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
503011034,0,0,8,4,4,9,5,13,0,44,0,5,13,0,8,12,5,17,0,56,0,10,5,3,5,3,3,7,0,38,0,5,4,5,0,5,0,8,0,30,0,8,11,5,0,7,0,3,0,29,0,5,5,3,0,5,0,0,0,22,0,0,0,4,0,0,0,0,0,7,6,37,54,36,22,66,22,89,4,325,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,9,0,0,4,4,0,4,0,0,0,16,4,5,9,4,7,7,0,0,4,41,0,9,10,3,3,0,0,0,0,24,0,7,6,3,4,5,0,5,0,24,0,7,8,3,0,6,0,5,0,36,0,13,11,3,9,10,0,4,0,46,0,7,12,7,0,8,0,7,0,46,0,16,9,6,0,5,3,5,0,43,0,3,3,3,0,0,0,3,0,21,0,3,0,3,5,0,0,0,0,13
503011035,0,6,10,13,13,31,12,40,0,126,0,4,12,12,15,20,5,60,0,127,0,18,7,11,17,28,11,35,0,121,0,14,12,9,9,27,3,23,0,100,0,17,16,4,10,15,10,19,4,90,5,13,12,5,0,13,0,10,0,54,0,20,9,6,0,3,0,6,0,42,4,99,100,70,94,192,61,279,16,919,0,4,0,0,0,0,0,0,0,7,0,20,7,0,0,4,0,0,0,35,3,10,4,10,4,5,3,3,4,41,0,5,10,0,3,15,0,8,0,46,0,14,20,7,4,5,6,3,3,71,0,22,12,6,4,8,10,20,0,77,0,12,17,13,5,18,8,16,4,102,3,22,19,15,10,18,6,26,0,109,0,21,10,10,14,12,0,21,0,101,0,21,10,11,8,18,6,18,3,89,0,21,19,5,0,0,4,10,0,71,0,16,9,4,0,4,0,6,0,38
503011036,0,7,3,8,4,12,9,13,0,43,0,4,4,0,8,10,0,0,0,28,5,5,7,3,0,4,0,15,0,29,0,0,3,0,0,8,0,4,0,26,0,6,7,3,0,5,0,0,0,26,0,0,3,0,0,0,5,4,0,21,0,6,0,0,0,0,0,0,0,3,10,37,35,27,21,47,10,50,3,235,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,4,0,12,0,14,0,0,0,0,0,3,0,18,0,5,7,0,0,0,0,0,0,19,0,11,6,0,3,3,0,0,0,19,0,0,0,5,0,7,0,3,0,22,0,11,9,3,3,3,0,3,0,40,0,4,15,6,3,5,0,8,0,42,0,13,3,4,3,0,0,0,0,25,4,16,5,5,0,3,0,0,0,30,0,5,0,0,0,3,0,0,0,17
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,10,9,8,8,22,5,31,0,103,0,4,15,4,13,29,13,43,0,123,0,0,7,3,7,17,4,24,0,76,0,4,3,0,7,21,4,11,0,50,5,4,9,3,5,6,3,6,0,31,0,4,0,0,0,0,0,3,0,12,0,5,3,0,0,0,0,4,0,9,7,48,70,42,63,162,55,224,5,682,0,0,0,0,0,0,0,0,0,3,0,7,3,0,5,4,0,0,0,18,0,8,7,0,0,0,0,3,0,23,0,8,11,4,9,10,3,6,0,46,0,16,7,0,4,6,3,5,4,52,0,12,13,8,10,12,3,8,0,70,0,19,12,9,5,10,4,11,0,68,0,8,5,4,10,8,8,11,0,60,0,13,6,10,6,11,4,14,0,65,0,17,10,0,0,5,0,5,0,46,0,4,3,0,0,3,0,9,0,25,0,0,0,0,4,0,0,0,0,6
503021039,0,0,10,7,8,17,17,23,0,77,3,4,7,7,13,16,3,41,3,99,0,4,4,7,3,12,4,19,0,59,0,6,10,9,0,3,5,10,0,33,0,7,12,3,0,11,4,6,0,41,0,8,5,4,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,5,9,39,57,54,59,117,48,155,6,544,0,3,0,0,0,0,0,0,0,3,0,4,5,4,3,3,0,0,0,19,0,8,13,10,5,8,0,3,0,54,0,8,10,9,6,13,4,5,0,56,0,8,17,7,3,7,3,10,0,62,5,17,14,3,6,11,4,13,0,67,0,16,5,5,3,10,4,20,0,68,0,13,13,9,7,15,4,14,0,70,0,7,16,7,4,9,0,11,0,55,0,17,17,5,3,11,3,5,0,59,4,12,19,6,3,8,0,6,0,57,0,14,10,0,0,9,0,0,0,26
503021040,0,0,0,9,7,9,0,31,0,55,0,0,4,5,7,6,0,16,0,42,0,4,5,3,3,20,3,13,0,55,0,0,3,3,4,5,0,14,0,31,0,4,9,0,0,4,0,6,0,20,0,3,5,0,3,3,0,4,0,20,0,0,0,0,3,0,0,0,0,8,0,24,43,32,40,94,27,135,4,398,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,4,0,5,0,24,0,7,3,6,5,5,4,3,0,38,0,9,9,8,6,10,4,12,0,42,0,17,5,5,7,11,0,3,0,46,0,7,10,9,0,8,3,10,0,40,0,7,8,0,7,6,3,5,0,42,0,6,10,3,0,15,0,17,0,52,0,9,10,4,0,10,4,9,0,36,0,12,8,3,4,4,0,7,0,36,0,11,8,0,4,3,0,7,0,33,0,5,3,0,0,0,0,0,5,15
503021042,0,11,11,18,22,52,18,88,3,217,7,7,19,21,16,56,29,110,0,253,0,13,18,13,15,41,19,77,0,201,6,19,17,11,16,46,12,56,0,185,5,26,15,7,11,19,4,28,0,120,0,16,9,5,3,4,3,10,0,52,3,3,9,0,4,0,0,9,0,31,27,122,137,112,155,338,141,579,11,1619,0,5,0,0,0,0,0,0,0,8,0,11,12,0,0,3,0,0,0,27,0,14,11,3,6,11,3,0,0,54,0,17,12,8,7,16,4,6,0,68,3,19,17,16,13,15,0,23,0,108,0,20,23,11,14,24,0,20,3,117,0,20,24,20,11,23,9,26,0,123,0,30,18,20,19,27,7,41,0,167,3,22,27,18,17,23,11,37,0,156,0,20,17,14,11,20,9,20,0,117,6,24,10,5,6,12,5,12,4,89,6,13,10,4,3,5,0,3,0,42
503021043,3,0,13,10,8,33,11,50,0,132,4,7,16,12,7,27,10,41,0,112,0,9,7,6,9,22,13,33,0,104,4,8,10,8,0,15,8,21,0,74,0,6,4,4,3,12,4,10,0,44,0,12,4,0,0,0,0,3,0,26,5,8,5,0,0,7,0,0,0,16,16,52,92,59,58,174,71,237,4,766,0,3,0,0,0,0,0,0,0,3,0,17,4,0,0,3,0,0,0,29,0,6,7,4,4,6,5,3,0,32,6,6,11,7,7,13,4,10,0,57,3,14,13,7,3,11,5,10,0,70,0,27,8,15,5,10,5,11,0,87,0,14,20,15,6,16,8,19,0,96,0,21,12,9,14,18,10,35,0,115,4,9,11,11,3,15,7,20,0,89,5,13,15,9,7,10,12,11,4,76,4,11,12,3,0,0,0,7,0,43,0,11,13,0,5,3,0,4,0,31
503021295,0,0,0,8,4,22,5,28,0,70,0,0,6,5,5,21,8,29,0,70,0,0,5,4,8,11,9,13,0,50,0,6,9,5,7,9,4,25,0,66,0,3,9,0,0,6,5,9,0,34,0,0,0,0,0,4,0,3,0,17,0,0,0,0,0,6,0,0,0,3,6,30,42,37,71,138,44,176,10,549,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,9,11,0,8,3,0,0,0,33,0,5,9,0,5,6,4,5,0,32,0,6,8,0,9,7,6,7,4,51,0,7,0,0,0,13,0,5,0,23,0,3,3,3,7,10,8,7,0,35,0,5,5,3,4,15,4,9,0,45,0,10,0,0,8,0,0,9,0,30,6,13,6,5,6,3,3,8,0,47,0,0,10,5,4,5,0,0,0,22,0,3,3,0,0,0,0,0,0,6
503021296,0,6,5,0,11,30,17,41,0,119,0,0,3,11,10,23,5,31,0,86,0,3,6,9,8,21,3,29,0,74,0,4,10,4,5,16,11,16,0,80,0,5,5,0,5,18,5,15,0,52,0,9,10,0,0,3,4,0,0,27,0,0,10,0,0,0,0,0,0,13,13,61,83,60,87,189,71,252,4,822,0,3,0,0,0,0,0,0,0,3,0,15,7,0,0,0,0,0,0,19,0,6,8,7,7,4,0,3,3,43,0,11,9,5,12,8,4,14,3,67,0,23,12,6,11,19,8,10,0,93,0,19,7,15,5,11,4,4,0,64,0,8,4,5,5,12,4,10,0,55,0,7,4,3,9,14,0,15,0,60,0,12,10,5,0,8,5,6,0,54,0,7,9,7,3,8,4,10,0,58,0,12,7,7,0,9,3,7,0,39,0,5,0,3,0,0,0,3,0,15
503021297,4,15,21,39,65,162,67,231,9,626,5,24,32,31,56,133,53,201,6,541,4,16,22,26,41,133,51,187,3,491,3,22,21,24,40,85,33,106,0,343,3,28,30,18,20,43,15,72,3,233,3,15,20,5,9,21,7,11,3,92,5,13,14,4,8,9,3,10,0,56,52,207,236,235,385,1005,346,1372,66,3897,3,7,0,3,0,0,0,0,4,20,0,15,11,4,3,3,4,7,3,60,0,17,23,13,17,27,5,23,9,129,6,31,20,22,15,26,9,30,11,169,8,30,35,29,16,57,26,76,13,278,6,30,25,18,13,65,23,103,10,290,0,19,23,18,34,66,25,122,11,312,4,27,28,26,21,49,33,116,8,312,4,24,18,26,22,56,32,86,0,259,6,30,24,20,14,39,24,60,0,219,6,27,17,9,9,33,10,27,5,135,7,28,17,3,3,13,8,13,0,86
504011044,0,0,9,4,8,11,4,17,0,55,0,9,9,3,3,10,0,27,0,53,4,0,3,6,9,15,0,18,0,48,6,3,4,8,3,9,0,14,0,44,3,7,8,3,3,3,3,6,0,33,0,7,4,0,0,0,0,5,0,14,0,0,3,0,0,0,0,0,0,4,11,27,52,32,49,78,17,117,9,381,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,0,6,0,5,3,9,3,3,0,29,0,7,8,7,6,3,0,4,3,39,0,19,11,6,3,8,7,4,0,68,0,17,5,4,0,4,3,3,0,51,0,8,12,9,3,15,3,9,0,64,0,15,4,7,3,14,9,8,0,58,0,10,7,0,11,9,3,10,0,52,0,0,8,7,3,5,0,13,0,43,0,8,0,0,5,4,0,0,0,19,0,4,3,0,0,0,0,0,0,12
504011045,0,4,3,9,14,27,14,58,0,130,5,7,9,4,8,26,12,56,0,126,0,8,9,5,7,33,7,38,0,108,0,7,3,4,9,25,10,21,0,84,0,14,7,0,0,15,5,14,0,69,0,5,5,0,0,8,5,4,0,30,0,3,4,4,0,0,0,0,0,18,12,78,75,50,84,193,72,286,5,856,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,4,3,3,0,24,3,8,10,3,4,10,4,3,0,46,0,16,6,0,3,3,0,8,0,48,4,18,17,15,3,13,6,10,3,83,0,15,10,8,9,7,5,12,0,72,0,15,10,12,8,19,9,18,0,91,4,13,14,11,8,24,7,17,0,89,0,21,11,17,12,17,6,21,0,104,0,19,13,10,10,16,4,19,0,93,0,15,15,4,4,5,3,5,0,52,0,13,9,0,0,0,0,0,0,31
504011046,0,0,4,3,0,6,5,4,0,24,0,3,0,0,4,10,0,0,0,22,0,3,0,5,0,0,0,12,0,18,0,4,9,0,0,3,0,13,0,22,0,4,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,18,18,20,41,16,61,0,193,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,8,0,4,3,5,8,3,0,0,0,20,0,6,8,5,8,8,0,9,0,44,3,11,9,0,4,9,4,8,0,50,0,9,8,5,0,4,5,3,0,38,0,9,0,3,3,0,5,3,0,28,0,3,3,4,4,9,3,0,0,37,0,3,3,7,0,9,3,12,0,42,0,8,4,0,4,4,0,3,0,29,0,18,4,5,0,0,0,0,0,28,0,7,0,0,0,0,0,0,0,8
504011047,3,11,6,6,5,12,8,20,0,68,0,0,10,3,12,18,16,30,0,87,0,7,3,5,8,13,3,22,4,59,0,13,0,4,7,6,0,19,0,52,0,5,3,5,4,10,0,3,0,30,0,3,5,0,0,3,0,4,0,14,0,5,0,0,0,0,0,0,0,8,5,58,44,43,67,128,47,148,15,556,0,3,0,0,0,0,0,0,0,3,0,12,6,5,0,7,0,0,0,23,0,8,12,5,5,3,5,8,0,45,0,18,16,9,8,7,4,12,0,71,0,10,11,7,16,12,6,14,0,85,0,17,6,8,5,20,0,9,0,62,0,11,15,11,4,13,7,21,0,83,0,12,8,10,8,13,5,22,0,72,0,12,12,0,0,9,8,27,0,74,0,19,18,8,11,17,0,17,5,90,0,8,10,7,5,8,0,3,0,40,0,6,0,3,7,3,0,0,0,21
504011048,0,0,3,0,0,9,0,0,0,12,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,14,13,7,5,21,8,18,0,85,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,9,0,7,4,0,0,5,0,5,0,19,0,6,3,0,5,0,0,0,0,20,0,0,0,0,3,5,0,0,0,7,0,3,3,0,3,0,0,0,0,11,0,9,0,3,4,10,0,0,0,29,0,4,0,3,0,0,0,7,0,25,0,6,5,3,3,0,0,0,0,19,0,7,0,3,3,5,6,0,0,24,0,4,3,0,0,0,0,3,0,16
504021049,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,9,0,6,0,0,0,0,0,0,0,11,0,0,4,0,0,3,0,3,0,10,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,13,5,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,9,0,0,3,3,0,5,0,3,0,14,0,0,4,3,4,0,0,4,0,11,0,5,0,0,0,3,0,3,0,17,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
504021050,0,0,0,0,6,3,0,7,0,23,0,0,5,3,0,4,9,7,0,24,4,3,6,3,3,0,0,7,0,26,0,4,4,4,0,3,0,0,0,12,0,5,8,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,20,17,20,15,26,16,29,0,149,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,4,5,0,0,5,0,3,0,15,0,10,5,3,3,6,0,0,0,28,0,6,4,0,0,3,4,0,0,22,0,9,0,3,0,7,0,5,0,26,0,15,8,5,3,6,0,8,0,41,0,9,3,8,3,6,0,7,0,35,0,9,8,0,4,0,0,4,0,24,0,6,10,0,0,3,0,3,0,26,0,4,5,0,0,0,0,6,0,14
504021051,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,9,0,15,0,4,5,0,0,0,7,6,0,15,0,5,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,13,10,6,11,3,18,0,78,0,0,0,0,0,0,0,0,0,5,0,4,4,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,9,0,4,4,0,0,0,0,0,0,12,0,4,0,4,3,0,0,3,0,13,0,0,6,3,0,6,0,7,0,14,0,0,3,0,0,4,4,6,0,20,0,3,0,3,0,0,0,0,0,9,0,6,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,3,4,5,0,4,0,8,0,24,0,0,5,0,6,0,3,12,0,30,0,7,0,4,10,12,9,6,0,44,5,8,4,8,0,3,5,9,0,38,0,3,5,0,0,0,0,7,0,17,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,3,34,26,18,25,43,31,69,0,251,0,6,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,5,0,14,0,9,0,0,0,3,0,0,0,15,5,11,8,0,4,4,0,8,0,40,0,6,9,4,3,9,0,3,0,37,0,3,9,5,3,9,3,9,0,47,0,14,8,5,6,10,0,12,0,55,0,7,12,3,7,8,8,10,0,52,0,12,11,12,7,15,3,12,0,64,4,15,8,3,0,3,3,9,0,52,3,4,9,8,0,4,0,3,0,29,0,10,5,0,0,3,0,3,0,20
504021054,0,4,4,5,6,10,6,22,0,51,0,0,3,7,7,12,3,23,0,60,3,0,5,9,5,13,8,16,0,54,3,6,9,0,3,3,0,14,0,40,0,3,3,0,0,3,4,7,0,15,0,5,0,0,0,0,3,3,0,12,4,0,4,0,0,0,0,4,0,7,10,24,27,19,36,65,29,119,5,331,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,5,5,3,5,0,0,6,0,20,0,0,11,0,0,0,0,7,0,24,0,8,0,4,0,8,0,7,0,26,0,5,6,4,5,3,3,9,0,35,0,7,9,0,4,8,8,14,0,48,3,10,6,8,0,4,0,14,0,44,0,5,9,3,6,5,3,5,0,40,0,11,6,6,5,3,0,7,0,38,0,10,8,9,5,0,0,4,0,36,0,5,3,0,0,0,0,0,0,9
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,3,0,0,0,3,0,11,0,30,0,3,0,3,5,4,3,7,0,32,0,7,5,3,0,8,5,4,0,30,0,0,0,4,3,4,0,7,0,24,0,5,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,21,26,18,16,36,13,60,0,201,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,6,4,0,4,0,0,3,0,22,0,12,4,0,4,7,0,6,0,28,0,5,8,3,3,3,0,4,0,25,0,0,0,5,0,3,4,11,0,32,0,10,8,3,0,3,4,9,0,36,3,8,9,10,3,9,0,8,0,58,0,7,4,9,8,5,0,7,0,48,0,11,12,3,9,7,0,7,0,42,0,3,0,0,0,0,0,8,0,16,0,4,0,0,0,0,0,0,0,9
