POW_SA2_CODE_2021,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000_3499_Mng,NS_3000_3499_Pro,NS_3000_3499_TecTW,NS_3000_3499_CoPSW,NS_3000_3499_ClAW,NS_3000_3499_SWks,NS_3000_3499_MaOpDv,NS_3000_3499_Lab,NS_3000_3499_IDNS,NS_3000_3499_Tot,NS_3500mo_Mng,NS_3500mo_Pro,NS_3500mo_TecTW,NS_3500mo_CoPSW,NS_3500mo_ClAW,NS_3500mo_SWks,NS_3500mo_MaOpDv,NS_3500mo_Lab,NS_3500mo_IDNS,NS_3500mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,6,3,3,0,0,0,0,20,34,0,6,0,0,0,0,0,0,3,12,3,15,3,26,10,57,0,23,0,130,4,14,5,29,9,60,0,17,4,138,0,5,4,24,8,51,0,29,0,129,8,24,5,32,24,31,0,15,0,139,4,23,15,62,14,31,0,22,0,178,16,25,25,56,23,26,5,18,0,192,14,34,27,75,18,22,8,23,4,221,26,57,42,51,30,9,0,22,4,241,14,67,16,25,15,9,3,6,4,159,18,75,8,8,11,0,0,8,5,134,4,82,7,8,3,0,0,0,0,108,43,188,7,3,10,3,0,0,3,262,5,15,0,0,0,0,0,0,4,23,8,16,0,0,0,0,0,0,0,27
507041180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,5,0,4,0,4,0,0,0,3,15,0,15,6,17,7,13,4,13,0,82,3,13,6,29,13,25,7,18,0,106,6,15,7,21,13,4,4,19,0,81,3,11,4,18,17,9,6,14,0,84,4,20,26,25,15,9,4,13,0,123,6,24,14,42,32,14,0,9,0,148,18,33,20,68,33,6,3,20,0,202,20,56,30,45,27,11,9,12,3,205,12,54,15,17,17,7,0,5,0,133,10,53,19,7,4,0,0,0,0,101,12,52,4,5,6,0,4,3,0,88,26,102,6,4,5,3,0,0,5,148,5,18,0,0,0,0,0,0,0,27,8,50,0,0,0,0,0,0,3,65
507041181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,6,0,0,4,3,28,49,11,4,4,3,9,7,0,9,0,47,7,28,9,72,18,148,8,84,3,374,9,36,14,81,31,117,4,51,0,343,10,49,24,63,22,67,6,42,3,287,16,38,47,69,39,70,12,49,10,349,24,71,81,111,60,89,8,59,9,507,30,66,87,133,93,90,25,82,7,605,50,93,134,129,108,106,36,75,7,741,112,147,178,137,148,99,33,68,10,942,86,160,161,65,103,55,10,30,15,684,95,190,91,37,66,40,7,19,8,555,69,159,65,15,37,33,10,9,0,395,144,254,67,16,44,44,4,9,8,590,43,35,13,3,7,15,0,0,3,124,89,79,9,4,22,30,4,0,5,248
507041182,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,22,29,6,20,19,12,0,5,3,9,72,145,8,16,10,3,7,0,4,5,7,54,0,33,9,32,19,56,0,56,10,223,10,60,10,57,40,57,3,47,4,284,10,77,18,50,45,45,3,41,8,296,7,100,43,78,70,28,13,46,13,387,6,171,63,145,141,39,22,89,9,687,27,250,81,196,185,30,23,137,10,941,50,387,150,216,263,32,47,218,9,1363,80,708,186,321,448,35,97,224,25,2126,73,1079,220,157,367,24,45,66,19,2036,82,1401,176,88,216,11,24,42,19,2066,70,1086,71,75,84,5,3,16,13,1424,322,1785,100,77,116,3,11,15,18,2448,93,324,13,10,14,4,0,0,3,467,157,739,4,5,10,3,0,5,9,930
507041183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,11,4,12,0,5,0,4,0,32,0,5,5,10,5,14,0,4,0,47,4,10,0,17,6,8,0,8,0,44,0,5,10,22,3,7,0,12,0,62,10,16,8,38,7,10,5,14,0,101,8,17,10,44,12,5,4,9,0,99,11,15,20,44,8,0,0,12,0,110,6,27,16,43,8,8,0,12,6,124,10,19,15,10,7,0,3,0,0,69,15,20,8,6,3,0,0,3,0,64,4,15,8,4,3,0,0,0,0,39,12,27,7,6,3,3,0,0,0,64,0,3,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,0,18
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,12,3,10,3,8,3,14,0,8,0,52,0,9,3,8,7,8,0,0,0,44,0,11,4,7,8,7,0,9,0,51,5,10,4,15,4,12,0,6,0,51,8,18,6,10,4,5,0,11,0,56,5,11,6,18,8,10,0,7,0,65,3,19,12,16,15,4,3,3,4,72,12,22,17,9,12,8,0,9,0,81,5,22,4,7,10,7,0,0,0,48,8,18,6,0,7,4,0,0,0,42,3,23,3,0,0,5,0,0,0,41,5,34,0,0,5,6,0,0,0,45,3,0,0,0,0,0,0,0,0,8,3,22,0,0,5,0,0,0,0,37
507051186,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,10,18,0,3,0,0,0,3,0,0,4,12,0,0,0,4,0,20,0,19,3,46,0,5,6,16,4,18,7,9,0,56,3,0,6,16,0,10,8,15,0,55,0,11,8,24,11,3,0,7,0,72,7,34,10,44,19,5,0,17,0,144,10,39,10,68,38,14,3,21,0,198,6,67,16,76,34,6,9,31,0,244,5,126,20,88,60,8,8,16,0,335,8,143,14,30,41,0,0,10,0,247,8,209,5,20,15,0,0,3,0,265,6,164,11,12,5,0,0,0,0,199,27,227,3,25,3,0,0,0,0,297,7,31,0,0,0,0,0,0,0,39,7,90,3,0,0,0,0,0,3,97
507051187,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,0,6,3,0,0,0,4,22,43,13,0,0,3,4,9,0,0,4,28,3,17,11,41,7,46,4,39,6,170,3,14,10,40,17,36,12,46,4,175,6,15,19,30,12,33,10,18,6,137,7,15,22,36,12,34,9,26,6,165,14,23,53,87,28,54,10,34,0,298,15,24,45,103,35,41,20,46,0,328,33,36,64,97,42,70,20,41,5,403,57,54,73,62,51,44,32,38,5,417,43,40,42,29,30,18,15,13,4,232,37,65,37,13,22,7,6,16,3,203,34,65,31,3,12,9,8,5,6,169,43,65,34,13,10,3,10,15,3,188,17,6,6,0,3,0,0,0,0,28,17,24,9,0,0,3,6,0,0,54
507051188,0,0,0,0,0,0,3,0,5,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,3,29,43,6,11,15,17,6,8,16,20,85,184,4,3,11,9,18,19,3,18,0,83,3,13,6,101,12,241,11,96,6,487,11,30,28,96,25,182,20,104,10,509,18,28,51,104,40,157,19,85,7,508,13,19,84,125,73,159,28,103,11,614,45,50,109,202,120,211,46,144,12,936,63,103,184,242,192,204,54,149,12,1202,121,125,246,268,254,159,121,165,32,1505,191,243,371,328,330,153,182,200,31,2022,166,251,441,323,255,75,141,99,38,1790,189,350,463,269,174,58,131,64,14,1720,199,316,327,183,76,25,105,26,17,1283,517,524,487,289,95,48,193,43,26,2224,128,100,84,50,23,14,25,8,0,435,187,139,33,23,18,21,12,6,8,434
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,8,19,0,4,0,5,0,0,0,3,0,13,0,5,3,3,0,29,0,18,0,60,6,3,6,14,0,12,8,7,0,56,3,11,9,29,12,8,0,18,0,92,4,11,11,38,19,13,3,19,0,119,7,17,32,59,22,17,0,22,0,178,13,24,26,81,20,24,0,18,0,208,12,39,31,93,20,17,6,19,4,239,13,39,32,75,19,8,0,19,8,216,12,34,18,20,5,3,4,4,0,110,10,59,18,9,5,10,0,4,3,113,13,48,11,11,3,0,0,8,0,78,24,75,14,4,5,0,0,4,0,127,9,7,0,0,0,4,0,0,0,19,9,12,0,0,0,0,0,0,0,26
507051191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3,14,23,4,5,0,0,5,5,0,0,0,24,6,18,0,34,14,77,0,56,5,213,5,15,7,43,8,54,8,35,0,171,4,13,19,26,10,32,4,28,0,129,11,6,19,33,17,34,0,30,0,152,17,26,25,69,20,43,6,39,0,239,18,29,42,87,14,41,5,26,0,254,28,37,44,86,36,21,3,33,5,292,22,41,33,54,22,14,7,20,0,222,23,90,34,17,19,8,9,12,0,211,19,74,29,8,12,5,6,10,4,161,13,60,18,3,10,0,0,3,0,113,35,126,30,9,11,5,5,8,4,229,9,3,5,0,3,0,4,0,6,29,11,23,3,0,7,6,0,3,0,48
507051192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,4,0,0,0,0,9,17,3,0,0,0,3,0,0,0,0,11,0,6,3,19,3,21,8,10,0,69,0,8,6,13,3,24,0,23,3,81,0,11,7,14,6,19,7,12,0,80,3,11,9,27,9,21,0,22,0,98,9,9,19,55,16,22,6,24,3,165,6,16,25,49,19,30,5,24,3,184,14,21,20,63,22,19,4,22,4,183,19,26,24,41,13,10,0,11,0,147,10,27,15,15,9,8,5,0,0,97,7,36,12,10,4,0,0,8,0,77,4,46,11,3,0,0,5,0,0,73,26,59,7,7,0,0,3,0,0,105,0,7,0,0,0,0,0,0,0,15,9,6,5,0,0,0,0,0,0,24
507051193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,0,4,13,21,0,4,3,6,6,3,0,7,0,25,0,7,3,16,3,94,0,47,0,181,3,0,11,22,3,73,3,33,0,157,0,8,7,35,5,46,0,32,4,134,3,5,16,53,13,57,0,37,6,180,9,15,20,69,25,55,6,30,0,232,15,15,33,65,18,57,8,33,0,240,21,17,24,71,20,49,6,13,0,213,25,32,33,55,27,10,4,15,0,199,14,45,22,24,10,8,4,5,0,125,17,53,12,18,0,11,0,0,0,114,11,60,5,8,4,0,7,0,0,94,29,72,8,3,5,0,0,0,4,127,3,0,5,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,0,23
507051312,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,7,0,0,3,0,0,19,36,0,3,0,4,4,5,4,7,5,32,0,8,6,37,4,139,12,116,5,330,5,9,11,42,13,128,17,81,4,308,0,6,17,31,18,74,3,56,0,202,10,3,29,24,13,82,4,47,5,213,18,16,41,49,24,119,7,61,3,328,26,20,51,65,38,104,12,50,0,350,46,26,72,61,34,71,7,47,3,361,65,32,51,31,39,32,13,20,0,286,39,29,28,13,16,14,16,8,4,177,26,44,21,6,9,4,10,4,3,126,11,39,6,4,3,0,4,10,0,76,25,49,10,3,6,0,8,0,0,101,11,4,6,0,3,0,3,0,0,27,6,17,0,0,3,0,0,0,0,33
507051313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,17,27,6,5,5,4,3,3,0,0,0,30,4,9,10,27,10,11,4,13,0,84,5,9,11,24,0,11,3,15,4,84,8,18,8,37,13,3,7,31,0,116,3,12,13,33,9,5,0,22,0,112,8,28,22,76,29,14,3,31,3,214,3,33,22,105,30,12,12,18,3,231,9,40,46,121,35,7,6,36,3,302,27,54,41,73,42,9,11,19,8,298,27,99,28,33,9,0,6,9,0,217,28,112,26,15,17,4,8,3,0,212,13,133,4,9,12,6,0,4,0,178,49,139,29,11,8,3,10,12,4,251,14,7,0,6,0,0,3,0,0,33,10,13,5,0,4,4,0,0,0,44
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,7,0,7,0,17,0,4,3,3,3,5,0,5,0,28,0,0,3,0,5,9,0,7,0,26,4,0,5,0,0,9,0,4,0,29,5,9,9,3,6,21,4,17,0,65,0,3,10,0,4,14,3,13,0,58,4,3,4,0,3,7,4,20,0,52,13,0,8,7,14,4,5,4,3,47,6,0,7,6,0,4,0,4,0,28,0,0,6,4,0,0,0,4,5,19,3,0,4,6,0,0,4,0,0,17,7,3,0,3,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,9
509011225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,16,0,4,11,9,3,4,7,5,54,103,8,7,4,13,4,8,3,13,3,60,10,12,9,82,15,176,3,131,6,452,17,20,23,92,29,118,8,89,5,399,16,29,42,65,45,85,10,94,6,395,18,34,60,120,68,92,19,99,9,529,53,79,134,220,119,159,40,162,6,968,70,132,152,278,142,167,44,168,8,1169,96,154,223,285,198,168,55,172,7,1369,141,289,256,259,283,138,94,93,27,1573,132,288,179,145,165,71,40,38,16,1080,108,358,127,94,89,32,35,35,5,886,77,295,49,64,43,11,17,13,3,566,202,389,55,78,50,22,43,21,7,865,43,52,11,10,11,9,0,0,3,134,55,159,8,5,11,14,4,5,4,265
509011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,13,18,21,0,0,0,3,0,0,6,3,28,19,3,0,9,3,0,0,5,0,40,20,9,0,0,3,0,4,11,0,50,23,6,3,7,4,0,4,15,0,56,17,8,5,4,9,0,4,18,0,72,35,3,9,17,3,0,4,26,4,99,39,8,8,4,8,4,5,24,3,106,50,8,17,15,17,3,8,26,4,143,51,14,14,5,15,3,14,29,0,147,25,9,5,0,3,0,11,23,3,94,37,23,9,0,9,0,9,8,4,94,19,16,7,0,3,0,3,10,0,63,50,39,12,0,3,0,0,4,0,116,10,0,3,0,0,0,0,0,0,12,33,0,3,0,0,0,0,0,0,41
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,15,0,4,0,33,3,0,0,5,0,7,0,3,0,29,0,6,0,5,0,0,0,8,0,23,4,7,0,9,5,4,0,5,0,30,3,10,4,9,8,15,0,4,0,52,0,4,12,9,12,12,0,6,0,56,0,6,17,12,11,10,9,13,0,75,6,6,16,11,11,9,10,19,3,91,15,6,7,3,12,0,3,3,0,60,8,17,13,0,3,0,6,3,0,40,0,17,4,0,6,0,3,5,0,33,12,19,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
509011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,3,16,30,29,0,0,0,0,0,0,12,4,41,7,7,0,9,8,30,0,29,0,90,16,11,3,16,10,11,0,27,4,95,16,15,18,9,10,14,0,22,0,106,24,10,15,26,11,11,7,24,0,122,39,15,28,31,28,26,4,38,0,199,41,20,41,42,22,18,10,50,5,251,46,27,29,34,29,22,9,27,0,237,46,45,41,29,30,12,20,29,3,257,50,46,29,12,20,10,8,7,0,175,41,49,19,7,8,4,6,9,0,141,30,42,13,3,12,6,3,4,5,107,29,48,12,6,7,4,0,4,0,115,14,11,0,0,0,0,3,0,0,29,16,15,0,0,0,0,0,0,0,40
509011229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,3,0,0,0,0,0,9,21,33,0,0,0,0,0,0,0,5,41,8,0,0,0,0,0,0,12,0,21,8,0,3,8,9,5,0,11,0,42,7,4,0,0,3,4,5,11,0,35,17,4,5,8,4,6,5,16,0,57,33,5,16,7,11,0,0,12,0,94,42,8,15,7,14,3,7,20,0,106,38,6,10,9,22,0,20,26,3,129,87,13,26,13,22,4,28,42,0,233,55,16,19,0,11,3,26,36,3,164,71,27,15,4,9,0,17,23,0,170,42,13,14,0,0,0,7,8,0,90,79,13,24,0,4,4,15,10,0,145,40,0,3,0,4,0,0,0,0,51,30,4,0,0,0,5,0,0,0,51
509011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,5,0,3,0,6,27,47,10,0,4,0,0,0,0,7,4,17,3,8,0,13,6,13,0,12,0,48,7,0,0,8,9,12,0,14,0,51,10,7,10,11,6,7,0,21,3,80,7,5,18,15,10,4,0,33,6,97,8,6,22,25,24,20,14,37,3,165,19,15,25,34,20,34,9,105,7,264,28,13,39,34,46,30,19,106,4,318,49,35,41,22,46,14,19,55,3,284,31,33,36,16,26,8,14,27,9,200,45,41,25,17,8,0,4,15,0,156,28,42,25,4,9,8,10,0,0,124,54,55,17,16,7,5,4,0,0,153,15,9,0,0,3,0,0,0,0,33,16,7,3,0,0,3,4,4,0,35
509011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,25,38,22,0,0,0,0,0,0,7,8,42,6,0,0,0,4,6,0,7,0,31,19,0,0,3,9,5,0,16,3,54,26,0,7,3,3,6,4,7,0,52,31,4,10,7,9,3,10,20,0,88,32,11,13,11,15,8,12,21,0,125,61,3,18,14,16,3,5,27,0,154,80,14,22,13,10,13,18,49,7,233,100,13,24,14,30,8,37,78,0,298,65,14,12,4,13,3,28,31,0,166,60,19,18,6,3,4,16,26,0,152,64,13,4,5,3,0,15,7,5,119,84,23,4,0,11,4,13,3,0,138,36,8,4,0,3,0,0,0,0,57,70,9,3,0,0,3,8,3,0,104
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,8,5,3,0,0,3,0,0,9,0,28,5,0,5,0,5,3,0,6,3,36,10,3,8,4,0,4,0,8,0,30,11,4,21,6,5,5,3,11,5,77,15,3,16,6,8,0,5,17,0,67,11,6,11,8,6,3,9,9,0,67,12,22,24,6,15,4,11,12,0,97,6,9,14,22,11,0,9,9,6,80,14,16,16,74,5,5,11,0,0,139,9,14,4,43,5,0,3,0,0,86,14,11,9,32,7,0,0,0,0,70,5,4,8,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6
509011233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,5,0,0,0,0,3,9,30,7,3,3,0,3,0,0,0,3,20,0,3,0,3,4,16,0,17,0,45,0,6,11,9,11,18,0,18,0,70,4,8,7,19,11,5,5,14,0,74,5,7,35,19,21,8,3,21,0,118,6,11,43,37,26,21,14,37,0,203,16,25,40,42,31,22,12,36,4,236,31,30,78,56,49,33,28,50,6,365,33,47,107,54,64,34,65,39,7,453,31,53,80,18,48,15,65,19,5,326,34,68,65,18,31,14,53,24,0,306,37,82,49,3,15,8,26,12,0,233,99,105,72,3,16,14,29,6,0,333,10,5,11,0,4,0,4,0,0,41,20,10,5,0,6,13,4,0,3,51
509011234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,35,20,0,3,0,3,0,0,9,0,37,13,0,3,10,0,12,0,21,6,64,19,3,6,7,7,4,0,18,0,58,27,0,10,9,11,3,5,15,0,89,26,7,12,3,13,9,4,33,3,113,38,8,20,15,16,20,15,34,3,164,32,8,21,15,25,19,13,66,4,208,63,6,29,21,27,10,17,119,7,306,60,20,43,29,37,11,30,132,13,358,46,28,24,7,18,0,19,55,4,212,35,18,31,14,5,7,16,14,6,157,45,23,9,11,5,0,20,9,0,132,60,40,10,11,8,4,5,0,0,143,22,5,3,0,0,0,5,3,0,30,34,10,0,3,10,0,0,4,0,64
