POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
501021011,0,3,0,4,17,25,8,9,0,69,5,0,3,0,33,36,6,12,3,92,4,4,3,5,52,55,21,25,6,178,6,0,6,0,24,60,29,31,4,159,0,0,0,0,16,44,21,53,0,136,0,0,0,4,15,24,26,36,0,108,4,0,0,0,10,35,15,71,0,142,0,0,0,0,0,3,4,21,0,28,0,0,0,0,3,0,5,11,0,23,0,0,0,0,0,5,0,0,0,8,28,32,18,20,193,321,148,287,19,1062,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,0,4,0,0,0,0,22,0,0,8,4,3,3,0,0,0,21,0,0,0,3,8,3,0,3,0,27,0,4,5,4,7,6,0,4,4,33
501021012,0,0,6,0,9,3,0,0,0,18,0,6,3,3,5,4,5,4,0,30,0,0,4,4,6,8,10,4,0,33,0,0,5,0,6,4,0,3,0,21,0,0,0,0,5,9,0,4,0,16,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,7,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,34,24,17,30,41,11,28,5,200,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,23,0,16,5,0,0,0,0,0,0,19,0,16,9,0,0,4,0,0,0,25,3,14,17,5,0,6,0,0,0,40,4,19,28,8,7,0,0,0,0,68,4,13,34,27,15,9,0,0,0,94,0,11,19,16,17,8,0,0,0,73,0,4,4,13,4,9,0,10,0,45
501021014,0,8,3,4,11,9,4,9,0,50,0,0,6,5,16,21,3,8,0,60,4,9,3,5,21,43,10,8,3,104,0,0,0,0,13,32,6,38,0,95,0,6,0,4,12,24,19,50,3,109,4,0,0,0,11,29,14,59,0,117,12,3,0,7,18,68,19,179,0,303,0,0,0,0,8,7,3,36,0,60,4,0,0,0,0,0,0,32,0,44,0,0,0,0,0,4,0,3,0,9,26,51,43,30,112,255,79,429,10,1033,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,19,0,11,3,0,0,0,0,0,0,18,3,4,4,0,0,0,0,0,0,14,3,9,11,0,0,0,0,0,0,21,3,12,20,5,7,0,0,0,0,51,0,10,14,12,6,0,0,0,0,45,0,4,8,13,8,5,0,4,0,43,0,5,11,8,5,5,0,0,0,33
501021015,0,3,0,4,22,19,4,4,3,55,8,4,8,6,16,31,11,16,0,91,10,0,0,7,28,43,19,27,4,134,7,0,4,7,37,43,20,28,0,147,0,5,0,0,20,30,11,49,0,118,0,3,0,0,18,37,19,41,0,125,8,0,3,0,28,54,17,81,3,195,0,0,0,0,0,9,4,19,0,35,5,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,3,3,5,41,53,34,31,190,297,116,287,21,1065,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,10,4,0,0,0,0,0,0,14,0,14,3,0,0,0,0,0,0,17,3,8,4,0,0,0,0,0,0,19,0,11,20,5,6,0,0,0,0,48,0,0,21,13,8,11,0,0,5,64,3,4,9,10,18,16,3,4,0,55,0,0,4,11,13,8,4,3,0,50
501021016,0,6,5,7,5,3,0,9,0,41,0,0,6,5,10,11,0,7,0,35,0,3,0,8,15,7,3,6,0,47,4,0,0,0,7,7,0,8,0,34,0,0,0,0,8,16,9,14,0,47,5,0,6,3,29,5,7,9,0,64,19,5,3,3,77,30,37,65,8,245,11,0,0,0,14,4,12,27,0,65,0,0,0,0,9,0,6,8,0,23,0,0,0,0,0,4,0,4,0,9,38,25,34,28,181,93,85,167,11,664,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,14,0,3,3,3,5,0,0,0,0,19,3,0,4,14,0,0,0,0,0,26,0,0,3,4,8,0,0,0,0,15,0,0,0,0,5,0,0,0,0,11
501021251,0,0,3,0,0,0,0,0,0,12,0,0,6,0,3,3,0,0,0,13,0,0,0,0,8,7,0,0,0,20,0,0,5,0,9,4,0,3,0,16,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,10,22,27,5,13,0,112,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,10,3,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,10,0,5,10,0,4,0,0,0,0,24,0,6,15,10,11,4,0,3,6,42,0,3,14,12,19,0,5,5,0,53,4,0,0,4,5,0,0,8,0,33
501021252,0,0,0,0,5,0,3,0,0,16,0,0,0,3,6,3,4,0,0,22,0,0,0,5,7,13,0,4,0,31,0,0,0,0,0,5,3,9,0,15,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,4,4,5,0,8,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,10,33,39,14,23,0,148,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0
501021253,9,11,33,23,30,22,12,7,0,135,6,11,12,14,61,39,11,13,0,170,10,10,18,12,62,59,16,19,4,210,7,3,4,9,50,52,15,16,0,153,7,5,0,9,25,40,22,16,0,122,6,0,0,0,11,24,7,21,0,73,7,0,0,3,13,27,17,38,0,111,0,0,0,0,0,6,0,3,0,15,0,0,0,0,0,4,0,10,0,18,0,0,0,0,0,7,4,4,4,16,59,111,119,77,293,326,107,161,17,1283,0,6,0,0,0,0,0,0,0,11,5,89,0,0,0,0,0,0,6,95,5,75,9,0,0,0,0,0,0,92,3,49,23,7,4,4,0,0,0,93,5,62,45,9,7,6,0,5,0,135,14,71,88,33,13,6,4,0,0,233,11,32,99,62,42,14,7,3,0,280,13,21,58,55,76,26,0,9,3,260,11,11,40,38,79,38,14,15,0,245
501021254,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,6,8,13,0,3,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,9,0,4,6,0,0,0,0,0,0,16,0,3,11,6,6,0,0,0,0,26,0,0,4,11,13,0,0,0,0,33,3,0,5,0,11,3,0,3,0,22
501031017,3,4,5,0,0,9,0,0,0,26,3,4,0,4,6,12,3,7,0,35,0,0,0,6,5,20,3,7,3,48,0,0,0,0,9,16,6,10,0,41,3,0,4,0,0,13,5,33,0,49,0,0,0,0,5,12,3,15,0,39,7,3,0,0,4,20,14,54,0,97,0,0,0,0,0,0,3,27,0,27,0,0,0,0,0,4,0,11,0,17,0,3,0,0,0,0,0,3,0,8,22,40,18,16,40,100,39,176,6,461,0,0,0,0,0,0,0,0,0,3,5,15,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,11,0,7,4,0,0,0,0,0,0,16,0,12,7,0,0,0,0,0,0,23,5,15,15,5,0,0,0,0,0,38,0,4,16,5,4,7,0,4,0,37,3,0,8,9,6,4,3,0,6,40,3,0,4,4,7,3,0,0,0,17
501031018,5,5,0,6,3,3,0,0,0,24,0,5,0,7,4,7,0,4,0,24,0,0,0,0,9,13,8,10,0,36,0,0,0,0,7,7,8,4,0,24,6,3,0,0,0,6,0,11,0,21,0,0,0,0,0,6,3,5,0,9,0,0,0,0,3,3,0,10,0,21,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,10,35,9,18,36,50,21,51,0,232,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,11,0,7,4,0,0,0,0,0,0,12,0,5,4,0,0,0,0,0,0,15,0,8,14,9,6,0,0,0,0,32,0,0,10,15,0,0,0,0,0,34,0,4,5,7,4,6,0,0,0,26,6,0,0,3,4,3,0,0,0,19
501031019,0,0,4,0,3,13,0,5,0,30,0,0,0,8,17,13,7,4,0,53,5,0,3,0,12,26,15,13,0,79,0,3,0,6,13,16,6,16,5,59,0,0,4,0,11,16,7,13,0,47,0,0,0,0,0,3,0,10,0,17,0,0,0,0,0,5,5,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,26,17,22,79,102,45,65,11,374,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,18,0,6,4,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,11,3,13,8,5,4,0,0,0,0,33,4,13,16,3,3,0,0,0,3,35,9,15,21,12,5,0,0,0,0,55,0,7,9,20,16,7,0,0,0,52,6,0,8,15,15,8,4,4,0,58
501031020,0,3,0,4,4,0,4,4,0,22,0,5,0,0,3,3,0,4,0,15,0,3,0,0,6,7,3,3,0,24,0,0,0,0,0,5,0,8,0,20,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,29,20,7,29,24,8,41,0,164,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,17,0,5,3,0,0,0,0,0,0,8,0,3,0,6,0,0,0,0,0,12,3,5,8,5,0,0,0,0,0,30,0,7,3,9,5,0,0,0,0,27,0,0,0,7,0,8,0,5,0,20,0,3,0,3,0,4,0,3,0,19
502011021,0,3,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,3,6,3,3,0,0,0,17,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,18,11,20,28,8,19,0,131,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,9,0,4,9,0,4,0,0,0,0,13,0,4,7,0,5,0,0,0,0,14,0,0,3,0,0,0,0,0,0,13,0,0,0,5,3,8,0,0,0,12
502011022,0,3,7,12,6,9,0,0,0,35,0,3,6,4,10,9,0,4,0,38,3,5,9,9,16,11,0,0,0,51,0,0,0,0,0,10,0,4,0,21,3,0,0,0,4,3,0,0,0,12,0,0,0,0,0,4,3,3,0,10,0,0,0,0,3,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,8,36,37,34,46,58,14,23,6,259,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,0,0,20,0,13,4,0,0,0,0,0,0,23,0,17,3,0,0,3,0,0,0,24,3,16,13,10,0,3,0,0,0,41,3,14,16,17,3,3,0,0,0,59,0,0,14,14,7,10,3,0,0,58,0,3,17,13,12,3,0,5,0,57
502011023,0,4,8,11,16,12,4,3,0,61,0,5,8,13,22,23,7,9,0,88,8,0,5,6,36,46,10,14,0,118,0,0,3,3,17,28,8,20,0,84,0,3,0,4,10,20,13,17,0,68,0,0,0,0,0,15,7,15,0,35,0,0,4,0,4,14,3,25,0,56,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,7,15,51,53,48,138,175,62,104,10,661,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,14,0,25,0,0,0,0,0,0,0,24,0,29,11,0,0,0,0,0,0,43,0,33,21,3,0,0,0,0,0,58,5,24,42,8,16,7,0,4,0,101,9,22,56,24,25,8,0,3,0,142,7,16,30,30,37,5,0,4,3,132,6,5,23,24,27,10,6,8,0,110
502011024,5,0,15,11,9,6,0,4,0,45,0,6,5,6,17,3,0,6,3,49,5,0,4,5,19,17,8,7,0,66,0,3,0,4,9,6,4,8,0,38,0,0,4,0,3,5,3,0,4,17,3,0,0,0,0,6,0,0,0,17,4,0,0,0,3,4,4,8,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,5,0,19,55,47,38,72,57,21,40,10,368,0,0,0,0,0,0,0,0,0,0,4,26,6,0,0,0,0,0,0,31,5,26,3,0,0,0,0,0,0,32,0,24,5,4,0,0,0,0,0,37,0,22,17,3,0,0,0,0,0,45,9,20,45,9,6,0,0,0,0,88,3,13,29,22,15,6,0,0,0,92,0,15,28,21,28,0,0,4,0,96,0,4,5,5,26,9,0,8,0,65
502011025,6,12,22,19,31,28,5,12,3,130,4,9,14,18,36,23,7,9,0,129,0,3,11,4,92,75,17,16,0,229,4,0,4,5,42,45,15,11,0,132,3,3,0,5,22,29,14,24,0,106,0,0,3,0,6,19,13,7,0,49,0,0,0,5,5,15,14,17,0,60,0,0,0,0,0,3,0,8,0,10,0,0,0,0,4,0,0,3,0,13,0,0,0,0,4,4,0,0,7,12,27,105,118,80,301,285,93,115,20,1145,0,7,0,0,0,0,0,0,0,11,8,140,6,0,0,0,0,0,0,156,4,128,13,0,0,0,0,0,3,151,4,89,41,4,4,4,4,0,0,142,5,89,58,10,7,5,0,3,0,177,11,87,96,24,10,6,0,0,6,234,9,36,91,35,30,10,4,10,5,232,14,28,59,60,56,27,4,12,0,255,9,11,33,33,56,29,9,12,0,204
502011026,0,0,3,0,4,0,0,0,0,10,0,0,4,3,4,3,0,0,0,16,0,0,0,0,6,10,0,0,0,20,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,3,0,4,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,9,16,11,16,28,38,10,15,0,134,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,7,0,10,0,6,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,0,3,9,0,9,0,0,0,0,21,0,3,7,0,4,3,0,0,0,15,0,4,0,0,3,0,0,0,0,5
502011027,6,0,3,8,13,7,0,5,0,40,0,0,4,9,15,5,0,0,0,34,0,8,8,5,18,26,4,5,0,73,0,0,5,4,13,13,5,3,0,42,0,0,5,0,10,13,3,4,0,35,0,0,0,0,0,0,4,0,0,6,0,0,5,0,3,5,0,7,0,21,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,12,39,37,32,75,95,24,38,6,360,0,0,0,0,0,0,0,0,0,5,6,37,0,0,0,0,0,0,0,40,3,34,10,4,0,0,0,0,0,49,3,23,6,0,0,0,0,0,0,34,0,14,10,3,4,0,0,0,0,32,3,32,33,9,7,0,0,4,3,90,6,20,50,23,24,13,0,0,0,133,6,8,22,32,49,7,4,10,0,137,0,0,8,21,30,9,3,9,0,85
502011028,3,0,3,0,0,0,0,0,0,9,0,4,4,4,3,5,0,0,0,15,0,0,3,0,4,4,0,0,0,22,0,0,4,4,10,0,0,0,0,18,0,0,4,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,17,5,23,9,5,7,0,105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,15,0,7,6,0,0,0,0,0,0,19,3,12,8,0,0,0,0,0,0,24,0,14,18,3,0,4,0,0,0,49,10,9,25,15,13,3,0,5,0,80,3,9,23,13,21,3,0,3,0,85,7,8,18,19,32,9,4,4,0,93
502011029,0,7,14,3,25,11,5,9,0,74,5,7,7,13,37,19,3,11,0,97,0,0,5,9,32,27,3,23,0,98,5,0,0,0,26,23,13,19,0,87,0,0,0,0,38,29,10,32,0,109,6,0,6,4,55,19,7,22,3,122,29,0,13,8,175,68,45,78,3,426,0,0,0,3,41,13,10,19,0,92,6,0,0,0,7,5,15,8,0,34,0,0,3,0,0,0,0,0,4,11,57,58,75,48,440,232,113,242,15,1274,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,26,0,19,7,0,0,0,0,0,0,25,0,17,10,0,0,0,0,0,0,27,0,13,9,0,4,0,0,0,0,33,0,21,35,4,0,0,0,4,0,67,3,9,18,6,14,4,0,0,0,55,0,5,11,5,18,5,0,5,3,51,0,3,15,9,13,4,0,0,0,56
503011030,0,0,7,0,5,5,0,0,0,21,4,0,4,8,7,3,0,0,0,22,0,0,4,0,16,6,0,3,0,34,0,0,3,0,9,3,0,0,0,15,0,0,0,0,5,3,0,7,0,13,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,3,5,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,14,23,9,41,43,10,24,0,166,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,34,0,20,4,0,0,0,0,0,0,26,0,16,3,0,0,0,0,0,0,23,0,22,8,0,0,0,0,0,0,27,0,16,18,0,0,0,0,0,0,37,0,5,10,8,0,0,0,0,0,25,0,6,7,9,6,6,3,0,0,31,0,7,5,0,8,0,0,0,0,25
503011031,5,5,12,8,5,0,0,0,3,42,0,8,12,11,35,18,0,3,0,76,0,8,7,9,28,18,8,7,0,85,0,3,4,6,19,14,13,5,0,76,0,0,5,0,6,19,11,10,0,48,0,3,0,0,12,8,5,3,0,30,0,3,0,0,0,7,6,11,0,30,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,11,75,72,46,127,101,37,47,6,521,0,0,0,0,0,0,0,0,0,5,10,85,0,0,0,0,0,0,0,93,3,104,8,0,0,0,0,0,0,118,8,55,17,0,0,0,0,0,0,75,4,43,25,3,0,4,0,0,3,81,3,36,41,8,3,4,0,4,0,103,3,27,33,20,28,3,4,0,0,119,4,12,29,21,25,11,0,8,0,105,3,14,14,18,20,18,9,4,0,95
503011032,0,8,9,6,11,10,0,0,0,38,0,0,0,11,16,12,5,5,0,50,0,5,5,5,21,34,3,0,3,78,0,0,4,0,16,20,10,4,0,54,0,0,0,6,11,20,4,6,0,41,0,0,0,0,7,4,0,6,0,18,0,0,0,0,3,10,0,5,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,9,36,29,32,84,102,30,38,8,373,0,10,0,0,0,0,0,0,0,4,3,46,0,0,0,0,0,0,0,53,5,45,5,0,0,0,0,0,0,56,0,34,14,3,0,0,0,0,0,54,0,26,17,0,0,0,0,0,3,50,3,27,31,11,3,0,0,0,0,83,4,9,30,17,4,3,3,5,0,69,0,10,12,12,22,0,4,0,0,67,0,9,5,5,15,18,0,4,0,61
503011033,0,8,10,4,3,0,0,0,0,24,0,5,5,5,3,11,0,3,0,35,0,0,0,0,25,16,0,4,0,48,0,0,0,0,5,6,0,7,0,24,0,0,0,0,6,9,4,0,0,22,0,0,0,4,0,0,0,5,0,8,0,0,0,0,5,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,30,29,12,57,49,11,22,4,222,0,0,0,0,0,0,0,0,0,3,4,46,3,0,0,0,0,0,0,53,0,41,3,0,0,0,0,0,0,42,0,21,9,0,0,0,0,0,0,29,0,13,14,0,0,0,0,0,0,28,0,14,12,10,4,3,0,0,0,41,0,3,17,9,3,3,3,0,0,47,0,3,13,6,3,4,3,3,0,41,0,3,8,5,10,3,4,0,0,36
