POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
501031018,5,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,12,4,5,0,5,0,3,0,0,17,0,0,8,3,0,0,0,0,16,0,0,0,0,0,5,3,0,14,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,17,20,9,19,7,3,111,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,11,0,0,0,0,0,5,3,0,8,0,0,0,6,3,4,3,0,18,0,0,0,6,3,3,5,0,26,0
501031019,14,3,0,0,5,5,0,0,0,14,6,9,0,6,3,10,5,0,36,0,0,4,0,12,6,4,0,31,0,0,6,7,9,10,5,0,33,0,6,5,5,4,3,4,0,29,0,0,0,0,3,3,0,0,7,0,0,6,0,0,5,3,0,9,0,0,0,4,3,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,64,19,33,39,46,40,19,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,14,0,3,0,5,3,3,0,0,11,3,4,3,8,10,13,0,0,33,0,9,8,11,12,16,3,0,45,0
501031020,4,0,0,0,0,0,12,0,0,14,0,0,0,3,3,3,0,0,16,0,0,0,3,4,4,0,0,15,0,0,4,6,6,3,3,0,18,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,22,19,27,12,0,105,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,4,0,0,3,0,0,0,11,0,0,3,0,6,3,0,0,14,0,0,3,0,7,7,5,0,25,0
502011021,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,12,0,0,6,0,0,0,0,0,8,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,3,3,14,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0
502011022,27,6,6,5,0,3,3,0,0,25,7,8,3,3,5,3,0,0,26,0,0,5,4,5,3,0,0,17,0,3,0,3,6,0,0,0,12,0,0,4,3,0,0,0,0,11,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,123,33,19,27,36,30,10,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
502011023,39,6,9,0,4,0,5,0,0,31,6,19,7,3,11,4,5,0,61,0,18,13,9,8,11,0,0,65,7,7,22,14,16,12,0,0,73,0,3,12,11,9,15,3,0,58,0,0,6,0,7,6,0,0,25,0,0,3,0,6,0,0,0,16,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,96,81,82,46,63,72,13,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,3,4,12,0,6,0,5,3,3,0,0,13,6,0,0,5,0,14,11,0,41,0,8,3,3,4,15,7,3,38,0,11,8,6,9,10,7,0,56,0,0,8,8,13,9,0,0,41,0
502011024,45,14,16,11,4,6,13,5,0,66,14,19,14,18,13,22,0,0,93,7,18,13,11,25,20,6,0,93,4,6,13,10,16,10,3,0,60,0,6,6,7,12,4,4,0,40,0,0,0,4,4,4,0,0,17,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147,85,81,58,99,89,21,3,580,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,11,0,0,0,0,4,0,0,0,9,0,0,0,0,5,6,0,0,10,0,0,0,3,0,0,0,0,11,0
502011025,179,34,42,27,25,23,35,4,0,192,18,42,44,23,49,37,10,0,227,3,52,45,38,39,29,10,0,213,3,31,44,26,35,24,4,0,168,3,16,37,39,26,19,5,0,149,0,4,10,8,15,16,6,0,60,0,4,5,8,11,7,6,0,46,0,0,6,3,12,9,3,0,26,0,0,6,4,12,10,8,0,38,0,0,3,3,0,5,0,0,9,0,0,6,8,11,6,4,0,38,5,5,0,0,3,0,0,0,16,388,298,263,239,269,223,68,4,1755,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,14,0,0,0,0,5,0,0,21,3,0,0,0,0,0,0,0,10,3,0,0,4,3,3,0,0,18,3,3,0,10,4,7,0,0,22,3,4,7,10,8,11,3,0,52,0,10,7,15,13,13,4,0,57,0,3,9,11,20,23,8,0,64,0
502011026,12,0,0,3,3,0,0,0,0,7,0,4,0,4,0,0,0,0,17,0,0,0,0,5,0,0,0,8,0,3,0,0,6,0,0,0,14,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,11,14,12,7,7,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,0,0,9,0
502011027,37,12,7,5,10,4,3,0,0,39,13,13,10,3,6,8,5,0,51,0,6,9,8,4,5,0,0,33,0,10,0,6,8,5,5,0,32,0,0,9,5,4,0,0,0,17,0,0,7,0,3,0,0,0,15,0,0,0,0,6,4,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,52,55,48,42,30,9,0,403,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,8,8,0,0,0,5,3,3,0,13,0,0,0,0,0,3,0,0,3,0,0,0,5,0,3,0,0,9,0,0,3,0,0,0,0,0,5,0,0,0,0,0,6,4,0,9,0,0,6,3,7,8,0,0,19,0
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
502011029,33,9,10,4,0,12,0,0,0,35,3,10,10,9,11,3,4,0,49,3,9,3,9,3,7,0,0,32,0,3,3,8,7,3,0,0,29,0,0,4,5,4,0,0,0,16,0,0,0,8,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,121,50,31,37,57,30,10,3,336,0,0,0,0,5,0,0,0,9,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,3,0,0,0,3,6,3,0,13,0,0,5,0,3,0,0,0,19,0,0,3,8,0,6,5,0,20,0,6,4,8,7,14,4,0,40,0
503011030,12,0,4,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,11,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,58,14,7,7,9,18,0,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0
503011031,118,12,40,21,14,14,11,6,0,112,10,46,28,8,18,21,9,0,129,0,27,35,8,14,16,10,0,110,0,39,36,18,16,22,3,3,138,0,16,42,8,4,12,3,0,92,0,4,18,7,16,9,0,0,49,0,0,6,0,8,6,0,0,30,0,0,0,0,3,5,0,0,12,0,0,6,3,11,6,3,0,24,0,0,0,0,0,0,3,0,3,0,0,0,8,10,9,6,0,38,0,0,0,0,0,0,0,0,0,216,279,220,88,121,129,45,7,1105,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,11,0,4,0,0,0,4,0,0,10,0,4,7,0,5,0,0,0,17,0,0,7,8,0,0,0,0,18,0
503011032,27,3,8,0,0,7,4,0,0,22,0,20,6,6,11,0,0,3,50,0,4,14,0,0,3,0,0,32,0,10,10,6,7,4,0,0,36,0,3,11,4,0,0,4,0,25,0,0,4,0,0,5,0,0,15,0,0,0,0,4,0,0,0,11,0,0,3,0,3,4,3,0,12,0,0,3,3,6,3,0,0,16,0,0,0,0,3,0,0,3,9,0,0,0,5,8,0,0,0,12,0,0,0,0,0,0,0,0,4,53,81,57,32,41,40,17,12,329,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
503011033,28,10,12,0,0,0,9,0,0,28,0,9,7,3,4,11,0,0,34,4,9,7,3,7,3,7,0,37,0,0,0,11,7,3,3,0,29,0,0,5,4,0,0,0,0,9,0,4,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,94,64,22,35,25,41,9,0,294,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
503011034,23,7,6,10,5,4,0,4,0,40,0,10,4,4,7,3,0,0,31,4,9,10,7,5,0,3,0,32,0,8,10,4,3,3,7,0,30,0,0,3,9,4,6,0,0,23,0,0,3,3,0,3,0,0,14,0,0,0,5,3,0,0,0,11,0,0,3,0,0,0,0,0,5,0,0,0,0,5,4,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,6,4,5,0,0,13,0,0,0,0,0,0,0,0,0,73,60,42,43,33,43,17,5,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0
503011035,31,4,7,9,0,0,3,0,0,28,0,17,5,6,3,3,3,4,50,0,10,12,0,3,9,0,7,45,0,11,13,12,10,7,0,0,55,0,5,17,5,6,9,5,4,54,0,4,9,10,13,6,7,0,49,0,0,4,6,8,8,3,0,25,0,0,9,6,17,7,3,0,29,0,0,8,5,16,15,7,7,58,0,0,0,0,0,4,6,0,10,0,0,5,8,17,7,4,0,39,0,0,3,0,0,0,0,0,9,87,94,98,59,101,92,42,15,590,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,13,9,3,0,0,0,0,0,0,16,8,0,4,0,0,0,0,0,13,0,3,4,0,0,0,0,0,14,0,4,5,3,4,0,5,0,24,0,0,3,3,5,5,0,0,23,0,3,6,8,0,10,0,0,31,0,6,4,9,19,26,9,0,69,0
503011036,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,4,0,8,0,5,0,9,0,3,4,0,3,0,0,0,5,0,0,6,6,4,0,0,0,16,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,33,19,13,4,21,6,9,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,14,0,7,3,4,0,5,0,0,19,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
503021038,32,3,20,8,6,4,5,3,0,46,3,11,14,3,7,3,5,0,60,5,22,18,11,6,4,10,0,68,5,15,13,10,12,8,0,0,60,0,17,23,13,18,6,5,0,80,0,3,16,5,6,5,4,0,51,0,3,14,11,7,5,0,0,40,0,3,13,7,13,3,0,0,43,0,0,9,14,4,14,3,0,45,0,0,4,6,7,6,3,0,26,0,0,4,18,10,4,0,0,42,0,0,0,0,0,0,0,0,0,98,129,145,120,92,73,26,5,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,0,4,4,3,0,4,0,0,12,0,3,8,0,4,7,0,0,18,0,0,5,5,0,0,0,0,10,0
503021039,70,12,18,10,6,7,5,0,0,63,6,32,20,7,7,0,0,0,83,8,22,13,0,5,4,0,0,54,3,12,19,5,4,9,4,0,48,0,5,4,14,0,4,4,0,39,0,0,12,10,3,4,0,0,28,0,0,6,3,6,5,0,0,21,0,0,0,0,4,3,0,0,12,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,172,140,90,71,58,48,29,4,603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,7,0,0,0,11,0,5,0,6,0,0,0,0,13,0,0,7,0,0,0,0,0,12,0,0,5,8,0,5,0,0,12,0
503021040,26,4,7,0,3,0,0,3,0,19,0,20,13,0,3,7,4,0,53,0,6,10,6,6,0,0,0,36,0,8,8,3,13,5,0,0,41,0,3,5,9,5,0,0,0,29,0,0,5,0,5,3,3,0,15,0,0,0,4,0,3,0,0,14,0,0,0,0,3,3,0,0,12,0,0,4,5,3,3,0,0,15,0,0,0,0,4,4,0,0,8,0,0,0,4,5,4,0,0,9,0,0,0,0,0,0,0,0,3,74,64,55,41,64,36,12,5,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,10,0,4,0,0,0,3,0,0,5,0,0,4,3,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0
503021042,88,14,29,23,6,10,12,5,0,88,5,46,21,11,16,17,7,5,128,13,32,31,19,12,12,6,4,125,3,20,22,20,19,18,8,0,104,0,8,39,15,20,24,11,0,115,0,3,33,22,16,14,5,0,97,0,0,11,19,12,15,3,0,67,0,3,17,14,10,7,5,0,52,0,0,19,19,31,20,4,0,90,0,0,3,3,3,3,0,0,19,0,0,3,17,17,16,9,0,63,0,3,0,0,0,3,0,0,14,243,222,240,182,193,170,55,12,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,14,4,0,3,3,0,0,0,0,7,3,4,0,0,0,0,0,0,11,0,0,4,3,5,3,4,0,17,0,4,4,4,0,5,6,0,18,0,3,8,5,7,8,0,0,42,0,0,5,14,11,18,4,0,61,0
503021043,40,0,7,8,3,3,4,3,0,29,6,15,14,4,0,6,0,0,50,0,7,13,13,10,3,0,0,50,0,5,15,11,10,4,0,0,47,0,5,22,10,15,9,0,0,56,0,0,14,7,3,3,4,0,35,0,0,0,6,3,3,0,0,20,0,0,5,3,6,3,0,0,20,0,0,3,3,11,5,0,3,27,0,0,0,0,0,5,0,0,8,0,0,3,4,7,0,5,0,25,0,0,0,0,0,0,0,0,0,83,74,108,69,70,47,21,5,478,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,0,3,0,0,3,0,0,0,9,4,0,0,0,0,0,0,0,7,0,7,4,3,0,0,0,0,14,0,3,3,0,3,4,0,0,13,0,0,11,14,10,0,0,0,33,0,6,15,14,7,5,0,0,44,0
503021295,15,0,3,5,5,0,4,0,0,15,0,5,5,5,0,4,0,0,21,0,12,8,10,4,0,0,0,33,0,3,13,8,9,9,5,0,37,0,4,16,12,13,3,0,0,49,0,0,21,18,10,4,0,0,56,0,0,6,5,10,7,0,0,34,0,0,3,3,6,7,0,0,19,0,0,4,17,12,4,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,10,0,0,0,0,0,0,0,0,0,17,29,85,82,63,48,16,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,0,0,8,0,0,4,0,0,18,0,0,3,0,0,0,3,0,15,0,0,14,21,8,4,3,0,45,0,4,17,18,20,17,3,0,82,0
503021296,43,7,18,13,0,3,0,0,0,44,4,22,23,8,3,11,0,0,77,3,20,25,10,8,12,6,0,89,0,6,22,16,11,8,0,0,63,0,11,11,15,16,13,4,0,67,0,0,15,11,4,9,4,0,44,0,0,12,9,7,16,0,0,42,0,0,7,17,6,3,3,0,36,0,0,5,12,3,8,3,0,32,0,0,4,0,3,0,0,0,8,0,0,4,9,5,0,0,0,17,0,0,0,0,0,0,0,0,9,74,112,158,112,78,96,25,10,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,3,6,0,0,0,0,0,12,0,0,4,6,0,3,0,0,14,0,8,4,5,9,4,0,0,26,0,7,10,6,9,11,0,0,43,0,4,12,18,12,5,0,0,45,0
