POW_SA2_CODE_2021,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
504031067,0,0,0,0,0,3,0,0,3,4,3,28,0,0,36,13,19,3,5,32,34,20,0,0,53,27,29,0,0,66,19,29,5,3,59,32,17,0,6,50,39,13,0,0,53,29,23,0,0,59,23,12,0,0,36,23,18,3,0,44,9,17,0,0,21,0,7,0,0,7,0,3,0,0,6,253,229,21,13,524
504031068,0,0,0,0,0,8,0,0,0,8,17,68,4,0,91,53,57,5,0,116,81,44,8,0,134,79,65,7,4,153,95,54,9,0,160,74,54,7,3,144,98,44,0,3,150,115,66,7,3,186,92,40,6,0,144,50,51,4,0,104,30,37,4,0,69,14,18,0,0,34,4,20,0,0,25,806,622,58,23,1506
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,3,0,0,6,19,189,5,4,212,58,101,3,8,175,138,72,12,8,230,91,86,22,6,205,99,97,9,5,214,88,92,4,4,187,91,55,5,3,155,83,59,3,0,151,51,43,3,0,96,20,29,0,0,55,6,20,4,0,32,0,5,0,0,6,0,0,0,0,0,765,848,65,37,1716
504031299,0,0,0,0,0,0,3,0,0,4,14,152,8,4,180,42,71,0,3,116,81,70,0,4,157,100,68,4,0,168,68,41,5,0,110,57,31,0,0,91,53,35,3,0,86,45,26,3,0,75,48,23,6,0,77,32,25,0,0,50,11,17,0,0,25,0,0,0,0,7,3,8,0,0,6,538,570,32,16,1157
504031300,0,0,0,0,0,7,10,0,3,23,52,600,15,14,675,147,319,25,12,511,211,171,21,12,411,256,211,31,12,514,242,221,17,7,485,235,211,12,4,467,226,184,9,7,420,200,169,7,4,378,146,110,9,4,279,90,89,10,0,192,25,46,5,0,74,6,21,0,0,25,3,7,3,0,9,1848,2343,167,73,4434
505011070,0,0,0,0,0,9,5,0,0,12,22,308,15,0,345,61,145,7,0,223,92,73,13,3,179,94,84,11,4,192,111,80,12,3,211,91,101,9,3,203,131,87,4,4,220,121,90,7,0,216,96,95,11,0,203,76,75,11,3,166,26,43,7,0,73,5,23,0,0,36,0,9,0,0,15,940,1206,106,19,2270
505011071,0,0,0,0,0,5,16,0,3,27,21,310,6,0,343,79,165,5,6,258,102,88,4,0,199,117,95,10,6,229,104,109,11,9,231,100,96,3,5,202,128,117,11,4,255,155,125,9,5,289,117,131,4,9,257,58,83,7,6,152,15,58,6,3,71,3,25,0,0,27,5,3,0,0,7,996,1399,79,47,2519
505011072,0,0,0,0,0,11,9,0,0,21,25,287,6,3,328,85,158,4,7,256,151,90,15,7,262,148,113,24,4,289,157,160,20,5,341,158,161,11,4,327,160,185,6,4,357,209,158,10,0,380,143,156,13,0,309,105,184,16,4,307,39,103,4,0,154,20,51,8,0,77,6,28,5,0,36,1398,1843,131,40,3414
505011073,0,0,0,0,0,12,14,0,3,29,46,526,10,0,582,134,277,10,12,433,179,130,19,10,334,199,151,18,9,380,204,140,21,3,367,187,158,4,3,354,213,157,10,0,376,178,168,11,8,361,145,142,14,0,309,101,134,13,0,250,52,80,3,0,135,20,46,3,0,68,0,21,0,0,27,1652,2122,139,50,3971
505011074,0,0,0,0,0,3,4,0,0,5,12,58,0,0,65,22,51,5,6,80,47,39,0,0,84,51,38,7,5,98,60,52,7,0,124,51,65,0,0,123,65,48,0,0,115,61,52,3,0,114,64,50,9,3,122,38,62,5,0,100,10,33,6,3,54,7,14,0,0,23,0,9,0,0,9,492,561,45,17,1113
505011075,0,0,0,0,0,7,8,0,0,20,49,756,31,7,849,182,555,16,12,758,220,204,18,5,442,230,178,19,6,433,188,153,21,5,366,176,160,9,0,349,218,185,11,4,414,197,178,11,4,394,168,156,9,8,344,113,167,9,8,289,42,81,9,3,136,10,38,6,0,56,0,19,0,0,23,1794,2826,171,57,4849
505011076,0,0,0,0,0,0,0,0,0,6,11,57,0,4,70,24,42,0,0,68,38,10,0,0,53,21,18,0,0,40,37,38,3,0,67,33,44,3,0,81,49,34,3,0,88,79,45,3,0,125,65,35,0,3,109,32,38,9,0,81,7,26,0,0,32,0,4,0,0,4,0,0,0,0,0,395,392,18,13,821
505011077,0,0,0,0,0,80,54,0,3,140,180,1394,34,14,1625,833,1357,63,46,2303,1268,792,101,25,2190,1170,776,148,35,2132,1165,901,102,37,2203,1150,835,71,17,2073,1200,821,45,24,2095,1275,790,84,27,2170,1080,710,76,15,1879,663,579,74,3,1325,213,275,31,4,527,40,113,12,4,163,7,34,0,3,49,10259,9381,834,261,20738
505011078,0,0,0,0,0,4,5,0,4,13,10,121,3,0,135,67,101,6,0,175,100,55,10,0,166,97,101,9,10,221,99,131,12,0,240,80,125,9,6,216,138,134,9,8,284,134,113,9,8,260,68,138,17,7,232,78,108,9,4,200,26,73,4,0,100,8,33,0,0,37,0,9,6,0,18,896,1236,91,47,2276
505011079,0,0,0,0,0,3,4,0,0,7,11,129,0,0,144,31,71,0,0,107,58,31,0,0,88,53,40,6,3,108,66,62,4,4,133,56,50,0,0,108,90,67,0,0,155,74,43,5,0,125,69,69,0,0,141,35,63,6,0,97,10,47,3,0,60,5,32,0,0,39,0,8,0,0,7,559,709,38,10,1317
505011080,0,0,0,0,0,4,8,0,0,9,10,95,0,0,102,59,74,4,0,132,73,26,0,0,101,61,51,5,0,113,79,64,8,5,156,86,88,6,3,180,95,76,0,8,179,120,83,6,0,209,71,71,4,0,150,72,57,7,0,137,22,41,0,0,64,0,20,0,0,20,6,9,0,0,13,748,765,37,19,1562
505011081,0,0,0,0,0,9,4,0,0,12,12,56,0,0,64,54,66,0,8,126,80,42,0,3,126,65,59,6,4,139,84,88,12,4,183,107,79,3,0,191,126,77,0,0,199,124,94,8,5,224,113,65,7,0,180,78,66,6,0,148,29,42,5,0,66,5,17,0,0,26,0,4,0,0,8,868,749,52,20,1695
505011082,0,0,0,0,0,0,5,0,0,4,7,82,0,4,93,40,73,0,5,120,51,30,5,7,90,68,33,3,4,103,57,60,8,3,124,79,71,7,0,158,92,58,8,0,155,99,79,4,4,179,75,66,3,0,151,59,76,7,4,148,38,53,3,0,96,13,49,5,0,61,4,11,0,0,14,680,738,46,25,1493
505011083,0,0,0,0,0,3,6,0,0,10,13,123,4,0,138,51,124,3,4,183,73,49,3,4,133,54,62,5,3,124,57,70,9,4,133,58,61,0,0,125,87,68,0,4,156,87,77,3,3,171,85,85,4,0,174,59,85,6,0,155,30,42,7,0,81,3,11,0,0,19,0,14,0,0,14,654,869,55,25,1599
505021084,0,0,0,0,0,44,26,0,7,79,204,355,19,8,587,691,379,34,19,1125,887,276,48,40,1246,1109,359,70,25,1563,1116,329,50,21,1514,964,336,31,20,1353,1093,328,36,19,1470,989,287,32,9,1318,795,239,39,9,1084,549,248,35,9,838,208,170,10,0,391,51,106,4,6,161,14,44,9,7,77,8675,3446,419,193,12733
505021085,0,0,0,0,0,10,5,0,0,15,10,80,0,0,97,49,76,3,6,138,92,75,3,5,182,93,90,10,7,206,116,93,8,9,233,126,88,6,9,223,138,102,0,5,242,130,91,7,0,225,97,92,10,4,201,79,85,7,4,171,24,56,12,0,86,10,26,4,0,34,0,14,0,0,16,974,961,70,51,2059
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,10
505021088,0,0,0,0,0,7,18,0,0,25,25,661,42,0,727,133,480,22,8,641,238,216,13,14,487,214,178,25,9,421,239,175,15,5,430,181,136,8,10,331,164,125,3,0,288,143,123,4,4,278,146,158,11,0,311,92,111,14,0,217,29,78,10,0,112,13,52,3,0,71,3,12,0,0,27,1610,2510,168,52,4343
505021089,0,0,0,0,0,13,29,3,3,51,55,527,17,8,610,251,554,24,17,846,338,246,34,12,629,331,238,33,10,621,363,284,22,10,676,336,266,6,9,621,354,246,16,6,618,349,244,17,8,620,287,259,23,6,576,176,253,20,0,457,70,154,24,0,243,28,77,4,0,104,9,31,0,3,43,2935,3391,238,94,6659
505021090,0,0,0,0,0,5,3,0,0,9,10,94,6,0,114,57,90,4,10,157,101,91,9,6,202,107,95,11,8,220,146,112,6,4,269,81,83,0,0,163,85,79,0,4,168,87,75,4,3,170,70,81,6,0,158,47,64,5,0,116,17,43,0,0,64,10,16,0,0,26,3,5,0,0,12,821,920,49,41,1831
505021091,0,0,0,0,0,106,30,4,9,150,194,324,23,11,554,1293,776,55,35,2165,2028,554,88,59,2726,2193,682,153,63,3093,2314,706,103,56,3170,2083,651,67,25,2828,2008,574,57,24,2658,1888,525,56,34,2506,1600,487,83,21,2194,1018,447,74,11,1547,376,301,43,12,727,95,152,10,5,265,23,72,0,0,99,17114,6257,809,353,24529
505021092,0,0,0,0,0,13,12,0,0,25,22,244,8,0,271,93,247,15,7,368,194,175,12,6,393,190,178,18,12,398,180,140,7,4,331,141,131,8,0,280,136,110,3,3,255,112,89,8,0,218,97,95,3,0,202,64,86,7,0,156,35,60,10,0,101,9,30,0,0,40,4,23,0,0,31,1287,1608,96,44,3037
505021093,0,0,0,0,0,33,19,5,0,53,42,118,6,3,168,314,247,22,13,593,562,199,31,19,806,592,227,55,17,892,566,288,33,19,901,554,270,12,5,840,559,225,25,11,816,516,226,31,11,783,445,202,16,9,674,301,200,24,0,531,107,138,13,3,256,41,57,6,3,108,8,29,0,0,43,4606,2422,272,105,7403
505021094,0,0,0,0,0,0,0,0,0,5,10,166,13,0,192,34,107,9,0,145,55,44,0,4,94,61,43,4,3,114,60,52,6,0,115,89,65,4,5,161,87,53,0,5,149,63,62,4,3,130,52,46,3,0,99,34,61,5,0,100,14,52,6,6,75,3,46,0,0,57,4,17,0,0,17,562,813,54,26,1457
505021095,0,0,0,0,0,8,8,0,0,11,10,151,5,0,171,69,84,4,3,163,102,60,11,5,175,96,77,12,0,189,114,71,8,4,193,91,54,0,4,154,96,51,3,3,151,73,57,0,3,137,75,47,7,3,132,59,69,6,0,139,29,35,0,0,67,5,22,0,0,27,4,18,0,0,21,830,803,61,22,1714
505021096,0,0,0,0,0,8,9,0,3,22,15,233,8,0,255,52,212,12,8,279,143,116,5,0,266,151,98,10,3,269,148,138,9,3,298,153,108,7,9,272,206,116,8,3,329,209,149,3,9,365,162,112,15,3,289,112,123,11,0,251,40,93,8,0,147,19,44,0,0,60,6,29,3,0,38,1410,1571,96,37,3110
505021097,0,0,0,0,0,17,12,0,0,33,13,163,6,4,182,81,180,14,11,287,168,136,9,8,323,199,168,19,14,398,166,181,15,0,364,184,179,14,0,378,167,135,3,8,311,165,136,6,7,312,146,115,11,7,275,95,135,9,0,245,54,86,5,0,142,12,51,4,0,72,0,24,4,0,34,1465,1679,116,64,3318
505021301,0,0,0,0,0,11,11,0,0,25,24,362,17,3,411,160,279,17,8,466,206,119,19,7,362,205,132,26,12,373,225,184,18,6,428,184,165,9,3,363,246,169,7,0,426,228,150,15,7,394,186,144,12,17,349,138,150,11,7,311,62,66,9,0,137,16,33,4,0,50,3,18,0,4,22,1881,1967,169,81,4101
505021302,0,0,0,0,0,3,9,0,3,17,9,107,3,0,119,44,110,4,0,158,91,57,8,7,156,102,60,4,5,168,98,83,5,3,192,87,62,5,5,158,98,76,4,3,172,98,86,0,0,191,63,64,4,0,135,44,65,3,4,115,18,37,7,0,59,11,30,0,0,38,3,16,0,0,25,763,837,47,29,1680
505031098,0,0,0,0,0,3,4,0,0,9,15,106,0,6,119,44,103,0,11,152,85,50,0,7,143,78,52,6,0,134,77,66,4,0,146,68,55,3,3,130,80,65,8,0,152,76,56,6,0,143,69,53,13,0,134,54,55,0,0,111,11,23,5,0,40,0,9,3,0,11,0,0,0,0,7,662,691,47,23,1424
505031099,0,0,0,0,0,11,12,0,7,32,39,472,10,11,534,135,230,13,13,390,183,134,16,12,340,156,182,25,5,373,191,185,9,7,392,222,176,13,5,414,234,215,14,6,461,197,138,13,8,365,159,131,14,3,311,75,83,8,3,171,26,34,0,0,67,4,10,0,0,16,0,4,0,0,0,1627,1994,142,79,3838
505031100,0,0,0,0,0,14,7,0,0,25,62,325,8,0,394,183,187,10,10,392,214,128,28,3,377,259,120,25,4,411,270,153,15,5,442,225,126,4,0,357,225,123,6,7,359,221,92,12,8,323,188,89,13,0,289,90,59,10,4,157,34,30,4,0,64,5,15,3,0,24,0,8,0,0,9,1974,1448,128,53,3606
505031101,0,0,0,0,4,9,18,0,3,34,56,477,22,3,557,184,299,13,4,498,171,133,16,12,327,173,149,22,11,357,160,169,18,4,357,153,112,5,7,271,170,125,6,3,308,167,140,6,0,312,128,105,14,4,246,89,106,4,0,208,38,50,0,0,91,7,11,4,0,23,0,6,0,0,11,1496,1884,139,50,3568
505031102,0,0,0,0,0,0,6,0,0,11,13,123,3,0,140,35,89,0,0,132,55,50,4,0,105,63,50,3,0,123,68,73,6,8,155,70,58,0,4,135,65,63,0,0,143,67,61,0,0,129,62,40,4,0,104,39,40,6,0,86,18,21,5,0,47,8,7,0,0,25,4,3,0,0,3,568,680,38,25,1316
505031104,0,0,0,0,0,4,4,0,0,8,4,36,0,0,41,19,41,6,3,66,40,35,0,0,80,41,56,10,4,102,61,64,3,3,129,55,43,4,0,108,49,51,5,3,104,41,58,3,0,114,54,50,9,0,110,23,38,5,0,71,12,22,0,0,27,0,8,0,0,14,0,7,0,0,3,403,504,33,17,965
505031105,0,0,0,0,0,11,9,0,4,23,34,372,11,11,429,137,210,17,9,365,136,93,12,8,248,111,99,18,7,235,150,140,14,8,304,188,122,8,6,320,209,164,9,5,384,216,158,9,4,387,160,124,7,9,298,108,93,11,3,216,23,52,8,0,84,7,27,3,0,39,0,15,0,0,18,1475,1663,121,66,3318
505031106,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,5,0,0,9,6,0,0,0,4,5,0,0,0,10,8,0,0,0,8,5,4,0,0,15,14,0,0,0,14,16,0,3,0,13,11,0,0,0,15,8,0,0,0,14,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,84,20,3,3,110
505031107,0,0,0,0,0,6,3,0,0,18,9,83,5,0,99,54,58,0,6,115,69,41,5,0,117,80,69,14,0,160,105,90,11,3,211,117,72,6,5,196,106,69,8,4,185,119,79,5,0,209,99,56,7,0,165,86,46,8,3,138,20,35,4,0,57,0,18,0,0,20,3,6,0,0,10,865,720,62,32,1686
505031255,0,0,0,0,0,10,9,0,4,14,19,97,4,0,121,70,99,4,0,170,121,71,13,12,219,131,99,20,0,249,117,95,9,6,224,103,85,0,5,189,99,55,6,7,165,72,60,0,0,127,70,42,4,0,112,44,23,4,0,72,6,21,0,0,23,4,7,0,0,11,0,3,0,0,0,843,750,62,30,1686
505031256,0,0,0,0,0,0,3,0,0,4,11,34,3,0,46,55,27,0,5,82,70,35,3,0,105,64,26,0,7,101,58,33,3,6,100,60,26,0,0,85,68,21,6,6,96,65,19,7,5,92,70,30,0,5,103,39,20,5,0,62,11,22,0,0,30,10,10,0,0,19,0,4,0,0,11,575,303,21,27,937
505031257,0,0,0,0,0,0,0,0,0,4,5,19,9,0,28,12,8,4,4,32,18,17,0,0,41,29,20,4,0,51,19,30,3,4,53,24,30,0,0,54,35,28,0,0,66,16,24,0,0,42,12,17,0,0,36,11,14,0,0,21,3,7,0,0,14,0,0,0,0,0,0,4,0,0,3,190,227,18,15,443
505031258,0,0,0,0,0,11,0,0,0,20,17,115,3,0,137,66,71,9,0,146,72,63,9,6,148,90,78,12,5,186,85,98,3,5,196,82,82,3,3,170,79,64,5,0,150,86,70,13,0,166,64,62,6,0,135,38,27,11,0,79,18,26,3,0,50,0,12,0,0,12,0,4,0,0,4,704,765,73,29,1569
505031303,0,0,0,0,0,9,0,0,0,7,55,96,3,0,153,180,107,8,0,295,191,75,8,4,276,207,88,15,11,323,216,101,4,4,323,185,85,10,8,288,195,90,8,3,295,158,83,9,5,258,139,67,4,9,224,87,93,5,3,184,37,57,7,0,100,22,20,0,0,44,4,11,4,0,14,1678,976,76,45,2770
505031304,0,0,0,0,0,6,3,0,0,11,5,56,0,0,62,36,42,0,4,76,61,35,4,5,111,71,39,5,5,122,78,70,7,4,157,72,68,7,0,146,55,39,8,6,101,46,50,0,0,101,43,41,9,0,98,30,25,4,0,55,10,18,0,0,33,0,4,0,0,15,0,5,0,0,5,503,504,40,20,1070
505031305,0,0,0,0,0,73,31,4,7,117,427,641,25,14,1104,1265,644,58,33,2000,1625,379,67,47,2116,1714,444,69,35,2269,1758,487,64,18,2332,1561,485,35,26,2108,1556,446,33,23,2058,1511,402,51,20,1982,1244,348,53,26,1668,855,327,53,7,1246,297,246,21,5,576,79,102,10,4,188,23,53,0,6,83,13914,5003,533,265,19722
505031306,0,0,0,0,0,19,12,0,0,36,41,370,18,7,437,166,270,17,11,462,205,145,12,12,374,239,166,33,4,445,212,181,27,13,427,211,191,15,9,425,233,149,11,3,394,236,158,13,0,407,213,130,15,3,356,131,129,10,3,278,47,69,7,0,125,13,36,0,0,41,0,14,0,0,20,1950,2018,169,60,4193
506011110,0,0,0,0,0,21,17,0,3,49,91,597,21,11,724,321,391,24,9,749,432,256,40,16,742,410,264,48,13,732,368,256,36,3,663,344,238,16,14,603,326,230,17,15,588,326,208,18,13,567,251,194,18,7,474,176,158,23,6,364,80,82,15,4,174,25,39,4,0,69,5,14,0,0,17,3147,2926,283,104,6464
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,11,16,0,0,27,20,27,0,3,50,33,25,7,0,64,41,32,3,0,75,52,32,0,8,97,44,36,8,0,90,32,29,0,0,67,55,29,6,0,88,46,25,3,0,74,49,23,0,0,77,15,25,0,0,42,8,9,0,0,12,0,6,0,0,7,412,325,29,13,781
506011114,0,0,0,0,0,20,4,0,4,29,45,243,8,5,300,161,178,7,13,360,202,101,19,9,328,246,138,16,4,406,227,127,8,12,367,224,133,6,5,364,193,121,9,4,317,237,105,10,5,358,189,129,16,5,340,144,104,9,4,265,52,68,11,0,131,22,25,5,0,50,5,13,0,0,21,1941,1492,120,66,3623
506011115,0,0,0,0,0,7,8,0,0,16,10,19,0,3,37,68,66,0,9,145,143,68,27,11,248,134,125,28,6,298,155,147,24,8,331,152,139,13,6,310,169,109,17,6,285,163,97,21,6,282,143,115,22,0,282,79,112,18,4,206,37,67,6,0,113,10,20,0,0,31,5,8,0,0,12,1265,1097,178,55,2592
506011116,0,0,0,0,0,0,3,0,0,5,9,73,0,0,86,21,58,0,4,82,34,35,3,3,73,43,34,3,0,83,48,38,0,3,88,46,50,0,0,93,68,50,3,5,118,68,57,0,0,127,37,46,8,3,93,36,42,7,0,87,16,38,4,0,65,12,24,0,0,37,7,15,0,0,25,451,554,33,15,1051
506011117,0,0,0,0,0,6,0,0,0,6,13,94,3,0,115,30,76,4,8,113,55,36,3,0,96,45,43,5,0,97,44,62,3,4,113,44,48,3,0,96,44,49,0,0,98,43,34,0,0,85,35,29,3,3,71,14,29,4,0,47,15,22,0,0,33,6,6,0,0,10,0,3,0,0,3,396,526,38,20,972
506011307,0,0,0,0,0,4,4,0,0,7,17,250,13,0,279,68,122,9,0,205,128,64,9,5,200,119,87,10,3,222,118,110,5,0,236,130,90,4,4,236,88,73,0,4,165,70,57,4,0,129,49,30,0,0,84,44,33,0,0,75,18,7,0,0,29,3,11,0,0,11,0,5,0,0,4,853,935,64,23,1876
506011308,0,0,0,0,0,17,4,0,0,25,87,118,9,3,216,226,107,10,5,351,342,105,18,5,463,378,132,15,15,543,372,147,14,8,539,325,107,7,6,454,277,94,6,7,383,235,81,11,3,332,184,64,8,0,266,110,53,9,0,172,47,35,3,0,80,10,20,0,0,29,5,3,0,0,8,2604,1058,108,66,3832
506021118,0,0,0,0,0,56,34,0,8,101,154,468,27,10,656,662,520,45,28,1259,1113,401,79,37,1625,1335,400,97,42,1877,1382,417,88,22,1910,1182,367,55,18,1626,1206,291,49,26,1570,1080,256,57,9,1401,964,297,58,16,1332,603,252,53,9,917,240,193,21,3,453,61,89,8,0,155,24,45,5,0,74,10006,3999,637,220,14863
506021119,0,0,0,0,0,34,23,0,11,68,55,374,11,7,444,259,456,20,12,756,379,295,19,12,708,415,244,35,16,705,409,266,13,17,701,349,234,8,12,602,311,206,13,4,534,329,207,17,9,558,268,152,16,6,446,213,164,13,9,391,98,123,5,5,228,30,53,8,0,85,11,21,0,0,37,3119,2797,179,104,6200
506021120,0,0,0,0,0,36,11,0,6,47,97,63,0,0,160,391,128,19,16,554,626,127,38,17,809,777,149,39,19,983,818,127,33,19,1004,712,108,25,11,862,714,95,17,15,844,739,79,17,14,853,638,88,28,13,769,421,71,26,8,529,151,40,12,0,207,34,50,8,0,90,9,19,5,0,34,6140,1145,273,141,7690
506021121,0,0,0,0,0,59,16,0,7,77,81,168,11,16,282,659,613,50,45,1373,1179,428,119,51,1769,1565,410,163,42,2181,1569,411,182,28,2190,1372,325,100,22,1825,1257,265,77,23,1629,1104,258,93,16,1472,871,234,104,21,1223,538,164,58,6,775,182,74,18,5,285,31,23,4,0,61,3,3,3,3,14,10412,3377,989,287,15057
506021123,0,0,0,0,4,54,48,9,15,115,88,670,40,12,808,596,1130,60,38,1825,1009,681,59,34,1789,1209,584,112,34,1938,1250,575,94,25,1943,988,413,49,11,1471,887,346,35,20,1283,778,325,41,18,1160,613,310,30,9,954,445,286,33,13,777,173,156,17,6,347,36,86,7,3,130,13,30,0,3,53,8085,5596,580,216,14480
506021309,0,0,0,0,0,12,4,0,5,22,14,370,19,3,405,123,316,5,9,459,171,164,8,11,361,193,150,11,4,363,147,131,11,4,296,148,106,11,5,263,159,102,5,4,273,139,92,8,0,239,125,89,5,4,224,67,82,5,0,152,27,57,4,0,87,14,25,0,3,41,0,7,0,0,13,1322,1697,99,57,3174
506021310,0,0,0,0,0,9,3,0,0,8,3,18,0,0,17,28,44,4,0,77,63,44,3,6,114,61,40,0,0,109,84,51,3,0,142,62,38,3,0,102,62,44,0,0,112,50,35,0,3,90,51,30,0,0,83,29,33,0,0,64,13,9,0,0,25,7,5,0,0,16,0,10,0,0,7,523,394,26,16,959
506021311,0,0,0,0,0,11,10,0,0,23,8,48,6,10,67,142,130,12,3,293,298,102,15,4,417,385,126,21,13,541,440,123,24,14,598,384,116,8,3,515,365,108,13,4,489,315,84,10,4,410,223,98,17,3,336,159,79,3,5,243,50,60,10,0,122,15,15,3,0,33,3,4,0,4,13,2792,1098,126,68,4083
506031124,0,0,0,3,3,49,18,0,8,76,61,259,11,11,347,387,665,32,15,1102,793,543,34,37,1413,994,464,97,24,1578,1087,583,89,24,1791,1002,502,40,20,1554,992,381,37,12,1424,997,351,38,19,1400,823,340,41,5,1210,551,353,45,14,956,190,188,31,3,415,32,80,0,4,116,14,37,0,3,61,7920,4758,499,190,13362
506031125,0,0,0,0,0,4,7,0,0,11,8,213,5,0,239,43,113,6,7,162,75,69,3,3,154,55,71,6,10,137,74,75,3,0,155,81,69,5,3,161,65,58,0,0,127,89,57,7,0,151,65,83,7,0,158,46,71,3,0,121,11,41,4,0,52,10,17,0,3,31,3,6,0,3,17,625,942,59,38,1655
506031126,0,0,0,0,0,64,26,3,12,104,251,275,19,18,565,982,488,32,27,1529,1363,350,52,40,1806,1552,359,58,42,2013,1685,359,51,28,2127,1483,284,29,24,1815,1460,263,31,31,1780,1406,265,39,15,1729,1230,224,34,12,1500,812,201,40,8,1062,288,118,14,6,425,59,69,6,5,140,12,23,5,4,49,12586,3270,416,262,16535
506031127,0,0,0,0,0,37,39,0,9,77,82,963,33,18,1105,522,1092,34,40,1685,679,493,45,33,1251,678,428,57,28,1181,614,398,35,20,1061,516,304,21,12,854,536,267,28,11,841,525,233,29,18,804,460,227,24,8,723,312,232,22,9,569,139,130,15,5,283,34,49,0,0,90,11,35,5,0,46,5104,4837,353,197,10488
506031128,0,0,0,0,0,3,7,0,3,15,9,179,4,0,187,58,159,4,4,221,86,88,5,10,192,98,89,8,4,200,89,117,9,3,221,98,85,0,4,188,86,85,6,0,181,63,99,3,0,171,71,75,6,0,162,55,83,8,0,146,22,63,8,0,93,8,29,0,0,33,0,9,0,0,12,749,1153,61,34,1998
506031129,0,0,0,0,0,0,9,0,0,13,5,207,10,5,225,41,132,6,9,178,60,50,3,0,116,60,77,9,0,143,80,87,0,0,171,78,72,5,0,164,94,98,7,0,197,99,89,7,3,200,68,109,7,0,184,53,77,6,3,137,30,56,0,0,88,3,29,3,0,36,3,30,0,0,33,671,1117,54,22,1871
506031130,0,0,0,0,0,105,21,0,6,139,363,168,14,6,556,1226,402,50,48,1717,1728,314,74,46,2161,1954,356,100,49,2461,2024,308,82,39,2447,1852,293,42,37,2221,1836,256,44,34,2171,1760,253,57,17,2092,1572,252,71,20,1921,1041,221,52,10,1320,358,148,19,4,535,99,74,5,5,183,19,43,5,8,65,15827,3082,624,323,19853
