POW_SA2_CODE_2021,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_M,Inad_des_F,Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
506031126,14,207,118,321,54,18,68,223,68,290,1109,322,1427,3,0,3,8,0,11,0,0,4,0,0,0,0,0,0,36,9,47,9,3,13,0,0,0,59,19,79,0,5,5,3,14,22,5,6,14,43,36,74,52,59,110,0,5,6,123,55,172,5,15,21,123,75,195,0,0,4,578,280,856,68,12,74,644,292,937,0,0,0,83,69,150,116,115,231,201,189,385,0,0,0,10,15,26,0,0,0,157,66,220,174,79,250,4,10,8,3,14,17,9,8,14,24,32,54,34,58,92,5,8,17,13,10,26,38,96,136,9,14,19,101,176,278,166,306,469,3,0,3,3,0,3,4,3,4,19,15,36,0,0,0,26,18,45,0,0,0,364,74,441,53,76,127,0,0,0,413,151,566,1136,420,1553,138,80,222,11739,4789,16535
506031127,0,73,22,92,9,0,9,22,6,22,235,44,278,0,0,0,0,0,0,35,40,72,0,0,0,0,0,0,15,11,28,9,0,7,0,0,3,63,54,117,4,0,4,19,43,67,10,13,23,8,10,25,45,69,115,0,0,0,4,0,3,66,84,154,71,87,163,0,5,5,62,66,128,22,19,39,82,87,171,0,0,0,37,82,123,77,52,124,107,135,243,0,9,11,422,497,921,0,0,0,217,140,353,638,639,1277,16,14,32,175,596,764,18,16,34,31,53,83,237,679,914,5,21,33,0,25,27,96,347,446,127,280,405,114,402,517,351,1078,1429,0,3,7,0,0,4,0,5,10,100,111,208,0,10,7,103,137,240,0,0,0,180,34,219,64,209,273,0,0,0,246,245,492,187,130,315,78,49,127,4406,6082,10488
506031128,0,6,9,18,3,5,7,0,0,0,35,16,46,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,0,0,0,3,12,11,0,0,3,9,0,11,11,12,28,0,0,0,0,0,0,5,20,32,5,20,32,0,0,0,27,36,62,10,5,22,37,44,80,0,0,0,0,6,11,28,18,49,34,26,56,0,0,0,10,12,17,0,0,0,3,4,4,14,11,22,4,4,7,105,315,423,0,0,0,16,20,34,129,334,468,0,5,5,0,0,0,28,96,121,15,111,119,7,42,52,52,247,299,0,0,0,0,0,0,3,4,8,22,0,21,4,4,5,25,7,31,0,0,0,12,3,16,16,49,66,0,0,0,21,58,83,28,24,48,21,9,37,783,1218,1998
506031129,0,11,0,17,5,0,3,0,0,0,28,6,41,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,5,3,8,15,17,0,0,3,9,11,18,5,3,5,14,8,26,29,25,53,0,0,0,0,0,0,34,32,69,34,32,69,3,0,3,51,58,110,16,3,19,68,62,129,0,0,0,9,7,17,13,18,24,20,19,41,0,0,0,25,97,126,0,0,0,0,0,0,28,96,124,0,0,5,30,260,295,7,5,6,16,37,51,50,306,356,5,0,0,0,0,0,26,94,122,32,149,178,10,61,75,76,308,380,0,0,0,0,0,0,0,5,3,0,11,12,0,0,0,4,16,21,0,0,0,11,0,8,11,43,51,0,0,0,21,46,65,31,25,56,4,3,11,647,1221,1871
506031130,10,609,174,783,104,41,142,237,60,291,2611,682,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,41,14,9,23,5,5,7,56,19,77,0,0,0,34,24,56,30,16,46,12,3,11,66,41,112,0,0,0,272,100,367,32,24,58,302,125,427,3,0,3,331,162,488,37,9,46,367,174,545,0,0,0,182,80,260,104,48,151,287,128,413,0,0,0,47,22,74,0,0,0,149,46,192,197,67,272,20,15,33,13,17,32,16,16,34,3,17,19,51,60,117,9,7,20,4,0,5,13,33,43,8,4,9,35,98,131,66,145,212,5,0,7,33,46,78,0,0,4,26,51,73,0,0,0,66,96,162,0,0,0,985,156,1139,48,44,92,0,0,0,1036,198,1233,1248,347,1589,126,98,221,15324,4532,19853
506031131,0,14,8,30,5,0,7,5,0,5,57,28,87,0,0,0,0,0,4,15,17,28,0,0,0,0,0,0,7,4,4,4,0,3,0,0,0,18,19,41,5,4,4,3,19,23,0,6,6,23,9,29,31,34,66,0,0,0,6,0,8,35,61,102,40,63,108,0,0,0,158,123,284,49,13,66,207,138,344,0,0,0,6,11,17,60,31,89,68,42,108,0,0,0,15,40,53,0,0,0,19,4,20,28,44,69,3,10,9,156,664,812,5,4,9,48,71,119,213,743,956,7,3,10,0,8,5,56,218,276,13,43,55,26,135,158,103,410,507,0,0,4,0,0,0,0,4,4,59,38,105,0,3,6,64,55,115,0,0,0,120,39,161,54,130,180,0,0,0,178,169,342,118,73,196,29,29,57,2137,2692,4837
506041132,0,32,11,47,67,13,87,14,4,20,493,88,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,19,3,0,5,0,0,0,21,6,27,0,0,0,4,0,8,28,15,44,0,5,9,36,17,56,0,0,0,66,15,80,13,10,21,82,23,102,0,0,0,58,36,97,12,7,20,74,42,117,0,0,0,8,11,18,45,28,78,55,44,99,0,0,0,25,63,85,0,0,0,9,6,12,33,66,98,0,0,4,104,460,569,4,4,9,16,25,32,128,491,614,0,8,9,0,5,4,26,88,112,4,14,21,24,110,134,63,223,281,0,0,0,0,0,0,5,6,12,3,31,36,0,0,0,13,37,43,0,0,0,206,27,237,28,56,82,0,0,0,235,86,318,187,61,250,37,30,70,2851,1816,4665
506041133,0,21,4,31,6,0,10,4,0,3,91,17,107,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,14,5,16,3,0,3,0,0,0,24,8,29,0,0,4,6,6,13,0,5,5,17,16,36,26,27,56,0,0,0,4,3,8,14,19,32,22,22,41,0,0,0,56,76,136,14,7,22,74,84,158,0,0,0,0,10,9,46,54,107,56,62,112,0,0,0,35,23,57,0,0,0,638,355,995,673,382,1053,0,13,11,100,440,543,0,6,5,36,50,93,143,505,652,4,6,7,4,5,9,44,196,239,22,162,183,28,163,193,107,530,635,0,0,0,0,0,0,3,6,12,13,22,33,0,0,0,19,23,46,0,0,0,49,21,63,30,86,120,0,0,0,77,108,180,91,60,155,21,28,46,2028,2336,4362
506041134,0,14,15,31,0,0,0,0,0,0,80,22,106,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,6,5,0,0,3,0,4,4,10,10,16,0,0,0,0,0,0,8,18,29,12,21,30,0,0,0,47,59,104,9,0,8,53,60,109,0,0,0,15,50,59,33,28,64,47,79,123,0,0,0,28,74,107,0,0,0,41,22,58,70,95,171,0,3,6,77,380,458,3,3,5,6,5,3,85,391,477,6,16,22,6,37,47,36,154,193,54,384,440,65,301,370,165,902,1072,0,0,0,3,0,3,0,0,5,0,0,0,0,0,4,7,6,14,0,0,0,26,0,33,36,85,120,0,0,0,60,88,150,41,29,71,25,10,41,1180,2216,3393
506041135,0,18,3,25,0,0,0,0,0,0,75,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,4,6,5,0,0,0,13,10,18,16,14,27,0,0,0,0,0,0,18,28,42,17,28,48,0,0,0,34,54,86,21,5,27,57,58,111,0,0,0,7,10,16,33,21,52,36,30,66,0,0,0,6,14,25,0,0,0,5,9,11,12,24,38,5,3,6,69,358,423,0,0,0,16,20,31,83,377,463,0,8,7,0,0,3,25,84,106,4,27,31,12,123,133,44,239,284,0,0,0,0,0,0,0,0,4,3,12,13,0,3,4,6,22,29,0,0,0,19,7,28,37,90,123,0,0,0,55,99,150,40,20,64,14,12,21,909,1313,2219
506041136,0,24,18,46,20,0,23,44,23,67,463,105,570,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,8,4,14,0,0,0,10,36,49,0,3,3,4,3,6,18,38,59,0,0,0,51,18,72,4,9,16,58,30,88,0,0,0,359,223,585,15,3,16,373,232,600,0,0,0,37,21,64,78,46,127,111,75,187,0,0,0,220,185,410,0,0,0,124,61,186,341,248,593,0,4,7,88,358,445,7,16,24,22,28,45,127,397,524,3,5,12,4,37,38,75,394,472,23,208,229,96,232,324,202,871,1075,0,0,0,9,3,16,6,4,8,11,9,13,3,5,5,26,19,43,0,0,0,466,70,536,52,158,208,0,0,0,518,223,744,443,133,574,87,61,142,6053,3825,9872
506041137,0,18,8,23,14,0,11,0,0,0,89,23,111,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,6,5,11,0,0,0,5,19,20,3,0,3,6,7,8,11,26,31,0,0,0,0,0,0,19,32,59,19,37,60,0,0,0,25,20,48,14,6,11,32,27,65,0,0,0,5,6,10,46,33,77,47,36,88,0,0,0,13,52,65,0,0,0,16,8,20,27,52,85,0,3,3,103,500,605,135,114,248,9,22,32,247,645,892,0,8,8,0,4,4,32,129,157,6,23,24,18,135,150,55,288,338,0,0,0,0,0,0,3,4,3,8,13,22,6,5,9,17,24,36,0,0,0,16,14,25,19,63,83,0,0,0,36,77,106,34,40,71,14,15,38,1262,1872,3134
506051138,3,159,57,211,181,40,219,129,46,174,1406,355,1765,0,0,0,9,0,11,0,0,0,3,0,3,0,0,0,3,0,8,7,5,8,0,0,4,21,6,28,0,0,0,38,20,57,0,0,0,3,11,14,44,28,74,0,0,0,65,19,84,19,27,47,86,46,131,0,3,3,72,79,146,10,7,19,79,92,167,0,0,0,107,49,157,64,38,104,169,91,256,0,0,0,10,19,30,0,0,0,93,39,129,98,55,160,6,12,14,104,383,482,6,4,16,18,38,53,133,432,568,0,5,5,0,0,0,21,103,124,10,66,77,7,88,97,38,265,304,0,0,0,3,0,5,0,8,8,6,12,23,0,6,6,10,21,40,0,0,0,187,39,224,46,98,139,0,0,0,229,138,371,267,103,365,70,48,116,5201,2718,7918
506051139,5,26,3,24,6,0,8,9,6,15,233,58,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,6,6,4,0,4,0,8,16,0,0,0,24,15,40,21,22,42,46,33,83,0,0,0,19,27,47,3,4,7,31,28,53,0,0,0,0,12,13,33,27,63,37,41,75,0,0,0,0,3,3,0,0,0,4,3,9,10,3,13,0,6,3,5,173,187,0,0,0,3,13,14,14,192,203,0,7,12,0,3,3,16,57,77,13,93,112,27,105,132,60,265,326,0,0,0,0,0,0,0,6,0,7,0,14,0,0,0,9,6,14,0,0,0,29,4,38,13,53,65,0,0,0,43,59,105,66,27,92,20,13,31,1255,1131,2390
506051140,0,3,7,12,4,0,4,4,0,4,38,24,65,0,0,3,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,8,13,19,4,0,4,9,9,22,4,4,5,10,10,22,24,23,51,0,0,0,3,6,5,21,49,77,28,58,83,0,0,0,84,124,205,22,10,26,105,129,232,0,0,0,9,18,23,32,29,62,39,49,87,0,0,0,58,103,166,0,0,0,3,0,6,65,107,167,0,4,7,72,368,446,3,3,6,11,39,54,91,412,502,0,5,9,7,79,89,57,242,302,3,10,9,33,84,121,103,428,531,0,0,0,8,7,15,7,12,18,11,17,31,0,0,0,23,38,67,0,0,0,42,7,53,37,94,135,0,0,0,76,102,180,44,22,65,16,5,20,1316,2111,3434
506051141,4,26,6,30,5,0,5,0,9,9,114,20,132,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,6,0,4,0,0,0,0,3,3,8,8,17,6,0,6,0,7,5,4,0,7,3,3,9,11,7,24,0,5,7,0,0,5,6,10,14,10,13,27,0,0,0,48,47,99,17,9,19,64,53,124,0,0,0,0,3,8,30,19,49,34,23,61,0,0,0,38,17,62,0,0,0,3,0,8,44,22,66,3,3,5,160,498,656,4,0,3,3,24,30,168,524,697,0,8,8,0,0,0,8,50,53,16,150,165,11,73,81,36,271,308,0,0,0,6,3,3,3,6,9,10,32,38,0,0,0,21,39,55,0,0,0,37,14,56,8,42,51,0,0,0,49,57,103,50,31,87,19,19,33,1175,1469,2642
506061142,0,12,7,21,0,0,0,4,0,4,63,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,7,0,0,0,3,8,7,0,4,4,3,6,13,8,16,23,0,0,0,0,0,0,3,15,19,0,16,17,0,0,0,27,73,99,12,7,21,37,81,117,0,0,0,6,7,11,48,28,77,56,37,85,0,0,0,0,0,4,0,0,0,5,4,8,9,6,16,0,7,10,91,569,661,0,0,0,12,37,49,110,616,728,0,6,10,0,3,3,24,120,142,11,76,87,10,148,155,42,351,397,0,0,0,4,0,7,3,3,4,20,32,47,3,0,3,30,37,69,0,0,0,48,21,66,15,102,118,0,0,0,61,123,190,55,47,101,24,12,38,1225,2002,3230
506061143,0,0,0,5,0,0,0,0,0,0,53,15,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,0,0,0,0,0,0,12,4,13,0,0,0,0,0,0,0,0,0,0,3,3,0,5,6,0,0,0,3,3,14,9,14,20,11,22,34,0,0,0,21,30,52,6,0,11,27,32,60,0,0,0,4,4,11,45,32,75,47,33,82,0,0,0,83,84,167,0,0,0,42,14,49,124,95,218,0,8,8,34,88,122,0,0,5,9,26,31,40,121,158,0,0,0,0,0,0,9,9,14,0,3,0,4,12,18,13,34,42,0,0,0,4,0,9,3,6,4,14,18,28,0,0,0,25,20,35,0,0,0,21,3,26,10,35,40,0,0,0,29,43,69,72,46,115,20,11,32,1225,871,2089
506061144,0,3,3,8,0,0,0,0,0,0,33,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,4,4,6,3,8,11,0,0,0,0,0,0,4,5,8,4,5,8,0,0,0,15,19,37,0,3,6,18,27,44,0,0,0,5,4,9,7,11,19,16,14,27,0,0,0,18,0,17,0,0,0,126,51,172,147,51,194,0,0,0,8,47,56,0,0,0,4,15,12,9,63,77,0,4,4,0,0,0,3,14,19,0,0,0,5,13,15,7,27,40,0,0,0,3,0,6,0,4,4,19,26,50,0,0,0,24,33,53,0,0,0,6,4,15,4,12,17,0,0,0,13,16,35,18,21,40,14,7,20,596,486,1080
506071145,0,3,0,9,0,0,6,0,0,0,18,4,28,0,0,0,0,4,0,0,6,9,14,16,24,0,0,0,0,0,0,0,0,0,0,0,0,15,24,45,3,0,5,13,7,15,8,7,15,49,52,101,70,64,135,0,0,0,4,0,7,44,88,130,48,87,132,5,3,4,150,115,261,25,8,33,179,121,299,0,0,0,31,42,70,22,38,64,53,78,136,0,0,0,63,24,86,0,0,0,5,0,4,68,30,95,5,8,6,112,452,556,3,5,8,11,17,29,127,475,604,5,7,14,0,11,12,53,170,220,56,278,333,74,186,259,189,649,837,0,0,0,3,0,3,8,12,20,12,9,25,0,0,0,23,32,47,0,0,0,14,3,11,26,73,100,0,0,0,35,78,116,55,34,89,18,12,31,1377,2081,3460
506071146,0,12,9,14,0,0,0,0,0,0,28,8,34,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,4,6,3,6,5,9,3,3,8,8,11,12,21,18,41,0,0,0,0,0,0,14,8,28,15,12,29,0,0,0,81,74,149,17,3,22,94,78,169,0,0,0,6,5,13,13,20,34,18,31,47,0,0,0,13,15,33,0,0,0,9,0,9,24,15,40,4,12,14,180,279,456,8,21,33,16,29,48,209,339,548,0,4,4,4,23,22,59,248,308,55,326,381,9,83,98,126,684,813,0,0,0,0,0,0,3,10,16,11,7,16,0,3,3,18,14,38,0,0,0,4,3,12,16,35,47,0,0,0,23,42,60,43,31,73,18,16,32,1048,1666,2713
506071147,0,13,13,21,3,3,5,4,0,4,43,32,74,0,0,0,6,21,26,9,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,19,21,40,10,7,10,18,29,45,18,21,31,111,117,227,147,170,318,0,0,0,3,6,8,102,160,267,105,167,274,7,0,7,526,482,1015,93,27,116,631,509,1137,0,0,0,56,71,123,37,40,77,93,104,197,0,0,0,406,543,949,8,16,27,78,31,105,496,590,1089,5,31,33,230,535,763,14,15,29,34,121,151,288,693,978,4,19,24,41,192,232,122,383,508,32,117,145,46,189,230,247,893,1134,0,0,0,74,142,214,4,5,11,36,23,62,5,0,5,117,170,292,0,0,0,12,7,23,58,179,242,0,5,5,71,197,265,107,119,226,43,40,79,3597,4651,8248
507011148,0,8,0,15,0,0,0,0,0,0,39,13,54,0,0,0,0,0,0,5,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,0,4,4,9,9,0,7,6,8,3,18,15,17,33,0,0,0,3,5,4,9,24,36,13,29,40,0,0,0,40,64,102,12,4,17,53,60,113,0,0,0,9,12,19,39,26,64,44,38,81,0,0,0,0,4,10,0,0,3,22,7,35,33,12,45,0,5,5,88,493,583,5,3,6,11,26,35,101,532,631,0,7,9,0,0,7,34,100,138,24,200,227,17,139,154,78,452,524,0,0,3,0,0,0,4,4,5,10,8,17,0,0,0,13,10,23,0,0,0,6,3,9,7,88,95,0,0,0,19,93,109,45,38,83,10,10,21,915,1668,2580
507011150,8,133,32,171,65,37,101,176,58,234,738,207,945,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,5,3,0,3,0,0,0,19,0,19,0,0,0,4,4,7,0,0,0,4,3,8,10,9,19,0,0,0,35,13,52,12,5,22,50,21,75,3,4,6,347,166,518,30,3,40,382,176,562,0,0,0,55,46,96,101,100,200,155,146,296,0,0,0,119,46,166,23,7,28,66,18,89,215,69,289,0,3,8,30,108,133,12,3,19,22,38,64,64,161,226,3,0,4,0,0,3,12,45,54,9,7,14,5,18,25,32,67,99,0,6,4,4,3,12,5,0,4,67,71,138,0,0,0,83,78,161,0,0,0,382,70,454,30,34,70,0,0,0,413,110,520,736,267,1005,64,35,100,7808,2816,10631
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,18
507011152,0,6,0,11,4,0,4,0,0,3,38,30,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,4,8,0,0,0,0,0,7,14,6,18,0,0,0,0,0,0,9,17,19,9,17,21,0,0,0,118,52,169,14,4,11,129,54,181,0,0,0,5,3,11,9,18,21,13,19,34,0,0,0,13,10,25,5,0,5,0,0,3,24,13,32,0,4,4,14,147,161,45,11,51,6,7,12,63,165,234,0,0,0,0,0,0,6,26,25,0,0,0,6,41,44,5,67,73,0,0,0,6,0,6,0,4,5,8,0,6,0,0,0,11,9,12,0,0,0,0,7,5,7,41,50,0,0,0,12,52,59,20,19,37,8,7,14,565,601,1170
507011153,0,3,3,6,0,0,0,0,0,0,20,11,27,0,0,0,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,8,13,3,6,13,0,0,0,0,0,3,7,4,8,8,7,10,0,0,0,16,25,42,7,0,11,23,27,48,0,0,0,0,0,6,19,16,30,19,13,37,0,0,0,0,13,12,0,0,0,0,0,0,3,13,21,0,3,3,11,81,93,0,4,4,0,10,12,11,97,113,0,0,4,0,20,19,15,38,53,5,22,27,7,46,51,29,124,150,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,5,3,11,0,0,0,3,0,12,7,16,23,0,4,4,8,22,35,14,10,28,5,5,7,301,498,793
507011154,0,0,0,8,5,0,7,15,5,21,49,23,71,0,0,0,0,0,0,0,3,0,7,0,9,0,0,0,5,0,5,0,0,0,0,0,0,13,4,17,0,0,0,0,0,3,0,0,6,3,0,0,3,4,11,0,0,0,16,3,20,4,11,13,22,15,35,0,0,0,48,74,115,10,3,14,55,77,130,0,0,0,4,13,13,27,26,54,31,38,69,0,0,0,5,18,24,0,0,0,3,0,3,5,22,29,0,8,6,42,220,255,0,0,0,9,30,36,55,256,307,3,5,13,0,9,9,7,62,72,23,143,167,21,78,100,57,308,357,0,3,3,0,0,0,11,9,25,14,19,30,0,0,0,20,36,65,0,0,0,49,7,58,36,53,92,0,0,0,83,66,146,59,42,101,16,10,26,905,1186,2088
507011155,5,0,0,0,29,7,39,6,3,10,88,20,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,18,0,4,7,18,8,28,0,0,0,357,78,428,3,3,10,361,81,441,0,0,0,55,12,68,39,19,54,89,32,125,0,0,0,4,0,3,252,77,326,37,6,44,293,84,382,0,0,3,0,0,0,4,0,4,0,0,0,4,4,9,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,78,19,98,0,6,6,0,0,0,78,18,99,431,87,519,44,31,82,5570,1118,6690
507011158,0,0,0,0,0,0,3,14,5,18,25,5,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,3,0,7,0,0,0,0,0,0,3,4,15,3,4,15,0,0,0,60,29,88,10,0,9,70,25,100,0,0,0,3,0,3,13,9,29,18,9,29,0,0,0,0,3,5,0,0,0,6,0,6,5,4,11,3,0,3,4,18,13,0,0,0,0,0,0,6,16,23,0,10,5,0,0,0,9,25,25,23,149,165,0,11,11,26,189,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,13,0,0,0,3,16,24,28,15,42,5,3,9,412,462,875
