POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
504031058,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,6,0,3,4,0,39,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,15,0,0,5,0,5,0,0,4,0,7,0,0,0,3,0,0,0,3,0,14,0,0,6,3,4,4,0,8,4,32,3,0,12,7,0,0,3,7,0,41,0,0,15,11,3,6,4,9,0,51,7,4,33,12,9,5,12,7,0,80
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,0,0,5,3,0,3,5,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,13,0,0,9,0,0,0,0,0,0,17
504031061,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,5,0,0,0,8,0,5,4,0,19,0,3,0,0,12,0,4,0,0,19,6,0,0,0,0,0,4,0,0,12,4,0,0,0,0,0,3,0,0,10,0,3,3,0,0,0,6,3,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,4,10,0,33,8,27,8,0,107,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,5,5,0,19,5,0,4,0,0,0,5,0,0,11,4,0,6,3,0,3,8,4,0,32,0,0,15,0,9,0,21,5,0,58,7,4,29,0,28,7,58,18,0,149,6,9,92,4,53,12,103,27,3,307
504031062,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,8,6,0,6,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,4,0,5,0,20,0,0,0,4,0,0,0,0,0,10,0,0,3,10,0,0,0,7,0,18,0,4,4,12,4,0,0,9,0,32,0,0,8,10,0,3,0,0,0,29,0,0,10,15,4,3,0,0,0,37,4,0,27,15,8,0,0,0,0,55
504031063,4,0,0,0,13,4,3,4,0,34,0,5,9,0,13,3,9,13,0,48,6,0,8,5,16,9,12,16,0,63,3,4,9,0,19,4,5,3,0,47,7,0,11,0,7,3,0,0,0,29,5,0,0,0,0,0,3,0,0,9,7,0,7,0,5,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,35,17,48,12,78,31,51,42,7,318,4,0,3,0,0,0,0,0,7,18,0,0,4,6,5,0,3,7,0,25,0,0,7,0,5,6,4,9,0,44,9,0,28,5,8,8,10,15,4,79,4,3,21,3,14,12,4,14,0,72,8,7,59,8,31,14,14,28,4,175,12,5,88,12,45,20,34,41,6,268,30,14,216,14,69,23,88,71,8,534,67,9,402,14,105,39,116,72,11,840
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,14,10,0,7,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,5,0,0,4,6,0,0,0,0,0,16,0,0,7,8,0,0,3,4,0,18,0,0,9,9,6,5,0,0,0,35,3,6,8,30,6,0,3,5,0,62,5,4,10,24,6,0,4,10,0,57,5,6,20,41,19,0,14,25,0,133
504031066,3,0,4,16,11,8,0,6,0,47,0,0,0,3,12,10,0,3,0,39,4,0,7,13,19,10,0,7,0,64,4,0,3,12,17,0,0,4,3,39,0,3,0,4,4,3,0,0,0,21,7,4,0,8,0,0,0,0,0,24,6,3,0,5,3,5,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,15,19,97,72,51,6,32,9,344,9,0,7,3,5,6,0,0,0,22,0,0,0,7,0,18,0,3,0,37,0,0,8,13,4,28,0,6,0,63,6,5,16,21,8,36,5,18,0,107,0,4,23,46,10,41,3,13,0,146,10,9,40,70,26,44,3,34,7,239,20,11,51,97,33,45,7,37,5,310,30,17,93,121,64,41,21,35,0,428,46,19,116,107,72,37,33,40,6,473
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,13,0,0,8,3,0,0,0,0,0,19,0,0,0,6,3,0,0,0,0,11,0,0,3,8,6,0,3,3,0,16
504031068,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,6,3,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,6,0,0,0,3,0,18,0,0,10,3,4,0,0,6,0,26,3,0,6,10,3,0,0,3,0,25,0,0,12,7,0,0,0,7,0,31,0,0,15,8,0,6,4,3,0,36,8,4,17,10,6,0,5,9,0,53
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,6,4,0,0,0,0,0,11,0,0,3,3,0,5,0,3,0,18,0,0,6,7,0,0,0,0,0,10,4,3,3,6,0,9,0,8,0,33,0,0,14,30,0,5,0,0,0,46,3,0,20,24,0,4,0,3,0,55,3,0,11,26,3,5,0,4,0,50
504031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,3,0,0,6,0,3,0,6,0,15,0,0,6,7,4,0,0,4,0,14,3,0,8,10,0,3,0,3,0,21,0,0,3,12,0,3,3,4,0,19,0,0,3,9,3,0,0,6,0,28,0,0,12,0,4,0,0,3,0,30,3,4,21,0,0,0,3,3,0,35
504031300,0,0,0,3,0,0,0,0,0,12,4,0,0,5,0,0,0,5,0,11,0,0,0,6,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,30,3,16,0,13,0,80,0,0,0,3,0,0,0,0,0,6,3,0,0,7,0,7,0,0,0,22,0,4,4,15,0,12,0,8,0,46,0,0,8,15,4,13,7,7,0,52,0,0,10,12,5,16,0,9,0,59,4,0,22,45,14,28,0,9,0,121,3,5,27,51,10,28,0,4,0,132,10,0,25,60,13,12,0,0,0,133,14,5,44,45,22,11,10,7,4,150
505011070,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,6,5,3,5,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,5,0,0,0,12,0,0,5,6,0,0,0,6,0,21,0,3,4,6,4,5,0,3,0,19,0,0,8,10,4,4,0,4,0,30,4,0,7,26,9,4,3,4,0,55,3,0,16,22,4,8,0,3,0,58,0,0,8,30,10,0,4,3,0,56,0,0,25,23,4,8,0,12,0,73
505011071,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,5,0,14,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,15,11,7,0,10,0,56,0,0,4,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,5,0,0,4,5,0,10,3,5,0,31,6,0,6,11,0,3,0,4,0,22,0,0,6,16,7,6,0,8,0,38,3,0,18,16,0,10,0,5,0,53,3,3,8,28,12,11,0,9,0,71,3,0,18,33,13,4,4,5,0,82,12,0,28,20,0,0,4,6,0,69
505011072,0,0,0,5,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,10,0,0,0,0,5,3,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,11,19,14,13,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,12,4,0,0,8,0,7,0,0,0,22,0,0,4,6,0,0,0,9,0,19,3,0,4,15,3,0,0,0,0,27,5,0,14,34,6,0,0,9,0,72,5,3,19,28,13,0,3,5,0,80,4,0,14,34,8,4,0,3,0,76,8,0,36,22,8,3,5,0,0,86
505011073,3,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,11,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,18,16,15,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,19,0,0,0,9,4,11,0,3,0,30,0,4,6,13,5,9,6,8,0,41,0,0,7,15,3,10,0,5,0,43,9,0,6,18,12,12,0,10,0,67,4,0,33,27,0,10,4,3,0,87,3,0,25,39,8,5,0,12,4,98,9,0,38,29,13,8,0,8,0,108
505011074,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,4,0,21,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,9,4,0,0,5,0,0,0,0,0,12,0,0,4,9,0,0,0,4,0,17,4,0,8,10,0,0,4,0,0,26,0,0,11,10,4,0,0,3,0,28,0,0,11,13,4,0,0,4,0,28,0,3,26,4,0,0,0,6,0,41
505011075,5,0,0,3,6,4,0,6,0,20,6,0,0,3,0,0,0,5,0,15,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,6,16,13,24,0,8,0,87,0,0,3,0,0,0,0,5,0,12,3,0,4,4,0,13,0,4,0,32,0,0,4,8,0,22,0,5,0,41,0,0,9,8,6,24,0,11,0,66,6,0,11,14,3,22,0,10,0,65,0,0,21,14,5,18,0,0,0,67,3,6,30,11,9,28,6,8,5,94,13,0,30,19,8,19,3,5,0,97,12,0,34,14,9,5,0,3,0,79
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,7,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,8,0,0,6,0,5,0,0,0,0,8,0,0,3,3,0,0,0,0,3,7,0,0,7,4,0,0,0,0,0,8,0,0,7,3,0,0,0,0,0,19,0,0,9,6,4,0,0,3,0,17,6,0,18,0,6,0,3,3,0,34
505011077,6,0,4,3,17,7,4,0,0,48,5,3,0,22,9,11,5,8,4,52,7,0,0,7,13,11,3,3,0,54,5,3,0,7,20,3,4,3,0,42,4,3,7,3,13,0,0,0,0,27,0,0,0,4,0,0,0,0,0,10,0,4,0,6,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,31,25,18,85,103,61,14,23,4,356,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,10,0,60,0,0,7,39,7,27,0,15,0,106,0,4,16,39,13,33,7,13,0,125,0,4,23,38,20,44,4,13,0,141,10,10,36,93,49,59,0,28,4,286,20,16,51,112,59,67,8,29,3,368,29,17,61,125,97,45,19,35,13,442,62,34,114,119,96,41,31,29,3,523
505011078,0,0,4,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,10,0,0,5,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,33,10,0,0,0,0,57,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,4,11,0,3,0,4,0,22,0,3,4,7,0,0,0,3,0,15,0,0,6,14,0,3,0,0,0,29,3,0,5,35,7,3,0,0,0,49,0,0,8,32,7,5,0,3,3,65,0,4,20,43,6,6,0,8,0,80,5,4,27,39,6,0,0,4,0,88
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,8,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,0,0,4,3,0,9,0,0,0,7,0,0,4,5,0,0,6,0,0,16,0,0,6,6,0,5,0,0,0,16,0,0,8,4,3,0,0,4,0,19,0,3,6,7,3,0,0,0,0,22,3,7,14,3,0,0,0,0,0,35,0,4,18,10,5,0,0,4,0,43
505011080,0,0,0,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,14,0,0,3,0,45,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,12,0,0,5,8,0,0,0,0,0,11,4,0,5,7,3,0,0,4,0,18,0,3,7,21,0,0,0,3,0,29,3,3,12,11,7,0,0,0,0,31,0,0,12,15,6,0,0,3,0,41,5,6,17,11,7,0,0,0,0,45
505011081,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,0,0,0,6,0,3,0,0,0,17,0,0,7,3,0,0,0,3,0,13,0,0,3,12,0,0,0,0,0,19,0,5,9,14,0,0,0,3,0,31,0,0,11,19,3,0,0,0,0,35,0,0,7,22,9,4,0,5,0,48,9,0,11,15,3,0,0,4,0,44
