POW_SA2_CODE_2021,Tot_HC_SA_Bf_91,Tot_HC_SA_91_95,Tot_HC_SA_96_00,Tot_HC_SA_01_05,Tot_HC_SA_06_10,Tot_HC_SA_11_15,Tot_HC_SA_16_20,Tot_HC_SA_2021,Tot_HC_SA_NS,Tot_HC_SA_Tot,Tot_ArtsR_Bf_91,Tot_ArtsR_91_95,Tot_ArtsR_96_00,Tot_ArtsR_01_05,Tot_ArtsR_06_10,Tot_ArtsR_11_15,Tot_ArtsR_16_20,Tot_ArtsR_2021,Tot_ArtsR_NS,Tot_ArtsR_Tot,Tot_OthSvs_Bf_91,Tot_OthSvs_91_95,Tot_OthSvs_96_00,Tot_OthSvs_01_05,Tot_OthSvs_06_10,Tot_OthSvs_11_15,Tot_OthSvs_16_20,Tot_OthSvs_2021,Tot_OthSvs_NS,Tot_OthSvs_Tot,Tot_IDNS_Bf_91,Tot_IDNS_91_95,Tot_IDNS_96_00,Tot_IDNS_01_05,Tot_IDNS_06_10,Tot_IDNS_11_15,Tot_IDNS_16_20,Tot_IDNS_2021,Tot_IDNS_NS,Tot_IDNS_Tot,Tot_Tot_Bf_91,Tot_Tot_91_95,Tot_Tot_96_00,Tot_Tot_01_05,Tot_Tot_06_10,Tot_Tot_11_15,Tot_Tot_16_20,Tot_Tot_2021,Tot_Tot_NS,Tot_Tot_Tot
505031305,68,23,24,47,117,100,61,0,7,453,11,3,7,8,17,14,6,0,0,65,115,37,41,72,134,120,63,0,4,591,155,47,74,106,192,150,91,3,25,840,1964,548,671,1046,2137,1671,870,6,116,9037
505031306,75,20,21,52,115,99,60,0,5,448,5,0,0,4,11,6,0,0,0,30,22,0,8,3,26,19,11,0,0,81,10,0,4,8,15,3,9,0,3,59,407,83,113,231,503,351,183,0,17,1888
506011110,134,17,35,73,142,116,57,0,3,581,4,0,0,0,0,4,0,0,0,11,19,0,7,6,18,25,6,0,0,78,11,10,11,3,22,24,12,0,7,101,591,118,151,277,567,449,214,3,29,2397
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,4,0,3,4,22,8,3,0,0,47,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,9,119,15,17,30,81,54,26,0,8,349
506011114,56,19,18,16,66,49,20,4,0,251,6,0,0,0,0,0,0,0,0,6,30,8,6,0,13,13,3,0,3,86,23,3,9,8,19,9,10,0,3,89,402,77,91,120,258,222,113,4,26,1313
506011115,218,46,61,122,236,189,56,5,3,944,3,0,0,0,0,0,0,0,0,7,9,4,0,4,6,4,0,0,0,22,9,0,0,4,17,7,3,0,3,49,348,61,79,149,289,220,83,5,11,1253
506011116,7,0,0,8,4,3,3,0,0,32,10,0,0,0,3,0,0,0,0,15,6,0,0,0,0,0,0,0,0,11,8,0,0,4,8,3,0,0,0,25,152,15,15,36,51,30,43,3,0,342
506011117,13,6,3,8,16,16,11,0,0,65,0,0,0,3,3,0,0,0,0,11,0,0,0,0,11,0,0,0,0,14,0,0,0,3,5,0,0,0,0,14,89,23,17,31,94,78,32,0,0,363
506011307,6,0,0,3,34,24,10,0,0,83,0,0,0,0,6,4,0,0,0,12,0,3,0,0,12,8,0,0,0,20,5,0,4,5,16,5,5,0,0,42,119,35,49,86,273,193,101,0,8,862
506011308,11,3,4,10,16,26,10,0,0,74,0,0,0,0,3,0,0,0,0,3,16,3,4,7,10,12,5,0,0,62,23,9,12,7,46,43,24,0,0,171,285,62,98,157,418,342,170,0,10,1534
506021118,240,57,64,98,254,230,124,0,23,1095,31,6,6,9,16,15,5,0,0,88,64,13,17,35,62,60,37,0,0,284,85,12,29,44,98,75,44,0,15,412,1403,338,369,640,1487,1349,795,7,97,6483
506021119,124,28,41,69,167,135,116,0,3,672,12,0,0,0,5,3,5,0,0,28,32,11,9,16,34,43,21,0,0,156,29,5,14,19,20,23,26,0,8,139,569,140,192,290,634,603,598,6,47,3079
506021120,10,0,4,0,6,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,28,6,9,8,20,12,8,0,0,94,61,11,25,39,86,50,40,0,5,326,750,165,247,329,844,649,404,7,39,3444
506021121,7,0,4,10,23,6,4,0,5,67,0,0,0,0,0,0,0,0,0,0,9,0,6,4,25,16,3,0,0,75,30,4,6,21,56,49,43,0,19,231,1335,357,490,776,1651,1247,831,14,67,6766
506021123,129,32,43,49,102,110,66,0,3,540,462,133,145,231,476,371,218,3,22,2067,31,7,12,19,41,58,33,0,7,202,39,10,22,32,61,50,55,0,12,279,1363,368,467,742,1500,1345,1141,15,94,7030
506021309,47,12,17,14,42,35,26,0,3,195,3,0,0,0,0,0,0,0,0,9,8,3,12,3,14,21,12,0,0,71,9,0,6,5,4,10,12,0,6,62,263,65,100,113,312,298,230,0,19,1403
506021310,16,5,6,11,38,35,31,0,0,144,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,0,0,0,17,0,4,0,0,4,3,4,0,0,23,100,34,48,65,115,122,98,0,4,569
506021311,82,26,23,45,96,94,43,0,3,405,0,0,0,4,4,9,8,0,0,29,13,0,0,0,12,9,13,0,0,51,13,8,10,13,26,33,9,0,6,122,401,114,132,231,498,485,273,0,23,2162
506031124,341,68,95,143,427,316,229,0,11,1630,8,6,0,3,4,0,3,0,0,29,38,10,17,10,39,64,40,0,0,217,33,9,22,26,62,53,36,0,11,251,1423,360,490,725,1451,1251,1030,18,66,6810
506031125,27,7,14,18,22,18,11,0,0,114,0,0,0,0,0,3,0,0,0,5,19,0,8,12,8,10,6,0,6,56,8,4,0,3,17,13,6,0,3,53,192,41,60,98,180,143,96,0,10,823
506031126,49,10,11,15,44,54,22,0,7,204,0,0,0,0,5,5,0,0,0,12,54,9,17,22,79,63,25,0,7,274,158,34,48,91,204,163,133,0,30,866,1706,352,432,696,1898,1606,1005,18,115,7818
506031127,131,31,44,83,225,177,105,0,4,793,10,0,5,8,14,23,6,0,0,67,31,11,10,18,59,65,65,0,4,263,35,3,15,20,62,56,50,0,12,273,846,212,296,489,1208,1032,908,6,57,5046
506031128,39,5,14,24,48,30,17,0,0,178,3,0,0,0,0,0,0,0,0,10,4,0,0,4,5,10,7,0,0,36,0,0,0,3,17,14,8,0,4,55,218,49,67,103,264,182,134,0,7,1026
506031129,49,18,23,25,61,45,34,0,0,247,0,0,0,0,4,0,0,0,0,5,16,0,10,8,5,4,0,0,0,32,6,7,6,6,8,5,7,0,0,39,221,44,71,95,210,153,123,0,3,916
506031130,33,5,9,5,32,18,8,0,0,108,23,3,8,9,9,8,3,0,0,69,107,17,28,35,123,88,68,4,6,471,175,39,44,61,214,162,99,7,23,822,1990,408,542,821,2068,1622,1019,17,87,8591
506031131,67,21,22,35,64,63,36,0,0,307,0,0,0,8,10,4,4,0,0,26,37,12,14,13,47,32,16,0,0,162,22,7,4,21,30,27,27,0,9,138,515,124,161,244,518,432,298,3,21,2314
506041132,23,9,7,13,50,38,32,0,0,182,0,0,0,0,4,0,0,0,0,15,40,10,6,8,28,24,13,0,0,133,37,0,11,10,40,26,18,0,3,151,478,113,163,218,520,414,249,4,21,2165
506041133,49,17,26,44,128,94,59,0,4,418,5,0,0,3,0,0,8,0,0,14,18,6,6,5,23,25,9,0,0,87,11,0,4,12,33,30,13,0,8,101,463,101,161,245,575,460,242,7,27,2275
506041134,138,28,40,70,160,142,56,0,8,645,0,0,0,4,0,0,0,0,0,4,19,0,5,11,18,13,5,0,5,73,11,4,3,3,20,12,7,0,5,67,356,81,90,149,416,344,171,0,24,1633
506041135,29,17,0,13,52,37,26,0,0,179,4,0,0,0,0,0,0,0,0,14,25,0,6,7,8,16,5,0,0,71,8,3,6,9,18,8,9,0,0,53,256,53,55,113,260,213,142,0,7,1094
506041136,115,17,33,62,148,114,60,0,5,560,4,0,3,0,0,8,0,0,0,15,61,15,22,23,59,76,39,3,5,296,57,9,11,31,89,71,41,0,13,326,983,188,220,351,942,790,435,12,53,3974
506041137,40,8,12,18,37,49,19,0,3,186,4,0,0,0,3,0,0,0,0,6,13,4,8,4,3,14,8,0,0,61,4,4,7,4,11,13,9,0,3,49,356,78,109,131,334,277,160,0,15,1463
506051138,31,8,4,14,47,26,20,0,0,157,5,0,0,0,0,0,0,0,0,9,37,3,7,14,31,22,20,0,6,133,44,4,7,18,70,45,29,0,10,229,704,147,201,295,858,621,372,11,39,3245
506051139,36,8,5,13,40,41,45,0,0,189,0,0,0,0,0,0,0,0,0,3,9,0,0,5,0,8,4,0,0,27,9,5,3,0,7,10,6,0,0,45,230,39,44,78,186,162,109,3,8,846
506051140,81,7,20,23,31,29,11,0,8,207,3,0,0,3,4,0,0,0,0,13,20,0,3,8,12,9,5,0,0,66,7,0,3,0,6,5,5,0,3,35,441,50,84,111,195,159,73,0,21,1137
506051141,33,4,3,10,28,41,41,4,0,170,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,3,0,0,0,30,18,0,0,9,11,3,4,0,0,44,335,41,47,90,150,118,81,6,11,884
506061142,32,3,5,11,54,55,21,0,4,195,7,0,0,0,3,0,0,0,0,23,4,3,0,9,9,9,5,0,0,42,8,0,5,3,15,3,4,0,0,43,238,40,76,106,290,220,95,5,11,1077
506061143,0,4,0,5,7,5,3,0,0,16,4,3,0,0,0,0,0,0,0,6,7,0,0,0,4,4,4,0,0,19,11,4,5,3,13,8,11,0,0,54,179,44,36,67,122,109,89,0,12,658
506061144,3,0,0,0,0,5,0,0,0,16,0,0,0,0,4,0,0,0,0,14,0,0,0,0,6,0,0,0,0,7,8,0,0,3,7,0,0,0,0,22,137,14,19,36,47,45,22,3,6,333
506071145,63,14,16,40,104,113,121,0,3,470,5,0,0,0,4,0,0,0,0,17,4,5,6,3,9,6,10,0,0,39,3,8,3,8,13,14,12,0,5,55,299,69,87,155,307,305,274,0,10,1503
506071146,75,14,27,46,119,102,103,0,5,484,3,0,0,0,4,0,0,0,0,17,6,4,0,0,7,4,0,0,0,26,21,0,3,0,10,12,6,0,4,51,255,47,87,105,277,231,238,5,12,1257
506071147,129,47,39,51,122,105,73,0,0,560,30,3,9,5,12,7,4,0,0,79,25,8,3,16,20,19,13,0,0,100,24,3,9,16,39,15,16,0,3,138,900,190,237,347,660,569,447,0,29,3377
507011148,32,14,19,33,89,103,39,3,0,334,4,0,0,0,0,3,0,0,0,6,4,0,7,5,10,9,9,0,0,44,11,0,0,6,11,13,5,0,0,39,233,62,77,124,267,272,114,4,5,1156
507011150,12,0,0,6,14,0,5,0,0,43,13,0,3,5,16,12,3,0,0,51,41,5,20,19,49,33,21,0,0,183,98,20,31,40,126,113,67,0,17,519,1069,210,261,393,990,923,514,6,64,4432
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4
507011152,8,0,3,0,8,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,17,9,0,0,0,0,6,8,0,0,23,147,16,37,25,68,69,40,3,4,402
507011153,20,3,8,9,9,11,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,15,4,0,0,0,0,3,5,0,0,15,83,18,32,31,56,39,33,0,7,286
507011154,29,10,13,15,49,41,38,0,5,199,4,0,0,0,6,0,0,0,0,15,22,0,0,0,14,15,10,0,0,63,16,0,9,0,8,6,9,0,0,53,218,44,59,71,192,164,108,0,15,874
507011155,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,0,0,7,12,7,9,0,0,48,49,10,8,22,73,59,38,0,12,263,551,132,150,286,820,649,262,11,37,2897
507011158,9,3,0,8,27,40,44,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,6,0,0,0,0,23,78,12,19,30,81,94,71,0,6,387
507011159,56,19,13,34,73,70,46,0,5,302,10,6,0,7,14,7,8,0,0,52,32,9,0,5,16,19,12,0,0,97,28,8,11,19,48,37,22,0,3,177,502,123,153,223,492,444,241,4,26,2212
507011160,52,15,20,30,63,73,65,0,4,321,9,0,0,0,0,0,0,0,0,12,10,0,0,6,7,5,5,0,0,34,10,0,3,3,8,3,6,0,3,33,242,53,79,80,208,199,136,0,14,1005
507011161,53,16,12,26,55,50,35,0,4,245,0,0,0,0,8,3,0,0,0,19,12,4,5,11,22,21,10,0,0,84,8,4,5,7,14,21,12,0,0,68,247,57,104,149,399,333,200,3,16,1519
507011163,9,7,0,0,12,15,3,0,0,52,0,0,0,0,0,0,0,0,0,0,6,5,0,0,10,11,0,0,0,32,5,3,0,0,9,6,8,0,0,37,130,24,23,47,112,106,42,0,6,490
507011259,14,0,6,11,17,19,9,0,0,83,0,0,0,0,0,0,0,0,0,5,8,0,0,3,3,7,7,0,4,28,16,3,0,0,4,9,4,0,0,39,199,47,54,90,188,159,94,0,16,849
507011260,128,20,40,66,96,110,52,0,5,510,0,4,0,0,3,8,4,0,0,23,21,0,7,8,28,21,12,0,0,103,41,12,15,25,75,58,33,0,15,269,839,212,272,419,1052,858,486,9,48,4186
507021164,45,14,17,15,42,35,35,0,0,201,7,0,0,0,0,0,0,0,0,9,10,0,3,4,11,18,0,0,0,50,11,0,0,0,5,11,6,0,3,41,206,35,58,67,145,141,84,0,6,746
507021165,536,113,127,219,381,302,154,9,20,1853,35,3,9,13,19,12,9,0,4,113,41,4,7,16,30,41,24,0,0,177,63,12,21,40,60,57,61,0,16,339,1878,416,491,766,1378,1259,950,28,94,7257
507021166,98,22,24,32,80,58,41,0,6,361,14,0,5,0,0,3,3,0,0,26,23,7,6,4,25,22,7,0,0,91,20,5,3,8,21,17,15,0,0,87,460,98,110,131,349,280,227,3,16,1673
507021167,19,0,0,0,7,9,3,0,0,41,10,0,6,0,7,7,4,0,0,26,22,0,5,0,12,20,0,0,0,76,31,5,9,22,42,32,23,0,3,165,408,81,107,168,348,389,213,4,18,1747
507031169,14,4,6,5,31,36,11,0,0,112,0,0,0,0,0,0,0,0,0,3,6,0,5,0,5,3,0,0,0,17,3,0,3,0,9,9,0,0,0,29,106,26,50,55,206,143,62,0,3,647
507031170,43,9,8,12,47,73,12,0,4,209,0,0,0,0,0,0,0,0,0,8,9,0,0,0,5,0,0,0,0,22,4,0,0,0,3,0,6,0,4,18,166,17,31,46,115,132,35,0,14,553
507031172,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,5,4,4,15,5,4,0,3,50,122,21,42,42,140,97,44,0,7,521
507031173,0,0,0,3,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,3,5,11,11,6,0,0,58,70,15,12,23,58,38,24,0,13,262,1057,201,232,366,807,629,252,8,47,3603
507031174,37,0,0,12,29,33,9,3,0,128,0,0,0,0,4,4,0,0,0,14,7,0,0,0,11,10,9,0,0,40,0,0,0,0,9,9,5,0,0,26,179,27,36,75,212,186,91,7,14,833
507031261,6,0,0,0,3,8,3,0,0,35,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,12,12,3,3,0,10,7,5,0,0,39,232,55,60,65,274,195,67,0,10,961
507041175,53,7,13,26,39,27,22,0,0,189,6,0,0,4,0,3,0,0,0,19,15,0,9,4,17,10,4,0,0,67,19,7,7,10,21,12,15,0,5,92,547,108,167,260,473,356,258,3,19,2182
507041176,25,8,11,11,14,30,25,0,0,119,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,9,93,26,29,26,46,57,36,0,0,313
507041177,63,11,12,32,39,47,35,0,0,245,11,0,0,0,0,5,0,0,0,19,10,0,6,9,17,17,10,0,0,71,15,3,4,4,15,10,16,0,5,72,379,67,96,152,386,314,262,7,16,1676
507041178,87,29,47,40,91,82,79,3,3,459,10,0,3,8,4,0,0,0,0,25,36,7,10,5,35,37,29,0,5,165,30,6,7,17,29,28,15,0,5,140,695,157,237,319,619,524,359,5,29,2950
507041179,41,13,13,17,65,53,29,0,3,225,7,3,0,3,0,0,0,0,0,21,7,5,9,5,12,5,4,0,0,47,7,4,3,3,3,3,5,0,6,30,229,71,73,117,225,164,108,0,11,990
507041180,29,11,14,25,28,26,9,0,0,134,0,0,3,0,0,0,0,0,0,10,8,0,3,3,5,3,5,0,0,31,10,0,0,0,5,7,0,0,7,30,189,38,62,96,121,85,66,0,4,663
507041181,118,24,45,50,109,99,90,3,3,539,11,0,0,7,5,6,5,0,0,38,40,9,17,29,31,49,23,0,0,199,27,10,7,19,24,25,28,0,5,136,689,124,205,279,484,466,355,3,33,2639
507041182,925,281,354,579,1091,955,378,31,41,4628,3,3,0,0,4,0,0,0,0,9,62,6,13,23,64,49,33,0,0,256,31,5,14,17,40,43,36,0,8,189,1673,418,582,889,1703,1493,726,35,79,7606
507041183,25,4,9,13,49,36,28,0,0,176,4,0,0,0,0,0,0,0,0,6,3,0,0,4,5,3,5,0,0,19,6,0,0,0,6,0,4,0,0,10,97,11,30,35,87,63,56,0,3,386
507041184,9,0,8,4,10,8,12,0,0,52,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,7,3,0,0,13,0,0,0,0,4,5,5,0,0,15,98,18,31,44,52,38,34,0,0,320
507051186,196,46,66,118,287,142,48,3,3,899,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,4,6,4,0,0,4,15,265,59,79,134,340,180,57,3,6,1126
507051187,56,5,18,31,54,54,16,0,0,232,3,0,3,3,4,5,4,0,0,31,22,0,7,5,6,15,5,0,4,74,11,0,3,11,18,4,3,0,0,58,295,42,84,115,250,195,62,0,11,1058
507051188,178,44,41,84,160,154,71,3,8,747,7,3,4,6,6,4,4,0,0,41,72,7,11,22,55,52,31,0,6,261,63,7,14,18,62,49,30,0,23,270,1437,266,369,557,1252,1054,490,23,75,5529
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8
507051190,40,14,9,21,49,36,32,0,0,205,0,0,0,0,0,0,0,0,0,3,10,0,4,0,8,0,4,0,0,28,6,0,0,7,5,3,0,0,0,22,208,39,50,65,143,105,58,0,3,668
507051191,25,0,3,16,33,20,11,0,0,105,5,0,4,3,6,3,0,0,0,18,5,0,4,5,8,16,0,0,0,42,8,0,5,6,12,8,7,0,0,39,195,31,54,101,278,208,58,0,9,946
507051192,40,4,9,16,45,32,14,0,6,168,0,0,0,0,0,0,0,0,0,3,4,3,0,4,11,8,0,0,0,26,0,6,0,0,7,0,4,0,0,18,144,30,29,50,152,115,52,0,9,569
507051193,21,3,7,3,27,30,14,0,0,108,0,0,0,0,5,0,0,0,0,9,8,0,4,5,5,5,0,0,0,34,4,0,3,4,3,4,0,0,0,22,166,33,50,67,201,173,57,4,7,751
507051312,21,5,10,10,36,36,19,0,0,140,3,0,0,0,3,5,0,0,0,18,16,3,5,5,31,16,11,0,0,75,4,0,0,5,11,11,7,0,0,42,193,40,37,101,355,284,156,5,4,1176
507051313,14,6,7,12,31,42,15,0,3,136,0,0,0,0,0,0,0,0,0,0,12,5,0,8,13,11,0,0,0,51,3,0,0,0,6,13,4,0,0,35,197,37,59,106,232,210,70,0,21,929
507051314,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,11,33,8,4,13,29,30,8,0,4,136
509011225,280,48,48,88,177,136,73,4,13,870,12,3,0,3,6,0,0,0,0,27,32,3,0,4,22,12,8,0,0,86,22,0,4,5,15,10,6,0,0,61,871,121,146,202,455,331,221,9,37,2394
509011226,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,14,124,15,14,17,25,16,12,0,11,227
509011227,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,47,3,4,10,15,17,5,0,3,109
509011228,30,0,0,8,4,3,5,0,0,58,3,0,0,0,0,0,0,0,0,9,6,0,0,6,3,0,0,0,0,18,10,0,0,0,0,5,0,0,4,20,264,21,34,50,52,36,42,0,21,515
509011229,4,0,0,0,0,9,4,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,52,7,12,10,45,41,42,0,3,220
509011230,25,3,0,6,13,7,11,0,4,75,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,0,0,14,8,0,0,0,10,6,4,0,3,25,117,14,26,36,121,78,89,36,20,526
509011231,5,0,0,4,0,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,0,3,4,0,0,0,4,24,85,12,23,27,28,41,56,3,13,288
509011232,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,80,9,6,16,16,13,12,0,0,152
509011233,17,0,3,3,11,9,3,0,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,6,0,0,20,3,0,0,3,7,0,0,0,4,25,223,17,30,46,85,64,41,0,17,513
509011234,22,7,4,5,4,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,14,12,0,0,4,4,6,3,0,0,32,174,20,33,65,132,57,65,6,18,573
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,14,6,0,0,4,0,4,8,0,5,27,151,19,37,40,78,64,35,3,11,441
509021237,11,4,0,0,3,3,17,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,67,11,10,18,21,47,48,0,6,242
509021238,6,0,0,4,11,11,7,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,78,7,17,15,31,29,23,0,6,208
509021239,10,3,4,3,5,4,7,0,7,29,4,0,0,0,4,0,0,0,0,13,8,0,0,3,4,0,4,0,5,18,23,0,0,8,4,6,21,0,0,57,330,31,55,94,156,138,343,81,42,1255
509021240,16,0,7,10,9,20,11,0,0,77,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,11,9,0,0,0,4,0,0,0,4,17,93,13,29,40,53,72,41,0,9,347
509021241,5,0,3,7,8,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,0,19,3,0,0,4,6,4,0,0,0,19,105,14,33,49,55,90,66,3,11,427
509021242,7,0,0,3,5,4,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,5,3,3,0,4,4,0,0,0,20,154,20,39,60,112,89,57,0,15,549
509021243,83,13,14,21,51,44,20,0,3,255,3,0,0,0,0,0,0,0,0,3,18,0,0,3,3,11,0,0,0,37,12,0,0,7,17,9,4,0,0,59,375,68,57,94,228,223,87,3,19,1161
509021244,9,0,0,7,4,0,0,0,0,18,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,4,0,0,0,15,97,9,7,21,23,21,6,0,6,187
509021245,18,6,5,0,10,10,6,0,0,63,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,5,0,4,4,0,0,0,0,0,16,127,21,22,21,40,31,29,0,11,313
509031246,21,4,3,3,7,8,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,11,79,11,20,15,35,34,29,0,10,223
509031247,7,0,0,0,0,3,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,13,109,16,21,39,57,67,59,0,16,385
509031248,6,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,12,3,0,0,0,4,0,3,0,4,28,221,41,55,67,139,111,33,0,24,694
509031249,42,12,4,11,30,31,27,0,0,160,0,0,0,0,0,3,0,0,0,3,11,0,0,0,6,0,4,0,0,19,5,0,0,0,0,3,0,0,0,18,146,22,21,26,81,80,70,15,12,476
509031250,10,3,0,0,10,6,8,0,0,34,3,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,5,7,0,0,0,0,3,6,0,0,23,97,16,16,20,31,42,57,3,12,288
510011262,95,21,24,37,87,83,44,0,10,389,12,0,0,0,7,0,4,0,0,30,17,0,0,0,13,11,10,3,5,61,10,0,8,4,19,20,18,0,11,84,427,73,87,135,346,349,412,10,45,1887
510011263,20,3,6,7,21,34,31,0,0,126,6,0,0,0,0,0,0,0,0,7,4,0,0,4,0,3,0,0,0,14,4,0,0,0,0,3,6,0,0,8,128,21,37,45,110,103,139,6,5,599
510011264,11,4,4,6,4,7,8,0,0,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,4,8,65,14,14,20,35,42,55,5,0,256
510011265,41,12,7,12,46,31,26,0,3,171,0,0,0,0,0,0,0,0,0,8,10,0,0,0,5,3,4,0,0,23,7,0,4,0,7,6,6,0,0,34,208,46,49,50,132,144,205,31,20,872
510011266,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,4,9,3,16,13,68,0,3,149
510021267,10,0,0,0,4,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,4,4,10,6,0,0,0,25,19,0,3,16,18,16,19,0,11,110,987,240,381,470,1092,922,470,18,103,4680
510021268,7,6,0,4,11,17,13,0,0,68,0,0,0,5,0,5,0,0,0,9,6,0,0,3,8,8,10,0,0,38,9,0,0,3,11,4,15,0,0,49,271,55,106,104,332,260,180,13,20,1340
510021269,13,0,6,4,0,9,10,0,0,39,0,0,0,3,4,0,0,0,0,8,16,0,0,5,13,21,10,0,0,71,20,3,6,8,29,23,15,0,8,117,415,81,134,221,505,439,267,12,32,2108
510021270,39,10,18,24,71,64,36,0,7,263,0,0,0,0,4,0,0,0,0,9,7,0,0,0,10,16,4,0,0,39,3,0,0,0,8,4,12,0,5,32,195,32,51,77,250,251,184,8,21,1068
510031271,12,0,3,5,12,20,8,0,0,63,0,0,0,0,3,0,0,0,0,6,0,4,0,4,15,6,0,0,0,35,19,7,9,17,49,41,17,3,14,170,1048,220,321,434,1016,879,431,15,77,4443
510031272,41,4,20,24,68,53,38,0,3,253,0,0,3,0,6,5,0,0,0,16,17,0,0,8,28,31,15,0,0,100,16,0,0,16,27,38,16,0,4,121,445,102,134,208,565,551,387,11,56,2463
510031273,7,8,3,0,21,25,5,0,0,80,0,0,0,3,0,0,0,0,0,8,3,3,0,0,4,5,0,0,0,24,21,7,3,13,18,20,20,0,6,116,442,82,137,179,492,384,185,12,38,1954
