POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
501021011,8,5,0,7,0,0,0,0,0,13,0,4,0,6,0,0,0,0,0,0,0,0,0,6,5,13,0,19,0,8,0,10,0,0,0,0,0,33,8,24,0,31,14,12,0,27,16,5,0,18,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,3,4,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,4,0,4,0,0,0,0
501021012,13,7,0,22,0,0,0,0,0,32,3,5,0,10,6,3,0,10,0,6,0,6,0,21,7,22,0,32,8,9,0,15,0,5,0,5,5,56,23,40,0,62,32,28,0,57,196,11,0,208,5,335,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,3,3,0,0,0,0,0,0,0,4,10,0,0,0,3,9,0,0,10,12,0,0,12,4,31,0,0,0,0,0,0,0,0,76,0,0,76,0,76,4,3,0,9,0,0,0,0
501021014,9,3,0,11,0,0,0,0,0,16,5,3,0,10,0,5,0,9,0,0,0,0,5,18,6,21,0,27,7,12,0,20,0,3,0,8,12,57,17,38,0,51,18,15,0,38,72,6,0,85,13,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,0,0,4,7,3,6,0,12,4,0,0,4,7,0,0,7,4,23,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,4,0,9,0,0,0,0
501021015,18,6,0,19,0,0,0,6,0,30,0,4,0,0,5,3,0,8,0,6,0,0,0,15,6,17,0,22,9,15,0,21,0,0,0,5,4,49,19,28,0,52,29,25,0,59,168,8,0,173,9,283,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,4,8,12,5,6,0,9,5,0,0,5,8,7,0,15,10,36,0,0,0,0,0,0,0,0,45,0,0,45,0,45,0,3,0,3,0,0,0,0
501021016,3,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,14,4,7,0,12,0,3,0,3,0,26,8,12,0,23,11,7,0,18,21,3,0,28,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,4,0,0,4,3,14,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,5,0,0,0,0
501021251,9,0,0,14,0,0,0,0,0,21,0,0,0,0,3,0,0,3,0,0,0,0,0,7,5,9,0,11,3,5,0,6,0,0,0,0,0,25,7,19,0,30,21,11,0,30,110,4,0,117,3,183,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,13,0,17,0,0,0,0,0,0,0,0,38,0,0,38,0,38,0,0,0,3,0,0,0,0
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,10,0,0,0,0,0,16,0,5,0,5,5,0,0,8,11,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0
501021253,60,18,0,77,6,4,0,10,0,125,10,4,0,12,16,15,0,31,0,0,0,3,0,49,24,60,0,90,39,61,0,104,3,22,0,27,8,227,67,100,0,174,152,100,0,255,373,35,0,406,13,838,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,8,0,0,8,0,10,0,4,0,4,0,0,0,0,9,0,0,11,0,13,0,0,0,0,4,0,0,4,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9,4,0,9,0,0,0,0,0,22,0,5,0,5,0,5,0,3,0,0,0,0,0,9,3,12,0,13,5,9,0,12,0,0,0,0,7,39,7,17,0,27,16,18,0,31,30,0,0,32,18,103,0,0,0,0,0,0,0,0,75,0,0,75,0,75,6,4,0,7,0,0,0,0
501021254,4,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,0,0,0,0,0,13,8,6,0,9,8,6,0,16,14,0,0,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0
501031017,0,3,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,15,0,17,5,6,0,10,0,0,0,0,9,39,5,28,0,33,9,11,0,19,62,3,0,62,7,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,10,0,3,0,3,3,0,0,3,5,5,0,8,5,20,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0
501031018,4,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,9,5,12,0,11,0,6,0,5,0,0,0,3,0,21,4,23,0,27,5,9,0,13,54,0,0,56,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,8,4,0,0,3,0,8,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,0,0,0,0,0,0
501031019,3,0,0,5,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,14,0,23,3,10,0,12,0,4,0,9,7,43,4,28,0,32,12,14,0,23,77,4,0,87,7,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,7,0,0,5,0,15,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0
501031020,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,14,4,3,0,9,0,7,0,7,4,30,0,17,0,20,9,3,0,12,39,7,0,43,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,12,0,0,12,0,18,0,0,0,0,0,0,0,0
502011021,10,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,3,3,0,11,0,0,0,0,0,24,4,11,0,14,12,11,0,21,7,5,0,13,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,31,3,0,37,0,0,0,0,0,46,0,3,0,3,7,3,0,3,0,0,0,0,0,10,0,19,0,16,7,9,0,15,0,13,0,13,5,43,17,29,0,48,61,27,0,93,146,12,0,153,4,292,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,14,0,0,14,5,20,0,0,0,0,0,0,0,0,61,0,0,61,0,61,7,0,0,5,0,0,0,0
502011023,53,15,0,68,5,4,0,7,0,89,10,9,0,14,4,4,0,8,0,0,0,0,0,29,11,23,0,34,22,25,0,48,0,11,0,9,7,104,31,49,0,78,117,44,0,161,107,14,0,115,13,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,4,4,5,0,4,0,0,0,0,0,5,4,3,0,4,4,5,0,13,4,0,0,4,4,24,0,0,0,0,0,0,0,0,21,0,0,21,0,24,3,0,0,6,0,0,0,0
502011024,54,12,0,61,8,0,0,4,3,89,5,6,0,6,3,4,0,9,0,0,0,0,0,13,3,23,0,29,12,15,0,24,0,7,0,7,0,63,28,42,0,69,119,30,0,153,138,11,0,146,4,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,3,0,3,0,0,0,0,3,8,5,9,0,14,3,3,0,6,7,0,0,10,4,36,0,0,0,0,0,0,0,0,33,0,0,33,0,33,0,4,0,6,0,0,0,0
502011025,207,42,0,245,6,3,0,7,0,310,19,18,0,32,23,19,0,42,0,6,0,7,0,84,18,82,0,103,33,41,0,78,3,28,0,35,11,225,111,140,0,250,382,122,0,502,502,37,0,538,16,1311,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,11,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,3,6,0,0,6,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,10,4,0,0,3,9,0,0,9,0,0,0,0,3,18,0,0,0,0,5,0,0,0,0,0,0,0,0,8,3,9,0,8,5,3,0,7,0,0,0,0,6,28,9,13,0,22,28,6,0,31,29,5,0,29,12,92,7,4,0,4,0,0,0,0,127,0,0,127,0,136,5,9,0,16,0,0,0,0
502011026,15,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,8,3,4,0,9,0,0,0,0,0,13,5,17,0,14,21,4,0,27,33,0,0,36,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,4,0,4,0,0,0,0
502011027,39,10,0,52,0,0,0,0,0,68,4,5,0,8,4,0,0,9,4,3,0,8,0,23,12,28,0,33,18,20,0,38,0,8,0,5,3,87,32,57,0,82,108,37,0,148,222,7,0,232,5,472,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,8,0,0,0,0,0,3,3,4,0,8,3,9,0,15,14,0,0,14,0,33,0,4,0,0,0,0,0,0,53,0,0,53,0,58,0,3,0,4,0,0,0,0
502011028,7,4,0,14,0,0,0,0,0,15,0,5,0,5,9,0,0,7,0,0,0,0,0,10,7,10,0,15,6,7,0,16,0,0,0,0,0,37,9,15,0,24,20,12,0,38,7,0,0,12,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,4,0,0,0,0,0,5,5,5,0,5,0,5,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,37,11,0,41,0,0,0,0,0,52,3,4,0,6,7,3,0,9,0,0,0,3,0,20,3,7,0,13,9,14,0,25,0,8,0,8,8,52,27,22,0,47,74,28,0,103,139,13,0,149,7,308,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,8,3,0,0,3,10,0,0,10,4,25,0,0,0,0,0,0,0,0,43,0,0,43,0,45,3,0,0,3,0,0,0,0
503011030,66,12,0,82,0,0,0,0,0,89,9,0,0,8,11,4,0,11,0,0,0,0,0,24,5,11,0,12,9,8,0,24,0,0,0,3,0,38,27,18,0,36,142,27,0,174,72,4,0,79,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,7,0,0,11,7,0,0,7,0,24,0,0,0,0,0,0,0,0,25,0,0,25,0,25,5,0,0,5,0,0,0,0
503011031,396,48,0,446,6,0,0,8,0,494,11,12,0,26,68,25,0,91,4,9,0,8,0,125,20,33,0,62,41,41,0,87,9,15,0,19,7,169,76,60,0,132,744,135,0,880,187,20,0,203,11,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,11,0,0,11,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,4,0,0,27,3,0,27,0,0,0,0,0,31,0,0,0,3,8,3,0,11,0,0,0,0,0,11,0,3,0,3,0,0,0,5,0,0,0,0,5,7,3,8,0,7,41,8,0,52,16,0,0,19,4,83,0,0,0,0,0,0,0,0,44,0,0,44,0,44,0,0,0,0,0,0,0,0
503011032,168,13,0,187,5,0,0,6,0,199,10,0,0,9,30,9,0,33,0,3,0,3,0,53,13,12,0,27,24,21,0,43,5,4,0,8,5,79,31,20,0,54,319,47,0,367,73,13,0,85,4,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,8,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,12,0,0,12,5,0,0,6,3,26,0,0,0,0,0,0,0,0,11,0,0,11,0,15,0,0,0,0,0,0,0,0
