POW_SA2_CODE_2021,AgFF_Mng,AgFF_Pro,AgFF_Tech_trds_wks,AgFF_Com_persl_svce_wks,AgFF_Cler_admin_wks,AgFF_Sales_wks,AgFF_Mach_ops_dvrs,AgFF_Labourers,AgFF_IDNS,AgFF_Tot,Min_Mng,Min_Pro,Min_Tech_trds_wks,Min_Com_persl_svce_wks,Min_Cler_admin_wks,Min_Sales_wks,Min_Mach_ops_dvrs,Min_Labourers,Min_IDNS,Min_Tot,Mnf_Mng,Mnf_Pro,Mnf_Tech_trds_wks,Mnf_Com_persl_svce_wks,Mnf_Cler_admin_wks,Mnf_Sales_wks,Mnf_Mach_ops_dvrs,Mnf_Labourers,Mnf_IDNS,Mnf_Tot,EGWWS_Mng,EGWWS_Pro,EGWWS_Tech_trds_wks,EGWWS_Com_persl_svce_wks,EGWWS_Cler_admin_wks,EGWWS_Sales_wks,EGWWS_Mach_ops_dvrs,EGWWS_Labourers,EGWWS_IDNS,EGWWS_Tot,Const_Mng,Const_Pro,Const_Tech_trds_wks,Const_Com_persl_svce_wks,Const_Cler_admin_wks,Const_Sales_wks,Const_Mach_ops_dvrs,Const_Labourers,Const_IDNS,Const_Tot,WST_Mng,WST_Pro,WST_Tech_trds_wks,WST_Com_persl_svce_wks,WST_Cler_admin_wks,WST_Sales_wks,WST_Mach_ops_dvrs,WST_Labourers,WST_IDNS,WST_Tot,RetT_Mng,RetT_Pro,RetT_Tech_trds_wks,RetT_Com_persl_svce_wks,RetT_Cler_admin_wks,RetT_Sales_wks,RetT_Mach_ops_dvrs,RetT_Labourers,RetT_IDNS,RetT_Tot,AcFd_Mng,AcFd_Pro,AcFd_Tech_trds_wks,AcFd_Com_persl_svce_wks,AcFd_Cler_admin_wks,AcFd_Sales_wks,AcFd_Mach_ops_dvrs,AcFd_Labourers,AcFd_IDNS,AcFd_Tot,TPW_Mng,TPW_Pro,TPW_Tech_trds_wks,TPW_Com_persl_svce_wks,TPW_Cler_admin_wks,TPW_Sales_wks,TPW_Mach_ops_dvrs,TPW_Labourers,TPW_IDNS,TPW_Tot,IMT_Mng,IMT_Pro,IMT_Tech_trds_wks,IMT_Com_persl_svce_wks,IMT_Cler_admin_wks,IMT_Sales_wks,IMT_Mach_ops_dvrs,IMT_Labourers,IMT_IDNS,IMT_Tot,FinIns_Mng,FinIns_Pro,FinIns_Tech_trds_wks,FinIns_Com_persl_svce_wks,FinIns_Cler_admin_wks,FinIns_Sales_wks,FinIns_Mach_ops_dvrs,FinIns_Labourers,FinIns_IDNS,FinIns_Tot,RHRE_Mng,RHRE_Pro,RHRE_Tech_trds_wks,RHRE_Com_persl_svce_wks,RHRE_Cler_admin_wks,RHRE_Sales_wks,RHRE_Mach_ops_dvrs,RHRE_Labourers,RHRE_IDNS,RHRE_Tot,ProSTS_Mng,ProSTS_Pro,ProSTS_Tech_trds_wks,ProSTS_Com_persl_svce_wks,ProSTS_Cler_admin_wks,ProSTS_Sales_wks,ProSTS_Mach_ops_dvrs,ProSTS_Labourers,ProSTS_IDNS,ProSTS_Tot,AdSup_Mng,AdSup_Pro,AdSup_Tech_trds_wks,AdSup_Com_persl_svce_wks,AdSup_Cler_admin_wks,AdSup_Sales_wks,AdSup_Mach_ops_dvrs,AdSup_Labourers,AdSup_IDNS,AdSup_Tot,PubAS_Mng,PubAS_Pro,PubAS_Tech_trds_wks,PubAS_Com_persl_svce_wks,PubAS_Cler_admin_wks,PubAS_Sales_wks,PubAS_Mach_ops_dvrs,PubAS_Labourers,PubAS_IDNS,PubAS_Tot,EdTrn_Mng,EdTrn_Pro,EdTrn_Tech_trds_wks,EdTrn_Com_persl_svce_wks,EdTrn_Cler_admin_wks,EdTrn_Sales_wks,EdTrn_Mach_ops_dvrs,EdTrn_Labourers,EdTrn_IDNS,EdTrn_Tot,HltHC_SA_Mng,HltHC_SA_Pro,HltHC_SA_Tech_trds_wks,HltHC_SA_Com_persl_svce_wks,HltHC_SA_Cler_admin_wks,HltHC_SA_Sales_wks,HltHC_SA_Mach_ops_dvrs,HltHC_SA_Labourers,HltHC_SA_IDNS,HltHC_SA_Tot,ArtsR_Mng,ArtsR_Pro,ArtsR_Tech_trds_wks,ArtsR_Com_persl_svce_wks,ArtsR_Cler_admin_wks,ArtsR_Sales_wks,ArtsR_Mach_ops_dvrs,ArtsR_Labourers,ArtsR_IDNS,ArtsR_Tot,OthSvs_Mng,OthSvs_Pro,OthSvs_Tech_trds_wks,OthSvs_Com_persl_svce_wks,OthSvs_Cler_admin_wks,OthSvs_Sales_wks,OthSvs_Mach_ops_dvrs,OthSvs_Labourers,OthSvs_IDNS,OthSvs_Tot,IDNS_Mng,IDNS_Pro,IDNS_Tech_trds_wks,IDNS_Com_persl_svce_wks,IDNS_Cler_admin_wks,IDNS_Sales_wks,IDNS_Mach_ops_dvrs,IDNS_Labourers,IDNS_IDNS,IDNS_Tot
501031020,425,11,19,0,28,0,13,165,3,661,0,0,0,0,0,0,5,0,0,9,30,7,19,0,8,5,19,61,3,159,0,0,0,0,0,0,5,0,0,3,6,0,44,0,5,0,13,11,0,80,4,0,0,0,0,7,0,8,0,11,31,5,7,0,6,64,3,9,4,121,76,0,22,52,9,6,0,84,0,259,9,0,3,0,12,10,31,0,0,68,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,8,3,0,0,0,0,6,0,0,0,18,7,17,0,0,12,0,0,0,0,44,5,0,10,8,0,4,0,28,0,48,11,29,5,14,19,3,13,9,0,104,14,51,4,21,3,0,0,11,0,105,11,53,9,52,19,3,0,6,0,149,8,15,0,0,0,0,4,5,4,38,5,0,15,0,0,0,0,8,0,32,5,13,4,0,3,3,11,15,15,76
502011021,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,5,0,0,13,0,0,12,0,4,0,6,3,0,26,0,0,0,0,3,0,0,0,0,10,7,0,54,0,13,0,7,25,4,116,8,0,0,0,0,4,0,0,0,10,9,0,8,0,0,29,0,3,0,49,18,0,9,17,0,0,0,12,0,54,0,0,0,0,0,0,3,3,0,12,0,0,0,0,4,0,0,0,0,4,0,6,0,0,6,0,0,0,0,9,0,0,0,0,0,5,0,0,3,8,9,13,12,0,9,0,0,0,0,44,3,0,0,0,0,0,0,11,0,20,0,4,4,0,0,0,0,6,3,16,6,83,5,41,5,0,0,8,0,151,0,10,5,25,3,0,0,0,0,56,0,7,3,0,3,6,0,0,0,21,0,3,17,3,3,0,0,0,0,33,5,8,6,0,11,0,3,5,4,38
502011022,0,0,0,0,0,0,0,3,0,13,6,0,0,0,0,0,8,0,0,16,6,8,4,0,4,3,0,3,0,21,0,0,0,0,0,0,0,0,0,6,15,0,77,0,27,0,5,32,3,163,0,0,0,0,0,3,0,0,0,7,37,9,17,5,8,155,4,28,0,256,42,0,36,72,3,83,5,100,3,349,5,4,0,0,7,7,4,0,0,27,0,0,4,0,0,0,0,0,0,4,0,4,0,0,5,0,0,0,0,14,9,5,4,0,8,10,0,0,0,34,8,28,16,0,15,0,0,0,0,64,5,0,6,10,9,0,6,43,0,85,3,4,4,6,7,0,0,0,0,28,5,62,0,42,8,0,0,4,0,119,24,65,5,199,43,0,0,0,0,331,4,11,0,5,0,0,0,3,0,24,9,3,66,29,11,0,0,4,0,122,6,3,8,5,13,3,6,10,10,70
502011023,0,0,0,0,0,0,4,0,0,6,6,5,8,0,0,0,3,4,0,26,53,7,156,7,44,18,28,42,0,356,3,0,0,0,6,0,5,8,0,17,36,6,115,0,42,3,30,51,5,287,6,0,9,0,10,6,8,7,0,48,85,29,37,3,27,374,27,58,0,639,13,0,15,29,6,23,5,45,0,142,13,0,6,16,93,5,124,7,0,255,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,9,0,0,0,3,5,0,6,0,27,17,29,21,0,12,0,0,7,0,84,4,6,18,6,11,3,0,71,4,128,5,13,4,30,6,0,0,29,0,87,26,239,17,122,39,0,0,20,0,468,50,746,55,453,213,4,12,67,5,1610,5,3,3,21,9,0,0,0,0,44,19,14,154,29,46,4,9,23,0,294,29,10,36,13,27,13,27,32,39,219
502011024,0,4,0,0,3,0,0,0,0,14,5,7,7,0,0,0,0,0,0,18,3,5,23,0,4,16,0,6,0,59,5,0,0,0,6,0,0,0,0,7,11,8,121,0,24,0,9,20,0,195,0,0,0,0,4,0,0,0,0,10,83,24,31,13,21,492,21,110,3,804,22,0,25,72,0,22,20,50,3,219,3,0,0,0,8,0,18,0,0,35,0,9,3,0,0,3,0,0,0,11,5,15,0,0,11,0,0,0,0,30,6,0,3,0,7,10,0,6,0,26,9,44,19,0,23,0,0,0,0,101,11,0,7,8,5,0,0,50,0,88,0,3,0,3,3,0,0,6,0,14,36,256,18,142,33,0,0,29,0,523,21,128,34,234,91,7,0,16,5,540,6,6,5,8,14,0,0,0,0,53,14,3,64,49,6,3,0,11,0,146,9,11,13,7,18,15,8,11,30,126
502011025,3,3,0,0,0,0,0,4,0,17,0,9,5,0,3,0,13,0,0,40,37,6,74,8,21,34,30,26,0,232,6,0,8,0,12,0,44,20,4,104,51,10,232,8,60,3,29,92,10,494,26,4,10,0,21,34,20,7,0,124,322,32,87,14,116,1194,42,149,6,1967,185,4,189,506,28,148,34,332,8,1429,11,9,11,12,31,19,203,10,0,310,11,27,6,0,4,25,0,8,0,89,20,62,0,0,116,4,0,0,0,207,24,16,0,3,93,191,3,11,0,344,30,155,39,3,110,3,0,6,0,345,28,52,17,47,21,3,7,128,4,300,84,169,112,261,218,4,8,50,13,917,31,207,8,138,23,7,0,18,0,430,80,507,40,721,252,23,4,25,6,1652,29,17,9,94,23,16,0,12,3,195,39,6,216,124,50,13,3,41,3,501,37,25,64,25,51,32,26,53,78,398
502011026,3,0,0,0,0,0,0,6,0,11,4,6,5,0,0,0,6,0,0,15,0,0,9,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,7,5,55,0,19,0,16,13,0,112,6,0,0,0,0,0,4,0,0,13,13,4,11,4,3,75,5,16,0,125,12,0,15,28,5,0,0,16,0,73,4,0,0,0,4,0,20,5,0,33,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,8,9,0,0,0,18,0,15,7,0,7,0,0,0,0,34,3,0,11,0,0,0,3,15,0,32,0,0,0,0,0,0,0,0,0,3,9,50,0,20,6,0,0,0,0,87,3,8,0,19,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,9,6,0,27,3,0,0,0,0,0,32,0,0,3,0,4,3,3,8,3,35
502011027,0,0,3,0,0,0,0,0,0,9,11,8,5,0,7,0,8,0,0,28,5,3,24,0,4,9,6,0,0,55,0,0,0,0,0,0,7,4,0,11,16,3,146,0,35,6,15,37,4,265,3,0,0,0,0,3,0,0,0,12,44,7,32,0,6,271,20,79,0,461,50,0,12,85,3,85,19,129,0,389,5,0,0,0,4,0,32,0,0,42,0,0,0,0,3,0,0,0,0,10,5,9,0,0,7,3,0,0,0,26,5,0,0,0,0,6,0,0,0,14,8,41,5,0,13,0,0,0,0,59,11,4,9,3,3,0,0,65,0,97,5,0,5,13,0,0,4,7,0,35,45,447,23,238,52,0,0,31,0,849,27,59,17,295,26,0,0,28,0,458,6,13,10,8,6,3,0,3,0,50,6,0,49,26,6,0,0,4,0,89,6,12,19,7,9,10,13,7,31,109
502011028,0,0,0,0,0,3,0,0,0,3,6,7,0,0,3,0,4,0,0,13,8,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,3,44,0,11,0,3,12,0,75,0,0,0,0,4,4,0,0,0,3,11,0,0,0,0,12,0,0,0,27,5,0,3,13,3,0,0,4,0,30,3,0,0,0,8,0,18,0,0,24,0,4,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,0,0,13,4,0,0,0,0,5,0,0,0,16,0,20,4,0,7,0,0,0,0,32,3,0,3,0,6,0,0,23,0,44,3,11,0,9,11,0,0,0,0,35,27,257,21,106,34,0,0,15,0,461,8,56,9,284,20,0,0,30,0,406,3,4,0,0,0,0,0,0,0,14,0,5,22,9,6,0,0,0,0,41,4,3,6,0,7,0,3,5,13,50
502011029,133,4,18,0,6,0,10,78,5,259,30,43,138,0,19,0,91,29,0,344,113,172,589,21,89,18,430,98,31,1560,14,0,53,0,18,3,24,23,0,134,22,7,113,0,32,0,53,49,4,280,4,5,0,0,7,23,7,8,0,56,43,7,22,3,10,197,6,39,0,328,38,5,47,68,5,52,16,80,0,308,5,0,6,0,8,4,28,8,0,63,0,0,3,0,0,0,0,0,0,4,4,0,0,0,12,0,0,0,0,19,10,0,3,0,8,19,6,0,0,44,8,39,38,0,17,0,0,10,0,109,4,3,8,5,4,0,7,52,0,80,28,27,26,38,43,0,11,8,0,180,20,152,16,75,17,0,0,29,0,307,28,80,19,153,48,0,6,26,0,352,6,5,49,23,8,3,0,15,4,110,15,10,99,10,15,0,5,8,0,159,20,7,40,14,14,13,24,22,33,191
503011030,5,3,0,0,3,0,0,0,0,9,4,3,5,0,0,0,0,0,0,18,5,6,4,0,0,7,0,0,3,30,4,0,0,0,0,0,0,0,0,4,13,12,47,0,6,0,0,12,0,98,4,0,0,0,0,0,0,0,0,4,14,9,0,0,0,66,5,6,0,106,41,0,54,135,4,24,0,42,0,301,5,0,0,0,0,0,3,0,0,8,4,8,0,0,5,0,0,0,0,16,6,15,0,0,11,0,0,0,8,35,3,7,0,0,14,20,0,0,3,49,25,71,8,0,12,0,0,0,0,124,8,6,0,0,7,0,4,14,0,41,28,27,11,12,45,0,0,3,0,131,13,107,0,33,14,0,0,6,0,178,4,35,0,36,34,0,0,10,0,127,10,10,5,21,3,0,0,0,0,46,5,7,17,21,3,0,0,3,0,58,14,9,4,0,4,0,3,4,7,45
503011031,13,3,0,0,3,0,0,3,0,20,12,13,0,0,3,0,4,3,3,37,9,16,10,8,14,10,0,7,0,81,7,0,0,0,0,0,0,0,0,9,36,26,91,0,14,9,0,10,5,201,19,16,4,0,10,36,0,0,0,78,232,54,52,18,38,851,32,87,3,1371,92,0,89,196,9,47,5,85,0,528,5,4,0,0,0,6,29,0,0,51,0,7,4,0,0,10,0,0,0,24,23,49,0,0,51,0,0,0,8,136,27,22,0,3,46,99,0,5,3,205,48,194,17,0,36,6,0,0,4,305,21,8,7,21,8,0,0,55,0,120,22,40,14,33,38,0,0,5,0,154,80,566,42,219,69,4,0,23,6,1006,62,529,61,283,219,8,19,55,4,1237,32,25,9,32,10,4,0,4,0,116,19,14,110,110,25,8,3,27,0,320,21,42,14,29,23,11,7,16,43,211
503011032,21,0,0,0,4,0,0,0,0,31,8,9,0,0,0,0,3,0,0,27,13,8,5,0,3,10,3,3,0,46,0,0,0,0,0,0,0,0,0,5,37,14,124,0,19,0,6,18,0,230,3,0,0,0,0,3,0,0,0,15,70,13,28,9,13,190,5,14,0,341,89,6,100,267,16,42,5,63,3,589,9,3,0,0,8,0,4,0,0,24,0,12,6,0,0,0,0,0,0,26,21,57,3,0,30,0,0,0,17,129,13,14,3,0,34,65,0,3,3,132,44,162,13,0,35,0,0,0,4,259,7,3,3,3,0,0,0,25,0,42,17,21,7,17,22,0,0,12,0,100,12,67,0,41,3,0,0,8,0,129,43,145,24,133,87,0,0,9,5,448,10,12,3,5,8,0,0,0,0,40,12,5,26,69,11,0,0,7,0,133,33,27,14,5,13,18,6,4,13,130
503011033,0,0,0,0,0,0,0,0,0,0,5,9,0,0,5,0,0,0,0,20,7,3,10,0,3,15,0,0,0,30,0,0,0,0,0,0,0,0,0,0,17,3,79,0,11,0,0,7,0,124,6,0,0,0,0,0,0,0,0,8,42,15,14,3,9,247,8,55,4,384,32,0,33,91,3,11,4,37,0,212,0,0,0,0,6,0,4,0,0,12,4,11,0,0,0,0,0,0,0,17,10,20,0,0,25,0,0,0,5,63,3,0,0,0,3,8,0,0,0,19,24,119,11,0,17,5,0,0,0,176,12,3,6,14,6,0,0,19,0,55,3,15,8,0,3,0,0,3,0,35,25,119,5,72,12,0,0,7,0,245,8,87,3,89,51,0,0,0,4,250,4,7,0,15,6,0,0,0,0,37,18,17,42,55,24,0,0,6,0,161,13,15,10,7,11,3,0,3,17,83
503011034,4,3,0,0,3,0,0,4,0,16,10,14,0,0,0,0,0,0,0,29,9,5,10,6,0,17,0,0,0,52,0,0,0,0,0,0,0,0,0,0,39,14,93,0,19,4,4,11,0,176,9,6,0,0,3,3,0,0,0,25,54,23,8,4,5,208,0,44,0,345,47,0,42,105,9,19,8,45,0,279,4,0,0,0,3,0,9,3,0,18,0,7,4,0,3,0,0,0,0,15,14,27,0,0,15,3,0,0,9,68,13,22,0,0,11,46,0,7,6,102,31,159,21,0,27,4,0,0,6,250,14,0,9,5,14,0,0,46,0,96,22,33,9,14,29,0,0,5,0,111,67,622,38,189,76,3,5,25,8,1028,61,221,26,415,109,3,0,24,5,861,22,14,7,23,7,0,0,0,6,79,4,12,38,45,12,0,0,0,0,115,15,23,9,7,15,6,3,11,21,118
503011035,13,5,0,0,0,0,0,0,0,25,53,45,6,0,7,0,0,4,3,122,37,22,46,25,11,10,5,27,0,183,6,0,0,0,4,0,0,4,0,15,67,30,185,0,33,4,12,44,6,377,15,10,4,3,11,18,3,0,0,62,103,80,73,10,34,249,9,39,0,605,156,25,170,407,31,32,21,133,0,981,3,10,4,0,57,5,26,6,0,106,13,30,4,0,13,6,0,4,0,64,34,110,0,0,70,0,0,0,16,240,30,46,0,0,54,171,0,6,6,315,327,1251,160,10,288,6,9,15,14,2080,50,48,13,29,42,4,9,111,0,296,68,139,31,44,81,4,0,14,3,386,427,2767,196,320,557,9,11,56,24,4371,544,8494,758,1416,1912,23,138,462,67,13807,48,41,11,49,18,4,0,11,0,184,93,153,110,91,119,3,8,36,3,614,100,143,67,30,59,31,16,55,152,655
503011036,5,3,0,0,5,0,0,0,0,15,11,10,5,0,0,0,0,0,0,29,12,3,8,0,0,5,0,3,0,26,0,8,63,0,5,0,4,3,0,87,27,10,99,3,14,3,7,19,3,189,3,0,0,0,0,0,0,0,0,3,29,9,8,8,6,52,0,10,0,115,37,4,27,66,0,5,9,35,0,187,8,0,3,0,5,0,57,3,0,84,0,7,3,0,0,0,0,0,0,6,6,23,0,3,8,0,0,0,5,55,7,5,0,0,8,17,3,0,7,46,35,185,35,3,36,6,0,0,0,298,5,10,9,3,6,0,0,35,0,63,198,118,77,309,82,3,24,8,41,860,70,542,50,271,72,3,4,27,3,1048,43,485,49,200,67,0,3,35,10,884,129,68,33,184,61,19,4,10,6,511,25,38,62,43,37,4,7,10,4,223,22,21,4,13,20,3,5,8,20,120
503021037,5,6,0,0,3,0,0,4,0,23,0,4,0,0,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,12,0,29,59,4,3,0,24,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,12,0,0,0,0,53,0,6,0,0,4,3,0,0,0,16,5,16,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,9,8,16,8,0,3,4,0,0,0,32,3,7,12,11,5,3,0,0,0,42,21,35,4,5,24,0,0,0,0,94,19,11,22,23,15,4,0,9,0,102,5,12,0,6,8,0,0,0,0,27,9,16,0,6,9,0,0,0,0,36
503021038,0,0,0,0,0,0,0,0,0,6,22,28,12,0,5,0,0,6,4,70,37,15,31,10,24,15,3,11,0,145,354,877,98,23,330,6,46,19,35,1798,189,152,361,0,153,73,16,55,16,1016,39,6,4,12,20,10,10,12,0,114,88,34,28,20,19,256,7,32,0,488,130,3,145,354,12,52,14,114,0,827,10,9,0,0,9,3,11,0,0,39,19,42,12,4,9,9,0,6,0,97,36,135,0,0,90,11,0,0,8,282,40,29,5,0,57,192,0,0,0,320,145,689,90,3,183,9,0,13,8,1135,35,34,9,7,20,0,0,55,0,172,62,102,19,14,117,0,5,9,8,342,69,532,15,160,85,0,0,13,3,887,93,290,47,315,146,11,0,25,7,939,26,15,4,30,24,3,0,5,0,107,35,20,127,81,32,7,0,12,5,324,39,79,25,21,23,29,22,25,54,310
503021039,7,4,0,0,0,0,0,3,0,14,8,17,0,0,0,0,3,4,0,35,9,6,24,8,0,17,3,3,0,71,0,0,0,0,0,0,0,0,0,0,32,7,119,0,15,3,0,26,0,208,15,0,0,0,0,13,0,6,0,36,110,45,31,12,16,401,14,81,6,716,137,6,126,296,15,70,6,146,3,806,4,0,0,0,11,5,19,0,0,47,6,21,8,0,4,3,0,3,0,36,14,52,0,0,50,0,0,0,3,125,9,9,0,0,31,60,0,0,0,115,49,314,46,0,68,9,3,4,3,487,19,9,12,7,11,0,0,85,0,145,11,33,9,51,19,0,0,7,0,134,119,849,68,176,125,3,0,31,9,1378,66,764,45,486,316,5,18,77,8,1791,19,39,8,26,11,4,0,5,0,113,14,22,124,109,27,3,3,12,0,309,21,38,19,18,26,4,5,14,34,179
503021040,3,0,0,0,0,0,0,0,0,15,5,3,0,0,3,0,0,0,0,13,11,8,18,4,3,19,3,7,0,68,0,0,0,0,0,0,0,0,0,0,28,5,73,0,12,4,0,18,0,143,15,0,8,0,12,6,8,8,0,50,50,35,27,13,18,154,6,30,0,324,56,5,80,130,6,51,0,78,3,412,5,0,0,0,5,3,7,0,0,19,5,14,6,0,7,6,0,0,0,35,5,40,0,0,18,0,0,0,0,67,15,5,0,0,29,86,4,0,0,139,42,215,22,0,58,4,0,0,0,344,15,8,8,8,11,0,3,48,0,101,7,12,4,42,22,10,3,6,0,97,34,109,3,75,17,0,0,13,4,252,44,212,25,268,98,5,0,30,4,678,26,44,4,47,12,4,0,6,0,150,30,23,108,85,27,0,9,21,0,301,8,22,9,23,20,11,8,15,35,151
503021042,10,5,0,0,3,6,0,3,0,38,360,559,148,9,168,0,109,34,13,1407,66,36,72,29,25,40,9,25,4,297,28,45,50,0,39,0,21,11,5,190,172,146,372,0,106,20,31,148,16,1007,38,31,17,7,17,32,3,8,0,145,182,100,60,16,79,600,32,104,8,1183,151,12,145,329,22,113,9,208,7,998,28,14,7,4,28,14,98,6,0,190,93,261,52,3,77,66,0,7,3,565,150,450,4,5,378,17,0,0,23,1028,103,243,11,0,131,256,16,18,6,769,474,2222,237,7,468,50,5,10,20,3494,92,138,24,46,77,17,11,136,11,545,89,169,36,104,149,0,5,13,10,581,88,746,34,229,78,5,0,52,6,1232,321,2712,156,1158,915,22,29,126,35,5477,138,163,39,125,115,14,3,24,9,633,147,237,260,390,132,21,0,35,8,1234,155,211,75,40,110,40,31,58,144,866
503021043,16,9,4,0,7,4,0,0,0,37,30,38,3,0,11,0,11,0,0,97,65,62,42,17,30,29,21,14,6,288,0,0,0,0,0,0,0,0,0,3,77,39,183,0,57,8,9,34,5,408,39,15,7,0,14,19,14,6,0,105,120,43,43,23,24,243,24,57,0,572,92,3,113,213,12,27,15,93,4,573,7,0,0,0,10,3,26,0,0,49,0,18,8,0,3,0,0,0,4,39,46,177,0,6,118,0,0,0,4,352,20,21,4,0,30,76,0,8,3,155,159,738,81,0,157,13,0,4,6,1161,35,33,15,28,17,9,4,58,0,205,32,55,12,66,36,0,3,4,7,220,99,475,17,195,111,0,0,28,0,925,242,2291,183,953,925,15,57,183,30,4876,10,33,5,20,7,4,0,5,0,78,30,22,65,83,21,6,5,10,0,247,49,80,41,20,41,12,11,35,57,343
503021295,7,0,0,0,0,0,0,5,0,21,509,1224,538,30,356,11,386,60,47,3165,97,86,72,20,83,24,55,75,12,525,5,7,3,0,3,0,0,0,0,18,151,86,111,3,99,14,16,47,4,521,14,7,3,0,6,6,3,7,0,45,26,14,7,3,6,70,4,9,6,146,207,38,190,319,86,25,14,177,9,1065,182,292,92,23,191,13,279,47,20,1143,24,198,56,0,20,14,0,4,4,318,65,122,9,3,92,12,0,0,6,310,42,18,4,0,39,87,0,6,6,207,239,932,163,0,203,11,0,10,9,1567,61,117,15,72,64,3,5,164,4,503,714,1789,100,1021,1171,15,7,27,115,4971,85,354,31,68,96,3,0,13,7,651,235,749,35,282,382,10,3,25,23,1745,54,45,19,74,22,3,0,14,5,240,43,70,57,92,63,0,3,13,6,349,62,129,64,42,85,11,24,37,114,568
503021296,0,3,0,0,0,0,0,0,0,6,15,23,8,0,7,0,10,14,7,92,37,23,63,24,24,16,33,21,4,242,8,7,3,0,12,0,0,0,0,30,115,78,160,0,60,14,15,34,4,478,42,12,13,0,24,37,21,5,0,151,146,53,78,14,76,315,25,62,8,774,236,94,246,301,107,52,16,210,13,1279,187,288,70,148,336,48,159,32,20,1270,13,41,10,0,4,6,0,0,3,76,17,97,0,0,56,3,0,0,5,181,23,24,5,0,38,96,0,5,0,199,137,712,82,3,195,8,3,3,7,1159,72,83,15,85,62,14,3,142,0,482,70,95,14,196,113,4,0,7,8,506,71,257,12,86,99,0,0,12,3,532,124,462,12,393,193,3,8,20,9,1217,66,79,6,49,25,0,0,4,0,226,77,168,187,122,108,9,6,36,14,733,66,80,49,30,62,27,20,39,54,429
503021297,58,52,9,0,32,4,4,11,4,180,3767,8086,1869,92,2020,32,999,291,267,17425,323,394,204,58,184,70,58,53,13,1358,368,837,109,10,336,46,10,20,27,1749,1157,1629,1104,18,745,58,106,348,39,5210,348,431,91,11,195,136,22,20,8,1252,809,603,240,62,301,1993,56,147,27,4245,1121,107,1090,2514,324,322,27,941,31,6474,445,592,111,55,442,91,140,110,23,2015,353,796,275,7,337,181,5,18,15,1998,2201,4759,153,26,5809,551,5,17,160,13681,419,374,38,23,372,616,0,17,16,1880,4805,20486,2344,122,4872,154,430,107,282,33598,637,1247,179,369,1225,106,71,1153,72,5066,2241,5065,362,2138,5492,45,35,131,335,15840,359,1235,67,139,343,9,5,21,19,2194,897,5445,468,1772,1918,50,121,296,88,11049,266,509,66,142,107,54,9,78,15,1250,363,654,392,259,344,42,6,122,19,2210,756,1514,413,234,717,160,140,267,917,5125
504011044,0,0,4,0,3,0,0,0,0,8,18,22,63,0,15,6,17,11,0,147,186,136,541,7,147,32,229,194,19,1503,6,5,9,0,8,0,20,0,0,55,77,33,317,3,93,6,64,132,11,734,57,32,61,0,86,44,63,44,3,383,47,12,21,3,28,205,28,50,0,402,40,4,46,87,13,25,9,75,3,302,19,0,23,4,114,8,94,10,0,271,4,10,3,0,0,0,0,0,0,27,9,17,0,0,16,6,0,0,0,37,26,10,21,0,36,40,4,3,4,145,25,107,42,0,38,7,0,6,3,222,13,8,11,0,12,0,8,61,0,119,21,33,25,49,39,0,4,21,3,191,40,231,13,135,24,0,0,23,0,461,33,130,21,298,52,0,9,36,4,579,15,20,7,13,6,3,0,3,5,69,19,13,148,41,33,7,13,17,0,287,43,28,93,15,61,19,68,82,59,471
504011045,7,0,4,0,0,0,0,3,0,16,48,46,81,0,34,0,34,19,5,278,205,63,353,0,117,18,139,122,7,1027,25,3,17,0,22,3,84,15,3,169,158,60,520,4,136,10,99,187,12,1191,68,19,21,0,61,46,53,16,4,293,97,33,53,3,57,260,41,48,4,597,64,0,65,74,11,43,21,88,4,369,28,10,11,0,52,6,255,12,4,376,11,17,26,0,8,0,3,0,0,60,3,23,0,0,32,6,0,0,0,59,21,15,12,0,26,29,12,23,0,141,44,197,87,5,54,11,0,7,3,398,41,10,40,12,26,8,8,80,0,213,17,35,47,79,46,4,8,30,3,268,51,410,25,286,40,0,0,21,9,845,45,203,24,485,85,0,7,63,5,920,19,36,8,51,5,7,3,4,0,133,77,25,370,73,82,3,25,41,5,695,82,60,141,23,110,34,85,101,73,704
