POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
501031019,0,0,0,4,0,0,0,3,0,7,3,0,0,9,0,0,0,6,0,13,0,5,0,3,11,0,5,4,0,29,5,0,0,0,10,0,4,0,0,24,3,3,5,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,11,18,19,0,7,19,4,116,9,0,0,0,0,0,0,7,0,18,3,0,4,17,0,32,0,26,0,83,3,0,8,4,7,32,0,21,0,82,5,0,8,8,12,14,0,25,0,80,18,5,13,28,12,14,3,22,0,115,21,13,29,37,28,36,14,61,0,237,26,16,25,40,36,31,11,51,0,247,35,17,50,34,47,32,35,92,3,348,37,19,73,41,45,29,42,40,0,331
501031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,5,0,8,10,0,37,34,0,0,4,0,0,0,4,0,43,10,0,3,8,4,9,0,22,0,52,22,3,11,15,10,5,6,28,0,99,35,4,11,9,10,4,0,29,0,100,29,7,3,10,7,13,5,22,5,100,64,5,23,24,12,16,7,50,0,195,49,3,20,19,15,10,11,60,5,195,74,12,13,19,27,18,15,89,0,268,91,10,14,11,18,3,15,43,0,211
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,5,3,6,0,0,0,0,12,0,3,4,6,5,4,0,10,0,27,0,5,3,9,0,0,0,8,0,30,3,5,8,5,0,0,3,0,0,32,0,7,13,7,3,6,0,6,0,36,6,3,12,12,4,12,0,15,0,70,11,10,11,16,7,8,6,10,0,66,8,3,11,7,7,3,3,4,0,51,10,11,16,8,14,0,3,7,0,60
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,12,0,3,3,0,3,3,0,3,0,20,0,3,4,20,6,70,4,41,5,153,0,6,4,17,10,44,6,26,0,118,8,0,11,23,7,27,4,23,0,107,4,8,15,27,12,24,0,18,0,109,13,11,25,40,22,26,0,35,0,180,21,13,36,53,24,17,5,23,4,191,18,17,39,45,19,12,0,21,4,182,31,26,50,53,16,11,4,14,0,198
502011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,27,6,4,6,17,0,40,5,34,0,116,6,8,10,21,7,42,9,30,0,133,13,12,23,32,19,41,12,25,0,174,9,26,29,54,33,31,13,57,0,252,8,25,51,88,56,58,41,54,5,392,19,46,62,126,75,63,37,74,5,497,29,69,85,103,74,73,54,74,0,564,47,122,118,89,96,55,38,40,0,608
502011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,0,0,4,19,0,9,0,31,7,66,10,35,0,161,0,11,11,26,20,66,15,31,0,182,13,15,20,34,34,45,8,36,0,197,9,12,26,40,27,66,3,38,0,214,12,16,36,73,23,93,11,48,5,319,18,24,45,83,29,93,9,51,9,355,27,33,44,78,24,60,6,24,0,296,31,31,52,48,31,40,11,14,0,259
502011025,4,9,0,9,12,0,0,4,0,29,3,9,10,9,14,0,0,9,0,51,5,13,25,5,39,0,4,20,0,97,7,14,14,8,35,0,3,4,0,77,7,26,19,3,17,0,0,5,0,81,10,19,5,3,8,0,0,0,0,49,15,22,3,0,8,0,3,0,0,47,9,0,0,0,3,0,0,0,0,7,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,67,108,84,73,142,3,12,43,8,540,17,3,9,11,10,7,0,10,0,72,0,7,16,150,21,215,6,120,4,547,14,16,20,144,21,183,21,98,0,523,23,17,31,121,52,176,12,82,4,521,19,30,59,165,66,186,12,92,4,640,44,31,113,216,107,224,22,120,4,887,67,61,129,220,133,205,52,121,4,994,140,103,122,224,198,165,45,100,4,1105,167,156,202,185,183,141,55,74,5,1173
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,5,0,0,12,0,12,0,33,0,5,3,9,4,15,0,3,0,38,4,5,12,7,6,12,0,0,0,41,3,7,13,12,5,7,5,9,0,62,0,3,16,4,5,17,0,15,0,61,0,7,10,21,13,8,8,13,0,76,8,6,16,15,12,14,4,5,0,82,5,11,19,5,9,10,9,9,0,77
502011027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,3,0,5,4,3,0,0,0,18,0,4,4,42,6,94,13,56,3,222,7,11,10,42,7,63,8,61,0,210,0,6,7,37,8,37,17,27,0,140,10,11,14,30,17,39,3,33,0,156,9,18,40,80,12,51,9,61,4,285,11,25,40,108,26,37,5,32,0,290,24,40,30,110,23,32,9,35,4,303,41,37,73,66,28,17,19,28,0,317
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,3,0,0,0,3,0,19,3,6,3,9,4,4,0,0,0,30,0,4,4,17,3,0,6,7,0,45,0,4,6,25,4,0,0,8,0,54,6,8,11,41,16,3,3,9,0,95,6,16,9,67,12,5,3,15,0,136,6,17,17,67,13,0,0,19,0,135,6,33,17,76,12,9,4,4,0,158
502011029,0,0,0,3,7,0,0,0,0,12,0,0,3,0,4,0,5,3,0,14,0,0,4,0,8,0,6,5,0,23,3,4,4,0,10,0,4,0,0,28,0,4,6,0,3,0,0,0,0,21,0,5,0,0,0,0,0,0,0,13,11,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,20,10,39,0,11,5,0,131,14,3,6,0,9,3,9,7,0,48,5,5,14,26,10,68,3,44,0,171,10,5,13,23,6,48,9,25,0,135,19,7,18,25,12,33,3,24,0,146,9,3,25,28,8,35,6,39,0,156,29,11,55,47,25,49,13,58,0,297,29,7,69,42,25,30,19,56,8,288,33,15,92,38,40,26,22,55,5,316,42,23,86,36,47,16,35,65,6,352
503011030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,14,3,4,4,0,4,0,0,0,0,17,0,0,0,0,14,0,0,0,0,27,5,8,3,0,7,0,0,0,0,25,0,3,4,0,5,0,0,0,0,15,7,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,27,11,12,45,0,0,3,0,133,0,0,0,0,0,0,0,0,0,0,0,3,3,29,5,38,0,24,0,112,0,7,4,24,4,10,0,8,0,60,0,8,6,23,7,12,0,3,0,54,3,7,3,25,8,7,0,9,0,69,11,13,11,34,7,7,0,11,0,94,11,16,21,18,12,6,0,4,0,95,10,15,22,25,9,11,4,7,6,112,22,24,27,29,12,4,0,7,0,131
503011031,0,4,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,10,5,0,3,0,3,0,0,0,0,10,5,0,0,0,6,0,0,0,0,14,0,3,0,0,5,0,0,0,0,18,7,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,25,9,6,27,0,0,3,0,90,4,6,0,3,4,6,0,4,0,30,4,20,6,87,5,104,7,33,3,283,6,34,14,113,22,134,5,40,3,378,11,23,11,75,21,118,10,30,0,306,18,27,31,77,29,112,3,39,0,342,26,64,44,95,52,129,11,54,4,490,39,60,43,113,49,109,12,56,6,484,73,83,74,99,59,138,14,54,3,594,119,136,77,86,95,92,17,30,0,652
503011032,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,11,0,0,0,0,4,0,0,0,0,5,0,0,4,0,10,0,0,0,0,18,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,9,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,9,0,18,0,0,0,0,57,5,0,0,4,0,0,0,0,0,21,5,11,0,44,8,25,5,12,0,109,6,14,3,56,6,33,0,7,0,127,3,5,3,56,10,27,0,16,0,125,3,5,14,46,14,22,3,13,0,129,8,19,22,78,28,50,0,27,0,230,14,19,38,64,35,32,0,20,0,222,29,22,52,56,32,36,3,23,4,254,60,66,74,55,40,27,3,18,5,350
503011033,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,0,4,0,0,6,0,26,0,3,3,0,3,9,0,0,0,19,0,4,3,56,9,50,6,21,0,145,8,9,3,42,12,33,0,14,4,126,3,10,13,28,8,28,0,11,0,95,0,3,5,23,8,28,0,17,0,102,6,21,10,37,16,34,0,21,0,155,10,14,21,44,21,36,0,7,3,151,23,24,32,30,20,26,3,10,6,166,33,35,44,31,24,12,0,8,0,187
503011034,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,3,0,0,10,0,0,0,0,16,0,8,3,0,4,0,0,0,0,16,3,8,0,0,0,0,0,0,0,12,3,8,0,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,9,3,26,0,0,5,0,85,0,4,0,3,4,0,0,4,0,13,0,14,0,60,6,40,0,15,0,151,5,31,3,59,12,31,3,24,0,164,0,37,4,47,19,23,3,26,0,173,3,29,13,50,14,40,4,29,0,174,6,32,18,84,22,31,5,33,0,227,24,32,31,95,38,30,7,28,5,292,28,67,47,114,49,29,9,26,4,373,43,114,60,128,51,23,5,18,6,438
503011035,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,10,0,0,5,0,6,0,0,5,0,27,3,10,4,0,9,0,0,4,0,25,8,3,5,9,9,0,0,0,0,25,3,8,0,0,3,0,0,0,0,19,8,12,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,38,19,16,40,0,0,11,4,163,7,14,10,15,8,3,0,0,6,59,10,28,20,108,18,65,13,64,0,326,12,54,22,162,52,40,13,47,7,400,17,78,38,109,44,34,14,54,9,388,24,67,53,142,73,30,11,62,7,466,41,159,77,205,158,50,20,93,10,808,42,231,100,221,196,45,21,113,8,979,79,306,130,278,257,46,18,121,9,1263,146,590,189,303,403,49,36,105,16,1836
503011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,0,6,3,5,0,0,0,0,0,18,0,17,9,104,4,21,0,20,0,175,8,20,8,70,8,21,7,11,0,152,11,22,7,52,13,4,0,12,0,126,4,27,5,48,7,5,4,14,0,110,16,24,25,75,17,10,0,15,4,190,19,40,33,63,35,9,5,20,3,223,25,55,43,77,24,5,11,27,8,276,37,85,69,83,39,11,15,25,7,371
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,17,0,0,0,8,0,0,0,3,0,15,0,0,0,9,0,0,0,0,0,12,0,0,0,12,0,0,0,7,0,19,3,0,0,10,0,0,0,9,0,27,3,3,5,20,7,3,0,0,0,39,0,0,8,6,0,0,5,4,0,24,6,3,8,7,0,0,0,3,0,31
503021038,0,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,6,0,12,0,8,0,0,12,0,0,0,0,19,0,12,4,5,22,0,6,3,0,47,0,19,3,0,16,0,0,0,0,43,0,8,0,3,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,53,15,7,59,0,5,7,3,169,5,10,3,5,5,0,0,7,0,37,3,5,3,65,12,57,6,38,0,191,6,28,12,78,29,45,7,32,4,237,13,32,23,78,26,32,0,34,3,225,17,26,32,97,43,45,5,45,0,309,21,49,54,124,68,59,9,55,3,426,38,60,87,132,105,72,14,31,7,532,64,131,125,130,131,60,17,54,7,718,116,196,168,113,164,76,13,35,14,899
503021039,0,0,0,5,0,0,0,0,0,12,0,0,4,3,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,30,10,5,0,0,0,69,5,3,3,10,3,6,0,3,0,32,3,19,4,77,7,93,3,51,4,247,8,27,12,84,31,63,5,58,0,285,7,35,14,87,25,69,0,56,0,298,9,29,27,95,36,63,9,52,4,324,26,51,40,141,63,81,11,57,3,471,36,65,70,114,79,48,6,55,5,490,77,109,93,180,94,48,12,54,8,670,78,157,106,118,114,36,10,46,0,665
503021040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,12,3,7,7,6,0,0,0,8,0,25,5,8,11,34,4,48,0,45,0,144,9,11,9,39,17,33,5,31,0,150,6,23,14,56,18,26,4,22,0,162,5,22,24,46,20,19,5,23,0,171,16,40,31,80,34,53,10,41,0,305,18,50,47,91,49,36,5,30,4,328,33,77,72,118,56,38,5,29,0,422,59,80,55,96,68,29,6,23,9,416
503021042,0,0,0,0,3,0,0,0,0,13,4,3,3,0,4,0,0,0,0,14,0,0,10,0,4,0,0,5,0,24,5,6,4,3,14,0,0,8,0,37,5,16,3,0,16,0,0,0,0,45,8,6,4,4,5,0,0,0,0,22,10,12,3,0,3,0,0,0,0,23,5,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,38,36,25,50,4,5,12,6,207,17,18,0,14,11,13,0,7,6,82,15,40,9,153,26,138,3,112,9,505,19,67,25,145,74,126,14,82,9,546,15,82,26,161,76,88,6,80,4,549,36,91,56,151,109,89,11,83,5,630,61,159,91,245,173,126,16,89,5,974,71,200,104,300,225,122,18,93,6,1138,111,381,184,294,329,104,34,89,14,1544,183,679,258,270,500,106,52,107,31,2185
503021043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,3,0,0,8,0,0,0,0,9,0,5,6,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,5,10,9,0,0,5,0,0,0,0,17,0,3,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,3,0,23,3,0,0,6,86,9,10,5,10,3,0,0,6,0,40,4,22,3,46,21,45,11,35,0,182,10,36,8,69,41,36,11,28,0,247,7,43,17,67,37,34,9,33,0,253,22,54,31,95,62,26,7,57,0,344,26,115,66,172,112,50,11,63,0,625,24,140,70,220,152,50,10,67,5,735,57,253,101,253,227,43,28,61,9,1042,99,375,128,230,268,55,36,67,7,1275
503021295,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,8,0,0,3,4,0,0,0,0,0,14,0,7,0,3,0,0,0,0,0,7,4,7,0,3,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,6,12,20,0,0,0,4,61,0,5,6,3,3,0,0,5,3,31,0,9,5,33,8,4,0,17,4,95,6,19,16,55,29,6,5,23,3,162,9,26,16,74,20,10,5,32,3,197,5,24,26,76,34,12,6,63,6,254,26,54,36,99,67,18,18,83,3,411,19,79,57,123,99,31,11,105,8,528,58,138,111,144,170,30,33,78,11,776,121,266,129,174,225,36,49,65,12,1074
503021296,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,4,6,0,0,0,0,23,8,4,0,3,5,5,0,8,0,40,7,18,0,52,18,32,0,30,0,162,11,22,24,84,27,42,3,59,4,281,11,33,19,80,50,49,7,54,8,307,20,40,26,112,37,44,16,66,0,359,37,81,72,161,83,77,15,75,5,605,40,112,88,159,132,88,28,65,9,726,101,141,117,155,172,63,36,58,14,862,125,273,171,162,210,57,41,52,10,1113
503021297,5,7,16,5,20,3,0,8,0,54,5,15,12,0,28,0,0,0,6,57,3,17,17,12,56,4,4,11,4,121,10,25,21,3,63,5,0,10,0,142,12,44,15,7,38,8,5,5,0,136,10,38,6,0,32,0,4,5,3,97,45,92,8,3,26,0,0,3,3,181,11,7,0,0,0,0,0,0,0,28,33,12,0,0,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,5,133,265,89,34,290,15,9,37,21,900,42,42,32,27,33,22,3,20,16,245,29,91,23,179,102,223,18,150,20,831,40,155,59,386,188,322,23,221,14,1414,64,176,112,419,245,330,28,265,17,1658,76,236,143,463,388,304,17,349,21,2002,155,429,288,721,729,433,33,508,43,3337,245,598,356,759,1171,449,42,470,54,4156,501,1215,567,798,2078,489,95,435,84,6256,857,2795,907,806,3264,456,102,359,115,9663
