POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
501021011,3,9,0,0,10,12,0,11,0,39,0,4,0,0,5,10,11,32,6,71,20,20,19,26,156,189,76,125,7,643,0,0,5,5,22,26,11,18,0,84,29,16,14,19,104,246,104,262,5,806,6,0,0,8,31,47,27,43,0,159,4,7,0,0,21,31,5,15,0,77,0,0,0,0,0,0,0,0,0,12,12,20,28,21,48,68,34,94,6,329,0,6,4,0,3,6,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,10,6,10,0,48,0,4,0,0,16,29,12,32,0,101,0,8,8,3,11,10,7,5,0,56,11,17,16,9,42,38,12,28,0,173,0,0,0,0,0,4,6,6,0,26,4,14,8,5,14,5,0,8,0,66,0,0,0,0,0,0,0,3,0,3,4,10,0,3,19,54,27,48,3,167,4,15,0,7,37,39,20,31,22,162
501021012,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,5,6,0,30,11,13,0,78,0,0,0,0,0,3,0,0,0,11,6,35,23,13,10,17,4,3,4,112,9,70,15,9,13,10,0,12,0,137,0,0,9,4,9,3,0,0,0,23,0,0,3,0,3,0,0,0,0,9,0,0,0,0,4,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,11,0,29,0,3,0,0,3,5,0,4,0,19,3,7,0,4,8,18,0,5,0,46,0,0,0,4,7,7,10,3,0,39,4,4,12,4,14,6,0,12,0,58,0,3,0,0,0,0,0,0,0,10,4,3,0,0,6,4,0,0,0,24,0,0,0,0,6,7,0,9,4,32
501021014,10,42,25,31,41,63,25,133,8,392,14,5,14,7,35,104,21,149,3,355,30,49,15,22,174,223,97,133,4,735,0,3,0,7,7,29,4,9,0,60,18,17,11,9,26,115,32,497,8,737,0,0,0,0,0,13,3,10,0,28,0,12,5,3,12,13,4,16,0,65,0,16,0,0,0,14,0,8,0,44,8,3,5,4,6,13,7,58,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,8,0,6,0,3,0,9,0,23,0,44,0,7,7,0,4,5,0,9,0,40,3,5,3,3,30,41,3,11,0,99,4,9,8,0,12,18,10,9,0,75,0,10,3,5,0,10,0,6,0,29,0,0,4,5,0,4,3,0,0,16,0,3,3,0,0,12,8,12,0,41,6,11,5,6,24,33,13,47,16,163
501021015,0,8,3,7,0,12,0,28,0,61,18,4,3,5,14,41,16,52,0,152,23,14,11,12,55,133,53,105,0,396,4,7,4,3,48,56,29,27,0,176,25,11,12,17,61,106,66,278,0,586,5,0,3,5,24,30,20,44,0,131,8,44,33,23,61,60,48,43,3,315,0,50,8,7,11,9,5,7,4,114,19,15,8,14,47,76,45,131,5,359,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,3,0,3,0,10,0,3,0,0,5,8,0,8,0,19,0,4,0,4,0,14,4,15,0,36,0,0,0,3,7,14,0,0,0,31,7,0,5,5,53,25,11,10,0,119,0,9,5,0,18,26,9,20,0,82,6,3,3,3,5,3,4,3,0,36,0,3,0,0,0,3,0,0,0,14,6,11,5,3,42,57,16,43,3,188,5,7,8,4,21,28,12,29,21,136
501021016,3,8,5,0,6,26,7,22,0,85,22,6,3,7,70,31,31,68,8,239,45,18,12,10,266,87,90,93,7,629,0,0,5,0,3,17,0,13,0,40,15,14,7,9,17,46,47,145,7,300,6,3,3,0,0,0,0,0,0,22,0,4,4,0,3,3,0,5,0,24,0,0,4,0,0,4,0,5,0,17,3,9,4,0,4,5,0,25,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,4,3,7,4,0,0,18,0,0,0,4,4,5,0,5,0,23,0,0,0,0,7,4,3,0,0,19,4,0,0,0,0,0,0,3,0,13,0,3,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,4,18,0,38,0,4,3,0,5,3,7,10,12,44
501021251,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,4,3,4,14,12,6,4,0,48,0,0,0,0,0,0,0,0,0,0,0,4,7,5,5,23,10,20,0,69,0,0,0,0,4,0,0,3,0,8,3,21,9,4,7,3,3,0,0,45,11,47,10,3,8,6,0,3,0,86,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,8,0,3,3,4,4,3,0,0,0,18,0,0,0,0,0,6,0,0,0,8,0,3,3,3,10,13,14,9,0,72,5,3,5,0,9,7,0,4,0,32,0,7,0,0,3,0,0,4,0,18,0,0,0,0,0,0,0,7,0,10,0,0,4,0,3,10,0,7,9,28
501021252,0,0,3,0,0,4,0,7,0,17,0,0,0,0,0,4,4,7,0,12,3,6,3,0,9,31,9,11,0,68,0,4,0,0,0,0,0,0,0,3,0,0,7,3,21,28,13,12,0,81,0,0,0,0,0,0,0,8,0,9,0,3,4,7,0,5,7,8,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,24,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,4,3,3,0,14,0,0,3,0,0,4,0,0,0,8,0,0,0,0,3,0,0,5,0,15,3,6,11,3,8,8,9,13,0,52,5,0,0,0,0,4,0,5,0,16
501021253,0,0,0,3,4,5,3,7,0,24,4,0,3,0,12,27,23,26,4,106,3,8,5,3,31,42,13,13,0,117,3,0,0,4,19,7,7,4,0,50,18,26,19,17,61,170,61,133,9,528,7,5,4,3,22,27,5,28,0,98,18,107,58,46,106,128,46,76,5,577,17,82,52,32,49,42,16,32,8,325,8,16,14,12,20,38,17,39,3,164,0,11,5,4,11,26,4,10,0,68,5,6,3,7,31,32,21,40,0,138,4,8,4,8,23,17,11,27,0,105,3,16,23,13,46,107,28,68,0,305,7,20,14,5,26,20,10,7,0,112,29,16,17,18,104,136,41,35,0,399,9,29,17,20,41,39,14,28,0,199,17,49,55,55,123,82,28,43,5,443,0,17,7,4,3,8,3,7,0,53,6,14,8,11,51,50,37,30,5,207,10,25,4,3,31,28,18,35,46,199
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,14,0,5,0,0,5,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,13,0,0,0,3,0,6,0,0,0,11,0,0,3,0,3,0,0,4,0,17,0,0,0,5,3,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,10
501031017,16,25,24,25,21,73,20,186,7,390,36,5,5,3,17,87,38,221,8,431,3,0,4,0,51,19,8,15,0,97,0,0,0,3,7,11,4,7,0,38,8,6,15,3,17,31,11,75,0,167,0,4,0,0,3,8,3,4,0,25,3,6,6,0,9,7,0,7,0,52,0,12,10,3,3,4,5,8,0,42,0,8,6,0,0,7,0,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,13,0,8,3,3,0,6,3,18,0,50,0,0,3,0,8,4,0,0,0,12,4,3,4,0,15,16,5,11,0,53,3,5,6,4,3,6,5,0,0,34,0,11,4,8,8,7,3,8,3,44,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,13,10,18,0,47,3,13,4,0,0,5,0,15,19,58
501031018,4,25,24,14,27,57,20,78,10,271,3,0,3,0,0,4,4,11,0,30,0,7,4,8,11,17,8,7,0,50,0,3,0,0,0,0,0,0,0,12,8,16,4,9,13,30,10,55,0,156,0,4,0,0,5,3,0,0,0,14,0,20,4,4,6,10,4,17,0,70,0,9,6,0,7,7,4,14,0,45,3,5,0,0,5,7,0,16,0,41,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,5,0,10,0,27,0,4,6,3,7,5,8,5,0,34,5,0,4,0,7,14,0,6,0,38,0,5,5,4,3,0,0,0,0,25,0,4,0,7,0,5,0,4,0,21,0,0,0,0,4,0,0,4,0,14,0,5,0,0,7,11,0,8,0,29,4,3,0,4,5,12,7,11,3,50
501031019,19,20,14,15,36,67,12,123,8,313,0,0,0,0,0,0,0,0,0,4,4,8,3,0,17,17,7,16,0,80,0,3,0,0,6,11,5,0,0,21,8,6,3,7,23,47,18,34,6,143,0,6,0,0,9,20,4,11,0,46,8,25,7,8,18,36,17,15,0,127,0,9,8,4,7,5,3,6,0,46,4,5,17,10,11,14,3,32,0,104,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,4,0,7,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,3,0,17,0,6,7,3,4,9,0,10,0,33,4,6,0,9,46,52,16,8,0,134,3,4,3,3,12,11,6,6,0,56,3,4,7,9,8,7,4,8,0,47,0,5,0,0,0,3,0,0,0,6,0,3,3,3,8,19,9,17,0,62,0,3,10,3,10,23,8,18,16,88
