POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
501021011,0,0,0,0,0,0,0,0,0,0,6,10,14,7,37,39,11,21,4,143,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,5,0,6,4,0,0,0,0,0,0,10,0,5,5,0,4,0,0,0,0,16,5,3,12,3,0,4,0,0,0,25,0,6,14,10,5,16,0,0,0,51,3,4,7,14,28,23,9,5,0,93,3,6,0,0,32,45,19,22,0,135,0,0,0,4,9,16,21,21,4,78,3,0,4,5,8,17,5,27,0,68,0,0,0,0,4,10,7,19,0,44,6,0,0,0,0,13,4,18,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,51,36,90,149,57,131,10,582,0,0,0,0,0,0,0,0,0,3
501021012,0,0,0,0,0,0,0,0,0,4,16,191,79,51,38,25,4,4,5,418,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,4,0,0,0,11,0,0,0,3,3,0,0,0,0,8,0,0,5,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,10,8,4,6,6,68,0,0,0,0,0,0,0,0,0,0
501021014,0,0,0,0,0,0,0,0,0,0,5,49,34,13,16,24,5,13,6,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,7,0,0,5,0,0,3,0,15,0,0,4,4,16,8,9,4,0,51,0,4,0,0,25,20,9,10,0,71,3,0,4,0,14,22,10,33,4,97,4,0,0,0,13,20,10,35,0,84,9,0,4,0,6,21,7,34,0,76,10,0,0,0,10,28,17,72,0,140,3,0,0,0,0,4,0,10,0,17,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,29,27,20,12,92,129,65,201,5,582,5,0,0,0,0,0,0,0,0,10
501021015,0,4,0,0,0,0,0,0,0,5,25,199,118,55,105,60,26,36,0,629,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,14,0,5,9,3,0,0,0,0,0,22,0,3,3,6,13,0,0,0,0,34,6,3,0,4,17,19,8,3,0,59,4,0,0,8,15,19,14,22,0,87,5,3,5,3,13,22,17,44,0,102,3,0,0,5,15,18,16,47,0,105,4,3,0,0,9,20,8,62,0,104,20,5,4,0,23,27,17,76,0,170,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,41,31,33,26,105,139,84,265,8,729,3,0,0,0,0,0,0,0,0,3
501021016,0,0,0,0,0,0,0,0,0,0,0,28,19,4,12,11,0,5,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,12,4,0,4,3,4,0,0,3,0,22,4,9,4,0,3,5,0,12,0,33,3,0,0,0,11,7,7,17,0,50,0,3,0,0,24,4,10,21,0,61,8,0,0,3,44,10,6,17,7,96,19,7,3,0,85,12,43,52,3,218,3,0,0,3,4,0,0,11,0,23,0,0,0,0,3,0,4,4,0,16,0,0,0,0,0,0,0,0,0,3,43,26,17,9,181,37,73,141,10,550,0,0,0,0,0,0,0,0,0,0
501021251,0,0,0,0,0,0,0,0,0,0,8,76,19,14,15,10,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,4,0,32,0,0,0,0,0,0,0,0,0,5
501021252,0,0,0,0,0,0,0,0,0,0,5,9,7,7,5,4,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,4,0,0,0,10,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,6,6,3,6,14,0,22,0,64,0,0,0,0,0,0,0,0,0,0
501021253,0,0,0,0,0,3,0,3,0,6,59,395,256,121,224,141,45,86,13,1341,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,6,6,0,0,0,0,0,0,12,0,7,3,0,0,0,0,0,0,10,0,9,10,0,0,0,0,0,0,16,3,5,5,5,0,0,0,0,4,29,0,0,6,0,10,0,3,0,0,28,0,0,3,9,18,12,0,0,0,53,0,0,0,0,7,11,8,0,0,38,0,0,0,0,3,4,5,12,4,33,0,5,0,0,5,9,4,16,0,39,0,0,0,0,4,6,3,6,0,17,0,0,0,0,7,0,3,21,3,38,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,16,47,33,25,56,47,32,67,18,329,0,10,0,0,0,0,0,0,0,11
501021254,0,0,0,0,0,0,0,0,0,0,5,15,7,6,9,7,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
501031017,0,0,0,0,0,0,0,0,0,0,3,46,34,17,29,19,7,13,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,8,0,0,3,0,4,0,0,4,0,11,0,0,9,4,11,15,0,0,0,40,4,0,3,0,11,7,0,7,0,35,4,0,0,0,6,12,8,34,3,60,8,0,0,0,7,13,6,26,0,63,4,4,0,0,3,5,4,35,4,67,9,3,0,0,4,4,3,37,0,59,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,33,9,20,7,42,57,20,150,12,353,0,0,0,0,0,0,0,0,0,4
501031018,0,0,0,0,0,0,0,0,0,0,3,28,21,12,13,14,3,12,6,111,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,3,0,0,7,3,0,9,0,18,0,0,0,0,9,9,0,9,0,26,0,0,0,0,0,4,0,12,0,24,0,0,0,0,0,7,0,6,0,13,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,13,23,20,8,49,0,140,0,0,0,0,0,0,0,0,0,3
501031019,0,0,0,0,0,0,0,0,0,8,6,80,38,24,43,45,7,13,3,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,14,0,0,0,3,5,4,0,0,0,11,0,0,4,3,14,9,0,3,5,33,0,0,4,5,8,16,8,14,0,45,0,0,0,0,7,13,3,13,0,41,3,3,0,4,0,9,6,12,0,38,0,0,0,0,3,4,3,8,0,19,0,0,0,0,3,3,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,9,19,11,36,56,12,68,7,232,0,0,0,0,0,0,0,0,0,7
501031020,0,0,0,0,0,0,0,0,0,0,4,40,27,12,10,4,7,3,0,105,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,7,0,0,0,0,3,5,0,0,0,11,0,0,4,0,3,0,0,0,0,14,4,0,0,0,14,8,0,4,0,25,0,0,0,0,3,5,0,0,0,13,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,11,12,12,3,28,19,3,16,0,110,0,0,0,0,0,3,0,0,0,4
502011021,0,0,0,0,0,0,0,0,0,0,0,21,11,4,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,3,0,3,7,5,33,0,0,0,0,0,0,0,0,0,0
502011022,0,0,0,0,0,0,0,0,0,0,13,148,42,27,14,13,9,8,5,275,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,8,5,4,0,0,10,0,37,0,3,0,0,0,0,0,0,0,3
502011023,0,0,0,0,3,0,0,0,0,3,26,146,82,44,91,40,9,22,6,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,12,0,4,8,3,0,0,0,0,0,13,3,19,13,5,3,0,4,5,0,41,3,3,12,11,6,4,0,0,5,38,4,5,7,9,18,10,0,3,3,56,0,0,6,0,10,3,5,0,0,41,0,0,4,0,6,11,10,4,3,32,0,0,0,0,6,0,3,4,3,13,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,3,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,52,28,51,41,24,30,4,287,0,4,3,0,0,0,0,0,0,4
502011024,0,4,0,0,0,0,0,0,5,3,25,244,115,67,59,34,8,15,8,580,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,15,0,3,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,0,3,6,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,7,0,7,4,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,13,7,8,8,0,11,4,87,0,0,0,0,0,0,0,0,0,0
502011025,0,9,0,0,4,0,0,0,0,16,66,656,351,140,258,130,31,102,22,1755,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,21,0,4,3,0,0,0,0,0,3,10,0,6,5,0,0,0,0,0,0,18,0,5,12,3,0,0,0,0,0,22,0,10,9,5,7,4,0,5,0,52,0,0,10,12,14,12,0,4,4,57,6,4,5,9,14,17,4,4,0,64,10,0,0,4,11,24,9,4,0,65,4,0,0,0,19,20,8,14,0,66,5,0,0,0,0,21,3,9,0,46,9,0,0,0,3,7,3,11,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,33,54,52,39,83,110,32,51,14,472,3,7,0,0,0,0,0,0,0,10
502011026,0,0,0,0,0,0,0,0,0,0,3,48,16,8,14,8,3,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,8,7,9,13,0,51,0,0,0,0,0,0,0,0,0,0
502011027,0,0,0,0,0,0,0,0,0,0,7,208,80,33,26,18,12,8,3,403,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,10,0,5,0,19,0,0,0,0,0,6,7,4,0,8,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,12,9,8,17,6,31,0,124,0,0,0,0,0,0,0,0,0,0
502011028,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,0,8,4,30,0,0,0,0,0,0,0,0,0,0
502011029,0,0,0,0,0,0,0,0,0,7,12,154,67,26,35,18,9,5,5,336,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,3,4,3,0,0,0,0,0,13,0,3,5,0,3,0,0,3,0,19,0,4,0,7,3,7,0,0,0,20,0,3,4,0,16,9,4,3,0,40,0,3,0,3,19,16,12,12,0,63,13,0,0,4,27,10,18,21,0,99,10,0,6,0,31,8,17,24,0,98,21,8,4,3,154,12,64,35,6,307,3,0,0,0,14,0,4,0,0,28,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,6,53,42,32,21,274,66,120,110,13,723,0,3,0,0,0,0,0,3,0,7
503011030,0,0,0,0,0,0,0,0,0,0,0,74,13,11,4,7,3,5,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0
503011031,0,0,0,0,0,0,0,0,0,0,38,444,248,80,128,94,26,45,7,1105,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,10,0,0,0,5,5,10,0,0,0,17,0,0,5,0,6,5,0,0,0,18,0,0,0,4,5,0,4,0,0,15,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,30,11,20,19,15,10,4,0,111,0,0,0,0,0,0,0,0,0,4
503011032,0,0,0,0,0,0,0,0,0,4,11,119,75,24,44,31,8,15,3,329,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,4,0,8,0,23,0,0,0,0,0,0,0,0,0,4
503011033,0,0,0,0,0,0,0,0,3,3,9,144,57,29,31,11,3,8,6,294,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
