POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
506031127,0,10,0,10,3,13,0,16,0,151,0,153,0,10,0,10,4,398,0,401,0,107,0,107,30,2789,5,2821,5,1081,0,1085,5,278,0,278,0,112,0,117,0,115,0,115,0,156,0,163,4,173,0,171,5,232,0,243,29,1251,0,1277,12,905,0,914,22,1407,0,1429,5,231,0,240,7,492,0,492,5,430,4,443,135,10341,14,10488
506031128,0,5,0,5,0,11,0,13,0,34,0,34,0,7,0,7,0,93,0,95,0,9,0,9,3,455,0,453,0,154,0,157,0,46,0,46,0,11,0,11,0,28,0,28,0,32,0,32,0,80,0,80,0,55,0,56,0,26,0,22,0,461,0,468,0,296,4,299,0,27,0,31,0,79,0,83,0,84,5,81,16,1977,4,1998
506031129,0,3,0,3,0,23,0,23,0,14,0,14,0,5,0,5,0,85,0,85,0,12,0,12,0,162,0,160,3,205,0,204,0,41,0,41,0,20,0,17,0,53,0,53,0,69,0,69,0,129,0,129,0,41,0,41,0,125,0,124,0,354,0,356,0,377,0,380,0,21,0,21,0,65,0,65,0,62,0,63,8,1862,6,1871
506031130,0,111,0,112,62,1756,3,1823,26,3500,0,3530,3,304,0,310,36,2019,6,2053,29,2382,0,2410,10,824,0,839,0,115,0,119,29,3257,6,3295,0,78,0,77,0,112,0,112,7,422,0,427,3,543,0,545,12,400,0,413,10,256,0,272,0,111,0,117,10,205,0,212,0,160,0,162,25,1206,0,1233,34,1764,19,1808,299,19515,36,19853
506031131,0,4,0,4,0,25,0,25,4,231,0,239,0,8,0,8,0,364,0,366,0,73,0,73,0,647,0,651,0,482,6,483,0,87,0,87,0,41,0,41,0,66,0,66,0,107,0,108,0,344,0,344,0,105,0,108,0,69,0,69,0,956,0,956,5,497,0,507,0,113,0,115,7,342,0,342,0,248,3,253,28,4798,8,4837
506041132,0,17,0,17,5,88,0,90,5,210,0,214,0,35,0,35,8,601,0,615,4,176,0,182,13,677,0,692,6,158,0,163,3,574,0,583,0,27,0,27,0,55,0,56,4,105,0,102,0,108,0,117,3,92,0,99,4,91,0,98,11,604,0,614,3,284,0,281,0,43,0,43,9,309,0,318,10,312,0,319,86,4579,4,4665
506041133,0,7,0,7,3,17,0,18,0,143,0,142,0,4,0,4,0,239,0,241,0,75,0,77,11,312,0,324,0,276,0,274,0,107,0,107,0,29,0,29,0,56,0,56,0,40,0,41,0,158,0,158,0,112,0,112,36,1016,5,1053,0,644,0,652,3,634,3,635,0,46,0,46,3,180,0,180,0,196,0,200,69,4291,11,4362
506041134,0,3,0,3,0,11,0,11,0,30,0,33,0,0,0,0,4,154,0,156,0,11,0,11,3,407,0,408,6,376,0,383,3,104,0,106,0,5,0,5,0,16,0,16,0,30,0,30,0,110,0,109,3,121,0,123,12,157,0,171,11,466,3,477,13,1056,0,1072,0,14,0,14,0,143,0,150,4,105,0,108,62,3324,9,3393
506041135,0,33,0,33,0,11,0,11,0,34,0,34,0,8,0,8,5,223,0,226,0,20,0,20,0,310,0,315,0,188,0,189,0,83,0,83,0,5,0,5,0,27,0,27,0,48,0,48,0,112,0,111,0,66,0,66,0,34,0,38,4,465,0,463,0,280,0,284,0,29,0,29,0,154,0,150,0,83,0,87,19,2200,0,2219
506041136,0,56,0,57,9,445,3,451,3,1059,0,1069,3,60,0,59,18,1338,0,1355,3,279,0,286,15,1098,0,1112,0,265,0,266,12,555,8,570,0,14,0,14,4,52,0,59,4,84,0,88,8,590,0,600,7,182,0,187,11,583,0,593,9,514,0,524,24,1041,0,1075,0,40,0,43,13,729,0,744,17,700,6,717,164,9688,18,9872
506041137,0,4,0,4,0,13,0,15,0,40,0,43,0,4,0,4,0,196,0,199,0,11,0,11,7,487,0,499,7,424,0,431,0,108,0,111,0,11,0,11,6,29,0,31,0,60,0,60,0,65,0,65,0,88,0,88,0,84,0,85,13,882,0,892,8,337,0,338,0,36,0,36,0,106,0,106,3,103,0,104,41,3089,3,3134
506051138,0,62,0,58,7,354,0,355,10,1024,0,1035,4,196,0,199,16,555,0,572,6,467,0,477,6,515,0,520,3,347,0,352,24,1735,3,1765,0,28,0,28,0,74,0,74,0,126,0,131,0,167,0,167,8,256,0,256,3,150,0,160,15,556,0,568,0,303,0,304,0,40,0,40,8,357,0,371,8,477,0,486,109,7795,19,7918
506051139,0,38,0,39,3,66,0,69,0,72,0,74,0,8,0,8,4,360,0,364,0,56,0,64,0,225,0,227,0,243,0,247,7,282,0,288,0,4,0,4,0,15,0,16,0,83,0,83,0,53,0,53,0,77,0,75,0,13,0,13,0,198,0,203,0,328,0,326,0,14,0,14,0,99,0,105,7,123,0,127,31,2357,9,2390
506051140,0,22,0,23,0,31,0,28,0,94,0,92,0,4,0,4,8,263,0,271,0,32,0,32,7,557,0,565,0,343,0,350,5,62,0,65,0,19,0,19,0,50,0,51,0,83,0,83,4,226,0,232,0,91,0,87,0,168,0,167,0,500,0,502,0,526,0,531,0,66,0,67,0,180,0,180,0,85,0,88,31,3386,11,3434
506051141,0,148,0,148,0,19,0,19,0,139,0,139,0,21,0,20,4,246,0,249,0,54,0,54,0,134,0,136,0,154,0,154,4,131,0,132,0,17,0,17,0,24,0,24,0,27,0,27,0,124,0,124,0,56,0,61,0,66,0,66,8,685,5,697,5,306,0,308,0,51,0,55,0,105,0,103,0,121,0,121,22,2617,5,2642
506061142,0,18,0,18,0,30,0,31,0,92,0,91,0,4,0,4,5,331,4,337,0,21,0,17,12,406,0,415,13,423,3,438,0,87,0,87,0,7,0,7,0,23,0,23,0,17,0,17,3,115,0,117,3,84,0,85,0,16,0,16,13,714,0,728,3,395,0,397,0,67,0,69,6,183,0,190,4,133,0,138,60,3156,9,3230
506061143,0,265,0,263,0,24,0,28,0,159,0,159,0,10,0,10,7,446,0,453,0,70,0,72,3,91,0,92,3,73,0,75,0,77,0,73,0,15,0,13,0,6,0,6,0,34,0,34,0,60,0,60,3,78,0,82,5,215,0,218,0,157,0,158,0,42,0,42,0,35,0,35,0,69,0,69,7,144,0,152,25,2065,4,2089
506061144,0,203,0,202,4,34,0,36,0,33,0,33,0,3,0,3,5,88,0,90,0,14,0,14,0,35,0,35,0,64,6,69,0,48,0,51,0,0,0,0,0,11,0,11,0,8,0,8,0,44,0,44,0,27,0,27,4,191,0,194,0,71,0,77,0,40,0,40,0,53,0,53,0,35,0,35,0,60,0,59,10,1060,12,1080
506071145,0,19,0,19,0,72,0,79,0,28,0,28,0,0,0,0,0,171,0,169,0,13,0,13,0,193,0,198,5,364,0,363,0,28,0,28,0,45,0,45,0,138,0,135,0,135,0,132,0,295,0,299,0,136,0,136,0,91,0,95,4,603,0,604,3,837,0,837,0,47,0,47,0,114,0,116,0,117,0,116,22,3432,9,3460
506071146,0,8,0,8,0,24,0,23,0,12,0,20,0,3,0,3,0,98,0,101,0,6,0,6,4,242,0,243,0,380,0,380,0,31,0,34,0,7,0,7,0,38,0,41,0,29,0,29,0,167,0,169,0,47,0,47,0,39,0,40,28,521,0,548,5,804,0,813,0,38,0,38,0,55,0,60,3,101,0,106,54,2658,3,2713
506071147,0,64,0,64,9,369,0,381,0,70,3,68,0,23,0,23,6,409,0,412,0,57,0,57,3,376,0,381,3,736,0,745,0,71,0,74,0,44,0,40,0,317,0,318,0,272,0,274,6,1131,0,1137,0,202,0,197,16,1075,0,1089,11,971,4,978,6,1132,3,1134,0,291,0,292,0,264,0,265,6,300,3,308,70,8159,13,8248
507011148,0,20,0,19,0,18,0,18,0,50,0,50,0,5,0,5,6,243,0,256,0,30,0,30,3,336,0,335,0,92,0,92,0,57,0,54,0,9,0,9,0,33,0,33,0,40,0,40,0,113,0,113,0,86,0,81,0,45,0,45,3,626,0,631,4,524,0,524,0,23,0,23,0,105,0,109,5,103,0,105,25,2556,0,2580
507011150,0,106,0,106,5,352,3,366,21,2154,6,2182,3,278,0,288,32,1732,5,1774,7,895,0,901,7,557,0,558,0,141,0,141,9,929,4,945,0,19,0,19,0,19,0,19,0,75,0,75,4,551,0,562,11,286,0,296,3,283,0,289,0,222,0,226,0,104,0,99,6,158,0,161,3,519,0,520,7,1100,0,1104,127,10480,18,10631
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,18,0,18
507011152,0,23,0,18,0,18,0,15,0,28,0,29,0,31,0,30,4,121,0,126,0,9,0,9,5,38,0,37,0,116,0,123,0,67,0,67,0,4,0,4,0,18,0,18,0,21,0,21,0,179,0,181,0,34,0,34,0,32,0,32,0,228,0,234,0,70,0,73,0,12,0,12,0,59,0,59,0,47,0,47,14,1150,4,1170
507011153,0,4,0,4,0,0,0,0,0,26,0,26,0,4,0,4,0,63,0,67,0,16,0,16,0,148,0,152,0,24,0,24,0,27,0,27,0,3,0,3,0,13,0,13,0,12,0,10,0,48,0,48,0,37,0,37,0,21,0,21,8,109,0,113,0,150,0,150,0,11,0,11,0,36,0,35,0,37,0,37,12,780,0,793
507011154,0,18,0,18,0,0,0,0,0,123,0,121,0,8,0,8,0,141,0,143,0,75,0,75,0,240,0,241,0,125,0,125,0,69,0,71,0,17,0,17,0,11,0,11,0,36,0,35,0,130,0,130,0,67,0,69,0,29,0,29,8,303,0,307,6,349,0,357,0,65,0,65,0,148,0,146,0,119,0,122,18,2067,3,2088
507011155,0,0,0,0,5,288,0,289,31,2860,7,2896,4,102,0,104,21,1370,3,1396,5,136,0,136,0,31,0,33,0,32,0,32,0,108,0,116,0,0,0,0,0,5,0,5,0,28,0,28,10,428,0,441,0,123,0,125,6,377,0,382,0,9,0,9,0,8,0,8,0,5,0,5,0,100,0,99,9,583,3,599,88,6583,14,6690
507011158,0,25,0,25,0,7,0,7,0,47,0,47,0,3,0,3,0,69,0,69,0,22,0,23,0,124,0,120,0,68,0,68,0,35,0,35,0,3,0,3,0,7,0,7,0,15,0,15,0,100,0,100,0,27,0,29,0,11,0,11,0,23,0,23,0,209,0,214,0,0,0,0,0,24,0,24,0,49,0,49,3,869,0,875
507011159,4,40,0,43,0,45,0,45,0,316,0,316,0,43,0,43,9,679,9,697,0,129,0,128,4,500,0,507,0,413,0,409,4,295,0,305,0,29,0,29,0,73,0,73,0,135,0,135,0,239,0,241,5,137,0,145,25,695,0,718,3,495,0,499,10,680,0,685,12,310,0,322,3,248,0,256,3,362,0,371,88,5875,16,5978
507011160,0,6,0,6,0,5,0,5,0,37,0,37,0,0,0,0,8,147,0,151,0,40,0,35,3,414,0,417,3,291,0,295,0,42,0,42,0,9,0,9,3,38,0,41,0,37,0,37,0,69,0,69,0,58,0,60,8,290,0,293,3,112,0,110,6,521,5,534,0,28,0,28,0,86,0,85,3,73,4,75,35,2297,9,2345
507011161,0,5,0,5,0,17,0,10,0,41,0,41,0,4,0,4,0,136,0,136,0,13,0,13,12,1036,3,1052,14,587,4,605,0,46,0,46,0,24,0,24,0,112,0,112,0,26,0,26,0,112,0,115,0,87,0,87,6,76,0,77,10,511,0,515,10,491,0,496,0,34,0,34,0,173,0,174,0,114,0,119,54,3648,9,3705
507011163,0,5,0,5,0,24,0,24,0,145,0,145,0,21,0,21,0,246,0,248,0,32,0,32,0,80,0,84,3,81,0,84,0,30,0,30,0,6,0,6,0,25,0,25,0,15,0,15,0,49,0,49,0,28,0,28,0,14,0,14,0,209,0,204,0,109,0,109,0,3,0,3,0,105,0,105,0,95,0,95,3,1322,0,1327
507011259,0,69,0,69,0,39,0,37,3,192,0,197,0,33,0,33,0,301,3,304,0,13,0,13,4,256,5,261,0,218,0,221,0,146,0,146,0,8,0,8,0,19,0,19,5,43,0,47,0,144,0,143,0,55,0,54,0,37,0,37,4,317,3,320,0,186,0,185,0,11,0,11,0,80,0,80,0,91,0,91,19,2244,6,2271
507011260,0,10,0,10,0,628,0,633,5,788,3,793,14,970,0,981,20,760,0,782,7,831,0,835,16,1106,0,1121,0,207,0,207,0,620,0,625,0,9,0,9,0,121,0,121,0,107,0,111,0,306,0,307,0,139,0,140,0,118,0,118,4,378,0,380,5,994,4,1004,4,86,0,91,0,253,0,255,8,567,0,575,88,8987,14,9089
507021164,0,7,0,7,0,19,0,19,0,16,0,16,0,0,0,0,0,162,0,159,0,20,0,20,0,111,0,111,8,367,0,372,0,18,0,18,0,41,0,41,0,34,0,34,0,67,0,69,0,190,0,190,0,60,0,60,3,194,0,202,0,129,0,134,0,396,0,396,0,70,0,70,0,149,0,149,0,84,0,84,14,2137,5,2159
507021165,0,124,0,127,0,167,0,167,0,532,3,534,0,25,0,29,17,658,4,671,4,251,3,252,7,1123,6,1132,22,2430,0,2450,10,1898,0,1915,0,183,0,187,0,255,0,255,4,344,0,347,9,1377,0,1384,5,364,0,370,36,1386,6,1425,19,1619,6,1642,60,4067,10,4139,3,445,0,453,12,475,0,484,18,808,8,827,229,18516,43,18789
507021166,0,52,0,52,0,21,0,21,0,199,0,200,0,6,0,6,0,230,0,233,0,144,0,144,5,534,0,543,9,609,0,618,3,147,0,147,0,33,0,31,0,27,0,27,0,54,0,54,5,218,0,221,0,71,0,72,3,93,0,100,12,796,3,804,9,718,0,724,0,106,0,108,10,257,0,261,9,227,0,230,62,4521,10,4589
507021167,0,62,0,62,0,117,0,115,4,1026,0,1031,0,65,0,66,8,548,0,557,5,235,0,236,7,740,0,749,6,137,0,136,3,296,0,302,0,23,0,23,0,10,0,10,0,42,0,43,0,185,0,185,0,115,0,115,0,61,0,63,0,53,0,49,3,120,0,122,0,79,0,79,3,222,0,225,6,399,0,405,51,4528,6,4586
507031169,0,0,0,0,0,20,0,20,0,33,0,33,0,3,0,3,3,113,0,119,0,4,0,4,3,247,0,252,0,77,0,79,0,69,0,69,0,7,0,7,0,14,0,14,0,0,0,0,0,52,0,49,0,49,0,49,0,20,0,20,8,438,0,455,0,219,0,230,0,7,0,7,3,54,0,58,3,55,0,62,29,1491,0,1520
507031170,0,6,0,8,0,16,0,16,3,65,0,70,0,12,0,12,0,64,0,66,0,7,0,7,0,91,0,93,4,72,0,76,0,33,0,33,0,0,0,0,0,4,0,4,0,3,0,3,0,29,0,24,3,42,0,44,6,48,0,46,5,263,0,272,10,396,0,408,0,27,0,27,4,57,0,59,6,42,0,44,50,1269,4,1319
507031172,0,9,0,9,0,53,0,52,0,211,0,208,0,58,0,61,6,349,0,352,3,113,0,115,0,34,0,30,6,148,0,150,3,182,0,189,0,0,0,0,0,11,0,11,0,17,0,17,0,18,0,15,0,25,0,28,0,25,0,25,0,0,0,0,0,13,0,13,0,8,0,8,0,12,0,12,0,117,4,119,29,1397,4,1432
507031173,0,27,0,24,16,960,3,983,51,3155,12,3221,10,537,0,547,26,1621,0,1651,5,302,0,309,0,218,0,217,0,64,0,66,18,574,0,589,0,3,0,3,0,3,0,3,0,92,0,92,0,210,0,210,5,136,0,144,3,84,0,82,0,24,0,24,0,20,0,20,0,7,0,7,0,167,0,165,11,582,0,597,153,8788,21,8958
507031174,0,3,0,3,0,3,0,5,0,24,0,25,0,7,0,7,3,76,0,79,0,11,0,11,11,414,0,428,6,311,0,315,0,43,0,42,0,20,0,20,0,16,0,16,0,61,0,61,0,52,0,62,0,62,0,62,3,208,0,210,14,380,0,394,12,276,0,282,0,58,0,54,0,77,0,76,8,66,0,67,61,2148,10,2219
507031261,6,337,4,346,0,14,0,14,0,48,4,54,0,15,0,15,6,298,0,301,0,35,0,40,0,31,0,37,0,24,0,25,0,57,0,57,0,14,0,14,0,10,0,10,0,12,0,12,0,31,0,31,0,78,0,78,22,703,4,725,0,88,0,90,9,73,0,78,0,33,0,38,0,48,0,48,0,94,0,91,50,2030,10,2088
507041175,0,11,0,11,17,1014,0,1036,0,45,0,45,0,10,0,10,0,452,4,460,0,32,0,30,5,355,0,360,4,613,0,615,0,92,0,95,0,26,0,26,0,150,0,150,0,295,0,296,0,576,0,575,0,119,0,119,0,33,0,34,0,537,0,542,0,447,0,443,0,50,0,50,0,176,0,174,3,192,0,197,36,5214,8,5265
507041176,0,0,0,0,0,3,0,3,0,6,0,6,0,0,0,0,0,25,0,25,0,0,0,0,0,9,0,9,0,24,0,24,0,7,0,7,0,4,0,4,0,15,0,15,0,7,0,7,0,35,0,35,0,10,0,10,0,8,0,8,0,291,0,295,0,175,0,175,0,0,0,0,0,13,0,13,0,13,0,13,0,634,0,639
507041177,0,11,0,11,0,22,0,22,0,548,7,553,0,0,0,0,0,162,0,161,0,114,0,113,8,550,0,557,6,381,0,383,0,440,4,450,0,11,0,11,0,46,0,46,0,60,0,61,3,172,0,171,0,81,0,81,0,40,0,40,0,262,0,262,3,547,0,556,0,57,0,57,0,207,0,211,0,139,0,145,25,3851,10,3877
507041178,0,12,0,12,0,75,0,74,3,413,0,423,0,16,0,16,4,498,4,501,0,99,0,99,16,2137,4,2157,9,422,0,427,0,72,0,72,0,74,0,77,0,168,0,168,0,101,0,101,0,605,0,609,0,163,0,163,3,407,0,409,4,317,0,322,3,901,0,908,4,107,0,113,5,394,0,397,5,295,4,304,56,7269,17,7348
507041179,0,3,0,3,0,12,0,12,0,15,0,15,0,6,0,6,0,47,0,44,0,11,0,11,4,345,0,345,5,186,0,192,0,15,0,19,0,7,0,7,0,35,0,35,0,20,0,20,0,78,0,78,0,28,0,31,0,55,0,55,0,735,0,738,0,336,0,340,0,35,0,35,0,84,0,82,0,69,0,66,14,2112,3,2129
507041180,0,7,0,7,0,16,0,16,0,24,0,24,0,3,0,3,0,88,0,88,0,15,0,15,0,132,0,129,0,109,0,113,0,16,0,16,0,11,0,11,0,21,0,21,0,27,0,27,0,123,0,122,0,42,0,37,0,13,0,17,7,477,0,482,0,297,0,295,0,52,0,55,0,65,0,67,0,58,0,58,12,1594,3,1609
507041181,0,10,0,10,0,62,0,63,0,240,0,242,0,14,0,14,7,643,0,646,0,191,0,189,10,1232,7,1237,8,619,0,630,0,84,0,88,0,25,0,31,0,62,0,62,0,139,0,139,0,461,0,459,0,107,3,112,0,124,0,127,5,864,0,868,0,1003,3,1009,0,117,0,117,0,500,0,500,0,295,0,302,41,6785,16,6840
507041182,0,69,0,68,0,26,0,29,4,273,0,280,0,28,0,32,10,280,0,287,0,182,0,180,0,416,0,419,0,379,0,387,0,54,0,54,0,41,0,41,0,51,0,51,0,38,0,41,0,291,0,291,6,163,0,170,11,838,0,851,31,2497,7,2530,68,9214,7,9284,0,41,0,41,0,404,3,413,7,377,0,387,152,15660,23,15827
507041183,0,0,0,0,0,0,0,0,0,21,0,21,0,4,0,4,0,70,0,70,0,5,0,5,0,105,0,111,0,55,0,54,0,18,0,18,0,0,0,0,0,8,0,8,0,0,0,0,0,36,0,36,0,31,0,31,3,17,0,18,3,135,0,136,0,299,0,299,0,5,0,5,0,50,0,50,0,21,0,22,8,886,0,895
507041184,0,0,0,0,0,3,0,3,0,11,0,11,0,0,0,0,0,37,0,37,0,6,0,6,0,105,0,105,0,61,0,61,0,12,0,12,0,10,0,10,0,18,0,18,0,35,0,35,0,77,0,77,0,19,0,19,0,11,0,9,0,121,0,122,0,130,0,133,0,0,0,0,0,22,0,22,0,29,0,29,0,706,0,709
507051186,0,3,0,3,0,0,0,0,0,8,0,8,0,0,0,0,0,38,0,38,0,0,0,0,0,72,0,75,6,100,0,108,0,11,0,11,0,5,0,5,0,10,0,10,0,0,0,0,0,21,0,21,0,38,0,38,4,60,0,66,6,182,0,192,34,1644,5,1680,0,7,0,7,0,22,0,22,0,51,0,50,50,2267,6,2322
507051187,0,10,0,10,0,47,0,42,0,92,0,96,0,5,0,5,10,312,0,318,0,52,0,52,8,449,0,459,4,210,0,216,0,110,0,112,0,11,0,11,0,20,0,20,0,48,0,54,0,112,0,110,0,74,0,74,0,26,0,31,8,496,6,506,4,441,0,447,0,108,0,108,4,201,0,203,3,168,0,169,47,2987,3,3039
507051188,0,77,0,82,5,215,0,216,17,1101,5,1122,0,62,0,65,18,1202,0,1218,13,263,0,280,33,1849,6,1889,14,899,0,918,10,637,0,649,0,111,0,114,0,142,0,149,5,227,0,234,0,365,0,364,8,460,0,471,109,3791,8,3904,7,1059,0,1066,25,1636,4,1668,0,129,0,134,15,661,0,680,23,652,7,684,320,15548,32,15901
507051189,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,26,0,26
507051190,0,5,0,5,0,12,0,12,0,24,0,24,0,5,0,5,0,114,0,119,0,6,0,6,4,189,0,194,3,133,0,132,0,29,0,33,0,8,0,10,0,8,0,8,0,17,0,17,0,82,0,82,3,48,0,47,0,24,0,24,8,421,0,433,3,391,0,394,0,11,0,11,3,58,0,66,0,60,0,60,23,1646,3,1673
507051191,0,0,0,0,0,18,0,22,0,32,0,31,0,3,0,3,8,258,0,262,0,7,0,7,5,402,0,406,9,287,0,296,0,44,0,44,0,10,0,10,0,31,0,31,0,41,0,41,0,121,0,117,0,70,0,70,0,28,0,28,7,632,3,643,0,227,0,227,0,53,0,53,4,115,0,119,0,86,5,90,34,2477,10,2517
507051192,0,0,0,0,0,15,0,15,0,23,0,23,0,0,0,0,0,98,0,103,0,4,0,4,7,205,0,216,3,124,0,127,0,25,0,25,0,0,0,0,0,5,0,10,0,15,0,15,0,25,0,25,0,49,0,51,0,18,0,17,6,335,0,342,3,331,0,333,0,8,0,8,0,62,0,69,0,44,0,46,23,1395,0,1420
507051193,0,6,0,6,0,3,0,6,0,9,0,9,0,3,0,3,5,71,0,74,0,9,0,9,11,490,0,503,6,329,0,338,0,9,0,16,0,11,0,11,0,8,0,8,0,9,0,9,0,52,0,52,0,37,0,39,0,83,0,88,6,467,0,481,9,268,5,281,0,21,0,21,0,82,0,82,0,55,0,55,40,2037,8,2082
507051312,0,36,0,36,0,10,0,11,0,53,0,59,0,4,0,4,6,90,0,92,0,7,0,14,13,862,3,877,13,674,0,692,0,48,0,48,0,18,0,18,0,34,0,34,0,19,0,19,3,124,0,128,0,69,0,69,0,41,0,41,0,246,4,249,3,260,0,262,3,63,0,67,3,187,0,188,4,90,0,95,47,2939,9,2994
507051313,0,40,0,44,0,21,0,26,0,48,0,48,0,3,0,3,0,207,0,211,0,11,0,11,0,129,0,128,0,136,0,136,0,66,0,66,0,11,0,10,0,36,0,36,3,31,0,34,0,100,0,102,0,78,0,77,0,21,0,20,12,956,0,966,8,280,0,289,0,14,0,12,4,115,0,116,0,83,0,83,27,2391,4,2419
507051314,0,36,0,36,0,10,0,10,0,21,0,23,0,0,0,0,0,37,0,34,0,7,0,7,0,124,0,124,0,10,0,10,0,9,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,6,0,3,0,3,0,5,0,5,0,10,0,6,0,29,0,29,4,52,0,55,0,29,0,29,0,21,0,22,5,413,0,419
509011225,6,110,0,116,0,3,0,3,5,239,0,244,3,77,0,77,16,616,0,639,4,151,0,153,32,1569,3,1603,25,1106,3,1135,4,323,0,333,0,93,0,94,9,175,0,186,0,187,0,187,7,472,0,481,11,243,0,254,12,630,6,642,18,823,7,846,57,2717,11,2781,3,153,0,162,18,507,3,526,10,317,3,330,238,10513,41,10788
509011226,7,557,5,567,0,16,0,18,0,63,0,67,0,7,0,7,0,36,0,36,0,21,0,26,0,34,0,34,0,55,0,56,0,22,0,22,0,4,0,4,0,4,0,4,0,5,0,5,3,33,0,31,0,16,0,16,0,3,0,3,6,191,0,198,0,15,0,15,0,3,0,3,0,11,0,16,0,49,0,52,17,1162,5,1186
509011227,0,29,0,29,0,0,0,0,0,5,0,7,0,5,0,6,0,45,0,51,0,7,0,7,9,95,0,97,0,29,0,29,0,35,0,35,0,5,0,5,0,6,0,6,0,0,0,0,0,37,0,36,0,14,0,14,6,79,0,83,0,89,0,91,0,29,0,31,0,5,0,5,0,20,0,19,0,19,0,18,20,545,4,568
509011228,3,231,0,233,0,6,0,6,0,153,0,156,0,9,0,9,0,157,0,157,0,18,0,18,6,207,4,211,0,223,0,226,0,52,0,57,0,8,0,14,0,19,0,19,0,25,0,25,0,97,3,104,0,59,0,59,0,122,0,125,7,245,0,245,7,194,0,198,0,24,0,24,0,63,0,63,0,75,3,82,23,1996,15,2037
509011229,9,751,5,764,0,0,0,0,0,31,0,33,0,5,0,5,0,57,0,58,4,77,0,82,5,35,0,37,0,59,0,59,0,56,0,56,0,4,0,4,0,3,0,3,0,0,0,0,0,12,0,12,0,11,0,11,5,74,0,81,3,127,0,134,3,45,0,52,0,5,0,5,0,20,0,21,0,44,0,46,37,1419,6,1459
509011230,4,315,3,326,0,10,0,3,7,267,0,279,4,19,0,23,5,63,0,74,0,100,0,108,4,181,5,188,6,96,0,108,0,61,0,59,0,4,0,7,0,31,0,33,0,15,0,13,0,44,0,44,0,35,0,35,6,114,0,121,12,175,3,191,11,245,0,258,3,5,0,10,3,83,0,89,5,82,0,89,99,1932,14,2049
509011231,10,979,7,994,0,0,0,0,3,69,0,75,0,10,0,10,5,69,0,74,0,27,0,30,7,54,0,58,0,37,0,38,4,82,0,90,0,0,0,0,0,11,0,11,0,4,0,4,0,37,0,37,0,10,0,10,9,86,0,97,0,122,0,124,4,68,0,72,0,4,0,7,0,36,0,43,5,73,3,83,46,1786,20,1848
509011232,0,61,0,61,0,3,0,3,0,47,0,45,0,17,0,17,0,113,0,117,0,27,0,27,0,31,0,31,0,36,0,36,0,14,0,13,0,0,0,0,0,0,0,0,0,5,0,5,0,31,0,31,0,31,0,31,7,240,0,247,0,38,0,38,0,24,0,24,0,30,0,28,0,17,0,17,0,36,0,37,13,798,0,816
