POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
507041180,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,4,0,0,3,0,0,0,0,0,6,0,6,4,3,0,0,0,0,18,0,0,9,4,0,0,0,0,20,0,0,3,0,3,4,0,0,12,0,0,0,3,9,0,0,0,10,0,0,4,0,4,4,0,0,12,0,0,5,6,3,8,3,0,26,0,0,0,0,0,3,0,0,5,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,6,30,27,43,30,5,0,140,0,0,0,0,0,0,0,0,0,11,3,0,4,0,0,0,0,15,3,0,5,0,0,3,0,0,13,0,0,3,0,5,0,4,0,15,0,0,0,0,3,5,4,0,11,0,0
507041181,0,0,0,0,3,0,3,0,11,4,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,9,0,4,4,5,0,0,0,0,10,0,7,0,0,3,0,0,0,16,0,0,3,3,9,3,7,0,24,0,7,4,9,9,0,0,0,30,0,3,10,13,15,4,4,0,50,0,10,32,37,16,16,3,0,112,0,3,26,23,25,10,5,0,86,0,0,11,22,26,22,12,6,95,0,0,16,18,17,8,10,0,69,0,0,19,47,46,24,4,0,144,0,0,5,6,12,8,0,0,43,0,0,0,21,36,23,6,0,89,0,0,0,0,0,0,0,0,4,6,35,134,196,224,141,57,9,801,0,0,0,0,0,4,0,0,4,5,7,7,3,11,4,3,0,28,6,8,4,3,4,10,0,4,36,0,12,14,3,9,7,7,0,49,0,4,9,8,6,12,3,0,38,0,8
507041182,0,0,0,4,3,5,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,6,0,0,8,4,6,3,0,0,27,0,5,13,13,10,8,3,0,50,0,7,17,26,7,20,0,0,80,0,3,18,21,13,10,3,0,73,0,0,13,31,28,7,0,0,82,0,0,10,21,21,12,0,0,70,0,0,46,90,116,62,8,0,322,0,0,3,22,41,25,3,0,93,0,0,0,50,51,50,10,0,157,0,0,0,0,0,0,0,0,0,5,22,143,272,309,208,35,6,998,0,0,6,3,0,4,0,0,16,8,9,9,0,0,3,0,0,33,0,18,19,10,5,7,0,0,60,0,14,21,22,13,4,5,0,77,0,12,21,25,16,15,6,0,100,0,12
507041183,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,3,4,0,0,0,0,8,0,0,0,4,0,3,0,0,11,0,0,0,3,0,0,0,0,6,0,0,0,8,4,0,0,0,10,0,0,0,4,6,6,3,0,15,0,0,3,0,0,0,0,0,4,0,0,0,6,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,23,13,18,4,0,81,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,11,0,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,13,15,11,8,0,63,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0
507051186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,10,0,0,3,0,0,0,0,0,6,0,0,0,3,4,0,0,0,5,0,0,0,4,0,6,0,0,8,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,9,5,11,0,0,27,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,17,20,27,4,3,95,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0
507051187,0,0,0,0,8,3,0,0,13,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,5,0,6,0,0,0,3,0,0,0,0,7,0,0,0,4,3,0,0,0,14,0,0,3,0,8,0,0,0,15,0,5,7,6,5,3,0,0,33,3,7,15,11,16,5,0,0,57,0,0,3,8,11,9,0,0,43,0,4,3,0,9,12,6,0,37,0,0,3,11,11,11,0,0,34,0,0,8,15,14,11,0,0,43,0,0,0,6,4,5,6,0,17,0,0,5,3,5,0,0,0,17,0,0,0,0,0,0,0,0,3,6,15,53,80,99,71,16,0,337,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,17,0,0,3,0,3,0,0,0,14,0,5,0,3,3,0,0,0,15,0,3,4,5,0,5,0,0,15,0,0
507051188,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,11,0,3,0,3,4,5,3,0,18,0,0,0,0,0,6,4,0,13,0,3,7,7,5,4,0,0,45,0,8,17,17,15,5,5,0,63,3,27,33,21,19,19,0,0,121,0,20,57,44,44,24,9,0,191,0,16,50,41,27,31,11,0,166,0,3,46,44,46,34,10,0,189,0,8,56,45,47,33,9,0,199,0,10,91,177,135,83,12,0,517,0,6,23,39,37,25,8,0,128,0,0,17,55,69,38,8,0,187,0,0,4,0,3,0,6,0,14,17,106,401,497,455,312,70,5,1866,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,13,7,7,10,5,0,4,5,0,30,0,4,10,5,5,3,3,0,28,0,5,0,12,0,3,3,0,19,0,0
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,7,0,0,0,3,0,5,0,0,13,0,0,4,4,3,5,0,0,12,0,0,0,6,8,0,0,0,13,0,0,3,0,0,0,0,0,12,0,0,0,0,3,4,0,0,10,0,0,0,0,5,0,0,0,13,0,0,0,6,7,9,3,0,24,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,35,36,33,4,5,132,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,11,0,0,0,0,0,8,0,0,11,0,0
507051191,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,0,11,0,0,0,6,9,0,0,0,17,0,0,4,3,4,0,0,0,18,0,3,3,9,8,4,0,0,28,0,4,6,3,7,3,0,0,22,0,3,4,9,5,0,0,0,23,0,0,6,6,6,0,0,0,19,0,0,3,3,4,3,0,0,13,0,0,5,11,16,11,0,0,35,0,0,0,5,4,6,0,0,9,0,0,0,3,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,15,46,54,71,35,3,0,224,0,0,0,0,0,0,0,0,5,5,0,8,4,5,0,0,0,18,0,0,0,0,0,0,3,0,15,0,7,3,0,0,0,0,0,13,0,0,0,4,0,5,0,0,6,0,3
507051192,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,3,0,14,0,0,5,3,4,5,0,0,19,0,0,0,6,0,0,0,0,10,0,0,3,0,4,3,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,9,10,8,0,0,26,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,13,29,31,23,8,0,108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,6,6,0,0,0,11,0,3,6,0,0,4,0,0,11,0,0
507051193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,9,0,0,0,3,9,0,0,0,15,0,5,8,4,3,4,0,0,21,0,8,3,11,3,6,0,0,25,0,0,0,3,5,4,0,0,14,0,0,5,3,3,3,0,0,17,0,0,3,0,5,0,0,0,11,0,0,0,9,11,0,4,0,29,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,10,29,37,53,20,3,0,159,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,5,0,0
507051312,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,0,5,9,5,5,0,0,0,18,0,0,5,9,3,0,0,0,26,0,10,14,12,3,5,0,0,46,0,10,14,20,14,0,0,0,65,0,0,17,16,8,7,3,0,39,0,0,3,8,8,3,0,0,26,0,0,3,5,3,0,0,0,11,0,0,0,7,8,5,0,0,25,0,0,0,5,4,0,0,0,11,0,0,0,0,4,0,0,0,6,0,0,4,0,0,6,0,0,9,11,29,77,89,56,37,5,0,300,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,9,0,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0
507051313,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,8,0,0,0,0,0,3,0,0,3,0,0,4,7,5,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,9,0,4,3,11,6,4,4,0,27,0,0,8,12,5,0,0,0,27,0,0,3,9,5,5,0,0,28,0,0,0,8,3,0,0,0,13,0,0,5,16,13,11,0,0,49,0,0,0,3,3,3,0,0,14,0,0,6,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,4,36,67,46,41,8,0,210,0,0,0,0,6,0,0,0,5,0,0,3,4,0,0,0,0,9,0,0,5,3,0,0,0,0,9,0,0,5,3,4,0,0,0,18,0,0,7,0,3,0,0,0,12,0,0
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,13,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,15,9,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011225,0,0,0,3,0,0,0,0,8,3,0,3,7,0,0,0,0,10,0,0,0,4,0,4,9,0,17,0,0,0,4,6,0,3,0,16,0,3,0,3,4,3,6,0,18,0,0,6,10,8,10,17,4,53,0,3,12,19,19,10,12,0,70,5,11,19,13,26,18,13,0,96,0,4,34,22,32,30,6,0,141,0,4,22,39,39,24,10,4,132,0,0,10,27,38,19,6,0,108,0,0,7,12,30,17,0,0,77,0,0,8,58,77,47,8,0,202,0,0,3,6,21,8,4,0,43,0,0,3,5,24,18,7,0,55,0,0,0,3,0,0,0,0,6,14,30,130,237,318,224,94,9,1055,0,0,0,0,0,3,0,0,7,3,0,6,0,0,3,0,0,12,0,0,3,6,0,0,4,0,20,5,3,6,4,0,8,4,0,29,0,0,4,6,3,3,6,0,34,0,3
509011226,0,0,0,0,6,12,0,0,21,0,0,0,0,4,4,4,0,19,0,0,0,3,0,6,7,0,20,0,0,0,0,0,6,6,4,23,0,0,0,0,0,7,14,0,17,0,0,7,4,3,9,9,8,35,0,0,5,5,4,10,0,5,39,0,4,6,4,12,7,6,6,50,0,0,3,8,16,13,16,4,51,0,0,3,5,6,6,0,0,25,0,0,5,4,12,7,3,6,37,0,0,0,6,4,5,3,3,19,0,0,0,10,15,18,6,4,50,0,0,3,0,0,7,0,0,10,0,0,0,8,6,8,6,0,33,0,0,0,0,4,0,0,3,16,5,6,35,70,83,136,93,46,467,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,4,0,15,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,12,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,21,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,7,0,0
509011228,0,0,0,0,0,12,0,0,29,0,0,0,0,6,0,4,0,7,0,0,0,0,0,4,7,3,16,0,0,0,4,7,0,0,0,16,0,0,0,0,0,10,10,0,24,0,0,0,10,11,3,6,0,39,0,0,9,5,11,7,3,5,41,0,0,8,13,8,9,0,9,46,0,0,11,4,8,14,11,0,46,0,0,6,10,16,12,14,0,50,0,0,0,6,11,14,5,0,41,0,0,3,8,5,5,7,4,30,0,0,0,5,10,9,7,0,29,0,0,0,0,6,0,3,0,14,0,0,0,0,4,5,3,0,16,0,0,0,0,0,0,0,0,3,0,6,36,73,106,114,84,23,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,11,0,0,0,3,3,6,4,0,15,0,0,0,0,5,3,0,0,10,0,0
509011229,0,0,5,8,4,7,9,0,33,0,0,0,0,4,0,0,0,8,0,0,4,0,6,3,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,4,8,5,0,0,17,0,0,7,3,11,4,8,0,33,0,0,8,6,7,11,8,0,42,0,3,0,7,8,7,3,0,38,0,6,13,27,13,17,8,0,87,0,4,10,15,7,13,9,0,55,0,0,10,23,18,10,6,4,71,0,0,5,6,21,8,4,4,42,0,0,9,18,23,17,4,0,79,0,0,5,9,11,6,4,0,40,0,0,0,8,14,9,4,0,30,0,0,0,0,0,5,0,0,6,4,15,83,139,144,119,75,14,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0
509011230,0,0,0,0,3,4,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,8,0,0,4,0,0,0,3,0,19,0,0,6,11,3,9,0,0,28,0,4,5,8,9,17,0,0,49,0,0,3,6,4,10,0,5,31,0,0,3,4,18,9,4,0,45,0,0,3,6,0,12,4,0,28,0,3,0,3,18,20,3,0,54,0,0,0,4,11,4,0,0,15,0,0,0,0,8,4,0,0,16,0,0,0,0,0,0,0,0,8,0,12,33,58,82,93,31,16,329,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0
509011231,0,0,3,3,5,3,3,0,22,0,0,0,5,0,0,3,0,6,0,0,0,0,8,0,3,3,19,0,0,6,0,3,6,0,0,26,0,0,5,8,4,7,6,0,31,0,0,3,6,0,7,7,11,32,0,3,3,8,5,18,15,3,61,0,0,10,12,16,20,14,5,80,0,0,9,13,17,24,16,0,100,0,3,4,16,16,15,8,5,65,0,0,9,8,14,18,11,3,60,0,0,6,16,20,15,9,0,64,0,4,3,20,20,29,12,0,84,0,0,0,0,14,13,5,0,36,0,0,0,15,22,15,11,6,70,0,0,0,5,0,10,5,6,20,0,18,69,156,168,198,130,46,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,9,0,11,0,0,0,0,0,6,0,3,15,0,0,0,4,3,0,0,0,11,0,0,5,0,3,0,0,0,12,0,0,0,0,6,3,0,0,6,0,0,0,5,3,4,4,0,14,0,0,0,6,0,6,0,0,9,0,0,0,3,0,4,0,0,14,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,23,27,23,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
509011233,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,5,0,6,0,0,0,3,4,4,0,0,16,0,0,4,0,3,4,7,0,31,0,0,0,0,9,7,7,3,33,0,0,8,8,5,10,0,0,31,0,0,3,7,12,4,0,0,34,0,0,0,11,12,13,0,0,37,0,0,10,23,35,23,3,0,99,0,0,0,3,5,8,0,0,10,0,0,0,3,0,9,0,0,20,0,0,4,0,0,0,0,0,7,0,3,37,64,96,80,42,9,336,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,7,0,0
509011234,0,0,0,0,10,5,0,3,20,0,0,0,0,0,4,3,0,13,0,0,0,0,0,3,6,5,19,0,0,8,3,3,7,6,0,27,0,0,0,3,6,8,4,0,26,0,0,3,3,10,8,11,3,38,0,0,0,9,4,0,4,8,32,0,3,4,6,13,11,20,4,63,0,0,12,11,9,16,11,0,60,0,0,4,10,12,4,14,3,46,0,0,5,7,8,8,9,0,35,0,0,3,11,14,11,3,5,45,0,0,0,9,17,26,12,0,60,0,0,3,5,4,3,0,0,22,0,0,7,4,6,10,5,0,34,0,0,0,0,3,5,0,3,12,0,6,57,78,122,135,112,40,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
