POW_SA2_CODE_2021,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Afghanistan_E,M_Afghanistan_OM_IE,M_Afghanistan_OM_UIE,M_Afghanistan_CFW,M_Afghanistan_ES_NS,M_Afghanistan_Tot,M_Bangladesh_E,M_Bangladesh_OM_IE,M_Bangladesh_OM_UIE,M_Bangladesh_CFW,M_Bangladesh_ES_NS,M_Bangladesh_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Nepal_E,M_Nepal_OM_IE,M_Nepal_OM_UIE,M_Nepal_CFW,M_Nepal_ES_NS,M_Nepal_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Taiwan_E,M_Taiwan_OM_IE,M_Taiwan_OM_UIE,M_Taiwan_CFW,M_Taiwan_ES_NS,M_Taiwan_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE
501031020,448,91,164,67,19,794,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,17,4,5,6,0,32,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,43,9,14,10,0,79,0,0
502011021,96,22,60,7,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,21,0,0,51,0,0
502011022,289,58,82,12,6,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,15,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,15,0,10,0,0,25,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,42,16,21,0,3,80,0,0
502011023,1003,100,106,11,9,1231,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,23,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,11,0,0,0,0,0,0,7,0,5,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,58,6,3,0,0,70,0,0,0,0,0,3,30,0,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,3,32,9,4,0,0,47,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,200,36,12,9,0,251,9,0
502011024,398,68,112,16,10,602,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,5,3,0,0,36,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,6,3,0,0,32,0,0,0,0,0,0,16,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,19,4,7,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,21,42,3,0,169,0,0
502011025,1990,173,166,22,11,2361,6,5,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,10,6,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,8,87,13,9,0,0,106,14,0,3,0,0,17,5,0,0,0,0,8,0,0,0,0,0,3,23,3,4,0,0,29,10,0,0,0,0,12,3,0,0,0,0,5,5,4,4,0,0,16,0,0,0,0,0,0,17,3,0,0,0,26,15,0,0,0,0,13,5,4,0,0,0,12,140,8,6,0,0,158,10,0,0,0,0,16,53,3,5,3,0,62,3,0,0,0,0,3,9,3,0,0,0,11,60,9,4,0,0,78,5,0,0,0,0,9,3,0,0,0,0,3,5,0,0,0,0,8,459,41,53,3,3,564,18,0
502011026,150,45,39,7,4,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,0,36,0,0
502011027,444,56,81,11,11,592,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,28,11,0,0,0,41,0,0,0,0,0,3,20,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,22,7,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,119,15,46,4,0,186,0,0
502011028,167,22,46,4,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,13,0,5,0,0,18,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,9,17,0,0,67,0,0
502011029,1865,87,117,44,14,2124,0,0,0,0,0,0,5,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,38,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,17,5,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,21,0,4,0,0,23,4,0,0,0,0,4,8,0,0,0,0,5,104,7,5,0,4,117,4,0,0,0,0,4,48,0,0,0,0,48,5,0,0,0,0,5,7,0,0,0,0,6,55,4,6,0,0,67,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,273,10,20,6,5,312,10,0
503011030,252,76,58,10,3,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,10,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,15,5,3,0,0,20,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,3,0,0,0,3,7,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,13,0,0,54,3,4
503011031,1048,191,110,14,5,1369,3,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,3,28,10,0,4,0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,12,66,3,0,0,0,73,17,0,0,0,0,20,3,3,0,5,0,10,0,0,0,0,0,0,22,4,3,0,0,27,16,3,0,0,0,17,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,33,5,0,0,0,42,13,0,0,0,0,13,3,0,0,0,0,5,29,7,4,0,3,44,5,0,0,0,0,5,13,0,0,0,0,13,0,0,3,0,0,5,17,3,0,4,0,25,38,16,9,0,0,55,16,0,0,0,0,17,11,0,0,0,0,14,0,0,0,0,0,0,151,38,18,0,0,207,11,0
503011032,446,172,86,27,0,732,6,0,4,0,0,12,0,0,0,0,0,0,3,0,0,0,0,6,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,18,6,0,0,0,25,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,12,15,0,3,0,0,22,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,17,7,0,0,0,18,12,0,0,0,0,12,0,0,0,0,0,4,19,4,3,0,0,26,4,0,0,0,0,4,13,0,3,0,0,12,6,0,0,0,0,0,5,0,0,0,0,5,16,7,4,0,0,30,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,6,82,28,22,3,0,130,3,5
503011033,303,90,58,8,0,459,10,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,5,3,9,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,3,0,0,0,6,17,0,0,0,0,19,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,17,0,8,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,11,4,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,39,20,10,5,0,69,5,0
503011034,562,134,98,20,4,820,0,0,0,0,0,0,5,0,0,0,0,5,3,5,0,0,0,9,14,0,4,4,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,4,41,3,0,0,0,48,3,3,0,0,0,8,0,0,0,0,0,7,0,3,0,0,0,3,7,4,0,0,0,10,4,4,0,0,0,12,5,0,0,0,0,4,4,0,6,0,0,7,0,0,0,0,0,0,5,3,0,0,0,15,10,0,0,0,0,10,4,0,0,0,0,4,21,4,3,0,0,28,5,0,0,0,0,6,18,0,0,0,0,24,0,0,3,0,0,6,10,0,0,0,0,10,27,9,8,0,0,36,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,98,21,27,4,0,146,4,0
503011035,3580,363,234,41,12,4221,14,0,5,0,0,13,22,0,0,0,0,26,35,8,4,0,0,47,162,8,8,0,0,180,16,0,0,0,0,10,25,0,0,0,0,25,0,0,0,0,0,0,57,0,3,0,0,62,11,0,7,0,0,9,61,7,5,4,0,68,373,8,4,0,3,393,51,4,0,0,0,58,45,3,5,0,0,52,9,0,0,0,0,13,92,5,0,0,0,95,60,6,5,0,0,76,12,0,0,0,0,15,24,3,0,0,0,28,0,0,0,0,0,5,199,20,12,0,4,236,38,0,0,0,0,38,24,7,0,0,0,33,146,12,17,0,0,181,46,0,3,0,0,49,72,0,0,0,0,72,20,0,0,0,0,26,129,4,5,0,0,141,185,23,13,0,0,218,60,3,7,0,0,74,17,0,0,0,0,19,23,3,0,0,0,26,832,66,54,8,6,965,75,10
503011036,1483,91,73,10,0,1657,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,9,14,3,5,0,0,26,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,0,11,6,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,8,62,3,3,0,0,64,11,0,0,0,0,11,8,4,0,0,0,11,0,0,0,0,0,4,20,5,0,0,0,23,19,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,6,3,0,0,24,11,0,0,0,0,11,4,0,0,0,0,3,50,3,3,0,0,56,10,0,0,0,0,10,8,0,0,0,0,9,6,0,0,0,0,11,11,0,3,0,0,5,65,6,0,0,0,72,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,225,24,23,0,0,271,23,0
503021037,153,7,5,3,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,23,0,0
503021038,2134,307,141,15,9,2597,10,0,0,0,0,11,9,0,0,0,0,9,14,0,0,0,0,18,40,3,3,7,0,51,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,12,5,0,0,0,0,0,13,0,0,0,0,18,115,9,0,0,0,133,18,0,0,0,0,24,11,0,5,0,0,20,0,4,0,0,0,4,44,5,3,0,0,61,59,13,3,5,0,78,9,0,0,0,0,9,13,0,0,0,0,15,0,0,0,0,0,0,67,3,6,0,0,76,13,5,0,0,0,21,9,0,0,0,0,11,81,12,3,0,0,97,17,0,0,0,0,17,24,0,0,0,0,24,9,4,3,0,0,12,38,3,0,0,0,45,94,21,3,0,0,120,36,0,0,0,0,35,6,0,0,0,0,6,24,0,0,0,0,28,378,43,30,0,0,451,18,3
503021039,983,207,170,18,6,1389,3,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,19,0,0,3,0,25,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,4,0,4,0,0,11,0,0,0,0,0,0,8,0,0,0,0,14,81,13,3,0,0,102,9,0,0,0,0,12,0,0,3,0,0,14,6,0,0,0,0,4,11,3,5,0,0,16,19,5,3,4,0,28,9,0,0,0,0,9,13,0,0,0,0,10,0,0,0,0,0,0,30,11,4,0,0,36,16,0,0,0,0,18,0,3,5,0,0,6,46,12,3,0,0,61,16,4,0,0,0,17,28,0,0,0,0,30,9,0,0,0,0,6,16,0,4,0,0,19,22,8,9,5,0,42,12,6,0,0,0,17,6,0,3,0,0,10,10,0,0,0,0,10,145,39,31,5,3,225,14,0
503021040,546,152,122,16,4,847,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,45,11,5,0,0,59,3,0,0,0,0,9,4,0,0,0,0,10,0,0,0,0,0,3,7,7,0,0,0,14,23,5,11,0,0,38,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,7,13,0,0,0,0,13,0,3,0,0,0,5,23,8,4,0,0,41,7,0,0,0,0,8,14,0,0,0,0,20,4,0,0,0,0,0,9,0,0,0,0,7,10,0,6,0,0,20,5,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,59,26,20,0,0,106,0,0
503021042,4267,757,334,33,21,5420,20,0,0,0,0,19,15,0,0,0,0,16,25,7,3,0,0,43,71,11,8,0,0,83,9,0,3,0,0,13,8,0,0,0,0,11,3,0,0,0,0,3,38,7,0,0,0,45,3,0,5,0,0,13,36,4,4,0,0,42,277,30,15,0,6,324,68,7,0,0,0,74,36,7,5,0,0,47,12,0,3,0,0,12,117,10,7,0,0,138,48,10,0,5,0,62,18,0,4,0,0,19,23,6,4,0,0,30,3,4,0,0,0,6,161,13,12,3,0,189,38,0,0,0,0,43,29,0,0,0,0,31,228,25,20,3,0,276,28,5,0,0,0,35,87,0,0,0,0,87,17,5,4,0,0,23,85,0,10,0,0,95,212,32,17,0,0,267,48,6,3,0,0,58,11,0,0,0,0,12,19,0,0,0,0,20,797,104,71,4,4,990,50,13
503021043,1531,304,222,12,8,2075,11,0,0,0,0,14,9,0,0,0,0,11,10,0,0,0,0,17,33,9,0,0,0,41,3,0,0,0,0,5,6,0,0,0,0,8,0,0,0,0,0,0,3,4,5,0,0,13,0,0,0,0,0,0,12,0,5,0,0,12,127,19,16,0,0,161,24,0,0,0,0,24,11,5,0,0,0,15,3,0,0,0,0,4,41,8,6,3,0,61,13,4,10,0,0,23,3,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,63,8,7,0,0,75,20,3,0,0,0,25,5,0,0,0,0,6,77,13,13,0,0,106,9,0,0,0,0,13,62,3,0,0,0,66,8,4,3,0,0,14,33,3,3,0,0,36,69,19,10,0,0,103,18,3,0,0,0,23,4,0,0,0,0,6,3,0,5,0,0,8,298,61,41,4,4,410,21,0
503021295,4912,197,84,13,6,5214,3,0,0,0,0,7,31,0,0,0,0,33,25,0,0,0,0,25,108,11,8,0,0,132,8,0,0,0,0,9,14,0,0,0,0,17,11,0,0,0,0,11,44,0,0,0,0,44,8,0,0,0,0,4,39,4,0,0,0,42,415,21,11,0,0,452,73,0,0,0,0,72,46,3,4,3,0,58,12,0,0,0,0,16,76,8,3,0,0,91,39,6,0,0,0,50,3,0,0,0,0,9,20,4,3,0,0,25,0,0,0,0,0,0,152,7,8,0,0,167,53,0,0,0,0,53,17,0,0,0,0,22,291,10,15,0,0,312,110,0,0,0,0,112,100,5,0,0,0,104,25,0,3,0,0,27,75,5,0,0,0,81,228,7,6,0,0,240,100,0,0,0,0,106,14,0,0,0,0,12,18,0,3,0,0,21,921,50,23,4,8,998,46,7
503021296,2023,288,190,25,9,2529,14,0,0,0,0,16,19,0,0,0,0,19,7,3,0,0,0,14,109,28,6,4,0,153,7,0,0,0,0,12,15,0,0,0,0,19,0,0,0,0,0,0,16,5,7,0,0,27,0,3,0,0,0,5,32,8,5,0,0,34,189,15,6,0,4,214,25,3,4,3,0,30,19,0,4,0,0,21,4,3,0,0,0,11,49,7,0,0,0,50,28,7,10,4,4,49,3,4,0,0,0,9,19,5,0,0,0,25,0,0,0,0,0,0,115,21,7,0,4,144,28,0,0,0,0,28,5,3,0,0,0,8,113,15,8,0,0,135,40,0,7,5,0,53,61,0,0,0,0,62,10,6,0,0,0,13,34,13,0,0,0,57,85,4,9,0,0,105,31,0,0,0,0,31,16,4,0,0,0,19,12,4,4,0,0,23,419,55,27,5,3,505,27,0
503021297,33613,1663,836,59,90,36266,68,5,3,0,0,81,179,4,0,0,0,187,312,20,3,0,0,338,874,68,21,7,4,972,89,0,0,0,0,93,92,8,9,0,0,104,57,0,0,0,0,57,292,20,7,0,0,320,28,5,10,0,0,37,320,18,6,4,0,348,3241,87,39,7,7,3388,571,19,5,3,0,600,405,22,14,0,0,431,54,4,5,0,3,56,759,40,14,0,3,818,317,27,8,4,4,359,264,17,4,0,3,284,228,21,5,0,0,263,31,0,4,0,0,36,1750,91,35,4,0,1884,269,4,3,0,0,277,230,11,5,0,0,248,1800,54,32,3,7,1900,515,20,6,0,0,542,779,5,3,0,0,786,185,0,3,0,0,189,700,37,15,0,3,751,2337,91,47,7,7,2487,518,18,0,0,0,534,95,12,4,0,0,109,117,5,0,3,0,123,8037,377,203,14,14,8647,442,14
504011044,1867,169,146,10,14,2201,19,5,0,0,0,25,15,0,0,0,0,11,3,0,0,0,0,3,59,5,5,0,0,69,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24,5,0,0,0,0,5,10,0,0,0,0,13,188,11,8,0,0,206,3,4,0,0,0,6,10,3,0,0,0,15,0,0,0,0,0,0,33,3,3,0,0,35,23,9,0,0,0,28,3,0,0,0,0,6,7,0,3,0,0,8,0,0,0,0,0,0,63,3,7,0,0,69,14,0,0,0,0,15,10,0,0,0,0,16,140,11,6,5,0,155,10,5,0,0,0,13,107,0,0,0,0,107,7,0,0,0,0,9,12,0,0,0,0,17,80,7,0,0,0,84,21,0,0,0,0,29,11,0,0,0,0,11,13,0,0,0,0,12,313,31,25,3,0,378,9,0
504011045,2362,421,262,29,18,3090,28,15,6,0,0,46,6,0,0,0,0,9,3,3,0,0,0,3,44,12,6,3,0,63,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,16,0,0,0,0,0,0,5,0,3,0,0,16,203,15,8,0,3,231,20,0,0,0,0,23,17,0,0,0,0,16,3,3,6,0,0,11,43,19,5,0,0,62,37,10,8,0,0,57,3,0,0,0,0,3,15,3,6,0,0,29,3,0,0,0,0,4,50,3,7,0,0,60,8,0,0,0,0,8,8,0,3,0,0,19,152,22,15,0,0,192,21,0,3,0,0,28,100,0,0,0,0,107,8,0,5,0,0,11,25,5,8,0,0,38,80,8,8,0,0,105,17,0,0,0,0,22,10,3,0,0,0,16,9,0,0,0,0,9,395,57,58,0,3,524,19,3
