POW_SA2_CODE_2021,Emp_15_19_HW_0,Emp_15_19_HW_1_19,Emp_15_19_HW_20_29,Emp_15_19_HW_30_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40_44,Emp_15_19_HW_45_49,Emp_15_19_HW_50mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_19,Emp_20_24_HW_20_29,Emp_20_24_HW_30_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40_44,Emp_20_24_HW_45_49,Emp_20_24_HW_50mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_19,Emp_25_29_HW_20_29,Emp_25_29_HW_30_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40_44,Emp_25_29_HW_45_49,Emp_25_29_HW_50mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_19,Emp_30_34_HW_20_29,Emp_30_34_HW_30_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40_44,Emp_30_34_HW_45_49,Emp_30_34_HW_50mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_19,Emp_35_39_HW_20_29,Emp_35_39_HW_30_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40_44,Emp_35_39_HW_45_49,Emp_35_39_HW_50mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_19,Emp_40_44_HW_20_29,Emp_40_44_HW_30_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40_44,Emp_40_44_HW_45_49,Emp_40_44_HW_50mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_19,Emp_45_49_HW_20_29,Emp_45_49_HW_30_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40_44,Emp_45_49_HW_45_49,Emp_45_49_HW_50mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_19,Emp_50_54_HW_20_29,Emp_50_54_HW_30_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40_44,Emp_50_54_HW_45_49,Emp_50_54_HW_50mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_19,Emp_55_59_HW_20_29,Emp_55_59_HW_30_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40_44,Emp_55_59_HW_45_49,Emp_55_59_HW_50mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_19,Emp_60_64_HW_20_29,Emp_60_64_HW_30_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40_44,Emp_60_64_HW_45_49,Emp_60_64_HW_50mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_19,Emp_65_69_HW_20_29,Emp_65_69_HW_30_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40_44,Emp_65_69_HW_45_49,Emp_65_69_HW_50mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_19,Emp_70_74_HW_20_29,Emp_70_74_HW_30_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40_44,Emp_70_74_HW_45_49,Emp_70_74_HW_50mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_19,Emp_75ov_HW_20_29,Emp_75ov_HW_30_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40_44,Emp_75ov_HW_45_49,Emp_75ov_HW_50mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_19,Emp_Tot_HW_20_29,Emp_Tot_HW_30_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40_44,Emp_Tot_HW_45_49,Emp_Tot_HW_50mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_19,OM_IEs_15_19_HW_20_29,OM_IEs_15_19_HW_30_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40_44,OM_IEs_15_19_HW_45_49,OM_IEs_15_19_HW_50mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_19,OM_IEs_20_24_HW_20_29,OM_IEs_20_24_HW_30_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40_44,OM_IEs_20_24_HW_45_49,OM_IEs_20_24_HW_50mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_19,OM_IEs_25_29_HW_20_29,OM_IEs_25_29_HW_30_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40_44,OM_IEs_25_29_HW_45_49,OM_IEs_25_29_HW_50mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_19,OM_IEs_30_34_HW_20_29,OM_IEs_30_34_HW_30_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40_44,OM_IEs_30_34_HW_45_49,OM_IEs_30_34_HW_50mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_19,OM_IEs_35_39_HW_20_29,OM_IEs_35_39_HW_30_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40_44,OM_IEs_35_39_HW_45_49,OM_IEs_35_39_HW_50mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_19,OM_IEs_40_44_HW_20_29,OM_IEs_40_44_HW_30_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40_44,OM_IEs_40_44_HW_45_49,OM_IEs_40_44_HW_50mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
501021011,8,31,13,5,45,44,19,15,4,181,15,31,28,20,100,129,48,75,4,452,18,27,19,22,81,110,44,84,9,411,6,29,26,22,74,93,52,96,14,423,14,32,37,26,90,88,47,78,6,420,5,25,13,22,66,107,35,79,5,356,10,29,30,24,83,116,35,84,6,416,14,10,20,21,105,112,51,74,7,418,20,20,33,29,75,84,28,55,3,348,20,29,25,26,64,72,25,40,3,301,4,20,14,5,18,16,14,4,0,98,0,8,8,4,0,6,0,3,0,32,0,11,3,0,0,5,0,0,0,13,140,291,258,229,803,985,400,688,60,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,4,0,4,0,10,0,0,0,3,0,6,0,13,0,20,0,5,0,0,0,4,0,14,0,21
501021012,14,220,42,10,15,9,0,3,3,325,10,37,34,28,36,14,3,6,9,174,6,27,28,17,33,35,0,3,5,153,13,43,41,21,24,36,8,10,0,200,13,46,41,24,26,24,4,9,0,186,7,27,35,29,34,23,12,16,0,175,5,38,33,17,25,41,7,13,4,184,8,23,34,34,28,29,5,11,0,173,10,29,33,17,33,12,9,8,0,155,12,22,35,15,9,17,3,10,0,117,3,10,12,4,3,0,0,0,0,39,0,12,3,0,5,0,0,0,0,15,0,4,0,0,0,0,0,0,0,3,91,531,374,222,272,231,62,84,26,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,3,3,0,0,0,19,0,0,0,4,3,0,0,4,0,6
501021014,11,83,16,15,28,30,10,20,7,220,10,27,23,16,83,72,22,88,5,340,14,42,29,19,101,88,26,117,9,448,8,32,30,19,82,117,43,129,0,467,8,37,36,31,76,117,35,148,6,503,9,38,45,13,65,104,37,144,10,459,20,27,35,18,69,97,35,134,11,445,19,40,39,23,57,78,27,115,6,404,20,32,27,20,62,74,17,124,5,377,17,31,18,17,44,57,24,92,7,296,13,23,7,3,11,20,13,25,7,119,4,8,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,7,158,426,304,208,679,850,293,1131,66,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4,0,14,0,19,0,3,0,3,0,3,0,4,0,23
501021015,15,181,44,23,38,46,11,33,10,405,17,48,33,32,95,84,45,71,11,428,22,33,34,26,105,96,35,68,6,423,21,46,38,17,69,99,41,89,3,425,20,37,35,28,97,88,45,96,10,457,12,35,40,39,88,98,43,96,7,464,18,25,46,31,85,99,44,84,5,435,18,22,53,22,83,131,51,114,0,490,31,32,35,30,93,85,56,83,6,456,41,43,24,25,59,54,27,67,5,342,8,22,19,8,15,23,14,27,0,128,6,12,0,5,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,6,223,539,415,280,827,911,409,824,62,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,5,5,0,19,0,0,0,0,3,9,0,4,0,16,0,0,0,0,7,3,0,10,0,22
501021016,3,25,12,0,7,14,8,12,0,81,3,10,14,12,51,19,7,42,8,173,3,7,13,19,43,40,12,29,8,174,11,16,9,7,31,31,17,31,7,163,3,22,15,6,49,32,26,45,10,211,17,9,9,16,64,36,17,36,6,213,11,16,11,19,85,39,41,50,4,277,17,21,17,10,80,33,39,63,0,275,24,13,26,15,77,19,42,43,0,258,18,23,13,4,40,15,18,31,0,166,8,10,4,0,4,4,0,17,0,51,0,6,0,0,0,0,0,0,4,8,0,6,0,0,0,0,0,0,6,3,118,184,151,112,532,290,225,404,48,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,0,0,3,0,10
501021251,11,128,13,6,10,4,0,0,0,187,5,15,13,3,19,6,0,8,3,81,0,14,13,9,18,10,4,14,3,86,3,10,13,11,22,13,3,7,0,85,5,21,12,11,18,17,3,15,0,104,0,15,20,13,15,12,4,13,3,97,3,17,16,9,30,24,5,16,6,127,3,8,15,23,19,17,3,14,3,102,3,15,12,10,22,10,8,3,3,82,0,13,10,4,11,5,7,6,0,62,0,13,8,3,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,36,263,148,101,194,134,42,92,19,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,6,3,4,0,11
501021252,0,8,0,0,3,6,4,0,0,36,0,3,12,0,15,8,0,4,0,44,0,5,5,5,14,5,3,3,0,37,9,7,4,0,0,15,10,9,0,43,5,7,5,4,7,6,0,6,0,43,0,7,8,5,9,11,9,16,0,68,0,7,3,4,5,17,8,15,0,61,0,5,5,7,9,16,3,13,0,53,4,3,4,7,9,5,7,6,0,48,0,5,0,8,6,4,3,3,0,34,0,4,0,3,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,62,52,39,91,94,43,86,8,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,3,0,7
501021253,42,453,107,43,92,69,14,13,20,855,46,138,127,95,251,159,51,42,22,935,48,109,126,61,278,210,38,62,17,952,60,150,155,87,241,190,47,77,15,1021,47,172,179,110,217,175,51,74,14,1044,38,132,169,110,210,216,61,102,15,1063,40,128,168,114,258,198,78,103,12,1094,36,115,166,104,277,189,77,139,7,1116,47,87,124,94,244,145,58,86,7,884,51,86,104,95,146,95,32,73,0,694,24,80,47,32,37,20,10,21,0,280,0,39,9,7,0,16,0,0,0,78,0,18,3,0,4,0,0,0,0,32,466,1714,1482,944,2276,1689,521,800,133,10027,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,4,0,11,0,4,6,3,3,3,5,3,0,32,0,3,6,5,3,10,10,17,0,56,0,0,3,7,6,14,4,27,0,79
501021254,0,22,4,0,5,4,0,0,0,42,0,10,10,0,14,6,0,0,0,37,0,4,3,4,6,11,0,4,0,35,0,9,3,6,15,4,0,4,0,48,0,3,9,6,3,3,0,3,0,35,0,12,6,6,11,4,3,0,0,45,0,6,8,5,19,7,0,4,0,54,3,9,9,7,7,11,3,9,0,45,5,7,10,7,5,3,0,3,0,42,7,4,3,3,4,4,0,0,0,24,0,8,9,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,84,75,47,91,51,13,38,6,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,8,55,12,3,11,11,5,7,6,122,17,13,15,8,30,41,9,32,6,165,8,10,10,11,12,34,11,50,4,151,16,17,18,9,22,31,11,50,0,173,8,25,11,17,18,40,7,58,0,181,7,20,24,9,33,37,15,56,7,201,17,13,31,19,32,40,15,70,0,241,15,22,22,15,37,39,17,63,3,230,12,21,39,19,31,38,17,41,6,232,13,33,30,16,27,33,8,41,6,215,9,21,11,6,13,10,3,19,0,86,0,15,8,4,4,0,0,0,0,27,0,5,3,0,0,0,0,0,0,8,121,283,236,128,272,346,121,492,41,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,6,0,0,11,0,20,0,0,0,0,0,6,0,7,0,15
501031018,0,64,9,11,17,7,0,3,4,116,3,5,11,15,18,23,9,3,0,91,0,13,4,11,13,15,9,14,0,85,6,12,14,12,25,33,4,18,0,122,3,26,13,8,17,19,7,21,0,123,4,18,12,9,14,20,11,24,0,118,9,27,11,15,17,27,6,19,0,137,13,16,20,13,18,17,6,15,0,126,10,17,15,12,17,16,8,19,0,120,6,28,13,14,20,23,5,17,0,133,5,11,7,3,8,8,0,4,0,49,0,14,4,6,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,9,60,257,147,134,192,196,66,173,19,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,4,3,0,0,6,0,17,0,0,0,0,0,0,0,8,0,16
501031019,0,84,19,20,27,32,10,6,8,210,13,12,20,18,35,47,19,26,6,195,12,23,14,19,39,43,10,28,8,197,13,24,22,20,28,40,8,21,3,181,12,20,32,14,38,36,9,22,4,194,7,23,21,22,30,42,14,28,5,194,6,27,35,29,52,47,17,43,0,244,7,19,32,38,46,49,11,21,3,228,16,30,31,20,58,55,19,34,7,265,20,22,41,25,46,34,15,22,0,228,4,19,11,7,8,15,9,10,3,89,0,10,0,0,0,0,0,0,0,14,0,4,3,5,0,0,0,0,0,16,119,314,280,239,408,455,132,260,47,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,7,0,7,0,17,0,4,0,0,3,9,0,12,0,22
501031020,5,44,9,8,14,15,3,4,4,107,5,10,3,6,19,19,0,12,0,74,5,11,8,14,25,22,7,4,4,106,4,22,17,11,21,21,6,11,0,106,4,13,13,10,30,19,14,9,0,106,4,21,14,13,15,30,8,13,0,114,3,13,12,21,22,23,10,15,0,121,5,28,18,21,22,31,9,10,6,141,13,42,24,14,21,33,4,15,0,165,7,33,22,0,16,15,5,8,0,118,12,21,12,11,7,6,0,4,0,74,0,9,3,0,5,3,0,3,0,18,0,0,4,0,0,0,0,0,0,0,66,263,156,114,221,242,67,105,18,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,8,0,13
502011021,0,13,0,0,3,4,0,4,0,26,0,10,3,10,3,13,4,4,0,42,6,0,7,0,4,7,3,3,0,37,0,8,4,4,6,8,3,5,0,41,0,10,9,6,7,11,7,0,0,55,7,6,4,8,8,9,9,7,0,45,0,3,7,5,10,5,4,10,0,44,4,10,12,0,8,8,4,4,0,40,0,7,4,10,11,3,3,0,0,38,0,8,10,6,3,0,0,0,0,23,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,83,65,53,63,61,37,33,7,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,9
502011022,12,185,33,16,19,9,4,0,6,270,3,49,36,31,25,24,4,3,4,178,3,26,23,12,24,8,7,3,6,114,6,24,22,12,9,11,0,6,5,86,6,18,21,13,19,4,5,5,0,92,0,24,16,8,9,18,5,9,4,97,3,20,20,14,19,17,0,14,0,112,0,16,15,21,20,8,9,18,0,112,3,18,20,11,16,11,11,9,4,100,6,23,14,8,9,10,4,3,0,83,0,8,0,3,0,0,0,3,0,23,0,7,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,7,54,420,231,146,172,122,38,72,30,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,0,10,0,5,3,0,0,7,0,5,0,19,0,0,0,0,3,0,0,4,0,17
502011023,5,132,36,15,34,29,4,8,3,270,8,82,52,34,82,67,21,12,5,372,22,41,59,38,89,77,26,28,11,387,37,73,76,35,65,66,24,40,10,416,27,68,76,45,83,67,18,31,3,419,16,45,71,60,90,73,25,17,4,409,14,51,72,55,101,84,26,32,4,440,21,41,97,66,106,83,21,44,9,480,34,46,78,61,100,66,19,35,0,442,28,40,62,58,62,35,16,14,0,321,10,33,29,17,26,12,0,10,5,140,0,19,6,5,5,5,0,4,0,42,0,10,0,0,0,0,0,0,0,17,214,691,717,471,851,669,202,278,55,4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,3,0,15,0,4,0,4,0,5,5,10,0,29,0,0,8,0,0,5,0,8,0,21
502011024,9,205,42,16,23,9,0,0,7,316,12,85,71,47,46,12,3,9,4,294,14,48,33,17,39,28,10,9,0,202,12,43,37,20,29,23,12,13,7,197,14,40,43,22,31,27,6,23,3,210,6,47,51,27,42,35,12,14,0,233,12,39,35,23,45,34,9,18,8,213,9,36,48,38,38,23,8,22,0,219,13,47,48,30,37,20,13,6,7,225,9,30,29,21,20,13,5,8,5,137,6,22,11,9,7,4,0,9,0,56,0,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,121,658,446,260,359,228,76,135,41,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,3,0,0,0,0,8,0,3,4,0,0,5,0,3,0,21,0,3,0,0,0,0,0,5,0,16
502011025,35,670,151,42,73,66,11,8,24,1067,35,319,225,101,226,128,33,31,27,1111,34,145,139,60,228,157,30,57,18,874,50,146,129,72,194,108,34,52,14,794,40,153,150,99,221,150,27,61,15,916,34,114,144,72,196,122,43,65,13,802,32,106,144,104,212,169,47,63,9,869,31,107,123,77,220,165,35,75,8,842,32,94,132,90,179,118,36,59,9,753,33,100,106,67,133,67,32,42,11,589,7,54,42,22,34,27,4,12,4,211,0,24,14,5,3,11,0,3,0,61,0,21,4,0,0,0,0,0,0,22,367,2041,1486,816,1924,1282,330,527,141,8909,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,7,0,0,5,0,25,0,0,0,3,8,12,4,8,0,34,0,5,6,0,10,11,4,5,0,45,0,0,4,0,11,14,5,21,0,56
502011026,5,51,10,4,3,0,0,5,0,81,4,13,9,6,4,16,0,3,0,53,3,11,6,3,4,12,4,4,3,44,0,12,0,0,5,0,6,7,0,28,0,10,14,5,9,10,0,3,0,47,0,8,8,8,4,10,0,8,0,51,0,10,6,7,6,13,0,7,0,48,0,4,6,3,17,11,4,0,0,39,0,8,3,4,8,9,3,6,0,40,4,10,0,5,5,7,0,0,0,25,0,0,3,0,0,0,0,3,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,129,69,40,72,87,21,37,9,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,11
502011027,9,289,47,14,18,9,0,8,3,398,12,76,37,32,50,33,10,10,9,267,11,36,38,15,44,39,13,19,10,225,10,51,45,25,38,43,16,27,3,250,12,38,45,15,43,32,16,15,3,218,6,40,38,25,43,38,7,28,0,236,12,28,48,37,43,38,18,29,4,269,4,33,43,36,48,50,7,25,0,242,9,20,33,21,37,21,13,22,7,173,10,27,14,21,24,25,7,10,0,138,5,16,11,11,4,6,3,0,0,51,0,8,3,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,4,95,662,409,252,387,338,115,198,37,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,9,0,4,4,0,4,0,0,3,0,16,0,0,4,0,3,9,0,10,0,26,0,5,0,0,0,6,0,10,0,26
502011028,0,6,4,3,5,0,0,0,0,25,4,9,18,7,6,6,6,0,0,60,4,13,15,8,7,15,8,11,0,78,10,15,20,11,22,24,8,7,0,112,6,14,32,10,23,18,10,15,0,125,3,11,23,13,24,23,0,13,3,110,4,11,19,14,32,18,10,7,6,133,4,13,30,6,37,26,7,11,0,139,4,13,29,20,15,19,5,13,0,119,4,16,23,19,14,19,4,6,0,101,0,11,10,6,0,0,0,3,0,30,0,3,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,49,138,215,119,182,174,60,89,14,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4
502011029,13,182,38,16,33,22,3,15,5,340,10,52,55,25,67,68,26,38,6,351,16,32,35,19,120,53,35,51,5,380,18,35,31,33,106,65,42,65,6,402,14,42,52,26,110,79,56,77,6,465,14,28,36,32,117,84,36,60,9,411,14,18,34,30,154,89,42,68,11,462,26,23,40,25,164,92,48,65,8,502,39,44,45,24,170,82,42,55,5,499,38,38,28,17,97,40,25,25,3,314,14,19,21,10,24,18,10,13,0,124,0,17,5,0,8,4,0,0,0,30,0,0,0,0,0,0,0,0,0,8,215,543,428,257,1174,704,367,541,65,4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,5,0,0,0,8,0,15,0,0,0,0,0,8,0,13,0,20,0,0,3,0,3,5,3,6,0,27
503011030,6,122,17,0,0,0,0,0,0,153,3,61,40,11,15,15,5,5,8,162,0,18,12,4,30,13,3,4,0,105,3,8,15,9,21,27,3,4,4,97,0,22,11,14,16,18,3,0,0,85,0,15,15,8,12,12,0,11,0,73,0,16,18,3,8,13,7,9,0,81,3,19,19,3,21,14,4,9,0,81,0,5,16,4,17,10,7,6,0,77,0,11,8,3,16,11,3,6,0,54,0,9,0,0,0,5,0,0,0,19,0,7,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,10,29,316,172,70,166,139,35,61,11,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,14,0,0,3,0,0,3,5,4,0,22
503011031,23,391,63,15,22,14,0,0,3,533,26,361,193,66,103,78,15,24,12,879,21,88,111,76,146,122,29,38,5,645,34,82,89,47,126,119,54,43,6,608,13,72,81,46,96,85,25,48,4,473,8,55,64,30,70,77,26,46,3,388,8,51,63,38,68,67,32,53,0,395,7,44,72,46,67,44,25,46,3,356,13,70,91,44,78,58,27,30,5,409,20,59,67,43,52,46,5,24,0,314,5,46,28,16,24,17,5,8,0,151,3,36,5,0,4,3,0,0,0,60,0,11,9,0,3,0,0,0,0,26,193,1362,947,478,864,726,250,369,49,5236,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,7,3,6,9,0,27,0,0,4,6,5,11,7,17,0,51,0,5,6,5,9,17,9,17,0,61
503011032,8,154,35,12,6,11,0,0,0,225,15,132,93,40,41,32,9,5,3,366,6,24,44,28,56,47,20,15,4,235,4,21,41,26,59,46,24,24,4,260,6,21,32,11,44,45,22,23,6,214,0,29,24,23,34,36,10,21,3,178,0,17,33,20,29,27,12,22,0,165,6,26,29,13,29,34,10,21,3,168,5,25,27,13,21,23,10,13,0,136,6,19,11,7,12,16,3,8,0,82,3,22,13,0,4,8,0,0,0,54,0,5,0,0,0,0,0,7,0,17,0,7,4,0,3,0,0,0,0,12,61,506,382,190,339,332,122,153,28,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,10,0,4,3,0,3,0,0,8,0,19,0,0,4,3,6,4,0,12,0,25,0,8,0,7,0,8,3,6,0,37
503011033,10,171,21,8,3,0,0,0,0,219,7,105,47,17,19,21,7,3,0,230,4,32,34,19,28,27,4,8,8,157,0,24,19,17,26,30,3,3,0,129,6,22,21,15,23,24,3,6,3,115,0,13,22,16,22,22,4,4,0,106,0,16,23,10,13,23,3,12,0,102,0,25,19,15,19,17,7,14,0,120,3,21,25,9,14,10,6,7,0,99,4,20,13,9,11,12,0,12,0,77,4,15,6,0,7,3,5,0,0,39,0,12,3,0,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,6,45,467,259,133,190,183,51,80,22,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,3,0,13,0,0,0,6,8,5,0,3,0,24,0,4,3,3,3,7,4,3,0,26
