POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
506031124,4,0,0,389,432,4,6,0,0,442,444,5,4,0,0,460,430,8,10,4,0,450,428,10,9,3,0,448,468,9,0,0,0,479,368,3,0,0,0,386,248,3,3,0,0,259,86,0,0,0,0,91,11,0,0,0,0,13,0,0,0,0,0,0,3509,45,51,11,3,3613,123,0,0,0,0,128,338,0,8,0,0,341,290,0,5,0,0,300,300,0,12,4,0,317,430,7,14,3,0,458,354,6,7,5,0,371,289,8,7,0,3,310,240,7,14,0,0,259,234,5,7,4,0,253,228,3,13,0,0,249,117,0,8,0,0,125,25,0,7,0,0,33,10,3,0,0,0,12,2982,43,107,20,8,3158,315,3,8,5,0,328,76,0,8,7,4,96,6888,91,169,34,17,7204,61,0,0,0,0,61,384,0,6,0,0,387,767,12,12,0,0,793,937,27,20,4,5,994,1022,31,25,0
506031125,5,0,0,46,17,3,5,0,0,22,28,0,0,0,0,29,35,7,5,0,0,46,25,3,0,0,0,30,30,9,3,0,0,45,20,0,6,0,0,33,13,0,6,0,0,22,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,236,24,25,8,0,298,127,0,0,0,0,127,69,0,5,0,0,75,36,0,6,0,0,44,40,6,3,4,0,55,43,0,13,0,0,56,44,0,13,0,0,59,38,9,9,0,0,48,32,4,7,0,0,44,40,5,14,4,0,66,37,0,6,0,0,47,18,0,4,0,0,27,3,0,0,0,0,6,3,0,0,0,0,7,527,35,85,7,0,651,32,0,4,0,0,35,12,0,0,0,0,22,813,57,112,25,0,1006,8,0,0,0,0,8,43,0,0,0,0,43,67,3,4,0,0,75,38,9,3,0,0,55,61,5,10,0
506031126,0,0,0,343,359,9,0,0,0,368,339,15,3,0,0,360,312,17,4,6,0,334,331,15,4,0,0,349,317,14,10,5,0,343,255,17,5,0,4,275,150,14,8,0,0,159,47,0,0,0,0,47,7,0,0,0,0,7,4,0,0,0,0,4,2723,104,34,14,5,2877,103,0,0,0,0,104,159,0,3,0,0,160,157,0,6,0,0,160,197,6,3,5,0,211,216,4,5,4,0,230,173,10,8,4,0,190,155,14,8,0,0,179,133,15,10,6,0,164,111,13,5,0,0,131,83,7,3,0,0,101,30,0,0,0,0,36,23,4,0,3,0,27,8,0,0,0,0,8,1546,82,47,28,6,1708,129,0,0,0,0,134,63,3,7,0,5,74,4456,192,88,37,14,4789,249,0,0,0,0,251,970,0,0,0,0,982,1321,20,15,0,3,1363,1445,80,20,6,3,1552,1564,99,24,3
506031127,5,3,0,385,264,8,7,0,0,284,222,14,6,3,0,254,202,14,8,4,0,223,236,3,9,0,0,250,246,10,8,4,0,269,225,6,3,0,0,231,139,3,8,0,0,147,43,0,5,0,0,45,3,0,3,0,0,12,0,0,0,0,0,0,2272,74,61,15,0,2422,608,0,0,0,0,612,671,0,3,0,0,677,301,3,8,5,0,317,265,10,19,0,0,290,273,10,13,4,0,306,222,6,8,3,0,244,194,6,11,4,0,216,176,3,7,0,0,191,160,6,6,0,0,170,145,15,4,6,0,168,61,0,3,5,0,79,26,0,0,0,0,25,12,0,0,0,0,12,3110,61,85,29,5,3297,253,0,0,0,3,259,89,3,3,8,5,101,5718,146,147,44,20,6082,82,0,0,0,0,82,510,4,13,0,0,522,648,12,18,3,3,679,605,33,30,4,3,678,525,48,34,4
506031128,0,0,0,44,35,4,4,0,0,42,31,3,0,0,0,33,42,12,4,0,0,49,41,0,3,0,0,45,28,6,7,0,0,38,44,4,0,0,0,46,26,0,3,0,0,32,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,325,34,22,3,0,382,102,0,0,0,0,102,83,0,0,0,0,83,45,0,6,0,0,58,47,0,5,6,0,59,76,0,15,3,0,94,46,5,7,0,0,62,58,0,14,0,0,76,58,4,20,0,0,80,41,0,9,0,0,57,51,5,7,0,0,66,23,0,5,0,0,32,10,0,0,3,0,12,0,0,0,0,0,6,640,28,94,16,0,772,45,5,0,0,0,41,13,0,0,0,0,15,1015,60,115,22,0,1218,9,0,0,0,0,9,52,5,0,0,0,58,73,3,7,0,0,86,73,11,11,4,0,98,60,22,8,3
506031129,0,0,0,42,27,0,3,0,0,32,22,7,8,0,0,36,33,0,5,0,0,43,39,0,3,0,0,47,38,5,7,0,0,51,30,6,3,0,0,32,21,3,6,0,0,25,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,282,28,30,3,3,350,141,0,4,0,0,141,83,0,3,0,0,84,34,0,5,0,0,34,44,3,9,0,0,54,55,5,22,0,0,80,43,6,13,3,0,58,66,3,10,3,0,86,51,5,16,0,0,70,63,6,12,0,3,89,41,4,10,0,0,52,18,7,10,0,0,36,6,0,3,6,0,20,7,0,5,5,0,15,657,33,106,21,4,819,35,3,0,0,0,42,12,0,0,0,0,13,989,63,138,24,6,1221,5,0,0,0,0,5,37,0,5,0,0,41,53,0,0,0,0,60,50,7,3,0,0,60,48,10,14,0
506031130,0,0,0,365,345,7,0,0,0,359,336,13,0,0,0,357,306,12,3,0,0,322,313,15,10,0,0,340,306,23,4,0,0,339,244,13,16,7,0,275,138,8,0,0,5,153,55,4,4,0,0,61,12,3,0,4,0,15,3,0,0,0,0,3,2711,110,44,7,4,2884,29,0,0,0,0,29,93,0,0,0,0,93,120,4,3,0,0,132,167,6,12,0,0,180,151,13,4,0,0,170,163,8,4,3,0,176,122,8,0,6,0,139,124,7,6,0,0,144,116,16,3,4,0,141,68,7,8,5,0,89,43,8,4,0,4,56,8,5,0,7,0,19,3,4,0,0,0,9,1220,75,35,28,9,1372,173,4,8,0,0,184,77,4,7,4,7,93,4184,190,90,40,21,4532,364,0,0,0,3,363,1209,4,5,0,3,1226,1682,23,18,0,0,1728,1830,80,43,3,5,1954,1882,105,37,3
506031131,3,0,0,110,80,0,4,0,0,86,68,6,5,0,0,76,81,14,10,0,0,108,97,9,10,5,0,124,96,15,17,0,0,128,87,6,15,3,0,105,49,4,6,0,0,64,22,0,3,0,0,27,5,0,0,0,0,6,0,0,0,0,0,0,766,67,65,11,0,917,235,3,6,0,0,237,199,0,5,3,0,206,79,0,3,0,0,82,80,3,10,0,0,96,134,8,20,3,0,167,125,4,19,0,0,152,134,20,24,4,0,184,110,15,15,5,0,144,130,11,13,6,0,167,89,7,12,3,0,112,56,8,11,4,0,85,16,0,0,4,0,24,10,0,0,0,0,13,1410,83,133,41,0,1665,71,3,10,0,0,85,23,0,0,3,0,31,2265,154,211,56,6,2692,42,0,0,0,0,42,151,0,0,0,0,155,232,6,10,0,0,244,186,21,14,0,0,226,199,43,21,3
506041132,5,0,0,92,86,4,4,0,0,96,79,9,10,0,3,93,75,5,8,0,0,90,94,10,3,5,0,98,84,9,3,0,0,96,69,9,0,0,0,75,39,0,0,0,0,43,20,0,0,4,0,24,3,0,0,0,0,3,0,0,0,0,0,0,695,48,33,9,3,791,72,0,0,0,0,72,90,0,6,0,0,88,75,0,9,0,0,87,72,3,13,3,0,95,95,6,17,3,0,115,85,5,9,4,0,101,76,7,11,5,0,96,66,4,9,0,0,83,54,0,12,0,0,71,48,0,6,0,0,65,23,3,5,3,0,32,7,0,3,6,0,13,0,0,0,0,0,6,769,41,93,22,5,928,63,3,3,0,0,72,21,0,3,0,0,25,1554,90,134,33,6,1816,110,0,0,0,0,105,269,3,0,0,0,272,295,4,17,0,0,315,309,17,18,4,0,351,297,40,31,3
506041133,5,0,0,124,104,3,9,0,0,121,132,3,9,0,0,145,115,10,11,0,0,132,118,7,14,0,0,144,116,7,8,0,4,132,103,5,6,0,0,114,51,9,3,0,0,66,22,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,979,50,65,3,3,1097,107,0,3,0,0,113,124,0,4,0,0,136,84,0,7,0,0,99,104,9,9,0,0,122,95,12,20,5,0,136,86,12,18,5,0,121,76,6,21,4,0,110,73,6,16,0,0,102,54,7,10,0,0,75,29,0,11,3,0,44,29,0,7,0,0,38,6,0,0,0,0,9,8,0,3,0,0,10,886,55,142,28,8,1111,85,3,0,0,0,94,26,0,3,3,7,38,1975,107,203,31,11,2336,31,0,3,0,0,38,132,3,4,0,0,140,226,7,12,0,0,243,255,17,21,0,0,291,283,33,22,0
506041134,3,0,0,106,92,0,3,0,0,99,88,0,5,0,0,104,78,0,5,0,0,84,93,3,8,0,0,106,98,6,11,0,0,117,88,5,8,0,0,96,56,4,4,0,0,61,21,0,5,0,4,22,5,0,0,0,0,0,0,0,0,0,0,0,807,18,46,3,6,879,126,0,0,4,0,125,115,0,3,0,0,118,75,0,0,0,0,79,103,4,11,0,3,118,118,6,17,0,0,146,139,3,12,3,0,159,111,0,0,3,0,118,99,3,4,0,0,104,88,5,3,0,0,97,73,7,11,0,0,84,37,0,3,0,0,41,14,0,0,0,0,10,6,0,3,0,0,4,1086,31,77,10,4,1211,97,0,6,0,0,105,18,0,3,0,4,22,2008,47,130,10,10,2216,18,0,0,0,0,23,125,0,0,0,0,124,156,10,11,0,0,176,158,17,14,0,0,187,151,15,26,0
506041135,6,0,0,60,43,0,6,0,0,59,47,6,8,0,0,61,42,8,11,3,0,63,43,4,4,0,0,48,50,3,11,0,0,63,37,3,12,0,0,46,18,0,4,0,0,16,8,4,0,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,388,35,58,8,0,480,65,0,0,0,0,66,82,0,7,0,0,91,51,0,5,0,0,56,39,4,5,4,0,54,85,7,15,0,0,107,70,4,24,5,0,100,58,3,14,6,0,82,50,0,10,0,0,61,44,6,4,5,0,65,39,0,3,0,0,49,10,3,4,0,0,20,7,0,0,0,0,3,0,0,3,0,0,5,606,34,105,18,0,764,44,0,0,0,0,46,17,0,0,0,0,19,1048,73,163,25,10,1313,20,0,0,0,0,19,68,0,4,0,0,73,106,8,12,0,0,128,90,16,19,0,0,122,73,27,28,0
506041136,0,0,0,184,183,3,0,0,0,187,174,9,3,0,0,192,183,12,3,0,0,192,194,17,7,0,0,219,203,20,11,8,0,234,149,9,6,3,0,170,94,5,11,0,0,109,47,8,3,0,0,54,3,0,0,0,0,8,0,0,0,0,0,0,1596,78,46,13,4,1735,197,0,0,0,0,199,147,0,6,0,0,154,143,0,4,5,0,147,145,10,13,3,0,171,180,8,13,3,4,205,176,3,13,3,0,198,156,12,16,8,0,189,157,8,6,3,0,179,137,6,8,3,3,157,112,11,9,6,0,134,58,0,6,4,0,69,21,0,4,4,0,27,8,3,0,5,0,14,1636,74,93,43,9,1846,173,3,5,0,5,181,43,0,11,3,8,57,3440,160,149,55,22,3825,182,0,0,0,0,182,551,5,0,0,0,559,699,27,17,0,0,740,677,47,17,3,5,750,661,67,37,9
506041137,5,0,0,70,40,3,10,0,0,56,44,3,9,0,0,50,59,0,10,0,0,73,69,7,3,0,0,81,81,4,8,0,0,94,72,0,5,0,0,83,43,0,0,0,0,56,12,0,0,0,0,12,3,5,0,0,0,3,0,0,0,0,0,0,551,23,51,3,0,632,154,0,0,0,0,151,103,0,0,0,0,106,67,0,3,7,0,76,74,3,6,0,0,89,109,0,14,5,0,130,101,9,12,3,0,123,107,0,12,0,0,127,92,0,4,0,0,100,80,6,9,5,0,97,63,6,6,0,0,79,30,6,4,0,4,44,16,4,0,0,0,22,8,0,5,0,0,7,1000,34,84,31,4,1150,46,0,7,0,0,57,22,0,6,0,0,31,1624,59,144,30,5,1872,36,0,0,0,0,36,76,0,0,0,0,81,125,9,5,0,0,136,85,17,12,0,0,110,86,22,17,0
506051138,0,0,0,165,172,6,7,0,0,181,161,13,8,0,0,185,139,8,9,0,0,158,162,4,0,0,0,175,132,5,10,0,0,145,92,3,6,0,0,102,71,4,3,0,0,71,18,0,4,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,1235,45,53,6,3,1346,132,0,3,0,0,140,105,0,0,0,0,105,95,0,7,0,0,105,100,7,11,3,0,120,104,7,23,5,0,138,112,7,13,8,0,143,101,3,8,0,0,117,93,4,11,0,0,103,72,9,12,4,0,98,66,5,13,3,0,91,39,0,4,6,0,49,9,4,7,3,0,19,5,0,0,0,0,4,1037,42,114,35,4,1230,87,4,12,0,0,98,43,0,0,0,4,52,2400,92,170,43,10,2718,104,0,0,0,0,104,404,0,7,0,0,408,543,9,12,0,0,568,657,34,16,0,4,709,641,58,45,9
506051139,0,0,0,51,40,3,3,0,0,48,40,0,0,0,0,40,38,3,3,0,0,52,43,4,6,0,0,50,49,7,8,0,0,56,31,6,7,0,0,43,22,3,4,0,0,28,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,365,28,34,0,4,423,91,0,0,0,0,94,77,0,3,0,0,73,46,0,3,0,0,53,46,9,9,3,0,62,56,8,9,4,3,81,50,6,3,0,0,56,39,0,3,0,0,45,32,7,14,6,0,55,35,5,14,3,0,54,30,0,9,0,0,43,13,3,4,0,0,21,9,0,3,0,0,7,0,0,0,0,0,0,523,29,74,17,0,655,31,5,0,0,0,34,18,0,5,0,0,21,938,61,110,21,6,1131,34,0,0,0,0,34,98,0,4,0,0,101,116,6,11,0,0,135,138,19,11,0,0,171,126,17,17,0
506051140,0,0,0,72,60,5,3,0,0,64,53,5,12,0,0,76,61,11,4,0,0,76,64,14,7,3,0,91,84,12,13,5,0,110,70,13,12,0,4,97,49,8,5,0,0,63,16,5,0,3,0,27,3,3,0,0,0,9,0,0,0,0,0,0,593,80,68,17,3,759,151,0,4,0,0,154,117,4,6,0,0,123,63,6,8,0,0,69,68,0,12,4,0,85,104,9,12,5,0,125,84,7,20,0,0,116,101,10,22,4,5,132,85,5,23,0,0,113,88,14,17,3,0,123,73,11,22,3,0,105,25,5,6,5,0,50,14,3,3,5,0,34,4,0,0,5,0,12,970,65,159,42,4,1242,75,3,12,0,0,93,17,0,0,0,0,17,1654,145,238,59,12,2111,31,0,0,0,0,31,105,7,0,0,0,115,124,10,3,0,0,140,114,18,15,0,0,141,109,20,18,0
506051141,0,0,0,42,45,5,4,0,0,54,42,3,0,0,0,47,50,3,5,0,0,60,61,8,7,0,0,75,54,5,8,0,0,75,48,12,6,4,0,72,45,8,4,3,0,54,12,0,3,0,0,24,4,0,0,0,0,4,0,0,0,0,0,6,448,43,44,13,0,547,65,0,4,0,0,67,44,0,3,0,0,51,36,0,4,0,0,40,43,0,12,0,0,49,58,3,15,5,0,79,64,13,13,4,0,89,72,8,9,0,0,96,88,9,15,5,0,113,65,11,11,4,0,85,56,5,10,0,0,76,35,5,11,4,0,54,8,3,5,8,0,18,8,0,0,0,0,8,637,54,108,33,4,827,58,7,0,0,0,69,18,0,3,5,0,26,1161,101,160,43,9,1469,18,0,0,0,0,16,59,0,4,0,0,69,108,3,3,0,0,109,96,16,11,3,0,120,99,9,14,5
506061142,9,0,0,92,69,6,14,0,0,85,63,10,14,4,0,86,65,3,5,0,0,75,65,6,6,0,0,73,49,3,12,4,0,61,30,6,5,0,5,42,18,6,0,0,0,24,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,567,44,56,9,3,683,223,0,4,0,0,226,102,0,3,0,0,111,98,0,20,3,3,130,113,4,18,3,3,141,118,6,30,4,0,150,77,7,12,0,0,102,58,0,14,0,0,79,79,3,6,6,0,91,60,4,10,4,0,75,45,3,9,4,0,58,16,4,4,0,0,25,10,0,0,0,0,15,0,0,0,0,0,3,997,35,133,27,8,1205,82,0,0,0,0,83,28,0,4,0,0,31,1672,78,199,37,14,2002,68,0,0,0,0,66,148,0,3,0,0,153,163,12,12,0,0,195,132,25,41,0,0,207,122,26,35,6
506061143,0,0,0,49,32,0,3,0,0,49,36,0,0,0,0,42,34,6,0,0,0,40,40,8,7,0,0,56,35,10,6,4,0,53,26,10,8,0,0,44,9,3,0,0,0,16,0,6,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,304,40,36,11,0,390,29,0,0,0,0,29,32,0,4,0,0,33,18,0,0,0,0,27,28,8,5,3,0,40,36,5,5,4,0,52,32,9,4,7,0,47,24,3,10,8,0,47,29,6,7,7,0,44,22,4,6,0,0,35,22,6,9,5,0,39,8,0,3,4,0,20,4,0,0,0,0,4,0,0,0,0,0,0,275,46,66,36,0,418,36,3,3,0,0,44,11,0,6,0,4,14,620,82,113,51,5,871,43,0,0,0,0,43,118,0,4,0,0,121,136,3,10,3,0,147,142,11,19,0,0,170,113,17,8,0
506061144,0,0,0,12,19,0,0,0,0,17,11,0,0,0,0,14,13,7,3,0,0,21,18,5,7,0,0,24,9,5,4,0,0,16,17,0,3,0,0,22,14,5,5,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,120,21,36,4,3,184,22,0,0,0,0,26,26,0,0,0,0,21,14,0,0,6,0,17,14,0,4,4,0,19,14,0,4,5,0,21,21,0,12,0,0,29,13,3,0,5,0,16,15,0,14,0,0,33,13,0,0,0,0,20,18,4,6,0,0,23,3,0,3,0,0,7,6,0,3,4,0,12,0,0,0,0,0,4,167,19,49,24,0,262,15,5,0,3,0,27,4,6,4,5,0,12,313,43,83,40,3,486,13,0,0,0,0,13,31,0,4,0,0,34,27,5,12,0,0,39,42,0,11,3,0,50,37,0,6,5
506071145,3,0,0,123,112,4,10,0,0,126,60,8,4,0,0,75,67,10,14,3,0,90,65,12,9,0,0,88,76,4,11,0,0,100,55,5,10,0,0,70,36,3,3,0,0,47,14,0,4,0,0,27,5,0,0,0,0,4,0,0,0,0,0,0,701,56,71,10,0,834,94,0,0,0,0,91,161,0,0,0,0,165,99,0,11,0,0,102,98,6,9,0,0,116,100,0,10,0,0,117,74,3,21,0,0,99,81,0,11,0,0,95,88,9,14,0,0,102,75,3,17,0,0,97,55,6,6,0,0,71,34,3,8,0,0,45,13,6,0,0,0,16,5,0,3,0,0,10,972,46,103,12,3,1139,78,0,6,0,3,84,19,0,0,5,0,22,1768,101,182,24,11,2081,17,0,0,0,0,17,123,4,3,0,0,132,207,7,16,3,0,232,203,19,23,0,0,237,137,34,18,0
506071146,0,0,0,79,82,3,3,0,0,96,48,3,4,0,0,58,45,8,0,0,0,50,57,4,3,0,0,64,51,10,7,0,0,65,62,6,4,0,0,80,43,4,7,0,0,46,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,522,38,36,5,0,599,114,0,0,0,0,119,110,0,0,0,0,114,69,0,0,0,0,74,69,6,0,0,0,81,83,3,10,4,0,110,67,7,9,0,0,86,76,4,19,0,0,92,63,3,11,3,0,85,56,3,12,9,0,77,56,11,13,3,0,82,26,4,3,0,0,39,15,0,4,0,0,19,0,0,0,0,0,0,827,43,86,18,4,983,70,3,3,0,0,71,14,0,0,0,0,14,1424,87,127,26,10,1666,4,0,0,0,0,4,69,0,5,0,0,75,130,5,4,0,0,143,126,11,13,0,0,149,109,19,14,3
506071147,4,0,0,241,257,8,5,0,0,270,207,19,6,0,4,233,186,13,11,0,0,206,230,27,15,3,0,278,238,24,12,0,0,270,202,17,12,0,0,234,123,16,5,4,0,144,47,11,3,0,0,53,7,0,0,0,0,11,0,0,0,0,0,0,1867,138,58,12,5,2087,169,0,3,0,0,170,231,0,0,0,0,236,156,3,8,0,0,167,185,3,12,0,0,199,217,9,11,6,0,244,241,11,26,0,0,274,199,12,18,3,0,227,191,13,17,6,0,231,146,11,21,4,0,182,139,12,18,0,0,176,84,9,16,4,0,120,29,13,9,3,0,51,6,0,5,3,0,21,1998,95,159,36,6,2294,197,9,9,4,0,220,46,4,0,0,8,56,4112,246,229,46,16,4651,36,0,0,0,0,36,248,4,6,0,0,254,432,15,14,0,0,457,513,23,14,0,4,554,502,72,27,3
507011148,4,0,0,89,77,6,4,0,0,84,49,10,7,0,0,67,68,4,13,5,0,89,77,5,10,3,0,90,60,4,4,4,0,71,35,6,11,0,0,49,11,0,4,0,0,20,8,0,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,523,33,60,13,0,632,75,0,0,0,0,77,79,0,10,0,0,91,62,0,4,0,0,71,84,5,16,0,0,105,107,7,37,7,0,144,94,5,16,6,0,120,76,3,15,0,0,100,69,9,15,3,0,96,46,0,10,0,0,63,24,5,7,3,0,42,12,0,3,5,0,19,0,0,4,0,0,7,5,0,0,0,0,0,736,36,149,33,0,949,60,0,3,0,0,64,18,0,0,0,0,23,1339,64,211,45,4,1668,20,0,0,0,0,19,87,0,4,0,0,92,134,3,10,0,0,156,113,22,17,0,0,153,100,20,13,0
507011150,0,0,0,203,152,9,0,0,0,160,163,5,3,0,0,175,162,20,4,0,0,189,187,12,6,0,0,215,169,9,7,0,0,186,111,25,6,0,0,140,75,9,4,0,0,89,27,3,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,5,1380,104,33,4,6,1531,68,0,0,0,0,72,113,0,5,0,0,118,95,0,3,0,0,100,113,6,7,8,0,133,125,7,11,0,0,143,118,11,6,0,0,133,122,9,6,6,0,141,68,18,7,5,0,96,74,9,12,6,0,90,52,4,4,4,0,67,24,9,5,3,0,43,6,3,5,0,0,11,3,0,4,0,0,7,1000,63,67,34,4,1160,75,5,0,0,0,83,34,3,0,0,9,49,2488,171,107,38,20,2816,189,0,0,0,0,189,655,0,3,0,0,659,851,10,17,5,6,879,853,52,17,3,0,925,936,79,25,0
