POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
506031125,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,72,47,31,26,18,3,10,9,218,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,4,0,7,17,0,3,0,0,0,0,25,0,3,6,4,7,0,0,0,3,24,0,5,0,3,3,4,0,0,0,17,0,0,6,3,0,4,0,0,0,14,0,0,4,0,0,3,0,3,0,18,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,3,0,12
506031126,0,0,3,0,9,10,7,5,0,41,0,0,0,0,15,5,16,23,0,64,6,0,0,0,6,3,8,0,0,32,5,0,0,0,5,3,5,25,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,100,66,30,60,53,51,70,10,460,0,0,3,0,0,4,0,0,0,5,4,12,5,0,0,0,0,0,0,18,0,22,5,0,0,0,0,0,0,36,0,27,5,0,0,0,0,0,0,43,7,42,27,0,0,3,0,0,0,71,0,30,60,6,3,4,0,0,0,113,3,19,69,35,47,19,0,4,0,196,10,11,56,38,151,72,19,7,0,368,6,10,15,47,239,165,36,25,0,543,3,3,10,29,117,140,31,48,0,388,6,6,6,7,83,73,38,38,5,262,6,3,3,0,19,27,18,32,0,99
506031127,5,3,17,8,30,44,12,11,0,130,3,0,5,3,18,42,3,15,0,100,0,4,3,4,9,42,8,12,0,75,0,0,0,0,11,62,6,12,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,58,429,368,184,238,293,45,90,19,1718,0,0,0,0,0,0,0,0,0,3,6,15,0,0,0,0,0,0,0,26,0,21,4,0,0,0,0,0,0,30,5,21,6,0,4,0,0,0,7,38,0,15,17,4,0,0,0,0,0,43,4,25,34,9,3,3,0,0,6,92,8,13,44,14,15,11,0,0,0,105,10,17,32,27,51,28,6,5,0,165,17,11,23,22,108,43,0,8,4,224,9,0,3,20,126,43,9,14,0,225,0,0,4,4,55,18,5,8,0,100,4,3,0,0,22,14,0,6,0,53
506031128,0,0,0,4,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,79,81,60,60,24,4,3,5,319,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,12,0,3,6,0,0,0,0,0,0,7,0,5,12,0,0,0,0,0,0,19,3,11,7,0,0,0,0,0,0,17,0,9,6,0,10,0,0,0,0,35,0,3,0,3,7,4,0,0,0,29,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8
506031129,0,0,6,4,9,7,0,0,0,28,0,0,4,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,14,170,105,63,54,34,7,11,3,467,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,11,0,6,7,0,0,0,0,0,0,17,0,4,8,0,0,0,0,0,0,11,0,9,8,5,0,3,0,0,0,24,0,4,7,3,5,0,0,0,0,20,0,9,0,5,4,3,0,0,0,20,0,0,3,0,3,6,0,0,0,17,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
506031130,0,0,0,3,4,0,3,5,0,19,0,0,0,0,9,5,5,4,3,26,6,0,0,0,4,5,10,0,0,23,0,0,0,0,4,5,9,6,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,64,56,19,57,34,25,26,15,312,0,5,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,8,4,21,3,0,0,0,0,0,0,37,0,28,9,3,0,0,0,0,0,43,0,47,25,3,4,3,0,0,0,83,10,37,87,17,16,12,0,5,0,169,7,28,100,34,49,41,6,8,0,280,11,21,54,63,152,137,18,15,3,486,20,15,35,47,256,285,62,65,8,784,14,7,18,18,174,207,73,60,7,584,5,7,10,10,84,116,50,79,5,366,0,3,0,3,39,55,26,59,0,188
506031131,0,0,3,0,6,0,0,4,0,19,0,0,5,5,6,8,0,0,4,25,0,0,0,0,0,3,0,0,0,12,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,294,177,92,105,47,8,22,8,769,0,3,0,0,0,0,0,0,0,3,0,12,6,0,0,0,0,0,0,17,0,17,5,0,0,0,0,0,0,22,0,23,5,0,0,0,0,0,0,25,4,24,13,4,0,0,0,0,0,42,3,20,26,0,5,0,0,0,0,53,4,12,16,10,13,6,0,0,0,58,3,7,23,14,18,20,4,4,0,89,0,14,6,7,22,26,0,5,0,78,0,0,0,3,20,17,0,3,0,52,0,0,4,7,6,4,4,7,0,26,0,0,0,3,4,7,0,0,0,15
506041132,0,0,5,0,8,4,0,0,0,24,0,0,5,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,97,97,61,103,39,6,16,8,450,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,17,0,9,8,0,0,0,0,0,0,18,0,13,19,4,5,0,0,0,0,36,0,9,11,9,7,0,0,3,0,43,5,3,19,11,30,12,4,0,0,89,6,4,7,3,51,29,7,7,0,117,3,0,11,4,24,32,5,5,0,81,6,0,0,4,8,14,0,4,0,30,0,0,0,0,4,10,0,4,0,19
506041133,10,8,3,3,19,52,12,17,0,121,28,5,5,4,36,126,24,30,4,264,26,3,5,0,18,71,19,25,3,171,17,0,3,0,14,63,17,39,0,156,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,111,181,158,77,235,362,77,140,15,1367,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,17,0,17,4,0,0,0,0,0,0,25,0,8,7,0,0,0,0,0,0,11,0,14,15,6,6,5,0,0,0,37,0,5,22,6,5,10,0,0,0,47,0,4,4,4,20,7,3,0,0,48,0,3,7,6,39,22,0,4,0,92,4,0,0,7,22,14,0,10,0,52,0,0,0,3,0,9,0,0,0,26,0,0,0,0,3,0,0,0,0,7
506041134,0,0,9,7,23,13,0,6,0,63,0,0,3,3,20,17,3,7,0,55,0,0,0,0,8,7,5,0,4,21,0,0,0,0,0,13,8,0,0,28,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,35,168,218,123,191,100,21,49,8,920,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,8,5,0,0,0,0,0,0,9,0,13,4,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,10,0,9,22,0,3,0,0,0,0,38,3,7,18,10,3,0,0,5,0,45,0,0,6,6,8,3,0,0,0,33,0,3,5,5,31,16,3,7,0,64,0,0,4,5,22,7,3,3,0,48,5,0,0,0,9,3,3,5,0,21,0,0,5,0,0,0,0,0,0,6
506041135,0,0,5,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,108,95,40,73,16,3,19,3,369,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,11,0,17,5,0,0,0,0,0,0,20,0,5,10,0,0,0,0,0,0,15,0,9,13,0,3,0,0,0,0,25,0,11,10,3,0,4,0,3,0,33,0,0,0,8,9,6,3,0,0,33,0,7,6,4,15,8,0,0,0,36,0,3,5,0,9,0,0,0,0,15,0,4,0,3,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,5
506041136,10,0,6,13,30,9,9,7,0,90,8,3,7,8,23,24,5,3,0,73,3,0,0,5,3,9,3,3,0,28,3,0,0,0,9,11,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,48,167,211,142,165,101,32,49,17,929,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,12,3,21,3,0,0,0,0,0,0,29,0,16,4,0,0,0,0,0,0,28,0,22,19,0,0,0,0,0,0,42,3,33,47,10,8,3,0,0,0,107,0,12,48,24,27,17,0,4,0,127,4,12,29,22,48,33,3,0,0,158,4,9,9,14,75,71,20,13,0,217,5,9,10,7,62,48,16,13,0,160,4,4,0,3,33,35,7,15,0,104,0,4,3,5,15,7,5,7,0,47
506041137,0,0,5,0,6,5,4,0,0,20,0,0,0,0,0,3,0,3,0,16,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,159,124,75,73,32,9,28,8,524,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,22,0,16,10,6,0,0,0,0,0,29,0,4,8,0,0,0,0,0,0,18,0,9,10,7,6,7,0,0,0,37,0,8,4,11,17,3,0,0,0,46,0,0,0,6,22,9,0,0,0,35,0,6,0,6,18,8,6,0,0,38,0,6,0,0,6,3,0,0,0,13,0,0,0,0,0,3,5,3,0,10
506051138,0,3,4,7,12,5,5,7,0,37,0,0,0,0,6,8,5,13,0,31,0,0,0,0,5,3,0,0,0,19,5,0,0,0,3,25,6,11,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,17,133,92,59,102,75,23,42,15,548,0,3,0,0,4,0,0,0,0,6,0,8,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,15,0,19,4,0,0,0,0,0,0,22,0,17,4,0,0,0,0,0,0,27,4,13,21,4,4,0,0,0,4,48,5,9,25,11,12,14,3,5,0,92,0,9,19,25,48,52,9,7,0,171,6,7,12,21,80,80,13,5,5,236,0,4,4,11,54,67,25,16,0,183,4,3,0,5,26,39,23,15,0,117,0,3,5,3,13,24,4,19,0,68
506051139,0,0,0,0,11,0,0,0,0,24,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,79,86,48,76,20,11,15,8,354,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,0,8,7,0,0,0,0,0,0,15,0,9,9,5,0,0,0,0,0,24,0,3,9,6,5,0,0,0,0,25,0,7,6,7,8,7,0,0,0,40,0,4,5,0,14,10,0,4,0,42,0,0,9,0,13,17,3,11,0,50,0,0,0,8,3,5,4,7,0,26,0,3,0,3,3,0,3,0,0,11
506051140,0,0,0,0,5,3,4,0,0,21,0,0,0,0,9,3,3,0,0,19,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,173,106,77,87,34,16,18,0,542,0,8,0,3,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,17,0,13,5,0,0,0,0,0,0,24,0,12,8,0,0,3,0,0,0,19,0,15,15,9,4,3,0,0,0,46,0,9,21,8,0,5,0,0,0,51,4,7,17,8,11,6,0,0,0,59,0,15,7,8,30,9,0,0,0,65,0,0,0,8,19,9,3,5,0,47,0,0,4,0,13,0,0,0,0,31,0,3,0,0,4,7,0,0,0,17
506051141,0,0,0,3,6,3,0,0,0,17,0,0,0,0,3,0,0,0,0,10,0,0,0,0,6,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,140,89,58,63,19,10,16,5,426,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,11,0,8,3,0,0,0,0,0,0,13,0,8,4,0,0,0,0,0,0,16,0,6,8,0,0,0,0,0,0,13,0,13,7,0,5,0,0,0,0,27,3,0,10,3,6,6,4,0,0,33,0,9,6,3,12,0,0,0,0,34,0,0,12,4,21,12,0,5,0,52,0,0,4,0,8,9,0,0,0,24,3,3,3,4,6,7,3,0,0,34,0,3,3,0,3,5,0,0,0,16
506061142,0,0,9,3,6,7,0,4,0,25,0,0,4,0,4,3,0,4,0,12,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,170,157,99,131,36,9,21,16,652,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,16,0,8,3,0,0,0,0,0,0,17,0,9,8,0,0,0,0,0,0,17,0,9,16,0,0,0,0,0,0,34,0,13,17,5,7,3,0,0,0,51,0,4,6,10,11,3,0,0,0,30,0,7,6,9,3,7,0,0,0,34,0,0,0,3,4,4,0,0,0,9,0,7,0,0,0,3,0,3,0,12,0,0,0,0,0,0,4,0,0,9
506061143,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,12,6,3,0,19,3,0,0,0,0,15,0,3,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,27,26,12,15,46,5,18,0,158,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,10,0,13,6,0,0,0,0,0,0,20,0,10,12,0,0,0,0,0,0,28,0,5,4,7,7,3,0,0,0,32,0,3,0,0,3,5,0,0,0,22,4,4,4,6,10,12,0,0,0,38,0,0,6,3,10,13,0,4,0,39,0,3,0,0,0,10,0,0,0,17,0,5,0,0,0,0,0,6,0,11
506061144,0,0,0,0,0,7,0,0,0,11,3,0,0,0,0,29,0,9,0,44,6,0,0,0,3,12,8,7,0,32,7,0,0,0,0,12,7,6,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,20,10,18,63,11,22,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,3,7,0,5,0,0,0,0,8,0,0,4,0,0,0,0,0,0,12,0,8,6,0,0,4,0,0,0,17,0,4,3,0,0,8,0,0,0,16,3,0,3,0,3,5,0,0,0,14,0,0,4,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8
506071145,0,4,0,8,5,4,0,6,0,40,4,0,5,0,16,6,5,6,0,42,0,0,0,0,0,3,3,7,0,18,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,219,176,110,110,68,11,33,8,773,0,5,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,21,0,8,3,0,0,0,0,0,0,8,0,16,5,4,0,0,0,0,0,25,0,12,8,0,0,0,0,0,0,28,0,11,12,7,13,0,0,0,0,44,0,6,11,16,13,16,0,4,0,63,0,4,12,10,26,5,0,0,0,63,0,0,3,4,13,10,3,3,0,47,0,5,3,0,12,5,0,0,0,25,0,4,6,0,0,6,0,0,0,18
506071146,3,0,3,9,16,4,0,3,0,41,0,4,0,0,7,5,0,4,0,21,0,0,0,0,3,6,0,0,0,16,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,187,142,84,120,46,12,41,3,659,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,21,0,8,0,0,0,0,0,0,0,16,0,6,3,0,0,0,0,0,0,11,3,4,13,0,0,0,0,0,0,18,0,10,13,3,4,0,0,0,0,31,0,7,6,8,4,4,0,0,0,29,0,3,4,8,13,4,0,4,0,37,0,0,4,5,8,4,0,0,0,20,0,7,3,0,9,4,0,0,0,22,0,0,3,0,0,5,0,0,0,9
506071147,0,0,3,8,18,10,7,6,0,60,0,0,0,5,6,15,0,8,0,44,3,0,0,0,6,17,11,3,0,40,0,0,3,0,3,9,3,3,0,30,0,0,0,0,6,4,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,45,350,252,121,162,117,31,45,15,1131,0,3,3,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,11,0,23,0,0,0,0,0,0,0,23,0,25,5,0,0,0,0,0,0,37,0,19,10,0,0,0,0,0,0,37,7,28,42,7,6,0,0,0,0,94,3,31,56,16,14,3,0,0,0,119,0,20,43,30,35,23,0,0,5,159,5,7,27,27,74,45,4,4,0,195,9,10,8,15,63,33,12,9,0,155,3,11,8,10,51,40,5,9,0,140,4,5,7,3,29,20,3,5,0,73
507011148,0,0,3,3,7,0,0,4,0,27,0,0,0,5,10,0,0,6,0,21,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,23,123,143,73,121,39,4,28,11,574,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,16,3,0,0,0,0,0,0,22,3,10,7,0,0,0,0,0,0,20,0,3,12,0,3,0,0,0,0,20,0,4,8,11,6,4,0,4,0,33,0,4,5,4,7,6,0,0,0,32,0,6,4,3,13,4,0,0,0,29,0,0,0,0,6,0,0,3,0,11,0,5,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12
507011150,0,4,3,0,4,5,0,6,0,14,0,0,0,0,3,5,0,9,0,16,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,9,108,49,24,23,20,0,28,13,271,0,8,4,0,0,0,0,0,0,17,3,11,0,0,0,0,0,0,0,13,4,19,0,0,0,0,0,0,0,27,0,29,4,4,0,0,0,0,0,40,0,28,17,0,3,0,0,0,0,44,0,20,54,11,10,0,0,0,5,100,7,15,45,17,22,10,4,0,0,122,9,13,32,39,57,62,3,5,0,229,8,13,19,28,113,114,26,17,0,336,3,6,11,11,74,112,26,23,5,270,0,0,15,10,39,63,15,25,0,161,4,6,3,0,18,31,13,8,0,83
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
