POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
505031106,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,6,3,0,0,14,3,0,0,0,5,6,0,3,0,15,0,0,0,0,3,13,3,3,0,22,0,0,0,0,6,8,3,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,7,6,12,43,12,16,3,110
505031107,7,21,32,25,47,33,3,15,0,186,8,20,32,18,75,47,9,24,0,235,8,11,12,6,50,46,14,17,0,162,0,12,11,7,36,36,3,24,4,139,5,4,0,3,22,32,5,26,7,106,10,6,8,5,22,51,17,48,0,161,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,11,0,23,3,0,0,0,3,0,0,0,12,18,62,344,261,123,318,284,73,197,32,1686
505031255,6,24,30,31,50,31,10,17,3,200,0,15,22,21,61,61,8,19,5,215,5,7,10,9,38,31,24,22,0,143,5,4,8,14,24,39,16,15,3,131,6,6,5,3,15,35,12,25,3,113,10,5,0,8,25,42,19,47,0,155,0,0,0,0,3,9,0,13,0,30,0,7,0,7,0,8,3,16,0,43,3,6,3,3,4,0,0,0,8,21,62,340,261,153,276,288,99,186,30,1686
505031256,0,3,14,8,57,62,3,14,9,175,0,11,7,7,29,48,6,15,6,127,3,0,5,8,21,23,0,23,0,82,3,0,3,7,9,16,5,15,0,56,0,4,0,6,5,7,6,4,0,35,0,3,0,0,10,8,3,16,4,48,0,0,0,0,4,0,0,6,0,18,3,6,0,0,0,4,4,7,0,26,0,0,0,0,0,0,6,3,0,12,21,116,119,78,207,200,38,137,27,937
505031257,0,11,12,7,9,6,0,3,0,52,0,0,3,8,9,11,11,4,0,47,0,3,4,5,7,4,5,5,0,36,0,3,6,0,5,6,3,4,0,29,3,0,0,3,4,10,4,9,0,27,0,0,0,3,3,7,5,5,3,30,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,4,4,18,90,92,42,51,63,24,48,15,443
505031258,4,16,35,22,50,32,12,15,0,187,4,13,28,13,52,40,12,20,5,185,8,7,12,11,24,44,12,19,5,138,5,6,11,12,18,26,6,21,3,109,3,0,3,5,17,29,7,28,0,86,4,0,0,4,10,29,12,36,0,107,0,0,0,0,0,5,3,3,0,16,0,0,0,0,0,7,0,10,0,25,0,3,0,0,0,4,0,0,6,16,73,329,286,152,221,234,80,170,29,1569
505031303,12,30,40,35,100,90,11,19,3,341,7,20,35,41,100,122,40,56,3,423,6,13,17,12,57,87,22,52,0,279,3,11,13,21,43,71,22,58,4,245,0,8,8,9,28,56,20,61,0,188,13,9,7,9,19,67,33,99,4,258,0,0,0,0,4,12,0,29,0,49,0,8,0,6,0,20,8,38,0,82,3,0,0,3,3,8,0,0,13,29,76,447,326,199,451,613,174,449,45,2770
505031304,3,11,31,19,32,19,4,9,0,127,0,14,25,7,28,25,4,18,0,116,3,6,11,6,20,16,0,9,0,82,3,3,7,9,22,27,11,13,0,104,0,7,8,3,17,14,10,21,0,70,0,3,3,3,15,16,17,18,0,80,0,0,3,0,4,7,7,5,0,22,0,0,3,4,7,8,5,12,0,38,0,0,0,0,0,4,0,0,6,10,40,235,187,80,167,163,62,113,20,1070
505031305,57,125,284,243,907,639,136,162,29,2600,80,110,162,179,1065,971,261,339,28,3183,60,45,81,77,660,829,242,362,15,2382,53,40,53,64,372,701,241,469,12,2010,34,27,28,30,205,430,188,439,6,1387,64,28,43,57,265,478,250,747,14,1949,14,13,14,10,50,82,38,206,4,436,6,24,21,17,61,133,59,292,5,612,10,17,13,8,27,29,11,21,89,220,533,2008,1870,1136,4302,4828,1529,3255,265,19722
505031306,10,45,72,87,140,68,14,20,9,472,26,24,50,69,176,107,18,42,10,523,15,12,33,31,125,83,27,43,3,366,23,10,21,18,140,97,18,41,0,378,13,0,11,20,73,80,19,38,0,251,9,3,4,15,60,84,29,59,0,276,0,0,3,0,15,10,6,15,0,48,5,0,8,11,7,18,13,21,0,70,0,4,5,3,7,0,5,8,20,42,169,935,655,426,860,612,156,314,60,4193
506011110,34,63,101,111,247,102,27,39,3,741,25,41,69,100,306,164,56,59,13,838,22,20,36,53,215,161,53,71,8,632,22,8,18,25,143,128,49,86,10,506,25,14,12,20,93,115,38,68,3,380,22,8,11,18,103,139,57,96,3,459,3,0,3,11,3,17,5,15,0,57,4,5,11,8,12,19,16,20,0,84,0,6,0,4,12,6,0,0,20,49,283,1391,937,596,1358,970,322,496,104,6464
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,3,11,20,24,21,11,0,3,4,102,0,4,15,15,23,16,0,3,3,86,3,3,9,7,29,20,9,12,0,104,0,0,3,8,16,21,9,7,0,73,3,0,0,3,6,20,12,11,0,59,6,0,4,4,10,22,17,17,0,76,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,5,0,8,0,0,0,0,0,5,0,0,3,12,29,120,122,83,145,142,55,68,13,781
506011114,13,52,67,60,134,77,14,32,6,444,11,16,37,46,148,122,29,54,7,479,10,9,17,29,111,97,38,45,10,370,3,8,10,21,62,95,36,66,4,307,4,4,4,13,34,73,21,50,0,199,8,6,5,11,42,52,33,81,7,256,0,0,0,0,14,6,7,18,0,44,0,0,6,0,3,13,5,29,0,66,0,3,3,4,3,3,0,5,17,50,120,676,490,324,668,640,209,425,66,3623
506011115,19,36,58,73,54,26,3,10,9,292,18,25,59,69,71,80,11,24,11,367,25,12,44,78,67,65,12,21,7,322,30,6,36,60,65,78,9,36,4,322,15,3,10,28,59,72,13,26,0,228,33,12,14,22,92,98,28,54,0,350,0,0,4,6,9,15,0,9,0,45,4,5,6,13,8,50,3,25,0,116,0,3,4,0,3,0,0,0,17,29,178,311,384,399,461,513,88,208,55,2592
506011116,0,18,26,17,27,27,4,16,3,124,6,10,12,12,22,35,6,19,0,111,7,4,13,0,15,17,13,16,0,83,6,3,7,8,13,20,3,15,0,78,0,5,0,6,4,14,6,13,0,50,5,0,0,5,3,20,7,20,4,63,0,0,0,0,0,4,0,6,0,16,0,0,3,0,0,7,3,6,0,21,0,0,0,0,0,0,0,0,0,5,33,258,187,106,124,160,40,123,15,1051
506011117,12,4,24,15,28,20,6,5,3,117,4,9,11,17,43,23,8,6,8,121,0,7,12,12,20,20,3,9,0,76,3,0,0,6,11,13,11,11,0,62,0,0,6,3,7,15,10,21,0,55,6,0,0,0,3,18,11,20,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,4,6,0,0,0,0,15,38,232,171,118,144,128,51,75,20,972
506011307,11,25,39,35,75,37,6,7,0,234,0,15,22,27,67,45,10,16,0,193,4,6,14,15,46,35,18,14,0,144,5,0,5,10,22,34,17,29,0,133,0,0,3,7,25,26,15,26,0,96,0,6,5,7,24,46,29,58,3,171,0,0,0,3,7,10,0,7,0,28,0,0,4,0,7,7,0,5,0,24,0,0,0,0,0,0,0,0,9,13,64,464,302,171,312,278,98,171,23,1876
506011308,11,21,53,58,161,117,26,41,9,493,15,20,45,38,156,170,41,70,5,563,12,12,20,23,94,122,45,75,0,418,9,13,15,13,66,122,49,103,3,394,18,0,4,3,42,95,34,97,0,305,15,14,9,10,44,134,65,180,5,473,4,0,0,5,10,17,14,47,3,100,0,6,4,5,9,25,0,69,0,124,0,6,0,4,7,7,5,0,15,35,108,437,380,240,669,903,304,726,66,3832
506021118,52,105,227,197,435,294,56,63,21,1459,73,102,135,159,635,549,131,147,30,1946,65,52,60,86,451,526,165,202,9,1622,50,36,39,53,360,455,200,267,16,1482,47,22,24,27,219,354,142,267,8,1110,115,41,62,52,364,694,316,686,15,2344,35,9,4,9,71,163,79,242,3,604,37,21,30,23,76,211,108,383,4,895,6,10,3,5,13,23,10,19,75,162,637,1640,1461,904,2937,3475,1246,2356,220,14863
506021119,17,52,124,103,207,154,32,63,16,764,17,60,93,89,278,216,51,68,10,891,19,30,44,52,165,172,48,79,4,609,16,28,19,40,116,126,38,88,3,481,11,9,16,11,62,100,23,78,0,308,11,17,21,19,95,91,47,132,6,437,0,3,4,5,9,30,8,36,3,102,0,4,12,5,18,27,12,50,4,128,0,3,4,4,5,10,4,7,26,64,179,1245,1017,528,1143,1049,280,651,104,6200
506021120,18,34,72,84,307,229,55,34,13,853,32,31,56,53,404,413,117,137,17,1259,38,24,23,39,300,387,145,168,8,1124,24,18,26,18,220,339,129,214,7,990,29,13,9,18,131,223,88,171,5,697,55,19,14,25,208,336,133,378,10,1175,7,0,0,0,42,68,36,122,3,278,15,9,9,0,17,82,29,136,3,302,0,3,0,3,8,11,4,9,35,77,273,395,431,316,1781,2209,755,1398,141,7690
506021121,64,112,208,195,433,240,49,62,25,1401,98,77,176,190,741,530,152,137,20,2114,93,45,82,113,524,464,146,225,11,1705,87,35,52,60,378,420,167,285,22,1505,85,27,42,30,237,313,149,319,18,1221,215,77,80,73,392,714,310,914,24,2793,74,36,15,31,94,224,89,274,4,841,110,57,45,41,111,286,129,513,9,1300,3,4,6,3,5,13,3,18,56,116,989,1123,1307,947,3083,3311,1221,2796,287,15057
506021123,63,160,304,267,442,241,45,86,16,1625,83,103,205,235,685,527,98,163,23,2120,59,54,100,130,490,525,130,157,17,1669,57,49,49,79,322,434,121,188,6,1313,34,26,20,32,167,283,95,148,4,811,44,33,43,40,203,454,147,366,15,1345,17,6,9,13,38,109,44,131,0,373,20,19,22,17,48,148,75,287,5,644,8,11,7,0,7,19,0,4,54,116,580,2530,1853,1206,2687,2961,804,1636,216,14480
506021309,12,22,60,55,127,57,7,11,3,352,4,23,44,38,115,93,15,28,12,362,7,11,18,24,74,76,22,32,0,270,12,8,13,15,52,70,16,28,0,216,5,0,5,6,33,44,12,12,0,127,8,7,8,12,23,43,19,35,4,153,0,0,5,4,4,14,10,4,0,40,0,9,7,4,9,15,9,24,0,77,0,8,4,3,4,3,0,0,13,37,99,880,556,259,548,457,115,198,57,3174
506021310,3,16,24,22,18,15,4,7,3,109,4,5,14,15,45,27,10,10,0,120,3,0,9,11,33,26,3,20,0,115,4,0,3,7,34,19,4,17,0,90,0,0,0,4,22,17,10,13,0,70,0,7,0,0,19,32,3,20,3,83,0,0,0,0,0,5,0,4,0,13,0,0,0,0,0,3,0,10,0,23,0,0,0,0,0,0,0,0,0,6,26,158,161,81,207,175,43,108,16,959
506021311,7,41,69,58,108,66,12,17,9,393,22,17,44,48,147,177,30,41,3,530,19,16,24,23,140,171,40,50,7,490,12,4,10,26,101,159,33,62,0,401,10,14,6,15,63,109,35,52,0,310,14,10,11,21,105,277,73,152,5,666,5,0,3,7,20,73,32,47,0,180,6,3,4,7,18,77,31,132,0,278,0,0,0,0,4,3,0,3,5,24,126,403,409,283,759,1162,293,570,68,4083
506031124,28,146,282,174,322,199,27,44,15,1232,56,136,246,218,483,378,65,91,12,1676,46,62,135,152,502,355,81,78,15,1441,66,53,89,129,510,416,88,134,8,1497,43,28,42,74,368,370,99,119,7,1155,82,47,61,93,564,641,213,377,17,2091,8,10,4,11,70,126,58,109,0,392,21,17,11,12,67,140,61,224,3,555,4,11,11,0,8,13,3,3,48,102,499,1860,1747,1149,3172,2771,732,1240,190,13362
506031125,4,16,28,26,46,23,3,8,11,172,10,13,24,25,45,39,13,14,0,169,7,6,10,9,15,17,9,16,0,90,0,3,14,7,19,20,7,23,0,94,3,0,9,4,18,17,3,22,4,80,0,7,3,13,13,24,7,37,0,108,3,0,4,7,3,4,0,8,0,28,0,0,3,5,8,6,0,13,0,37,0,5,0,0,0,3,0,5,3,18,59,479,296,171,218,197,50,154,38,1655
506031126,39,88,194,173,861,579,145,80,35,2194,51,61,109,143,1040,937,275,283,21,2919,53,35,51,84,593,678,247,357,24,2116,49,37,41,34,418,579,275,359,24,1821,39,20,22,21,226,320,183,342,15,1185,59,32,30,33,302,518,303,747,15,2042,19,16,5,0,54,106,60,194,4,455,14,15,28,13,46,142,71,272,5,612,6,3,9,9,17,23,4,22,64,154,416,1218,1254,810,4008,4207,1627,2744,262,16535
506031127,34,104,195,183,422,202,37,46,26,1254,40,68,118,116,476,315,44,80,25,1288,37,32,71,74,376,276,68,74,15,1013,23,19,27,54,260,212,58,81,6,754,24,11,12,21,191,163,46,89,7,565,36,12,28,35,222,263,70,156,3,826,5,0,4,4,21,21,11,34,0,101,4,5,8,5,18,52,19,57,0,168,3,11,8,5,7,8,8,15,42,95,353,2249,1714,877,2325,1686,391,709,197,10488
506031128,5,32,46,41,63,30,10,12,3,246,9,17,43,33,60,41,9,16,8,239,5,16,19,16,34,48,6,19,0,153,8,6,7,14,16,36,7,26,0,126,6,4,9,6,18,28,8,11,0,101,8,6,13,15,16,20,17,36,0,130,0,0,0,0,3,4,0,5,0,15,0,3,3,0,0,7,4,10,0,32,0,0,0,0,0,0,0,0,10,19,61,525,393,236,279,256,71,143,34,1998
506031129,0,42,31,35,52,17,12,7,4,200,12,29,33,25,49,39,11,8,3,201,3,11,21,17,26,43,4,14,0,131,6,13,22,7,17,39,6,32,0,137,4,14,7,9,12,15,9,13,0,91,4,11,12,18,24,29,17,41,0,146,0,3,0,0,0,4,0,4,0,23,0,4,3,3,3,12,6,17,3,50,0,7,4,0,3,0,0,0,0,14,54,605,344,170,225,231,68,153,22,1871
506031130,57,106,161,207,866,651,137,156,40,2381,101,85,125,144,1074,1165,311,374,52,3433,72,47,67,87,678,918,315,441,23,2653,60,43,45,46,467,774,292,583,27,2335,48,19,16,26,259,494,193,529,11,1609,119,49,33,37,365,753,386,1161,12,2912,38,8,10,17,62,165,78,288,5,667,28,20,22,13,54,180,105,438,8,855,4,0,9,6,18,32,6,16,71,171,624,1119,1165,795,4285,5512,1912,4118,323,19853
506031131,15,54,92,97,153,96,15,42,8,571,9,45,63,60,149,166,31,47,8,568,13,21,33,33,97,137,34,57,6,437,6,17,31,31,74,100,43,65,5,372,11,14,8,18,35,66,17,70,5,241,12,8,19,17,40,107,46,121,0,370,0,4,4,13,6,24,3,19,0,70,0,11,10,6,15,19,8,37,0,103,0,8,6,4,7,6,5,7,17,52,121,1264,748,414,695,790,233,501,64,4837
506041132,15,33,85,62,198,126,28,47,11,605,18,32,65,67,231,197,52,72,7,743,12,16,25,20,146,185,57,80,11,550,15,13,22,20,81,135,60,81,5,440,3,6,10,9,51,89,33,78,0,289,11,4,14,10,37,108,49,127,4,363,0,7,4,5,10,21,5,20,0,69,0,5,5,0,8,12,9,35,3,81,0,0,3,0,3,6,0,3,21,45,131,624,582,326,979,996,329,610,91,4665
506041133,15,36,55,64,155,70,21,20,7,445,9,40,47,49,177,127,17,33,6,505,15,18,23,27,119,132,29,51,0,424,36,17,21,20,89,212,44,66,6,507,32,9,15,10,61,122,48,57,6,358,32,5,21,13,84,183,61,108,0,511,4,0,0,0,8,20,0,24,0,67,0,10,5,6,12,31,6,26,0,103,0,6,0,0,5,4,0,7,11,41,191,754,584,293,824,985,250,419,71,4362
506041134,10,38,82,84,117,48,11,28,6,426,19,26,65,60,141,98,20,54,9,485,9,11,27,34,113,69,19,33,3,326,10,9,13,23,73,73,29,47,6,275,6,4,3,13,29,37,11,19,4,133,4,10,4,14,36,65,17,59,5,214,3,0,0,0,0,10,7,5,0,26,0,0,7,9,7,19,9,10,0,46,0,3,0,0,3,4,0,0,15,25,136,646,629,375,623,486,136,295,60,3393
506041135,9,19,44,43,94,46,10,12,3,278,5,18,34,30,72,63,10,28,0,258,10,10,21,13,55,46,9,18,0,184,6,7,10,11,24,34,16,23,4,150,0,3,5,6,15,24,18,27,0,101,7,0,6,8,23,43,28,47,0,159,3,0,0,0,9,7,0,15,0,31,3,3,0,5,6,12,0,11,0,42,0,5,0,0,3,3,0,0,8,23,69,507,400,192,376,322,105,208,39,2219
506041136,42,80,179,156,369,265,60,84,17,1255,51,51,94,120,486,435,116,181,18,1555,40,31,47,59,294,355,129,201,17,1173,41,28,37,52,230,313,116,219,4,1028,23,12,17,23,116,175,71,216,4,657,26,10,17,25,140,223,126,376,10,951,9,4,8,5,18,43,28,100,0,212,11,7,11,7,15,57,26,101,3,238,0,4,3,4,16,7,0,13,44,104,343,1159,1044,684,2053,2102,714,1590,169,9872
506041137,6,39,65,76,82,49,11,10,6,353,8,26,40,41,114,59,12,24,3,329,10,23,26,24,59,65,25,33,4,265,7,11,21,17,50,58,17,32,4,215,5,4,8,10,46,42,24,27,3,164,10,9,9,12,68,49,24,60,3,242,0,0,6,4,5,4,8,10,0,27,0,5,3,6,6,12,3,8,0,37,0,6,0,0,0,4,0,3,8,26,98,861,506,322,519,407,134,234,50,3134
506051138,9,67,82,109,280,223,49,46,7,875,25,45,67,79,337,389,120,137,20,1220,24,34,30,43,246,316,115,165,11,981,24,27,19,28,153,233,145,218,8,848,19,13,20,11,113,171,93,226,3,664,32,22,12,26,114,275,137,388,11,1018,15,0,3,9,19,47,20,95,0,212,10,6,9,4,13,47,40,122,4,256,4,4,9,3,9,6,6,8,20,71,231,880,683,453,1456,1852,758,1462,138,7918
506051139,0,27,42,42,83,48,8,17,3,284,10,14,32,24,76,89,22,35,4,312,3,8,19,16,52,65,46,53,0,263,6,4,12,13,33,55,24,47,0,194,8,10,3,9,15,31,20,61,0,155,10,8,3,8,22,33,23,92,0,202,0,0,3,4,4,7,0,28,0,44,5,0,0,0,12,12,12,18,0,66,0,0,3,0,0,4,0,3,10,25,56,447,345,191,362,391,168,379,49,2390
506051140,10,52,76,66,95,53,10,22,3,391,12,36,53,51,107,85,26,30,4,412,15,15,30,27,80,67,27,37,0,306,7,9,18,22,61,61,21,38,4,234,8,15,15,12,43,57,15,34,0,197,16,11,20,22,26,59,36,68,0,251,0,7,3,8,11,11,4,16,0,57,8,8,10,11,7,22,6,31,0,86,3,6,4,5,5,6,0,5,15,41,142,825,552,367,544,496,161,317,40,3434
506051141,8,36,42,50,55,44,12,17,0,267,9,24,42,36,88,70,26,38,11,340,9,14,26,32,56,69,16,26,3,249,8,12,13,13,58,51,22,47,3,227,0,8,11,7,33,51,23,36,0,166,13,7,10,10,42,73,38,75,3,279,0,5,4,3,6,7,3,22,0,55,6,3,5,0,3,14,0,9,0,47,0,8,0,0,3,4,0,4,10,34,108,552,375,233,421,433,158,318,46,2642
506061142,16,27,67,70,104,54,7,14,4,363,12,21,35,50,85,96,30,40,9,377,6,6,24,24,48,65,26,39,3,235,0,14,10,15,27,56,30,49,5,213,11,3,5,4,24,39,16,52,4,157,4,11,10,5,23,45,22,92,5,208,0,0,0,0,0,5,0,14,0,29,0,6,4,0,0,9,0,23,0,54,0,7,0,3,5,3,5,0,11,33,115,772,517,334,454,443,157,361,71,3230
506061143,7,16,25,22,76,69,16,23,3,264,5,12,20,36,85,88,31,31,0,304,9,4,16,8,49,80,26,42,4,245,10,5,4,4,33,48,29,56,7,194,6,8,6,11,23,29,16,49,0,146,8,3,3,6,21,52,42,51,3,190,3,0,4,4,9,11,4,15,0,54,0,0,0,3,8,12,10,23,0,46,0,0,0,0,9,3,6,0,12,32,85,267,209,152,365,441,189,345,37,2089
506061144,4,13,17,18,28,24,4,10,0,112,13,8,10,11,21,33,14,32,0,141,5,0,5,10,5,32,11,19,0,89,11,6,9,0,25,47,11,33,7,141,6,3,0,0,9,29,9,15,4,77,8,0,9,0,15,27,4,24,0,96,0,0,0,0,3,0,0,7,0,15,0,0,0,0,0,4,6,9,0,16,0,5,5,3,0,4,0,0,4,20,64,178,130,84,132,231,62,171,30,1080
506071145,20,42,93,79,103,62,21,15,0,436,17,20,64,49,123,102,20,28,4,427,6,21,37,28,79,91,19,38,4,317,13,18,19,30,84,72,24,30,5,300,10,16,17,15,37,54,17,46,0,212,14,20,23,10,59,79,38,101,3,347,0,3,0,0,7,28,14,27,0,87,0,6,5,10,13,37,17,63,0,149,0,0,0,0,5,0,0,0,12,23,118,674,570,327,589,568,181,386,44,3460
506071146,11,45,60,61,69,44,12,12,3,310,12,24,46,43,90,56,14,25,4,302,11,14,24,30,68,42,19,17,0,226,6,11,25,16,59,46,17,24,0,204,0,5,5,18,44,41,5,19,0,138,9,15,11,14,48,52,35,73,0,248,0,3,4,3,17,14,4,21,0,69,0,0,4,5,11,13,6,17,0,59,0,0,0,0,0,0,0,0,14,14,93,687,471,268,453,340,114,244,47,2713
506071147,22,117,179,136,175,105,16,49,8,805,32,68,131,119,290,219,44,53,8,969,37,36,68,79,238,185,70,80,6,790,36,38,59,70,220,224,52,84,5,783,41,18,25,50,217,195,56,86,6,690,60,38,44,49,302,345,128,259,6,1227,9,8,11,18,38,72,40,81,0,284,13,34,45,26,32,123,36,199,6,517,0,3,3,0,5,11,0,0,30,54,331,1355,1171,695,1647,1565,452,932,103,8248
507011148,8,32,49,58,91,41,9,17,6,306,3,17,41,36,86,65,25,27,4,303,7,15,18,32,45,45,18,38,0,220,9,12,15,17,42,33,31,38,5,200,4,4,12,5,26,37,22,32,0,154,0,7,8,13,20,65,30,62,5,212,0,5,4,3,7,13,0,8,0,46,0,0,0,3,3,13,6,19,0,47,0,0,5,0,0,0,0,4,9,20,81,553,438,263,408,378,145,270,45,2580
507011150,23,60,122,123,436,339,69,93,23,1271,34,67,71,86,534,590,172,240,21,1821,37,35,33,59,333,516,170,237,11,1435,23,15,31,37,219,362,150,325,10,1176,35,22,11,14,151,260,130,249,4,884,43,28,22,17,165,401,149,502,15,1336,8,0,4,9,33,69,24,134,3,296,10,10,13,8,28,84,38,197,0,373,0,6,3,0,17,23,9,15,34,117,286,876,716,514,2181,2842,972,2071,159,10631
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,9,0,3,0,18
507011152,0,12,17,19,24,11,0,5,4,96,4,9,13,14,33,30,4,14,0,125,0,10,13,12,27,29,3,17,0,116,3,5,9,11,20,31,7,17,0,98,3,4,6,4,15,24,10,18,0,86,5,5,3,6,33,81,11,38,6,184,0,0,0,0,9,4,3,12,0,34,0,5,0,3,6,6,3,11,0,37,0,0,0,0,0,0,0,4,6,16,50,230,156,92,190,236,63,137,13,1170
507011153,3,6,16,18,24,16,4,7,0,97,5,9,20,20,26,18,0,7,0,106,0,5,9,5,10,18,0,8,0,68,4,0,3,8,9,17,4,11,0,48,0,7,6,3,9,9,0,7,0,45,0,5,5,3,3,14,8,11,0,44,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,3,5,0,15,0,0,4,0,0,0,0,0,5,7,33,186,160,92,106,123,26,61,12,793
507011154,3,22,50,35,66,52,23,14,3,268,11,21,40,35,85,63,24,25,0,305,7,9,19,23,48,56,14,28,5,207,5,7,12,15,29,46,14,32,4,159,8,4,9,8,15,25,4,25,0,101,5,0,7,6,19,41,24,31,0,134,0,0,0,0,0,7,0,16,0,23,0,3,0,0,0,3,5,9,0,29,0,0,5,8,0,0,0,3,10,21,64,435,347,199,325,343,121,215,36,2088
507011155,8,14,39,24,123,155,27,38,4,447,15,15,26,35,208,287,57,107,11,750,21,11,20,28,183,346,104,162,10,872,27,9,21,31,166,345,108,187,8,883,23,3,13,10,99,292,110,235,16,802,38,20,14,28,196,565,184,535,6,1594,13,3,5,3,30,106,61,147,3,376,10,8,7,4,11,111,33,198,3,389,0,0,3,0,6,15,0,3,17,54,172,181,216,210,1119,2357,702,1658,84,6690
507011158,6,16,18,17,43,15,0,3,4,113,4,0,11,11,32,26,6,7,0,99,0,3,8,12,18,22,5,14,0,76,0,8,4,3,14,16,5,6,0,59,0,0,0,4,7,18,8,12,0,52,0,9,0,0,17,27,11,18,0,86,0,0,0,0,0,3,0,9,0,15,0,4,0,3,3,9,4,22,0,46,0,0,0,0,0,0,0,0,3,8,26,160,132,93,163,152,42,92,13,875
507011159,15,50,101,108,153,123,23,36,6,611,31,39,71,75,251,220,59,69,6,810,15,24,37,49,171,155,42,88,7,600,20,19,25,26,129,153,55,84,3,520,15,15,12,32,72,135,60,74,7,425,46,18,18,20,119,213,88,179,6,702,3,5,3,3,8,40,12,48,0,121,0,6,13,11,17,45,12,71,0,179,0,5,0,0,3,13,5,0,27,59,204,1061,789,469,1086,1194,367,718,85,5978
