POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
502011026,3,22,0,0,28,8,3,0,0,8,6,3,0,0,11,0,0,0,0,0,3,9,0,0,14,0,0,0,0,0,5,7,0,0,6,4,3,0,0,8,0,0,0,0,0,33,50,0,0,84,0,4,0,0,12,11,0,0,0,11,32,10,0,0,42,7,0,0,0,7,8,0,0,0,8,0,0,0,0,0,10,4,0,0,13,7,0,0,0,6,0,0,0,0,0,80,24,0,0,106,4,28,7,0,34,21,3,0,0,26,37,21,0,0,52,9,0,0,0,9,8,11,0,0,21,3,3,0,0,3,10,9,0,0,18,13,5,0,0,12,6,0,0,0,6,111,70,7,0,188
502011027,17,23,9,0,48,18,9,0,0,25,13,22,0,0,32,5,3,0,0,12,16,13,0,0,23,7,0,0,0,6,11,0,0,0,15,0,8,0,0,10,0,0,0,0,0,90,78,10,0,177,15,13,0,0,29,52,0,0,0,57,75,25,0,0,101,57,3,0,0,55,10,7,0,0,12,13,0,0,0,13,15,0,0,0,20,28,9,0,0,37,10,0,0,0,10,270,55,0,0,329,31,36,9,0,77,74,8,0,0,78,92,44,0,0,137,56,3,0,0,65,24,21,0,0,43,22,0,0,0,21,26,3,0,0,33,27,20,0,0,46,10,0,0,0,12,363,132,8,0,506
502011028,8,10,0,0,17,4,0,0,0,10,3,3,0,0,11,0,0,0,0,6,3,4,0,0,7,5,4,0,0,7,0,0,0,0,3,0,5,0,0,3,0,0,0,0,3,31,31,0,0,63,10,4,0,0,11,27,3,0,0,27,35,5,0,0,43,19,0,0,0,19,6,3,0,0,11,8,0,0,0,8,7,0,0,0,7,19,7,0,0,26,0,0,0,0,0,123,20,0,0,152,20,10,0,0,30,31,9,0,0,35,38,13,0,0,56,18,0,0,0,14,7,9,0,0,21,8,4,0,0,11,7,0,0,0,9,22,5,0,0,25,0,0,0,0,3,158,55,0,0,217
502011029,14,43,17,0,70,8,5,0,0,13,14,20,0,0,35,4,0,0,0,6,8,12,0,0,21,0,12,0,0,15,5,8,0,0,14,4,0,0,0,5,0,0,0,0,0,60,99,25,0,182,51,22,0,0,75,28,3,0,0,29,57,20,0,3,79,20,4,0,0,24,8,5,0,0,22,8,6,0,0,14,14,0,0,0,15,25,3,0,0,32,3,0,0,0,8,206,76,6,8,290,66,65,20,0,148,34,6,0,0,47,76,41,0,3,118,22,3,0,0,29,19,23,0,0,41,10,21,0,0,26,11,9,0,0,21,29,11,0,0,38,6,0,0,0,5,266,174,24,8,475
503011030,34,31,7,0,73,36,23,4,0,66,0,8,0,0,11,0,0,0,0,0,7,5,0,0,12,4,8,0,0,12,0,5,0,0,5,0,0,0,0,0,8,0,0,0,9,100,84,15,0,193,8,9,0,0,19,68,10,0,0,73,24,4,0,0,29,9,0,0,0,12,8,0,0,0,9,10,0,0,0,7,3,0,0,0,3,14,0,0,0,13,3,0,0,0,3,144,30,0,0,173,40,43,13,0,88,105,37,4,0,143,25,11,0,0,41,9,0,0,0,12,15,12,0,0,25,10,5,0,0,21,3,5,0,0,4,14,0,0,0,9,13,0,0,0,9,236,114,16,3,363
503011031,31,108,18,0,156,86,81,5,4,177,15,24,0,0,41,6,6,0,0,15,9,16,0,0,27,13,15,3,0,38,0,4,0,0,6,4,4,0,0,7,7,3,0,0,12,174,268,29,3,472,19,24,4,0,47,141,28,8,0,179,44,10,0,0,59,47,10,0,0,58,13,3,0,0,19,9,0,0,0,15,4,0,0,0,4,8,5,0,0,13,4,0,0,0,3,300,81,13,0,397,53,130,22,0,199,230,108,11,4,351,57,37,0,0,97,52,16,0,0,76,22,20,5,0,46,30,17,4,0,51,9,4,0,0,7,14,3,0,0,21,10,8,0,0,20,473,354,44,3,868
503011032,29,77,21,0,130,72,57,7,0,135,14,11,0,0,19,0,4,0,0,3,13,5,0,0,17,5,4,3,0,16,3,0,0,0,4,3,3,0,0,6,14,3,0,0,16,151,170,29,0,350,10,12,3,0,27,109,9,0,0,123,47,13,0,0,64,35,4,0,0,35,13,3,0,0,19,11,5,0,0,19,0,0,0,0,0,14,3,0,0,16,3,0,0,0,6,248,52,3,0,301,43,86,22,0,152,183,70,9,0,261,56,22,0,0,79,34,10,0,0,45,27,8,0,0,33,22,11,3,0,35,3,0,0,0,6,13,4,0,0,25,16,3,0,0,25,397,218,36,0,652
503011033,18,36,10,0,65,60,42,0,0,97,9,12,3,0,26,0,4,0,0,12,9,13,0,0,16,9,6,0,0,14,0,0,0,0,0,0,4,0,0,3,3,0,0,0,5,113,110,14,0,237,17,7,0,0,22,85,14,0,0,96,24,10,0,0,32,28,3,0,0,33,10,4,0,0,10,14,0,0,0,13,0,0,0,0,0,4,0,0,0,4,8,0,0,0,8,178,46,0,0,224,38,43,10,0,91,138,51,0,0,196,30,24,3,0,58,29,4,0,0,43,21,14,0,0,31,20,9,0,0,26,3,0,0,0,3,9,4,0,0,12,10,0,0,0,12,293,150,14,0,462
503011034,34,56,24,0,117,73,37,0,0,113,12,13,0,0,32,6,0,0,0,5,13,10,3,0,24,7,7,3,0,17,0,0,0,0,0,3,4,0,0,8,7,3,0,0,13,160,133,31,0,325,15,7,0,0,25,125,19,10,0,153,56,3,0,0,56,33,3,0,0,37,16,0,0,0,22,11,0,0,0,11,4,0,0,0,4,14,0,0,0,14,7,0,0,0,5,283,46,14,0,333,50,66,27,0,145,201,56,10,0,263,68,23,0,0,88,31,3,0,0,41,27,18,3,0,42,19,11,3,0,27,6,0,0,0,6,14,4,0,0,22,13,8,0,0,18,437,172,47,0,657
503011035,68,181,34,0,284,153,220,27,0,397,27,50,0,0,80,4,3,0,0,11,17,31,5,0,49,27,33,4,0,65,0,0,0,0,6,6,8,0,0,9,12,8,0,0,22,312,529,75,4,919,42,20,4,0,69,321,112,4,0,441,90,24,0,0,113,48,8,0,0,60,38,4,0,0,43,15,4,0,0,19,10,0,0,0,9,31,9,0,0,37,21,0,0,0,15,614,188,11,0,811,104,206,36,0,345,467,331,36,4,835,121,77,0,0,193,50,15,0,0,67,60,32,5,0,89,41,33,4,0,81,15,0,0,0,17,35,17,0,0,48,31,5,0,0,38,919,720,84,3,1727
503011036,27,28,7,0,64,67,28,4,0,97,11,7,0,0,20,8,3,0,0,6,7,9,0,0,19,8,10,0,0,18,0,0,0,0,0,0,5,0,0,5,6,0,0,0,7,135,85,12,0,235,23,7,0,0,28,118,13,0,0,128,32,0,0,0,40,22,0,0,0,22,14,3,0,0,15,5,0,0,0,5,3,0,0,0,3,15,0,0,0,10,9,0,0,0,9,242,25,0,0,270,45,35,7,0,91,184,43,5,0,232,49,7,0,0,57,36,3,0,0,33,17,15,0,0,28,11,10,0,0,22,7,0,0,0,7,15,4,0,0,16,15,0,0,0,16,368,114,11,0,500
503021037,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,3,0,5,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,15,0,3,0,20
503021038,42,150,43,0,237,85,129,22,0,239,23,46,0,0,77,4,14,0,0,17,17,28,3,0,44,13,21,9,0,41,5,0,0,0,5,5,8,0,0,13,7,8,0,0,13,201,406,83,3,682,26,24,8,0,55,170,33,4,0,197,66,21,0,0,87,44,9,0,0,47,18,6,0,0,22,17,8,0,0,21,9,0,0,0,9,32,0,0,0,33,3,0,0,0,10,382,96,9,0,493,67,181,49,0,294,254,162,25,0,440,92,70,0,0,170,45,21,0,0,66,37,29,3,0,68,30,26,10,0,65,13,0,0,0,13,33,13,0,0,43,14,8,0,0,17,585,498,87,3,1175
503021039,29,119,29,0,178,93,131,7,0,228,29,29,0,0,57,3,8,0,0,15,11,14,0,0,21,6,21,0,0,26,0,0,0,0,0,4,5,0,0,9,0,0,0,0,9,178,329,40,0,544,23,27,0,0,57,237,46,6,0,284,93,17,0,0,111,59,7,0,0,70,20,4,0,0,23,16,3,0,0,15,15,0,0,0,15,20,9,0,0,29,6,0,0,0,6,493,118,7,0,618,62,149,27,0,236,326,173,12,0,511,117,47,0,0,167,64,23,0,0,86,26,24,0,0,47,22,20,0,0,40,22,0,0,0,22,26,13,0,0,39,9,0,0,0,14,671,444,50,0,1159
503021040,29,90,12,0,132,61,70,4,0,144,26,26,0,0,51,0,6,0,0,14,13,19,3,0,30,11,15,0,0,21,0,0,0,0,0,4,5,0,0,8,3,0,0,0,3,138,236,26,0,398,25,14,0,0,36,157,19,0,0,174,75,11,0,0,83,51,3,3,0,62,7,5,0,0,10,7,5,0,0,8,9,0,0,0,6,15,4,0,0,19,0,0,0,0,3,350,57,3,0,409,49,102,12,0,168,218,94,4,0,314,93,37,0,0,133,57,9,7,0,74,14,24,0,0,42,17,16,0,0,30,8,3,0,0,9,19,6,0,0,27,9,0,0,0,7,486,292,30,0,809
503021042,83,321,93,0,497,262,405,101,0,769,29,56,4,0,92,18,17,3,0,36,25,53,9,0,90,29,46,4,0,81,5,4,3,0,8,8,13,0,0,16,16,11,0,0,24,472,921,220,0,1619,54,43,9,0,112,399,135,20,0,561,123,29,0,0,147,106,23,0,0,127,33,12,0,0,45,14,12,0,0,26,18,0,0,0,13,35,15,0,0,48,17,0,0,0,20,800,276,36,0,1103,138,365,109,0,608,661,542,122,0,1330,152,87,4,0,245,122,36,3,0,165,58,63,7,0,138,44,62,7,0,110,17,4,3,0,25,47,25,0,0,71,30,13,3,0,51,1268,1198,253,0,2721
503021043,41,131,38,0,212,126,203,33,0,359,16,30,0,0,48,6,9,0,0,20,26,23,3,0,55,13,16,7,0,39,5,0,0,0,7,0,9,0,0,14,5,3,0,0,14,247,437,83,0,766,33,36,0,0,68,296,105,7,5,411,78,19,0,0,94,50,5,0,0,56,22,0,0,0,26,10,8,0,0,23,20,0,0,0,22,37,8,0,0,48,5,4,0,0,9,558,184,14,3,752,69,164,47,0,277,423,309,38,5,773,90,53,0,0,146,60,17,0,0,77,48,26,3,0,81,30,24,7,0,55,28,4,0,0,33,42,21,0,0,63,10,7,0,0,20,802,620,95,3,1520
503021295,36,132,27,0,202,90,120,8,0,211,23,21,4,0,47,5,7,0,0,13,7,17,0,0,26,12,9,0,0,20,3,0,0,0,5,4,4,0,0,11,3,3,0,0,8,185,322,43,0,549,18,26,0,0,43,108,21,3,0,133,33,11,0,0,45,35,8,0,0,38,13,0,0,0,20,11,0,0,0,10,19,0,0,0,19,20,10,0,0,29,12,5,0,0,10,272,72,4,0,351,51,162,31,0,240,198,135,10,0,343,57,32,0,0,88,35,13,0,0,54,24,18,0,0,44,19,10,4,0,33,24,0,0,0,29,26,16,0,0,44,11,4,0,0,18,454,392,49,0,896
503021296,51,209,45,0,306,99,160,18,0,275,27,50,6,0,81,3,21,4,0,27,14,37,0,0,52,9,37,0,0,46,10,4,0,0,9,5,11,0,0,19,3,7,0,0,12,217,532,72,0,822,28,22,4,0,59,201,57,5,0,261,74,20,0,0,92,51,3,0,0,56,17,6,0,0,27,17,9,0,0,27,23,0,0,0,23,29,8,0,0,42,0,0,0,0,0,443,126,10,0,581,77,235,48,0,360,298,216,22,0,538,95,73,6,0,177,56,22,4,0,86,34,42,0,0,74,29,50,0,0,72,32,4,0,0,28,39,20,0,0,57,10,7,0,0,13,660,662,83,0,1404
503021297,254,785,357,4,1405,546,966,269,4,1788,86,108,8,0,204,21,36,4,0,58,53,104,26,0,182,22,85,17,0,132,8,3,3,0,14,21,16,7,0,43,31,33,11,0,70,1043,2145,703,6,3897,100,128,26,0,256,772,283,324,4,1377,166,41,0,0,206,85,12,0,0,103,69,17,5,0,85,43,11,3,0,54,31,0,0,0,36,90,14,0,0,113,45,15,4,0,64,1397,524,365,12,2295,356,913,386,3,1659,1320,1250,592,3,3165,253,148,15,0,410,108,49,6,0,163,118,118,30,0,262,66,96,21,0,181,43,10,3,0,55,113,36,7,0,149,70,46,11,9,135,2441,2669,1069,15,6191
504011044,16,83,51,0,149,34,25,3,0,61,33,31,4,0,63,5,0,0,0,5,15,34,0,0,49,3,13,0,0,17,10,5,0,0,12,8,11,0,0,20,0,7,5,0,11,122,199,60,0,381,25,15,0,0,38,113,11,0,0,125,86,26,0,0,106,46,5,0,0,49,17,3,0,0,26,12,3,0,0,14,29,3,0,0,32,32,11,0,0,41,3,0,0,0,10,373,69,4,0,441,41,96,49,0,190,147,40,3,0,187,116,50,4,0,168,45,3,0,0,56,37,43,0,0,77,19,16,0,0,33,38,8,0,0,43,42,19,0,0,58,7,8,5,0,15,492,272,63,0,831
504011045,46,232,48,0,331,70,51,4,0,128,71,121,6,0,193,5,7,0,0,9,18,53,8,0,74,18,12,0,0,33,16,23,0,0,40,14,22,0,6,42,0,8,0,0,14,256,529,64,6,856,43,46,4,0,92,150,23,0,0,180,192,49,0,0,233,50,6,0,0,55,40,11,0,0,52,14,6,0,0,24,44,6,0,0,50,54,0,6,0,62,7,0,0,0,12,596,149,8,0,757,94,278,48,0,423,221,79,4,0,303,255,167,6,0,422,55,11,0,0,63,61,68,8,0,126,33,21,0,0,51,62,27,0,0,88,69,29,6,6,100,12,12,0,0,25,860,677,74,4,1613
504011046,14,47,10,0,71,21,26,0,0,47,7,10,0,0,20,3,8,0,0,16,7,9,0,0,14,0,8,0,0,6,3,0,0,0,5,3,0,0,0,0,4,3,0,0,9,70,116,11,0,193,19,17,0,0,36,132,12,3,0,145,46,10,0,0,57,26,6,0,0,29,13,3,0,0,15,10,0,0,0,11,18,0,0,0,18,16,3,0,0,16,0,0,0,0,4,276,55,3,0,328,30,64,10,0,110,152,40,3,0,193,52,25,0,0,70,27,12,0,0,43,22,11,0,0,34,15,9,0,0,25,20,0,0,0,29,19,4,0,0,19,5,4,0,0,6,341,171,11,0,529
504011047,35,124,11,0,171,47,51,11,0,110,40,53,4,0,96,18,25,0,0,39,13,27,7,0,47,8,24,0,0,30,14,5,0,0,17,12,16,0,0,34,5,3,0,0,9,196,324,38,8,556,30,43,5,0,75,119,24,0,0,142,136,48,0,0,186,67,5,0,0,74,37,13,0,0,50,29,15,0,0,43,46,4,0,0,51,45,14,0,0,60,13,0,0,0,13,518,163,7,0,690,68,164,14,0,256,168,76,14,0,251,168,110,3,0,279,84,33,0,0,112,51,36,7,0,95,36,38,0,0,69,59,7,0,0,67,64,31,0,0,98,14,6,0,0,18,714,489,46,8,1251
504011048,3,17,5,0,26,12,8,0,0,20,6,9,0,0,17,3,0,0,0,3,3,9,0,0,14,0,0,0,0,0,5,3,0,0,6,4,0,0,0,6,0,0,0,0,0,36,44,5,0,85,7,0,0,0,9,39,4,7,0,42,46,7,0,0,52,18,4,0,0,22,13,4,0,0,16,5,0,0,0,11,6,0,0,0,6,11,3,0,0,20,0,0,0,0,3,152,31,7,0,183,9,17,5,0,37,47,14,7,0,64,50,18,0,0,64,23,4,0,0,24,17,14,0,0,29,5,3,0,0,12,15,3,0,0,16,14,9,0,0,21,0,0,0,0,3,190,74,8,0,273
504021049,11,10,0,0,24,7,0,0,0,10,5,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,30,18,0,0,48,12,3,0,0,14,11,0,0,0,12,8,4,0,0,17,4,0,0,0,4,3,3,0,0,8,0,0,0,0,0,8,0,0,0,4,3,5,0,0,9,4,0,0,0,0,59,12,3,0,76,21,16,0,0,34,16,0,0,0,21,17,5,0,0,27,10,0,0,0,10,10,4,0,0,13,0,7,0,0,3,5,5,0,0,10,9,5,0,0,10,7,0,0,0,4,85,34,3,0,125
504021050,19,22,0,0,39,48,18,0,0,65,7,11,0,0,18,0,0,0,0,0,9,7,0,0,17,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,68,9,0,149,23,12,0,0,29,92,6,0,0,97,61,9,0,0,66,22,0,0,0,22,14,4,0,0,16,4,0,0,0,4,4,0,0,0,4,12,4,0,0,19,0,0,0,0,0,224,36,0,0,265,32,33,0,0,75,134,25,0,0,167,68,17,0,0,84,21,0,0,0,21,20,17,0,0,35,7,0,0,0,8,4,0,0,0,4,12,4,0,0,19,3,0,0,0,3,305,97,9,0,407
504021051,6,12,0,0,22,11,11,0,0,14,9,8,0,0,11,0,0,0,0,0,6,3,0,0,9,4,0,0,0,4,4,0,0,0,3,0,4,0,0,4,0,0,0,0,0,32,42,0,0,78,7,5,0,0,11,36,4,0,0,39,25,3,0,0,30,7,0,0,0,7,6,0,0,0,6,7,0,0,0,7,7,0,0,0,4,10,0,0,0,12,3,0,0,0,3,107,13,0,0,113,12,14,0,0,26,41,14,0,0,58,31,10,0,0,45,7,0,0,0,7,15,6,0,0,20,10,0,0,0,10,5,5,0,0,12,10,3,0,0,12,3,0,0,0,3,140,50,0,0,195
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,14,49,6,0,72,24,32,0,0,59,11,27,0,0,37,4,0,0,0,4,15,27,0,0,45,3,3,0,0,12,5,9,0,0,12,5,10,0,0,8,0,0,0,0,4,83,151,12,0,251,31,18,0,0,51,86,10,0,0,102,93,21,0,0,110,44,5,0,0,45,26,9,0,0,36,16,8,0,0,21,24,6,0,0,27,27,12,0,0,34,7,0,0,0,7,350,92,5,0,445,41,72,12,0,127,113,42,0,0,161,106,48,0,0,153,45,5,0,0,54,41,36,0,0,80,19,12,0,0,32,29,8,0,0,39,35,19,0,0,47,7,0,0,0,9,431,238,22,0,698
504021054,18,85,32,0,138,11,18,0,0,30,25,35,0,0,58,0,5,0,0,8,12,37,6,0,51,10,4,6,0,19,8,8,0,0,15,5,4,0,0,8,0,3,0,0,4,89,201,45,0,331,19,27,0,0,41,44,8,0,0,48,85,25,0,0,108,41,0,0,0,37,18,8,0,0,21,11,3,0,0,12,23,0,0,0,22,31,5,0,0,34,5,0,0,0,0,260,73,0,0,333,33,110,31,0,182,57,21,0,0,77,105,61,0,0,170,41,4,0,0,44,30,38,6,0,73,19,6,6,0,30,24,10,0,0,38,35,11,0,0,47,4,8,0,0,10,353,269,44,0,667
504031055,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4
504031056,12,36,10,0,56,14,16,4,0,33,8,27,0,0,32,4,0,0,0,5,8,16,0,0,26,5,3,3,0,15,10,4,0,0,18,6,5,0,0,12,0,0,0,0,3,69,110,24,0,201,28,8,0,0,37,41,13,0,0,48,77,19,0,0,94,38,6,0,0,37,17,10,0,0,31,10,4,0,0,13,26,0,0,0,24,38,0,0,0,41,5,4,0,0,3,273,55,0,0,329,36,45,10,0,89,58,25,4,0,77,88,37,0,0,124,41,4,0,0,49,29,28,0,0,54,14,4,3,0,29,34,10,0,0,41,42,7,0,0,52,4,5,0,0,8,346,163,18,0,532
504031057,10,34,10,0,50,14,11,0,0,27,29,20,0,0,48,9,0,0,0,7,3,9,0,0,14,3,0,0,0,10,15,3,0,0,20,8,8,0,0,11,4,0,0,0,4,86,86,12,0,186,21,14,6,0,35,38,5,0,0,43,67,18,0,0,85,52,3,0,0,51,18,6,0,0,27,10,0,0,0,11,45,3,0,0,48,35,6,0,0,40,4,0,0,0,4,290,50,6,0,342,30,46,14,0,88,50,16,0,0,72,94,35,0,0,130,51,3,0,0,59,30,13,0,0,34,13,4,0,0,19,58,4,0,0,63,36,17,0,0,51,8,0,0,0,8,375,134,18,0,526
504031058,6,25,9,3,44,3,10,0,0,17,16,20,0,0,34,0,0,0,0,0,4,9,0,0,19,8,4,0,0,9,8,7,0,0,12,0,0,0,0,6,0,0,0,0,3,58,76,14,3,144,16,7,3,0,24,19,3,0,0,26,45,10,0,0,54,14,0,0,0,14,15,4,0,0,20,3,0,0,0,3,19,0,0,5,14,13,3,0,0,13,0,0,0,0,0,133,33,3,5,170,23,31,14,3,68,28,16,0,0,41,60,32,0,0,87,11,0,0,0,11,20,14,0,0,41,9,4,0,0,13,22,8,0,5,36,19,9,0,0,19,5,0,0,0,4,196,106,12,4,320
504031060,13,16,0,0,28,8,4,0,0,11,0,5,0,0,9,5,0,0,0,3,7,10,0,0,17,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,30,5,0,74,25,5,0,0,30,10,0,0,0,9,29,4,0,0,34,9,0,0,0,9,9,0,0,0,8,4,0,0,0,4,4,0,0,0,4,12,3,0,0,10,0,0,0,0,0,104,17,0,0,118,41,23,0,0,58,17,4,0,0,21,38,12,0,0,42,11,0,0,0,10,13,10,0,0,21,3,0,0,0,5,9,0,0,0,7,12,3,0,0,10,0,0,0,0,3,142,49,0,0,192
504031061,14,36,20,0,74,10,9,0,0,20,16,10,3,0,32,0,0,0,0,0,19,9,0,0,29,4,0,0,0,6,54,23,4,0,81,10,5,0,0,16,4,0,0,0,3,132,99,23,0,258,16,7,0,0,27,26,3,0,0,37,51,8,0,0,54,11,3,0,0,12,16,0,0,0,19,3,0,0,0,4,49,3,0,0,55,15,3,0,0,20,4,0,0,0,4,192,30,3,0,234,34,41,21,0,96,34,20,0,0,59,67,17,3,0,86,11,3,0,0,12,33,15,0,0,47,8,3,0,0,6,105,29,4,3,138,29,11,0,0,33,8,0,0,0,7,326,128,31,3,490
