SA2_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
506031126,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,9
506031127,220,424,163,126,508,110,16,1569,109,241,150,106,342,48,16,1008,56,101,69,47,195,33,11,504,25,30,16,10,81,10,0,176,2881,3561,1331,1168,6288,1173,75,16472
506031128,297,529,226,181,377,44,3,1663,219,408,300,210,380,52,0,1564,129,156,121,112,252,66,4,835,33,47,23,16,105,79,3,312,2392,3050,1355,1075,2925,479,33,11311
506031129,305,544,307,159,268,47,14,1644,168,432,263,202,297,35,17,1410,123,231,175,139,292,49,0,1016,46,81,32,41,195,22,0,417,2526,3164,1575,1144,2755,287,49,11505
506031130,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,12,7,0,24
506031131,343,666,360,241,328,31,24,1991,242,550,396,271,396,26,16,1905,95,199,134,120,272,27,8,845,35,40,18,14,116,6,6,232,3367,4066,1976,1559,3410,317,75,14777
506041132,277,486,215,172,623,85,11,1871,192,332,200,180,580,71,14,1574,88,160,83,65,320,56,0,775,24,33,10,8,109,12,0,198,2825,3543,1396,1318,5737,1071,53,15945
506041133,407,720,347,244,542,79,16,2352,224,405,252,240,453,37,18,1622,84,132,88,67,273,41,4,686,21,35,21,9,224,18,4,332,3784,4551,2060,1686,5233,1817,69,19194
506041134,366,593,276,177,659,106,12,2178,236,413,241,208,609,137,3,1853,144,234,134,119,513,124,0,1260,44,66,27,19,295,133,6,584,2949,3695,1608,1420,5633,1190,34,16517
506041135,349,589,259,182,539,53,10,1977,186,334,231,172,370,44,23,1358,60,79,65,61,171,24,9,467,12,13,7,7,63,12,0,118,3391,4214,1784,1460,4744,604,54,16250
506041136,231,412,184,141,450,96,10,1531,146,281,186,148,391,73,7,1239,74,132,77,85,254,70,0,689,30,31,20,19,110,92,5,304,2015,2572,1112,1029,4053,923,35,11745
506041137,457,797,377,310,717,85,10,2746,296,580,400,321,713,72,13,2398,140,250,186,168,414,39,6,1209,48,58,37,20,142,27,0,335,3715,4688,2092,1770,5602,797,42,18717
506051138,343,597,274,192,499,89,0,1997,178,392,300,239,493,59,0,1660,96,171,98,92,255,48,0,755,35,43,22,17,152,30,0,288,3090,4038,1777,1458,3938,804,20,15118
506051139,268,459,193,103,339,58,5,1433,133,269,164,109,311,30,5,1015,51,158,100,90,237,25,0,663,27,32,9,11,138,20,0,235,2038,2676,1082,820,2526,376,10,9521
506051140,381,778,331,216,283,38,7,2031,207,556,444,345,382,55,0,1985,135,295,235,214,326,63,4,1264,73,88,39,38,162,37,0,441,2523,3790,1808,1371,2240,385,16,12134
506051141,251,527,232,150,235,52,0,1439,175,389,306,190,223,52,0,1330,101,205,125,134,215,56,0,834,39,53,29,17,128,39,0,304,2018,2741,1331,951,1737,329,5,9118
506061142,280,480,232,158,357,49,5,1569,102,261,166,143,280,33,9,998,46,76,64,51,171,16,0,424,10,18,3,12,79,14,0,134,2917,3934,1569,1491,3610,467,26,14008
506061143,167,309,157,122,180,35,0,960,75,135,123,108,164,18,0,622,26,45,30,39,78,9,0,231,10,10,11,11,21,4,0,62,1117,1550,704,705,1188,221,9,5490
506061144,95,180,107,95,138,80,0,696,53,92,80,73,97,58,0,462,18,38,50,43,90,32,3,281,9,11,0,6,27,11,0,60,647,889,471,429,678,576,3,3705
506071145,294,525,223,113,284,55,7,1497,202,452,224,147,384,65,10,1479,93,175,112,86,288,80,0,829,53,77,30,28,242,97,0,526,3062,3911,1284,832,2747,620,34,12490
506071146,234,501,203,143,252,41,0,1365,159,351,229,149,272,43,4,1205,95,136,100,67,255,61,0,717,23,46,20,13,213,99,0,414,2144,2638,1083,759,2402,475,35,9539
506071147,443,836,297,166,329,91,19,2166,312,623,343,184,367,97,10,1938,136,219,157,85,254,72,4,919,36,49,25,22,104,58,0,293,3663,4492,1711,978,2889,718,82,14535
507011148,320,586,225,165,363,31,16,1705,144,316,196,148,306,37,14,1157,67,106,61,45,188,47,0,525,16,19,7,3,129,28,0,202,3753,4673,1922,1408,3903,456,45,16165
507011150,0,0,0,0,0,0,0,6,3,0,0,0,0,5,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,3,7,3,0,22
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,255,424,193,116,280,53,0,1319,121,285,167,135,277,59,3,1053,64,108,79,68,183,48,0,549,19,33,17,14,62,18,0,168,1657,2158,956,734,1960,366,14,7841
507011153,175,342,114,88,195,24,0,934,99,202,106,84,216,38,6,741,56,105,75,62,168,47,0,513,14,21,12,13,60,19,0,136,1601,2049,762,584,1588,348,4,6935
507011154,227,384,141,100,316,85,0,1259,149,268,157,113,321,88,5,1102,71,112,79,70,215,73,0,620,37,53,16,22,112,69,0,309,1933,2582,973,737,2308,707,13,9258
507011155,0,0,0,0,0,7,0,9,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,25,0,38
507011158,171,217,84,42,100,14,0,623,67,146,70,36,112,10,0,438,17,32,15,9,79,4,0,162,6,3,0,4,70,3,0,91,804,971,334,209,755,98,3,3167
507011159,244,453,220,136,354,43,0,1455,125,259,148,120,332,32,0,1016,46,114,55,53,191,39,0,502,29,36,17,17,88,31,0,221,2011,2632,1035,801,2602,430,29,9540
507011160,219,421,158,129,346,40,8,1322,136,307,189,142,355,33,4,1170,82,159,117,88,258,81,0,780,39,45,24,15,112,114,0,347,1900,2518,1018,776,2531,517,18,9282
507011161,234,388,171,95,353,25,11,1280,90,173,88,80,245,21,10,715,24,90,41,30,121,33,0,341,17,14,5,7,58,30,0,138,2845,3736,1379,1124,3279,397,35,12800
507011163,159,311,119,86,215,23,0,914,92,144,83,59,182,19,3,583,31,56,28,25,80,16,0,243,15,11,8,0,28,3,0,74,1274,1737,661,520,1423,247,3,5871
507011259,168,273,130,74,252,39,0,941,90,145,88,67,163,20,5,584,31,34,20,32,92,7,0,218,13,8,5,9,32,3,0,75,1741,2092,826,660,2035,270,12,7637
507011260,58,112,74,37,66,9,0,359,29,87,65,50,83,9,0,329,17,23,15,8,50,7,0,123,3,7,4,7,11,0,0,29,435,577,283,192,477,56,0,2023
507021164,227,418,174,80,122,26,9,1053,100,297,151,96,149,25,0,817,61,108,67,46,151,32,0,468,23,30,7,14,141,41,0,259,1515,2006,823,509,1131,251,34,6275
507021165,519,917,291,147,363,196,16,2459,291,611,318,161,383,154,7,1925,131,276,119,91,299,90,0,999,50,46,16,14,253,49,0,436,3577,4652,1564,922,2872,1344,131,15060
507021166,389,770,277,138,337,78,6,1989,230,474,291,177,422,69,8,1673,103,217,134,95,292,79,0,928,50,64,35,33,169,97,0,442,2758,3884,1626,1022,2436,705,51,12478
507021167,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13
507031169,171,329,147,95,307,45,5,1105,72,154,97,89,188,24,14,637,24,46,28,30,103,6,3,244,0,6,0,3,24,0,0,42,2498,3417,1379,1212,3568,517,31,12632
507031170,138,248,106,79,241,47,0,847,80,114,72,76,215,43,3,599,34,69,52,45,204,28,3,436,21,25,11,14,126,10,0,213,1055,1397,602,523,1872,413,11,5875
507031172,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,16,9,0,44
507031173,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,3,0,9,14,0,37
507031174,209,350,159,116,384,70,4,1291,107,201,128,111,359,54,0,960,48,78,55,51,203,26,0,465,17,23,8,6,61,15,0,134,1570,2090,879,840,2800,626,10,8812
507031261,102,219,112,92,160,58,3,753,56,113,79,89,95,33,6,459,25,27,13,22,49,5,0,150,0,3,0,0,9,6,0,25,1295,1672,677,618,1391,1370,12,7032
507041175,281,522,258,144,213,41,10,1461,193,446,250,197,224,25,7,1348,97,202,144,102,169,22,3,743,42,52,36,27,108,11,0,274,2263,2864,1287,924,1773,281,56,9437
507041176,68,168,84,43,67,7,0,438,37,111,81,68,93,6,0,395,31,57,39,33,81,6,0,239,10,10,7,5,73,0,0,101,656,897,418,277,721,72,4,3040
507041177,356,648,266,119,283,43,3,1722,192,445,255,173,359,57,7,1485,115,198,139,87,269,71,4,877,62,59,61,17,201,39,0,439,2810,3752,1483,932,2277,438,28,11719
507041178,369,719,319,151,310,59,10,1925,233,516,308,200,342,43,12,1646,120,221,184,125,284,32,7,969,67,108,65,31,244,38,0,549,2952,3739,1679,1117,2666,370,55,12579
507041179,156,309,138,92,113,16,3,830,132,303,214,150,217,30,4,1052,86,149,95,67,215,42,0,667,40,55,28,14,178,52,0,368,1316,1813,909,636,1482,216,12,6383
507041180,265,630,270,152,174,16,0,1506,176,467,348,209,287,19,4,1517,66,122,81,66,144,16,0,495,15,39,11,9,61,4,0,144,1990,2790,1330,813,1621,118,15,8680
507041181,426,789,349,170,273,47,3,2070,237,459,255,212,307,39,6,1513,122,285,153,138,352,45,6,1100,86,115,54,41,341,60,0,701,3369,4219,1796,1237,2745,393,27,13789
507041182,296,547,268,170,302,143,3,1728,196,385,302,212,335,173,5,1608,115,228,156,103,288,202,0,1097,49,73,48,28,175,209,0,577,2413,2828,1323,910,2658,1330,38,11509
507041183,92,156,61,28,121,26,4,488,43,104,51,26,129,36,0,391,31,49,22,32,105,57,0,304,21,17,5,12,84,60,0,197,941,1243,437,315,1005,360,11,4307
507041184,132,318,146,105,123,19,6,846,114,230,175,118,184,18,11,851,44,84,57,60,114,7,0,359,18,20,13,8,40,3,0,102,1156,1358,682,542,1064,88,18,4910
507051186,163,351,139,104,340,54,3,1152,102,214,155,142,342,53,0,1012,66,91,65,61,216,58,3,555,22,24,8,9,85,45,0,196,1165,1624,763,660,2106,550,16,6880
507051187,266,544,198,146,351,38,7,1549,108,221,147,124,260,38,3,893,55,103,67,48,185,40,0,498,16,24,16,13,105,31,0,213,2043,2736,1126,955,2629,501,18,10004
507051188,355,701,270,197,656,124,8,2320,258,515,306,262,639,125,10,2120,151,260,167,156,558,145,4,1449,67,77,34,35,288,108,6,611,2569,3428,1380,1161,4239,1507,53,14346
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,293,562,257,153,334,66,0,1675,156,356,243,204,394,58,9,1421,88,217,134,136,278,110,0,978,44,62,29,29,149,121,0,441,1846,2619,1246,1013,2261,582,15,9581
507051191,344,708,275,199,416,49,3,1980,113,249,167,136,295,31,4,1001,60,93,60,61,157,18,0,444,15,11,12,3,54,3,0,104,3497,4458,1910,1549,3723,500,21,15653
507051192,225,491,249,177,432,76,4,1652,140,274,169,160,328,38,0,1102,64,98,87,53,188,51,0,540,13,32,10,12,66,45,0,180,1799,2485,1178,960,2581,543,17,9554
507051193,217,462,230,171,311,42,3,1436,112,191,152,130,235,29,3,858,70,77,70,75,191,24,0,508,17,20,15,9,63,12,0,138,1553,2169,1041,879,2126,360,12,8135
507051312,162,238,112,77,220,29,4,835,86,149,75,76,212,47,9,646,34,70,44,33,116,31,0,328,12,3,5,0,22,0,0,46,1670,2216,905,792,2151,419,18,8173
507051313,361,590,291,192,437,56,9,1929,151,329,192,150,414,40,4,1277,73,146,95,87,264,35,0,701,16,30,9,9,49,12,0,119,3888,5108,2100,1716,4535,671,27,18047
507051314,31,62,22,16,44,8,0,185,15,34,21,21,37,8,0,130,3,15,5,8,16,3,0,43,0,0,0,0,7,0,0,15,272,422,176,159,375,62,0,1471
509011225,412,756,306,160,360,112,7,2110,255,519,352,253,417,105,0,1903,180,287,188,186,444,99,3,1386,92,98,61,57,361,79,0,749,2517,3616,1602,1154,2923,807,33,12650
509011226,91,223,112,84,66,56,0,627,47,112,87,98,73,35,5,455,31,40,40,35,27,22,0,188,5,9,3,5,6,5,0,33,567,871,453,410,378,318,8,3011
509011227,108,262,132,50,88,21,0,659,78,197,117,77,114,28,0,608,38,79,64,62,97,14,0,363,27,15,11,11,36,12,0,119,840,1253,609,393,742,164,0,4004
509011228,198,375,173,96,100,87,0,1025,121,270,227,136,162,89,7,1006,60,123,95,80,125,54,0,538,23,36,20,19,49,19,0,160,937,1532,869,589,760,544,4,5235
509011229,70,123,67,53,67,30,0,407,49,75,54,51,58,30,0,327,18,15,11,11,22,11,0,93,3,3,4,0,9,6,0,25,465,599,305,291,344,212,11,2216
509011230,104,166,98,51,152,45,0,599,68,97,60,70,142,53,0,482,31,35,37,33,76,34,0,240,4,12,10,4,47,23,0,101,677,796,421,322,964,426,3,3613
509011231,151,159,98,63,125,68,0,666,75,110,60,65,85,35,0,435,29,48,29,53,65,44,0,275,12,16,4,3,40,5,0,75,633,788,406,385,583,325,0,3124
509011232,99,220,103,52,68,25,0,567,43,161,106,115,86,18,0,523,15,58,49,39,56,11,0,229,12,6,6,12,17,7,0,54,482,857,439,329,426,452,3,2989
509011233,218,424,224,114,274,70,0,1332,133,245,173,183,289,76,0,1110,67,114,65,100,235,38,3,622,21,29,15,20,81,22,0,192,1668,2379,1104,923,2093,476,9,8659
509011234,132,246,147,107,137,81,0,859,101,174,133,160,157,59,0,791,35,59,50,56,87,40,0,328,5,18,11,11,30,40,0,116,743,1091,617,580,779,509,6,4324
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,142,296,168,114,148,65,0,931,61,145,143,117,110,49,0,625,28,68,49,54,74,32,0,298,8,8,3,6,31,14,0,74,857,1264,680,562,884,348,8,4605
509021237,103,126,70,63,134,81,0,573,59,91,57,77,133,77,0,485,32,41,30,37,96,52,0,282,4,24,7,8,57,16,0,112,572,648,316,342,765,468,0,3112
509021238,109,165,69,58,114,44,0,559,85,115,79,88,179,51,0,593,27,47,31,35,94,33,0,266,3,8,6,5,37,4,0,73,580,748,356,354,717,291,4,3050
509021239,235,439,228,171,278,129,0,1477,168,359,220,284,383,144,7,1550,61,110,100,122,232,81,0,711,17,21,24,18,55,21,0,151,1354,1898,983,936,1757,803,90,7822
509021240,117,196,87,70,122,96,0,687,84,117,82,78,159,77,0,585,31,48,33,42,81,45,0,286,15,14,9,14,52,30,0,128,742,945,440,417,817,588,0,3956
509021241,142,208,66,57,155,103,0,724,76,113,70,62,123,75,0,518,26,71,21,33,72,39,0,264,7,18,5,8,40,17,0,94,674,905,346,330,812,535,54,3666
509021242,95,150,70,72,196,137,0,723,68,68,50,55,132,62,0,441,19,32,23,25,48,24,0,172,9,8,0,3,25,10,0,58,529,676,300,294,894,746,8,3440
509021243,226,487,246,169,330,142,0,1596,182,306,220,178,387,130,0,1403,77,119,106,92,226,82,4,705,25,31,20,15,108,37,0,232,1478,2164,1098,951,2198,1181,6,9084
509021244,120,267,142,128,129,103,0,882,72,206,140,132,170,71,0,789,27,62,55,42,112,50,0,346,12,13,9,4,24,3,0,69,543,1008,523,511,755,414,0,3762
509021245,140,240,160,124,154,88,0,905,116,230,157,180,227,77,0,985,52,91,74,85,155,71,0,533,17,18,13,12,65,26,0,161,708,1054,606,594,920,454,6,4344
509031246,100,143,64,63,97,48,0,515,60,123,62,91,132,39,0,504,45,45,26,49,98,25,0,293,17,10,4,5,64,15,0,112,502,689,344,377,639,260,3,2818
509031247,143,182,86,69,144,108,0,729,69,103,67,58,134,59,0,495,29,40,45,19,64,32,0,234,7,10,6,3,28,16,0,62,711,932,431,359,689,482,9,3609
509031248,83,123,55,37,107,33,0,437,34,88,47,62,56,17,0,306,23,17,13,20,26,15,0,121,4,9,4,0,14,3,0,36,412,640,279,259,436,173,5,2200
509031249,94,182,100,51,105,47,0,568,88,118,58,64,111,46,0,488,25,51,57,31,89,44,0,295,17,13,11,5,50,51,0,159,765,948,417,284,821,426,8,3672
509031250,129,224,122,87,150,58,0,774,96,132,109,101,154,63,0,657,58,74,37,39,93,42,0,341,14,20,9,9,40,14,0,102,772,959,492,417,737,403,6,3791
510011262,479,763,290,152,638,493,9,2824,380,638,332,203,780,336,12,2687,146,184,98,68,248,149,0,882,14,10,9,7,47,29,0,111,3222,4352,1613,1001,3646,2859,123,16818
510011263,294,311,96,49,281,227,0,1252,174,192,100,61,243,153,9,932,27,29,12,16,84,36,0,200,6,0,0,0,21,0,0,34,1912,1494,519,364,1657,1489,35,7473
510011264,123,160,36,26,153,95,0,593,88,97,49,28,156,85,0,502,17,16,9,0,49,32,0,129,0,6,0,0,3,9,0,17,793,867,391,211,1011,628,25,3924
510011265,317,469,151,81,439,238,8,1704,183,296,126,82,409,145,4,1245,25,62,14,15,83,37,0,237,0,0,0,0,19,12,0,33,1646,2315,787,505,2272,1464,121,9111
510011266,162,263,92,71,244,76,0,907,161,246,120,82,293,69,0,963,31,44,35,18,79,29,0,234,3,5,3,0,7,3,0,25,856,1008,444,395,1004,387,51,4146
510021267,245,297,93,70,815,860,13,2401,83,132,51,30,239,158,4,700,14,24,17,7,37,19,0,123,4,4,0,0,3,0,0,16,1793,2123,704,486,4812,5825,108,15852
510021268,107,122,32,23,143,56,5,491,22,35,18,12,52,18,0,154,4,0,4,0,15,7,0,27,0,0,0,0,0,0,0,0,747,999,294,249,917,502,28,3738
510021269,110,170,51,34,166,170,4,695,45,61,17,22,81,84,0,311,16,17,9,3,21,24,0,92,8,0,0,0,0,0,0,5,868,1093,312,278,911,880,18,4359
510021270,237,276,99,70,376,362,4,1413,59,97,48,34,160,100,3,499,15,17,9,11,41,19,0,104,0,0,0,0,15,6,0,24,1622,2039,697,549,2681,2497,35,10117
510031271,295,410,152,81,692,657,18,2311,144,237,90,70,279,223,8,1041,29,50,24,17,65,54,0,241,5,0,0,0,3,3,0,18,1903,2509,907,619,3785,3954,102,13780
510031272,308,501,144,96,406,423,19,1889,94,172,75,59,228,159,11,797,25,26,17,22,60,30,3,187,0,6,0,0,3,3,0,22,2708,3779,1213,1038,3169,3018,94,15017
510031273,157,187,91,55,250,390,8,1129,68,114,54,53,154,156,9,616,19,37,19,14,49,38,0,175,0,0,0,0,6,0,0,11,899,1259,514,430,1482,2386,49,7026
511011274,303,520,210,155,284,154,4,1630,151,291,209,186,325,135,0,1302,92,156,111,98,262,122,0,838,39,52,18,17,112,25,0,271,1991,2636,1143,893,1963,1113,23,9751
511011275,112,152,83,56,169,88,0,659,54,90,50,40,122,46,0,404,22,34,16,34,51,27,0,180,13,9,9,3,12,3,0,43,642,841,403,344,927,468,17,3642
511021276,141,252,114,56,252,114,0,932,162,261,129,111,320,95,0,1071,61,104,66,52,148,49,0,488,9,14,10,7,41,13,0,95,861,1291,523,393,1305,844,78,5293
511021277,355,620,278,161,508,198,5,2128,365,622,323,264,674,253,5,2500,94,149,82,105,251,82,0,754,6,7,10,9,30,9,0,68,1915,2776,1168,892,2461,1019,100,10331
511031278,150,241,95,69,226,222,4,1010,66,101,61,48,143,129,0,559,19,15,14,15,64,19,0,148,5,10,5,0,13,0,0,31,947,1231,453,428,1506,1289,15,5864
511031279,270,440,182,99,466,215,10,1687,92,191,103,79,289,151,13,911,30,52,37,32,144,47,0,341,7,7,4,5,73,18,0,116,2069,2696,1049,772,3099,1411,46,11143
511031280,161,297,106,58,236,61,5,918,60,123,66,60,122,34,0,469,25,32,28,15,76,27,0,199,8,7,3,3,26,8,0,54,1408,1908,690,550,1508,454,16,6530
511031281,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
511031282,95,193,79,55,253,233,0,906,55,95,56,55,177,107,0,536,26,14,17,8,46,30,0,140,0,0,0,0,9,4,0,26,698,991,391,316,1360,1700,15,5477
511031283,170,250,89,35,370,629,3,1542,43,94,40,37,124,146,0,485,12,8,8,5,30,18,0,92,5,4,0,0,9,0,4,16,1155,1578,560,223,2153,4080,47,9796
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,277,482,246,135,412,169,7,1722,174,348,228,196,430,172,0,1554,97,156,109,104,399,152,0,1017,36,64,38,34,244,120,5,541,1760,2559,1125,868,2847,1310,22,10483
511041286,130,341,126,104,216,96,0,1020,84,145,114,101,157,45,0,639,31,57,49,51,107,30,0,324,7,6,9,5,26,5,0,61,1020,1453,708,554,1365,844,3,5945
511041287,156,336,159,90,186,61,0,993,81,207,141,131,239,61,0,856,54,63,47,51,94,35,0,344,13,12,6,8,46,9,0,94,1162,1892,836,690,1331,494,7,6412
511041288,188,396,174,132,245,52,0,1181,118,270,129,130,226,36,5,910,57,101,63,56,129,39,4,450,23,23,15,4,51,13,0,141,1587,2288,914,809,1721,422,15,7747
511041289,82,204,96,76,126,82,0,673,70,167,114,122,181,85,0,741,36,73,52,57,120,46,0,388,8,16,10,3,27,15,0,81,495,847,461,394,707,433,4,3332
511041290,142,202,65,56,271,376,5,1124,90,112,70,57,163,151,0,646,18,27,10,15,49,35,0,162,0,0,0,0,9,6,0,12,859,984,351,255,1641,2547,21,6664
511041291,141,221,79,57,150,177,0,817,74,125,116,75,159,142,0,695,39,43,31,43,88,77,0,318,0,17,4,5,26,25,0,76,607,864,413,340,804,939,15,3969
511041292,217,304,171,174,254,172,3,1291,185,282,177,216,327,178,0,1380,53,104,70,75,162,63,0,525,14,11,12,11,51,16,0,120,977,1383,702,752,1236,843,13,5903
597979799,39,46,15,11,208,218,29,560,20,20,9,7,67,53,0,178,3,11,3,0,7,6,0,32,0,0,0,0,0,0,4,3,221,231,78,61,1268,1385,164,3410
