SA2_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
504011048,0,0,27,39,10,71,8,51,3,205,13,59,38,61,37,70,25,34,8,342,65,218,126,73,91,49,32,32,15,698,103,194,109,67,119,40,41,46,5,727,114,170,115,82,141,43,58,66,14,808,94,125,111,66,146,59,60,70,9,740,39,62,51,27,47,24,13,24,0,284,4,7,0,0,6,4,6,5,0,30,0,0,0,0,0,0,0,4,0,3,435,844,579,411,593,363,234,325,43,3836
504021049,0,0,22,8,7,26,3,35,6,104,3,7,26,13,10,16,9,14,6,92,10,20,51,21,22,9,14,9,0,167,28,47,55,34,33,11,13,12,4,232,55,50,50,46,52,16,24,16,14,327,49,63,61,42,37,21,38,20,10,338,18,15,8,12,10,7,10,7,6,94,0,3,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,168,220,270,170,169,107,118,111,40,1376
504021050,0,4,25,72,4,67,15,58,0,247,10,24,46,43,28,48,12,29,4,239,23,153,68,43,44,17,14,17,4,385,129,264,97,64,76,20,29,19,6,702,199,299,99,98,123,38,25,24,10,918,137,258,87,63,99,30,33,28,11,753,43,78,27,18,29,19,12,10,10,245,6,20,0,4,7,0,5,3,5,45,0,0,0,0,0,0,0,0,0,0,549,1097,451,397,416,243,144,193,49,3535
504021051,0,3,25,22,9,66,11,43,4,176,6,35,62,46,22,44,32,25,9,282,50,125,137,66,91,34,32,30,9,569,79,128,88,44,70,35,46,26,13,531,109,115,79,54,103,39,46,30,9,581,72,99,79,46,91,39,43,39,8,507,18,47,19,15,27,11,15,11,0,153,6,4,0,0,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,345,553,474,289,411,266,225,209,48,2823
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
504021053,3,3,59,79,16,140,21,111,3,436,17,46,121,82,37,61,31,66,13,471,76,200,229,92,103,60,68,63,19,916,175,302,231,119,166,42,70,74,12,1194,261,350,254,182,220,56,115,76,34,1541,207,266,196,154,215,82,133,79,24,1355,42,98,56,31,48,22,34,27,9,367,16,14,0,4,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,799,1284,1140,748,809,474,473,496,114,6318
504021054,10,10,35,55,11,107,17,106,7,351,20,34,126,86,58,83,62,86,17,573,103,191,269,147,136,90,85,95,28,1140,144,217,203,142,172,53,96,77,25,1116,152,198,221,157,167,71,104,109,26,1205,114,165,155,125,182,75,134,97,21,1068,27,54,43,32,53,28,32,25,5,296,7,9,4,3,0,3,0,4,4,28,0,0,0,0,0,0,0,0,3,4,571,874,1050,738,780,512,526,599,129,5782
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
504031056,9,11,49,72,18,189,31,147,7,531,31,96,162,191,103,157,75,125,23,965,109,306,366,197,193,130,145,171,51,1668,180,280,303,213,216,114,162,165,35,1674,220,227,316,250,290,151,198,211,29,1893,202,242,311,226,315,129,204,202,24,1852,47,61,50,28,67,27,49,44,5,379,4,4,0,0,0,4,4,4,0,24,0,0,0,0,0,0,0,0,0,4,803,1227,1564,1173,1211,888,875,1073,175,8989
504031057,5,9,60,91,20,186,20,128,9,523,34,94,165,163,109,167,76,130,24,964,228,474,467,372,291,191,257,209,49,2537,300,384,500,356,319,163,284,234,44,2579,196,226,306,267,281,120,203,237,33,1865,117,124,238,167,200,88,174,199,31,1333,35,46,56,41,60,25,52,50,3,367,0,0,0,6,0,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,917,1343,1791,1460,1275,942,1069,1206,199,10189
504031058,0,4,30,31,4,31,11,47,6,166,13,50,71,40,15,25,21,34,7,282,42,80,144,50,60,24,57,49,12,522,59,72,109,38,76,30,72,43,10,500,86,69,108,66,97,35,81,65,21,625,63,49,88,55,79,27,57,53,5,483,32,23,22,14,20,8,34,13,0,166,3,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,0,3,300,349,562,294,361,189,334,308,62,2750
504031060,3,0,20,18,0,31,12,25,0,105,0,9,24,14,14,15,9,9,3,108,10,26,29,16,5,7,11,9,5,123,48,46,43,16,39,4,9,13,6,221,86,74,78,36,75,23,27,21,9,424,66,51,56,35,45,18,24,21,6,314,24,18,8,3,16,0,7,5,0,93,14,3,0,0,5,0,0,0,0,28,3,0,0,0,0,0,0,0,0,5,255,227,256,146,205,104,94,104,27,1420
504031061,3,4,14,27,5,51,0,31,6,141,8,21,29,40,22,25,15,25,3,187,66,200,149,66,105,30,31,28,9,692,113,201,110,60,110,24,50,27,15,716,105,112,68,64,96,30,40,29,6,552,35,79,65,43,80,30,35,31,6,407,18,20,12,10,17,6,18,12,8,120,5,4,3,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,355,642,451,310,452,190,200,194,48,2840
504031062,4,5,29,45,10,85,7,63,3,252,29,48,86,77,45,89,32,60,9,486,146,362,277,178,215,91,126,120,25,1533,181,362,252,201,228,82,151,150,29,1632,109,187,182,153,198,66,111,135,25,1169,87,108,115,109,128,54,90,103,17,803,16,34,25,27,30,6,20,38,0,195,7,0,3,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,586,1099,972,786,855,470,534,672,104,6078
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,13
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,4,0,29,24,3,51,5,31,0,150,13,23,40,53,22,31,20,34,0,233,55,92,119,64,66,25,40,40,13,515,54,92,94,72,61,19,57,38,16,510,64,81,95,62,78,22,64,48,15,533,52,53,73,63,87,30,77,68,10,525,25,15,14,13,33,9,21,21,6,162,8,0,3,0,0,0,0,4,5,23,0,0,0,0,0,0,0,0,0,3,271,371,476,347,351,196,292,293,66,2656
504031066,5,5,17,37,8,89,18,67,4,257,29,47,97,116,66,81,39,82,19,571,101,232,195,170,138,84,116,146,24,1210,129,238,147,143,119,51,100,99,23,1042,123,227,133,121,102,68,94,97,17,976,86,160,97,107,111,46,81,82,5,765,25,49,24,23,32,10,23,26,6,218,0,3,6,0,4,0,5,4,4,24,0,0,0,0,0,0,0,0,0,0,489,959,717,716,583,434,464,605,100,5066
504031067,0,0,38,34,11,93,10,51,4,250,13,24,68,51,31,53,19,37,4,296,58,122,146,74,100,63,72,60,14,701,87,140,119,97,117,37,76,54,12,749,105,127,110,93,147,71,81,60,10,806,72,81,89,73,104,52,82,56,9,611,10,21,16,11,23,4,16,14,7,105,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,349,511,589,424,535,372,350,345,58,3540
504031068,5,7,55,98,17,140,29,106,7,460,22,49,86,96,48,71,49,68,10,496,113,184,246,158,163,81,90,78,18,1128,229,280,247,154,230,69,128,73,27,1446,278,264,194,165,203,103,95,85,23,1411,192,175,140,94,161,71,61,57,18,975,47,54,31,19,40,13,29,13,9,260,9,7,0,0,5,3,0,4,0,31,0,0,0,0,0,0,0,0,0,0,892,1014,1005,793,856,555,486,489,121,6209
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,8,3,51,82,20,156,16,119,10,468,35,67,138,146,88,98,48,89,17,717,222,392,433,318,312,174,210,176,38,2269,277,423,355,317,354,131,221,158,25,2264,209,253,213,220,231,114,138,113,24,1516,88,99,102,108,159,58,89,73,7,784,14,21,22,21,21,20,16,20,5,160,3,3,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,860,1271,1312,1215,1178,751,739,745,128,8194
504031299,0,6,27,46,15,97,11,79,8,288,16,52,97,98,54,74,39,60,15,510,170,363,392,333,291,165,253,130,39,2123,168,253,279,243,218,77,209,131,31,1607,106,135,151,117,122,45,96,80,9,849,50,69,70,71,82,28,63,55,7,500,17,12,14,10,13,6,6,16,4,93,4,0,3,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,524,884,1042,911,794,491,680,548,115,5984
504031300,8,13,94,101,25,229,33,161,16,683,29,59,168,155,90,139,75,132,26,876,118,237,320,255,231,141,184,211,40,1735,262,308,371,295,367,158,235,174,38,2207,233,285,295,271,331,138,190,149,25,1914,117,137,133,144,189,93,152,100,14,1081,21,29,30,15,48,16,27,18,6,204,0,5,0,0,3,4,0,5,3,15,0,0,0,0,0,0,0,0,0,5,786,1074,1406,1239,1281,921,905,949,163,8727
505011070,0,0,29,33,9,85,11,63,0,238,12,51,80,92,37,69,23,44,8,420,147,399,341,165,185,87,63,99,27,1526,174,326,310,121,204,55,64,87,29,1376,102,197,149,110,149,54,68,100,20,949,59,146,124,91,134,51,64,80,9,756,18,29,32,22,40,10,17,28,8,203,0,5,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,523,1158,1064,641,762,412,312,509,101,5482
505011071,5,11,66,97,21,173,26,127,3,530,26,104,144,162,90,122,35,88,11,778,113,314,260,159,172,84,53,70,23,1241,189,358,240,170,210,61,47,62,23,1363,311,434,300,202,334,115,74,98,29,1903,198,287,226,148,279,95,91,111,15,1447,27,42,48,21,45,15,26,34,3,254,0,6,0,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,877,1556,1278,947,1155,674,351,582,109,7530
505011072,7,7,40,122,21,185,20,137,5,550,19,94,82,108,62,104,23,55,0,546,91,393,156,88,115,42,27,42,19,972,369,761,212,134,241,79,46,49,26,1911,446,685,236,181,272,73,40,40,20,2004,199,389,154,113,219,56,47,56,11,1250,72,140,49,32,82,32,26,16,5,448,5,21,7,3,8,3,5,6,0,63,0,0,0,0,0,0,0,0,0,3,1211,2480,942,773,1024,580,234,406,92,7744
505011073,5,9,48,83,20,139,16,99,3,423,17,79,81,93,55,86,27,61,10,504,137,404,236,140,172,45,59,69,27,1289,260,540,274,122,209,73,64,85,15,1640,198,382,220,150,268,85,78,75,23,1471,121,215,150,123,168,55,53,85,20,992,49,92,40,27,72,27,22,42,5,369,4,9,8,0,5,9,0,3,4,45,0,0,0,0,3,0,0,0,0,0,796,1724,1062,744,982,502,309,511,102,6734
505011074,5,3,30,57,3,105,12,79,0,294,19,63,86,97,53,76,28,61,14,484,97,289,257,135,113,65,61,72,30,1124,192,282,263,140,176,46,61,80,16,1263,144,222,187,141,176,66,65,72,20,1092,129,195,154,105,157,68,59,82,20,969,23,39,28,31,41,14,20,28,0,241,0,8,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,617,1104,1020,705,721,444,303,470,100,5484
505011075,9,9,42,94,20,141,20,89,0,415,30,92,76,102,62,96,9,47,0,505,77,238,120,68,87,42,27,27,8,699,240,400,126,80,164,32,25,29,6,1104,332,454,156,121,193,58,28,34,17,1393,283,345,116,101,230,77,23,40,10,1221,81,102,32,21,67,19,15,13,8,360,0,7,0,0,3,4,0,7,0,31,0,0,0,0,0,0,0,0,0,3,1056,1643,674,576,824,469,152,280,55,5724
505011076,3,3,46,102,30,167,19,87,0,456,10,82,67,105,71,84,14,50,9,496,54,153,81,51,79,39,19,25,8,511,215,311,114,67,131,43,13,19,16,942,382,465,183,139,260,88,35,33,33,1626,253,290,146,121,196,79,45,51,15,1193,38,39,22,4,24,6,9,15,9,170,3,0,4,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,961,1346,674,593,794,498,168,273,85,5407
505011077,3,6,40,69,19,117,17,72,3,358,26,79,129,188,99,152,22,97,21,816,144,405,297,178,192,108,83,109,28,1547,187,424,211,152,181,66,68,95,18,1399,213,348,199,158,201,64,68,86,27,1364,157,298,192,140,252,73,81,92,27,1311,35,64,51,30,73,24,19,24,3,322,3,11,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,6,768,1638,1124,917,1020,605,363,587,129,7142
505011078,4,7,44,93,12,148,13,79,0,409,11,71,83,110,50,84,30,49,4,486,67,272,166,105,100,63,40,61,14,893,239,537,217,122,211,64,41,50,17,1505,219,398,173,150,243,74,64,66,19,1397,185,286,178,121,284,84,59,50,11,1254,52,87,54,39,104,35,27,34,0,429,4,3,0,3,3,3,0,8,0,24,0,0,0,0,0,0,0,0,0,5,779,1661,910,739,1016,558,272,395,75,6406
505011079,5,12,48,124,21,126,18,84,4,434,22,88,89,106,40,94,27,42,5,517,76,261,158,87,93,58,27,45,15,825,240,437,186,110,135,44,32,30,14,1237,280,420,186,130,202,74,46,66,16,1414,203,332,136,87,185,69,35,57,18,1121,49,89,46,27,63,16,11,15,0,327,5,6,5,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,5,876,1635,858,669,741,481,200,344,79,5894
505011080,0,3,33,81,5,106,12,86,6,337,17,58,64,83,46,70,21,46,3,398,38,160,86,60,52,26,10,23,12,475,120,227,136,67,107,38,35,31,15,760,253,279,138,98,156,53,28,48,17,1070,156,213,123,68,160,48,41,60,8,871,36,50,26,19,44,27,15,14,0,241,0,7,0,0,0,3,0,5,0,19,0,0,0,0,0,0,0,0,0,0,625,996,613,481,573,373,152,308,64,4175
505011081,0,9,35,58,9,67,8,53,0,233,13,36,60,65,26,41,12,30,0,272,96,284,218,104,97,44,35,40,20,942,186,349,203,137,125,39,35,51,18,1149,134,223,155,101,134,39,42,52,18,892,63,131,107,79,103,46,37,57,10,640,24,37,41,18,29,17,18,18,0,196,0,0,3,0,5,0,0,5,5,18,0,0,0,0,0,0,0,0,0,0,516,1068,811,559,530,299,190,302,67,4343
505011082,4,10,28,102,19,119,10,64,4,362,14,85,53,89,58,87,11,34,3,430,52,191,81,53,56,34,14,23,6,509,210,386,102,69,122,39,8,11,13,967,303,428,114,108,171,57,22,29,27,1255,247,306,99,89,157,59,24,36,10,1028,69,108,42,21,68,35,13,15,5,380,6,13,5,0,8,3,3,0,0,38,0,0,0,0,0,0,0,0,0,6,911,1523,520,541,653,432,111,212,71,4974
505011083,3,8,40,76,20,136,9,90,0,390,15,61,80,80,55,90,20,61,6,475,56,198,111,58,73,36,27,27,7,589,173,350,129,96,169,33,38,26,8,1022,232,324,140,118,212,59,30,44,13,1179,198,258,159,137,232,68,66,55,8,1174,28,53,39,24,44,20,14,32,5,259,4,10,0,0,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,4,697,1272,697,593,804,446,202,340,43,5109
505021084,4,4,36,54,22,152,15,59,7,346,26,79,105,109,76,108,31,83,10,613,190,599,346,252,252,131,79,131,30,2019,297,549,330,178,276,103,111,120,22,1996,186,346,224,179,232,104,80,127,22,1490,126,221,136,90,201,86,87,104,18,1064,42,82,42,31,61,22,39,39,9,363,12,7,3,0,8,0,3,8,6,40,0,0,0,0,0,0,0,0,0,0,875,1892,1227,893,1125,702,441,669,120,7943
505021085,0,6,27,51,11,135,17,79,16,341,31,81,135,223,84,144,97,144,21,968,175,384,415,509,247,199,310,377,70,2672,142,278,323,362,188,113,246,330,57,2043,88,145,218,239,137,63,195,315,32,1431,42,83,169,150,132,57,152,250,14,1048,16,24,40,35,33,20,42,49,12,266,0,0,4,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,490,1008,1323,1574,829,735,1048,1547,228,8781
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,5,12,29,80,9,139,11,94,0,390,34,161,95,209,85,131,25,70,9,807,352,1257,432,269,342,139,107,116,42,3057,465,936,282,209,281,113,74,80,41,2476,310,567,159,140,249,81,52,76,22,1664,199,357,137,120,208,82,53,76,12,1225,41,84,27,27,52,33,18,30,10,322,0,16,0,0,4,4,0,4,0,44,0,0,0,0,0,0,0,0,0,0,1406,3382,1168,1065,1231,725,334,550,135,9992
505021089,4,17,43,152,31,267,17,161,5,710,28,164,108,157,88,151,26,73,8,804,178,596,176,114,144,74,41,53,28,1408,602,1159,265,154,341,108,47,67,46,2786,616,1000,238,196,393,124,45,77,33,2724,322,561,185,132,259,107,62,70,15,1714,104,170,40,32,106,51,31,43,18,589,9,28,11,0,4,5,0,8,9,72,0,0,0,0,0,0,0,0,0,4,1874,3697,1060,937,1373,891,267,548,163,10808
505021090,6,6,24,39,12,92,14,64,8,263,42,103,141,195,95,149,78,141,15,959,284,819,556,560,364,229,252,270,75,3415,271,572,389,357,350,145,230,262,47,2620,139,226,217,176,198,86,131,178,22,1367,81,142,143,142,160,71,83,144,12,981,21,22,25,36,48,23,22,54,5,263,0,3,0,5,4,0,0,3,0,25,0,0,0,0,0,0,0,0,4,4,838,1893,1502,1505,1245,797,810,1119,188,9900
505021091,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,3,0,5,0,31,5,25,16,10,10,7,5,5,0,77,4,9,0,3,3,0,3,5,0,28,6,0,0,3,3,0,0,0,0,10,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,21,23,23,9,6,10,6,162
505021092,5,4,32,92,13,102,15,65,3,335,32,147,86,202,68,108,18,48,11,734,380,1225,469,392,344,156,114,157,67,3303,496,887,315,208,242,110,78,100,36,2466,355,558,184,136,230,94,65,78,24,1723,203,374,141,100,188,81,50,65,20,1208,60,105,29,22,79,30,11,15,8,354,9,12,5,6,11,4,0,0,3,54,0,0,0,0,0,0,0,0,0,0,1548,3311,1265,1159,1173,682,353,527,168,10185
505021093,4,8,32,57,19,128,9,55,3,313,25,126,93,135,89,129,25,74,12,707,185,669,288,229,209,127,100,213,32,2046,278,619,192,168,206,91,75,154,20,1817,304,394,149,121,244,90,63,94,26,1477,185,227,153,96,209,88,65,62,9,1098,45,57,49,24,63,34,21,43,5,345,13,10,9,0,3,4,0,3,0,41,0,0,0,0,0,0,0,0,0,3,1037,2118,958,829,1045,678,358,698,112,7845
505021094,0,5,19,83,16,65,10,59,0,247,6,62,42,96,38,55,9,30,11,351,67,235,99,57,58,26,13,23,13,579,189,347,86,55,70,38,4,19,11,826,242,326,74,74,126,54,10,34,3,933,152,255,66,39,119,48,15,22,3,719,42,101,25,14,41,30,5,13,3,273,8,8,4,0,4,0,0,0,7,39,0,0,0,0,0,0,0,0,0,0,707,1330,415,410,473,310,71,198,58,3979
505021095,0,6,17,42,7,70,3,32,0,180,21,105,69,112,53,89,22,66,8,541,224,877,323,327,234,145,125,239,41,2529,269,636,215,170,223,101,73,134,35,1856,170,345,125,91,187,71,70,82,14,1155,101,173,110,83,147,59,54,66,9,807,18,66,33,26,49,20,16,21,3,248,3,4,0,0,3,0,5,0,0,16,0,4,0,0,0,0,0,0,0,3,812,2222,899,844,903,554,360,640,105,7342
505021096,4,19,22,135,30,174,18,84,10,502,25,156,78,149,77,95,24,52,4,660,119,479,115,85,89,51,17,41,15,1018,341,766,106,85,165,52,26,42,19,1603,480,777,108,127,241,99,24,22,21,1902,283,482,81,85,151,51,27,38,14,1211,68,122,22,19,47,15,12,18,7,327,12,22,10,0,11,4,0,3,3,74,0,4,0,0,0,0,0,0,0,4,1339,2830,540,682,809,546,141,315,93,7297
505021097,5,9,29,82,15,119,6,63,7,329,37,147,89,178,95,119,33,82,15,792,205,807,307,265,256,118,104,140,42,2247,340,703,232,175,256,94,76,114,34,2022,325,530,177,136,237,91,70,92,16,1674,242,361,133,107,226,65,61,90,8,1289,56,126,35,32,83,35,11,40,4,411,16,16,7,0,11,8,3,4,3,70,0,0,0,0,3,0,0,0,0,11,1224,2693,1013,973,1174,646,376,625,128,8849
505021301,5,7,26,58,23,165,9,78,7,372,27,110,62,107,80,137,29,53,12,605,84,323,150,100,110,81,44,61,13,973,175,365,142,93,131,52,46,62,32,1089,253,324,160,119,210,103,50,90,19,1333,208,213,156,98,172,79,59,120,13,1115,55,89,39,28,51,19,25,43,8,361,4,9,7,0,13,9,3,4,0,51,0,0,0,0,0,0,0,0,0,0,801,1440,745,606,795,632,267,506,108,5907
505021302,4,4,26,42,8,92,9,59,0,243,20,89,66,110,53,121,15,66,14,556,136,511,190,176,182,96,56,84,30,1471,207,470,178,152,169,66,64,92,32,1424,196,361,166,155,215,65,65,96,19,1356,118,258,127,114,168,66,62,85,19,1013,37,79,34,22,66,25,18,28,0,312,6,14,8,4,5,0,0,3,3,55,0,0,0,0,0,0,0,0,0,3,740,1785,799,778,869,543,288,510,116,6427
505031098,3,7,29,45,14,96,14,76,7,292,19,56,90,117,53,87,40,87,13,571,81,147,234,145,119,71,90,138,23,1056,97,157,194,136,145,63,113,146,17,1066,93,112,219,141,134,78,136,149,9,1071,93,85,160,133,155,50,112,159,23,970,23,29,39,26,31,13,27,33,3,216,0,3,7,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,409,600,969,740,665,457,531,788,107,5272
505031099,17,8,81,145,25,257,29,201,20,781,51,83,200,241,112,207,83,147,21,1147,206,329,448,340,266,162,155,244,57,2213,242,390,449,347,354,137,216,246,50,2429,254,380,396,322,343,153,218,227,43,2336,100,162,208,169,199,98,139,158,16,1245,10,25,39,35,40,19,41,41,5,265,0,0,3,5,4,5,0,4,4,26,0,0,0,0,0,0,0,0,0,0,887,1380,1828,1599,1337,1039,881,1273,213,10439
505031100,6,14,88,107,20,232,27,156,3,654,17,80,182,184,82,132,59,123,21,892,207,425,453,310,342,176,156,217,51,2326,284,508,441,307,352,137,176,211,41,2459,253,401,320,246,323,118,147,175,53,2043,133,153,191,161,208,71,104,109,9,1148,26,33,25,24,35,17,15,33,6,210,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,931,1626,1702,1337,1365,885,694,1019,183,9740
505031101,3,3,42,72,9,108,17,87,8,351,29,69,97,149,88,87,43,88,16,664,159,322,344,292,220,150,122,192,40,1840,202,365,297,205,215,108,112,133,25,1660,130,208,214,190,207,100,97,117,19,1295,89,127,131,147,144,61,81,91,17,892,19,21,19,24,38,19,30,33,4,203,0,0,0,0,3,0,3,4,0,23,0,0,0,0,0,0,0,0,0,0,630,1130,1145,1073,925,651,503,748,122,6920
505031102,4,5,16,16,3,58,10,40,0,156,21,24,61,80,38,61,32,64,19,395,78,144,182,140,86,60,67,120,19,892,71,129,163,112,96,40,82,127,26,843,53,80,123,103,77,49,75,153,16,719,25,43,70,78,55,25,55,106,14,467,9,13,10,19,15,4,22,30,6,125,0,0,0,0,5,0,9,4,0,13,0,0,0,0,0,0,0,0,0,0,249,436,622,551,371,303,348,635,98,3618
505031104,3,8,25,44,6,105,14,68,5,281,13,31,78,87,44,89,39,83,13,476,82,179,201,137,117,76,85,96,27,1006,89,197,170,130,127,47,99,112,26,987,104,120,137,129,136,61,118,172,18,992,65,68,126,104,132,43,88,148,6,780,17,23,38,29,28,15,24,34,3,207,6,0,0,0,4,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,373,620,779,656,588,440,472,716,95,4746
